peak_name,gene_name
Merged-chr1-132542059-2,Nfasc
Merged-chr1-132547769-1,Nfasc
Merged-chr1-132549499-1,Nfasc
Merged-chr1-132558206-1,Nfasc
Merged-chr1-132558610-1,Nfasc
Merged-chr1-132560554-1,Nfasc
Merged-chr1-132562018-1,Nfasc
Merged-chr1-132565703-1,Nfasc
Merged-chr1-132567327-1,Nfasc
Merged-chr1-132569225-1,Nfasc
Merged-chr1-132571963-2,Nfasc
Merged-chr1-132575827-1,Nfasc
Merged-chr1-132577744-1,Nfasc
Merged-chr1-132580301-1,Nfasc
Merged-chr1-132582329-1,Nfasc
Merged-chr1-132587219-1,Nfasc
Merged-chr1-132599523-1,Nfasc
Merged-chr1-132600585-1,Nfasc
Merged-chr1-132602236-1,Nfasc
Merged-chr1-132609263-1,Nfasc
Merged-chr1-132609958-1,Nfasc
Merged-chr1-132611822-1,Nfasc
Merged-chr1-132618104-1,Nfasc
Merged-chr1-132619567-1,Nfasc
Merged-chr1-132620588-1,Nfasc
Merged-chr1-132625682-1,Nfasc
Merged-chr1-132637008-1,Nfasc
Merged-chr1-132641180-1,Nfasc
Merged-chr1-132641635-1,Nfasc
Merged-chr1-132641942-1,Nfasc
Merged-chr1-132642514-1,Nfasc
Merged-chr1-132643374-1,Nfasc
Merged-chr1-132649209-1,Nfasc
Merged-chr1-132658170-2,Nfasc
Merged-chr1-132676674-1,Nfasc
Merged-chr1-132687952-1,Nfasc
Merged-chr1-132692618-1,Nfasc
Merged-chr1-132698274-1,Nfasc
Merged-chr1-132703071-1,Nfasc
Merged-chr1-132706926-1,Nfasc
Merged-chr1-132709190-1,Nfasc
Merged-chr1-132709671-1,Nfasc
Merged-chr1-132710731-2,Nfasc
Merged-chr1-132711977-1,Nfasc
Merged-chr1-132718437-1,Nfasc
Merged-chr1-132718939-1,Nfasc
Merged-chr1-132721158-1,Nfasc
Merged-chr1-132721460-1,Nfasc
Merged-chr1-132724765-1,Nfasc
Merged-chr1-132726723-1,Nfasc
Merged-chr1-132727811-2,Nfasc
Merged-chr1-132734065-3,Nfasc
Merged-chr1-132740699-1,Nfasc
Merged-chr1-132742497-1,Nfasc
Merged-chr1-132745630-1,Nfasc
Merged-chr1-132746012-1,Nfasc
Merged-chr1-132746438-1,Nfasc
Merged-chr1-132748144-1,Nfasc
Merged-chr1-132749752-1,Nfasc
Merged-chr1-132752637-1,Nfasc
Merged-chr1-132758848-2,Nfasc
Merged-chr1-132759135-2,Nfasc
Merged-chr1-132761172-1,Nfasc
Merged-chr1-132764244-1,Nfasc
Merged-chr1-132766996-1,Nfasc
Merged-chr1-132767245-1,Nfasc
Merged-chr1-132767968-1,Nfasc
Merged-chr1-132771623-2,Nfasc
Merged-chr1-132774671-1,Nfasc
Merged-chr1-132777511-1,Nfasc
Merged-chr1-132781579-1,Nfasc
Merged-chr1-132783277-1,Nfasc
Merged-chr1-132786983-1,Nfasc
Merged-chr1-132791226-20,Nfasc
Merged-chr1-132792039-1,Nfasc
Merged-chr1-132797967-1,Nfasc
Merged-chr1-132799729-1,Nfasc
Merged-chr1-132804009-3,Nfasc
Merged-chr1-132804345-1,Nfasc
Merged-chr1-132804735-1,Nfasc
Merged-chr1-132809344-1,Nfasc
Merged-chr1-132810465-1,Nfasc
Merged-chr1-132813009-1,Nfasc
Merged-chr1-132814569-1,Nfasc
Merged-chr1-132820420-1,Nfasc
Merged-chr1-132824214-1,Nfasc
Merged-chr1-132828932-1,Nfasc
Merged-chr1-132833302-1,Nfasc
Merged-chr1-132835701-1,Nfasc
Merged-chr1-132836866-1,Nfasc
Merged-chr1-132840930-1,Nfasc
Merged-chr1-133607179-1,Atp2b4
Merged-chr1-133610312-62,Atp2b4
Merged-chr1-133624139-1,Atp2b4
Merged-chr1-133626295-1,Atp2b4
Merged-chr1-133628822-1,Atp2b4
Merged-chr1-133632631-1,Atp2b4
Merged-chr1-133632841-1,Atp2b4
Merged-chr1-133636525-1,Atp2b4
Merged-chr1-133647099-1,Atp2b4
Merged-chr1-133647484-1,Atp2b4
Merged-chr1-133658298-1,Atp2b4
Merged-chr1-133660893-1,Atp2b4
Merged-chr1-133661422-59,Atp2b4
Merged-chr1-133670286-1,Atp2b4
Merged-chr1-133678387-1,Atp2b4
Merged-chr1-133678625-1,Atp2b4
Merged-chr1-133683285-1,Atp2b4
Merged-chr1-133684052-1,Atp2b4
Merged-chr1-133684786-1,Atp2b4
Merged-chr1-133690114-61,Atp2b4
Merged-chr1-133694986-49,Atp2b4
Merged-chr1-133697651-1,Atp2b4
Merged-chr1-133702046-10,Atp2b4
Merged-chr1-133707633-1,Atp2b4
Merged-chr1-133711186-1,Atp2b4
Merged-chr1-133711588-50,Atp2b4
Merged-chr1-133714744-1,Atp2b4
Merged-chr1-133716681-34,Atp2b4
Merged-chr1-133728820-1,Atp2b4
Merged-chr1-133734504-1,Atp2b4
Merged-chr1-133736459-1,Atp2b4
Merged-chr1-133741312-1,Atp2b4
Merged-chr1-133744134-1,Atp2b4
Merged-chr1-133744689-1,Atp2b4
Merged-chr1-133747068-1,Atp2b4
Merged-chr1-133747627-1,Atp2b4
Merged-chr1-133750212-1,Atp2b4
Merged-chr1-133760964-1,Atp2b4
Merged-chr1-133762980-1,Atp2b4
Merged-chr1-133763377-3,Atp2b4
Merged-chr1-133765497-1,Atp2b4
Merged-chr1-133771996-4,Atp2b4
Merged-chr1-133777950-1,Atp2b4
Merged-chr1-133781989-1,Atp2b4
Merged-chr1-133786465-3,Atp2b4
Merged-chr1-133788007-17,Atp2b4
Merged-chr1-133788763-1,Atp2b4
Merged-chr1-133789142-1,Atp2b4
Merged-chr1-133793486-1,Atp2b4
Merged-chr1-133797949-17,Atp2b4
Merged-chr1-133799926-1,Atp2b4
Merged-chr1-133801204-63,Atp2b4
Merged-chr1-133801861-8,Atp2b4
Merged-chr1-133802449-1,Atp2b4
Merged-chr1-133806734-1,Atp2b4
Merged-chr1-133807808-1,Atp2b4
Merged-chr1-133809918-1,Atp2b4
Merged-chr1-133812808-1,Atp2b4
Merged-chr1-133816000-73,Atp2b4
Merged-chr1-133816852-6,Atp2b4
Merged-chr1-133821410-44,Atp2b4
Merged-chr1-133821936-1,Atp2b4
Merged-chr1-133822417-1,Atp2b4
Merged-chr1-133826407-6,Atp2b4
Merged-chr1-133827861-1,Atp2b4
Merged-chr1-133829434-1,Atp2b4
Merged-chr1-133831721-1,Atp2b4
Merged-chr1-133840497-1,Atp2b4
Merged-chr1-133840817-1,Atp2b4
Merged-chr1-133841747-38,Atp2b4
Merged-chr1-133842498-39,Atp2b4
Merged-chr1-133847069-13,Atp2b4
Merged-chr1-133848061-1,Atp2b4
Merged-chr1-133853552-1,Atp2b4
Merged-chr2-32437573-1,Fam102a
Merged-chr2-32447835-8,Fam102a
Merged-chr2-32450533-1,Fam102a
Merged-chr2-32451092-1,Fam102a
Merged-chr2-32451794-123,Fam102a
Merged-chr2-32452981-1,Fam102a
Merged-chr2-32460816-1,Fam102a
Merged-chr2-32464583-10,Fam102a
Merged-chr2-32471843-4,Fam102a
Merged-chr2-32479763-1,Fam102a
Merged-chr2-32480379-1,Fam102a
Merged-chr2-32482387-1,Fam102a
Merged-chr2-32483401-1,Fam102a
Merged-chr2-32487384-34,Fam102a
Merged-chr2-32488273-1,Fam102a
Merged-chr2-32488872-12,Fam102a
Merged-chr2-32492823-1,Fam102a
Merged-chr2-32493554-59,Fam102a
Merged-chr2-32495496-60,Fam102a
Merged-chr2-32496445-26,Fam102a
Merged-chr2-32497323-1,Fam102a
Merged-chr2-32499452-2,Fam102a
Merged-chr2-32501853-2,Fam102a
Merged-chr2-32502071-1,Fam102a
Merged-chr2-32503739-1,Fam102a
Merged-chr2-32509470-2,Fam102a
Merged-chr2-32511593-2,Fam102a
Merged-chr2-32512698-2,Fam102a
Merged-chr2-32514539-31,Fam102a
