peak_name,gene_name
Merged-chrX-152017726-1,Huwe1
Merged-chrX-152019438-17,Huwe1
Merged-chrX-152142015-1,Kdm5c
Merged-chrX-152144200-2,Kdm5c
Merged-chrX-152144996-1,Kdm5c
Merged-chrX-152147639-25,Kdm5c
Merged-chrX-152151917-21,Kdm5c
Merged-chrX-152159086-1,Kdm5c
Merged-chrX-152163374-1,Kdm5c
Merged-chrX-152166387-1,Kdm5c
Merged-chrX-152172769-12,Kdm5c
Merged-chrX-152175468-15,Kdm5c
Merged-chrX-152180237-2,Kdm5c
Merged-chrX-152181556-1,Kdm5c
Merged-chrX-152184935-1,Kdm5c
Merged-chrX-152189031-1,Kdm5c
Merged-chrX-152190265-4,Kdm5c
Merged-chrX-152196654-1,Kdm5c
Merged-chrX-152198526-3,Kdm5c
Merged-chrX-152198950-1,Kdm5c
Merged-chrX-152201731-12,Kdm5c
Merged-chrX-152203433-1,Kdm5c
Merged-chrX-152207352-19,Kdm5c
Merged-chrX-152212800-10,Kdm5c
Merged-chrX-152218574-1,Kdm5c
Merged-chrX-152218946-4,Kdm5c
Merged-chrX-152219280-3,Kdm5c
Merged-chrX-152223135-1,Kdm5c
Merged-chrX-152224415-8,Kdm5c
Merged-chrX-152225349-1,Kdm5c
Merged-chrX-152226803-2,Kdm5c
Merged-chrX-152232972-83,Kdm5c
Merged-chrX-152233927-1,Kdm5c
Merged-chrX-152234305-12,Kdm5c
Merged-chrX-152238486-1,Kdm5c
Merged-chrX-152239965-1,Kdm5c
Merged-chrX-152241666-1,Kdm5c
Merged-chrX-152243323-1,Kdm5c
Merged-chrX-152245001-1,Kdm5c
Merged-chrX-152245222-1,Kdm5c
Merged-chrX-152245548-1,Kdm5c
Merged-chrX-152250742-1,Kdm5c
Merged-chrX-152250971-1,Kdm5c
Merged-chrX-152252474-2,Kdm5c
Merged-chrX-152258670-4,Kdm5c
Merged-chrX-152260390-4,Kdm5c
Merged-chrX-152262329-1,Kdm5c
Merged-chrX-152263684-1,Kdm5c
Merged-chrX-152265867-1,Kdm5c
Merged-chrX-152266675-1,Kdm5c
Merged-chrX-152269626-2,Kdm5c
Merged-chrX-152273029-1,Kdm5c
Merged-chrX-152281050-5,Kdm5c
Merged-chrX-152281976-1,Kdm5c
Merged-chrX-152292879-1,Kdm5c
Merged-chrX-152300236-1,Kdm5c
Merged-chrX-152302096-1,Kdm5c
Merged-chrX-152308151-25,Kdm5c
Merged-chrX-152319645-1,Kdm5c
Merged-chrX-152327534-61,Kdm5c
Merged-chrX-152328490-1,Kdm5c
Merged-chrX-152336726-59,Kdm5c
Merged-chrX-152341690-1,Kdm5c
Merged-chrX-152342622-61,Kdm5c
Merged-chrX-152346537-1,Kdm5c
Merged-chrX-152352977-42,Kdm5c
Merged-chrX-152355929-9,Kdm5c
Merged-chrX-167206001-37,Tlr7
Merged-chrX-167206583-1,Tlr7
Merged-chrX-167206995-1,Tlr7
Merged-chrX-167207937-3,Tlr7
Merged-chrX-167208661-2,Tlr7
Merged-chrX-167209203-56,Tlr7
Merged-chrX-167210423-1,Tlr7
Merged-chrX-167210864-1,Tlr7
Merged-chrX-167211499-1,Tlr7
Merged-chrX-167212058-4,Tlr7
Merged-chrX-167212940-7,Tlr7
Merged-chrX-167213353-1,Tlr7
Merged-chrX-167220866-1,Tlr7
Merged-chrX-167226734-31,Tlr7
Merged-chrX-167227344-51,Tlr7
Merged-chrX-167229384-14,Tlr7
Merged-chrX-167230036-1,Tlr7
Merged-chrX-167231347-44,Tlr7
Merged-chrX-167233580-40,Tlr7
Merged-chrX-167264634-1,Tlr7
Merged-chrX-167271112-1,Tlr7
Merged-chrX-167277150-27,Tlr7
Merged-chrX-167285987-3,Tlr7
Merged-chrX-167289811-14,Tlr7
Merged-chrX-167316002-3,Tlr7
Merged-chrX-167319008-15,Tlr7
Merged-chrX-167319853-1,Tlr7
Merged-chrX-167323981-5,Tlr7
Merged-chrX-167328744-18,Tlr7
Merged-chrX-167329905-1,Tlr7
Merged-chrX-167330567-38,Tlr7
Merged-chrX-167331168-6,Tlr7
Merged-chrX-167333070-2,Tlr7
Merged-chrX-167334672-1,Tlr7
Merged-chrX-167339505-1,Tlr7
Merged-chrX-167340289-12,Tlr7
Merged-chrX-167340923-1,Tlr7
Merged-chrX-167344433-1,Tlr7
Merged-chrX-167346653-4,Tlr7
Merged-chrX-167350463-1,Tlr7
Merged-chrX-167356090-5,Tlr7
Merged-chrX-167357181-1,Tlr7
Merged-chrX-167357594-4,Tlr7
Merged-chrX-167359875-19,Tlr7
Merged-chrX-167360602-1,Tlr7
Merged-chrX-167366562-1,Tlr7
Merged-chrX-167367365-1,Tlr7
Merged-chrX-167369020-32,Tlr7
Merged-chrX-167370897-1,Tlr7
Merged-chrX-167380107-3,Tlr7
Merged-chrX-167382699-81,Tlr7
Merged-chrX-167403137-1,Tlr7
Merged-chrX-167404962-19,Tlr7
Merged-chrX-167406046-2,Tlr7
Merged-chrX-167411268-5,Tlr7
Merged-chrX-167419184-1,Tlr7
Merged-chr1-16129131-1,Stau2
Merged-chr1-16130060-1,Stau2
Merged-chr1-16135596-1,Stau2
Merged-chr1-16148728-1,Stau2
Merged-chr1-16157349-1,Stau2
Merged-chr1-16162714-11,Stau2
Merged-chr1-16163333-10,Stau2
Merged-chr1-16173547-1,Stau2
Merged-chr1-16177812-54,Stau2
Merged-chr1-16181155-1,Stau2
Merged-chr1-16183954-2,Stau2
Merged-chr1-16185289-1,Stau2
Merged-chr1-16186616-1,Stau2
Merged-chr1-16187139-1,Stau2
Merged-chr1-16187757-1,Stau2
Merged-chr1-16196745-1,Stau2
Merged-chr1-16199283-1,Stau2
Merged-chr1-16200390-1,Stau2
Merged-chr1-16201292-1,Stau2
Merged-chr1-16204235-1,Stau2
Merged-chr1-16206180-2,Stau2
Merged-chr1-16210596-1,Stau2
Merged-chr1-16214391-1,Stau2
Merged-chr1-16218341-1,Stau2
Merged-chr1-16224099-1,Stau2
Merged-chr1-16225334-1,Stau2
Merged-chr1-16227256-6,Stau2
Merged-chr1-16228166-50,Stau2
Merged-chr1-16230788-1,Stau2
Merged-chr1-16233876-2,Stau2
Merged-chr1-16240489-1,Stau2
Merged-chr1-16241316-1,Stau2
Merged-chr1-16241777-3,Stau2
Merged-chr1-16243029-1,Stau2
Merged-chr1-16259074-1,Stau2
Merged-chr1-16260744-1,Stau2
Merged-chr1-16262033-1,Stau2
Merged-chr1-16266226-1,Stau2
Merged-chr1-16269142-2,Stau2
Merged-chr1-16283169-1,Stau2
Merged-chr1-16285299-1,Stau2
Merged-chr1-16293258-1,Stau2
Merged-chr1-16297767-1,Stau2
Merged-chr1-16305061-6,Stau2
Merged-chr1-16310814-1,Stau2
Merged-chr1-16345184-3,Stau2
Merged-chr1-16350687-1,Stau2
Merged-chr1-16354027-1,Stau2
Merged-chr1-16355362-1,Stau2
Merged-chr1-16355963-1,Stau2
Merged-chr1-16366116-1,Stau2
Merged-chr1-16372569-1,Stau2
Merged-chr1-16372945-1,Stau2
Merged-chr1-16374490-1,Stau2
Merged-chr1-16374764-1,Stau2
Merged-chr1-16376922-1,Stau2
Merged-chr1-16383581-1,Stau2
Merged-chr1-16396616-1,Stau2
Merged-chr1-16402089-1,Stau2
Merged-chr1-16410372-1,Stau2
Merged-chr1-16415343-1,Stau2
Merged-chr1-16433579-11,Stau2
Merged-chr1-16440411-8,Stau2
Merged-chr1-16445973-1,Stau2
Merged-chr1-16460544-1,Stau2
Merged-chr1-16461388-1,Stau2
Merged-chr1-16468209-1,Stau2
Merged-chr1-16493910-1,Stau2
Merged-chr1-16496409-1,Stau2
Merged-chr1-16497733-2,Stau2
Merged-chr1-16505802-1,Stau2
Merged-chr1-16507147-1,Stau2
Merged-chr1-16507916-1,Stau2
Merged-chr1-16519096-61,Stau2
Merged-chr1-16519891-29,Stau2
Merged-chr1-16534352-51,Stau2
Merged-chr1-16544590-1,Stau2
Merged-chr1-16563909-1,Stau2
Merged-chr1-16572547-1,Stau2
Merged-chr1-16578266-1,Stau2
Merged-chr1-16578649-1,Stau2
Merged-chr1-16591670-2,Stau2
Merged-chr1-16593001-1,Stau2
Merged-chr1-16593650-1,Stau2
Merged-chr1-16600449-1,Stau2
Merged-chr1-16601116-1,Stau2
Merged-chr1-16602740-1,Stau2
Merged-chr1-16602942-1,Stau2
Merged-chr1-16604092-1,Stau2
Merged-chr1-16608403-3,Stau2
Merged-chr1-16611019-1,Stau2
Merged-chr1-16612310-2,Stau2
Merged-chr1-16616637-4,Stau2
Merged-chr1-16617886-1,Stau2
Merged-chr1-16618597-3,Stau2
Merged-chr1-36599331-1,Actr1b
Merged-chr1-36600414-1,Actr1b
Merged-chr1-36601530-2,Actr1b
Merged-chr1-36603585-3,Actr1b
Merged-chr1-36604400-1,Actr1b
Merged-chr1-36604935-3,Actr1b
Merged-chr1-36608180-1,Actr1b
Merged-chr1-36608747-1,Actr1b
Merged-chr1-36610059-1,Actr1b
Merged-chr1-36611637-8,Actr1b
Merged-chr1-36615939-1,Actr1b
Merged-chr1-36616991-1,Actr1b
Merged-chr1-36626233-1,Actr1b
Merged-chr1-36626815-1,Actr1b
Merged-chr1-36629631-1,Actr1b
Merged-chr1-36630737-1,Actr1b
Merged-chr1-36634133-1,Actr1b
Merged-chr1-36635147-18,Actr1b
Merged-chr1-36636899-1,Actr1b
Merged-chr1-36646560-15,Actr1b
Merged-chr1-36647909-1,Actr1b
Merged-chr1-36661277-1,Actr1b
Merged-chr1-36669795-1,"Actr1b,Zap70"
Merged-chr1-36675757-1,"Actr1b,Zap70"
Merged-chr1-36681246-1,"Actr1b,Zap70"
Merged-chr1-36684302-25,"Actr1b,Zap70"
Merged-chr1-36684683-1,"Actr1b,Zap70"
Merged-chr1-36685111-1,"Actr1b,Zap70"
Merged-chr1-36691473-61,"Actr1b,Zap70"
Merged-chr1-36692243-1,"Actr1b,Zap70"
Merged-chr1-36693197-1,"Actr1b,Zap70"
Merged-chr1-36697565-2,"Actr1b,Zap70"
Merged-chr1-36699026-1,"Actr1b,Zap70"
Merged-chr1-36699450-1,"Actr1b,Zap70"
Merged-chr1-36709392-7,"Actr1b,Zap70"
Merged-chr1-36710028-62,"Actr1b,Zap70"
Merged-chr1-36715833-1,"Actr1b,Zap70"
Merged-chr1-36716790-1,"Actr1b,Zap70"
Merged-chr1-36719589-10,"Actr1b,Zap70"
Merged-chr1-36720323-26,"Actr1b,Zap70"
Merged-chr1-36721682-1,"Actr1b,Zap70"
Merged-chr1-36721939-1,"Actr1b,Zap70"
Merged-chr1-36722715-12,"Actr1b,Zap70"
Merged-chr1-36723370-34,"Actr1b,Zap70"
Merged-chr1-36730296-1,"Actr1b,Zap70"
Merged-chr1-36732265-3,"Actr1b,Zap70"
Merged-chr1-36737498-45,"Actr1b,Zap70"
Merged-chr1-36740440-1,"Actr1b,Zap70"
Merged-chr1-36742961-1,"Actr1b,Zap70"
Merged-chr1-36744710-46,"Actr1b,Zap70"
Merged-chr1-36745918-1,"Actr1b,Zap70"
Merged-chr1-36746674-4,"Actr1b,Zap70"
Merged-chr1-36748392-1,"Actr1b,Zap70"
Merged-chr1-36748877-1,"Actr1b,Zap70"
Merged-chr1-36752660-1,"Actr1b,Zap70"
Merged-chr1-36753509-1,"Actr1b,Zap70"
Merged-chr1-36757006-1,"Actr1b,Zap70"
Merged-chr1-36760609-2,"Actr1b,Zap70"
Merged-chr1-36761189-2,"Actr1b,Zap70"
Merged-chr1-36761786-56,"Actr1b,Zap70"
Merged-chr1-36762621-2,"Actr1b,Zap70"
Merged-chr1-36766615-8,"Actr1b,Zap70"
Merged-chr1-36767176-97,"Actr1b,Zap70"
Merged-chr1-36769040-8,"Actr1b,Zap70"
Merged-chr1-36770299-1,"Actr1b,Zap70"
Merged-chr1-36772627-8,"Actr1b,Zap70"
Merged-chr1-36773339-1,"Actr1b,Zap70"
Merged-chr1-36774668-1,"Actr1b,Zap70"
Merged-chr1-36775949-1,"Actr1b,Zap70"
Merged-chr1-36776316-1,"Actr1b,Zap70"
Merged-chr1-36777217-1,"Actr1b,Zap70"
Merged-chr1-36777573-1,"Actr1b,Zap70"
Merged-chr1-36777792-1,"Actr1b,Zap70"
Merged-chr1-36778105-1,"Actr1b,Zap70"
Merged-chr1-36784864-17,"Actr1b,Zap70"
Merged-chr1-36786801-1,"Actr1b,Zap70"
Merged-chr1-36790460-1,"Actr1b,Zap70"
Merged-chr1-36797002-1,"Actr1b,Zap70"
Merged-chr1-36797664-33,"Actr1b,Zap70"
Merged-chr1-36799742-1,"Actr1b,Zap70"
Merged-chr1-36804193-2,"Actr1b,Zap70"
Merged-chr1-36807288-25,"Actr1b,Zap70"
Merged-chr1-36807782-1,"Actr1b,Zap70"
Merged-chr1-36808139-2,"Actr1b,Zap70"
Merged-chr1-36810758-1,Zap70
Merged-chr1-36812563-1,Zap70
Merged-chr1-36813607-1,Zap70
Merged-chr1-36830172-1,Zap70
Merged-chr1-36831554-1,Zap70
Merged-chr1-36835710-1,Zap70
