peak_name,gene_name
Merged-chr1-33669807-56,Bag2
Merged-chr1-33670094-2,Bag2
Merged-chr1-33670409-48,Bag2
Merged-chr1-33672702-10,Bag2
Merged-chr1-33674528-1,Bag2
Merged-chr1-33678251-1,Bag2
Merged-chr1-33683331-1,Bag2
Merged-chr1-33684647-28,Bag2
Merged-chr1-33693959-1,Bag2
Merged-chr1-33699245-1,Bag2
Merged-chr1-33703407-1,Bag2
Merged-chr1-33707239-1,Bag2
Merged-chr1-33709800-1,Bag2
Merged-chr1-33711034-1,Bag2
Merged-chr1-33712997-1,Bag2
Merged-chr1-33719941-64,Bag2
Merged-chr1-33720271-1,Bag2
Merged-chr1-33725525-1,Bag2
Merged-chr1-33733245-1,Bag2
Merged-chr1-33734080-2,Bag2
Merged-chr1-33737005-1,Bag2
Merged-chr1-33739513-51,Bag2
Merged-chr1-33741830-1,Bag2
Merged-chr1-33743030-35,Bag2
Merged-chr1-33747008-1,Bag2
Merged-chr1-33749328-1,Bag2
Merged-chr1-33751332-1,Bag2
Merged-chr1-33757137-9,Bag2
Merged-chr1-33757748-48,Bag2
Merged-chr1-33758654-8,Bag2
Merged-chr1-33768991-7,Bag2
Merged-chr1-33776941-1,Bag2
Merged-chr1-33777556-1,Bag2
Merged-chr1-33778731-1,Bag2
Merged-chr1-33782973-1,Bag2
Merged-chr1-33788544-1,Bag2
Merged-chr1-33789366-1,Bag2
Merged-chr1-33789914-1,Bag2
Merged-chr1-33797718-1,Bag2
Merged-chr1-33798839-1,Bag2
Merged-chr1-33806161-2,Bag2
Merged-chr1-33807567-1,Bag2
Merged-chr1-33813661-13,Bag2
Merged-chr1-33814505-61,Bag2
Merged-chr1-33818938-2,Bag2
Merged-chr1-33823197-1,Bag2
Merged-chr1-33827070-1,Bag2
Merged-chr1-33830938-1,Bag2
Merged-chr1-33833540-1,Bag2
Merged-chr1-33834928-1,Bag2
Merged-chr1-33839163-3,Bag2
Merged-chr1-33848421-1,Bag2
Merged-chr1-33849811-1,Bag2
Merged-chr1-33852580-1,Bag2
Merged-chr1-38076220-1,Aff3
Merged-chr1-38092971-1,Aff3
Merged-chr1-38095348-1,Aff3
Merged-chr1-38107642-1,Aff3
Merged-chr1-38113171-1,Aff3
Merged-chr1-38116782-1,Aff3
Merged-chr1-38122198-1,Aff3
Merged-chr1-38126610-1,Aff3
Merged-chr1-38129225-1,Aff3
Merged-chr1-38129911-81,Aff3
Merged-chr1-38132999-1,Aff3
Merged-chr1-38139478-2,Aff3
Merged-chr1-38156663-1,Aff3
Merged-chr1-38161914-1,Aff3
Merged-chr1-38163865-1,Aff3
Merged-chr1-38165345-1,Aff3
Merged-chr1-38166614-1,Aff3
Merged-chr1-38176369-1,Aff3
Merged-chr1-38179876-1,Aff3
Merged-chr1-38181421-1,Aff3
Merged-chr1-38185259-1,Aff3
Merged-chr1-38185698-13,Aff3
Merged-chr1-38188635-1,Aff3
Merged-chr1-38190657-1,Aff3
Merged-chr1-38202329-1,Aff3
Merged-chr1-38205495-1,Aff3
Merged-chr1-38207208-2,Aff3
Merged-chr1-38219702-1,Aff3
Merged-chr1-38220728-1,Aff3
Merged-chr1-38223495-1,Aff3
Merged-chr1-38236611-1,Aff3
Merged-chr1-38244873-2,Aff3
Merged-chr1-38252884-1,Aff3
Merged-chr1-38255445-1,Aff3
Merged-chr1-38271505-3,Aff3
Merged-chr1-38271817-1,Aff3
Merged-chr1-38280052-1,Aff3
Merged-chr1-38282365-1,Aff3
Merged-chr1-38283451-1,Aff3
Merged-chr1-38285394-1,Aff3
Merged-chr1-38286738-1,Aff3
Merged-chr1-38288972-1,Aff3
Merged-chr1-38290022-1,Aff3
Merged-chr1-38292926-1,Aff3
Merged-chr1-38294833-1,Aff3
Merged-chr1-38308133-1,Aff3
Merged-chr1-38310503-1,Aff3
Merged-chr1-38311584-1,Aff3
Merged-chr1-38334496-1,Aff3
Merged-chr1-38345053-1,Aff3
Merged-chr1-38347995-1,Aff3
Merged-chr1-38355640-1,Aff3
Merged-chr1-38363565-1,Aff3
Merged-chr1-38389799-1,Aff3
Merged-chr1-38393161-4,Aff3
Merged-chr1-38395357-6,Aff3
Merged-chr1-38398482-1,Aff3
Merged-chr1-38398702-1,Aff3
Merged-chr1-38407239-11,Aff3
Merged-chr1-38414484-1,Aff3
Merged-chr1-38416466-1,Aff3
Merged-chr1-38418726-1,Aff3
Merged-chr1-38426041-1,Aff3
Merged-chr1-38430513-1,Aff3
Merged-chr1-38434014-1,Aff3
Merged-chr1-38434689-1,Aff3
Merged-chr1-38437918-6,Aff3
Merged-chr1-38440450-1,Aff3
Merged-chr1-38450403-1,Aff3
Merged-chr1-38456700-1,Aff3
Merged-chr1-38461460-1,Aff3
Merged-chr1-38473456-2,Aff3
Merged-chr1-38481547-1,Aff3
Merged-chr1-38495495-1,Aff3
Merged-chr1-38496820-1,Aff3
Merged-chr1-38497287-1,Aff3
Merged-chr1-38500236-1,Aff3
Merged-chr1-38505083-1,Aff3
Merged-chr1-38505725-1,Aff3
Merged-chr1-38509739-1,Aff3
Merged-chr1-38513727-1,Aff3
Merged-chr1-38516229-1,Aff3
Merged-chr1-38527239-1,Aff3
Merged-chr1-38530001-3,Aff3
Merged-chr1-38531344-1,Aff3
Merged-chr1-38533975-1,Aff3
Merged-chr1-38546020-1,Aff3
Merged-chr1-38549461-1,Aff3
Merged-chr1-38550870-1,Aff3
Merged-chr1-38554821-1,Aff3
Merged-chr1-38555435-1,Aff3
Merged-chr1-38557815-41,Aff3
Merged-chr1-38561438-1,Aff3
Merged-chr1-38565377-1,Aff3
Merged-chr1-38580753-1,Aff3
Merged-chr1-38582704-1,Aff3
Merged-chr1-38584448-1,Aff3
Merged-chr1-38585733-1,Aff3
Merged-chr1-38586461-1,Aff3
Merged-chr1-38587185-1,Aff3
Merged-chr1-38594822-1,Aff3
Merged-chr1-38598356-1,Aff3
Merged-chr1-38600846-1,Aff3
Merged-chr1-38601945-11,Aff3
Merged-chr1-38616054-1,Aff3
Merged-chr1-38618095-1,Aff3
Merged-chr1-38622651-1,Aff3
Merged-chr1-38627040-3,Aff3
Merged-chr1-38627470-17,Aff3
Merged-chr1-38628006-1,Aff3
Merged-chr1-38628749-1,Aff3
Merged-chr1-38631710-2,Aff3
Merged-chr1-38632579-3,Aff3
Merged-chr1-38633457-1,Aff3
Merged-chr1-38635531-1,Aff3
Merged-chr1-38639893-1,Aff3
Merged-chr1-38646994-1,Aff3
Merged-chr1-38647584-8,Aff3
Merged-chr1-38651287-1,Aff3
Merged-chr1-38656683-1,Aff3
Merged-chr1-38657769-47,Aff3
Merged-chr1-38659363-1,Aff3
Merged-chr1-38662805-21,Aff3
Merged-chr1-38665012-48,Aff3
Merged-chr1-38665795-35,Aff3
Merged-chr1-38667250-1,Aff3
Merged-chr1-38669526-1,Aff3
Merged-chr1-38682869-1,Aff3
Merged-chr1-38686882-1,Aff3
Merged-chr1-38687557-1,Aff3
Merged-chr1-38689091-2,Aff3
Merged-chr1-38694310-58,Aff3
Merged-chr1-38695530-2,Aff3
Merged-chr1-38696382-1,Aff3
Merged-chr1-38697406-1,Aff3
Merged-chr1-38698474-1,Aff3
Merged-chr1-38699974-1,Aff3
Merged-chr1-38713378-1,Aff3
Merged-chr1-38714240-2,Aff3
Merged-chr1-38715120-1,Aff3
Merged-chr1-38716910-1,Aff3
Merged-chr1-38717113-1,Aff3
Merged-chr1-38719715-1,Aff3
Merged-chr1-38720517-1,Aff3
Merged-chr1-38723853-13,Aff3
Merged-chr1-39986391-1,Il1r2
Merged-chr1-39987022-27,Il1r2
Merged-chr1-39994291-1,Il1r2
Merged-chr1-39996442-1,Il1r2
Merged-chr1-39999065-1,Il1r2
Merged-chr1-40002370-7,Il1r2
Merged-chr1-40011798-1,Il1r2
Merged-chr1-40013017-1,Il1r2
Merged-chr1-40014739-1,Il1r2
Merged-chr1-40015687-1,Il1r2
Merged-chr1-40018465-1,Il1r2
Merged-chr1-40019233-1,Il1r2
Merged-chr1-40022902-12,Il1r2
Merged-chr1-40027472-1,Il1r2
Merged-chr1-40029279-1,Il1r2
Merged-chr1-40031094-1,Il1r2
Merged-chr1-40032258-1,Il1r2
Merged-chr1-40033506-18,Il1r2
Merged-chr1-40034769-1,Il1r2
Merged-chr1-40046022-1,Il1r2
Merged-chr1-40048801-1,Il1r2
Merged-chr1-40049718-1,Il1r2
Merged-chr1-40050437-7,Il1r2
Merged-chr1-40052348-22,Il1r2
Merged-chr1-40055246-1,Il1r2
Merged-chr1-40055835-1,Il1r2
Merged-chr1-40056080-2,Il1r2
Merged-chr1-40057365-1,Il1r2
Merged-chr1-40059306-16,Il1r2
Merged-chr1-40059874-3,Il1r2
Merged-chr1-40061604-1,Il1r2
Merged-chr1-40063538-1,Il1r2
Merged-chr1-40066795-1,Il1r2
Merged-chr1-40073934-1,Il1r2
Merged-chr1-40075930-1,Il1r2
Merged-chr1-40076982-1,Il1r2
Merged-chr1-40077538-1,Il1r2
Merged-chr1-40081185-2,Il1r2
Merged-chr1-40081718-1,Il1r2
Merged-chr1-40084661-4,Il1r2
Merged-chr1-40085931-33,Il1r2
Merged-chr1-40094432-1,Il1r2
Merged-chr1-40095369-5,Il1r2
Merged-chr1-40099191-1,Il1r2
Merged-chr1-40101697-1,Il1r2
Merged-chr1-40102358-1,Il1r2
Merged-chr1-40109507-2,Il1r2
Merged-chr1-40112944-1,Il1r2
Merged-chr1-40113238-1,Il1r2
Merged-chr1-40115507-2,Il1r2
Merged-chr1-40116626-28,Il1r2
Merged-chr1-40123323-1,Il1r2
Merged-chr1-40123789-1,Il1r2
Merged-chr1-40126484-1,Il1r2
Merged-chr1-40133787-1,Il1r2
Merged-chr1-40137163-1,Il1r2
Merged-chr1-40138596-1,Il1r2
Merged-chr1-40147056-1,Il1r2
Merged-chr1-40159234-1,Il1r2
Merged-chr1-40162276-1,Il1r2
Merged-chr1-40180176-1,Il1r2
Merged-chr1-40180661-1,Il1r2
Merged-chr1-40188748-1,Il1r2
Merged-chr1-40190210-1,Il1r2
Merged-chr1-40192337-1,Il1r2
Merged-chr1-40212080-1,Il1r2
Merged-chr1-40224555-1,Il1r2
Merged-chr1-60879369-3,Icos
Merged-chr1-60880220-1,Icos
Merged-chr1-60882988-22,Icos
Merged-chr1-60887307-3,Icos
Merged-chr1-60889070-3,Icos
Merged-chr1-60891164-1,Icos
Merged-chr1-60893302-2,Icos
Merged-chr1-60895964-1,Icos
Merged-chr1-60898789-24,Icos
Merged-chr1-60899454-28,Icos
Merged-chr1-60899986-3,Icos
Merged-chr1-60904628-5,Icos
Merged-chr1-60907635-6,Icos
Merged-chr1-60909016-55,Icos
Merged-chr1-60910986-11,Icos
Merged-chr1-60911774-23,Icos
Merged-chr1-60912958-1,Icos
Merged-chr1-60913517-28,Icos
Merged-chr1-60916633-55,Icos
Merged-chr1-60916995-1,Icos
Merged-chr1-60917387-1,Icos
Merged-chr1-60920178-1,Icos
Merged-chr1-60920682-28,Icos
Merged-chr1-60924181-1,Icos
Merged-chr1-60929162-1,Icos
Merged-chr1-60930512-1,Icos
Merged-chr1-60930751-1,Icos
Merged-chr1-60933055-1,Icos
Merged-chr1-60933522-1,Icos
Merged-chr1-60937176-2,Icos
Merged-chr1-60938000-1,Icos
Merged-chr1-60940146-7,Icos
Merged-chr1-60941336-64,Icos
Merged-chr1-60942193-1,Icos
Merged-chr1-60946255-1,Icos
Merged-chr1-60950458-1,Icos
Merged-chr1-60955003-28,Icos
Merged-chr1-60958442-1,Icos
Merged-chr1-60961282-23,Icos
Merged-chr1-60962298-2,Icos
Merged-chr1-60966888-1,Icos
Merged-chr1-60969095-1,Icos
Merged-chr1-60971121-2,Icos
Merged-chr1-60973316-1,Icos
Merged-chr1-60974390-22,Icos
Merged-chr1-60974995-1,Icos
Merged-chr1-60976066-1,Icos
Merged-chr1-60977393-1,Icos
Merged-chr1-60977864-60,Icos
Merged-chr1-60978586-1,Icos
Merged-chr1-60979354-1,Icos
Merged-chr1-60981741-1,Icos
Merged-chr1-60982646-1,Icos
Merged-chr1-60983167-3,Icos
Merged-chr1-60985221-10,Icos
Merged-chr1-60986040-2,Icos
Merged-chr1-60986356-4,Icos
Merged-chr1-60989083-1,Icos
Merged-chr1-60989976-1,Icos
Merged-chr1-60990575-52,Icos
Merged-chr1-60991313-1,Icos
Merged-chr1-60997971-1,Icos
Merged-chr1-60999401-1,Icos
Merged-chr1-60999736-1,Icos
Merged-chr1-61002032-2,Icos
Merged-chr1-61003207-3,Icos
Merged-chr1-61006833-2,Icos
Merged-chr1-61013144-1,Icos
Merged-chr1-61016807-9,Icos
Merged-chr1-61023043-5,Icos
Merged-chr1-61024661-1,Icos
Merged-chr1-61026903-7,Icos
Merged-chr1-61027732-12,Icos
Merged-chr1-61030015-11,Icos
Merged-chr1-61030734-14,Icos
Merged-chr1-61032061-1,Icos
Merged-chr1-61035455-10,Icos
Merged-chr1-61039505-30,Icos
Merged-chr1-61045166-1,Icos
Merged-chr1-61046353-35,Icos
Merged-chr1-61049986-1,Icos
Merged-chr1-61050475-36,Icos
Merged-chr1-61054556-6,Icos
Merged-chr1-61055359-22,Icos
Merged-chr1-61057533-1,Icos
Merged-chr1-61059817-1,Icos
Merged-chr1-61064683-12,Icos
Merged-chr1-61067265-1,Icos
Merged-chr1-61068310-33,Icos
Merged-chr1-61071237-1,Icos
Merged-chr1-61071484-1,Icos
Merged-chr1-61077405-1,Icos
Merged-chr1-61081279-1,Icos
Merged-chr1-61081964-1,Icos
Merged-chr1-61084938-35,Icos
Merged-chr1-61096070-1,Icos
Merged-chr1-61096928-1,Icos
Merged-chr1-69433857-1,Ikzf2
Merged-chr1-69439659-1,Ikzf2
Merged-chr1-69447073-1,Ikzf2
Merged-chr1-69448322-1,Ikzf2
Merged-chr1-69448941-1,Ikzf2
Merged-chr1-69449356-1,Ikzf2
Merged-chr1-69452396-1,Ikzf2
Merged-chr1-69453846-1,Ikzf2
Merged-chr1-69454171-44,Ikzf2
Merged-chr1-69456819-7,Ikzf2
Merged-chr1-69458924-1,Ikzf2
Merged-chr1-69461375-13,Ikzf2
Merged-chr1-69464582-1,Ikzf2
Merged-chr1-69469414-4,Ikzf2
Merged-chr1-69475973-1,Ikzf2
Merged-chr1-69476345-1,Ikzf2
Merged-chr1-69477377-1,Ikzf2
Merged-chr1-69477620-2,Ikzf2
Merged-chr1-69488385-1,Ikzf2
Merged-chr1-69489021-1,Ikzf2
Merged-chr1-69494452-1,Ikzf2
Merged-chr1-69496267-12,Ikzf2
Merged-chr1-69499100-23,Ikzf2
Merged-chr1-69503181-1,Ikzf2
Merged-chr1-69509027-1,Ikzf2
Merged-chr1-69511199-1,Ikzf2
Merged-chr1-69513709-37,Ikzf2
Merged-chr1-69517871-1,Ikzf2
Merged-chr1-69518486-1,Ikzf2
Merged-chr1-69520752-1,Ikzf2
Merged-chr1-69526419-1,Ikzf2
Merged-chr1-69527844-1,Ikzf2
Merged-chr1-69529472-1,Ikzf2
Merged-chr1-69531661-1,Ikzf2
Merged-chr1-69532666-1,Ikzf2
Merged-chr1-69533254-1,Ikzf2
Merged-chr1-69534117-1,Ikzf2
Merged-chr1-69536394-1,Ikzf2
Merged-chr1-69537094-1,Ikzf2
Merged-chr1-69537935-2,Ikzf2
Merged-chr1-69542837-1,Ikzf2
Merged-chr1-69544405-58,Ikzf2
Merged-chr1-69545695-1,Ikzf2
Merged-chr1-69546288-8,Ikzf2
Merged-chr1-69548628-9,Ikzf2
Merged-chr1-69548949-1,Ikzf2
Merged-chr1-69554227-8,Ikzf2
Merged-chr1-69554606-3,Ikzf2
Merged-chr1-69555836-37,Ikzf2
Merged-chr1-69559958-2,Ikzf2
Merged-chr1-69563545-1,Ikzf2
Merged-chr1-69566813-1,Ikzf2
Merged-chr1-69570475-1,Ikzf2
Merged-chr1-69570969-1,Ikzf2
Merged-chr1-69571901-1,Ikzf2
Merged-chr1-69576875-1,Ikzf2
Merged-chr1-69581120-1,Ikzf2
Merged-chr1-69584281-1,Ikzf2
Merged-chr1-69584641-1,Ikzf2
Merged-chr1-69584893-1,Ikzf2
Merged-chr1-69589380-1,Ikzf2
Merged-chr1-69592281-4,Ikzf2
Merged-chr1-69595425-1,Ikzf2
Merged-chr1-69601978-1,Ikzf2
Merged-chr1-69607176-1,Ikzf2
Merged-chr1-69608645-1,Ikzf2
Merged-chr1-69609015-1,Ikzf2
Merged-chr1-69609854-1,Ikzf2
Merged-chr1-69610728-1,Ikzf2
Merged-chr1-69612523-1,Ikzf2
Merged-chr1-69616265-1,Ikzf2
Merged-chr1-69619045-1,Ikzf2
Merged-chr1-69624768-1,Ikzf2
Merged-chr1-69626346-8,Ikzf2
Merged-chr1-69627244-2,Ikzf2
Merged-chr1-69633116-1,Ikzf2
Merged-chr1-69638181-28,Ikzf2
Merged-chr1-69639373-1,Ikzf2
Merged-chr1-69640760-1,Ikzf2
Merged-chr1-69644990-9,Ikzf2
Merged-chr1-69653669-17,Ikzf2
Merged-chr1-69654283-1,Ikzf2
Merged-chr1-69655129-2,Ikzf2
Merged-chr1-69655611-1,Ikzf2
Merged-chr1-69656199-1,Ikzf2
Merged-chr1-69657332-30,Ikzf2
Merged-chr1-69660566-2,Ikzf2
Merged-chr1-69662357-1,Ikzf2
Merged-chr1-69662952-3,Ikzf2
Merged-chr1-69665299-1,Ikzf2
Merged-chr1-69667664-2,Ikzf2
Merged-chr1-69668085-1,Ikzf2
Merged-chr1-69670216-3,Ikzf2
Merged-chr1-69671206-3,Ikzf2
Merged-chr1-69673241-1,Ikzf2
Merged-chr1-69674579-1,Ikzf2
Merged-chr1-69678546-1,Ikzf2
Merged-chr1-69678838-1,Ikzf2
Merged-chr1-69680686-10,Ikzf2
Merged-chr1-69681200-48,Ikzf2
Merged-chr1-69683287-14,Ikzf2
Merged-chr1-69685938-1,Ikzf2
Merged-chr1-69687432-94,Ikzf2
Merged-chr1-69689150-55,Ikzf2
Merged-chr1-69690092-1,Ikzf2
Merged-chr1-69692391-22,Ikzf2
Merged-chr1-69703743-14,Ikzf2
Merged-chr1-69711561-1,Ikzf2
Merged-chr1-69713600-1,Ikzf2
Merged-chr1-69714706-3,Ikzf2
Merged-chr1-69718968-2,Ikzf2
Merged-chr1-69719891-2,Ikzf2
Merged-chr1-69724121-1,Ikzf2
Merged-chr1-69724642-1,Ikzf2
Merged-chr1-69725112-1,Ikzf2
Merged-chr1-69726209-1,Ikzf2
Merged-chr1-69726576-1,Ikzf2
Merged-chr1-69729408-1,Ikzf2
Merged-chr1-69729921-9,Ikzf2
