peak_name,gene_name
Merged-chrX-38601188-42,"C1galt1c1,Mcts1"
Merged-chrX-38606168-1,"C1galt1c1,Mcts1"
Merged-chrX-38614632-1,"C1galt1c1,Mcts1"
Merged-chrX-38622909-4,"C1galt1c1,Mcts1"
Merged-chrX-38628957-1,"C1galt1c1,Mcts1"
Merged-chrX-38630010-3,"C1galt1c1,Mcts1"
Merged-chrX-38633113-1,"C1galt1c1,Mcts1"
Merged-chrX-38635192-62,"C1galt1c1,Mcts1"
Merged-chrX-38650612-2,"C1galt1c1,Mcts1"
Merged-chrX-38655298-1,"C1galt1c1,Mcts1"
Merged-chrX-38687823-1,"C1galt1c1,Mcts1"
Merged-chrX-38734179-1,C1galt1c1
Merged-chrX-53264857-1,Mospd1
Merged-chrX-53269054-12,Mospd1
Merged-chrX-53269863-56,Mospd1
Merged-chrX-53278066-1,Mospd1
Merged-chrX-53291592-1,Mospd1
Merged-chrX-53298781-1,Mospd1
Merged-chrX-53314553-1,Mospd1
Merged-chrX-53318754-1,Mospd1
Merged-chrX-53338099-1,Mospd1
Merged-chrX-53340767-1,Mospd1
Merged-chrX-53341745-27,Mospd1
Merged-chrX-53369677-30,Mospd1
Merged-chrX-53370561-63,Mospd1
Merged-chrX-53375633-1,Mospd1
Merged-chrX-53379661-24,Mospd1
Merged-chrX-53382414-6,Mospd1
Merged-chrX-53383270-5,Mospd1
Merged-chrX-53383827-2,Mospd1
Merged-chrX-53403028-1,Mospd1
Merged-chrX-53441231-1,Mospd1
Merged-chrX-53448205-1,Mospd1
Merged-chrX-53460907-1,Mospd1
Merged-chrX-53466338-1,Mospd1
Merged-chrX-71296234-2,Mtmr1
Merged-chrX-71311459-14,Mtmr1
Merged-chrX-71313573-1,Mtmr1
Merged-chrX-71350897-1,Mtmr1
Merged-chrX-71352259-13,Mtmr1
Merged-chrX-71364729-52,Mtmr1
Merged-chrX-71365396-5,Mtmr1
Merged-chrX-71365958-1,Mtmr1
Merged-chrX-71367183-36,Mtmr1
Merged-chrX-71371633-1,Mtmr1
Merged-chrX-71373789-1,Mtmr1
Merged-chrX-71376938-3,Mtmr1
Merged-chrX-71378640-44,Mtmr1
Merged-chrX-71381774-14,Mtmr1
Merged-chrX-71383361-2,Mtmr1
Merged-chrX-71398073-1,Mtmr1
Merged-chrX-71408871-1,Mtmr1
Merged-chrX-71409127-1,Mtmr1
Merged-chrX-71413647-1,Mtmr1
Merged-chrX-71424960-1,Mtmr1
Merged-chrX-71425944-22,Mtmr1
Merged-chrX-71440860-1,Mtmr1
Merged-chrX-71443124-1,Mtmr1
Merged-chrX-71459411-1,Mtmr1
Merged-chrX-71460459-1,Mtmr1
Merged-chrX-71464407-9,Mtmr1
Merged-chrX-71468843-43,Mtmr1
Merged-chrX-71474503-12,Mtmr1
Merged-chrX-71475322-6,Mtmr1
Merged-chrX-71475916-15,Mtmr1
Merged-chrX-71479558-1,Mtmr1
Merged-chrX-71482459-1,Mtmr1
Merged-chrX-71484766-1,Mtmr1
Merged-chrX-71490667-1,Mtmr1
Merged-chrX-71492741-61,Mtmr1
Merged-chrX-71493473-1,Mtmr1
Merged-chrX-71501338-1,Mtmr1
Merged-chrX-71502113-2,Mtmr1
Merged-chrX-71722053-1,Vma21
Merged-chrX-71746106-1,Vma21
Merged-chrX-71812457-1,Vma21
Merged-chrX-71813725-1,Vma21
Merged-chrX-71816655-71,Vma21
Merged-chrX-71853975-7,Vma21
Merged-chrX-72819757-3,Cetn2
Merged-chrX-72825204-1,Cetn2
Merged-chrX-72850477-1,Cetn2
Merged-chrX-72899709-1,Cetn2
Merged-chrX-72908555-2,Cetn2
Merged-chrX-72910294-1,Cetn2
Merged-chrX-72910561-1,Cetn2
Merged-chrX-72911806-1,Cetn2
Merged-chrX-72918471-61,Cetn2
Merged-chrX-72924062-2,Cetn2
Merged-chrX-72963562-10,Cetn2
Merged-chrX-72971319-1,Cetn2
Merged-chrX-72985957-3,"Cetn2,Xlr4a"
Merged-chrX-72987361-19,"Cetn2,Xlr4a"
Merged-chrX-72992736-13,"Cetn2,Xlr4a"
Merged-chrX-72998360-1,"Cetn2,Xlr4a"
Merged-chrX-73007786-18,"Cetn2,Xlr4a"
Merged-chrX-73008210-68,"Cetn2,Xlr4a"
Merged-chrX-73015300-1,"Cetn2,Xlr4a"
Merged-chrX-73016428-1,"Cetn2,Xlr4a"
Merged-chrX-73018610-1,Xlr4a
Merged-chrX-73032759-1,Xlr4a
Merged-chrX-73052752-1,Xlr4a
Merged-chrX-73054076-50,Xlr4a
Merged-chrX-73063476-1,Xlr4a
Merged-chrX-73070702-1,Xlr4a
Merged-chrX-73076501-1,Xlr4a
Merged-chrX-73082467-36,Xlr4a
Merged-chrX-73097143-2,Xlr4a
Merged-chrX-73098455-1,Xlr4a
Merged-chrX-73123039-10,"Xlr4b,Xlr4a"
Merged-chrX-73126503-1,"Xlr4b,Xlr4a"
Merged-chrX-73143483-5,"Xlr4c,Xlr4b,Xlr4a"
Merged-chrX-73165102-1,"Xlr4c,Xlr4b,Xlr4a"
Merged-chrX-73192155-14,"Xlr4c,Xlr4b"
Merged-chrX-73193214-1,"Xlr4c,Xlr4b"
Merged-chrX-73214341-47,"Xlr4c,Xlr4b"
Merged-chrX-73228142-61,"Xlr4c,Xlr4b"
Merged-chrX-73228943-20,"Xlr4c,Xlr4b"
Merged-chrX-73241712-1,"Xlr4c,Xlr4b"
Merged-chrX-73243065-27,"Xlr4c,Xlr4b"
Merged-chrX-73297276-1,"Xlr4c,Xlr4b"
Merged-chrX-73312718-4,"Xlr4c,Xlr4b"
Merged-chrX-73328001-1,Xlr4c
Merged-chrX-73337334-1,Xlr4c
Merged-chrX-73342615-56,Xlr4c
Merged-chrX-74084399-1,Tktl1
Merged-chrX-74085634-78,Tktl1
Merged-chrX-74103909-1,Tktl1
Merged-chrX-74108108-1,Tktl1
Merged-chrX-74109683-1,Tktl1
Merged-chrX-74115746-36,Tktl1
Merged-chrX-74125196-1,Tktl1
Merged-chrX-74204855-1,Tktl1
Merged-chrX-74218273-2,Tktl1
Merged-chrX-74220314-1,Tktl1
Merged-chrX-74228981-1,Tktl1
Merged-chrX-74231212-2,Tktl1
Merged-chrX-74232045-1,Tktl1
Merged-chrX-74233052-1,Tktl1
Merged-chrX-74237650-1,Tktl1
Merged-chrX-74244053-61,Tktl1
Merged-chrX-74244924-10,Tktl1
Merged-chrX-74245820-6,Tktl1
Merged-chrX-74246529-53,Tktl1
Merged-chrX-74246929-1,Tktl1
Merged-chrX-74248900-1,Tktl1
Merged-chrX-74249822-5,Tktl1
Merged-chrX-74254715-62,"Tktl1,Lage3"
Merged-chrX-74265096-1,"Tktl1,Lage3"
Merged-chrX-74269102-1,"Tktl1,Lage3"
Merged-chrX-74270516-113,"Tktl1,Lage3"
Merged-chrX-74270986-1,"Tktl1,Lage3"
Merged-chrX-74271414-1,"Tktl1,Lage3"
Merged-chrX-74273919-1,"Tktl1,Lage3"
Merged-chrX-74274452-1,"Tktl1,Lage3"
Merged-chrX-74275247-1,"Tktl1,Lage3"
Merged-chrX-74281817-51,"Tktl1,Lage3"
Merged-chrX-74282697-40,"Tktl1,Lage3"
Merged-chrX-74297049-62,"Tktl1,Lage3"
Merged-chrX-74304540-1,"Tktl1,Lage3"
Merged-chrX-74305156-53,"Tktl1,Lage3"
Merged-chrX-74312997-63,Lage3
Merged-chrX-74321969-1,Lage3
Merged-chrX-74325235-1,Lage3
Merged-chrX-74328977-27,Lage3
Merged-chrX-74333020-1,Lage3
Merged-chrX-74340736-1,Lage3
Merged-chrX-74343256-1,Lage3
Merged-chrX-74348544-1,Lage3
Merged-chrX-74353596-32,Lage3
Merged-chrX-74366739-1,Lage3
Merged-chrX-74368611-33,Lage3
Merged-chrX-74373388-58,Lage3
Merged-chrX-74387696-1,Lage3
Merged-chrX-74393218-61,Lage3
Merged-chrX-74399920-9,Lage3
Merged-chrX-74406001-1,Lage3
Merged-chrX-74408569-1,Lage3
Merged-chrX-74412471-1,Lage3
Merged-chrX-74413558-25,Lage3
Merged-chrX-74423823-1,Lage3
Merged-chrX-74426761-1,Lage3
Merged-chrX-74428983-58,Lage3
Merged-chrX-74429679-30,Lage3
Merged-chrX-74439175-1,Lage3
Merged-chrX-74448674-1,Lage3
Merged-chrX-74452967-9,Lage3
Merged-chrX-75378236-1,"Brcc3,Cmc4"
Merged-chrX-75382402-50,"Brcc3,Cmc4"
Merged-chrX-75387829-1,"Brcc3,Cmc4"
Merged-chrX-75402832-1,"Brcc3,Cmc4"
Merged-chrX-75403757-1,"Brcc3,Cmc4"
Merged-chrX-75416590-61,"Brcc3,Vbp1,Cmc4"
Merged-chrX-75427045-1,"Brcc3,Vbp1,Cmc4"
Merged-chrX-75438562-1,"Brcc3,Vbp1,Cmc4"
Merged-chrX-75475272-1,"Brcc3,Vbp1,Cmc4"
Merged-chrX-75475529-15,"Brcc3,Vbp1,Cmc4"
Merged-chrX-75480180-1,"Brcc3,Vbp1,Cmc4"
Merged-chrX-75514392-86,"Brcc3,Vbp1,Cmc4"
Merged-chrX-75540088-1,"Brcc3,Vbp1"
Merged-chrX-75551557-1,"Brcc3,Vbp1"
Merged-chrX-75561254-1,Vbp1
Merged-chrX-75574838-1,Vbp1
Merged-chrX-75578230-24,Vbp1
Merged-chrX-75587774-31,Vbp1
Merged-chrX-75588163-1,Vbp1
Merged-chrX-75595747-7,Vbp1
Merged-chrX-75618035-2,Vbp1
Merged-chrX-77665472-2,Prkx
Merged-chrX-77676494-1,Prkx
Merged-chrX-77696549-1,Prkx
Merged-chrX-77707018-1,Prkx
Merged-chrX-77710056-1,Prkx
Merged-chrX-77715761-1,Prkx
Merged-chrX-77720553-15,Prkx
Merged-chrX-77722665-1,Prkx
Merged-chrX-77722938-1,Prkx
Merged-chrX-77734212-3,Prkx
Merged-chrX-77741576-32,Prkx
Merged-chrX-77742849-1,Prkx
Merged-chrX-77743211-1,Prkx
Merged-chrX-77744448-21,Prkx
Merged-chrX-77761778-1,Prkx
Merged-chrX-77767862-1,Prkx
Merged-chrX-77775281-1,Prkx
Merged-chrX-77778019-16,Prkx
Merged-chrX-77781485-1,Prkx
Merged-chrX-77782817-3,Prkx
Merged-chrX-77788888-12,Prkx
Merged-chrX-77789731-3,Prkx
Merged-chrX-77795983-123,Prkx
Merged-chrX-77801757-30,Prkx
Merged-chrX-77808848-37,Prkx
Merged-chrX-77810738-25,Prkx
Merged-chrX-77813389-1,Prkx
Merged-chrX-77814534-1,Prkx
Merged-chrX-77815230-1,Prkx
Merged-chrX-77815746-1,Prkx
Merged-chrX-77821462-1,Prkx
Merged-chrX-77835971-1,Prkx
Merged-chrX-77839551-1,Prkx
Merged-chrX-77876271-1,Prkx
Merged-chrX-77878000-1,Prkx
Merged-chrX-85771473-1,5430427O19Rik
Merged-chrX-85772357-1,5430427O19Rik
Merged-chrX-85776233-1,5430427O19Rik
Merged-chrX-85776784-66,5430427O19Rik
Merged-chrX-85777339-2,5430427O19Rik
Merged-chrX-85791052-1,5430427O19Rik
Merged-chrX-85792255-1,5430427O19Rik
Merged-chrX-85796160-1,5430427O19Rik
Merged-chrX-85826881-1,5430427O19Rik
Merged-chrX-85836799-4,5430427O19Rik
Merged-chrX-85838784-3,5430427O19Rik
Merged-chrX-85839095-2,5430427O19Rik
Merged-chrX-85839366-44,5430427O19Rik
Merged-chrX-85854245-1,5430427O19Rik
Merged-chrX-85856260-3,5430427O19Rik
Merged-chrX-85865196-8,5430427O19Rik
Merged-chrX-85868274-34,5430427O19Rik
Merged-chrX-85870277-24,5430427O19Rik
Merged-chrX-85871302-2,5430427O19Rik
Merged-chrX-85871850-7,5430427O19Rik
Merged-chrX-85874250-13,5430427O19Rik
Merged-chrX-85879392-25,5430427O19Rik
Merged-chrX-85882075-3,5430427O19Rik
Merged-chrX-85915940-1,5430427O19Rik
Merged-chrX-85918600-4,5430427O19Rik
Merged-chrX-85919139-37,5430427O19Rik
Merged-chrX-85931605-1,5430427O19Rik
Merged-chrX-85933161-1,5430427O19Rik
Merged-chrX-85962073-1,5430427O19Rik
Merged-chrX-85972185-2,5430427O19Rik
Merged-chrX-85980129-1,5430427O19Rik
Merged-chrX-98883730-1,Yipf6
Merged-chrX-98890326-1,Yipf6
Merged-chrX-98919615-8,Yipf6
Merged-chrX-98937254-51,Yipf6
Merged-chrX-98937610-22,Yipf6
Merged-chrX-98938042-50,Yipf6
Merged-chrX-98943785-1,Yipf6
Merged-chrX-98954153-9,Yipf6
Merged-chrX-98974897-1,Yipf6
Merged-chrX-98986808-1,Yipf6
Merged-chrX-98989781-3,Yipf6
Merged-chrX-98990307-1,Yipf6
Merged-chrX-99014101-1,Yipf6
Merged-chrX-99042602-48,Yipf6
Merged-chrX-101754650-3,Nhsl2
Merged-chrX-101760000-1,Nhsl2
Merged-chrX-101764783-16,Nhsl2
Merged-chrX-101765326-6,Nhsl2
Merged-chrX-101765939-3,Nhsl2
Merged-chrX-101767433-43,Nhsl2
Merged-chrX-101772235-8,Nhsl2
Merged-chrX-101773491-1,Nhsl2
Merged-chrX-101791754-12,Nhsl2
Merged-chrX-101805716-1,Nhsl2
Merged-chrX-101819752-1,Nhsl2
Merged-chrX-101824654-1,Nhsl2
Merged-chrX-101849408-1,Nhsl2
Merged-chrX-101854987-1,Nhsl2
Merged-chrX-101878742-22,Nhsl2
Merged-chrX-101889831-1,Nhsl2
Merged-chrX-101894463-3,Nhsl2
Merged-chrX-101898369-1,Nhsl2
Merged-chrX-101908949-1,Nhsl2
Merged-chrX-101917922-21,Nhsl2
Merged-chrX-101920063-1,Nhsl2
Merged-chrX-101930601-3,Nhsl2
Merged-chrX-101931448-1,Nhsl2
Merged-chrX-101933502-1,Nhsl2
Merged-chrX-101940226-1,Nhsl2
Merged-chrX-101942532-15,Nhsl2
Merged-chrX-101954292-59,Nhsl2
Merged-chrX-101972406-1,Nhsl2
Merged-chrX-101978565-1,Nhsl2
Merged-chrX-101979146-1,Nhsl2
Merged-chrX-101979450-11,Nhsl2
Merged-chrX-101981672-4,Nhsl2
Merged-chrX-101985406-1,Nhsl2
Merged-chrX-101991111-1,Nhsl2
Merged-chrX-101999658-1,Nhsl2
Merged-chrX-102003368-1,Nhsl2
Merged-chrX-102004862-1,Nhsl2
Merged-chrX-102006244-1,Nhsl2
Merged-chrX-102008453-1,Nhsl2
Merged-chrX-102011771-1,Nhsl2
Merged-chrX-102029837-2,Nhsl2
Merged-chrX-102031976-59,Nhsl2
Merged-chrX-102037239-37,Nhsl2
Merged-chrX-102039346-1,Nhsl2
Merged-chrX-102042583-21,Nhsl2
Merged-chrX-102045781-5,Nhsl2
Merged-chrX-102055130-1,Nhsl2
Merged-chrX-102059629-11,Nhsl2
Merged-chrX-102060495-1,Nhsl2
Merged-chrX-102061079-24,Nhsl2
Merged-chrX-102062509-4,Nhsl2
Merged-chrX-102064226-1,Nhsl2
Merged-chrX-102066373-7,Nhsl2
Merged-chrX-102067058-1,Nhsl2
Merged-chrX-102071321-40,Nhsl2
Merged-chrX-102078714-1,Nhsl2
Merged-chrX-102082955-1,Nhsl2
Merged-chrX-102089954-1,Nhsl2
Merged-chrX-102119312-61,Nhsl2
Merged-chrX-102126843-1,Nhsl2
Merged-chrX-102127340-1,Nhsl2
Merged-chrX-102128115-1,Nhsl2
Merged-chrX-102129218-1,Nhsl2
Merged-chrX-102157185-61,Nhsl2
Merged-chrX-102160402-8,Nhsl2
Merged-chrX-102170029-1,Nhsl2
Merged-chrX-102172167-1,Nhsl2
Merged-chrX-102172884-2,Nhsl2
Merged-chrX-102184347-1,Nhsl2
Merged-chrX-102187395-24,Nhsl2
Merged-chrX-102188871-10,Nhsl2
Merged-chrX-102189342-56,Nhsl2
Merged-chrX-106123100-1,Taf9b
Merged-chrX-106132813-1,Taf9b
Merged-chrX-106135263-1,Taf9b
Merged-chrX-106135877-72,Taf9b
Merged-chrX-106139636-3,Taf9b
Merged-chrX-106145758-1,Taf9b
Merged-chrX-106156151-1,Taf9b
Merged-chrX-106160039-1,Taf9b
Merged-chrX-106164171-2,Taf9b
Merged-chrX-106165259-7,Taf9b
Merged-chrX-106168201-1,Taf9b
Merged-chrX-106171303-44,Taf9b
Merged-chrX-106172003-13,Taf9b
Merged-chrX-106174963-1,Taf9b
Merged-chrX-106186984-61,Taf9b
Merged-chrX-106187997-13,Taf9b
Merged-chrX-106189518-1,Taf9b
Merged-chrX-106193392-1,Taf9b
Merged-chrX-106196801-1,Taf9b
Merged-chrX-106198644-3,Taf9b
Merged-chrX-106199063-2,Taf9b
Merged-chrX-106200040-1,Taf9b
Merged-chrX-106204018-1,Taf9b
Merged-chrX-106210576-1,Taf9b
Merged-chrX-106217648-1,Taf9b
Merged-chrX-106219673-58,Taf9b
Merged-chrX-106225766-1,Taf9b
Merged-chrX-106233802-1,Taf9b
Merged-chrX-106249402-1,Taf9b
Merged-chrX-108997059-1,Sh3bgrl
Merged-chrX-109001449-2,Sh3bgrl
Merged-chrX-109001830-1,Sh3bgrl
Merged-chrX-109006607-1,Sh3bgrl
Merged-chrX-109011912-2,Sh3bgrl
Merged-chrX-109012778-43,Sh3bgrl
Merged-chrX-109013533-66,Sh3bgrl
Merged-chrX-109013980-9,Sh3bgrl
Merged-chrX-109024552-1,Sh3bgrl
Merged-chrX-109045629-1,Sh3bgrl
Merged-chrX-109048265-1,Sh3bgrl
Merged-chrX-109061534-1,Sh3bgrl
Merged-chrX-109065932-1,Sh3bgrl
Merged-chrX-109076573-19,Sh3bgrl
Merged-chrX-109077436-1,Sh3bgrl
Merged-chrX-109087265-1,Sh3bgrl
Merged-chrX-109095414-59,Sh3bgrl
Merged-chrX-109096568-1,Sh3bgrl
Merged-chrX-109098085-1,Sh3bgrl
Merged-chrX-109100659-2,Sh3bgrl
Merged-chrX-109103346-2,Sh3bgrl
Merged-chrX-109107873-3,Sh3bgrl
Merged-chrX-109110054-1,Sh3bgrl
Merged-chrX-109114020-31,Sh3bgrl
Merged-chrX-109115947-1,Sh3bgrl
Merged-chrX-109120015-2,Sh3bgrl
Merged-chrX-109121531-2,Sh3bgrl
Merged-chrX-109122439-1,Sh3bgrl
Merged-chrX-109132748-1,Sh3bgrl
Merged-chrX-109139422-2,Sh3bgrl
Merged-chrX-109146477-1,Sh3bgrl
Merged-chrX-109151383-1,Sh3bgrl
Merged-chrX-109161128-10,Sh3bgrl
Merged-chrX-109172743-1,Sh3bgrl
Merged-chrX-109191045-6,Sh3bgrl
Merged-chrX-109196675-6,Sh3bgrl
Merged-chrX-109208071-4,Sh3bgrl
Merged-chrX-109210751-1,Sh3bgrl
Merged-chrX-109221022-1,Sh3bgrl
Merged-chrX-109232283-1,Sh3bgrl
Merged-chrX-109242017-1,Sh3bgrl
Merged-chrX-109254154-1,Sh3bgrl
Merged-chrX-139789706-1,Rbm41
Merged-chrX-139798107-29,Rbm41
Merged-chrX-139810666-2,Rbm41
Merged-chrX-139812656-1,Rbm41
Merged-chrX-139813154-5,Rbm41
Merged-chrX-139813570-3,Rbm41
Merged-chrX-139814304-14,Rbm41
Merged-chrX-139832676-11,Rbm41
Merged-chrX-139849176-1,Rbm41
Merged-chrX-139871213-1,Rbm41
Merged-chrX-139897352-1,Rbm41
Merged-chrX-139904018-1,Rbm41
Merged-chrX-139971828-1,Rbm41
Merged-chrX-139984353-1,Rbm41
Merged-chrX-139986967-1,Rbm41
Merged-chrX-139988512-1,Rbm41
Merged-chrX-139996595-1,Rbm41
Merged-chrX-139997965-1,Rbm41
Merged-chrX-139998542-60,Rbm41
Merged-chrX-140021015-1,Rbm41
Merged-chrX-140037171-1,Rbm41
Merged-chrX-140061394-1,Rbm41
Merged-chrX-140062682-36,Rbm41
Merged-chrX-140082868-1,Rbm41
Merged-chrX-140442901-1,Tsc22d3
Merged-chrX-140445888-41,Tsc22d3
Merged-chrX-140450785-1,Tsc22d3
Merged-chrX-140451947-7,Tsc22d3
Merged-chrX-140456555-61,Tsc22d3
Merged-chrX-140457193-1,Tsc22d3
Merged-chrX-140457841-1,Tsc22d3
Merged-chrX-140459773-2,Tsc22d3
Merged-chrX-140468437-1,Tsc22d3
Merged-chrX-140477697-1,Tsc22d3
Merged-chrX-140479386-32,Tsc22d3
Merged-chrX-140480814-1,Tsc22d3
Merged-chrX-140486575-1,Tsc22d3
Merged-chrX-140492018-9,Tsc22d3
Merged-chrX-140495784-1,Tsc22d3
Merged-chrX-140504166-18,Tsc22d3
Merged-chrX-140505482-1,Tsc22d3
Merged-chrX-140505955-61,Tsc22d3
Merged-chrX-140506685-16,Tsc22d3
Merged-chrX-140520410-61,Tsc22d3
Merged-chrX-140526144-1,Tsc22d3
Merged-chrX-140526554-4,Tsc22d3
Merged-chrX-140527319-1,Tsc22d3
Merged-chrX-140528632-1,Tsc22d3
Merged-chrX-140529430-2,Tsc22d3
Merged-chrX-140531519-31,Tsc22d3
Merged-chrX-140537851-47,Tsc22d3
Merged-chrX-140540920-14,Tsc22d3
Merged-chrX-140541864-3,Tsc22d3
Merged-chrX-140542802-1,Tsc22d3
Merged-chrX-140543208-61,Tsc22d3
Merged-chrX-140544891-1,Tsc22d3
Merged-chrX-140549137-1,Tsc22d3
Merged-chrX-140552659-3,Tsc22d3
Merged-chrX-140556700-1,Tsc22d3
Merged-chrX-140580537-1,Tsc22d3
Merged-chrX-140596084-1,Tsc22d3
Merged-chrX-140598898-1,Tsc22d3
Merged-chrX-140599279-38,Tsc22d3
Merged-chrX-140600570-1,Tsc22d3
Merged-chrX-140600906-19,Tsc22d3
Merged-chrX-140613095-1,Tsc22d3
Merged-chrX-140614319-3,Tsc22d3
Merged-chrX-140638284-1,Tsc22d3
Merged-chrX-140661766-1,Tsc22d3
Merged-chrX-140663682-3,Tsc22d3
Merged-chrX-140664957-12,Tsc22d3
Merged-chrX-140679103-1,Tsc22d3
Merged-chrX-140694606-1,Tsc22d3
Merged-chrX-151906401-1,Ribc1
Merged-chrX-151908611-1,Ribc1
Merged-chrX-151909864-2,Ribc1
Merged-chrX-151913796-1,Ribc1
Merged-chrX-151918085-1,Ribc1
Merged-chrX-151936078-2,Ribc1
Merged-chrX-151944484-1,Ribc1
Merged-chrX-151947183-2,Ribc1
Merged-chrX-151948583-1,Ribc1
Merged-chrX-151951363-16,Ribc1
Merged-chrX-151964126-2,Ribc1
Merged-chrX-151968152-1,Ribc1
Merged-chrX-151975073-1,Ribc1
Merged-chrX-151982872-1,Ribc1
Merged-chrX-151992007-1,Ribc1
Merged-chrX-152001333-1,Ribc1
Merged-chrX-152001851-59,Ribc1
Merged-chrX-152003035-2,Ribc1
Merged-chrX-152011482-1,Ribc1
Merged-chrX-152016344-61,Ribc1
Merged-chrX-152016932-7,Ribc1
Merged-chrX-152017726-1,Ribc1
Merged-chrX-152019438-17,Ribc1
Merged-chrX-152040463-1,Ribc1
Merged-chrX-152047180-1,Ribc1
Merged-chrX-152051760-1,Ribc1
Merged-chrX-152054348-1,Ribc1
Merged-chrX-152065846-2,Ribc1
Merged-chrX-152070818-1,Ribc1
Merged-chrX-152092768-1,Ribc1
Merged-chrX-152096750-1,Ribc1
Merged-chrX-152113650-1,Ribc1
Merged-chrX-155172504-1,Acot9
Merged-chrX-155172785-1,Acot9
Merged-chrX-155174601-1,Acot9
Merged-chrX-155190813-1,Acot9
Merged-chrX-155207718-1,Acot9
Merged-chrX-155211962-1,Acot9
