peak_name,gene_name
Merged-chrX-20240978-1,Mir3473a
Merged-chrX-20242031-1,Mir3473a
Merged-chrX-20256208-1,Mir3473a
Merged-chrX-20264871-1,"Mir3473a,Rp2"
Merged-chrX-20267107-1,"Mir3473a,Rp2"
Merged-chrX-20267459-1,"Mir3473a,Rp2"
Merged-chrX-20272191-21,"Mir3473a,Rp2"
Merged-chrX-20276883-1,"Mir3473a,Rp2"
Merged-chrX-20279197-1,"Mir3473a,Rp2"
Merged-chrX-20279635-13,"Mir3473a,Rp2"
Merged-chrX-20281326-1,"Mir3473a,Rp2"
Merged-chrX-20286459-6,"Mir3473a,Rp2"
Merged-chrX-20290941-8,"Mir3473a,Rp2"
Merged-chrX-20291413-2,"Mir3473a,Rp2"
Merged-chrX-20291806-46,"Mir3473a,Rp2"
Merged-chrX-20307477-3,"Mir3473a,Rp2"
Merged-chrX-20311584-1,"Mir3473a,Rp2"
Merged-chrX-20331985-2,"Mir3473a,Rp2,Jade3"
Merged-chrX-20335923-6,"Mir3473a,Rp2,Jade3"
Merged-chrX-20345117-1,"Mir3473a,Rp2,Jade3"
Merged-chrX-20355497-3,"Mir3473a,Rp2,Jade3"
Merged-chrX-20364484-61,"Mir3473a,Rp2,Jade3"
Merged-chrX-20364937-1,"Mir3473a,Rp2,Jade3"
Merged-chrX-20377924-1,"Mir3473a,Rp2,Jade3"
Merged-chrX-20379524-1,"Mir3473a,Rp2,Jade3"
Merged-chrX-20388935-1,"Mir3473a,Rp2,Jade3"
Merged-chrX-20404225-1,"Mir3473a,Rp2,Jade3"
Merged-chrX-20411735-1,"Mir3473a,Rp2,Jade3"
Merged-chrX-20422754-1,"Mir3473a,Rp2,Jade3"
Merged-chrX-20425545-105,"Mir3473a,Rp2,Jade3"
Merged-chrX-20426405-2,"Mir3473a,Rp2,Jade3"
Merged-chrX-20431013-1,"Mir3473a,Rp2,Jade3"
Merged-chrX-20442567-1,"Mir3473a,Rp2,Jade3"
Merged-chrX-20451279-1,"Mir3473a,Rp2,Jade3"
Merged-chrX-20452363-1,"Mir3473a,Rp2,Jade3"
Merged-chrX-20456132-1,"Mir3473a,Rp2,Jade3"
Merged-chrX-20532253-1,"Mir3473a,Jade3"
Merged-chrX-20553062-1,"Mir3473a,Jade3"
Merged-chrX-20557350-1,"Mir3473a,Jade3"
Merged-chrX-20573058-1,"Mir3473a,Jade3"
Merged-chrX-20586267-1,"Mir3473a,Jade3"
Merged-chrX-20588176-1,"Mir3473a,Jade3"
Merged-chrX-20603928-2,"Mir3473a,Jade3"
Merged-chrX-20615319-1,"Mir3473a,Jade3"
Merged-chrX-20617224-1,"Mir3473a,Jade3"
Merged-chrX-20617595-72,"Mir3473a,Jade3"
Merged-chrX-20618230-2,"Mir3473a,Jade3"
Merged-chrX-20620171-1,Mir3473a
Merged-chrX-20643009-2,Mir3473a
Merged-chrX-20644412-1,Mir3473a
Merged-chrX-20644822-1,Mir3473a
Merged-chrX-20647578-1,Mir3473a
Merged-chrX-20658367-57,Mir3473a
Merged-chrX-20659173-1,Mir3473a
Merged-chrX-20660795-1,Mir3473a
Merged-chrX-20662052-1,Mir3473a
Merged-chrX-20662896-54,Mir3473a
Merged-chrX-20663300-6,Mir3473a
Merged-chrX-20663910-2,Mir3473a
Merged-chrX-20681693-1,Mir3473a
Merged-chrX-20685424-1,Mir3473a
Merged-chrX-20688087-105,Mir3473a
Merged-chrX-20690453-1,Mir3473a
Merged-chrX-20694900-1,Mir3473a
Merged-chrX-20701654-1,Mir3473a
Merged-chrX-20703913-4,Mir3473a
Merged-chrX-20704531-61,Mir3473a
Merged-chrX-20709414-1,Mir3473a
Merged-chrX-20712491-1,Mir3473a
Merged-chrX-20721545-1,Mir3473a
Merged-chrX-20729874-1,Mir3473a
Merged-chrX-20730275-1,Mir3473a
Merged-chrX-20748328-1,Mir3473a
Merged-chrX-20755773-1,Mir3473a
Merged-chrX-20771180-30,Mir3473a
Merged-chrX-20772148-17,Mir3473a
Merged-chrX-20775802-22,Mir3473a
Merged-chrX-20777834-2,Mir3473a
Merged-chrX-20779554-2,Mir3473a
Merged-chrX-20781203-1,Mir3473a
Merged-chrX-20781788-1,Mir3473a
Merged-chrX-20790072-5,Mir3473a
Merged-chrX-20791609-1,Mir3473a
Merged-chrX-20793373-1,Mir3473a
Merged-chrX-20798416-51,Mir3473a
Merged-chrX-20798921-2,Mir3473a
Merged-chrX-20801626-18,Mir3473a
Merged-chrX-20804611-1,Mir3473a
Merged-chrX-20817170-32,Mir3473a
Merged-chrX-20819301-54,Mir3473a
Merged-chrX-20820252-13,Mir3473a
Merged-chrX-20824013-3,Mir3473a
Merged-chrX-20829154-1,Mir3473a
Merged-chrX-20836656-1,Mir3473a
Merged-chrX-20848485-60,Mir3473a
Merged-chrX-20848976-1,Mir3473a
Merged-chrX-20862621-1,Mir3473a
Merged-chrX-20863728-23,Mir3473a
Merged-chrX-20864678-1,Mir3473a
Merged-chrX-20873092-1,Mir3473a
Merged-chrX-20896465-1,Mir3473a
Merged-chrX-20914549-1,Mir3473a
Merged-chrX-20920571-1,Mir3473a
Merged-chrX-20921020-59,Mir3473a
Merged-chrX-20921938-1,Mir3473a
Merged-chrX-20931530-1,Mir3473a
Merged-chrX-20932174-3,Mir3473a
Merged-chrX-20950348-2,Mir3473a
Merged-chrX-20950689-60,Mir3473a
Merged-chrX-20961882-99,Mir3473a
Merged-chrX-20971941-1,Mir3473a
Merged-chrX-20987675-1,Mir3473a
Merged-chrX-20998855-1,Mir3473a
Merged-chrX-21002671-2,Mir3473a
Merged-chrX-21029359-1,Mir3473a
Merged-chrX-21037091-1,Mir3473a
Merged-chrX-21048134-1,Mir3473a
Merged-chrX-21062062-53,Mir3473a
Merged-chrX-21089151-50,Mir3473a
Merged-chrX-21089638-2,Mir3473a
Merged-chrX-21123213-1,Mir3473a
Merged-chrX-21136399-1,Mir3473a
Merged-chrX-21146822-4,Mir3473a
Merged-chrX-21180399-1,Mir3473a
Merged-chrX-21207484-1,Mir3473a
Merged-chrX-21220271-1,Mir3473a
Merged-chrX-21224275-1,Mir3473a
Merged-chrX-21264354-1,Mir3473a
Merged-chrX-21276931-1,Mir3473a
Merged-chrX-21290893-1,Mir3473a
Merged-chrX-21293865-2,Mir3473a
Merged-chrX-21296761-1,Mir3473a
Merged-chrX-21309710-1,Mir3473a
Merged-chrX-21350720-2,Mir3473a
Merged-chrX-21360877-21,Mir3473a
Merged-chrX-21361571-21,Mir3473a
Merged-chrX-21416705-1,Mir3473a
Merged-chrX-21522676-1,Mir3473a
Merged-chrX-21550795-1,Mir3473a
Merged-chrX-21573580-1,Mir3473a
Merged-chrX-21575712-1,Mir3473a
Merged-chrX-21596320-1,Mir3473a
Merged-chrX-21648417-1,Mir3473a
Merged-chrX-21648821-1,Mir3473a
Merged-chrX-21651749-1,Mir3473a
Merged-chrX-21653320-1,Mir3473a
Merged-chrX-21660866-1,Mir3473a
Merged-chrX-21680606-2,Mir3473a
Merged-chrX-21709159-1,Mir3473a
Merged-chrX-21719372-1,Mir3473a
Merged-chrX-21768789-1,Mir3473a
Merged-chrX-21779908-1,Mir3473a
Merged-chrX-21802074-1,Mir3473a
Merged-chrX-21832486-1,Mir3473a
Merged-chrX-21892098-1,Mir3473a
Merged-chrX-21912053-1,Mir3473a
Merged-chrX-21932462-3,Mir3473a
Merged-chrX-22003800-1,Mir3473a
Merged-chrX-22007971-1,Mir3473a
Merged-chrX-22076021-1,Mir3473a
Merged-chrX-22085280-1,Mir3473a
Merged-chrX-22105006-1,Mir3473a
Merged-chrX-22116003-1,Mir3473a
Merged-chrX-22137749-1,Mir3473a
Merged-chrX-22144702-1,Mir3473a
Merged-chrX-22161992-1,Mir3473a
Merged-chrX-22188181-1,Mir3473a
Merged-chrX-22208310-1,Mir3473a
Merged-chrX-22216918-1,Mir3473a
