peak_name,gene_name
Merged-chr1-45825687-1,Slc40a1
Merged-chr1-45831158-1,Slc40a1
Merged-chr1-45833657-1,Slc40a1
Merged-chr1-45851731-1,Slc40a1
Merged-chr1-45863119-1,Slc40a1
Merged-chr1-45868888-1,Slc40a1
Merged-chr1-45870089-1,Slc40a1
Merged-chr1-45875819-1,Slc40a1
Merged-chr1-45883915-1,Slc40a1
Merged-chr1-45889889-1,Slc40a1
Merged-chr1-45893674-1,Slc40a1
Merged-chr1-45895054-1,Slc40a1
Merged-chr1-45920486-1,Slc40a1
Merged-chr1-45922294-1,Slc40a1
Merged-chr1-45925670-1,Slc40a1
Merged-chr1-45927249-1,Slc40a1
Merged-chr1-45929301-1,Slc40a1
Merged-chr1-45938360-1,Slc40a1
Merged-chr1-45943877-1,Slc40a1
Merged-chr1-45948676-1,Slc40a1
Merged-chr1-45957579-1,Slc40a1
Merged-chr1-45967618-1,Slc40a1
Merged-chr1-45968193-1,Slc40a1
Merged-chr1-45999554-1,Slc40a1
Merged-chr1-46017742-1,Slc40a1
Merged-chr1-46022136-2,Slc40a1
Merged-chr1-163964548-2,Sell
Merged-chr1-163970022-1,Sell
Merged-chr1-163971864-1,Sell
Merged-chr1-163975603-1,Sell
Merged-chr1-163978862-1,Sell
Merged-chr1-163980772-1,Sell
Merged-chr1-163983188-1,Sell
Merged-chr1-163994785-65,Sell
Merged-chr1-163995397-1,Sell
Merged-chr1-163999218-5,Sell
Merged-chr1-164001895-1,Sell
Merged-chr1-164005199-1,Sell
Merged-chr1-164007150-1,Sell
Merged-chr1-164007911-1,Sell
Merged-chr1-164008287-1,Sell
Merged-chr1-164009442-29,Sell
Merged-chr1-164010663-1,Sell
Merged-chr1-164021531-1,Sell
Merged-chr1-164022295-1,Sell
Merged-chr1-164028056-1,Sell
Merged-chr1-164029827-1,Sell
Merged-chr1-164031128-5,Sell
Merged-chr1-164034848-1,Sell
Merged-chr1-164042660-1,Sell
Merged-chr1-164046034-3,Sell
Merged-chr1-164048299-1,Sell
Merged-chr1-164048824-2,Sell
Merged-chr1-164053740-19,Sell
Merged-chr1-164054111-1,Sell
Merged-chr1-164054995-2,Sell
Merged-chr1-164055652-1,Sell
Merged-chr1-164061460-11,Sell
Merged-chr1-164062091-31,Sell
Merged-chr1-164063026-3,Sell
Merged-chr1-164063539-1,Sell
Merged-chr1-164063904-39,Sell
Merged-chr1-164066728-1,Sell
Merged-chr1-164069504-21,Sell
Merged-chr1-164070223-1,Sell
Merged-chr1-164070699-2,Sell
Merged-chr1-164071340-7,Sell
Merged-chr1-164072156-31,Sell
Merged-chr1-164073292-34,Sell
Merged-chr1-164074080-1,Sell
Merged-chr1-164075617-21,Sell
Merged-chr1-164076665-1,Sell
Merged-chr1-164077236-25,Sell
Merged-chr1-164077698-1,Sell
Merged-chr1-164078529-56,Sell
Merged-chr1-164079447-7,Sell
Merged-chr1-164082107-1,Sell
Merged-chr1-164082457-1,Sell
Merged-chr1-164083206-8,Sell
Merged-chr1-164084922-1,Sell
Merged-chr1-164087389-1,Sell
Merged-chr1-164087979-1,Sell
Merged-chr1-164088945-1,Sell
Merged-chr1-164089790-1,Sell
Merged-chr1-164090275-5,Sell
Merged-chr1-164090939-1,Sell
Merged-chr1-164091799-1,Sell
Merged-chr1-164092706-1,Sell
Merged-chr1-164092970-2,Sell
Merged-chr1-164098090-1,Sell
Merged-chr1-164098615-22,Sell
Merged-chr1-164099858-1,Sell
Merged-chr1-164101512-1,Sell
Merged-chr1-164107509-1,Sell
Merged-chr1-164110052-8,Sell
Merged-chr1-164110766-2,Sell
Merged-chr1-164112494-1,Sell
Merged-chr1-164114590-1,Sell
Merged-chr1-164114819-1,Sell
Merged-chr1-164118667-6,Sell
Merged-chr1-164119344-7,Sell
Merged-chr1-164119875-1,Sell
Merged-chr1-164123717-2,Sell
Merged-chr1-164124038-5,Sell
Merged-chr1-164124721-1,Sell
Merged-chr1-164126852-1,Sell
Merged-chr1-164128502-2,Sell
Merged-chr1-164135551-57,Sell
Merged-chr1-164135858-6,Sell
Merged-chr1-164136152-57,Sell
Merged-chr1-164136882-17,Sell
Merged-chr1-164138834-41,Sell
Merged-chr1-164144937-2,Sell
Merged-chr1-164145508-1,Sell
Merged-chr1-164146189-1,Sell
Merged-chr1-164148175-1,Sell
Merged-chr1-164149509-15,Sell
Merged-chr1-164151847-2,Sell
Merged-chr1-164157396-1,Sell
Merged-chr1-164158331-1,Sell
Merged-chr1-164162780-1,Sell
Merged-chr1-164164994-1,Sell
Merged-chr1-164173656-1,Sell
Merged-chr1-164177509-1,Sell
Merged-chr1-164178465-1,Sell
Merged-chr1-164179857-1,Sell
Merged-chr1-191897828-2,Traf5
Merged-chr1-191900267-1,Traf5
Merged-chr1-191900754-4,Traf5
Merged-chr1-191901139-1,Traf5
Merged-chr1-191906525-75,Traf5
Merged-chr1-191907209-1,Traf5
Merged-chr1-191907649-33,Traf5
Merged-chr1-191909938-1,Traf5
Merged-chr1-191913612-1,Traf5
Merged-chr1-191914706-1,Traf5
Merged-chr1-191918310-1,Traf5
Merged-chr1-191918887-1,Traf5
Merged-chr1-191919401-2,Traf5
Merged-chr1-191923305-1,Traf5
Merged-chr1-191925828-1,Traf5
Merged-chr1-191928428-1,Traf5
Merged-chr1-191929731-1,Traf5
Merged-chr1-191930585-1,Traf5
Merged-chr1-191931681-1,Traf5
Merged-chr1-191933322-3,Traf5
Merged-chr1-191933654-1,Traf5
Merged-chr1-191934616-4,Traf5
Merged-chr1-191942964-1,Traf5
Merged-chr1-191943593-5,Traf5
Merged-chr1-191945062-2,Traf5
Merged-chr1-191945889-1,Traf5
Merged-chr1-191946338-3,Traf5
Merged-chr1-191948801-2,Traf5
Merged-chr1-191950440-1,Traf5
Merged-chr1-191950654-1,Traf5
Merged-chr1-191955107-1,Traf5
Merged-chr1-191955349-27,Traf5
Merged-chr1-191956485-58,Traf5
Merged-chr1-191963193-1,Traf5
Merged-chr1-191964400-42,Traf5
Merged-chr1-191965280-41,Traf5
Merged-chr1-191971465-1,Traf5
Merged-chr1-191975485-1,Traf5
Merged-chr1-191978059-1,Traf5
Merged-chr1-191981036-1,Traf5
Merged-chr1-191983972-1,Traf5
Merged-chr1-191984625-1,Traf5
Merged-chr1-191989114-1,Traf5
Merged-chr1-191990197-61,Traf5
Merged-chr1-191995683-12,Traf5
Merged-chr1-191996060-1,Traf5
Merged-chr1-191998222-2,Traf5
Merged-chr1-191999216-25,Traf5
Merged-chr1-192051919-1,Traf5
Merged-chr1-192054192-5,Traf5
Merged-chr1-192061832-22,Traf5
Merged-chr1-192062875-26,Traf5
Merged-chr1-192063760-4,Traf5
Merged-chr1-192068278-1,Traf5
Merged-chr1-192070435-6,Traf5
Merged-chr1-192070801-6,Traf5
Merged-chr1-192072741-1,Traf5
Merged-chr1-192076184-6,Traf5
Merged-chr1-192078573-50,Traf5
Merged-chr1-192086614-93,Traf5
Merged-chr1-192091074-13,Traf5
Merged-chr1-192092633-77,Traf5
Merged-chr1-192093093-36,Traf5
Merged-chr1-192094636-5,Traf5
Merged-chr1-192098244-1,Traf5
Merged-chr1-192100707-2,Traf5
Merged-chr1-192104612-1,Traf5
Merged-chr1-192106116-28,Traf5
Merged-chr1-192106634-6,Traf5
Merged-chr1-192107540-54,Traf5
Merged-chr1-192113123-1,Traf5
Merged-chr1-192116146-1,Traf5
Merged-chr1-192119593-1,Traf5
Merged-chr1-192121008-1,Traf5
Merged-chr1-192124794-1,Traf5
Merged-chr1-192125274-2,Traf5
Merged-chr1-192136819-65,Traf5
Merged-chr1-192138249-74,Traf5
Merged-chr1-192144869-2,Traf5
Merged-chr1-192146542-1,Traf5
Merged-chr1-192147415-1,Traf5
Merged-chr1-192149718-1,Traf5
Merged-chr1-192151359-2,Traf5
Merged-chr1-192167158-1,Traf5
Merged-chr1-192171933-1,Traf5
Merged-chr1-192175397-1,Traf5
Merged-chr1-192178428-1,Traf5
Merged-chr1-192180212-3,Traf5
Merged-chr1-192183331-2,Traf5
Merged-chr1-192190722-24,Traf5
Merged-chr2-59134172-1,Pkp4
Merged-chr2-59135061-1,Pkp4
Merged-chr2-59142446-1,Pkp4
Merged-chr2-59148235-1,Pkp4
Merged-chr2-59148881-1,Pkp4
Merged-chr2-59150531-1,Pkp4
Merged-chr2-59154355-3,Pkp4
Merged-chr2-59160299-1,Pkp4
Merged-chr2-59160695-62,Pkp4
Merged-chr2-59161614-20,Pkp4
Merged-chr2-59161968-1,Pkp4
Merged-chr2-59166649-1,Pkp4
Merged-chr2-59167160-20,Pkp4
Merged-chr2-59168040-14,Pkp4
Merged-chr2-59170869-4,Pkp4
Merged-chr2-59171734-11,Pkp4
Merged-chr2-59173994-1,Pkp4
Merged-chr2-59175963-2,Pkp4
Merged-chr2-59177157-1,Pkp4
Merged-chr2-59180888-17,Pkp4
Merged-chr2-59182025-1,Pkp4
Merged-chr2-59183919-1,Pkp4
Merged-chr2-59187577-5,Pkp4
Merged-chr2-59191467-1,Pkp4
Merged-chr2-59191764-1,Pkp4
Merged-chr2-59193776-1,Pkp4
Merged-chr2-59198685-2,Pkp4
Merged-chr2-59203677-23,Pkp4
Merged-chr2-59206434-1,Pkp4
Merged-chr2-59207405-1,Pkp4
Merged-chr2-59211216-1,Pkp4
Merged-chr2-59214734-7,Pkp4
Merged-chr2-59215998-1,Pkp4
Merged-chr2-59228677-1,Pkp4
Merged-chr2-59231856-3,Pkp4
Merged-chr2-59232188-1,Pkp4
Merged-chr2-59233791-1,Pkp4
Merged-chr2-59236437-1,Pkp4
Merged-chr2-59237269-1,Pkp4
Merged-chr2-59238871-1,Pkp4
Merged-chr2-59240806-1,Pkp4
Merged-chr2-59244509-36,Pkp4
Merged-chr2-59245018-31,Pkp4
Merged-chr2-59250506-1,Pkp4
Merged-chr2-59253087-2,Pkp4
Merged-chr2-59254048-1,Pkp4
Merged-chr2-59258933-2,Pkp4
Merged-chr2-59262018-1,Pkp4
Merged-chr2-59263431-1,Pkp4
Merged-chr2-59263713-1,Pkp4
Merged-chr2-59265674-1,Pkp4
Merged-chr2-59270601-1,Pkp4
Merged-chr2-59276493-1,Pkp4
Merged-chr2-59279463-1,Pkp4
Merged-chr2-59282489-4,Pkp4
Merged-chr2-59283049-8,Pkp4
Merged-chr2-59283845-1,Pkp4
Merged-chr2-59284841-2,Pkp4
Merged-chr2-59286962-1,Pkp4
Merged-chr2-59287972-1,Pkp4
Merged-chr2-59289649-1,Pkp4
Merged-chr2-59300009-12,Pkp4
Merged-chr2-59302676-1,Pkp4
Merged-chr2-59306402-1,Pkp4
Merged-chr2-59308269-2,Pkp4
Merged-chr2-59310163-1,Pkp4
Merged-chr2-59310391-1,Pkp4
Merged-chr2-59318074-1,Pkp4
Merged-chr2-59320958-1,Pkp4
Merged-chr2-59321212-1,Pkp4
Merged-chr2-59327008-1,Pkp4
Merged-chr2-59327314-1,Pkp4
Merged-chr2-59327661-1,Pkp4
Merged-chr2-59328129-15,Pkp4
Merged-chr2-59332500-2,Pkp4
Merged-chr2-59333411-2,Pkp4
Merged-chr2-59334243-1,Pkp4
Merged-chr2-59338618-33,Pkp4
Merged-chr2-59339284-1,Pkp4
Merged-chr2-59340004-65,Pkp4
Merged-chr2-59341034-1,Pkp4
Merged-chr2-59342887-1,Pkp4
Merged-chr2-59346704-11,Pkp4
Merged-chr2-59349459-1,Pkp4
Merged-chr2-59349768-1,Pkp4
Merged-chr2-59353333-33,Pkp4
Merged-chr2-59354127-28,Pkp4
Merged-chr2-59355905-1,Pkp4
Merged-chr2-59356875-1,Pkp4
Merged-chr2-59360523-2,Pkp4
Merged-chr2-59362600-1,Pkp4
Merged-chr2-59364265-4,Pkp4
Merged-chr2-59364619-37,Pkp4
Merged-chr2-59365321-2,Pkp4
Merged-chr2-59371963-4,Pkp4
Merged-chr2-59386119-1,Pkp4
Merged-chr2-59391404-1,Pkp4
Merged-chr2-59397670-4,Pkp4
Merged-chr2-59402082-3,Pkp4
Merged-chr2-59403695-1,Pkp4
Merged-chr2-59414015-1,Pkp4
Merged-chr2-59415685-1,Pkp4
Merged-chr2-59416535-1,Pkp4
Merged-chr2-59424907-4,Pkp4
Merged-chr2-59425286-1,Pkp4
Merged-chr2-59426319-1,Pkp4
Merged-chr2-59427913-2,Pkp4
Merged-chr2-59429625-1,Pkp4
Merged-chr2-59433521-1,Pkp4
Merged-chr2-59438677-45,Pkp4
Merged-chr2-59440654-31,Pkp4
Merged-chr2-59441686-4,Pkp4
Merged-chr2-59446455-1,Pkp4
Merged-chr2-59447949-1,Pkp4
Merged-chr2-59449652-1,Pkp4
Merged-chr2-59451071-1,Pkp4
Merged-chr2-59454775-1,Pkp4
Merged-chr2-129204755-1,Il1a
Merged-chr2-129204965-1,Il1a
Merged-chr2-129206993-1,Il1a
Merged-chr2-129208106-1,Il1a
Merged-chr2-129208519-1,Il1a
Merged-chr2-129211467-1,Il1a
Merged-chr2-129212942-2,Il1a
Merged-chr2-129214677-1,Il1a
Merged-chr2-129216541-1,Il1a
Merged-chr2-129218613-1,Il1a
Merged-chr2-129227024-1,Il1a
Merged-chr2-129227494-2,Il1a
Merged-chr2-129228690-1,Il1a
Merged-chr2-129232527-1,Il1a
Merged-chr2-129232749-1,Il1a
Merged-chr2-129234713-1,Il1a
Merged-chr2-129239301-1,Il1a
Merged-chr2-129243224-3,Il1a
Merged-chr2-129243611-1,Il1a
Merged-chr2-129244021-39,Il1a
Merged-chr2-129245823-1,Il1a
Merged-chr2-129247165-1,Il1a
Merged-chr2-129247457-1,Il1a
Merged-chr2-129249638-10,Il1a
Merged-chr2-129251143-7,Il1a
Merged-chr2-129256210-1,Il1a
Merged-chr2-129257371-1,Il1a
Merged-chr2-129258445-1,Il1a
Merged-chr2-129258956-40,Il1a
Merged-chr2-129261601-11,Il1a
Merged-chr2-129263444-1,Il1a
Merged-chr2-129270635-1,Il1a
Merged-chr2-129274246-1,Il1a
Merged-chr2-129276351-1,Il1a
Merged-chr2-129279111-1,Il1a
Merged-chr2-129285385-8,Il1a
Merged-chr2-129297289-61,Il1a
Merged-chr2-129306221-3,Il1a
Merged-chr2-129311919-1,Il1a
Merged-chr2-129314123-30,Il1a
Merged-chr2-129316008-9,Il1a
Merged-chr2-129318089-1,Il1a
Merged-chr2-129323866-1,Il1a
Merged-chr2-129328472-1,Il1a
Merged-chr2-129330382-1,Il1a
Merged-chr2-129337583-1,Il1a
Merged-chr2-129338334-1,Il1a
Merged-chr2-129361831-1,Il1a
Merged-chr2-129368076-1,Il1a
Merged-chr2-129373514-6,Il1a
Merged-chr2-129374047-1,Il1a
Merged-chr2-129381403-1,Il1a
Merged-chr2-129382408-1,Il1a
Merged-chr2-129385490-24,Il1a
Merged-chr2-129385930-1,Il1a
Merged-chr2-129391897-1,Il1a
Merged-chr2-129393724-5,Il1a
Merged-chr2-129401231-2,Il1a
Merged-chr2-129401533-1,Il1a
Merged-chr2-129402828-1,Il1a
Merged-chr2-129406488-1,Il1a
Merged-chr2-129406692-1,Il1a
Merged-chr2-129408621-9,Il1a
Merged-chr2-156214102-2,Cnbd2
Merged-chr2-156216171-1,Cnbd2
Merged-chr2-156218685-1,Cnbd2
Merged-chr2-156220017-1,Cnbd2
Merged-chr2-156222318-1,Cnbd2
Merged-chr2-156224421-1,Cnbd2
Merged-chr2-156229343-12,Cnbd2
Merged-chr2-156231598-1,Cnbd2
Merged-chr2-156233805-1,Cnbd2
Merged-chr2-156235295-1,Cnbd2
Merged-chr2-156238504-1,Cnbd2
Merged-chr2-156245817-1,Cnbd2
Merged-chr2-156247853-1,Cnbd2
Merged-chr2-156253134-1,Cnbd2
Merged-chr2-156253458-1,Cnbd2
Merged-chr2-156255880-2,Cnbd2
Merged-chr2-156257344-9,Cnbd2
Merged-chr2-156258677-10,Cnbd2
Merged-chr2-156260043-1,Cnbd2
Merged-chr2-156261176-1,Cnbd2
Merged-chr2-156266941-2,Cnbd2
Merged-chr2-156267814-24,Cnbd2
Merged-chr2-156274416-1,Cnbd2
Merged-chr2-156275897-1,Cnbd2
Merged-chr2-156278807-50,Cnbd2
Merged-chr2-156279822-1,Cnbd2
Merged-chr2-156281449-2,Cnbd2
Merged-chr2-156282320-1,Cnbd2
Merged-chr2-156283612-1,Cnbd2
Merged-chr2-156291075-1,Cnbd2
Merged-chr2-156295749-1,Cnbd2
Merged-chr2-156302679-1,Cnbd2
Merged-chr2-156306014-27,Cnbd2
Merged-chr2-156307358-1,Cnbd2
Merged-chr2-156308436-1,Cnbd2
Merged-chr2-156311573-3,Cnbd2
Merged-chr2-156312479-66,Cnbd2
Merged-chr2-156312863-2,Cnbd2
Merged-chr2-156313156-1,Cnbd2
Merged-chr2-156317755-1,Cnbd2
Merged-chr2-156326423-1,Cnbd2
Merged-chr2-156326846-1,Cnbd2
Merged-chr2-156328600-2,Cnbd2
Merged-chr2-156331474-1,Cnbd2
Merged-chr2-156342652-1,Cnbd2
Merged-chr2-156346026-1,Cnbd2
Merged-chr2-156348016-1,Cnbd2
Merged-chr2-156362853-4,Cnbd2
Merged-chr2-156363338-1,Cnbd2
Merged-chr2-156367619-1,Cnbd2
Merged-chr2-156376020-2,Cnbd2
Merged-chr2-156377425-1,Cnbd2
Merged-chr2-156380579-1,Cnbd2
Merged-chr2-156387492-1,Cnbd2
Merged-chr2-156392106-2,Cnbd2
Merged-chr2-156392976-34,Cnbd2
Merged-chr2-156393547-2,Cnbd2
Merged-chr2-156394400-4,Cnbd2
Merged-chr2-156398222-1,Cnbd2
Merged-chr2-156398546-1,Cnbd2
Merged-chr2-156399026-1,Cnbd2
Merged-chr2-156401443-22,Cnbd2
Merged-chr2-156403010-2,Cnbd2
Merged-chr2-156407191-2,Cnbd2
Merged-chr2-156417061-1,Cnbd2
Merged-chr2-156421093-16,Cnbd2
Merged-chr2-156421762-24,Cnbd2
Merged-chr2-156422684-1,Cnbd2
Merged-chr2-156429575-1,Cnbd2
Merged-chr2-156430006-1,Cnbd2
Merged-chr2-156430657-1,Cnbd2
Merged-chr2-156433196-2,Cnbd2
Merged-chr2-156442143-2,Cnbd2
Merged-chr2-156447785-1,Cnbd2
Merged-chr2-156451215-1,Cnbd2
Merged-chr2-156452454-1,Cnbd2
Merged-chr2-156457268-1,Cnbd2
Merged-chr2-156464187-1,Cnbd2
Merged-chr2-156464537-1,Cnbd2
Merged-chr2-156469588-1,Cnbd2
Merged-chr2-156470648-1,Cnbd2
Merged-chr2-156470881-1,Cnbd2
Merged-chr2-156472625-1,Cnbd2
Merged-chr2-156474269-1,Cnbd2
Merged-chr2-172884037-1,Spo11
Merged-chr2-172884803-1,Spo11
Merged-chr2-172886155-1,Spo11
Merged-chr2-172889945-1,Spo11
Merged-chr2-172894101-1,Spo11
Merged-chr2-172894576-1,Spo11
Merged-chr2-172895153-2,Spo11
Merged-chr2-172898799-1,Spo11
Merged-chr2-172903734-1,Spo11
Merged-chr2-172904877-1,Spo11
Merged-chr2-172906875-2,Spo11
Merged-chr2-172909324-1,Spo11
Merged-chr2-172910881-1,Spo11
Merged-chr2-172911871-1,Spo11
Merged-chr2-172912236-1,Spo11
Merged-chr2-172914201-25,Spo11
Merged-chr2-172915123-1,Spo11
Merged-chr2-172917326-1,Spo11
Merged-chr2-172921043-1,Spo11
Merged-chr2-172922035-1,Spo11
Merged-chr2-172926479-6,Spo11
Merged-chr2-172927832-32,Spo11
Merged-chr2-172933759-5,Spo11
Merged-chr2-172934349-1,Spo11
Merged-chr2-172937545-5,Spo11
Merged-chr2-172938779-1,Spo11
Merged-chr2-172939344-6,Spo11
Merged-chr2-172940419-33,Spo11
Merged-chr2-172942433-1,Spo11
Merged-chr2-172943564-1,Spo11
Merged-chr2-172944777-1,Spo11
Merged-chr2-172950226-1,Spo11
Merged-chr2-172951419-1,Spo11
Merged-chr2-172952214-2,Spo11
Merged-chr2-172953182-1,Spo11
Merged-chr2-172953599-1,Spo11
Merged-chr2-172957561-1,Spo11
Merged-chr2-172961104-1,Spo11
Merged-chr2-172961487-2,Spo11
Merged-chr2-172963088-1,Spo11
Merged-chr2-172964337-1,Spo11
Merged-chr2-172966664-28,Spo11
Merged-chr2-172970822-2,Spo11
Merged-chr2-172972050-14,Spo11
Merged-chr2-172976820-21,Spo11
Merged-chr2-172977696-78,Spo11
Merged-chr2-172978342-1,Spo11
Merged-chr2-172982899-1,Spo11
Merged-chr2-172985693-2,Spo11
Merged-chr2-172987664-1,Spo11
Merged-chr2-172990427-1,Spo11
Merged-chr2-172996365-6,Spo11
Merged-chr2-173000157-88,Spo11
Merged-chr2-173001478-1,Spo11
Merged-chr2-173007685-1,Spo11
Merged-chr2-173010891-1,Spo11
Merged-chr2-173011824-1,Spo11
Merged-chr2-173018145-45,Spo11
Merged-chr2-173019488-26,Spo11
Merged-chr2-173020078-34,Spo11
Merged-chr2-173021892-36,Spo11
Merged-chr2-173023794-48,Spo11
Merged-chr2-173026474-2,Spo11
Merged-chr2-173026918-61,Spo11
Merged-chr2-173028302-1,Spo11
Merged-chr2-173030280-1,Spo11
Merged-chr2-173030789-2,Spo11
Merged-chr2-173036825-4,Spo11
Merged-chr2-173038309-55,Spo11
Merged-chr2-173039251-12,Spo11
Merged-chr2-173040339-1,Spo11
Merged-chr2-173044396-1,Spo11
Merged-chr2-173045035-1,Spo11
Merged-chr2-173045489-1,Spo11
Merged-chr2-173046723-62,Spo11
Merged-chr2-173048238-25,Spo11
Merged-chr2-173049745-1,Spo11
Merged-chr2-173051189-2,Spo11
Merged-chr2-173054016-48,Spo11
Merged-chr2-173056681-62,Spo11
Merged-chr2-173058357-18,Spo11
Merged-chr2-173060237-6,Spo11
Merged-chr2-173061599-19,Spo11
Merged-chr2-173062088-6,Spo11
Merged-chr2-173063420-30,Spo11
Merged-chr2-173064731-1,Spo11
Merged-chr2-173070999-1,Spo11
Merged-chr2-173074144-1,Spo11
Merged-chr2-173077066-14,Spo11
Merged-chr2-173080985-1,Spo11
Merged-chr2-173082904-19,Spo11
Merged-chr2-173083825-61,Spo11
Merged-chr2-173085987-53,Spo11
Merged-chr2-173087465-1,Spo11
Merged-chr2-173089655-41,Spo11
Merged-chr3-40441694-1,Intu
Merged-chr3-40442451-1,Intu
Merged-chr3-40443410-1,Intu
Merged-chr3-40444060-1,Intu
Merged-chr3-40444334-1,Intu
Merged-chr3-40453888-3,Intu
Merged-chr3-40458512-1,Intu
Merged-chr3-40460002-1,Intu
Merged-chr3-40465237-1,Intu
Merged-chr3-40467030-1,Intu
Merged-chr3-40480781-9,Intu
Merged-chr3-40482340-1,Intu
Merged-chr3-40483600-1,Intu
Merged-chr3-40484684-1,Intu
Merged-chr3-40487506-2,Intu
Merged-chr3-40499121-2,Intu
Merged-chr3-40500632-1,Intu
Merged-chr3-40501340-5,Intu
Merged-chr3-40501981-1,Intu
Merged-chr3-40514478-3,Intu
Merged-chr3-40522858-24,Intu
Merged-chr3-40523487-7,Intu
Merged-chr3-40524438-1,Intu
Merged-chr3-40525073-1,Intu
Merged-chr3-40525541-14,Intu
Merged-chr3-40526303-1,Intu
Merged-chr3-40529072-5,Intu
Merged-chr3-40531045-2,Intu
Merged-chr3-40531712-13,Intu
Merged-chr3-40532866-1,Intu
Merged-chr3-40539496-1,Intu
Merged-chr3-40539877-2,Intu
Merged-chr3-40540811-57,Intu
Merged-chr3-40545652-1,Intu
Merged-chr3-40546773-1,Intu
Merged-chr3-40652782-1,Intu
