peak_name,gene_name
Merged-chr1-9899678-1,"Snhg6,Sgk3"
Merged-chr1-9901601-1,"Snhg6,Sgk3"
Merged-chr1-9903400-1,"Snhg6,Sgk3"
Merged-chr1-9908725-1,"Snhg6,Sgk3"
Merged-chr1-9909122-2,"Snhg6,Sgk3"
Merged-chr1-9915866-1,"Snhg6,Sgk3"
Merged-chr1-9919707-1,"Snhg6,Sgk3"
Merged-chr1-9920092-1,"Snhg6,Sgk3"
Merged-chr1-9921821-1,"Snhg6,Sgk3"
Merged-chr1-9932948-1,"Snhg6,Sgk3"
Merged-chr1-9943032-8,"Snhg6,Sgk3"
Merged-chr1-9944135-61,"Snhg6,Sgk3"
Merged-chr1-9944615-1,"Snhg6,Sgk3"
Merged-chr1-9949727-1,"Snhg6,Sgk3"
Merged-chr1-9952313-3,"Snhg6,Sgk3"
Merged-chr1-9959728-1,"Snhg6,Sgk3"
Merged-chr1-9962495-1,"Snhg6,Sgk3"
Merged-chr1-9967854-65,"Snhg6,Sgk3"
Merged-chr1-9978286-1,"Snhg6,Sgk3"
Merged-chr1-9986043-1,"Snhg6,Sgk3"
Merged-chr1-9992064-1,"Snhg6,Sgk3"
Merged-chr1-9994326-1,"Snhg6,Sgk3"
Merged-chr1-10004468-1,Snhg6
Merged-chr1-10007425-31,Snhg6
Merged-chr1-10008505-1,Snhg6
Merged-chr1-10009211-1,Snhg6
Merged-chr1-10010899-1,Snhg6
Merged-chr1-10015240-1,Snhg6
Merged-chr1-10022143-1,Snhg6
Merged-chr1-10023615-1,Snhg6
Merged-chr1-10025595-1,Snhg6
Merged-chr1-10027121-1,Snhg6
Merged-chr1-10028998-1,Snhg6
Merged-chr1-10031544-1,Snhg6
Merged-chr1-10038033-67,Snhg6
Merged-chr1-10039956-100,Snhg6
Merged-chr1-14657879-1,Msc
Merged-chr1-14658462-1,Msc
Merged-chr1-14661001-1,Msc
Merged-chr1-14665228-1,Msc
Merged-chr1-14677132-1,Msc
Merged-chr1-14684401-1,Msc
Merged-chr1-14687517-1,Msc
Merged-chr1-14687938-1,Msc
Merged-chr1-14696088-1,Msc
Merged-chr1-14702279-1,Msc
Merged-chr1-14704664-1,Msc
Merged-chr1-14715750-3,Msc
Merged-chr1-14718301-1,Msc
Merged-chr1-14720028-1,Msc
Merged-chr1-14737948-1,Msc
Merged-chr1-14740180-5,Msc
Merged-chr1-14742057-1,Msc
Merged-chr1-14746993-1,Msc
Merged-chr1-14747541-4,Msc
Merged-chr1-14750334-1,Msc
Merged-chr1-14753721-1,Msc
Merged-chr1-14755705-16,Msc
Merged-chr1-14757812-1,Msc
Merged-chr1-14759612-1,Msc
Merged-chr1-14760767-1,Msc
Merged-chr1-14769568-1,Msc
Merged-chr1-14781512-1,Msc
Merged-chr1-14789125-1,Msc
Merged-chr1-14791777-1,Msc
Merged-chr1-14823620-1,Msc
Merged-chr1-14843634-1,Msc
Merged-chr1-30842094-1,Ptp4a1
Merged-chr1-30844562-1,Ptp4a1
Merged-chr1-30847992-2,Ptp4a1
Merged-chr1-30848356-7,Ptp4a1
Merged-chr1-30851671-1,Ptp4a1
Merged-chr1-30852171-5,Ptp4a1
Merged-chr1-30860144-1,Ptp4a1
Merged-chr1-30861553-1,Ptp4a1
Merged-chr1-30862168-2,Ptp4a1
Merged-chr1-30864925-1,Ptp4a1
Merged-chr1-30873083-23,Ptp4a1
Merged-chr1-30873809-73,Ptp4a1
Merged-chr1-30882321-1,Ptp4a1
Merged-chr1-30890216-1,Ptp4a1
Merged-chr1-30891893-2,Ptp4a1
Merged-chr1-30892536-1,Ptp4a1
Merged-chr1-30898841-9,Ptp4a1
Merged-chr1-30921123-52,Ptp4a1
Merged-chr1-30929244-1,Ptp4a1
Merged-chr1-30932749-1,Ptp4a1
Merged-chr1-30934119-1,Ptp4a1
Merged-chr1-30937873-1,Ptp4a1
Merged-chr1-30939067-1,Ptp4a1
Merged-chr1-30939922-1,Ptp4a1
Merged-chr1-30940846-1,Ptp4a1
Merged-chr1-30943782-4,Ptp4a1
Merged-chr1-30949217-12,Ptp4a1
Merged-chr1-30949968-72,Ptp4a1
Merged-chr1-30950398-3,Ptp4a1
Merged-chr1-30955703-1,Ptp4a1
Merged-chr1-30989662-1,Ptp4a1
Merged-chr1-30993468-1,Ptp4a1
Merged-chr1-31011354-1,Ptp4a1
Merged-chr1-31014783-1,Ptp4a1
Merged-chr1-31020712-1,Ptp4a1
Merged-chr1-31021920-1,Ptp4a1
Merged-chr1-31023829-1,Ptp4a1
Merged-chr1-31034958-1,Ptp4a1
Merged-chr1-33647302-2,Bag2
Merged-chr1-33647885-1,Bag2
Merged-chr1-33649243-1,Bag2
Merged-chr1-33652375-1,Bag2
Merged-chr1-33663336-5,Bag2
Merged-chr1-33669807-56,Bag2
Merged-chr1-33670094-2,Bag2
Merged-chr1-33670409-48,Bag2
Merged-chr1-33672702-10,Bag2
Merged-chr1-33674528-1,Bag2
Merged-chr1-33678251-1,Bag2
Merged-chr1-33683331-1,Bag2
Merged-chr1-33684647-28,Bag2
Merged-chr1-33693959-1,Bag2
Merged-chr1-33699245-1,Bag2
Merged-chr1-33703407-1,Bag2
Merged-chr1-33707239-1,Bag2
Merged-chr1-33709800-1,Bag2
Merged-chr1-33711034-1,Bag2
Merged-chr1-33712997-1,Bag2
Merged-chr1-33719941-64,Bag2
Merged-chr1-33720271-1,Bag2
Merged-chr1-33725525-1,Bag2
Merged-chr1-33733245-1,Bag2
Merged-chr1-33734080-2,Bag2
Merged-chr1-33737005-1,Bag2
Merged-chr1-33739513-51,Bag2
Merged-chr1-33741830-1,Bag2
Merged-chr1-33743030-35,Bag2
Merged-chr1-33747008-1,Bag2
Merged-chr1-33749328-1,Bag2
Merged-chr1-33751332-1,Bag2
Merged-chr1-33757137-9,Bag2
Merged-chr1-33757748-48,Bag2
Merged-chr1-33758654-8,Bag2
Merged-chr1-33768991-7,Bag2
Merged-chr1-33776941-1,Bag2
Merged-chr1-33777556-1,Bag2
Merged-chr1-33778731-1,Bag2
Merged-chr1-33782973-1,Bag2
Merged-chr1-33788544-1,Bag2
Merged-chr1-33789366-1,Bag2
Merged-chr1-33789914-1,Bag2
Merged-chr1-33797718-1,Bag2
Merged-chr1-33798839-1,Bag2
Merged-chr1-33806161-2,Bag2
Merged-chr1-33807567-1,Bag2
Merged-chr1-33813661-13,Bag2
Merged-chr1-33814505-61,Bag2
Merged-chr1-33818938-2,Bag2
Merged-chr1-33823197-1,Bag2
Merged-chr1-33827070-1,Bag2
Merged-chr1-33830938-1,Bag2
Merged-chr1-33833540-1,Bag2
Merged-chr1-33834928-1,Bag2
Merged-chr1-33839163-3,Bag2
Merged-chr1-33848421-1,Bag2
Merged-chr1-33849811-1,Bag2
Merged-chr1-33852580-1,Bag2
Merged-chr1-37344627-3,Mgat4a
Merged-chr1-37344944-1,Mgat4a
Merged-chr1-37346559-2,Mgat4a
Merged-chr1-37347034-1,Mgat4a
Merged-chr1-37351457-2,Mgat4a
Merged-chr1-37352483-1,Mgat4a
Merged-chr1-37354799-1,Mgat4a
Merged-chr1-37355263-1,Mgat4a
Merged-chr1-37360333-1,Mgat4a
Merged-chr1-37363906-1,Mgat4a
Merged-chr1-37366430-1,Mgat4a
Merged-chr1-37368392-1,Mgat4a
Merged-chr1-37371167-1,Mgat4a
Merged-chr1-37372639-1,Mgat4a
Merged-chr1-37378435-1,Mgat4a
Merged-chr1-37378856-1,Mgat4a
Merged-chr1-37379626-1,Mgat4a
Merged-chr1-37380169-1,Mgat4a
Merged-chr1-37386147-1,Mgat4a
Merged-chr1-37387149-1,Mgat4a
Merged-chr1-37387774-1,Mgat4a
Merged-chr1-37388737-1,Mgat4a
Merged-chr1-37398083-1,Mgat4a
Merged-chr1-37400085-1,Mgat4a
Merged-chr1-37400990-1,Mgat4a
Merged-chr1-37401268-1,Mgat4a
