peak_name,gene_name
Merged-chrX-8175813-85,Ebp
Merged-chrX-8185782-1,Ebp
Merged-chrX-8192273-1,Ebp
Merged-chrX-8192935-58,Ebp
Merged-chrX-8193583-3,Ebp
Merged-chrX-8194008-1,Ebp
Merged-chrX-8198662-1,Ebp
Merged-chrX-8206498-10,Ebp
Merged-chrX-8252579-81,Ebp
Merged-chrX-8257549-1,Ebp
Merged-chrX-8258524-1,Ebp
Merged-chrX-20023798-1,Slc9a7
Merged-chrX-20059546-3,Slc9a7
Merged-chrX-20070202-1,Slc9a7
Merged-chrX-20090821-1,Slc9a7
Merged-chrX-20106166-1,Slc9a7
Merged-chrX-20110713-1,Slc9a7
Merged-chrX-20117779-1,Slc9a7
Merged-chrX-20135822-1,Slc9a7
Merged-chrX-20157820-1,Slc9a7
Merged-chrX-20168612-2,Slc9a7
Merged-chrX-20176694-1,Slc9a7
Merged-chrX-20209361-1,Slc9a7
Merged-chrX-20228213-1,Slc9a7
Merged-chrX-20231359-1,Slc9a7
Merged-chrX-20240978-1,Slc9a7
Merged-chrX-20242031-1,Slc9a7
Merged-chrX-20256208-1,Slc9a7
Merged-chrX-20264871-1,Slc9a7
Merged-chrX-20267107-1,Slc9a7
Merged-chrX-20267459-1,Slc9a7
Merged-chrX-20272191-21,Slc9a7
Merged-chrX-20276883-1,Slc9a7
Merged-chrX-20279197-1,Slc9a7
Merged-chrX-20279635-13,Slc9a7
Merged-chrX-20281326-1,Slc9a7
Merged-chrX-20286459-6,Slc9a7
Merged-chrX-20290941-8,Slc9a7
Merged-chrX-20291413-2,Slc9a7
Merged-chrX-20291806-46,Slc9a7
Merged-chrX-20307477-3,Slc9a7
Merged-chrX-20311584-1,Slc9a7
Merged-chrX-20331985-2,Slc9a7
Merged-chrX-20335923-6,Slc9a7
Merged-chrX-20345117-1,Slc9a7
Merged-chrX-20355497-3,Slc9a7
Merged-chrX-20364484-61,Slc9a7
Merged-chrX-20364937-1,Slc9a7
Merged-chrX-20377924-1,Slc9a7
Merged-chrX-20379524-1,Slc9a7
Merged-chrX-20388935-1,Slc9a7
Merged-chrX-20532253-1,Ndufb11
Merged-chrX-20553062-1,Ndufb11
Merged-chrX-20557350-1,Ndufb11
Merged-chrX-20573058-1,Ndufb11
Merged-chrX-20586267-1,Ndufb11
Merged-chrX-20588176-1,Ndufb11
Merged-chrX-20603928-2,Ndufb11
Merged-chrX-20615319-1,Ndufb11
Merged-chrX-20617224-1,Ndufb11
Merged-chrX-20617595-72,Ndufb11
Merged-chrX-20618230-2,Ndufb11
Merged-chrX-20620171-1,Ndufb11
Merged-chrX-20643009-2,Ndufb11
Merged-chrX-20644412-1,Ndufb11
Merged-chrX-20644822-1,Ndufb11
Merged-chrX-20647578-1,Ndufb11
Merged-chrX-20658367-57,Ndufb11
Merged-chrX-20659173-1,Ndufb11
Merged-chrX-20660795-1,Ndufb11
Merged-chrX-20662052-1,Ndufb11
Merged-chrX-20662896-54,Ndufb11
Merged-chrX-20663300-6,Ndufb11
Merged-chrX-20663910-2,Ndufb11
Merged-chrX-20681693-1,Ndufb11
Merged-chrX-20685424-1,Ndufb11
Merged-chrX-20688087-105,Ndufb11
Merged-chrX-20690453-1,Ndufb11
Merged-chrX-20694900-1,Ndufb11
Merged-chrX-20701654-1,Ndufb11
Merged-chrX-20703913-4,Ndufb11
Merged-chrX-20704531-61,Ndufb11
Merged-chrX-20709414-1,Ndufb11
Merged-chrX-20712491-1,Ndufb11
Merged-chrX-42403503-6,Sh2d1a
Merged-chrX-42408265-8,Sh2d1a
Merged-chrX-42409104-16,Sh2d1a
Merged-chrX-42424274-21,Sh2d1a
Merged-chrX-42425050-1,Sh2d1a
Merged-chrX-42425431-1,Sh2d1a
Merged-chrX-42426668-1,Sh2d1a
Merged-chrX-42428927-1,Sh2d1a
Merged-chrX-42437739-2,Sh2d1a
Merged-chrX-42450528-2,Sh2d1a
Merged-chrX-42451879-1,Sh2d1a
Merged-chrX-42453186-2,Sh2d1a
Merged-chrX-42454041-7,Sh2d1a
Merged-chrX-42454762-21,Sh2d1a
Merged-chrX-42455408-1,Sh2d1a
Merged-chrX-42464938-1,Sh2d1a
Merged-chrX-42467424-1,Sh2d1a
Merged-chrX-42470018-1,Sh2d1a
Merged-chrX-42478140-5,Sh2d1a
Merged-chrX-42480408-3,Sh2d1a
Merged-chrX-42482111-4,Sh2d1a
Merged-chrX-42487497-3,Sh2d1a
Merged-chrX-42488077-1,Sh2d1a
Merged-chrX-42494337-1,Sh2d1a
Merged-chrX-42499616-3,Sh2d1a
Merged-chrX-42500762-2,Sh2d1a
Merged-chrX-42502706-78,Sh2d1a
Merged-chrX-42505199-5,Sh2d1a
Merged-chrX-42506843-1,Sh2d1a
Merged-chrX-42507850-1,Sh2d1a
Merged-chrX-42509022-1,Sh2d1a
Merged-chrX-42511267-20,Sh2d1a
Merged-chrX-42511650-1,Sh2d1a
Merged-chrX-42512790-14,Sh2d1a
Merged-chrX-42513916-10,Sh2d1a
Merged-chrX-42515571-1,Sh2d1a
Merged-chrX-42519039-5,Sh2d1a
Merged-chrX-42520911-4,Sh2d1a
Merged-chrX-42524946-1,Sh2d1a
Merged-chrX-42527778-1,Sh2d1a
Merged-chrX-42531362-1,Sh2d1a
Merged-chrX-42533694-1,Sh2d1a
Merged-chrX-42540058-1,Sh2d1a
Merged-chrX-42540447-2,Sh2d1a
Merged-chrX-42540884-32,Sh2d1a
Merged-chrX-42541359-1,Sh2d1a
Merged-chrX-42545231-4,Sh2d1a
Merged-chrX-42548711-12,Sh2d1a
Merged-chrX-42556380-2,Sh2d1a
Merged-chrX-42557462-26,Sh2d1a
Merged-chrX-42580607-1,Sh2d1a
Merged-chrX-42614634-2,Sh2d1a
Merged-chrX-42620413-1,Sh2d1a
Merged-chrX-48523754-3,Slc25a14
Merged-chrX-48532420-14,Slc25a14
Merged-chrX-48541014-1,Slc25a14
Merged-chrX-48551972-1,Slc25a14
Merged-chrX-48580793-1,Slc25a14
Merged-chrX-48585928-2,Slc25a14
Merged-chrX-48594498-58,Slc25a14
Merged-chrX-48607910-1,Slc25a14
Merged-chrX-48623690-69,Slc25a14
Merged-chrX-48637247-2,Slc25a14
Merged-chrX-48644350-3,Slc25a14
Merged-chrX-48653359-1,Slc25a14
Merged-chrX-48683657-24,Slc25a14
Merged-chrX-48695007-59,Slc25a14
Merged-chrX-48696067-1,Slc25a14
Merged-chrX-48711569-1,Slc25a14
Merged-chrX-48713144-64,Slc25a14
Merged-chrX-48713738-1,Slc25a14
Merged-chrX-48729484-13,Slc25a14
Merged-chrX-48732455-1,Slc25a14
Merged-chrX-48753796-1,Slc25a14
Merged-chrX-48755108-1,Slc25a14
Merged-chrX-57107136-2,Gm14718
Merged-chrX-57116860-1,"Gm14718,Cd40lg"
Merged-chrX-57137888-5,"Gm14718,Cd40lg"
Merged-chrX-57144197-3,"Gm14718,Cd40lg"
Merged-chrX-57147266-1,"Gm14718,Cd40lg"
Merged-chrX-57166772-4,"Gm14718,Cd40lg"
Merged-chrX-57167316-1,"Gm14718,Cd40lg"
Merged-chrX-57167921-1,"Gm14718,Cd40lg"
Merged-chrX-57177413-14,"Gm14718,Cd40lg"
Merged-chrX-57181131-7,"Gm14718,Cd40lg"
Merged-chrX-57182623-1,"Gm14718,Cd40lg"
Merged-chrX-57183533-1,"Gm14718,Cd40lg"
Merged-chrX-57185024-28,"Gm14718,Cd40lg"
Merged-chrX-57186459-4,"Gm14718,Cd40lg"
Merged-chrX-57188655-1,"Gm14718,Cd40lg"
Merged-chrX-57189056-2,"Gm14718,Cd40lg"
Merged-chrX-57189542-28,"Gm14718,Cd40lg"
Merged-chrX-57194937-1,"Gm14718,Cd40lg"
Merged-chrX-57196453-57,"Gm14718,Cd40lg"
Merged-chrX-57196760-1,"Gm14718,Cd40lg"
Merged-chrX-57200602-9,"Gm14718,Cd40lg"
Merged-chrX-57210761-17,"Gm14718,Cd40lg"
Merged-chrX-57211994-2,"Gm14718,Cd40lg"
Merged-chrX-57213311-1,"Gm14718,Cd40lg"
Merged-chrX-57214085-1,"Gm14718,Cd40lg"
Merged-chrX-57216458-31,"Gm14718,Cd40lg"
Merged-chrX-57222141-33,"Gm14718,Cd40lg"
Merged-chrX-57228321-28,"Gm14718,Cd40lg"
Merged-chrX-57230112-3,"Gm14718,Cd40lg"
Merged-chrX-57232156-1,"Gm14718,Cd40lg"
Merged-chrX-57236213-1,"Gm14718,Cd40lg"
Merged-chrX-57237906-1,"Gm14718,Cd40lg"
Merged-chrX-57238880-1,"Gm14718,Cd40lg"
Merged-chrX-57253728-55,"Gm14718,Cd40lg"
Merged-chrX-57260898-31,"Gm14718,Cd40lg"
Merged-chrX-57274818-1,"Gm14718,Cd40lg"
Merged-chrX-57277774-5,"Gm14718,Cd40lg"
Merged-chrX-57297359-1,"Gm14718,Cd40lg"
Merged-chrX-57303690-1,"Gm14718,Cd40lg"
Merged-chrX-57304965-60,Cd40lg
Merged-chrX-57306950-3,Cd40lg
Merged-chrX-57309026-1,Cd40lg
Merged-chrX-57310172-17,Cd40lg
Merged-chrX-57310610-17,Cd40lg
Merged-chrX-57311712-9,Cd40lg
Merged-chrX-73342615-56,Haus7
Merged-chrX-73343180-14,Haus7
Merged-chrX-73344003-1,Haus7
Merged-chrX-73356604-1,Haus7
Merged-chrX-73357369-1,Haus7
Merged-chrX-73360222-1,Haus7
Merged-chrX-73362170-1,Haus7
Merged-chrX-73383455-1,Haus7
Merged-chrX-73387157-1,Haus7
Merged-chrX-73411026-4,Haus7
Merged-chrX-73414965-1,Haus7
Merged-chrX-73428246-1,Haus7
Merged-chrX-73430211-5,Haus7
Merged-chrX-73436650-1,Haus7
Merged-chrX-73449103-1,Haus7
Merged-chrX-73451259-1,Haus7
Merged-chrX-73452157-10,Haus7
Merged-chrX-73459129-61,Haus7
Merged-chrX-73465553-1,Haus7
Merged-chrX-73484060-1,Haus7
Merged-chrX-73493779-31,Haus7
Merged-chrX-73511845-1,Haus7
Merged-chrX-73513860-1,Haus7
Merged-chrX-73526106-1,Haus7
Merged-chrX-73526930-1,Haus7
Merged-chrX-73527782-1,Haus7
Merged-chrX-73531489-1,Haus7
Merged-chrX-73553763-1,Haus7
Merged-chrX-73557397-1,Haus7
Merged-chrX-73798657-25,Arhgap4
Merged-chrX-73815556-1,Arhgap4
Merged-chrX-73824534-1,"Renbp,Arhgap4,Naa10"
Merged-chrX-73824913-14,"Renbp,Arhgap4,Naa10"
Merged-chrX-73830793-1,"Renbp,Arhgap4,Naa10"
Merged-chrX-73851389-1,"Renbp,Arhgap4,Naa10"
Merged-chrX-73860776-1,"Renbp,Arhgap4,Naa10"
Merged-chrX-73865233-1,"Renbp,Arhgap4,Naa10"
Merged-chrX-73867825-1,"Renbp,Arhgap4,Naa10"
Merged-chrX-73880339-4,"Renbp,Arhgap4,Naa10"
Merged-chrX-73880834-16,"Renbp,Arhgap4,Naa10"
Merged-chrX-73881311-1,"Renbp,Arhgap4,Naa10"
Merged-chrX-73888182-1,"Renbp,Arhgap4,Naa10"
Merged-chrX-73895913-6,"Renbp,Arhgap4,Naa10"
Merged-chrX-73898132-1,"Renbp,Arhgap4,Naa10"
Merged-chrX-73899059-1,"Renbp,Arhgap4,Naa10"
Merged-chrX-73906200-1,"Renbp,Arhgap4,Naa10"
Merged-chrX-73911295-23,"Renbp,Arhgap4,Naa10"
Merged-chrX-73911852-24,"Renbp,Arhgap4,Naa10"
Merged-chrX-73915066-61,"Renbp,Arhgap4,Naa10"
Merged-chrX-73921996-61,"Renbp,Arhgap4,Naa10"
Merged-chrX-73923186-1,"Renbp,Arhgap4,Naa10"
Merged-chrX-73929030-1,"Renbp,Arhgap4,Naa10"
Merged-chrX-73930898-33,"Renbp,Arhgap4,Naa10"
Merged-chrX-73948787-33,"Renbp,Arhgap4,Naa10"
Merged-chrX-73954743-1,"Renbp,Arhgap4,Naa10"
Merged-chrX-73960193-1,"Renbp,Arhgap4,Naa10"
Merged-chrX-73964558-21,"Renbp,Arhgap4,Naa10"
Merged-chrX-73964928-1,"Renbp,Arhgap4,Naa10"
Merged-chrX-73965524-8,"Renbp,Arhgap4,Naa10"
Merged-chrX-73966428-44,"Renbp,Arhgap4,Naa10"
Merged-chrX-73966755-1,"Renbp,Arhgap4,Naa10"
Merged-chrX-73967498-90,"Renbp,Arhgap4,Naa10"
Merged-chrX-73976463-28,"Renbp,Arhgap4,Naa10"
Merged-chrX-73988713-1,"Renbp,Arhgap4,Naa10"
Merged-chrX-73989245-1,"Renbp,Arhgap4,Naa10"
Merged-chrX-73990999-1,"Renbp,Arhgap4,Naa10"
Merged-chrX-74015076-1,"Renbp,Naa10"
Merged-chrX-74023802-64,Renbp
Merged-chrX-74125196-1,Flna
Merged-chrX-74204855-1,Flna
Merged-chrX-74218273-2,"Flna,Gdi1"
Merged-chrX-74220314-1,"Flna,Gdi1"
Merged-chrX-74228981-1,"Flna,Gdi1"
Merged-chrX-74231212-2,"Flna,Gdi1"
Merged-chrX-74232045-1,"Flna,Gdi1"
Merged-chrX-74233052-1,"Flna,Gdi1"
Merged-chrX-74237650-1,"Flna,Gdi1"
Merged-chrX-74244053-61,"Flna,Gdi1"
Merged-chrX-74244924-10,"Flna,Gdi1"
Merged-chrX-74245820-6,"Flna,Gdi1"
Merged-chrX-74246529-53,"Flna,Gdi1"
Merged-chrX-74246929-1,"Flna,Gdi1"
Merged-chrX-74248900-1,"Flna,Gdi1"
Merged-chrX-74249822-5,"Flna,Gdi1"
Merged-chrX-74254715-62,"Flna,Gdi1"
Merged-chrX-74265096-1,"Flna,Gdi1"
Merged-chrX-74269102-1,"Flna,Gdi1,Ubl4a"
Merged-chrX-74270516-113,"Flna,Gdi1,Ubl4a"
Merged-chrX-74270986-1,"Flna,Gdi1,Ubl4a"
Merged-chrX-74271414-1,"Flna,Gdi1,Ubl4a"
Merged-chrX-74273919-1,"Flna,Gdi1,Ubl4a"
Merged-chrX-74274452-1,"Flna,Gdi1,Ubl4a"
Merged-chrX-74275247-1,"Flna,Gdi1,Ubl4a"
Merged-chrX-74281817-51,"Flna,Gdi1,Ubl4a"
Merged-chrX-74282697-40,"Flna,Gdi1,Ubl4a"
Merged-chrX-74297049-62,"Flna,Gdi1,Ubl4a"
Merged-chrX-74304540-1,"Flna,Gdi1,Ubl4a"
Merged-chrX-74305156-53,"Flna,Gdi1,Ubl4a"
Merged-chrX-74312997-63,"Flna,Gdi1,Ubl4a"
Merged-chrX-74321969-1,"Flna,Gdi1,Ubl4a"
Merged-chrX-74325235-1,"Flna,Gdi1,Ubl4a"
Merged-chrX-74328977-27,"Flna,Gdi1,Ubl4a"
Merged-chrX-74333020-1,"Flna,Gdi1,Ubl4a"
Merged-chrX-74340736-1,"Flna,Gdi1,Ubl4a"
Merged-chrX-74343256-1,"Flna,Gdi1,Ubl4a"
Merged-chrX-74348544-1,"Gdi1,Ubl4a"
Merged-chrX-74353596-32,"Gdi1,Ubl4a"
Merged-chrX-74366739-1,"Gdi1,Ubl4a"
Merged-chrX-74368611-33,"Gdi1,Ubl4a"
Merged-chrX-74373388-58,"Gdi1,Ubl4a"
Merged-chrX-74387696-1,"Gdi1,Ubl4a"
Merged-chrX-74393218-61,"Gdi1,Ubl4a"
Merged-chrX-74399920-9,"Gdi1,Ubl4a"
Merged-chrX-74406001-1,"Gdi1,Ubl4a"
Merged-chrX-74408569-1,"Gdi1,Ubl4a"
Merged-chrX-74412471-1,Ubl4a
Merged-chrX-74413558-25,Ubl4a
Merged-chrX-74423823-1,Ubl4a
Merged-chrX-74426761-1,Ubl4a
Merged-chrX-74428983-58,Ubl4a
Merged-chrX-74429679-30,Ubl4a
Merged-chrX-74439175-1,Ubl4a
Merged-chrX-74448674-1,Ubl4a
Merged-chrX-74452967-9,Ubl4a
Merged-chrX-75018328-2,Mpp1
Merged-chrX-75021468-1,Mpp1
Merged-chrX-75029242-1,Mpp1
Merged-chrX-75029783-1,Mpp1
Merged-chrX-75032176-34,Mpp1
Merged-chrX-75034276-2,Mpp1
Merged-chrX-75035422-23,Mpp1
Merged-chrX-75036854-1,Mpp1
Merged-chrX-75047710-1,Mpp1
Merged-chrX-75049239-1,Mpp1
Merged-chrX-75056319-34,Mpp1
Merged-chrX-75056625-1,Mpp1
Merged-chrX-75059160-3,Mpp1
Merged-chrX-75061823-36,Mpp1
Merged-chrX-75062384-3,Mpp1
Merged-chrX-75072584-1,Mpp1
Merged-chrX-75082528-1,Mpp1
Merged-chrX-75084861-70,Mpp1
Merged-chrX-75085830-12,Mpp1
Merged-chrX-75095947-62,Mpp1
Merged-chrX-75108653-2,Mpp1
Merged-chrX-75113127-1,Mpp1
Merged-chrX-75113590-1,Mpp1
Merged-chrX-75127232-2,Mpp1
Merged-chrX-75128738-4,Mpp1
Merged-chrX-75129687-1,Mpp1
Merged-chrX-75131004-60,Mpp1
Merged-chrX-75139729-1,Mpp1
Merged-chrX-75140098-1,Mpp1
Merged-chrX-75143296-9,Mpp1
Merged-chrX-75155752-25,Mpp1
Merged-chrX-75162465-1,Mpp1
Merged-chrX-75166236-1,Mpp1
Merged-chrX-75174050-1,Mpp1
Merged-chrX-75191525-1,Mpp1
Merged-chrX-75213022-1,Mpp1
Merged-chrX-101176135-1,Il2rg
Merged-chrX-101202436-1,Il2rg
Merged-chrX-101210286-1,Il2rg
Merged-chrX-101213680-1,Il2rg
Merged-chrX-101220298-1,Il2rg
Merged-chrX-101222468-94,Il2rg
Merged-chrX-101236671-1,Il2rg
Merged-chrX-101241171-11,Il2rg
Merged-chrX-101243987-2,Il2rg
Merged-chrX-101245180-2,Il2rg
Merged-chrX-101248736-1,Il2rg
Merged-chrX-101254331-103,Il2rg
Merged-chrX-101256851-2,Il2rg
Merged-chrX-101257139-1,Il2rg
Merged-chrX-101258868-1,Il2rg
Merged-chrX-101260971-23,Il2rg
Merged-chrX-101262253-5,Il2rg
Merged-chrX-101264896-3,Il2rg
Merged-chrX-101265405-2,Il2rg
Merged-chrX-101266827-1,Il2rg
Merged-chrX-101268300-62,Il2rg
Merged-chrX-101273080-6,Il2rg
Merged-chrX-101273543-8,Il2rg
Merged-chrX-101274164-70,Il2rg
Merged-chrX-101285696-16,Il2rg
Merged-chrX-101292891-1,Il2rg
Merged-chrX-101294202-1,Il2rg
Merged-chrX-101303383-1,Il2rg
Merged-chrX-101313711-1,Il2rg
Merged-chrX-101325132-1,Il2rg
Merged-chrX-101332643-66,Il2rg
Merged-chrX-101333089-3,Il2rg
Merged-chrX-101337016-1,Il2rg
Merged-chrX-101341631-1,Il2rg
Merged-chrX-101346766-1,Il2rg
Merged-chrX-101347044-3,Il2rg
Merged-chrX-101348313-1,Il2rg
Merged-chrX-101351340-1,Il2rg
Merged-chrX-151902175-1,Hsd17b10
Merged-chrX-151903317-1,Hsd17b10
Merged-chrX-151906401-1,Hsd17b10
Merged-chrX-151908611-1,Hsd17b10
Merged-chrX-151909864-2,Hsd17b10
Merged-chrX-151913796-1,Hsd17b10
Merged-chrX-151918085-1,Hsd17b10
Merged-chrX-151936078-2,Hsd17b10
Merged-chrX-151944484-1,Hsd17b10
Merged-chrX-151947183-2,Hsd17b10
Merged-chrX-151948583-1,Hsd17b10
Merged-chrX-151951363-16,Hsd17b10
Merged-chrX-151964126-2,Hsd17b10
Merged-chrX-151968152-1,Hsd17b10
Merged-chrX-151975073-1,Hsd17b10
Merged-chrX-151982872-1,Hsd17b10
Merged-chrX-151992007-1,Hsd17b10
Merged-chrX-152001333-1,Hsd17b10
Merged-chrX-152001851-59,Hsd17b10
Merged-chrX-152003035-2,Hsd17b10
Merged-chrX-152011482-1,Hsd17b10
Merged-chrX-152016344-61,Hsd17b10
Merged-chrX-152016932-7,Hsd17b10
Merged-chrX-152017726-1,Hsd17b10
Merged-chrX-152019438-17,Hsd17b10
Merged-chrX-152040463-1,Hsd17b10
Merged-chrX-152047180-1,Hsd17b10
Merged-chrX-152051760-1,Hsd17b10
Merged-chrX-152054348-1,Hsd17b10
Merged-chrX-152065846-2,Hsd17b10
Merged-chrX-152070818-1,Hsd17b10
Merged-chrX-152092768-1,Hsd17b10
Merged-chrX-152096750-1,Hsd17b10
Merged-chrX-167107696-1,Tmsb4x
Merged-chrX-167108543-32,Tmsb4x
Merged-chrX-167109493-1,Tmsb4x
Merged-chrX-167110480-1,Tmsb4x
Merged-chrX-167111404-10,Tmsb4x
Merged-chrX-167111908-1,Tmsb4x
Merged-chrX-167112221-1,Tmsb4x
Merged-chrX-167112566-6,Tmsb4x
Merged-chrX-167115289-2,Tmsb4x
Merged-chrX-167117497-1,Tmsb4x
Merged-chrX-167119463-14,Tmsb4x
Merged-chrX-167126279-5,Tmsb4x
Merged-chrX-167131352-14,Tmsb4x
Merged-chrX-167133206-4,Tmsb4x
Merged-chrX-167133581-1,Tmsb4x
Merged-chrX-167134465-4,Tmsb4x
Merged-chrX-167139277-16,Tmsb4x
Merged-chrX-167140115-1,Tmsb4x
Merged-chrX-167141296-1,Tmsb4x
Merged-chrX-167143558-1,Tmsb4x
Merged-chrX-167143907-1,Tmsb4x
Merged-chrX-167145930-15,Tmsb4x
Merged-chrX-167146904-46,Tmsb4x
Merged-chrX-167147709-7,Tmsb4x
Merged-chrX-167151848-11,Tmsb4x
Merged-chrX-167152659-2,Tmsb4x
Merged-chrX-167157795-28,Tmsb4x
Merged-chrX-167159693-1,Tmsb4x
Merged-chrX-167164827-1,Tmsb4x
Merged-chrX-167165964-2,Tmsb4x
Merged-chrX-167167462-9,Tmsb4x
Merged-chrX-167171625-6,Tmsb4x
Merged-chrX-167172460-2,Tmsb4x
Merged-chrX-167173092-2,Tmsb4x
Merged-chrX-167175507-6,Tmsb4x
Merged-chrX-167180125-62,Tmsb4x
Merged-chrX-167180725-1,Tmsb4x
Merged-chrX-167182594-43,Tmsb4x
Merged-chrX-167195583-4,Tmsb4x
Merged-chrX-167196043-1,Tmsb4x
Merged-chrX-167198665-8,Tmsb4x
Merged-chrX-167201584-47,Tmsb4x
Merged-chrX-167202454-1,Tmsb4x
Merged-chrX-167203092-1,Tmsb4x
Merged-chrX-167206001-37,"Tmsb4x,Tlr7"
Merged-chrX-167206583-1,"Tmsb4x,Tlr7"
Merged-chrX-167206995-1,"Tmsb4x,Tlr7"
Merged-chrX-167207937-3,"Tmsb4x,Tlr7"
Merged-chrX-167208661-2,"Tmsb4x,Tlr7"
Merged-chrX-167209203-56,"Tmsb4x,Tlr7"
Merged-chrX-167210423-1,"Tmsb4x,Tlr7"
Merged-chrX-167210864-1,"Tmsb4x,Tlr7"
Merged-chrX-167211499-1,"Tmsb4x,Tlr7"
Merged-chrX-167212058-4,"Tmsb4x,Tlr7"
Merged-chrX-167212940-7,"Tmsb4x,Tlr7"
Merged-chrX-167213353-1,"Tmsb4x,Tlr7"
Merged-chrX-167220866-1,"Tmsb4x,Tlr7"
Merged-chrX-167226734-31,"Tmsb4x,Tlr7"
Merged-chrX-167227344-51,"Tmsb4x,Tlr7"
Merged-chrX-167229384-14,"Tmsb4x,Tlr7"
Merged-chrX-167230036-1,"Tmsb4x,Tlr7"
Merged-chrX-167231347-44,"Tmsb4x,Tlr7"
Merged-chrX-167233580-40,"Tmsb4x,Tlr7"
Merged-chrX-167264634-1,"Tmsb4x,Tlr7"
Merged-chrX-167271112-1,"Tmsb4x,Tlr7"
Merged-chrX-167277150-27,"Tmsb4x,Tlr7"
Merged-chrX-167285987-3,"Tmsb4x,Tlr7"
Merged-chrX-167289811-14,"Tmsb4x,Tlr7"
Merged-chrX-167316002-3,Tlr7
Merged-chrX-167319008-15,Tlr7
Merged-chrX-167319853-1,Tlr7
Merged-chrX-167323981-5,Tlr7
Merged-chrX-167328744-18,Tlr7
Merged-chrX-167329905-1,Tlr7
Merged-chrX-167330567-38,Tlr7
Merged-chrX-167331168-6,Tlr7
Merged-chrX-167333070-2,Tlr7
Merged-chrX-167334672-1,Tlr7
Merged-chrX-167339505-1,Tlr7
Merged-chrX-167340289-12,Tlr7
Merged-chrX-167340923-1,Tlr7
Merged-chrX-167344433-1,Tlr7
Merged-chrX-167346653-4,Tlr7
Merged-chrX-167350463-1,Tlr7
