gene_name,chrom,txStart,txEnd
1700001G11Rik,chr14,66295328,66297129
1700001G17Rik,chr1,33669823,33670712
1700001J03Rik,chr5,146182449,146185304
1700001J11Rik,chr9,40050557,40053025
1700001K19Rik,chr12,110667688,110682619
1700001K23Rik,chr19,53248735,53255205
1700001L05Rik,chr15,83353846,83367297
1700001L19Rik,chr13,68597438,68614231
1700001O22Rik,chr2,30795562,30803664
1700001P01Rik,chr11,97771480,97775918
1700003C15Rik,chr5,11749832,11769308
1700003D09Rik,chr11,98350717,98358283
1700003E16Rik,chr6,83156403,83162975
1700003E24Rik,chrX,93156220,93183944
1700003F12Rik,chr2,154548903,154550048
1700003G13Rik,chr9,45318265,45322079
1700003G18Rik,chr7,116081761,116093149
1700003H04Rik,chr3,124565890,124581091
1700003I22Rik,chr1,56018977,56020203
1700003L19Rik,chr16,12811389,12848653
1700003M07Rik,chr4,129960373,129965138
1700003P14Rik,chr13,118556167,118588629
1700006A11Rik,chr3,124401154,124426028
1700006E09Rik,chr11,101987055,101992264
1700006F04Rik,chr14,119749226,119751564
1700006H21Rik,chr13,107687396,107692168
1700007B14Rik,chr8,75448693,75984507
1700007F19Rik,chr3,58141706,58163807
1700007G11Rik,chr5,98329303,98802019
1700007J10Rik,chr11,59725916,59740154
1700007K09Rik,chr7,131325930,131329499
1700007K13Rik,chr2,28462000,28466324
1700007L15Rik,chr16,33379853,33380736
1700007P06Rik,chr1,187125137,187127852
1700008C04Rik,chr12,51005155,51062543
1700008J07Rik,chr7,127510437,127512869
1700008K24Rik,chr17,49112263,49113533
1700008O03Rik,chr7,44360044,44375030
1700008P02Rik,chr3,6615412,6620443
1700009C05Rik,chr6,81900464,81910800
1700009J07Rik,chr10,77893419,77896111
1700009N14Rik,chr4,39450292,39451778
1700010B08Rik,chr2,173719414,173722086
1700010D01Rik,chrX,95732589,95733265
1700010I02Rik,chr3,7925302,7954887
1700010I14Rik,chr17,8988332,9008319
1700010J16Rik,chr10,112726925,112785599
1700010K23Rik,chr16,66657117,66664626
1700011B04Rik,chr13,35181622,35188014
1700011C11Rik,chr7,71961174,72027317
1700011H14Rik,chr14,49226358,49245428
1700011I03Rik,chr18,57533779,57731065
1700011L22Rik,chr8,79210429,79248583
1700011M02Rik,chrX,102908904,102909651
1700012A03Rik,chr6,32050287,32058915
1700012B07Rik,chr11,109788290,109828046
1700012B09Rik,chr9,14758193,14771030
1700012C14Rik,chr6,30460984,30463313
1700012D01Rik,chr10,127667122,127668851
1700012D14Rik,chr7,111117672,111122675
1700012D16Rik,chr3,153296501,153298649
1700012H19Rik,chr11,112822964,112825128
1700012I11Rik,chr15,67226768,67377094
1700012P22Rik,chr4,144418190,144438772
1700013D24Rik,chr6,124347593,124357086
1700013F07Rik,chr3,108537583,108544697
1700013G24Rik,chr4,137453295,137455461
1700013H16Rik,chrX,53742900,53757831
1700015F17Rik,chr5,5437826,5479143
1700015G11Rik,chr7,52011679,52015716
1700016C15Rik,chr1,177729813,177753305
1700016D06Rik,chr8,11654923,11678750
1700016G22Rik,chr13,5855508,5858092
1700016H13Rik,chr5,103648586,103655732
1700016K19Rik,chr11,75999911,76003569
1700016L04Rik,chr10,14705608,14759019
1700016L21Rik,chr1,80445931,80475660
1700016P04Rik,chr6,13413336,13415996
1700017B05Rik,chr9,57252321,57262599
1700017D01Rik,chr19,11096815,11130878
1700017G19Rik,chr3,40504864,40522912
1700017J07Rik,chr2,168978268,168978906
1700017L05Rik,chr5,77465487,77468857
1700017N19Rik,chr10,100592385,100618391
1700018A04Rik,chr13,31565491,31582513
1700018B08Rik,chr8,121530783,121541954
1700018B24Rik,chr3,48605730,48609100
1700018C11Rik,chr4,63607090,63622429
1700018F24Rik,chr5,145042989,145045678
1700018G05Rik,chrX,102928371,102929107
1700018L02Rik,chr19,29047482,29048729
1700019A02Rik,chr1,53158576,53187617
1700019B03Rik,chr8,3470861,3487178
1700019B21Rik,chrX,62510538,62527011
1700019C18Rik,chr13,35210659,35212048
1700019D03Rik,chr1,52925126,52952840
1700019E08Rik,chr2,45696604,45698447
1700019G24Rik,chr6,5963896,5977393
1700019M22Rik,chr12,96046620,96047222
1700019N19Rik,chr19,58785802,58794414
1700019P21Rik,chr1,138876271,138876950
1700020A23Rik,chr2,130405258,130406074
1700020D05Rik,chr19,5502768,5503787
1700020D14Rik,chrY,206149,323296
1700020G17Rik,chr10,110801173,110896507
1700020I14Rik,chr2,119594295,119600744
1700020L24Rik,chr11,83437693,83441232
1700020M21Rik,chr9,120913773,120915250
1700020N01Rik,chr10,21593144,21622375
1700020N15Rik,chrX,69945280,69945980
1700020N18Rik,chr1,91404878,91406029
1700021F05Rik,chr10,43525120,43540994
1700021F07Rik,chr2,173522591,173528502
1700021N21Rik,chr4,134448764,134450171
1700022A21Rik,chr5,24645452,24648860
1700022A22Rik,chr15,46324584,46373899
1700022E09Rik,chr16,59466871,59469238
1700022H01Rik,chr10,61674526,61680290
1700022H16Rik,chr12,9565235,9570585
1700022I11Rik,chr4,42969945,42974325
1700023C21Rik,chr11,109845877,109848476
1700023F02Rik,chr10,66120608,66124064
1700023F06Rik,chr11,103198943,103208548
1700024B18Rik,chr14,123987634,124015684
1700024F13Rik,chr13,3498049,3501393
1700024G13Rik,chr14,32376501,32388373
1700024I08Rik,chr13,63675755,63734298
1700024N05Rik,chr6,43162453,43174858
1700024P04Rik,chr13,98984089,98984565
1700024P16Rik,chr4,104913455,105016863
1700025B11Rik,chr15,77558239,77561892
1700025C18Rik,chr2,165078692,165090750
1700025F22Rik,chr19,11139682,11165320
1700025F24Rik,chr10,119413443,119426864
1700025G04Rik,chr1,151884523,152090320
1700025J12Rik,chr7,121589902,121591591
1700025K24Rik,chr17,54352582,54370074
1700025M24Rik,chr5,73268579,73284184
1700025N23Rik,chr6,39063878,39067586
1700026D11Rik,chr2,132490727,132524057
1700026F02Rik,chr8,71006727,71026755
1700026J14Rik,chr6,48536581,48537474
1700027A15Rik,chr1,73016035,73025508
1700027F06Rik,chr6,124363281,124364486
1700027F09Rik,chr5,64454812,64467942
1700027H10Rik,chr3,45416583,45439309
1700027I24Rik,chr9,36668855,36693189
1700027J07Rik,chr10,43746157,43765836
1700028B04Rik,chr7,28496940,28497492
1700028D13Rik,chr5,112206762,112210002
1700028E10Rik,chr5,151368674,151414083
1700028I16Rik,chr10,82812122,82824242
1700028J19Rik,chr7,44229929,44236122
1700028K03Rik,chr5,107534710,107551542
1700028M03Rik,chr3,83555366,83574118
1700028P14Rik,chr19,23558759,23652812
1700028P15Rik,chr2,171956878,171962799
1700029B22Rik,chr7,131146438,131150578
1700029F12Rik,chr13,97021863,97035254
1700029H14Rik,chr8,13550721,13562461
1700029I15Rik,chr2,92382917,92383603
1700029J03Rik,chr16,93396814,93458872
1700029J07Rik,chr8,45953605,45975252
1700029M20Rik,chr4,135626654,135630198
1700029N11Rik,chr13,44439726,44457567
1700029P11Rik,chr15,81980539,81981563
1700030A11Rik,chr17,28905264,28906771
1700030C10Rik,chr12,20804391,20815779
1700030F04Rik,chr6,117679206,117751769
1700030F18Rik,chr15,99918347,99931658
1700030J22Rik,chr8,116969598,116978943
1700030K09Rik,chr8,72443879,72460541
1700030L20Rik,chr3,136435269,136449349
1700030M09Rik,chr8,121544387,121547652
1700030N03Rik,chr19,3153798,3197703
1700030O20Rik,chr10,116723066,116729177
1700031A10Rik,chr17,36923791,36933432
1700031F05Rik,chrX,102859186,102866353
1700031L13Rik,chr5,82122426,82124713
1700031M16Rik,chr15,98398444,98416135
1700031P21Rik,chr12,52599983,52602322
1700034E13Rik,chr18,52646219,52663731
1700034G24Rik,chr5,112582935,112589996
1700034H15Rik,chr1,191894071,191907527
1700034I23Rik,chr3,40900198,40902543
1700034J05Rik,chr6,146951300,146954421
1700034K08Rik,chr9,92979915,93005733
1700034O15Rik,chr6,41684430,41685717
1700034P13Rik,chr1,9747647,9771256
1700036G14Rik,chr3,85317518,85332027
1700037C18Rik,chr16,3905797,3908689
1700037H04Rik,chr2,131146314,131160081
1700039E22Rik,chr19,44828492,44835938
1700040L02Rik,chr10,68430955,68541875
1700041A01Rik,chr5,88291360,88301023
1700041C23Rik,chr9,57175274,57186110
1700041M19Rik,chr16,77004227,77010881
1700042G07Rik,chr4,116173371,116174297
1700042G15Rik,chr4,57359791,57364292
1700042O10Rik,chr11,11868122,11885321
1700044C05Rik,chr14,118365877,118398165
1700044K03Rik,chr18,49523288,49524441
1700045H11Rik,chr4,150828224,150854949
1700046C09Rik,chr11,14560335,14599225
1700047A11Rik,chr8,26082608,26096520
1700047E10Rik,chr14,44191606,44213237
1700047G03Rik,chr15,11967061,11970083
1700047I17Rik2,chr12,55124527,55217146
1700047L14Rik,chr5,108763841,108768917
1700047M11Rik,chr1,182300833,182303289
1700048M11Rik,chr16,92308715,92312466
1700048O20Rik,chr9,121937274,121947016
1700049E15Rik,chr6,147690240,147702374
1700049E22Rik,chr6,100527399,100533426
1700049L16Rik,chr10,71979884,71980690
1700051A21Rik,chr11,72266843,72268556
1700052I22Rik,chr12,80923431,80924447
1700052K11Rik,chr11,105179020,105181433
1700054A03Rik,chr19,53076251,53084392
1700054K19Rik,chr6,112210707,112212518
1700054M17Rik,chr2,118304913,118308166
1700055C04Rik,chr9,64038464,64041465
1700056E22Rik,chr1,184033031,184033998
1700057G04Rik,chr9,92309376,92357876
1700057H15Rik,chr4,124449625,124485959
1700057H21Rik,chr2,51421049,51437900
1700060C16Rik,chr6,143593352,143651288
1700060C20Rik,chr2,158192007,158195734
1700061F12Rik,chr2,9189514,9197484
1700061G19Rik,chr17,56875632,56888838
1700061I17Rik,chr3,117060521,117077765
1700061J23Rik,chr11,23152139,23166375
1700063A18Rik,chr1,95990658,96021758
1700063D05Rik,chr9,41206154,41217627
1700063O14Rik,chr5,91766241,91767300
1700064J06Rik,chr10,119092904,119103107
1700064M15Rik,chr12,99626052,99627974
1700065D16Rik,chr9,95855417,95857882
1700065I16Rik,chr15,63817187,63819540
1700065J11Rik,chr6,35330845,35336829
1700065J18Rik,chr1,192841704,192842739
1700065L07Rik,chr6,73436964,73471021
1700065O20Rik,chr18,49803331,49817956
1700066B17Rik,chr1,39842427,39847330
1700066B19Rik,chr18,35726988,35730869
1700066J03Rik,chr13,58146948,58148975
1700066M21Rik,chr1,57377619,57385422
1700066N21Rik,chr5,87908587,87979351
1700066O22Rik,chr18,57504421,57533752
1700067G17Rik,chr1,89016112,89022210
1700067K01Rik,chr8,84001705,84004770
1700067P10Rik,chr17,48089631,48090920
1700069L16Rik,chr5,113692423,113724772
1700069P05Rik,chr6,118246694,118248454
1700071K01Rik,chr11,81572501,81573539
1700071M16Rik,chr17,43588339,43591509
1700072B07Rik,chr9,58370503,58374183
1700072I22Rik,chr11,103638935,103649013
1700072O05Rik,chr6,120554795,120574204
1700073E17Rik,chr6,145387624,145392223
1700074H08Rik,chr13,119680041,119681582
1700074P13Rik,chr6,40920459,40940557
1700080E11Rik,chr9,105143343,105145082
1700080N15Rik,chr2,4132064,4141141
1700080O16Rik,chrX,51968694,51972772
1700081H04Rik,chr5,119108235,119114543
1700083H02Rik,chr12,71383153,71384208
1700084D21Rik,chr13,113136075,113144012
1700084E18Rik,chr2,30237197,30237631
1700084F23Rik,chr13,70004049,70028348
1700084J12Rik,chr15,33405208,33405939
1700084M14Rik,chrX,91575210,91575911
1700085C21Rik,chr12,82932519,82939155
1700086L19Rik,chr12,74284275,74295950
1700086O06Rik,chr18,38238404,38250565
1700088E04Rik,chr15,79134654,79141251
1700091H14Rik,chr14,42089749,42095277
1700092C02Rik,chr8,77624171,77628956
1700092C10Rik,chr14,69164798,69171843
1700092E19Rik,chr13,26283158,26312406
1700092K14Rik,chr11,114198257,114199199
1700092M07Rik,chr19,8740717,8741225
1700093K21Rik,chr11,23516202,23519942
1700094D03Rik,chr3,90062795,90068347
1700094J05Rik,chr10,76389014,76401507
1700094M24Rik,chr6,52492450,52500085
1700095A21Rik,chr4,146519038,146546873
1700095B10Rik,chr5,112793291,112801701
1700095J12Rik,chr4,138137579,138138518
1700096J18Rik,chr11,109346866,109353651
1700096K18Rik,chr5,25530017,25531466
1700096P03Rik,chr8,87636097,87642210
1700097N02Rik,chr17,30622440,30626905
1700099I09Rik,chr13,102760254,102761896
1700100I10Rik,chr14,114940224,114945948
1700100L14Rik,chr13,70573240,70576104
1700101I11Rik,chr6,129532183,129533284
1700101O22Rik,chr12,7372038,7380330
1700102H20Rik,chr17,3557823,3559863
1700102P08Rik,chr9,108392833,108397767
1700104L18Rik,chr12,54233614,54242320
1700105P06Rik,chr19,7383002,7383557
1700108F19Rik,chr14,76677567,76687108
1700108J01Rik,chr14,122229904,122233638
1700109G14Rik,chr14,61292982,61305334
1700109G15Rik,chr11,84716975,84720432
1700109H08Rik,chr5,3571715,3584341
1700109I08Rik,chr14,39655662,39685293
1700109K24Rik,chr15,77084397,77096314
1700110C19Rik,chr17,10324601,10329312
1700110I01Rik,chr14,3262401,3783730
1700110I07Rik,chr7,41060616,41089843
1700110K17Rik,chr9,40333471,40343337
1700111N16Rik,chrX,69929259,70143588
1700112E06Rik,chr14,22019711,23056088
1700112H15Rik,chr1,184527840,184557691
1700112J05Rik,chr5,77006441,77018863
1700112J16Rik,chr7,67204081,67222536
1700113A16Rik,chr3,88171559,88177785
1700113B09Rik,chr10,71201744,71204488
1700113H08Rik,chr10,87058045,87230599
1700116B05Rik,chr16,50783408,50784091
1700119H24Rik,chr16,34935854,34939329
1700120C14Rik,chr15,99251787,99262041
1700120E14Rik,chr18,74495677,74531124
1700120G07Rik,chr7,135191764,135196002
1700120K04Rik,chr7,127603902,127604445
1700121L16Rik,chrX,104816775,104842455
1700121N20Rik,chr12,106442651,106447666
1700122C19Rik,chr19,37465253,37471827
1700122O11Rik,chr17,48036744,48038293
1700123J17Rik,chr7,126224246,126248238
1700123K08Rik,chr5,138561839,138564694
1700123L14Rik,chr6,96164502,96166205
1700123M08Rik,chr4,11966573,11994295
1700123O12Rik,chr4,10508030,10797802
1700123O20Rik,chr14,54686170,54690742
1700123O21Rik,chr16,5975586,5998496
1700124L16Rik,chr6,83761758,83762508
1700125G02Rik,chr4,124890887,124894782
1700125G22Rik,chr3,27154025,27157019
1700125H03Rik,chr8,68368458,68375710
1700125H20Rik,chr11,85171095,85181154
1700126H18Rik,chr5,66166606,66191335
1700128A07Rik,chr14,106417186,106486520
1700128F08Rik,chr9,8221888,8241987
1700129C05Rik,chr14,59133039,59142893
1810006J02Rik,chr1,98131466,98144655
1810007C17Rik,chr12,49476992,49480862
1810007D17Rik,chr19,58606328,58629753
1810008I18Rik,chr7,65804051,65806223
1810009A15Rik,chr19,8888882,8890759
1810009J06Rik,chr6,40964771,40968427
1810010D01Rik,chr7,145205817,145208119
1810010H24Rik,chr11,107028222,107030442
1810011H11Rik,chr14,32785962,32817968
1810011O10Rik,chr8,24437615,24438946
1810012K16Rik,chr8,22398720,22399591
1810013A23Rik,chr17,28271707,28273163
1810013L24Rik,chr16,8830099,8858924
1810014B01Rik,chr10,86685526,86689954
1810018F18Rik,chr19,58698916,58701323
1810019D21Rik,chr8,106135399,106138722
1810020O05Rik,chr6,87675592,87690847
1810021B22Rik,chr15,89071197,89075854
1810022K09Rik,chr3,14606288,14611256
1810024B03Rik,chr2,127186354,127208280
1810026B05Rik,chr7,73539797,73558395
1810030O07Rik,chrX,12654880,12673639
1810032O08Rik,chr11,116671659,116675798
1810034E14Rik,chr13,64248699,64268145
1810037I17Rik,chr3,122924396,122926194
1810041H14Rik,chr14,121876810,121879408
1810041L15Rik,chr15,84379202,84447097
1810043G02Rik,chr10,77978649,77985438
1810044D09Rik,chr6,91440986,91441755
1810046K07Rik,chr9,51289685,51328917
1810053B23Rik,chr16,93343715,93359543
1810055G02Rik,chr19,3708332,3717881
1810058I24Rik,chr6,35252698,35262059
1810062G17Rik,chr3,36475936,36482299
1810062O18Rik,chr14,20546292,20570680
1810063I02Rik,chr11,59921498,59921889
1810064F22Rik,chr9,22206785,22213860
1810065E05Rik,chr11,58421110,58426023
2010001A14Rik,chr11,57795498,57801467
2010003K11Rik,chr19,4496787,4498583
2010005H15Rik,chr16,36221561,36257427
2010009K17Rik,chr2,158070363,158091797
2010010A06Rik,chr18,75288659,75297329
2010016I18Rik,chr3,106481985,106485913
2010106C02Rik,chr17,86285166,86287178
2010106E10Rik,chrX,112495273,112558343
2010107E04Rik,chr12,111961375,111966977
2010107G23Rik,chr10,62107655,62111013
2010109A12Rik,chr5,93206517,93213474
2010109I03Rik,chr15,74878335,74881704
2010111I01Rik,chr13,62964892,63326096
2010204K13Rik,chrX,7411816,7422988
2010300C02Rik,chr1,37611675,37719811
2010308F09Rik,chrX,13234640,13247733
2010310C07Rik,chr6,42370670,42380558
2010315B03Rik,chr9,124291803,124312694
2010320M18Rik,chr8,70776861,70777606
2200002D01Rik,chr7,29247520,29248467
2200002J24Rik,chr7,30698925,30700534
2210010C04Rik,chr6,41030267,41035509
2210011C24Rik,chr8,84010227,84011720
2210013O21Rik,chrX,153723553,153741296
2210016F16Rik,chr13,58380045,58385225
2210016L21Rik,chr5,114942201,114948540
2210039B01Rik,chr12,73548482,73551986
2210404E10Rik,chr19,10684792,10685556
2210406O10Rik,chr5,36447610,36464854
2210407C18Rik,chr11,58608205,58613492
2210408F21Rik,chr6,31220350,31337394
2210408I21Rik,chr13,77135535,77613679
2210409D07Rik,chr18,57632078,57638585
2210409E12Rik,chr11,88972637,88973014
2210414B05Rik,chr4,3656505,3663108
2210416O15Rik,chr11,88098057,88100107
2210417A02Rik,chr5,148741839,148743139
2210418O10Rik,chr2,176226564,176927813
2210420H20Rik,chr18,82754504,82759039
2300002M23Rik,chr17,35567484,35568945
2300003K06Rik,chr11,99837147,99838066
2300009A05Rik,chr9,63394446,63399244
2310001H17Rik,chr6,129232622,129238482
2310001K24Rik,chr2,163472544,163473003
2310002D06Rik,chr12,80507205,80517954
2310002F09Rik,chr7,43745465,43755936
2310002L09Rik,chr4,73939370,73950846
2310003N18Rik,chr9,50232522,50233182
2310005A03Rik,chr2,155097790,155100079
2310005E17Rik,chr13,98424109,98435065
2310007B03Rik,chr1,93151354,93160948
2310008N11Rik,chr8,26814596,26824423
2310009A05Rik,chr9,73039717,73042782
2310009B15Rik,chr1,138851978,138856854
2310010J17Rik,chr7,90124835,90129936
2310011J03Rik,chr10,80318254,80320548
2310015A10Rik,chr12,80120545,80132844
2310015D24Rik,chr16,13514130,13520419
2310016D03Rik,chr12,30410558,30467358
2310020H05Rik,chr13,99076527,99087921
2310022A10Rik,chr7,27553289,27582098
2310022B05Rik,chr8,124635755,124663369
2310030A07Rik,chr1,150320680,150346771
2310030G06Rik,chr9,50739690,50746521
2310033P09Rik,chr11,59208360,59210734
2310034C09Rik,chr16,88758846,88759789
2310034G01Rik,chr19,46348200,46348988
2310034O05Rik,chr5,100210691,100218049
2310035C23Rik,chr1,105663860,105755131
2310036O22Rik,chr8,85026832,85030286
2310039H08Rik,chr17,46772634,46773407
2310039L15Rik,chr10,95336275,95363216
2310040G24Rik,chr6,86483375,86488227
2310043L19Rik,chr1,177641541,177642943
2310043O21Rik,chr15,38549343,38594934
2310050C09Rik,chr3,92868358,92870205
2310057J18Rik,chr10,28972287,28986306
2310057M21Rik,chr7,131342717,131362698
2310057N15Rik,chr16,88773180,88774206
2310061I04Rik,chr17,35892676,35897378
2310061N02Rik,chr16,88707170,88707962
2310065F04Rik,chr11,67112460,67120080
2310068J16Rik,chr15,99972166,99973287
2310069B03Rik,chr6,82877865,82881853
2310069G16Rik,chr15,44787762,44805829
2310075C17Rik,chr9,112227455,112228242
2310079G19Rik,chr16,88626787,88627666
2310081J21Rik,chr13,50261814,50680224
2400006E01Rik,chr3,41500930,41528474
2410002F23Rik,chr7,44246721,44252319
2410003L11Rik,chr11,97598510,97622893
2410004B18Rik,chr3,145938031,145944275
2410004I01Rik,chr11,102958299,102964154
2410004P03Rik,chr12,17004957,17011727
2410006H16Rik,chr11,62602876,62604806
2410012E07Rik,chr14,70852932,70873954
2410015M20Rik,chr17,56607451,56609771
2410017I17Rik,chr17,36145017,36162374
2410018L13Rik,chr12,22953996,23010243
2410021H03Rik,chr17,69275361,69277206
2410089E03Rik,chr15,8169105,8271158
2410124H12Rik,chr16,92478741,92497365
2410131K14Rik,chr5,118245226,118263114
2410137M14Rik,chr17,36977700,36981237
2410141K09Rik,chr13,66418113,66441118
2500002B13Rik,chr8,57487962,57510262
2500004C02Rik,chr2,153341156,153345810
2510002D24Rik,chr16,18836579,18840113
2510003B16Rik,chr4,116123839,116138841
2510009E07Rik,chr16,21649044,21694665
2510039O18Rik,chr4,147940894,147947314
2610001J05Rik,chr6,13869073,13871483
2610002M06Rik,chrX,107782751,107816334
2610005L07Rik,chr8,20385781,20424814
2610008E11Rik,chr10,79064373,79097600
2610016A17Rik,chr19,25671133,25672239
2610020C07Rik,chr16,11203382,11225796
2610020H08Rik,chr7,119794129,119848941
2610027K06Rik,chr11,85791659,85832388
2610028E06Rik,chr4,125887850,125922310
2610028H24Rik,chr10,76449080,76461218
2610035D17Rik,chr11,113043905,113201838
2610035F20Rik,chr14,122470376,122475199
2610037D02Rik,chr15,96190473,96197974
2610042L04Rik,chr14,4334762,4354687
2610044O15Rik8,chr8,129216353,129234046
2610203C22Rik,chr1,9560832,9631092
2610206C17Rik,chr7,84689639,84776549
2610301B20Rik,chr4,10874497,10899423
2610306M01Rik,chr6,86848406,86849440
2610307P16Rik,chr13,28460033,28885422
2610316D01Rik,chr3,45280438,45378260
2610318N02Rik,chr16,17113397,17125106
2610507B11Rik,chr11,78261753,78290625
2610507I01Rik,chr11,59197792,59202431
2610524H06Rik,chr5,114821936,114823468
2610528A11Rik,chr14,37102139,37110101
2610528J11Rik,chr4,118527274,118530217
2700038G22Rik,chr5,23850596,23855033
2700046A07Rik,chr18,62751673,62756347
2700046G09Rik,chr19,32389215,32391184
2700049A03Rik,chr12,71136847,71243303
2700054A10Rik,chr17,13487020,13554094
2700060E02Rik,chr14,19811401,19823823
2700062C07Rik,chr18,24470870,24477767
2700069I18Rik,chr3,5177823,5220823
2700070H01Rik,chr14,63055072,63058149
2700081O15Rik,chr19,7417624,7425904
2700089I24Rik,chr19,59493135,59559391
2700097O09Rik,chr12,55045660,55080110
2700099C18Rik,chr17,94750099,94775129
2810001G20Rik,chr11,64079483,64083259
2810002D19Rik,chr2,94406706,94411680
2810004N23Rik,chr8,124839354,124863029
2810006K23Rik,chr5,124328088,124341852
2810013P06Rik,chr8,123042574,123044602
2810021J22Rik,chr11,58867239,58884338
2810025M15Rik,chr1,157412351,157420236
2810029C07Rik,chr12,111572316,111574402
2810032G03Rik,chr12,5376501,5416132
2810047C21Rik1,chr7,8086046,8093037
2810049E08Rik,chr13,83891207,83928710
2810403A07Rik,chr3,88685793,88712933
2810403D21Rik,chrX,108834477,108886896
2810404M03Rik,chr8,41827266,42046202
2810405F15Rik,chr2,116074547,116076096
2810408A11Rik,chr11,69897357,69900986
2810408I11Rik,chr1,64679868,64690659
2810410L24Rik,chr11,120186649,120189856
2810428I15Rik,chr8,70504295,70506739
2810429I04Rik,chr13,3478302,3492398
