peak_name,chr,start,end
Merged-chr2-3491087-2,chr2,3490987,3491187
Merged-chr2-3491730-1,chr2,3491630,3491830
Merged-chr2-3493268-1,chr2,3493168,3493368
Merged-chr2-3495839-1,chr2,3495739,3495939
Merged-chr2-3496554-1,chr2,3496454,3496654
Merged-chr2-3501025-2,chr2,3500922,3501129
Merged-chr2-3512218-6,chr2,3512030,3512426
Merged-chr2-3512936-61,chr2,3512794,3513071
Merged-chr2-3520876-1,chr2,3520776,3520976
Merged-chr2-3525969-10,chr2,3525812,3526136
Merged-chr2-3539984-1,chr2,3539884,3540084
Merged-chr2-3546778-31,chr2,3546620,3546916
Merged-chr2-3548284-1,chr2,3548184,3548384
Merged-chr2-3551563-1,chr2,3551463,3551663
Merged-chr2-3564958-1,chr2,3564858,3565058
Merged-chr2-3575118-1,chr2,3575018,3575218
Merged-chr2-3577414-1,chr2,3577314,3577514
Merged-chr2-3585509-1,chr2,3585409,3585609
Merged-chr2-3593191-1,chr2,3593091,3593291
Merged-chr2-3600687-1,chr2,3600587,3600787
Merged-chr2-3610847-3,chr2,3610738,3610954
Merged-chr2-3611335-1,chr2,3611235,3611435
Merged-chr2-3629221-1,chr2,3629121,3629321
Merged-chr2-3629929-2,chr2,3629820,3630038
Merged-chr2-3639159-1,chr2,3639059,3639259
Merged-chr2-3639486-1,chr2,3639386,3639586
Merged-chr2-3644006-1,chr2,3643906,3644106
Merged-chr2-3645048-1,chr2,3644948,3645148
Merged-chr2-3646430-1,chr2,3646330,3646530
Merged-chr2-3647412-1,chr2,3647312,3647512
Merged-chr2-3647913-1,chr2,3647813,3648013
Merged-chr2-3648998-1,chr2,3648898,3649098
Merged-chr2-3649358-4,chr2,3649211,3649495
Merged-chr2-3651200-1,chr2,3651100,3651300
Merged-chr2-3657544-11,chr2,3657408,3657693
Merged-chr2-3658061-73,chr2,3657726,3658314
Merged-chr2-3658730-1,chr2,3658630,3658830
Merged-chr2-3658962-1,chr2,3658862,3659062
Merged-chr2-3659446-1,chr2,3659346,3659546
Merged-chr2-3664303-20,chr2,3664064,3664524
Merged-chr2-3664747-1,chr2,3664647,3664847
Merged-chr2-3665276-1,chr2,3665176,3665376
Merged-chr2-3665720-2,chr2,3665606,3665834
Merged-chr2-3668895-7,chr2,3668669,3669119
Merged-chr2-3669574-3,chr2,3669430,3669735
Merged-chr2-3671029-1,chr2,3670929,3671129
Merged-chr2-3673813-1,chr2,3673713,3673913
Merged-chr2-3676191-1,chr2,3676091,3676291
Merged-chr2-3680109-12,chr2,3679964,3680341
Merged-chr2-3682573-1,chr2,3682473,3682673
Merged-chr2-3688166-1,chr2,3688066,3688266
Merged-chr2-3694897-1,chr2,3694797,3694997
Merged-chr2-3699257-1,chr2,3699157,3699357
Merged-chr2-3699526-1,chr2,3699426,3699626
Merged-chr2-3700519-1,chr2,3700419,3700619
Merged-chr2-3701705-1,chr2,3701605,3701805
Merged-chr2-3704016-11,chr2,3703855,3704169
Merged-chr2-3705109-1,chr2,3705009,3705209
Merged-chr2-3706442-1,chr2,3706342,3706542
Merged-chr2-3707455-2,chr2,3707354,3707556
Merged-chr2-3710713-59,chr2,3710559,3710881
Merged-chr2-3711419-1,chr2,3711319,3711519
Merged-chr2-3713462-51,chr2,3713269,3713794
Merged-chr2-3714293-1,chr2,3714193,3714393
Merged-chr2-3715710-1,chr2,3715610,3715810
Merged-chr2-3717411-5,chr2,3717293,3717529
Merged-chr2-3718099-53,chr2,3717919,3718381
Merged-chr2-3719666-10,chr2,3719540,3719839
Merged-chr2-3721199-1,chr2,3721099,3721299
Merged-chr2-3723930-25,chr2,3723472,3724163
Merged-chr2-3724702-1,chr2,3724602,3724802
Merged-chr2-3725419-2,chr2,3725281,3725558
Merged-chr2-3726776-55,chr2,3726434,3727072
Merged-chr2-3727340-1,chr2,3727240,3727440
Merged-chr2-3727772-24,chr2,3727623,3727918
Merged-chr2-3728293-1,chr2,3728193,3728393
Merged-chr2-3730946-11,chr2,3730812,3731083
Merged-chr2-3731506-53,chr2,3731328,3731723
Merged-chr2-3731847-1,chr2,3731747,3731947
Merged-chr2-3736231-1,chr2,3736131,3736331
Merged-chr2-3736594-1,chr2,3736494,3736694
Merged-chr2-3738051-2,chr2,3737940,3738162
Merged-chr2-3739808-4,chr2,3739673,3739963
Merged-chr2-3740418-33,chr2,3740234,3740648
Merged-chr2-3742834-25,chr2,3742604,3743007
Merged-chr2-3743496-1,chr2,3743396,3743596
Merged-chr2-3746220-1,chr2,3746120,3746320
Merged-chr2-3749714-46,chr2,3749436,3750051
Merged-chr2-3753059-14,chr2,3752888,3753213
Merged-chr2-3753943-40,chr2,3753777,3754097
Merged-chr2-3754939-2,chr2,3754754,3755125
Merged-chr2-3756092-37,chr2,3755839,3756275
Merged-chr2-3759698-12,chr2,3759539,3759841
Merged-chr2-3761108-1,chr2,3761008,3761208
Merged-chr2-3762202-1,chr2,3762102,3762302
Merged-chr2-3762494-2,chr2,3762305,3762683
Merged-chr2-3763215-1,chr2,3763115,3763315
Merged-chr2-3763416-1,chr2,3763316,3763516
Merged-chr2-3764314-37,chr2,3764165,3764487
Merged-chr2-3767103-2,chr2,3766913,3767294
Merged-chr2-3767617-1,chr2,3767517,3767717
Merged-chr2-3769456-33,chr2,3769322,3769608
Merged-chr2-3769925-6,chr2,3769800,3770054
Merged-chr2-3770326-1,chr2,3770226,3770426
Merged-chr2-3773040-2,chr2,3772910,3773170
Merged-chr2-3775368-1,chr2,3775268,3775468
Merged-chr2-3777326-1,chr2,3777226,3777426
Merged-chr2-3779760-1,chr2,3779660,3779860
Merged-chr2-3785729-1,chr2,3785629,3785829
Merged-chr2-3786778-1,chr2,3786678,3786878
Merged-chr2-3789337-2,chr2,3789173,3789501
Merged-chr2-3789824-2,chr2,3789703,3789946
Merged-chr2-3794060-1,chr2,3793960,3794160
Merged-chr2-3794611-1,chr2,3794511,3794711
Merged-chr2-3799576-1,chr2,3799476,3799676
Merged-chr2-3800003-43,chr2,3799720,3800304
Merged-chr2-3800688-20,chr2,3800554,3800839
Merged-chr2-3806040-1,chr2,3805940,3806140
Merged-chr2-3810562-53,chr2,3810331,3810745
Merged-chr2-3811117-1,chr2,3811017,3811217
Merged-chr2-3811532-1,chr2,3811432,3811632
Merged-chr2-3814482-1,chr2,3814382,3814582
Merged-chr2-3818683-1,chr2,3818583,3818783
Merged-chr2-3835110-1,chr2,3835010,3835210
Merged-chr2-3841953-1,chr2,3841853,3842053
Merged-chr2-3863510-1,chr2,3863410,3863610
Merged-chr2-3866873-1,chr2,3866773,3866973
Merged-chr2-3869834-1,chr2,3869734,3869934
Merged-chr2-3872160-1,chr2,3872060,3872260
Merged-chr2-3872525-1,chr2,3872425,3872625
Merged-chr2-3881545-1,chr2,3881445,3881645
Merged-chr2-3886777-1,chr2,3886677,3886877
Merged-chr2-3896484-1,chr2,3896384,3896584
Merged-chr2-3897085-1,chr2,3896985,3897185
Merged-chr2-3909032-1,chr2,3908932,3909132
Merged-chr2-3910533-12,chr2,3910363,3910681
Merged-chr2-3912946-8,chr2,3912770,3913181
Merged-chr2-3913861-1,chr2,3913761,3913961
Merged-chr2-3917846-1,chr2,3917746,3917946
Merged-chr2-3918352-1,chr2,3918252,3918452
Merged-chr2-3922955-25,chr2,3922828,3923092
Merged-chr2-3924933-1,chr2,3924833,3925033
Merged-chr2-3925419-22,chr2,3925157,3925617
Merged-chr2-3932362-1,chr2,3932262,3932462
Merged-chr2-3932592-1,chr2,3932492,3932692
Merged-chr2-3941098-1,chr2,3940998,3941198
Merged-chr2-3944249-1,chr2,3944149,3944349
Merged-chr2-3952482-1,chr2,3952382,3952582
Merged-chr2-3955613-1,chr2,3955513,3955713
Merged-chr2-3958178-1,chr2,3958078,3958278
Merged-chr2-3959291-1,chr2,3959191,3959391
Merged-chr2-3964567-51,chr2,3964448,3964729
Merged-chr2-3980139-1,chr2,3980039,3980239
Merged-chr2-3988687-1,chr2,3988587,3988787
Merged-chr2-3989183-1,chr2,3989083,3989283
Merged-chr2-3992463-1,chr2,3992363,3992563
Merged-chr2-4017915-1,chr2,4017815,4018015
Merged-chr2-4018734-1,chr2,4018634,4018834
Merged-chr2-4018943-1,chr2,4018843,4019043
Merged-chr2-4019229-1,chr2,4019129,4019329
Merged-chr2-4020842-1,chr2,4020742,4020942
Merged-chr2-4025790-1,chr2,4025690,4025890
Merged-chr2-4031898-1,chr2,4031798,4031998
Merged-chr2-4037796-1,chr2,4037696,4037896
Merged-chr2-4040774-1,chr2,4040674,4040874
Merged-chr2-4041703-1,chr2,4041603,4041803
Merged-chr2-4044860-1,chr2,4044760,4044960
Merged-chr2-4052665-1,chr2,4052565,4052765
Merged-chr2-4053360-2,chr2,4053164,4053556
Merged-chr2-4086015-1,chr2,4085915,4086115
Merged-chr2-4087842-1,chr2,4087742,4087942
Merged-chr2-4105402-1,chr2,4105302,4105502
Merged-chr2-4108196-1,chr2,4108096,4108296
Merged-chr2-4110809-1,chr2,4110709,4110909
Merged-chr2-4115159-1,chr2,4115059,4115259
Merged-chr2-4120175-1,chr2,4120075,4120275
Merged-chr2-4122082-1,chr2,4121982,4122182
Merged-chr2-4126203-1,chr2,4126103,4126303
Merged-chr2-4135450-1,chr2,4135350,4135550
Merged-chr2-4146128-1,chr2,4146028,4146228
Merged-chr2-4153571-1,chr2,4153471,4153671
Merged-chr2-4155713-1,chr2,4155613,4155813
Merged-chr2-4160879-1,chr2,4160779,4160979
Merged-chr2-4165648-1,chr2,4165548,4165748
Merged-chr2-4172283-1,chr2,4172183,4172383
Merged-chr2-4176790-1,chr2,4176690,4176890
Merged-chr2-4189312-1,chr2,4189212,4189412
Merged-chr2-4189959-1,chr2,4189859,4190059
Merged-chr2-4207590-1,chr2,4207490,4207690
Merged-chr2-4217762-1,chr2,4217662,4217862
Merged-chr2-4226756-1,chr2,4226656,4226856
Merged-chr2-4228518-1,chr2,4228418,4228618
Merged-chr2-4248258-1,chr2,4248158,4248358
Merged-chr2-4249880-1,chr2,4249780,4249980
Merged-chr2-4251644-1,chr2,4251544,4251744
Merged-chr2-4252175-1,chr2,4252075,4252275
Merged-chr2-4260892-1,chr2,4260792,4260992
Merged-chr2-4274990-1,chr2,4274890,4275090
Merged-chr2-4277265-1,chr2,4277165,4277365
Merged-chr2-4277795-1,chr2,4277695,4277895
Merged-chr2-4278272-2,chr2,4278157,4278388
Merged-chr2-4282727-1,chr2,4282627,4282827
Merged-chr2-4293158-1,chr2,4293058,4293258
Merged-chr2-4294731-2,chr2,4294631,4294831
Merged-chr2-4296119-1,chr2,4296019,4296219
Merged-chr2-4299046-3,chr2,4298923,4299166
Merged-chr2-4300365-1,chr2,4300265,4300465
Merged-chr2-4312764-1,chr2,4312664,4312864
Merged-chr2-4316151-1,chr2,4316051,4316251
Merged-chr2-4317336-1,chr2,4317236,4317436
Merged-chr2-4318333-1,chr2,4318233,4318433
Merged-chr2-4327985-1,chr2,4327885,4328085
Merged-chr2-4328309-1,chr2,4328209,4328409
Merged-chr2-4330405-1,chr2,4330305,4330505
Merged-chr2-4347940-1,chr2,4347840,4348040
Merged-chr2-4351200-1,chr2,4351100,4351300
Merged-chr2-4352921-1,chr2,4352821,4353021
Merged-chr2-4355511-2,chr2,4355383,4355639
Merged-chr2-4358783-1,chr2,4358683,4358883
Merged-chr2-4367295-1,chr2,4367195,4367395
Merged-chr2-4375290-1,chr2,4375190,4375390
Merged-chr2-4380622-3,chr2,4380476,4380781
Merged-chr2-4381152-3,chr2,4381049,4381257
Merged-chr2-4386691-1,chr2,4386591,4386791
Merged-chr2-4390571-1,chr2,4390471,4390671
Merged-chr2-4391958-1,chr2,4391858,4392058
Merged-chr2-4393076-1,chr2,4392976,4393176
Merged-chr2-4400961-1,chr2,4400861,4401061
Merged-chr2-4401288-2,chr2,4401146,4401431
Merged-chr2-4402561-1,chr2,4402461,4402661
Merged-chr2-4405487-1,chr2,4405387,4405587
Merged-chr2-4405839-1,chr2,4405739,4405939
Merged-chr2-4407562-1,chr2,4407462,4407662
Merged-chr2-4415837-1,chr2,4415737,4415937
Merged-chr2-4419363-1,chr2,4419263,4419463
Merged-chr2-4423979-1,chr2,4423879,4424079
Merged-chr2-4434064-1,chr2,4433964,4434164
Merged-chr2-4436469-1,chr2,4436369,4436569
Merged-chr2-4441163-1,chr2,4441063,4441263
Merged-chr2-4444054-1,chr2,4443954,4444154
Merged-chr2-4454898-3,chr2,4454672,4455080
Merged-chr2-4456511-1,chr2,4456411,4456611
Merged-chr2-4460964-1,chr2,4460864,4461064
Merged-chr2-4463915-1,chr2,4463815,4464015
Merged-chr2-4466629-1,chr2,4466529,4466729
Merged-chr2-4474290-1,chr2,4474190,4474390
Merged-chr2-4475983-1,chr2,4475883,4476083
Merged-chr2-4476662-1,chr2,4476562,4476762
Merged-chr2-4481501-2,chr2,4481331,4481671
Merged-chr2-4483069-1,chr2,4482969,4483169
Merged-chr2-4490704-1,chr2,4490604,4490804
Merged-chr2-4492737-8,chr2,4492604,4492851
Merged-chr2-4495624-1,chr2,4495524,4495724
Merged-chr2-4498342-1,chr2,4498242,4498442
Merged-chr2-4498702-1,chr2,4498602,4498802
Merged-chr2-4498994-1,chr2,4498894,4499094
Merged-chr2-4499460-41,chr2,4499306,4499653
Merged-chr2-4500431-1,chr2,4500331,4500531
Merged-chr2-4502354-1,chr2,4502254,4502454
Merged-chr2-4508544-1,chr2,4508444,4508644
Merged-chr2-4509205-1,chr2,4509105,4509305
Merged-chr2-4510051-1,chr2,4509951,4510151
Merged-chr2-4516101-4,chr2,4515999,4516207
Merged-chr2-4517772-1,chr2,4517672,4517872
Merged-chr2-4518237-1,chr2,4518137,4518337
Merged-chr2-4518736-5,chr2,4518591,4518883
Merged-chr2-4519477-1,chr2,4519377,4519577
Merged-chr2-4531697-8,chr2,4531565,4531874
Merged-chr2-4545145-1,chr2,4545045,4545245
Merged-chr2-4545415-6,chr2,4545250,4545543
Merged-chr2-4547665-1,chr2,4547565,4547765
Merged-chr2-4550191-1,chr2,4550091,4550291
Merged-chr2-4557557-1,chr2,4557457,4557657
Merged-chr2-4559660-62,chr2,4559180,4559918
Merged-chr2-4560090-2,chr2,4559946,4560235
Merged-chr2-4560737-10,chr2,4560599,4560876
Merged-chr2-4561169-1,chr2,4561069,4561269
Merged-chr2-4562919-1,chr2,4562819,4563019
Merged-chr2-4563531-1,chr2,4563431,4563631
Merged-chr2-4565342-1,chr2,4565242,4565442
Merged-chr2-4567575-20,chr2,4567291,4567911
Merged-chr2-4569149-1,chr2,4569049,4569249
Merged-chr2-4569425-1,chr2,4569325,4569525
Merged-chr2-4570396-1,chr2,4570296,4570496
Merged-chr2-4572773-1,chr2,4572673,4572873
Merged-chr2-4573636-12,chr2,4573479,4573772
Merged-chr2-4574523-1,chr2,4574423,4574623
Merged-chr2-4579811-1,chr2,4579711,4579911
Merged-chr2-4580885-58,chr2,4580673,4581077
Merged-chr2-4585601-1,chr2,4585501,4585701
Merged-chr2-4586929-1,chr2,4586829,4587029
Merged-chr2-4589047-8,chr2,4588905,4589181
Merged-chr2-4591844-29,chr2,4591698,4592019
Merged-chr2-4593563-1,chr2,4593463,4593663
Merged-chr2-4598908-1,chr2,4598808,4599008
Merged-chr2-4599610-1,chr2,4599510,4599710
Merged-chr2-4601503-19,chr2,4601278,4601680
Merged-chr2-4603391-1,chr2,4603291,4603491
Merged-chr2-4611484-1,chr2,4611384,4611584
Merged-chr2-4612779-1,chr2,4612679,4612879
Merged-chr2-4615433-1,chr2,4615333,4615533
Merged-chr2-4620372-3,chr2,4620207,4620599
Merged-chr2-4630786-1,chr2,4630686,4630886
Merged-chr2-4633510-1,chr2,4633410,4633610
Merged-chr2-4633751-1,chr2,4633651,4633851
Merged-chr2-4635098-2,chr2,4634915,4635281
Merged-chr2-4647611-1,chr2,4647511,4647711
Merged-chr2-4648257-1,chr2,4648157,4648357
Merged-chr2-4652072-61,chr2,4651816,4652298
Merged-chr2-4673420-1,chr2,4673320,4673520
Merged-chr2-4689876-1,chr2,4689776,4689976
Merged-chr2-4711470-9,chr2,4711350,4711615
Merged-chr2-4717802-10,chr2,4717360,4718269
Merged-chr2-4718450-2,chr2,4718321,4718579
Merged-chr2-4721872-1,chr2,4721772,4721972
Merged-chr2-4730313-50,chr2,4730135,4730512
Merged-chr2-4731660-1,chr2,4731560,4731760
Merged-chr2-4732855-1,chr2,4732755,4732955
Merged-chr2-4740511-1,chr2,4740411,4740611
Merged-chr2-4742352-1,chr2,4742252,4742452
Merged-chr2-4744089-1,chr2,4743989,4744189
Merged-chr2-4748079-1,chr2,4747979,4748179
Merged-chr2-4782218-1,chr2,4782118,4782318
Merged-chr2-4785135-1,chr2,4785035,4785235
Merged-chr2-4787642-1,chr2,4787542,4787742
Merged-chr2-4791538-1,chr2,4791438,4791638
Merged-chr2-4803172-1,chr2,4803072,4803272
Merged-chr2-4818205-1,chr2,4818105,4818305
Merged-chr2-4820423-1,chr2,4820323,4820523
Merged-chr2-4826147-1,chr2,4826047,4826247
Merged-chr2-4827660-2,chr2,4827560,4827760
Merged-chr2-4835928-1,chr2,4835828,4836028
Merged-chr2-4836174-1,chr2,4836074,4836274
Merged-chr2-4838334-1,chr2,4838234,4838434
Merged-chr2-4844222-1,chr2,4844122,4844322
Merged-chr2-4847661-1,chr2,4847561,4847761
Merged-chr2-4852260-1,chr2,4852160,4852360
Merged-chr2-4855188-1,chr2,4855088,4855288
Merged-chr2-4863672-1,chr2,4863572,4863772
Merged-chr2-4864677-16,chr2,4864509,4864840
Merged-chr2-4865380-1,chr2,4865280,4865480
Merged-chr2-4872942-38,chr2,4872717,4873125
Merged-chr2-4879265-1,chr2,4879165,4879365
Merged-chr2-4882002-95,chr2,4881165,4882710
Merged-chr2-4883211-1,chr2,4883111,4883311
Merged-chr2-4883481-37,chr2,4883316,4883681
Merged-chr2-4887674-1,chr2,4887574,4887774
Merged-chr2-4890600-1,chr2,4890500,4890700
Merged-chr2-4895554-1,chr2,4895454,4895654
Merged-chr2-4897696-1,chr2,4897596,4897796
Merged-chr2-4902945-1,chr2,4902845,4903045
Merged-chr2-4915960-1,chr2,4915860,4916060
Merged-chr2-4917752-13,chr2,4917361,4918049
Merged-chr2-4918340-1,chr2,4918240,4918440
Merged-chr2-4919007-60,chr2,4918842,4919244
Merged-chr2-4924254-2,chr2,4924079,4924429
Merged-chr2-4927080-1,chr2,4926980,4927180
Merged-chr2-4938033-1,chr2,4937933,4938133
Merged-chr2-4952909-1,chr2,4952809,4953009
Merged-chr2-4959006-1,chr2,4958906,4959106
Merged-chr2-4959892-1,chr2,4959792,4959992
Merged-chr2-4967405-1,chr2,4967305,4967505
Merged-chr2-4971250-2,chr2,4971073,4971428
Merged-chr2-4973485-1,chr2,4973385,4973585
Merged-chr2-4981612-1,chr2,4981512,4981712
Merged-chr2-4983951-1,chr2,4983851,4984051
Merged-chr2-4985854-1,chr2,4985754,4985954
Merged-chr2-4989058-3,chr2,4988946,4989167
Merged-chr2-4992705-2,chr2,4992527,4992883
Merged-chr2-4995760-1,chr2,4995660,4995860
Merged-chr2-4996490-1,chr2,4996390,4996590
Merged-chr2-5001611-1,chr2,5001511,5001711
Merged-chr2-5002497-2,chr2,5002362,5002633
Merged-chr2-5003295-19,chr2,5003082,5003607
Merged-chr2-5006080-1,chr2,5005980,5006180
Merged-chr2-5008060-1,chr2,5007960,5008160
Merged-chr2-5011957-1,chr2,5011857,5012057
Merged-chr2-5012824-61,chr2,5012661,5012963
Merged-chr2-5014809-1,chr2,5014709,5014909
Merged-chr2-5023986-1,chr2,5023886,5024086
Merged-chr2-5025373-17,chr2,5025234,5025548
Merged-chr2-5034938-1,chr2,5034838,5035038
Merged-chr2-5036640-3,chr2,5036466,5036832
Merged-chr2-5038547-1,chr2,5038447,5038647
Merged-chr2-5039560-1,chr2,5039460,5039660
Merged-chr2-5043276-1,chr2,5043176,5043376
Merged-chr2-5045340-2,chr2,5045201,5045480
Merged-chr2-5052812-1,chr2,5052712,5052912
Merged-chr2-5055912-1,chr2,5055812,5056012
Merged-chr2-5056497-1,chr2,5056397,5056597
Merged-chr2-5060173-1,chr2,5060073,5060273
Merged-chr2-5061518-15,chr2,5061211,5061675
Merged-chr2-5061853-1,chr2,5061753,5061953
Merged-chr2-5063876-73,chr2,5063415,5064315
Merged-chr2-5067771-1,chr2,5067671,5067871
Merged-chr2-5069054-1,chr2,5068954,5069154
Merged-chr2-5075513-1,chr2,5075413,5075613
Merged-chr2-5078168-1,chr2,5078068,5078268
Merged-chr2-5084052-1,chr2,5083952,5084152
Merged-chr2-5086285-1,chr2,5086185,5086385
Merged-chr2-5087237-1,chr2,5087137,5087337
Merged-chr2-5088996-1,chr2,5088896,5089096
Merged-chr2-5090580-1,chr2,5090480,5090680
Merged-chr2-5092530-1,chr2,5092430,5092630
Merged-chr2-5095034-1,chr2,5094934,5095134
Merged-chr2-5096868-1,chr2,5096768,5096968
Merged-chr2-5097947-1,chr2,5097847,5098047
Merged-chr2-5108256-1,chr2,5108156,5108356
Merged-chr2-5112850-1,chr2,5112750,5112950
Merged-chr2-5134705-1,chr2,5134605,5134805
Merged-chr2-5138255-1,chr2,5138155,5138355
Merged-chr2-5146438-1,chr2,5146338,5146538
Merged-chr2-5146697-1,chr2,5146597,5146797
Merged-chr2-5153932-1,chr2,5153832,5154032
Merged-chr2-5160813-1,chr2,5160713,5160913
Merged-chr2-5161250-2,chr2,5161075,5161425
Merged-chr2-5162271-1,chr2,5162171,5162371
Merged-chr2-5166889-1,chr2,5166789,5166989
Merged-chr2-5168963-1,chr2,5168863,5169063
Merged-chr2-5171472-1,chr2,5171372,5171572
Merged-chr2-5171673-1,chr2,5171573,5171773
Merged-chr2-5171922-2,chr2,5171787,5172058
Merged-chr2-5180155-1,chr2,5180055,5180255
Merged-chr2-5183139-1,chr2,5183039,5183239
Merged-chr2-5185011-1,chr2,5184911,5185111
Merged-chr2-5187199-2,chr2,5187091,5187308
Merged-chr2-5193990-1,chr2,5193890,5194090
Merged-chr2-5194521-1,chr2,5194421,5194621
Merged-chr2-5205480-1,chr2,5205380,5205580
Merged-chr2-5220490-1,chr2,5220390,5220590
Merged-chr2-5222178-1,chr2,5222078,5222278
Merged-chr2-5237101-1,chr2,5237001,5237201
Merged-chr2-5244527-1,chr2,5244427,5244627
Merged-chr2-5246638-1,chr2,5246538,5246738
Merged-chr2-5250949-1,chr2,5250849,5251049
Merged-chr2-5254899-1,chr2,5254799,5254999
Merged-chr2-5255847-1,chr2,5255747,5255947
Merged-chr2-5256991-1,chr2,5256891,5257091
Merged-chr2-5257388-1,chr2,5257288,5257488
Merged-chr2-5268590-1,chr2,5268490,5268690
