peak_name,chr,start,end
Merged-chr14-8002881-54,chr14,8002666,8003154
Merged-chr14-8003306-2,chr14,8003176,8003436
Merged-chr14-8004100-2,chr14,8003976,8004225
Merged-chr14-8004564-1,chr14,8004464,8004664
Merged-chr14-8006166-9,chr14,8006063,8006271
Merged-chr14-8007718-1,chr14,8007618,8007818
Merged-chr14-8008707-1,chr14,8008607,8008807
Merged-chr14-8012805-13,chr14,8012454,8013236
Merged-chr14-8013439-1,chr14,8013339,8013539
Merged-chr14-8014928-1,chr14,8014828,8015028
Merged-chr14-8015692-1,chr14,8015592,8015792
Merged-chr14-8017128-1,chr14,8017028,8017228
Merged-chr14-8027699-1,chr14,8027599,8027799
Merged-chr14-8030357-3,chr14,8030159,8030576
Merged-chr14-8030777-2,chr14,8030613,8030942
Merged-chr14-8032353-1,chr14,8032253,8032453
Merged-chr14-8034026-1,chr14,8033926,8034126
Merged-chr14-8036006-1,chr14,8035906,8036106
Merged-chr14-8038295-1,chr14,8038195,8038395
Merged-chr14-8044537-5,chr14,8044432,8044644
Merged-chr14-8044942-1,chr14,8044842,8045042
Merged-chr14-8046770-1,chr14,8046670,8046870
Merged-chr14-8048000-1,chr14,8047900,8048100
Merged-chr14-8052810-1,chr14,8052710,8052910
Merged-chr14-8054832-3,chr14,8054675,8054966
Merged-chr14-8057742-1,chr14,8057642,8057842
Merged-chr14-8060792-1,chr14,8060692,8060892
Merged-chr14-8062287-1,chr14,8062187,8062387
Merged-chr14-8065849-2,chr14,8065717,8065981
Merged-chr14-8067121-1,chr14,8067021,8067221
Merged-chr14-8074872-1,chr14,8074772,8074972
Merged-chr14-8080410-73,chr14,8080096,8080703
Merged-chr14-8080969-3,chr14,8080852,8081085
Merged-chr14-8081445-1,chr14,8081345,8081545
Merged-chr14-8087245-1,chr14,8087145,8087345
Merged-chr14-8091860-2,chr14,8091700,8092021
Merged-chr14-8092714-24,chr14,8092541,8092909
Merged-chr14-8096267-1,chr14,8096167,8096367
Merged-chr14-8098189-65,chr14,8097957,8098422
Merged-chr14-8099715-30,chr14,8099456,8100031
Merged-chr14-8100676-1,chr14,8100576,8100776
Merged-chr14-8108243-1,chr14,8108143,8108343
Merged-chr14-8109161-1,chr14,8109061,8109261
Merged-chr14-8109534-2,chr14,8109375,8109693
Merged-chr14-8110866-1,chr14,8110766,8110966
Merged-chr14-8113601-1,chr14,8113501,8113701
Merged-chr14-8114518-9,chr14,8114360,8114745
Merged-chr14-8114926-1,chr14,8114826,8115026
Merged-chr14-8115454-1,chr14,8115354,8115554
Merged-chr14-8115977-4,chr14,8115872,8116082
Merged-chr14-8116289-1,chr14,8116189,8116389
Merged-chr14-8119546-1,chr14,8119446,8119646
Merged-chr14-8120919-1,chr14,8120819,8121019
Merged-chr14-8124149-1,chr14,8124049,8124249
Merged-chr14-8128141-1,chr14,8128041,8128241
Merged-chr14-8132974-3,chr14,8132826,8133111
Merged-chr14-8136333-1,chr14,8136233,8136433
Merged-chr14-8139798-1,chr14,8139698,8139898
Merged-chr14-8140515-2,chr14,8140412,8140619
Merged-chr14-8141328-1,chr14,8141228,8141428
Merged-chr14-8146159-1,chr14,8146059,8146259
Merged-chr14-8151417-1,chr14,8151317,8151517
Merged-chr14-8157118-9,chr14,8156935,8157311
Merged-chr14-8161972-9,chr14,8161842,8162160
Merged-chr14-8163113-1,chr14,8163013,8163213
Merged-chr14-8173106-61,chr14,8172868,8173329
Merged-chr14-8178271-1,chr14,8178171,8178371
Merged-chr14-8182837-1,chr14,8182737,8182937
Merged-chr14-8192516-1,chr14,8192416,8192616
Merged-chr14-8195321-2,chr14,8195142,8195501
Merged-chr14-8201328-1,chr14,8201228,8201428
Merged-chr14-8208842-1,chr14,8208742,8208942
Merged-chr14-8214083-63,chr14,8213896,8214620
Merged-chr14-8214811-3,chr14,8214695,8214936
Merged-chr14-8220528-2,chr14,8220416,8220640
Merged-chr14-8224005-1,chr14,8223905,8224105
Merged-chr14-8226182-1,chr14,8226082,8226282
Merged-chr14-8229996-1,chr14,8229896,8230096
Merged-chr14-8232325-2,chr14,8232154,8232496
Merged-chr14-8233503-3,chr14,8233357,8233688
Merged-chr14-8237542-1,chr14,8237442,8237642
Merged-chr14-8243145-1,chr14,8243045,8243245
Merged-chr14-8248592-1,chr14,8248492,8248692
Merged-chr14-8255120-1,chr14,8255020,8255220
Merged-chr14-8255547-6,chr14,8255360,8255710
Merged-chr14-8256229-1,chr14,8256129,8256329
Merged-chr14-8256897-1,chr14,8256797,8256997
Merged-chr14-8258223-1,chr14,8258123,8258323
Merged-chr14-8258810-1,chr14,8258710,8258910
Merged-chr14-8273455-1,chr14,8273355,8273555
Merged-chr14-8279480-1,chr14,8279380,8279580
Merged-chr14-8281003-1,chr14,8280903,8281103
Merged-chr14-8281346-1,chr14,8281246,8281446
Merged-chr14-8286803-2,chr14,8286700,8286907
Merged-chr14-8297223-1,chr14,8297123,8297323
Merged-chr14-8299526-1,chr14,8299426,8299626
Merged-chr14-8303416-1,chr14,8303316,8303516
Merged-chr14-8308343-1,chr14,8308243,8308443
Merged-chr14-8314763-4,chr14,8314644,8314900
Merged-chr14-8317444-1,chr14,8317344,8317544
Merged-chr14-8317663-1,chr14,8317563,8317763
Merged-chr14-8317995-1,chr14,8317895,8318095
Merged-chr14-8323690-1,chr14,8323590,8323790
Merged-chr14-8325302-1,chr14,8325202,8325402
Merged-chr14-8327688-1,chr14,8327588,8327788
Merged-chr14-8329843-1,chr14,8329743,8329943
Merged-chr14-8331970-1,chr14,8331870,8332070
Merged-chr14-8332718-1,chr14,8332618,8332818
Merged-chr14-8333004-1,chr14,8332904,8333104
Merged-chr14-8334644-1,chr14,8334544,8334744
Merged-chr14-8338567-1,chr14,8338467,8338667
Merged-chr14-8339194-1,chr14,8339094,8339294
Merged-chr14-8339464-1,chr14,8339364,8339564
Merged-chr14-8341072-1,chr14,8340972,8341172
Merged-chr14-8346767-11,chr14,8346622,8346928
Merged-chr14-8348504-1,chr14,8348404,8348604
Merged-chr14-8349207-1,chr14,8349107,8349307
Merged-chr14-8354006-1,chr14,8353906,8354106
Merged-chr14-8356113-13,chr14,8355974,8356241
Merged-chr14-8356962-2,chr14,8356791,8357134
Merged-chr14-8361373-1,chr14,8361273,8361473
Merged-chr14-8363281-1,chr14,8363181,8363381
Merged-chr14-8363942-1,chr14,8363842,8364042
Merged-chr14-8368985-1,chr14,8368885,8369085
Merged-chr14-8369580-2,chr14,8369470,8369691
Merged-chr14-8372599-1,chr14,8372499,8372699
Merged-chr14-8372843-1,chr14,8372743,8372943
Merged-chr14-8375676-1,chr14,8375576,8375776
Merged-chr14-8377677-1,chr14,8377577,8377777
Merged-chr14-8380689-1,chr14,8380589,8380789
Merged-chr14-8386196-1,chr14,8386096,8386296
Merged-chr14-8393372-1,chr14,8393272,8393472
Merged-chr14-8403560-1,chr14,8403460,8403660
Merged-chr14-8406264-1,chr14,8406164,8406364
Merged-chr14-8406785-1,chr14,8406685,8406885
Merged-chr14-8420465-1,chr14,8420365,8420565
Merged-chr14-8428585-1,chr14,8428485,8428685
Merged-chr14-8430824-1,chr14,8430724,8430924
Merged-chr14-8433983-1,chr14,8433883,8434083
Merged-chr14-8438260-1,chr14,8438160,8438360
Merged-chr14-8438859-1,chr14,8438759,8438959
Merged-chr14-8441994-1,chr14,8441894,8442094
Merged-chr14-8445323-1,chr14,8445223,8445423
Merged-chr14-8446673-1,chr14,8446573,8446773
Merged-chr14-8453504-1,chr14,8453404,8453604
Merged-chr14-8455093-1,chr14,8454993,8455193
Merged-chr14-8458784-3,chr14,8458641,8458906
Merged-chr14-8459174-2,chr14,8459030,8459319
Merged-chr14-8459988-4,chr14,8459834,8460142
Merged-chr14-8460608-5,chr14,8460385,8460796
Merged-chr14-8472069-1,chr14,8471969,8472169
Merged-chr14-8476810-3,chr14,8476692,8476924
Merged-chr14-8480117-1,chr14,8480017,8480217
Merged-chr14-8485370-1,chr14,8485270,8485470
Merged-chr14-8490849-1,chr14,8490749,8490949
Merged-chr14-8501718-12,chr14,8501363,8501974
Merged-chr14-8509965-1,chr14,8509865,8510065
Merged-chr14-8516859-1,chr14,8516759,8516959
Merged-chr14-8517879-25,chr14,8517703,8518029
Merged-chr14-8526917-1,chr14,8526817,8527017
Merged-chr14-8538346-1,chr14,8538246,8538446
Merged-chr14-8551224-4,chr14,8550928,8551445
Merged-chr14-8553646-1,chr14,8553546,8553746
Merged-chr14-8556796-1,chr14,8556696,8556896
Merged-chr14-8559311-1,chr14,8559211,8559411
Merged-chr14-8565842-1,chr14,8565742,8565942
Merged-chr14-8579822-1,chr14,8579722,8579922
Merged-chr14-8580783-1,chr14,8580683,8580883
Merged-chr14-8585297-1,chr14,8585197,8585397
Merged-chr14-8589609-1,chr14,8589509,8589709
Merged-chr14-8591932-1,chr14,8591832,8592032
Merged-chr14-8599734-1,chr14,8599634,8599834
Merged-chr14-8600296-1,chr14,8600196,8600396
Merged-chr14-8607035-1,chr14,8606935,8607135
Merged-chr14-8608758-20,chr14,8608611,8608909
Merged-chr14-8615829-22,chr14,8615626,8616009
Merged-chr14-8621355-1,chr14,8621255,8621455
Merged-chr14-8625413-1,chr14,8625313,8625513
Merged-chr14-8632379-15,chr14,8632201,8632524
Merged-chr14-8634154-1,chr14,8634054,8634254
Merged-chr14-8636566-1,chr14,8636466,8636666
Merged-chr14-8639776-4,chr14,8639642,8639897
Merged-chr14-8640951-1,chr14,8640851,8641051
Merged-chr14-8642024-17,chr14,8641579,8642392
Merged-chr14-8643315-8,chr14,8643180,8643444
Merged-chr14-8647512-1,chr14,8647412,8647612
Merged-chr14-8659775-12,chr14,8659515,8659981
Merged-chr14-8661661-1,chr14,8661561,8661761
Merged-chr14-8666257-30,chr14,8666113,8666432
Merged-chr14-8674760-1,chr14,8674660,8674860
Merged-chr14-8680606-1,chr14,8680506,8680706
Merged-chr14-8683029-4,chr14,8682909,8683156
Merged-chr14-8684379-1,chr14,8684279,8684479
Merged-chr14-8687759-1,chr14,8687659,8687859
Merged-chr14-8695850-1,chr14,8695750,8695950
Merged-chr14-8702422-1,chr14,8702322,8702522
Merged-chr14-8723368-1,chr14,8723268,8723468
Merged-chr14-8723873-1,chr14,8723773,8723973
Merged-chr14-8737113-1,chr14,8737013,8737213
Merged-chr14-8737377-1,chr14,8737277,8737477
Merged-chr14-8737853-1,chr14,8737753,8737953
Merged-chr14-8760334-1,chr14,8760234,8760434
Merged-chr14-8781942-1,chr14,8781842,8782042
Merged-chr14-8796601-1,chr14,8796501,8796701
Merged-chr14-8797175-1,chr14,8797075,8797275
Merged-chr14-8799954-3,chr14,8799829,8800087
Merged-chr14-8800452-4,chr14,8800335,8800561
Merged-chr14-8829830-1,chr14,8829730,8829930
Merged-chr14-8831631-1,chr14,8831531,8831731
Merged-chr14-8835623-1,chr14,8835523,8835723
Merged-chr14-8842381-1,chr14,8842281,8842481
Merged-chr14-8851720-1,chr14,8851620,8851820
Merged-chr14-8854298-1,chr14,8854198,8854398
Merged-chr14-8862962-1,chr14,8862862,8863062
Merged-chr14-8863675-1,chr14,8863575,8863775
Merged-chr14-8864044-1,chr14,8863944,8864144
Merged-chr14-8893160-1,chr14,8893060,8893260
Merged-chr14-8894156-1,chr14,8894056,8894256
Merged-chr14-8903261-1,chr14,8903161,8903361
Merged-chr14-8905914-1,chr14,8905814,8906014
Merged-chr14-8908766-1,chr14,8908666,8908866
Merged-chr14-8934153-1,chr14,8934053,8934253
Merged-chr14-8963791-1,chr14,8963691,8963891
Merged-chr14-8971619-1,chr14,8971519,8971719
Merged-chr14-8975362-1,chr14,8975262,8975462
Merged-chr14-8985490-1,chr14,8985390,8985590
Merged-chr14-8995421-1,chr14,8995321,8995521
Merged-chr14-8997249-1,chr14,8997149,8997349
Merged-chr14-9012845-2,chr14,9012738,9012952
Merged-chr14-9018317-1,chr14,9018217,9018417
Merged-chr14-9022397-1,chr14,9022297,9022497
Merged-chr14-9041420-1,chr14,9041320,9041520
Merged-chr14-9044637-2,chr14,9044537,9044738
Merged-chr14-9059878-1,chr14,9059778,9059978
Merged-chr14-9081910-1,chr14,9081810,9082010
Merged-chr14-9113016-1,chr14,9112916,9113116
Merged-chr14-9119012-1,chr14,9118912,9119112
Merged-chr14-9150465-1,chr14,9150365,9150565
Merged-chr14-9152497-1,chr14,9152397,9152597
Merged-chr14-9158062-1,chr14,9157962,9158162
Merged-chr14-9164640-1,chr14,9164540,9164740
Merged-chr14-9166266-1,chr14,9166166,9166366
Merged-chr14-9182530-1,chr14,9182430,9182630
Merged-chr14-9221469-1,chr14,9221369,9221569
Merged-chr14-9226286-1,chr14,9226186,9226386
Merged-chr14-9230614-1,chr14,9230514,9230714
Merged-chr14-9238246-1,chr14,9238146,9238346
Merged-chr14-9240227-1,chr14,9240127,9240327
Merged-chr14-9245520-1,chr14,9245420,9245620
Merged-chr14-9247788-1,chr14,9247688,9247888
Merged-chr14-9260029-1,chr14,9259929,9260129
Merged-chr14-9266343-2,chr14,9266243,9266443
Merged-chr14-9270636-1,chr14,9270536,9270736
Merged-chr14-9282559-1,chr14,9282459,9282659
Merged-chr14-9296217-1,chr14,9296117,9296317
Merged-chr14-9299518-1,chr14,9299418,9299618
Merged-chr14-9305036-1,chr14,9304936,9305136
Merged-chr14-9312246-1,chr14,9312146,9312346
Merged-chr14-9317402-1,chr14,9317302,9317502
Merged-chr14-9327054-1,chr14,9326954,9327154
Merged-chr14-9331040-1,chr14,9330940,9331140
Merged-chr14-9332724-1,chr14,9332624,9332824
Merged-chr14-9334311-1,chr14,9334211,9334411
Merged-chr14-9343024-1,chr14,9342924,9343124
Merged-chr14-9345125-1,chr14,9345025,9345225
Merged-chr14-9347403-2,chr14,9347224,9347583
Merged-chr14-9349640-1,chr14,9349540,9349740
Merged-chr14-9353446-1,chr14,9353346,9353546
Merged-chr14-9357671-1,chr14,9357571,9357771
Merged-chr14-9357905-1,chr14,9357805,9358005
Merged-chr14-9383214-1,chr14,9383114,9383314
Merged-chr14-9390759-1,chr14,9390659,9390859
Merged-chr14-9392829-1,chr14,9392729,9392929
Merged-chr14-9393603-5,chr14,9393361,9393756
Merged-chr14-9395071-1,chr14,9394971,9395171
Merged-chr14-9412173-1,chr14,9412073,9412273
Merged-chr14-9414140-1,chr14,9414040,9414240
Merged-chr14-9431999-1,chr14,9431899,9432099
Merged-chr14-9440659-1,chr14,9440559,9440759
Merged-chr14-9445727-1,chr14,9445627,9445827
Merged-chr14-9450823-1,chr14,9450723,9450923
Merged-chr14-9452362-1,chr14,9452262,9452462
Merged-chr14-9455833-1,chr14,9455733,9455933
Merged-chr14-9456206-1,chr14,9456106,9456306
Merged-chr14-9462799-1,chr14,9462699,9462899
Merged-chr14-9466299-1,chr14,9466199,9466399
Merged-chr14-9480054-1,chr14,9479954,9480154
Merged-chr14-9491586-1,chr14,9491486,9491686
Merged-chr14-9493161-1,chr14,9493061,9493261
Merged-chr14-9503006-1,chr14,9502906,9503106
Merged-chr14-9509866-1,chr14,9509766,9509966
Merged-chr14-9515999-1,chr14,9515899,9516099
Merged-chr14-9520959-1,chr14,9520859,9521059
Merged-chr14-9525920-1,chr14,9525820,9526020
Merged-chr14-9530762-1,chr14,9530662,9530862
Merged-chr14-9531051-1,chr14,9530951,9531151
Merged-chr14-9531751-1,chr14,9531651,9531851
Merged-chr14-9534537-1,chr14,9534437,9534637
Merged-chr14-9536521-1,chr14,9536421,9536621
Merged-chr14-9544783-1,chr14,9544683,9544883
Merged-chr14-9546229-1,chr14,9546129,9546329
Merged-chr14-9554300-1,chr14,9554200,9554400
Merged-chr14-9568957-1,chr14,9568857,9569057
Merged-chr14-9571441-1,chr14,9571341,9571541
Merged-chr14-9575132-1,chr14,9575032,9575232
Merged-chr14-9580564-1,chr14,9580464,9580664
Merged-chr14-9586948-1,chr14,9586848,9587048
Merged-chr14-9596612-1,chr14,9596512,9596712
Merged-chr14-9604908-1,chr14,9604808,9605008
Merged-chr14-9606328-1,chr14,9606228,9606428
Merged-chr14-9615011-1,chr14,9614911,9615111
Merged-chr14-9617392-1,chr14,9617292,9617492
Merged-chr14-9633538-1,chr14,9633438,9633638
Merged-chr14-9636514-1,chr14,9636414,9636614
Merged-chr14-9637552-1,chr14,9637452,9637652
Merged-chr14-9651866-2,chr14,9651742,9651991
Merged-chr14-9653291-1,chr14,9653191,9653391
