peak_name,chr,start,end
Merged-chrX-6139920-1,chrX,6139820,6140020
Merged-chrX-6156445-1,chrX,6156345,6156545
Merged-chrX-6191405-1,chrX,6191305,6191505
Merged-chrX-6245654-1,chrX,6245554,6245754
Merged-chrX-6253059-1,chrX,6252959,6253159
Merged-chrX-6261650-7,chrX,6261530,6261799
Merged-chrX-6343104-1,chrX,6343004,6343204
Merged-chrX-6363328-1,chrX,6363228,6363428
Merged-chrX-6369002-1,chrX,6368902,6369102
Merged-chrX-6372872-1,chrX,6372772,6372972
Merged-chrX-6404839-1,chrX,6404739,6404939
Merged-chrX-6417630-1,chrX,6417530,6417730
Merged-chrX-6429959-1,chrX,6429859,6430059
Merged-chrX-6437744-1,chrX,6437644,6437844
Merged-chrX-6491029-1,chrX,6490929,6491129
Merged-chrX-6498967-1,chrX,6498867,6499067
Merged-chrX-6582139-1,chrX,6582039,6582239
Merged-chrX-6584131-1,chrX,6584031,6584231
Merged-chrX-6586942-1,chrX,6586842,6587042
Merged-chrX-6594302-1,chrX,6594202,6594402
Merged-chrX-6624706-1,chrX,6624606,6624806
Merged-chrX-6659163-1,chrX,6659063,6659263
Merged-chrX-6707181-1,chrX,6707081,6707281
Merged-chrX-6749135-1,chrX,6749035,6749235
Merged-chrX-6755306-1,chrX,6755206,6755406
Merged-chrX-6764977-1,chrX,6764877,6765077
Merged-chrX-6779638-1,chrX,6779538,6779738
Merged-chrX-6887944-1,chrX,6887844,6888044
Merged-chrX-6900060-1,chrX,6899960,6900160
Merged-chrX-6909395-1,chrX,6909295,6909495
Merged-chrX-6914761-1,chrX,6914661,6914861
Merged-chrX-6922972-1,chrX,6922872,6923072
Merged-chrX-6935483-1,chrX,6935383,6935583
Merged-chrX-6940554-1,chrX,6940454,6940654
Merged-chrX-7013543-1,chrX,7013443,7013643
Merged-chrX-7013801-1,chrX,7013701,7013901
Merged-chrX-7023315-1,chrX,7023215,7023415
Merged-chrX-7042852-1,chrX,7042752,7042952
Merged-chrX-7070754-1,chrX,7070654,7070854
Merged-chrX-7071194-3,chrX,7071041,7071344
Merged-chrX-7072548-1,chrX,7072448,7072648
Merged-chrX-7076740-1,chrX,7076640,7076840
Merged-chrX-7100280-1,chrX,7100180,7100380
Merged-chrX-7166291-1,chrX,7166191,7166391
Merged-chrX-7166715-1,chrX,7166615,7166815
Merged-chrX-7168950-6,chrX,7168771,7169155
Merged-chrX-7170305-4,chrX,7170194,7170414
Merged-chrX-7187097-1,chrX,7186997,7187197
Merged-chrX-7188042-1,chrX,7187942,7188142
Merged-chrX-7194763-1,chrX,7194663,7194863
Merged-chrX-7195510-1,chrX,7195410,7195610
Merged-chrX-7195979-1,chrX,7195879,7196079
Merged-chrX-7237401-1,chrX,7237301,7237501
Merged-chrX-7239489-1,chrX,7239389,7239589
Merged-chrX-7278271-1,chrX,7278171,7278371
Merged-chrX-7294360-1,chrX,7294260,7294460
Merged-chrX-7308341-13,chrX,7308183,7308544
Merged-chrX-7318734-3,chrX,7318511,7318983
Merged-chrX-7319330-62,chrX,7319086,7319509
Merged-chrX-7322488-10,chrX,7322350,7322648
Merged-chrX-7339032-1,chrX,7338932,7339132
Merged-chrX-7343682-1,chrX,7343582,7343782
Merged-chrX-7371983-1,chrX,7371883,7372083
Merged-chrX-7375980-65,chrX,7375615,7376522
Merged-chrX-7376857-1,chrX,7376757,7376957
Merged-chrX-7420394-1,chrX,7420294,7420494
Merged-chrX-7421195-48,chrX,7421042,7421349
Merged-chrX-7422703-1,chrX,7422603,7422803
Merged-chrX-7423013-38,chrX,7422854,7423173
Merged-chrX-7424733-1,chrX,7424633,7424833
Merged-chrX-7429633-7,chrX,7429490,7429796
Merged-chrX-7439607-1,chrX,7439507,7439707
Merged-chrX-7444057-1,chrX,7443957,7444157
Merged-chrX-7446812-21,chrX,7446667,7446970
Merged-chrX-7455133-1,chrX,7455033,7455233
Merged-chrX-7470604-1,chrX,7470504,7470704
Merged-chrX-7474000-6,chrX,7473850,7474123
Merged-chrX-7494686-1,chrX,7494586,7494786
Merged-chrX-7541592-2,chrX,7541485,7541699
Merged-chrX-7556449-2,chrX,7556296,7556602
Merged-chrX-7565717-4,chrX,7565557,7565876
Merged-chrX-7566544-5,chrX,7566396,7566676
Merged-chrX-7567751-8,chrX,7567532,7567939
Merged-chrX-7570941-16,chrX,7570770,7571156
Merged-chrX-7572612-7,chrX,7572463,7572754
Merged-chrX-7574570-106,chrX,7574245,7574966
Merged-chrX-7581800-1,chrX,7581700,7581900
Merged-chrX-7586640-8,chrX,7586416,7586846
Merged-chrX-7587681-3,chrX,7587531,7587826
Merged-chrX-7591791-1,chrX,7591691,7591891
Merged-chrX-7593353-2,chrX,7593183,7593524
Merged-chrX-7595335-1,chrX,7595235,7595435
Merged-chrX-7596574-1,chrX,7596474,7596674
Merged-chrX-7597226-1,chrX,7597126,7597326
Merged-chrX-7605426-49,chrX,7605211,7605679
Merged-chrX-7605991-2,chrX,7605870,7606112
Merged-chrX-7610770-1,chrX,7610670,7610870
Merged-chrX-7618385-41,chrX,7618190,7618577
Merged-chrX-7626052-1,chrX,7625952,7626152
Merged-chrX-7630770-1,chrX,7630670,7630870
Merged-chrX-7634146-1,chrX,7634046,7634246
Merged-chrX-7638688-34,chrX,7638517,7638851
Merged-chrX-7639573-4,chrX,7639408,7639747
Merged-chrX-7641443-1,chrX,7641343,7641543
Merged-chrX-7645620-1,chrX,7645520,7645720
Merged-chrX-7648993-64,chrX,7648771,7649162
Merged-chrX-7653626-1,chrX,7653526,7653726
Merged-chrX-7657363-39,chrX,7657187,7657505
Merged-chrX-7670651-21,chrX,7670348,7671111
Merged-chrX-7671377-11,chrX,7671233,7671504
Merged-chrX-7673017-1,chrX,7672917,7673117
Merged-chrX-7673940-35,chrX,7673487,7674338
Merged-chrX-7674543-1,chrX,7674443,7674643
Merged-chrX-7674852-7,chrX,7674706,7675014
Merged-chrX-7679913-56,chrX,7679751,7680052
Merged-chrX-7693043-18,chrX,7692887,7693212
Merged-chrX-7694720-1,chrX,7694620,7694820
Merged-chrX-7697117-58,chrX,7696949,7697286
Merged-chrX-7697607-2,chrX,7697503,7697711
Merged-chrX-7710593-1,chrX,7710493,7710693
Merged-chrX-7714542-77,chrX,7714310,7714777
Merged-chrX-7721040-1,chrX,7720940,7721140
Merged-chrX-7722154-48,chrX,7721847,7722361
Merged-chrX-7728499-55,chrX,7728281,7728669
Merged-chrX-7733928-35,chrX,7733798,7734082
Merged-chrX-7734765-2,chrX,7734649,7734881
Merged-chrX-7748409-1,chrX,7748309,7748509
Merged-chrX-7750728-3,chrX,7750613,7750851
Merged-chrX-7751283-1,chrX,7751183,7751383
Merged-chrX-7753817-3,chrX,7753713,7753924
Merged-chrX-7762609-60,chrX,7762439,7762776
Merged-chrX-7763732-2,chrX,7763604,7763860
Merged-chrX-7776845-5,chrX,7776679,7776991
Merged-chrX-7789800-60,chrX,7789533,7790164
Merged-chrX-7803687-1,chrX,7803587,7803787
Merged-chrX-7815228-2,chrX,7815119,7815338
Merged-chrX-7816230-1,chrX,7816130,7816330
Merged-chrX-7821647-1,chrX,7821547,7821747
Merged-chrX-7822202-1,chrX,7822102,7822302
Merged-chrX-7824411-1,chrX,7824311,7824511
Merged-chrX-7841516-123,chrX,7841081,7842077
Merged-chrX-7842423-2,chrX,7842299,7842548
Merged-chrX-7853062-1,chrX,7852962,7853162
Merged-chrX-7854739-7,chrX,7854546,7854888
Merged-chrX-7859373-3,chrX,7859201,7859531
Merged-chrX-7861364-1,chrX,7861264,7861464
Merged-chrX-7863412-5,chrX,7863282,7863553
Merged-chrX-7864708-1,chrX,7864608,7864808
Merged-chrX-7865675-67,chrX,7865361,7866409
Merged-chrX-7867411-3,chrX,7867289,7867532
Merged-chrX-7878218-62,chrX,7877941,7878486
Merged-chrX-7878672-1,chrX,7878572,7878772
Merged-chrX-7879981-27,chrX,7879783,7880137
Merged-chrX-7884189-58,chrX,7883764,7884504
Merged-chrX-7885432-1,chrX,7885332,7885532
Merged-chrX-7892062-1,chrX,7891962,7892162
Merged-chrX-7898486-1,chrX,7898386,7898586
Merged-chrX-7899247-79,chrX,7898877,7899565
Merged-chrX-7915866-7,chrX,7915733,7916041
Merged-chrX-7919743-1,chrX,7919643,7919843
Merged-chrX-7924541-1,chrX,7924441,7924641
Merged-chrX-7937661-1,chrX,7937561,7937761
Merged-chrX-7947949-60,chrX,7947737,7948114
Merged-chrX-7950322-1,chrX,7950222,7950422
Merged-chrX-7951460-1,chrX,7951360,7951560
Merged-chrX-7964303-7,chrX,7964144,7964479
Merged-chrX-8017377-2,chrX,8017250,8017505
Merged-chrX-8020267-1,chrX,8020167,8020367
Merged-chrX-8025135-2,chrX,8024946,8025324
Merged-chrX-8033204-1,chrX,8033104,8033304
Merged-chrX-8067080-1,chrX,8066980,8067180
Merged-chrX-8074006-2,chrX,8073896,8074116
Merged-chrX-8074727-60,chrX,8074544,8074891
Merged-chrX-8089858-1,chrX,8089758,8089958
Merged-chrX-8090524-51,chrX,8090301,8090731
Merged-chrX-8091206-1,chrX,8091106,8091306
Merged-chrX-8096118-1,chrX,8096018,8096218
Merged-chrX-8096866-78,chrX,8096451,8097115
Merged-chrX-8109533-1,chrX,8109433,8109633
Merged-chrX-8115506-2,chrX,8115374,8115638
Merged-chrX-8131240-1,chrX,8131140,8131340
Merged-chrX-8132403-109,chrX,8131983,8132993
Merged-chrX-8136543-1,chrX,8136443,8136643
Merged-chrX-8139227-1,chrX,8139127,8139327
Merged-chrX-8141185-1,chrX,8141085,8141285
Merged-chrX-8141713-1,chrX,8141613,8141813
Merged-chrX-8145611-101,chrX,8145177,8146288
Merged-chrX-8168466-1,chrX,8168366,8168566
Merged-chrX-8171801-1,chrX,8171701,8171901
Merged-chrX-8175813-85,chrX,8175306,8176243
Merged-chrX-8185782-1,chrX,8185682,8185882
Merged-chrX-8192273-1,chrX,8192173,8192373
Merged-chrX-8192935-58,chrX,8192725,8193119
Merged-chrX-8193583-3,chrX,8193451,8193744
Merged-chrX-8194008-1,chrX,8193908,8194108
Merged-chrX-8198662-1,chrX,8198562,8198762
Merged-chrX-8206498-10,chrX,8206306,8206666
Merged-chrX-8252579-81,chrX,8252283,8253004
Merged-chrX-8257549-1,chrX,8257449,8257649
Merged-chrX-8258524-1,chrX,8258424,8258624
Merged-chrX-8297908-1,chrX,8297808,8298008
Merged-chrX-8315093-5,chrX,8314984,8315207
Merged-chrX-8516972-1,chrX,8516872,8517072
Merged-chrX-8583102-1,chrX,8583002,8583202
Merged-chrX-8589039-1,chrX,8588939,8589139
Merged-chrX-8614255-9,chrX,8614136,8614395
Merged-chrX-8686171-1,chrX,8686071,8686271
Merged-chrX-8708171-1,chrX,8708071,8708271
Merged-chrX-8733081-2,chrX,8732957,8733205
Merged-chrX-8763958-1,chrX,8763858,8764058
Merged-chrX-8777958-1,chrX,8777858,8778058
Merged-chrX-8848923-1,chrX,8848823,8849023
Merged-chrX-8859369-1,chrX,8859269,8859469
Merged-chrX-8864504-16,chrX,8864363,8864643
Merged-chrX-8889965-1,chrX,8889865,8890065
Merged-chrX-8892370-5,chrX,8892159,8892532
Merged-chrX-8893036-49,chrX,8892625,8893506
Merged-chrX-8913362-1,chrX,8913262,8913462
Merged-chrX-8919822-1,chrX,8919722,8919922
Merged-chrX-8921048-1,chrX,8920948,8921148
Merged-chrX-8931306-1,chrX,8931206,8931406
Merged-chrX-8947771-1,chrX,8947671,8947871
Merged-chrX-8948628-10,chrX,8948471,8948772
Merged-chrX-8952778-1,chrX,8952678,8952878
Merged-chrX-8969872-1,chrX,8969772,8969972
Merged-chrX-8978409-1,chrX,8978309,8978509
Merged-chrX-8992308-3,chrX,8992167,8992450
Merged-chrX-9014711-1,chrX,9014611,9014811
Merged-chrX-9028057-4,chrX,9027850,9028231
Merged-chrX-9049003-1,chrX,9048903,9049103
Merged-chrX-9061109-12,chrX,9060991,9061240
Merged-chrX-9065755-1,chrX,9065655,9065855
Merged-chrX-9077869-16,chrX,9077745,9078028
Merged-chrX-9112808-1,chrX,9112708,9112908
Merged-chrX-9127532-1,chrX,9127432,9127632
Merged-chrX-9128600-5,chrX,9128479,9128726
Merged-chrX-9139737-30,chrX,9139372,9139928
Merged-chrX-9142876-3,chrX,9142738,9143003
Merged-chrX-9159604-1,chrX,9159504,9159704
Merged-chrX-9166283-1,chrX,9166183,9166383
Merged-chrX-9175388-1,chrX,9175288,9175488
Merged-chrX-9179199-4,chrX,9179005,9179370
Merged-chrX-9181751-1,chrX,9181651,9181851
Merged-chrX-9199935-23,chrX,9199766,9200163
Merged-chrX-9200760-30,chrX,9200589,9200943
Merged-chrX-9202049-3,chrX,9201851,9202203
Merged-chrX-9202987-1,chrX,9202887,9203087
Merged-chrX-9206277-3,chrX,9206156,9206405
Merged-chrX-9207320-9,chrX,9207143,9207469
Merged-chrX-9213288-1,chrX,9213188,9213388
Merged-chrX-9216449-1,chrX,9216349,9216549
Merged-chrX-9216867-1,chrX,9216767,9216967
Merged-chrX-9219782-45,chrX,9219638,9219937
Merged-chrX-9221413-12,chrX,9221284,9221554
Merged-chrX-9236922-1,chrX,9236822,9237022
Merged-chrX-9243513-3,chrX,9243345,9243705
Merged-chrX-9254124-20,chrX,9253847,9254345
Merged-chrX-9272732-63,chrX,9272389,9273284
Merged-chrX-9303688-1,chrX,9303588,9303788
Merged-chrX-9312925-1,chrX,9312825,9313025
Merged-chrX-9332746-1,chrX,9332646,9332846
Merged-chrX-9333245-2,chrX,9333139,9333351
Merged-chrX-9335609-1,chrX,9335509,9335709
Merged-chrX-9356917-1,chrX,9356817,9357017
Merged-chrX-9374172-1,chrX,9374072,9374272
Merged-chrX-9402206-1,chrX,9402106,9402306
Merged-chrX-9407345-1,chrX,9407245,9407445
Merged-chrX-9412929-1,chrX,9412829,9413029
Merged-chrX-9447490-6,chrX,9447341,9447626
Merged-chrX-9452610-1,chrX,9452510,9452710
Merged-chrX-9459807-1,chrX,9459707,9459907
Merged-chrX-9466978-1,chrX,9466878,9467078
Merged-chrX-9467240-5,chrX,9467105,9467407
Merged-chrX-9469302-1,chrX,9469202,9469402
Merged-chrX-9471033-12,chrX,9470869,9471240
Merged-chrX-9473974-2,chrX,9473864,9474084
Merged-chrX-9480548-1,chrX,9480448,9480648
Merged-chrX-9559148-1,chrX,9559048,9559248
Merged-chrX-9581038-1,chrX,9580938,9581138
Merged-chrX-9622563-1,chrX,9622463,9622663
Merged-chrX-9652351-1,chrX,9652251,9652451
Merged-chrX-9656097-1,chrX,9655997,9656197
Merged-chrX-9661320-1,chrX,9661220,9661420
Merged-chrX-9662923-58,chrX,9662644,9663126
Merged-chrX-9671590-2,chrX,9671483,9671697
Merged-chrX-9680443-1,chrX,9680343,9680543
Merged-chrX-9682285-1,chrX,9682185,9682385
Merged-chrX-9693921-1,chrX,9693821,9694021
Merged-chrX-9700311-1,chrX,9700211,9700411
Merged-chrX-9781533-1,chrX,9781433,9781633
Merged-chrX-9788919-1,chrX,9788819,9789019
Merged-chrX-9847995-1,chrX,9847895,9848095
Merged-chrX-9902863-1,chrX,9902763,9902963
Merged-chrX-9980474-1,chrX,9980374,9980574
Merged-chrX-9993599-1,chrX,9993499,9993699
Merged-chrX-10009717-1,chrX,10009617,10009817
Merged-chrX-10013965-1,chrX,10013865,10014065
Merged-chrX-10057750-1,chrX,10057650,10057850
Merged-chrX-10067477-1,chrX,10067377,10067577
Merged-chrX-10070309-1,chrX,10070209,10070409
Merged-chrX-10129524-1,chrX,10129424,10129624
Merged-chrX-10140177-1,chrX,10140077,10140277
Merged-chrX-10143645-1,chrX,10143545,10143745
Merged-chrX-10146573-1,chrX,10146473,10146673
Merged-chrX-10156827-1,chrX,10156727,10156927
Merged-chrX-10160637-1,chrX,10160537,10160737
Merged-chrX-10164495-1,chrX,10164395,10164595
Merged-chrX-10173048-1,chrX,10172948,10173148
Merged-chrX-10190667-1,chrX,10190567,10190767
Merged-chrX-10193351-1,chrX,10193251,10193451
Merged-chrX-10194432-1,chrX,10194332,10194532
Merged-chrX-10201502-3,chrX,10201401,10201605
Merged-chrX-10207192-8,chrX,10206947,10207376
Merged-chrX-10216064-3,chrX,10215946,10216173
Merged-chrX-10216755-60,chrX,10216457,10217021
Merged-chrX-10225693-4,chrX,10225554,10225824
Merged-chrX-10235816-1,chrX,10235716,10235916
Merged-chrX-10244390-1,chrX,10244290,10244490
Merged-chrX-10282321-1,chrX,10282221,10282421
Merged-chrX-10289158-1,chrX,10289058,10289258
Merged-chrX-10297537-1,chrX,10297437,10297637
Merged-chrX-10341042-1,chrX,10340942,10341142
Merged-chrX-10351319-1,chrX,10351219,10351419
Merged-chrX-10366170-1,chrX,10366070,10366270
Merged-chrX-10485093-1,chrX,10484993,10485193
Merged-chrX-10549018-1,chrX,10548918,10549118
Merged-chrX-10563487-1,chrX,10563387,10563587
Merged-chrX-10572469-1,chrX,10572369,10572569
Merged-chrX-10577542-2,chrX,10577434,10577650
Merged-chrX-10630784-1,chrX,10630684,10630884
Merged-chrX-10637277-1,chrX,10637177,10637377
Merged-chrX-10696457-1,chrX,10696357,10696557
Merged-chrX-10701473-1,chrX,10701373,10701573
Merged-chrX-10714933-14,chrX,10714761,10715072
Merged-chrX-10717424-60,chrX,10717232,10717617
Merged-chrX-10719168-42,chrX,10718960,10719333
Merged-chrX-10719821-1,chrX,10719721,10719921
Merged-chrX-10807085-1,chrX,10806985,10807185
Merged-chrX-10821811-1,chrX,10821711,10821911
Merged-chrX-10910389-1,chrX,10910289,10910489
Merged-chrX-10923444-1,chrX,10923344,10923544
Merged-chrX-10923988-1,chrX,10923888,10924088
Merged-chrX-10983218-1,chrX,10983118,10983318
Merged-chrX-10990521-1,chrX,10990421,10990621
Merged-chrX-11118584-1,chrX,11118484,11118684
Merged-chrX-11157885-1,chrX,11157785,11157985
Merged-chrX-11180604-1,chrX,11180504,11180704
Merged-chrX-11186318-1,chrX,11186218,11186418
Merged-chrX-11213726-2,chrX,11213589,11213863
Merged-chrX-11219551-1,chrX,11219451,11219651
Merged-chrX-11232278-1,chrX,11232178,11232378
Merged-chrX-11248158-1,chrX,11248058,11248258
Merged-chrX-11254246-2,chrX,11254133,11254360
Merged-chrX-11254740-1,chrX,11254640,11254840
Merged-chrX-11268659-1,chrX,11268559,11268759
Merged-chrX-11295480-1,chrX,11295380,11295580
Merged-chrX-11296897-1,chrX,11296797,11296997
Merged-chrX-11334974-1,chrX,11334874,11335074
Merged-chrX-11356017-1,chrX,11355917,11356117
Merged-chrX-11369510-1,chrX,11369410,11369610
Merged-chrX-11426970-1,chrX,11426870,11427070
Merged-chrX-11427798-1,chrX,11427698,11427898
Merged-chrX-11459675-1,chrX,11459575,11459775
Merged-chrX-11472141-1,chrX,11472041,11472241
Merged-chrX-11519958-2,chrX,11519858,11520058
Merged-chrX-11525385-1,chrX,11525285,11525485
Merged-chrX-11525918-1,chrX,11525818,11526018
Merged-chrX-11546215-1,chrX,11546115,11546315
Merged-chrX-11546538-1,chrX,11546438,11546638
Merged-chrX-11584698-1,chrX,11584598,11584798
Merged-chrX-11599238-10,chrX,11599065,11599424
Merged-chrX-11616781-1,chrX,11616681,11616881
Merged-chrX-11622760-1,chrX,11622660,11622860
Merged-chrX-11630106-1,chrX,11630006,11630206
Merged-chrX-11631684-4,chrX,11631500,11631879
Merged-chrX-11633968-3,chrX,11633757,11634138
Merged-chrX-11647233-38,chrX,11647072,11647403
Merged-chrX-11649598-7,chrX,11649439,11649762
Merged-chrX-11652812-1,chrX,11652712,11652912
Merged-chrX-11653485-20,chrX,11653303,11653643
Merged-chrX-11654364-1,chrX,11654264,11654464
Merged-chrX-11655880-1,chrX,11655780,11655980
Merged-chrX-11663197-1,chrX,11663097,11663297
Merged-chrX-11664533-29,chrX,11664316,11664899
Merged-chrX-11665726-17,chrX,11665260,11665982
Merged-chrX-11668477-1,chrX,11668377,11668577
Merged-chrX-11668825-1,chrX,11668725,11668925
Merged-chrX-11676953-1,chrX,11676853,11677053
Merged-chrX-11691789-1,chrX,11691689,11691889
Merged-chrX-11700977-1,chrX,11700877,11701077
Merged-chrX-11701224-1,chrX,11701124,11701324
Merged-chrX-11716435-1,chrX,11716335,11716535
Merged-chrX-11719336-1,chrX,11719236,11719436
Merged-chrX-11722180-1,chrX,11722080,11722280
Merged-chrX-11723712-1,chrX,11723612,11723812
Merged-chrX-11731294-1,chrX,11731194,11731394
Merged-chrX-11734160-1,chrX,11734060,11734260
Merged-chrX-11734661-1,chrX,11734561,11734761
Merged-chrX-11747930-3,chrX,11747777,11748125
Merged-chrX-11753309-48,chrX,11752950,11753673
Merged-chrX-11759836-1,chrX,11759736,11759936
Merged-chrX-11776420-2,chrX,11776297,11776544
Merged-chrX-11778346-1,chrX,11778246,11778446
Merged-chrX-11780581-1,chrX,11780481,11780681
Merged-chrX-11786761-1,chrX,11786661,11786861
Merged-chrX-11801478-7,chrX,11801207,11801794
Merged-chrX-11802249-1,chrX,11802149,11802349
Merged-chrX-11803420-1,chrX,11803320,11803520
Merged-chrX-11807502-6,chrX,11807253,11807868
Merged-chrX-11812803-1,chrX,11812703,11812903
Merged-chrX-11839762-9,chrX,11839619,11839921
Merged-chrX-11840147-3,chrX,11840032,11840277
Merged-chrX-11845753-18,chrX,11845536,11845977
Merged-chrX-11878278-9,chrX,11878128,11878437
Merged-chrX-11884765-1,chrX,11884665,11884865
Merged-chrX-11892567-3,chrX,11892428,11892700
Merged-chrX-11892898-1,chrX,11892798,11892998
Merged-chrX-11893784-3,chrX,11893652,11893931
Merged-chrX-11894058-1,chrX,11893958,11894158
Merged-chrX-11896293-1,chrX,11896193,11896393
Merged-chrX-11912962-1,chrX,11912862,11913062
Merged-chrX-11918270-1,chrX,11918170,11918370
Merged-chrX-11930025-1,chrX,11929925,11930125
Merged-chrX-11950430-1,chrX,11950330,11950530
Merged-chrX-11951521-1,chrX,11951421,11951621
Merged-chrX-11971470-1,chrX,11971370,11971570
Merged-chrX-11973347-1,chrX,11973247,11973447
Merged-chrX-11975978-1,chrX,11975878,11976078
Merged-chrX-11980478-1,chrX,11980378,11980578
Merged-chrX-11983276-16,chrX,11982928,11983600
Merged-chrX-11986110-1,chrX,11986010,11986210
Merged-chrX-11993111-1,chrX,11993011,11993211
Merged-chrX-11999216-60,chrX,11998850,11999410
Merged-chrX-12002225-1,chrX,12002125,12002325
Merged-chrX-12003303-3,chrX,12003181,12003419
Merged-chrX-12005223-16,chrX,12005035,12005576
Merged-chrX-12006274-28,chrX,12005701,12006859
Merged-chrX-12007403-21,chrX,12007238,12007581
Merged-chrX-12014728-1,chrX,12014628,12014828
Merged-chrX-12015186-49,chrX,12014952,12015374
Merged-chrX-12031650-1,chrX,12031550,12031750
Merged-chrX-12041677-29,chrX,12041453,12041889
Merged-chrX-12042190-2,chrX,12042051,12042329
Merged-chrX-12048466-2,chrX,12048364,12048569
Merged-chrX-12048772-1,chrX,12048672,12048872
Merged-chrX-12050046-1,chrX,12049946,12050146
Merged-chrX-12058175-1,chrX,12058075,12058275
Merged-chrX-12059255-1,chrX,12059155,12059355
Merged-chrX-12060385-3,chrX,12060261,12060527
Merged-chrX-12060649-1,chrX,12060549,12060749
Merged-chrX-12062811-1,chrX,12062711,12062911
Merged-chrX-12066423-1,chrX,12066323,12066523
Merged-chrX-12066658-1,chrX,12066558,12066758
Merged-chrX-12068049-2,chrX,12067927,12068171
Merged-chrX-12069351-42,chrX,12069148,12069568
Merged-chrX-12071520-2,chrX,12071334,12071707
Merged-chrX-12073222-1,chrX,12073122,12073322
Merged-chrX-12077254-6,chrX,12077115,12077437
Merged-chrX-12078742-4,chrX,12078531,12078939
Merged-chrX-12079442-8,chrX,12079255,12079620
Merged-chrX-12080502-12,chrX,12079991,12080982
Merged-chrX-12081228-21,chrX,12081089,12081377
Merged-chrX-12082394-1,chrX,12082294,12082494
Merged-chrX-12087079-2,chrX,12086930,12087228
Merged-chrX-12087585-5,chrX,12087440,12087742
Merged-chrX-12088849-48,chrX,12088294,12089191
Merged-chrX-12089790-1,chrX,12089690,12089890
Merged-chrX-12090665-1,chrX,12090565,12090765
Merged-chrX-12091228-29,chrX,12091037,12091464
Merged-chrX-12116261-19,chrX,12116086,12116437
Merged-chrX-12117928-1,chrX,12117828,12118028
Merged-chrX-12123040-2,chrX,12122923,12123157
Merged-chrX-12124677-8,chrX,12124457,12124866
Merged-chrX-12126187-3,chrX,12125990,12126355
Merged-chrX-12128094-1,chrX,12127994,12128194
Merged-chrX-12128377-6,chrX,12128237,12128582
Merged-chrX-12128833-3,chrX,12128698,12129000
Merged-chrX-12129487-26,chrX,12129349,12129627
Merged-chrX-12130224-1,chrX,12130124,12130324
Merged-chrX-12132809-1,chrX,12132709,12132909
Merged-chrX-12133694-5,chrX,12133396,12133885
Merged-chrX-12134067-2,chrX,12133905,12134230
Merged-chrX-12134734-18,chrX,12134596,12134879
Merged-chrX-12135274-52,chrX,12134884,12135805
Merged-chrX-12136853-2,chrX,12136736,12136970
Merged-chrX-12137430-1,chrX,12137330,12137530
Merged-chrX-12140298-8,chrX,12140135,12140466
Merged-chrX-12141835-1,chrX,12141735,12141935
