gene_name,chrom,txStart,txEnd
Mir7008,chr3,30938965,31139028
Skil,chr3,30995057,31222923
Cldn11,chr3,31049919,31264326
Slc7a14,chr3,31102855,31410319
Kcnmb2,chr3,31802702,32300180
Zmat3,chr3,32234793,32465665
4930429B21Rik,chr3,32265488,32467438
Pik3ca,chr3,32336150,32568486
Kcnmb3,chr3,32372320,32591969
Zfp639,chr3,32410549,32620833
Mfn1,chr3,32429481,32679225
Gnb4,chr3,32478586,32716590
Actl6a,chr3,32608545,32826971
Mrpl47,chr3,32627496,32836755
Ndufb5,chr3,32637062,32851559
Usp13,chr3,32717625,33035257
Pex5l,chr3,32847925,33243191
4930419G24Rik,chr3,32924776,33188607
Ttc14,chr3,33700182,33914860
Ccdc39,chr3,33712360,33944310
Fxr1,chr3,33920078,34169344
Dnajc19,chr3,33957279,34181354
Sox2ot,chr3,34460380,34777993
Mir1897,chr3,34538463,34738542
Sox2,chr3,34549994,34752460
Gm3143,chr3,34599639,34816662
Gm38509,chr3,34672074,34882346
Mir6378,chr3,34822544,35022651
Gm6639,chr3,35497151,35766163
Atp11b,chr3,35654137,35956276
Dcun1d1,chr3,35792104,36032966
Mccc1,chr3,35859305,36100678
Mccc1os,chr3,35899912,36108828
Ccdc144b,chr3,35907246,36153547
Acad9,chr3,35965999,36192857
D3Ertd254e,chr3,36051079,36270341
Qrfpr,chr3,36079425,36322275
Anxa5,chr3,36348923,36575887
Mir7009,chr3,36375460,36575524
1810062G17Rik,chr3,36375936,36582299
Gm11548,chr3,36399803,36606809
Gm11549,chr3,36415056,36621445
Exosc9,chr3,36452605,36665727
Ccna2,chr3,36464864,36671996
Bbs7,chr3,36473142,36713389
Trpc3,chr3,36520481,36790167
4932438A13Rik,chr3,36763105,37153033
Adad1,chr3,36963655,37211512
Il2,chr3,37020715,37225954
Il21,chr3,37122758,37332636
Cetn4,chr3,37208626,37412446
Bbs12,chr3,37212553,37421451
Fgf2,chr3,37248652,37504830
Nudt6,chr3,37304981,37519596
Spata5,chr3,37319949,37679096
4930594O21Rik,chr3,37509890,37715276
Spry1,chr3,37539946,37744599
Gm5148,chr3,37614189,37824360
Gm20755,chr3,37798812,38092728
5430434I15Rik,chr3,38103150,38308119
Ankrd50,chr3,38349260,38584816
Fat4,chr3,38786939,39111983
1700017G19Rik,chr3,40404864,40622912
Intu,chr3,40440766,40804774
Slc25a31,chr3,40608870,40826094
Hspa4l,chr3,40645612,40890365
Plk4,chr3,40699950,40916883
Mfsd8,chr3,40718171,40946854
Gm2011,chr3,40746998,40975609
Gm10731,chr3,40753475,40955285
Abhd18,chr3,40794276,41036307
1700034I23Rik,chr3,40800198,41002543
Larp1b,chr3,40850630,41077793
Pgrmc2,chr3,40966325,41183046
Platr4,chr3,41387680,41593199
2400006E01Rik,chr3,41400930,41628474
Jade1,chr3,41455733,41716864
Sclt1,chr3,41526704,41842514
D3Ertd751e,chr3,41642614,41858941
2610316D01Rik,chr3,45180438,45478260
Pcdh10,chr3,45278397,45534579
1700027H10Rik,chr3,45316583,45539309
Pabpc4l,chr3,46342196,46547941
Mir6379,chr3,46800667,47000782
Gm7977,chr3,47926011,48126759
1700018B24Rik,chr3,48505730,48709100
Pcdh18,chr3,49643295,49857316
Slc7a11,chr3,50264935,50543613
Noct,chr3,51124446,51351654
Elf2,chr3,51152719,51440644
4930577N17Rik,chr3,51176760,51378407
Mgarp,chr3,51288412,51496547
Ndufc1,chr3,51305478,51508955
Naa15,chr3,51316015,51575985
Rab33b,chr3,51383965,51596212
Setd7,chr3,51415317,51660823
5031434O11Rik,chr3,51459756,51667116
Mgst2,chr3,51561178,51782674
Maml3,chr3,51587612,52205006
Foxo1,chr3,52168336,52450109
Gm2447,chr3,52639723,52876654
Gm20750,chr3,52806755,53027666
Cog6,chr3,52882122,53117223
Lhfp,chr3,52941546,53361679
Nhlrc3,chr3,53351995,53563258
Proser1,chr3,53363816,53581755
Stoml3,chr3,53388792,53607652
Frem2,chr3,53413937,53757355
Ufm1,chr3,53753375,53963807
Trpc4,chr3,54056056,54418471
Postn,chr3,54261106,54491041
Supt20,chr3,54593104,54816837
Exosc8,chr3,54628678,54835364
Alg5,chr3,54635538,54849795
Smad9,chr3,54655581,54901269
Rfxap,chr3,54703114,54907791
Sertm1,chr3,54797068,55015887
Ccna1,chr3,54945468,55155055
4931419H13Rik,chr3,54955241,55184002
Spg20,chr3,55012107,55237332
Ccdc169,chr3,55037338,55272936
Sohlh2,chr3,55082043,55309957
Dclk1,chr3,55142525,55639068
Nbea,chr3,55525197,56283701
Mab21l1,chr3,55682509,55885287
4933417G07Rik,chr3,55747104,55948065
Tm4sf1,chr3,57187063,57401919
Tm4sf4,chr3,57325409,57541675
Wwtr1,chr3,57355643,57675910
Mir6377,chr3,57516608,57716722
Commd2,chr3,57544348,57751684
Ankub1,chr3,57567421,57792537
Rnf13,chr3,57636061,57935425
Pfn2,chr3,57741894,57947757
1700007F19Rik,chr3,58041706,58263807
Tsc22d2,chr3,58314719,58566787
Serp1,chr3,58421970,58625884
Eif2a,chr3,58425820,58657501
Selenot,chr3,58476657,58693546
Erich6,chr3,58516299,58737207
Gm8234,chr3,58552041,58754041
Siah2,chr3,58574948,58792388
4930593A02Rik,chr3,58592588,58888524
Clrn1,chr3,58744027,58985212
Med12l,chr3,58906977,59418412
Gpr171,chr3,58996447,59201821
P2ry14,chr3,59014622,59253492
F630111L10Rik,chr3,59046295,59253628
Gpr87,chr3,59078913,59295104
P2ry13,chr3,59107893,59310882
P2ry12,chr3,59116270,59362831
Igsf10,chr3,59216734,59444256
Gm5538,chr3,59629785,59852397
Gm8298,chr3,59761050,59977313
C130079G13Rik,chr3,59825213,60037949
Gm9696,chr3,59852308,60073594
Aadacl2,chr3,59906742,60125420
Aadac,chr3,59931787,60140157
Sucnr1,chr3,59981868,60187566
Mbnl1,chr3,60372829,60729750
P2ry1,chr3,60902784,61108982
Rap2b,chr3,61264506,61468703
Arhgef26,chr3,62238776,62562221
Dhx36,chr3,62368641,62606988
Gpr149,chr3,62429962,62705140
Mme,chr3,63195434,63483713
Plch1,chr3,63596233,63950991
E130311K13Rik,chr3,63814695,64029385
Slc33a1,chr3,63842323,64064733
Gmps,chr3,63876142,64119078
Vmn2r1,chr3,63981641,64205458
Vmn2r2,chr3,64016431,64237480
Vmn2r3,chr3,64158960,64387417
Vmn2r4,chr3,64288620,64510057
Vmn2r5,chr3,64390820,64607685
Vmn2r6,chr3,64437560,64659818
Vmn2r-ps11,chr3,64532862,64944743
Vmn2r7,chr3,64590659,64819602
Kcnab1,chr3,65009367,65478225
A330015K06Rik,chr3,65033058,65402685
A730090N16Rik,chr3,65224019,65449429
Ssr3,chr3,65279656,65492553
4931440P22Rik,chr3,65427484,65629414
Tiparp,chr3,65428446,65655518
Mir8120,chr3,65559287,65759426
Lekr1,chr3,65566227,65931162
Ccnl1,chr3,65846150,66058225
Veph1,chr3,65953557,66396837
Ptx3,chr3,66119886,66325806
Shox2,chr3,66871722,67081771
Rsrc1,chr3,66885671,67458403
Mlf1,chr3,67274096,67500000
Gfm1,chr3,67330114,67575068
Lxn,chr3,67357998,67563907
Rarres1,chr3,67378885,67615523
Mfsd1,chr3,67482767,67704231
Iqcj,chr3,67792219,68156593
Gm21949,chr3,67792219,68726482
Schip1,chr3,67964801,68726482
Il12a,chr3,68590643,68798550
1110032F04Rik,chr3,68769585,68972163
Ift80,chr3,68792498,69104570
Smc4,chr3,68904971,69134623
Mir15b,chr3,68909771,69109835
Mir16-2,chr3,68909901,69109996
Trim59,chr3,68935293,69144742
Kpna4,chr3,68972220,69227092
Gm1647,chr3,69031232,69257177
Arl14,chr3,69122418,69323618
Ppm1l,chr3,69216917,69655396
B3galnt1,chr3,69473918,69698960
Nmd3,chr3,69622054,69849046
Sptssb,chr3,69719538,69959894
Otol1,chr3,69907612,70128708
Gm6634,chr3,70672378,70907291
Sis,chr3,72788559,73066866
Slitrk3,chr3,72948124,73156943
Gm20754,chr3,72966350,73694830
4930509J09Rik,chr3,73251205,73581651
Bche,chr3,73535808,73808415
Gm20356,chr3,73909218,74117277
Zbbx,chr3,74937894,75243772
Serpini2,chr3,75142356,75370078
Pdcd10,chr3,75416489,75656852
Serpini1,chr3,75457532,75742523
Platr10,chr3,75547440,75755731
Golim4,chr3,75776182,76056949
Fstl5,chr3,75974560,76810005
Rapgef2,chr3,78962510,79245875
4921511C10Rik,chr3,79112918,79353913
Gm17359,chr3,79245375,79564128
Fnip2,chr3,79355970,79667679
Ppid,chr3,79491388,79703650
Etfdh,chr3,79503787,79728767
4930579G24Rik,chr3,79529078,79732819
Rxfp1,chr3,79544715,79837794
Tmem144,chr3,79713152,79942662
Fam198b,chr3,79785929,80046278
Gria2,chr3,80584935,80902791
Glrb,chr3,80743598,81013660
Pdgfc,chr3,80936415,81314031
A830029E22Rik,chr3,81702024,81905161
Ctso,chr3,81832600,82056725
Tdo2,chr3,81858413,82075728
Asic5,chr3,81896921,82121233
Gucy1b3,chr3,81932003,82174711
Gucy1a3,chr3,81992426,82245877
Mir7010,chr3,82006246,82206309
Map9,chr3,82258071,82495268
Npy2r,chr3,82438382,82648085
Rbm46,chr3,82736522,82976483
Rbm46os,chr3,82776704,83043638
Lrat,chr3,82792581,83003974
Fgg,chr3,82907723,83115056
Fga,chr3,82926152,83133617
Fgb,chr3,82942245,83149863
Plrg1,chr3,82955537,83172291
1700028M03Rik,chr3,83455366,83674118
Sfrp2,chr3,83666320,83874314
Tlr2,chr3,83736271,83941608
D930015E06Rik,chr3,83798286,84140161
Mnd1,chr3,83987933,84255786
Trim2,chr3,84060438,84404775
Gm6525,chr3,84074637,84275193
4930565D16Rik,chr3,84249375,84479921
Fhdc1,chr3,84342195,84580439
Arfip1,chr3,84396092,84682625
Tigd4,chr3,84493573,84697032
Tmem154,chr3,84566191,84804575
Fbxw7,chr3,84715576,85079198
1700036G14Rik,chr3,85217518,85432027
Mir466k,chr3,85367376,85567498
Gatb,chr3,85474128,85754470
Fam160a1,chr3,85560062,85846209
Glt28d2,chr3,85769845,85987518
Prss48,chr3,85893809,86102491
Sh3d19,chr3,85984433,86230521
Rps3a1,chr3,86037939,86242668
Snord73a,chr3,86038790,86238858
Rnu73b,chr3,86040616,86240687
Lrba,chr3,86124689,86882694
Mab21l2,chr3,86445580,86648283
Dclk2,chr3,86686149,87020884
Cd1d2,chr3,86886585,87089532
Cd1d1,chr3,86895835,87099340
Kirrel,chr3,86978591,87274747
Fcrls,chr3,87150964,87363524
Cd5l,chr3,87257880,87471074
Fcrl1,chr3,87276386,87502934
Fcrl5,chr3,87335781,87600678
Etv3,chr3,87425577,87640158
Arhgef11,chr3,87518750,87838033
Lrrc71,chr3,87636922,87848623
Pear1,chr3,87649096,87868953
Ntrk1,chr3,87678243,87895162
Insrr,chr3,87696950,87916101
Sh2d2a,chr3,87746754,87955722
Prcc,chr3,87758902,87985562
Hdgf,chr3,87806320,88016132
Mrpl24,chr3,87819543,88023433
Rrnad1,chr3,87822600,88030195
Isg20l2,chr3,87830313,88040686
Crabp2,chr3,87848692,88053372
Nes,chr3,87871092,88080451
Bcan,chr3,87887530,88100356
Hapln2,chr3,87921749,88127511
Gpatch4,chr3,87943105,88155994
Apoa1bp,chr3,87956522,88158495
Ttc24,chr3,87969409,88178304
Iqgap3,chr3,87982050,88221048
Mef2d,chr3,88042371,88272091
1700113A16Rik,chr3,88071559,88277785
Mir3093,chr3,88115170,88315257
Mir9-1,chr3,88115597,88315686
Rhbg,chr3,88142873,88354684
Tsacc,chr3,88182759,88396838
Cct3,chr3,88197134,88421766
Glmp,chr3,88225022,88428631
Tmem79,chr3,88228652,88434433
Smg5,chr3,88236259,88462337
Paqr6,chr3,88264588,88468541
Bglap3,chr3,88268615,88472741
Bglap2,chr3,88277735,88478701
Bglap,chr3,88283494,88484466
Pmf1,chr3,88294137,88510397
Slc25a44,chr3,88310493,88525141
Sema4a,chr3,88335961,88561182
Mir7011,chr3,88340878,88540951
Lmna,chr3,88381147,88603352
Mex3a,chr3,88432394,88641394
Mir1905,chr3,88436300,88636382
Rab25,chr3,88442028,88648279
Lamtor2,chr3,88449818,88652927
Ubqln4,chr3,88453715,88669725
Ssr2,chr3,88479670,88688413
Arhgef2,chr3,88516206,88748052
Rxfp4,chr3,88551897,88753142
2810403A07Rik,chr3,88585793,88812933
Rit1,chr3,88616853,88831048
Syt11,chr3,88644700,88872599
5830417I10Rik,chr3,88677056,88929371
1500004A13Rik,chr3,88722009,88932487
Gon4l,chr3,88735230,89010099
Msto1,chr3,88809615,89013950
Dap3,chr3,88820802,89050282
Ash1l,chr3,88865811,89179375
Rusc1,chr3,88983978,89193363
Fdps,chr3,88993587,89201967
Pklr,chr3,89036141,89246594
Hcn3,chr3,89046774,89260157
Clk2,chr3,89064794,89277087
Gm45927,chr3,89064794,89282770
Scamp3,chr3,89077390,89282770
Fam189b,chr3,89083224,89289289
Gba,chr3,89102924,89308966
Mtx1,chr3,89109080,89314335
Thbs3,chr3,89115186,89326837
Mir92b,chr3,89127115,89327198
Muc1,chr3,89129055,89333381
Trim46,chr3,89134176,89345897
Krtcap2,chr3,89146437,89349729
Dpm3,chr3,89166460,89367079
Slc50a1,chr3,89168245,89370570
Efna1,chr3,89171729,89380951
Efna3,chr3,89214950,89422879
Efna4,chr3,89233392,89438028
Adam15,chr3,89239639,89450028
Dcst1,chr3,89250218,89465253
Zbtb7b,chr3,89277645,89493203
Gm15417,chr3,89291863,89498779
Lenep,chr3,89301895,89502650
Flad1,chr3,89302672,89511863
Cks1b,chr3,89315471,89518291
Shc1,chr3,89318550,89530029
Pygo2,chr3,89330213,89535130
Pbxip1,chr3,89336703,89550952
Pmvk,chr3,89354540,89569009
Kcnn3,chr3,89420163,89772494
Adar,chr3,89615021,89853455
Chrnb2,chr3,89653447,89864632
4632404H12Rik,chr3,89667510,89873400
Ube2q1,chr3,89673608,89883997
She,chr3,89731369,89958846
Il6ra,chr3,89769323,90013196
Atp8b2,chr3,89839480,90063332
Hax1,chr3,89895445,90098716
Gm19710,chr3,89898759,90101325
Ubap2l,chr3,89899588,90152515
Mir7669,chr3,89911152,90111210
4933434E20Rik,chr3,89951635,90163341
1700094D03Rik,chr3,89962795,90168347
Mir190b,chr3,89970019,90170099
Tpm3,chr3,89972650,90200902
Nup210l,chr3,90004131,90312017
Rps27rt,chr3,90112666,90313647
Rps27,chr3,90112666,90313648
Rab13,chr3,90113714,90326387
Jtb,chr3,90131596,90335840
Creb3l4,chr3,90137497,90343512
Slc39a1,chr3,90148191,90353612
Crtc2,chr3,90154280,90364125
Dennd4b,chr3,90166513,90380665
Mir7012,chr3,90170148,90370212
Gatad2b,chr3,90241653,90458120
Slc27a3,chr3,90285232,90489938
Ints3,chr3,90291379,90533636
Npr1,chr3,90350591,90565866
Ilf2,chr3,90376200,90588379
Snapin,chr3,90388025,90591013
Chtop,chr3,90398538,90609498
S100a1,chr3,90411033,90614330
S100a13,chr3,90414434,90624581
S100a14,chr3,90426848,90628835
S100a16,chr3,90441222,90643151
S100a2,chr3,90490246,90691508
S100a3,chr3,90500214,90702702
S100a4,chr3,90503769,90706045
S100a5,chr3,90508521,90711780
S100a6,chr3,90512893,90714414
S100a7a,chr3,90554301,90758130
S100a8,chr3,90569070,90770034
S100a9,chr3,90592629,90795721
Pglyrp4,chr3,90626905,90841517
4930529C04Rik,chr3,90971661,91175192
9130204L05Rik,chr3,90988136,91190805
Pglyrp3,chr3,91914582,92131584
Lor,chr3,91980270,92183142
Prr9,chr3,92022203,92223947
Lelp1,chr3,92034993,92242754
Sprr2a1,chr3,92115834,92357304
Sprr2a2,chr3,92115834,92357304
Sprr2a3,chr3,92185303,92389264
Sprr2b,chr3,92216704,92418085
Sprr2d,chr3,92239139,92440873
Sprr2e,chr3,92252142,92453449
Sprr2f,chr3,92265186,92466442
Sprr2g,chr3,92273914,92475229
Sprr2h,chr3,92285684,92487319
Sprr2i,chr3,92307990,92509271
Sprr2j-ps,chr3,92318086,92519396
Sprr2k,chr3,92332581,92533927
Sprr1b,chr3,92336808,92538779
Sprr3,chr3,92356501,92558720
Sprr1a,chr3,92383953,92585881
Sprr4,chr3,92400262,92600493
Ivl,chr3,92470899,92673735
Smcp,chr3,92483865,92689024
Lce6a,chr3,92520084,92721660
Lce1a1,chr3,92546531,92748307
Lce1b,chr3,92555649,92756926
Lce1a2,chr3,92568612,92770315
Lce1c,chr3,92579246,92780918
Lce1d,chr3,92585498,92787210
Lce1e,chr3,92607399,92809074
Lce1f,chr3,92618695,92820350
Lce1g,chr3,92650150,92852338
Lce1h,chr3,92663214,92865065
Lce1i,chr3,92677209,92878899
Lce1j,chr3,92688844,92890514
Lce1k,chr3,92706290,92907891
Kprp,chr3,92723073,92927247
Lce1l,chr3,92749948,92951286
2310050C09Rik,chr3,92768358,92970205
Lce3a,chr3,92825286,93026230
Lce3b,chr3,92832978,93034096
Lce3c,chr3,92844485,93045730
Lce3d,chr3,92857389,93058574
Lce3e,chr3,92867060,93068281
Lce3f,chr3,92892225,93093426
Crct1,chr3,92914204,93115686
Lce1m,chr3,92917806,93119060
Gm4858,chr3,92968822,93175505
Crnn,chr3,93044786,93249471
Flg2,chr3,93097272,93321376
Hrnr,chr3,93219748,93433572
Rptn,chr3,93293698,93499442
Mir5124a,chr3,93328490,93528511
Tchh,chr3,93342329,93549077
Tchhl1,chr3,93368753,93571980
S100a11,chr3,93420495,93626288
S100a10,chr3,93455116,93664645
Tdpoz2,chr3,93551541,93752686
Tdpoz1,chr3,93569332,93776283
Tdpoz4,chr3,93696397,93897510
Tdpoz3,chr3,93726019,93927117
Gm9125,chr3,93836632,94154885
Gm10697,chr3,93860291,94172644
Tdpoz5,chr3,93860291,94172644
Gm10696,chr3,94074411,94278193
Them4,chr3,94210131,94432532
Them5,chr3,94242098,94447352
C2cd4d,chr3,94262443,94464567
Rorc,chr3,94272793,94498274
Lingo4,chr3,94299218,94504501
Tdrkh,chr3,94313317,94531499
Oaz3,chr3,94333387,94536651
Mrpl9,chr3,94343335,94548708
Riiad1,chr3,94364984,94573591
Celf3,chr3,94378294,94592198
Snx27,chr3,94397541,94682716
Tuft1,chr3,94512752,94758872
BC021767,chr3,94560588,94767152
Selenbp2,chr3,94593572,94804406
Cgn,chr3,94660069,94886515
Pogz,chr3,94737566,94983567
Psmb4,chr3,94784323,94986958
Selenbp1,chr3,94833082,95044758
Rfx5,chr3,94855014,95061561
Pi4kb,chr3,94874730,95106937
Mir7013,chr3,94904167,95104239
Zfp687,chr3,94906701,95115238
Psmd4,chr3,94932690,95142614
Pip5k1a,chr3,94958529,95206930
Vps72,chr3,95011041,95223051
Tmod4,chr3,95024513,95229208
Scnm1,chr3,95029718,95234012
Lysmd1,chr3,95034087,95239525
Mir8099-1,chr3,95039059,95239186
Mir8099-2,chr3,95039059,95239186
Tnfaip8l2,chr3,95039520,95242360
Sema6c,chr3,95060419,95274050
Gabpb2,chr3,95081765,95317942
Gm16740,chr3,95117456,95326658
Mllt11,chr3,95118543,95328677
Cdc42se1,chr3,95128423,95336424
Gm128,chr3,95136919,95341109
Bnipl,chr3,95141292,95351193
Prune,chr3,95153673,95382076
Fam63a,chr3,95182934,95396164
Anxa9,chr3,95196093,95407176
Cers2,chr3,95215189,95423599
Setdb1,chr3,95223524,95457202
4930558C23Rik,chr3,95286457,95502841
Gm4349,chr3,95327348,95531085
Arnt,chr3,95334389,95597239
Ctsk,chr3,95399209,95609387
Ctss,chr3,95426785,95656405
Hormad1,chr3,95459676,95687860
Golph3l,chr3,95488933,95719247
Ensa,chr3,95524979,95732117
Mcl1,chr3,95558720,95763178
Adamtsl4,chr3,95576200,95787917
Ecm1,chr3,95634147,95839569
Mir7014,chr3,95634910,95834973
Tars2,chr3,95639973,95854977
Rprd2,chr3,95659872,95918953
Prpf3,chr3,95730621,95955882
Mrps21,chr3,95762651,95970619
C920021L13Rik,chr3,95771521,95989093
Ciart,chr3,95778504,95982228
BC028528,chr3,95783961,95992005
Aph1a,chr3,95793920,95998592
Car14,chr3,95797799,96004639
Anp32e,chr3,95829256,96047387
Gm9054,chr3,95885509,96086967
Plekho1,chr3,95888835,96095839
Vps45,chr3,95899831,96158455
Mir1946b,chr3,95980595,96248402
Otud7b,chr3,96004526,96261129
Mtmr11,chr3,96061969,96271718
Sf3b4,chr3,96072505,96277564
Sv2a,chr3,96081226,96295180
Bola1,chr3,96096587,96297586
Hist2h2ab,chr3,96119915,96320353
Hist2h2ac,chr3,96120412,96320880
Hist2h2be,chr3,96121071,96323738
Hist2h3c1,chr3,96138478,96347348
Hist2h3c2,chr3,96138478,96347348
Hist2h2aa2,chr3,96139778,96346052
Hist2h2aa1,chr3,96139778,96346052
Hist2h4,chr3,96162933,96363317
Hist2h3b,chr3,96168653,96369155
Hist2h2bb,chr3,96169699,96370192
Fcgr1,chr3,96182908,96393969
Terc,chr3,96314436,96514833
BC107364,chr3,96333787,96552306
Hfe2,chr3,96425184,96629216
Gm15441,chr3,96455767,96666801
Txnip,chr3,96457956,96661857
Polr3gl,chr3,96477871,96694181
Ankrd34a,chr3,96496635,96699778
Lix1l,chr3,96501132,96725352
6330549D23Rik,chr3,96506661,96729819
Rbm8a,chr3,96529927,96733791
Pex11b,chr3,96535356,96745381
Itga10,chr3,96545583,96764519
Ankrd35,chr3,96570130,96791034
Pias3,chr3,96596374,96806070
Nudt17,chr3,96605891,96808560
Polr3c,chr3,96611894,96827439
Rnf115,chr3,96627610,96891155
Cd160,chr3,96698762,96929351
4930442L01Rik,chr3,96729825,96932070
Pdzk1,chr3,96730064,96970926
Gpr89,chr3,96771065,97005298
Gja8,chr3,96813565,97026051
Gja5,chr3,96932401,97153634
Acp6,chr3,97058776,97276576
Bcl9,chr3,97103661,97327364
Mir378c,chr3,97209255,97511316
Olfr1402,chr3,97310216,97511179
Chd1l,chr3,97460747,97710190
Fmo5,chr3,97528803,97755287
Prkab2,chr3,97558211,97773067
Pde4dip,chr3,97589828,97988707
Mir7225,chr3,97590508,97790562
Sec22b,chr3,97801226,98022318
Gm5544,chr3,97830172,98067018
Notch2,chr3,97913537,98250367
Adam30,chr3,98060633,98264169
Reg4,chr3,98122155,98336748
Hmgcs2,chr3,98180430,98410738
Phgdh,chr3,98213170,98439969
Zfp697,chr3,98282480,98531949
Hsd3b4,chr3,98345683,98664038
Gm10681,chr3,98399070,98664009
Hsd3b5,chr3,98518635,98745534
Hsd3b2,chr3,98611106,98824543
Hsd3b3,chr3,98641475,98863128
Hsd3b6,chr3,98705503,98914443
Hsd3b1,chr3,98752193,98959794
Hao2,chr3,98774518,98993230
Gm12440,chr3,98949821,99153742
Wars2,chr3,99041089,99320203
Mir6481,chr3,99099344,99299453
Tbx15,chr3,99153759,99454260
Spag17,chr3,99785416,100243322
Wdr3,chr3,100038179,100262403
Gdap2,chr3,100062462,100306989
4930406D18Rik,chr3,100326404,100537754
Fam46c,chr3,100371535,100589192
Man1a2,chr3,100462204,100785473
Vtcn1,chr3,100725458,100996922
Trim45,chr3,100822492,101036925
Ttf2,chr3,100838859,101069663
Cd101,chr3,100893528,101129495
Ptgfrn,chr3,100940235,101210166
Cd2,chr3,101175907,101387939
Igsf3,chr3,101277124,101563060
Atp1a1,chr3,101476218,101704707
Mab21l3,chr3,101713075,101936223
Slc22a15,chr3,101755770,102024453
Nhlh2,chr3,101910144,102115492
Casq2,chr3,101986454,102246512
Vangl1,chr3,102055899,102304693
A230001M10Rik,chr3,102162404,102388771
Ngf,chr3,102369918,102621013
Tspan2os,chr3,102620230,102835417
Tspan2,chr3,102634769,102872310
Tshb,chr3,102677397,102882714
Sycp1,chr3,102718498,103036100
Nr1h5,chr3,102839657,103064133
Sike1,chr3,102895739,103103914
Csde1,chr3,102920545,103158186
Nras,chr3,102958284,103167914
