gene_name,chrom,txStart,txEnd
Mir466g,chr2,10414594,10614674
Mir466l,chr2,10416096,10616217
Mir669i,chr2,10417603,10617730
Prkcq,chr2,11072381,11401226
8030442B05Rik,chr2,11238365,11498500
Gm13293,chr2,11239488,11444106
Pfkfb3,chr2,11371430,11653929
Rbm17,chr2,11485438,11703199
Il2ra,chr2,11542791,11793194
Il15ra,chr2,11605292,11833985
Fbxo18,chr2,11642572,11877585
Ankrd16,chr2,11677752,11890323
Itga8,chr2,12006633,12401944
E030013I19Rik,chr2,12201245,12412315
Fam188a,chr2,12247263,12519460
Pter,chr2,12824040,13103454
C1ql3,chr2,12901886,13110864
Rsu1,chr2,12976966,13371415
Cubn,chr2,13176337,13591876
Trdmt1,chr2,13410160,13644664
Vim,chr2,13474310,13682826
St8sia6,chr2,13554935,13893520
Hacd1,chr2,13926830,14156035
Stamos,chr2,13970332,14173934
Stam,chr2,13974111,14248330
Tmem236,chr2,14074523,14321993
Mrc1,chr2,14129413,14432023
Mir511,chr2,14161002,14361081
Slc39a12,chr2,14288397,14594977
Cacnb2,chr2,14504305,15087908
Gm13315,chr2,14620641,14822622
Nsun6,chr2,14895130,15154872
Arl5b,chr2,14955361,15179191
Malrd1,chr2,15426478,16355557
Plxdc2,chr2,16256303,16855839
4930515L03Rik,chr2,16818677,17113726
Nebl,chr2,17246733,17831068
Mir6419,chr2,17463513,17663626
H2afb1,chr2,17896416,18096958
A930004D18Rik,chr2,17925188,18137741
Gm17762,chr2,17927248,18130577
Skida1,chr2,17944086,18148449
Mllt10,chr2,17955236,18312390
Mir7655,chr2,17957845,18157903
Dnajc1,chr2,18106332,18492830
Commd3,chr2,18572461,18776216
Bmi1,chr2,18577017,18786629
Spag6,chr2,18599021,18849605
Gm3363,chr2,18642708,18860862
Carlr,chr2,18699247,18901818
Pip4k2a,chr2,18742255,19098121
4930426L09Rik,chr2,18898318,19099804
Armc3,chr2,19099117,19410243
4930447M23Rik,chr2,19244316,19452251
Msrb2,chr2,19271635,19494971
Ptf1aos,chr2,19341507,19546674
Ptf1a,chr2,19345662,19547501
4921504E06Rik,chr2,19362836,19653910
Gm3230,chr2,19555805,19757897
Otud1,chr2,19558061,19760590
Etl4,chr2,20189912,20910535
Arhgap21,chr2,20747918,21067721
Gm13375,chr2,20868873,21070348
Enkur,chr2,21080730,21305365
Thnsl1,chr2,21105723,21315009
Gpr158,chr2,21267566,21930542
Myo3a,chr2,22127502,22523370
Gad2,chr2,22522326,22793877
Mir3967,chr2,22554282,22754350
Apbb1ip,chr2,22674326,22975653
Pdss1,chr2,22795521,23040259
Abi1,chr2,22840073,23140241
Acbd5,chr2,22968200,23214512
Mastl,chr2,23016543,23256024
Yme1l1,chr2,23056504,23299260
4931423N10Rik,chr2,23107475,23367129
Nxph2,chr2,23221245,23501973
Spopl,chr2,23410053,23672104
Hnmt,chr2,23902912,24149379
Tbpl2,chr2,23971365,24196595
Il1f8,chr2,24053171,24260103
Il1f9,chr2,24086475,24293567
Il1f6,chr2,24115416,24325701
Il1f5,chr2,24176953,24382432
Il1f10,chr2,24191195,24393820
Il1rn,chr2,24236859,24451491
Psd4,chr2,24285396,24508729
Pax8,chr2,24320550,24575599
Cacna1b,chr2,24503888,24863152
Ehmt1,chr2,24690768,25019609
Arrdc1,chr2,24825351,25035281
Zmynd19,chr2,24849776,25060870
Dph7,chr2,24862421,25073471
Mrpl41,chr2,24872469,25075098
Pnpla7,chr2,24876032,25154072
Nsmf,chr2,24954378,25162881
Mir7664,chr2,24959810,25159873
Entpd8,chr2,24980322,25185719
Noxa1,chr2,24985669,25195205
Nrarp,chr2,25080757,25283332
Tor4a,chr2,25092719,25296813
Nelfb,chr2,25099711,25311489
Stpg3,chr2,25112558,25314630
Fam166a,chr2,25118744,25322281
Tubb4b,chr2,25122157,25324702
Slc34a3,chr2,25128896,25334234
Rnf224,chr2,25134475,25336787
Cysrt1,chr2,25138818,25339897
Rnf208,chr2,25142928,25344261
Ndor1,chr2,25144812,25355414
Tmem203,chr2,25155438,25356352
Tprn,chr2,25162597,25369886
Ssna1,chr2,25171038,25372418
Anapc2,chr2,25172465,25385916
Tmem210,chr2,25188144,25389187
Lrrc26,chr2,25189910,25391193
Grin1,chr2,25191176,25419187
Grin1os,chr2,25191219,25398928
AA543186,chr2,25227449,25432571
Man1b1,chr2,25232742,25452213
Dpp7,chr2,25252289,25456332
Uap1l1,chr2,25261491,25465626
Sapcd2,chr2,25272034,25478213
Entpd2,chr2,25295873,25501323
Npdc1,chr2,25303049,25509494
Fut7,chr2,25323241,25526373
Abca2,chr2,25328673,25548539
Mir3087,chr2,25342778,25542834
Clic3,chr2,25356842,25558772
BC029214,chr2,25359487,25561094
Ptgds,chr2,25366711,25569749
Lcn12,chr2,25390844,25593911
C8g,chr2,25398649,25601719
Fbxw5,chr2,25400777,25605470
Traf2,chr2,25417981,25646940
Edf1,chr2,25457899,25662082
Mamdc4,chr2,25463114,25671316
Phpt1,chr2,25473430,25674871
Gm996,chr2,25475415,25680099
Rabl6,chr2,25483017,25708446
Ccdc183,chr2,25508628,25717678
Tmem141,chr2,25520065,25722005
Fcna,chr2,25524666,25727974
Lcn8,chr2,25553117,25756216
Lcn5,chr2,25557951,25762230
Lcn6,chr2,25576785,25781607
Lcn10,chr2,25582725,25786080
Obp2a,chr2,25600073,25803326
Bmyc,chr2,25606878,25807719
Obp2b,chr2,25637008,25840097
Lcn3,chr2,25665568,25868099
Lcn11,chr2,25677016,25880279
Gm13539,chr2,25684616,25887022
Glt6d1,chr2,25693966,25915836
Lcn9,chr2,25723152,25925537
Sohlh1,chr2,25742996,25947248
Kcnt1,chr2,25763794,26018273
Camsap1,chr2,25826837,26083282
Ubac1,chr2,25896957,26121760
Nacc2,chr2,25955535,26222811
C330006A16Rik,chr2,26036806,26240506
Lhx3,chr2,26100211,26308249
Qsox2,chr2,26109123,26337399
Ccdc187,chr2,26171646,26394557
Gpsm1,chr2,26215532,26448237
Dnlz,chr2,26248117,26452110
Card9,chr2,26252311,26459547
Snapc4,chr2,26262764,26480653
Sdccag3,chr2,26282799,26489316
Pmpca,chr2,26289347,26497121
Inpp5e,chr2,26296248,26509219
Sec16a,chr2,26309430,26545216
Notch1,chr2,26357901,26603822
Mir6996,chr2,26370058,26570119
Gm35978,chr2,26403926,26605346
Egfl7,chr2,26481055,26692682
Mir126a,chr2,26491356,26691429
Mir126b,chr2,26491362,26691420
Agpat2,chr2,26493056,26704417
Fam69b,chr2,26528456,26736497
Snhg7,chr2,26537175,26740244
Snora43,chr2,26537846,26737985
Snora17,chr2,26539189,26739321
Lcn4,chr2,26567673,26771282
Abo,chr2,26742502,26964995
Surf6,chr2,26790417,27002887
Med22,chr2,26805266,27010642
Rpl7a,chr2,26810806,27013311
Surf1,chr2,26813377,27016530
Surf2,chr2,26816420,27020170
Surf4,chr2,26820040,27033511
Stkld1,chr2,26834068,27053496
Rexo4,chr2,26853562,27064386
Adamts13,chr2,26873415,27109625
Cacfd1,chr2,26909925,27121089
Slc2a6,chr2,26921364,27127998
Tmem8c,chr2,26961635,27172161
Adamtsl2,chr2,26979380,27208613
Fam163b,chr2,27010378,27242477
Dbhos,chr2,27044897,27262703
Dbh,chr2,27065506,27283204
Sardh,chr2,27088392,27347303
Vav2,chr2,27162103,27527608
Brd3,chr2,27345580,27575673
Mir7578,chr2,27350548,27550630
Wdr5,chr2,27415146,27636538
Rxra,chr2,27577200,27863319
Col5a1,chr2,27786424,28139510
Fcnb,chr2,27976478,28184878
Olfm1,chr2,28093092,28330736
Ppp1r26,chr2,28347940,28555508
1700007K13Rik,chr2,28362000,28566324
Mrps2,chr2,28368065,28571177
Gbgt1,chr2,28396890,28605415
Ralgds,chr2,28413166,28653082
Cel,chr2,28455819,28663403
Gtf3c5,chr2,28466244,28683279
Gfi1b,chr2,28509449,28721982
Tsc1,chr2,28541232,28791172
Spaca9,chr2,28592079,28799651
Ak8,chr2,28600160,28913165
Mir3088,chr2,28633277,28833351
Gtf3c4,chr2,28722299,28940360
Ddx31,chr2,28740405,29005575
Barhl1,chr2,28807679,29016440
Cfap77,chr2,28855480,29155066
Ttf1,chr2,28960262,29187650
Setx,chr2,29024991,29282471
Ntng2,chr2,29094725,29348099
6530402F18Rik,chr2,29145115,29352993
Med27,chr2,29246809,29624790
Mir133c,chr2,29375214,29575294
Rapgef1,chr2,29519719,29840363
Gm13547,chr2,29661527,29864089
Trub2,chr2,29674683,29887671
Coq4,chr2,29687492,29897935
Slc27a4,chr2,29702679,29917522
Urm1,chr2,29727388,29944996
Mir219a-2,chr2,29745630,29945727
Mir219b,chr2,29745646,29945711
Cercam,chr2,29769493,29982840
Odf2,chr2,29789719,30031746
Gle1,chr2,29835408,30059432
Sptan1,chr2,29865559,30131450
Mir6997,chr2,29895949,30096020
Wdr34,chr2,29931557,30148879
Set,chr2,29961995,30172577
Pkn3,chr2,29978765,30191019
Zdhhc12,chr2,29990943,30193635
Zer1,chr2,29997282,30224611
Tbc1d13,chr2,30033745,30252014
Endog,chr2,30071523,30274069
Spout1,chr2,30073446,30278459
Kyat1,chr2,30085130,30305699
1700084E18Rik,chr2,30137197,30337631
Lrrc8a,chr2,30137768,30363790
Phyhd1,chr2,30166202,30382149
Dolk,chr2,30184228,30386354
Nup188,chr2,30186432,30444262
Sh3glb2,chr2,30244776,30459316
Miga2,chr2,30264232,30485519
Dolpp1,chr2,30292253,30500529
Crat,chr2,30300475,30515748
Ptpa,chr2,30316049,30547807
Ier5l,chr2,30372640,30574199
Cstad,chr2,30495043,30708945
Gm14486,chr2,30558163,30778011
Mir3089,chr2,30621209,30821293
1700001O22Rik,chr2,30695562,30903664
Ntmt1,chr2,30707976,30923014
Asb6,chr2,30723097,30928300
Prrx2,chr2,30745366,30981247
Ptges,chr2,30789470,31003297
Tor1b,chr2,30853000,31059015
Tor1a,chr2,30860560,31067918
BC005624,chr2,30872832,31081941
Usp20,chr2,30882278,31122655
Fnbp1,chr2,30926205,31242008
D330023K18Rik,chr2,31051048,31252291
Gpr107,chr2,31052315,31316567
Ncs1,chr2,31145922,31395471
Ass1,chr2,31370269,31620670
Gm5424,chr2,31370307,31620629
Fubp3,chr2,31472650,31717526
Mir6998,chr2,31512420,31712484
Prdm12,chr2,31540036,31755795
Exosc2,chr2,31570714,31781352
Abl1,chr2,31588536,31904362
Qrfp,chr2,31706167,31910580
Fibcd1,chr2,31713289,31946005
Lamc3,chr2,31787280,32046535
Aif1l,chr2,31850302,32073442
Nup214,chr2,31874449,32153975
Mir7674,chr2,31950945,32151008
Fam78a,chr2,31966884,32183705
Plpp7,chr2,31995650,32210820
Prrc2b,chr2,32051147,32334537
Pomt1,chr2,32136682,32355005
Uck1,chr2,32155001,32360105
Swi5,chr2,32178804,32388069
Golga2,chr2,32188252,32407921
Dnm1,chr2,32208470,32453329
Gm23363,chr2,32218264,32418343
Mir199b,chr2,32218459,32418569
Ciz1,chr2,32263009,32478313
1110008P14Rik,chr2,32279100,32481915
Lcn2,chr2,32284636,32487739
Ptges2,chr2,32295889,32502740
Slc25a25,chr2,32314486,32551470
Naif1,chr2,32350456,32555476
Fam102a,chr2,32435358,32669750
Dpm2,chr2,32470857,32673571
Pip5kl1,chr2,32475717,32683783
St6galnac4,chr2,32487077,32699696
St6galnac6,chr2,32499708,32720809
Ak1,chr2,32521757,32735058
Eng,chr2,32546594,32782669
Fpgs,chr2,32582608,32794175
Mir8093,chr2,32587629,32787766
Cdk9,chr2,32605781,32812784
Mir2861,chr2,32612806,32812888
Mir3960,chr2,32612899,32812972
Sh2d3c,chr2,32621054,32855007
6330409D20Rik,chr2,32632620,32841016
Ttc16,chr2,32657025,32875633
Tor2a,chr2,32657233,32862244
Ptrh1,chr2,32675820,32877593
Cfap157,chr2,32677412,32884405
Snord14a,chr2,32677987,32878009
Stxbp1,chr2,32687606,32947237
Fam129b,chr2,32776133,33025253
Lrsam1,chr2,32825214,33061255
Rpl12,chr2,32861711,33064045
Snora65,chr2,32863300,33063418
Slc2a8,chr2,32872988,33082056
Garnl3,chr2,32886365,33187204
Ralgps1,chr2,33033418,33471494
Angptl2,chr2,33115960,33347714
Zbtb34,chr2,33306107,33531324
Zbtb43,chr2,33350287,33568532
Lmx1b,chr2,33464535,33740511
C130021I20Rik,chr2,33541192,33745663
Mvb12b,chr2,33629955,33987946
Nron,chr2,33705815,33913591
C230014O12Rik,chr2,33918288,34207735
Pbx3,chr2,34071456,34472045
Mapkap1,chr2,34306770,34724958
Gapvd1,chr2,34576982,34855232
Hspa5,chr2,34672089,34876529
Rabepk,chr2,34678665,34899912
Fbxw2,chr2,34704363,34926235
Psmd5,chr2,34752088,34970962
Cutal,chr2,34774395,34992133
Phf19,chr2,34793754,35013976
Traf1,chr2,34841749,35061772
Hc,chr2,34883330,35161441
AI182371,chr2,34981860,35200685
Cntrl,chr2,35009491,35278822
Rab14,chr2,35080204,35301120
Gsn,chr2,35156358,35407902
Stom,chr2,35213989,35437009
4930568D16Rik,chr2,35254217,35467729
4930402F06Rik,chr2,35275561,35497174
Ggta1,chr2,35300178,35561449
Gm13446,chr2,35449533,35658702
Dab2ip,chr2,35458457,35830994
Ttll11,chr2,35651225,36079624
9030204H09Rik,chr2,35719189,35923385
Ndufa8,chr2,35936333,36149292
Morn5,chr2,35949472,36179709
Lhx6,chr2,35981952,36205408
Rbm18,chr2,36016078,36236704
Mrrf,chr2,36036397,36290283
Ptgs1,chr2,36130425,36352271
Olfr338,chr2,36276777,36477698
Mir684-1,chr2,36289910,80728790
Olfr339,chr2,36321399,36522329
Olfr340,chr2,36352586,36553525
Olfr341,chr2,36379186,36580128
Olfr342,chr2,36427413,36628352
Olfr344,chr2,36468599,36669529
Olfr345,chr2,36540040,36740976
Olfr346,chr2,36588003,36788933
Olfr347,chr2,36634322,36835261
Olfr348,chr2,36686526,36887468
Olfr50,chr2,36693237,36894176
Olfr3,chr2,36712148,36913090
Olfr350,chr2,36750047,36950986
Olfr351,chr2,36759413,36960346
Olfr352,chr2,36769567,36970515
Olfr353,chr2,36789910,36990846
Olfr354,chr2,36806947,37007901
Olfr355,chr2,36827179,37028112
Olfr356,chr2,36837120,37038068
Olfr357,chr2,36896811,37097738
Olfr358,chr2,36904619,37105612
Olfr360,chr2,36968306,37169260
Olfr361,chr2,36984777,37185746
Olfr362,chr2,37004694,37205648
Olfr365,chr2,37101242,37302181
Olfr366,chr2,37119490,37320420
Olfr367-ps,chr2,37166950,37371387
Olfr368,chr2,37231748,37432732
Pdcl,chr2,37250073,37459332
Rc3h2,chr2,37270070,37522903
Snord90,chr2,37300060,37500128
Zbtb6,chr2,37325499,37530919
Zbtb26,chr2,37332167,37543121
Rabgap1,chr2,37343284,37666437
Gpr21,chr2,37416625,37619281
Strbp,chr2,37469867,37747285
Crb2,chr2,37676248,37899103
Dennd1a,chr2,37698989,38387384
Lhx2,chr2,38239280,38469737
Nek6,chr2,38411696,38687490
Psmb7,chr2,38488045,38743906
Nr5a1,chr2,38592655,38814542
Nr6a1,chr2,38623373,39026461
Mir181a-2,chr2,38752734,38952810
Mir181b-2,chr2,38753829,38953915
Olfml2a,chr2,38831979,39060585
Wdr38,chr2,38898308,39101584
Rpl35,chr2,38901580,39105131
Arpc5l,chr2,38908138,39115872
Golga1,chr2,38916155,39165541
Scai,chr2,38966214,39290730
Gm16523,chr2,39057485,39262235
Ppp6c,chr2,39096797,39326338
Lrp1b,chr2,40496772,42753598
Mir6336,chr2,42347438,42547568
Kynu,chr2,43455324,43783048
Arhgap15,chr2,43648823,44495953
Arhgap15os,chr2,43959237,44165324
Gtdc1,chr2,44464411,44961622
Zeb2,chr2,44883511,45213279
Mir5129,chr2,44923099,45123177
Zeb2os,chr2,45011137,45214084
1700019E08Rik,chr2,45596604,45798447
Acvr2a,chr2,48714108,49003264
Orc4,chr2,48802753,49049267
Mbd5,chr2,48849507,49417069
Epc2,chr2,49351485,49651609
Kif5c,chr2,49519313,49874778
Lypd6b,chr2,49687685,50048846
Lypd6,chr2,49966428,50293569
Mmadhc,chr2,50179880,50396801
Gm13483,chr2,50196809,50533967
Gm13498,chr2,50809683,51011846
Rnd3,chr2,51030438,51249111
Gm13497,chr2,51141830,51395945
1700057H21Rik,chr2,51321049,51537900
Tas2r134,chr2,51527510,51728407
Gm13490,chr2,51556965,51832009
Rbm43,chr2,51824448,52035009
Nmi,chr2,51848498,52073208
Tnfaip6,chr2,51938112,52156681
Rif1,chr2,51972836,52222381
Neb,chr2,52036646,52438798
4930573O16Rik,chr2,52191001,52415240
Arl5a,chr2,52297950,52524874
Cacnb4,chr2,52328319,52776609
Stam2,chr2,52592205,52842149
Fmnl2,chr2,52757867,53234202
Prpf40a,chr2,53038475,53291187
Arl6ip6,chr2,53092083,53319221
Rprm,chr2,53984092,54185552
Galnt13,chr2,54336386,55217744
Kcnj3,chr2,55335969,55698145
Mir195b,chr2,56685810,56885907
Nr4a2,chr2,57007225,57224003
BB557941,chr2,57027476,57281754
4930555B11Rik,chr2,57081830,57288257
Gpd2,chr2,57137677,57470719
Galnt5,chr2,57898154,58139171
Ermn,chr2,57945114,58152752
Cytip,chr2,58029138,58260122
Gm13546,chr2,58063973,58277063
Acvr1c,chr2,58167452,58457758
Gm13544,chr2,58176778,58386902
Acvr1,chr2,58346437,58666828
Upp2,chr2,58467333,58892971
Ccdc148,chr2,58721697,59118606
Pkp4,chr2,59060849,59455205
5330411J11Rik,chr2,59282492,59486682
Dapl1,chr2,59384652,59605020
Tanc1,chr2,59512041,59946213
Wdsub1,chr2,59752364,59982606
Baz2b,chr2,59799362,60225740
7-Mar,chr2,60109935,60348385
Cd302,chr2,60151992,60384484
Ly75,chr2,60193759,60483231
Gm13580,chr2,60311524,60512574
Pla2r1,chr2,60317542,60653308
Itgb6,chr2,60498291,60822603
Rbms1,chr2,60651952,61063204
Gm13582,chr2,60864375,61075151
Tank,chr2,61478585,61754169
Psmd14,chr2,61611693,61900376
Tbr1,chr2,61704452,61914113
Slc4a10,chr2,61946514,62426743
Dpp4,chr2,62230072,62512231
Gcg,chr2,62374529,62583653
Fap,chr2,62400935,62674021
Ifih1,chr2,62495792,62746255
Gca,chr2,62564326,62794109
Kcnh7,chr2,62602945,63284287
Fign,chr2,63871507,64198038
Grb14,chr2,64812481,65122766
Cobll1,chr2,64988338,65338626
Slc38a11,chr2,65216632,65464026
Mir6337,chr2,65264295,65464400
Scn3a,chr2,65357117,65667492
Scn2a,chr2,65520768,65867447
Csrnp3,chr2,65745766,66131546
Galnt3,chr2,65982765,66224793
Ttc21b,chr2,66084326,66356617
Scn1a,chr2,66170781,66540837
Gm13629,chr2,66340879,66647472
Scn9a,chr2,66380080,66734962
Scn7a,chr2,66573425,66884910
Gm1322,chr2,67073833,67286212
Xirp2,chr2,67346001,67626606
Mir7224,chr2,67575456,67775516
Mir6335,chr2,67681042,67881140
B3galt1,chr2,68004671,68222882
Stk39,chr2,68110446,68571981
4933409G03Rik,chr2,68482412,68716463
4932414N04Rik,chr2,68557883,68848465
Cers6,chr2,68761440,69214283
Nostrin,chr2,69035799,69289329
Spc25,chr2,69093894,69306213
G6pc2,chr2,69111072,69327993
Abcb11,chr2,69138281,69442616
Dhrs9,chr2,69280461,69503086
Lrp2,chr2,69324334,69686067
Bbs5,chr2,69547254,69767569
Klhl41,chr2,69570119,69784239
Fastkd1,chr2,69586823,69812606
Ppig,chr2,69623087,69854059
Ccdc173,chr2,69658056,69889486
Phospho2,chr2,69689736,69897168
Klhl23,chr2,69722369,69936651
Ssb,chr2,69761561,69971846
Mettl5,chr2,69771194,69985615
Ubr3,chr2,69797245,70124010
Myo3b,chr2,69939125,70529195
Sp5,chr2,70374922,70577726
Gad1os,chr2,70389939,70663357
Erich2,chr2,70408818,70640884
Gad1,chr2,70462128,70702014
Gorasp2,chr2,70561508,70791725
Tlk1,chr2,70612407,70925480
Mettl8,chr2,70864561,71155606
Dcaf17,chr2,70955743,71199142
Cybrd1,chr2,71018053,71242926
Dync1i2,chr2,71111705,71363302
Slc25a12,chr2,71174294,71467554
Hat1,chr2,71289259,71541622
Mir5098,chr2,71314475,71993905
Metap1d,chr2,71353337,71625191
Dlx1,chr2,71429444,71633981
Dlx1as,chr2,71430637,71637891
Dlx2,chr2,71443407,71646754
Platr26,chr2,71619416,71830966
Itga6,chr2,71686938,71958427
Pdk1,chr2,71773223,72003858
Rapgef4,chr2,71881214,72357474
Map3k20,chr2,72185636,72542610
Cdca7,chr2,72376218,72586890
8430437L04Rik,chr2,72603509,72829468
6430710C18Rik,chr2,72645845,72913717
Sp3,chr2,72836431,73080446
Sp3os,chr2,72879431,73089249
Ola1,chr2,72992800,73314447
Sp9,chr2,73171925,73375771
Cir1,chr2,73183871,73412592
Scrn3,chr2,73212651,73437807
Gpr155,chr2,73241505,73486480
Wipf1,chr2,73329609,73629487
Chrna1,chr2,73463280,73680338
Chn1os3,chr2,73496525,73716012
Chn1,chr2,73510659,73875346
Atf2,chr2,73716508,73992639
Atp5g3,chr2,73808446,74011326
4930441J16Rik,chr2,74198939,74407717
Lnpk,chr2,74414836,74678948
Evx2,chr2,74552990,74759557
Hoxd13,chr2,74568309,74771599
Hoxd12,chr2,74575012,74777705
Hoxd11,chr2,74579557,74787016
Hoxd10,chr2,74591890,74795106
Hoxd9,chr2,74597762,74800208
Hoxd8,chr2,74604614,74807932
Hoxd3os1,chr2,74610043,74816130
Hoxd3,chr2,74611992,74848271
Hoxd4,chr2,74621977,74829159
Mir10b,chr2,74626069,74826137
Haglr,chr2,74648421,74862896
LOC102634401,chr2,74652683,74853742
Hoxd1,chr2,74662979,74865142
Mtx2,chr2,74725811,74976748
9430019J16Rik,chr2,75336056,75544179
Hnrnpa3,chr2,75559258,75769407
Gm6793,chr2,75559289,75765756
Nfe2l2,chr2,75575512,75804663
Agps,chr2,75732176,76031350
Ttc30b,chr2,75835849,76038462
Ttc30a2,chr2,75876171,76078179
Ttc30a1,chr2,75879105,76081967
Pde11a,chr2,75891131,76438653
Cyct,chr2,76253941,76460453
Rbm45,chr2,76269983,76483767
Osbpl6,chr2,76306507,76700647
Prkra,chr2,76529936,76747994
Dfnb59,chr2,76550272,76758554
Fkbp7,chr2,76563033,76773098
Plekha3,chr2,76575314,76797335
Ttn,chr2,76603983,77082547
Ccdc141,chr2,76909905,77270635
Sestd1,chr2,77080339,77380592
Zfp385b,chr2,77310626,77916816
Gm13944,chr2,77362643,77580938
Cwc22,chr2,77795652,78046356
4930440I19Rik,chr2,77951176,78294430
Gm14461,chr2,78137546,78402230
Ube2e3,chr2,78769046,79020583
Itga4,chr2,79155425,79433114
Cerkl,chr2,79232490,79528988
Neurod1,chr2,79352640,79556636
Ssfa2,chr2,79535424,79772964
Ppp1r1c,chr2,79607779,79918546
Pde1a,chr2,79734452,80229412
Prdx6b,chr2,80192469,80395358
Dnajc10,chr2,80215465,80454055
Gm13752,chr2,80291363,80498216
Frzb,chr2,80311969,80547396
Nckap1,chr2,80400511,80681182
Dusp19,chr2,80517213,80731661
Nup35,chr2,80538811,80760071
Zfp804a,chr2,81953657,82359878
Zc3h15,chr2,83544577,83764616
Itgav,chr2,83624396,83906917
Fam171b,chr2,83712727,83981358
Zswim2,chr2,83815078,84041226
Calcrl,chr2,84230626,84525266
Tfpi,chr2,84332859,84576775
Gm13710,chr2,84400747,84606873
Ctnnd1,chr2,84500780,84750740
Btbd18,chr2,84559078,84768781
Selenoh,chr2,84569214,84770708
Tmx2,chr2,84571310,84778828
Med19,chr2,84578401,84788215
Zdhhc5,chr2,84587919,84815164
Clp1,chr2,84623121,84827268
Ypel4,chr2,84634203,84837877
Mir130a,chr2,84641114,84841178
Serping1,chr2,84665359,84875429
Ube2l6,chr2,84698827,84910003
Smtnl1,chr2,84711175,84922652
Timm10,chr2,84727020,84930213
Slc43a1,chr2,84739407,84963586
Rtn4rl2,chr2,84771945,84986692
Slc43a3,chr2,84836645,85058509
Prg2,chr2,84880460,85083632
Prg3,chr2,84888214,85093886
P2rx3,chr2,84896551,85135834
Ssrp1,chr2,84937119,85147114
Tnks1bp1,chr2,84950459,85173048
4930443O20Rik,chr2,84973613,85186461
Aplnr,chr2,85036359,85239923
Lrrc55,chr2,85088070,85296699
Olfr987,chr2,85230966,85431896
Olfr988,chr2,85252994,85453924
Olfr992,chr2,85299601,85500531
Olfr993,chr2,85313932,85514877
Olfr994,chr2,85329882,85530827
Olfr995,chr2,85338208,85539156
4833423E24Rik,chr2,85384091,85618935
Olfr996,chr2,85479214,85680282
