peak_name,chr,start,end
Merged-chr13-3725948-1,chr13,3725848,3726048
Merged-chr13-3726398-1,chr13,3726298,3726498
Merged-chr13-3740015-1,chr13,3739915,3740115
Merged-chr13-3743188-5,chr13,3743037,3743345
Merged-chr13-3749788-12,chr13,3749644,3749981
Merged-chr13-3759866-1,chr13,3759766,3759966
Merged-chr13-3764463-1,chr13,3764363,3764563
Merged-chr13-3773608-1,chr13,3773508,3773708
Merged-chr13-3775400-1,chr13,3775300,3775500
Merged-chr13-3777776-1,chr13,3777676,3777876
Merged-chr13-3782714-8,chr13,3782564,3782856
Merged-chr13-3794683-1,chr13,3794583,3794783
Merged-chr13-3803897-1,chr13,3803797,3803997
Merged-chr13-3809610-1,chr13,3809510,3809710
Merged-chr13-3813261-1,chr13,3813161,3813361
Merged-chr13-3823548-1,chr13,3823448,3823648
Merged-chr13-3823956-1,chr13,3823856,3824056
Merged-chr13-3825681-1,chr13,3825581,3825781
Merged-chr13-3827398-1,chr13,3827298,3827498
Merged-chr13-3831892-3,chr13,3831718,3832032
Merged-chr13-3832426-1,chr13,3832326,3832526
Merged-chr13-3832655-1,chr13,3832555,3832755
Merged-chr13-3837482-1,chr13,3837382,3837582
Merged-chr13-3850739-1,chr13,3850639,3850839
Merged-chr13-3860019-2,chr13,3859871,3860168
Merged-chr13-3863220-1,chr13,3863120,3863320
Merged-chr13-3863662-1,chr13,3863562,3863762
Merged-chr13-3865837-4,chr13,3865718,3865959
Merged-chr13-3867013-1,chr13,3866913,3867113
Merged-chr13-3867486-1,chr13,3867386,3867586
Merged-chr13-3867742-1,chr13,3867642,3867842
Merged-chr13-3870140-1,chr13,3870040,3870240
Merged-chr13-3871263-1,chr13,3871163,3871363
Merged-chr13-3874627-1,chr13,3874527,3874727
Merged-chr13-3878249-1,chr13,3878149,3878349
Merged-chr13-3880183-1,chr13,3880083,3880283
Merged-chr13-3883018-1,chr13,3882918,3883118
Merged-chr13-3886870-5,chr13,3886704,3887023
Merged-chr13-3888502-1,chr13,3888402,3888602
Merged-chr13-3890394-2,chr13,3890276,3890513
Merged-chr13-3891741-1,chr13,3891641,3891841
Merged-chr13-3892111-1,chr13,3892011,3892211
Merged-chr13-3892829-1,chr13,3892729,3892929
Merged-chr13-3893565-61,chr13,3893415,3893704
Merged-chr13-3897101-23,chr13,3896851,3897226
Merged-chr13-3901146-1,chr13,3901046,3901246
Merged-chr13-3907713-2,chr13,3907526,3907900
Merged-chr13-3909265-1,chr13,3909165,3909365
Merged-chr13-3910080-1,chr13,3909980,3910180
Merged-chr13-3918094-71,chr13,3917677,3918352
Merged-chr13-3929472-1,chr13,3929372,3929572
Merged-chr13-3931075-1,chr13,3930975,3931175
Merged-chr13-3932171-1,chr13,3932071,3932271
Merged-chr13-3940904-1,chr13,3940804,3941004
Merged-chr13-3952766-1,chr13,3952666,3952866
Merged-chr13-3953419-1,chr13,3953319,3953519
Merged-chr13-3959026-1,chr13,3958926,3959126
Merged-chr13-3985319-1,chr13,3985219,3985419
Merged-chr13-4001898-4,chr13,4001776,4002011
Merged-chr13-4027671-1,chr13,4027571,4027771
Merged-chr13-4028060-1,chr13,4027960,4028160
Merged-chr13-4029052-1,chr13,4028952,4029152
Merged-chr13-4051274-1,chr13,4051174,4051374
Merged-chr13-4056795-1,chr13,4056695,4056895
Merged-chr13-4091866-1,chr13,4091766,4091966
Merged-chr13-4092095-1,chr13,4091995,4092195
Merged-chr13-4110693-19,chr13,4110512,4110853
Merged-chr13-4113056-1,chr13,4112956,4113156
Merged-chr13-4129318-21,chr13,4129195,4129493
Merged-chr13-4133285-2,chr13,4133183,4133387
Merged-chr13-4153732-1,chr13,4153632,4153832
Merged-chr13-4153954-1,chr13,4153854,4154054
Merged-chr13-4169921-1,chr13,4169821,4170021
Merged-chr13-4170534-1,chr13,4170434,4170634
Merged-chr13-4174697-1,chr13,4174597,4174797
Merged-chr13-4191171-34,chr13,4191017,4191373
Merged-chr13-4192079-5,chr13,4191951,4192230
Merged-chr13-4203127-1,chr13,4203027,4203227
Merged-chr13-4206381-1,chr13,4206281,4206481
Merged-chr13-4224967-1,chr13,4224867,4225067
Merged-chr13-4225572-1,chr13,4225472,4225672
Merged-chr13-4237920-1,chr13,4237820,4238020
Merged-chr13-4238724-1,chr13,4238624,4238824
Merged-chr13-4248883-1,chr13,4248783,4248983
Merged-chr13-4253019-1,chr13,4252919,4253119
Merged-chr13-4257042-1,chr13,4256942,4257142
Merged-chr13-4279422-3,chr13,4279290,4279541
Merged-chr13-4281686-3,chr13,4281565,4281809
Merged-chr13-4329306-1,chr13,4329206,4329406
Merged-chr13-4333803-1,chr13,4333703,4333903
Merged-chr13-4355192-1,chr13,4355092,4355292
Merged-chr13-4374302-1,chr13,4374202,4374402
Merged-chr13-4382157-3,chr13,4382006,4382301
Merged-chr13-4405789-1,chr13,4405689,4405889
Merged-chr13-4423703-1,chr13,4423603,4423803
Merged-chr13-4424066-1,chr13,4423966,4424166
Merged-chr13-4428679-1,chr13,4428579,4428779
Merged-chr13-4430576-1,chr13,4430476,4430676
Merged-chr13-4437187-1,chr13,4437087,4437287
Merged-chr13-4458498-1,chr13,4458398,4458598
Merged-chr13-4466581-1,chr13,4466481,4466681
Merged-chr13-4470075-1,chr13,4469975,4470175
Merged-chr13-4471895-1,chr13,4471795,4471995
Merged-chr13-4483547-1,chr13,4483447,4483647
Merged-chr13-4503490-1,chr13,4503390,4503590
Merged-chr13-4523582-1,chr13,4523482,4523682
Merged-chr13-4537448-1,chr13,4537348,4537548
Merged-chr13-4554327-1,chr13,4554227,4554427
Merged-chr13-4560195-1,chr13,4560095,4560295
Merged-chr13-4561377-9,chr13,4561244,4561514
Merged-chr13-4572926-2,chr13,4572742,4573110
Merged-chr13-4579761-1,chr13,4579661,4579861
Merged-chr13-4588688-1,chr13,4588588,4588788
Merged-chr13-4597155-1,chr13,4597055,4597255
Merged-chr13-4609205-60,chr13,4609015,4609354
Merged-chr13-4621986-1,chr13,4621886,4622086
Merged-chr13-4627981-1,chr13,4627881,4628081
Merged-chr13-4630896-1,chr13,4630796,4630996
Merged-chr13-4646643-1,chr13,4646543,4646743
Merged-chr13-4646976-1,chr13,4646876,4647076
Merged-chr13-4662515-1,chr13,4662415,4662615
Merged-chr13-4666950-10,chr13,4666816,4667081
Merged-chr13-4675661-1,chr13,4675561,4675761
Merged-chr13-4679318-2,chr13,4679147,4679490
Merged-chr13-4695931-1,chr13,4695831,4696031
Merged-chr13-4707539-4,chr13,4707416,4707679
Merged-chr13-4710557-1,chr13,4710457,4710657
Merged-chr13-4710947-1,chr13,4710847,4711047
Merged-chr13-4712888-5,chr13,4712763,4713014
Merged-chr13-4728597-1,chr13,4728497,4728697
Merged-chr13-4734181-1,chr13,4734081,4734281
Merged-chr13-4750598-1,chr13,4750498,4750698
Merged-chr13-4771654-49,chr13,4771486,4771818
Merged-chr13-4777064-13,chr13,4776897,4777216
Merged-chr13-4778558-1,chr13,4778458,4778658
Merged-chr13-4784696-2,chr13,4784531,4784862
Merged-chr13-4798062-1,chr13,4797962,4798162
Merged-chr13-4806856-1,chr13,4806756,4806956
Merged-chr13-4808353-1,chr13,4808253,4808453
Merged-chr13-4811145-1,chr13,4811045,4811245
Merged-chr13-4839205-1,chr13,4839105,4839305
Merged-chr13-4843161-1,chr13,4843061,4843261
Merged-chr13-4843942-1,chr13,4843842,4844042
Merged-chr13-4852908-2,chr13,4852800,4853016
Merged-chr13-4858524-1,chr13,4858424,4858624
Merged-chr13-4861151-1,chr13,4861051,4861251
Merged-chr13-4897479-1,chr13,4897379,4897579
Merged-chr13-4929060-1,chr13,4928960,4929160
Merged-chr13-4932968-1,chr13,4932868,4933068
Merged-chr13-4936097-1,chr13,4935997,4936197
Merged-chr13-4942642-27,chr13,4942401,4942985
Merged-chr13-4943207-3,chr13,4943064,4943351
Merged-chr13-4946818-1,chr13,4946718,4946918
Merged-chr13-4947556-2,chr13,4947455,4947657
Merged-chr13-4949062-1,chr13,4948962,4949162
Merged-chr13-4952867-1,chr13,4952767,4952967
Merged-chr13-4953777-1,chr13,4953677,4953877
Merged-chr13-4956793-1,chr13,4956693,4956893
Merged-chr13-4968468-1,chr13,4968368,4968568
Merged-chr13-5026735-1,chr13,5026635,5026835
Merged-chr13-5044372-1,chr13,5044272,5044472
Merged-chr13-5049043-1,chr13,5048943,5049143
Merged-chr13-5050092-1,chr13,5049992,5050192
Merged-chr13-5053832-1,chr13,5053732,5053932
Merged-chr13-5077087-1,chr13,5076987,5077187
Merged-chr13-5079809-2,chr13,5079697,5079922
Merged-chr13-5089790-1,chr13,5089690,5089890
Merged-chr13-5104914-2,chr13,5104722,5105106
Merged-chr13-5111697-1,chr13,5111597,5111797
Merged-chr13-5112727-1,chr13,5112627,5112827
Merged-chr13-5123310-1,chr13,5123210,5123410
Merged-chr13-5135941-2,chr13,5135821,5136061
Merged-chr13-5144351-1,chr13,5144251,5144451
Merged-chr13-5162655-1,chr13,5162555,5162755
Merged-chr13-5186550-7,chr13,5186390,5186721
Merged-chr13-5192672-1,chr13,5192572,5192772
Merged-chr13-5204591-1,chr13,5204491,5204691
Merged-chr13-5217048-1,chr13,5216948,5217148
Merged-chr13-5223833-4,chr13,5223674,5224007
Merged-chr13-5231108-1,chr13,5231008,5231208
Merged-chr13-5238228-1,chr13,5238128,5238328
Merged-chr13-5251111-1,chr13,5251011,5251211
Merged-chr13-5255420-1,chr13,5255320,5255520
Merged-chr13-5258592-3,chr13,5258429,5258755
Merged-chr13-5274913-1,chr13,5274813,5275013
Merged-chr13-5276001-1,chr13,5275901,5276101
Merged-chr13-5285611-1,chr13,5285511,5285711
Merged-chr13-5286518-6,chr13,5286398,5286674
Merged-chr13-5295028-3,chr13,5294905,5295155
Merged-chr13-5302372-1,chr13,5302272,5302472
Merged-chr13-5303087-1,chr13,5302987,5303187
Merged-chr13-5310277-1,chr13,5310177,5310377
Merged-chr13-5310934-1,chr13,5310834,5311034
Merged-chr13-5313306-10,chr13,5313001,5313720
Merged-chr13-5314341-3,chr13,5314175,5314480
Merged-chr13-5318385-1,chr13,5318285,5318485
Merged-chr13-5318719-6,chr13,5318591,5318891
Merged-chr13-5319624-1,chr13,5319524,5319724
Merged-chr13-5330248-1,chr13,5330148,5330348
Merged-chr13-5337128-2,chr13,5337001,5337255
Merged-chr13-5340116-1,chr13,5340016,5340216
Merged-chr13-5342258-1,chr13,5342158,5342358
Merged-chr13-5359414-1,chr13,5359314,5359514
Merged-chr13-5362038-8,chr13,5361903,5362206
Merged-chr13-5389330-4,chr13,5389149,5389487
Merged-chr13-5392100-1,chr13,5392000,5392200
Merged-chr13-5394341-1,chr13,5394241,5394441
Merged-chr13-5396277-1,chr13,5396177,5396377
Merged-chr13-5400377-1,chr13,5400277,5400477
Merged-chr13-5406269-5,chr13,5406125,5406400
Merged-chr13-5408569-55,chr13,5408288,5408777
Merged-chr13-5409354-3,chr13,5409237,5409473
Merged-chr13-5412751-1,chr13,5412651,5412851
Merged-chr13-5413880-1,chr13,5413780,5413980
Merged-chr13-5428896-2,chr13,5428778,5429015
Merged-chr13-5436021-1,chr13,5435921,5436121
Merged-chr13-5441687-1,chr13,5441587,5441787
Merged-chr13-5442559-1,chr13,5442459,5442659
Merged-chr13-5444849-1,chr13,5444749,5444949
Merged-chr13-5461347-1,chr13,5461247,5461447
Merged-chr13-5466513-1,chr13,5466413,5466613
Merged-chr13-5484851-1,chr13,5484751,5484951
Merged-chr13-5493707-1,chr13,5493607,5493807
Merged-chr13-5511850-21,chr13,5511418,5512191
Merged-chr13-5517334-3,chr13,5517227,5517441
Merged-chr13-5522842-3,chr13,5522709,5522992
Merged-chr13-5527462-1,chr13,5527362,5527562
Merged-chr13-5532863-1,chr13,5532763,5532963
Merged-chr13-5533679-1,chr13,5533579,5533779
Merged-chr13-5535509-1,chr13,5535409,5535609
Merged-chr13-5558327-1,chr13,5558227,5558427
Merged-chr13-5564772-1,chr13,5564672,5564872
Merged-chr13-5565222-1,chr13,5565122,5565322
Merged-chr13-5585851-1,chr13,5585751,5585951
Merged-chr13-5586454-1,chr13,5586354,5586554
Merged-chr13-5592044-12,chr13,5591867,5592210
Merged-chr13-5592635-3,chr13,5592496,5592778
Merged-chr13-5601837-11,chr13,5601701,5602018
Merged-chr13-5605661-1,chr13,5605561,5605761
Merged-chr13-5615676-1,chr13,5615576,5615776
Merged-chr13-5624367-1,chr13,5624267,5624467
Merged-chr13-5629648-1,chr13,5629548,5629748
Merged-chr13-5634259-1,chr13,5634159,5634359
Merged-chr13-5635039-2,chr13,5634874,5635205
Merged-chr13-5637512-1,chr13,5637412,5637612
Merged-chr13-5640647-1,chr13,5640547,5640747
Merged-chr13-5656240-1,chr13,5656140,5656340
Merged-chr13-5657003-1,chr13,5656903,5657103
Merged-chr13-5660188-1,chr13,5660088,5660288
Merged-chr13-5660544-1,chr13,5660444,5660644
Merged-chr13-5660959-4,chr13,5660723,5661135
Merged-chr13-5663032-2,chr13,5662909,5663155
Merged-chr13-5666753-45,chr13,5666290,5667095
Merged-chr13-5668951-1,chr13,5668851,5669051
Merged-chr13-5671206-1,chr13,5671106,5671306
Merged-chr13-5672880-1,chr13,5672780,5672980
Merged-chr13-5673350-2,chr13,5673219,5673481
Merged-chr13-5674789-7,chr13,5674616,5674992
Merged-chr13-5680910-1,chr13,5680810,5681010
Merged-chr13-5688254-1,chr13,5688154,5688354
Merged-chr13-5694836-2,chr13,5694729,5694944
Merged-chr13-5702410-2,chr13,5702266,5702555
Merged-chr13-5703200-1,chr13,5703100,5703300
Merged-chr13-5704246-1,chr13,5704146,5704346
Merged-chr13-5704473-1,chr13,5704373,5704573
Merged-chr13-5705169-50,chr13,5704916,5705377
Merged-chr13-5708703-1,chr13,5708603,5708803
Merged-chr13-5711182-8,chr13,5711029,5711339
Merged-chr13-5714411-51,chr13,5714147,5714764
Merged-chr13-5714943-20,chr13,5714810,5715120
Merged-chr13-5715250-2,chr13,5715129,5715372
Merged-chr13-5717143-12,chr13,5716957,5717410
Merged-chr13-5718123-3,chr13,5718013,5718238
Merged-chr13-5719253-1,chr13,5719153,5719353
Merged-chr13-5723534-3,chr13,5723408,5723680
Merged-chr13-5724546-11,chr13,5724316,5724704
Merged-chr13-5730182-1,chr13,5730082,5730282
Merged-chr13-5757351-51,chr13,5756880,5757625
Merged-chr13-5763298-1,chr13,5763198,5763398
Merged-chr13-5763750-3,chr13,5763639,5763869
Merged-chr13-5764627-3,chr13,5764512,5764746
Merged-chr13-5768067-6,chr13,5767929,5768221
Merged-chr13-5769844-13,chr13,5769657,5770011
Merged-chr13-5771291-1,chr13,5771191,5771391
Merged-chr13-5774002-3,chr13,5773894,5774108
Merged-chr13-5775438-1,chr13,5775338,5775538
Merged-chr13-5778041-1,chr13,5777941,5778141
Merged-chr13-5778640-29,chr13,5778480,5778824
Merged-chr13-5779076-2,chr13,5778940,5779213
Merged-chr13-5779595-38,chr13,5779436,5779745
Merged-chr13-5782728-6,chr13,5782577,5782870
Merged-chr13-5785665-1,chr13,5785565,5785765
Merged-chr13-5787305-2,chr13,5787183,5787428
Merged-chr13-5789533-9,chr13,5789395,5789689
Merged-chr13-5792115-4,chr13,5791995,5792232
Merged-chr13-5793014-1,chr13,5792914,5793114
Merged-chr13-5794858-1,chr13,5794758,5794958
Merged-chr13-5796688-1,chr13,5796588,5796788
Merged-chr13-5803425-1,chr13,5803325,5803525
Merged-chr13-5803831-18,chr13,5803697,5803992
Merged-chr13-5804479-9,chr13,5804256,5804664
Merged-chr13-5804904-1,chr13,5804804,5805004
Merged-chr13-5806363-35,chr13,5806223,5806525
Merged-chr13-5815752-1,chr13,5815652,5815852
Merged-chr13-5823364-5,chr13,5823251,5823479
Merged-chr13-5824581-1,chr13,5824481,5824681
Merged-chr13-5826509-2,chr13,5826408,5826610
Merged-chr13-5827685-1,chr13,5827585,5827785
Merged-chr13-5829649-1,chr13,5829549,5829749
Merged-chr13-5832130-1,chr13,5832030,5832230
Merged-chr13-5836089-11,chr13,5835937,5836240
Merged-chr13-5837567-13,chr13,5837357,5837752
Merged-chr13-5840362-1,chr13,5840262,5840462
Merged-chr13-5844849-13,chr13,5844599,5845007
Merged-chr13-5845301-6,chr13,5845122,5845450
Merged-chr13-5845716-80,chr13,5845474,5845955
Merged-chr13-5847045-36,chr13,5846874,5847220
Merged-chr13-5850884-2,chr13,5850782,5850986
Merged-chr13-5851607-1,chr13,5851507,5851707
Merged-chr13-5852545-2,chr13,5852416,5852674
Merged-chr13-5855815-1,chr13,5855715,5855915
Merged-chr13-5860797-17,chr13,5860656,5860927
Merged-chr13-5861277-75,chr13,5861019,5861493
Merged-chr13-5864536-59,chr13,5864251,5864913
Merged-chr13-5866393-1,chr13,5866293,5866493
Merged-chr13-5870123-1,chr13,5870023,5870223
Merged-chr13-5870464-1,chr13,5870364,5870564
Merged-chr13-5870728-7,chr13,5870606,5870871
Merged-chr13-5871091-1,chr13,5870991,5871191
Merged-chr13-5871725-2,chr13,5871615,5871836
Merged-chr13-5872622-3,chr13,5872493,5872761
Merged-chr13-5874763-1,chr13,5874663,5874863
Merged-chr13-5878066-1,chr13,5877966,5878166
Merged-chr13-5880292-1,chr13,5880192,5880392
Merged-chr13-5885992-1,chr13,5885892,5886092
Merged-chr13-5888459-1,chr13,5888359,5888559
Merged-chr13-5889853-1,chr13,5889753,5889953
Merged-chr13-5890224-33,chr13,5890049,5890382
Merged-chr13-5892884-5,chr13,5892633,5893082
Merged-chr13-5894263-1,chr13,5894163,5894363
Merged-chr13-5895073-5,chr13,5894849,5895253
Merged-chr13-5899273-1,chr13,5899173,5899373
Merged-chr13-5900106-1,chr13,5900006,5900206
Merged-chr13-5900728-1,chr13,5900628,5900828
Merged-chr13-5913411-33,chr13,5913221,5913631
Merged-chr13-5918610-1,chr13,5918510,5918710
Merged-chr13-5923978-1,chr13,5923878,5924078
Merged-chr13-5927122-2,chr13,5926990,5927254
Merged-chr13-5929752-1,chr13,5929652,5929852
Merged-chr13-5933780-1,chr13,5933680,5933880
Merged-chr13-5937680-1,chr13,5937580,5937780
Merged-chr13-5939333-1,chr13,5939233,5939433
Merged-chr13-5939544-1,chr13,5939444,5939644
Merged-chr13-5950311-1,chr13,5950211,5950411
Merged-chr13-5951602-1,chr13,5951502,5951702
Merged-chr13-5956336-45,chr13,5956182,5956506
Merged-chr13-5979654-13,chr13,5979484,5979840
Merged-chr13-5980208-1,chr13,5980108,5980308
Merged-chr13-5983061-1,chr13,5982961,5983161
Merged-chr13-5986095-1,chr13,5985995,5986195
Merged-chr13-5987771-1,chr13,5987671,5987871
Merged-chr13-5988663-1,chr13,5988563,5988763
Merged-chr13-5988894-1,chr13,5988794,5988994
Merged-chr13-5990258-1,chr13,5990158,5990358
Merged-chr13-5994814-1,chr13,5994714,5994914
Merged-chr13-5998998-1,chr13,5998898,5999098
Merged-chr13-6001200-1,chr13,6001100,6001300
Merged-chr13-6003457-1,chr13,6003357,6003557
Merged-chr13-6003969-1,chr13,6003869,6004069
Merged-chr13-6009991-2,chr13,6009848,6010135
Merged-chr13-6010446-1,chr13,6010346,6010546
Merged-chr13-6024584-1,chr13,6024484,6024684
Merged-chr13-6027454-1,chr13,6027354,6027554
Merged-chr13-6044926-1,chr13,6044826,6045026
Merged-chr13-6060118-1,chr13,6060018,6060218
Merged-chr13-6062451-2,chr13,6062350,6062553
Merged-chr13-6074550-2,chr13,6074445,6074656
Merged-chr13-6078622-2,chr13,6078513,6078732
Merged-chr13-6079592-1,chr13,6079492,6079692
Merged-chr13-6085112-1,chr13,6085012,6085212
Merged-chr13-6095232-1,chr13,6095132,6095332
Merged-chr13-6104195-1,chr13,6104095,6104295
Merged-chr13-6109319-6,chr13,6109096,6109641
Merged-chr13-6109775-2,chr13,6109642,6109908
Merged-chr13-6110110-2,chr13,6109976,6110245
Merged-chr13-6111988-2,chr13,6111879,6112098
Merged-chr13-6116058-1,chr13,6115958,6116158
Merged-chr13-6119903-1,chr13,6119803,6120003
Merged-chr13-6120380-1,chr13,6120280,6120480
Merged-chr13-6126575-1,chr13,6126475,6126675
Merged-chr13-6127509-3,chr13,6127381,6127632
Merged-chr13-6128622-1,chr13,6128522,6128722
Merged-chr13-6130759-1,chr13,6130659,6130859
Merged-chr13-6151155-1,chr13,6151055,6151255
Merged-chr13-6158744-1,chr13,6158644,6158844
Merged-chr13-6159680-2,chr13,6159562,6159798
Merged-chr13-6168196-1,chr13,6168096,6168296
Merged-chr13-6179514-1,chr13,6179414,6179614
Merged-chr13-6180226-1,chr13,6180126,6180326
Merged-chr13-6189747-1,chr13,6189647,6189847
Merged-chr13-6192103-2,chr13,6191996,6192211
Merged-chr13-6193165-7,chr13,6193001,6193319
Merged-chr13-6193768-1,chr13,6193668,6193868
Merged-chr13-6194476-1,chr13,6194376,6194576
Merged-chr13-6207892-1,chr13,6207792,6207992
Merged-chr13-6212681-6,chr13,6212518,6212843
Merged-chr13-6214114-1,chr13,6214014,6214214
Merged-chr13-6247827-1,chr13,6247727,6247927
Merged-chr13-6252263-2,chr13,6252153,6252374
Merged-chr13-6275023-1,chr13,6274923,6275123
Merged-chr13-6282925-1,chr13,6282825,6283025
Merged-chr13-6287901-3,chr13,6287755,6288070
Merged-chr13-6292293-2,chr13,6292179,6292407
Merged-chr13-6294523-1,chr13,6294423,6294623
Merged-chr13-6298068-1,chr13,6297968,6298168
Merged-chr13-6303194-2,chr13,6303054,6303334
Merged-chr13-6306148-1,chr13,6306048,6306248
Merged-chr13-6311751-1,chr13,6311651,6311851
Merged-chr13-6312089-1,chr13,6311989,6312189
Merged-chr13-6312770-1,chr13,6312670,6312870
Merged-chr13-6316189-1,chr13,6316089,6316289
Merged-chr13-6316411-1,chr13,6316311,6316511
Merged-chr13-6317132-1,chr13,6317032,6317232
Merged-chr13-6322380-1,chr13,6322280,6322480
Merged-chr13-6328083-1,chr13,6327983,6328183
Merged-chr13-6340341-1,chr13,6340241,6340441
Merged-chr13-6356663-1,chr13,6356563,6356763
Merged-chr13-6365385-1,chr13,6365285,6365485
Merged-chr13-6375256-1,chr13,6375156,6375356
Merged-chr13-6389348-1,chr13,6389248,6389448
Merged-chr13-6400638-2,chr13,6400536,6400740
Merged-chr13-6404125-1,chr13,6404025,6404225
Merged-chr13-6411297-1,chr13,6411197,6411397
Merged-chr13-6429890-1,chr13,6429790,6429990
Merged-chr13-6435598-1,chr13,6435498,6435698
Merged-chr13-6443032-1,chr13,6442932,6443132
Merged-chr13-6449207-2,chr13,6449051,6449364
Merged-chr13-6450006-1,chr13,6449906,6450106
Merged-chr13-6451737-2,chr13,6451633,6451841
Merged-chr13-6453530-4,chr13,6453405,6453655
Merged-chr13-6456699-1,chr13,6456599,6456799
Merged-chr13-6457074-3,chr13,6456911,6457211
Merged-chr13-6457646-1,chr13,6457546,6457746
Merged-chr13-6469538-7,chr13,6469363,6469817
