peak_name,chr,start,end,gene_number,gene_name
Merged-chr11-3166625-2,chr11,3166500,3166750,5,"Pisd-ps1,Sfi1,Eif4enif1,Mir3470a,Drg1"
Merged-chr11-3167457-12,chr11,3167294,3167742,5,"Pisd-ps1,Sfi1,Eif4enif1,Mir3470a,Drg1"
Merged-chr11-3169195-1,chr11,3169095,3169295,5,"Pisd-ps1,Sfi1,Eif4enif1,Mir3470a,Drg1"
Merged-chr11-3169746-2,chr11,3169637,3169855,5,"Pisd-ps1,Sfi1,Eif4enif1,Mir3470a,Drg1"
Merged-chr11-3171362-24,chr11,3171078,3171562,5,"Pisd-ps1,Sfi1,Eif4enif1,Mir3470a,Drg1"
Merged-chr11-3173586-5,chr11,3173466,3173717,5,"Pisd-ps1,Sfi1,Eif4enif1,Mir3470a,Drg1"
Merged-chr11-3174309-10,chr11,3174009,3174596,5,"Pisd-ps1,Sfi1,Eif4enif1,Mir3470a,Drg1"
Merged-chr11-3176524-50,chr11,3176126,3176766,5,"Pisd-ps1,Sfi1,Eif4enif1,Mir3470a,Drg1"
Merged-chr11-3177222-1,chr11,3177122,3177322,5,"Pisd-ps1,Sfi1,Eif4enif1,Mir3470a,Drg1"
Merged-chr11-3177445-4,chr11,3177325,3177608,5,"Pisd-ps1,Sfi1,Eif4enif1,Mir3470a,Drg1"
Merged-chr11-3178030-12,chr11,3177853,3178215,5,"Pisd-ps1,Sfi1,Eif4enif1,Mir3470a,Drg1"
Merged-chr11-3179727-7,chr11,3179508,3179937,5,"Pisd-ps1,Sfi1,Eif4enif1,Mir3470a,Drg1"
Merged-chr11-3180186-1,chr11,3180086,3180286,5,"Pisd-ps1,Sfi1,Eif4enif1,Mir3470a,Drg1"
Merged-chr11-3181418-61,chr11,3181266,3181601,5,"Pisd-ps1,Sfi1,Eif4enif1,Mir3470a,Drg1"
Merged-chr11-3182050-5,chr11,3181912,3182191,5,"Pisd-ps1,Sfi1,Eif4enif1,Mir3470a,Drg1"
Merged-chr11-3182663-7,chr11,3182509,3182814,5,"Pisd-ps1,Sfi1,Eif4enif1,Mir3470a,Drg1"
Merged-chr11-3183382-1,chr11,3183282,3183482,5,"Pisd-ps1,Sfi1,Eif4enif1,Mir3470a,Drg1"
Merged-chr11-3183773-6,chr11,3183620,3183960,5,"Pisd-ps1,Sfi1,Eif4enif1,Mir3470a,Drg1"
Merged-chr11-3202015-1,chr11,3201915,3202115,6,"Pisd-ps1,Sfi1,Eif4enif1,Mir3470a,Drg1,Patz1"
Merged-chr11-3202686-105,chr11,3202128,3203447,6,"Pisd-ps1,Sfi1,Eif4enif1,Mir3470a,Drg1,Patz1"
Merged-chr11-3203801-2,chr11,3203688,3203915,6,"Pisd-ps1,Sfi1,Eif4enif1,Mir3470a,Drg1,Patz1"
Merged-chr11-3207035-4,chr11,3206927,3207158,6,"Pisd-ps1,Sfi1,Eif4enif1,Mir3470a,Drg1,Patz1"
Merged-chr11-3208930-1,chr11,3208830,3209030,6,"Pisd-ps1,Sfi1,Eif4enif1,Mir3470a,Drg1,Patz1"
Merged-chr11-3209762-1,chr11,3209662,3209862,7,"Pisd-ps1,Sfi1,Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944"
Merged-chr11-3210830-2,chr11,3210689,3210971,7,"Pisd-ps1,Sfi1,Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944"
Merged-chr11-3211486-1,chr11,3211386,3211586,7,"Pisd-ps1,Sfi1,Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944"
Merged-chr11-3212765-1,chr11,3212665,3212865,7,"Pisd-ps1,Sfi1,Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944"
Merged-chr11-3216479-1,chr11,3216379,3216579,7,"Pisd-ps1,Sfi1,Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944"
Merged-chr11-3216753-1,chr11,3216653,3216853,7,"Pisd-ps1,Sfi1,Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944"
Merged-chr11-3221610-1,chr11,3221510,3221710,7,"Pisd-ps1,Sfi1,Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944"
Merged-chr11-3221842-1,chr11,3221742,3221942,7,"Pisd-ps1,Sfi1,Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944"
Merged-chr11-3226320-1,chr11,3226220,3226420,7,"Pisd-ps1,Sfi1,Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944"
Merged-chr11-3227332-10,chr11,3227160,3227610,7,"Pisd-ps1,Sfi1,Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944"
Merged-chr11-3230021-1,chr11,3229921,3230121,7,"Pisd-ps1,Sfi1,Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944"
Merged-chr11-3230909-1,chr11,3230809,3231009,8,"Pisd-ps1,Sfi1,Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1"
Merged-chr11-3234718-1,chr11,3234618,3234818,7,"Sfi1,Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1"
Merged-chr11-3237210-1,chr11,3237110,3237310,7,"Sfi1,Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1"
Merged-chr11-3241350-1,chr11,3241250,3241450,7,"Sfi1,Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1"
Merged-chr11-3245790-2,chr11,3245609,3245971,8,"Sfi1,Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2"
Merged-chr11-3246686-1,chr11,3246586,3246786,8,"Sfi1,Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2"
Merged-chr11-3247205-10,chr11,3247047,3247378,8,"Sfi1,Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2"
Merged-chr11-3247532-1,chr11,3247432,3247632,8,"Sfi1,Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2"
Merged-chr11-3248240-1,chr11,3248140,3248340,8,"Sfi1,Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2"
Merged-chr11-3259733-1,chr11,3259633,3259833,8,"Sfi1,Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2"
Merged-chr11-3262595-2,chr11,3262479,3262711,8,"Sfi1,Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2"
Merged-chr11-3263270-1,chr11,3263170,3263370,8,"Sfi1,Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2"
Merged-chr11-3266423-63,chr11,3266185,3266614,8,"Sfi1,Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2"
Merged-chr11-3267794-1,chr11,3267694,3267894,8,"Sfi1,Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2"
Merged-chr11-3280492-1,chr11,3280392,3280592,8,"Sfi1,Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2"
Merged-chr11-3288605-10,chr11,3288479,3288775,8,"Sfi1,Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2"
Merged-chr11-3289918-100,chr11,3289375,3290473,8,"Sfi1,Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2"
Merged-chr11-3290854-10,chr11,3290703,3291135,8,"Sfi1,Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2"
Merged-chr11-3291708-8,chr11,3291465,3291864,8,"Sfi1,Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2"
Merged-chr11-3292275-10,chr11,3292107,3292441,8,"Sfi1,Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2"
Merged-chr11-3293762-1,chr11,3293662,3293862,7,"Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2"
Merged-chr11-3297771-10,chr11,3297615,3297926,7,"Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2"
Merged-chr11-3298211-1,chr11,3298111,3298311,7,"Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2"
Merged-chr11-3298637-5,chr11,3298463,3298785,7,"Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2"
Merged-chr11-3299238-6,chr11,3298974,3299392,7,"Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2"
Merged-chr11-3304387-1,chr11,3304287,3304487,7,"Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2"
Merged-chr11-3304689-1,chr11,3304589,3304789,7,"Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2"
Merged-chr11-3306281-1,chr11,3306181,3306381,7,"Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2"
Merged-chr11-3308154-1,chr11,3308054,3308254,7,"Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2"
Merged-chr11-3309549-1,chr11,3309449,3309649,7,"Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2"
Merged-chr11-3310098-21,chr11,3309918,3310391,7,"Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2"
Merged-chr11-3313098-1,chr11,3312998,3313198,7,"Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2"
Merged-chr11-3313504-14,chr11,3313326,3313696,7,"Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2"
Merged-chr11-3314255-15,chr11,3314106,3314443,7,"Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2"
Merged-chr11-3319568-1,chr11,3319468,3319668,8,"Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185"
Merged-chr11-3323390-1,chr11,3323290,3323490,8,"Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185"
Merged-chr11-3328538-27,chr11,3328380,3328701,8,"Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185"
Merged-chr11-3329983-2,chr11,3329877,3330089,8,"Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185"
Merged-chr11-3330700-27,chr11,3330526,3330909,8,"Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185"
Merged-chr11-3331888-2,chr11,3331776,3332001,8,"Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185"
Merged-chr11-3332426-61,chr11,3332275,3332580,8,"Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185"
Merged-chr11-3336007-60,chr11,3335854,3336169,8,"Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185"
Merged-chr11-3339244-3,chr11,3339101,3339382,8,"Eif4enif1,Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185"
Merged-chr11-3345119-39,chr11,3344932,3345287,7,"Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185"
Merged-chr11-3347264-41,chr11,3347061,3347428,7,"Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185"
Merged-chr11-3348097-2,chr11,3347932,3348262,7,"Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185"
Merged-chr11-3349148-4,chr11,3348902,3349377,7,"Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185"
Merged-chr11-3350675-1,chr11,3350575,3350775,7,"Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185"
Merged-chr11-3351060-1,chr11,3350960,3351160,7,"Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185"
Merged-chr11-3352961-1,chr11,3352861,3353061,8,"Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185,8430429K09Rik"
Merged-chr11-3353206-15,chr11,3353064,3353379,8,"Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185,8430429K09Rik"
Merged-chr11-3361202-1,chr11,3361102,3361302,8,"Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185,8430429K09Rik"
Merged-chr11-3362378-1,chr11,3362278,3362478,8,"Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185,8430429K09Rik"
Merged-chr11-3366072-1,chr11,3365972,3366172,8,"Mir3470a,Drg1,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185,8430429K09Rik"
Merged-chr11-3366506-1,chr11,3366406,3366606,7,"Mir3470a,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185,8430429K09Rik"
Merged-chr11-3367639-1,chr11,3367539,3367739,7,"Mir3470a,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185,8430429K09Rik"
Merged-chr11-3369196-1,chr11,3369096,3369296,7,"Mir3470a,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185,8430429K09Rik"
Merged-chr11-3371469-49,chr11,3371332,3371662,7,"Mir3470a,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185,8430429K09Rik"
Merged-chr11-3372073-2,chr11,3371934,3372213,7,"Mir3470a,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185,8430429K09Rik"
Merged-chr11-3372358-1,chr11,3372258,3372458,7,"Mir3470a,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185,8430429K09Rik"
Merged-chr11-3379702-11,chr11,3379502,3379871,7,"Mir3470a,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185,8430429K09Rik"
Merged-chr11-3381328-1,chr11,3381228,3381428,7,"Mir3470a,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185,8430429K09Rik"
Merged-chr11-3386387-1,chr11,3386287,3386487,7,"Mir3470a,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185,8430429K09Rik"
Merged-chr11-3386667-1,chr11,3386567,3386767,7,"Mir3470a,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185,8430429K09Rik"
Merged-chr11-3387252-54,chr11,3387049,3387448,7,"Mir3470a,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185,8430429K09Rik"
Merged-chr11-3390053-1,chr11,3389953,3390153,8,"Mir3470a,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185,8430429K09Rik,Pla2g3"
Merged-chr11-3391908-1,chr11,3391808,3392008,8,"Mir3470a,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185,8430429K09Rik,Pla2g3"
Merged-chr11-3392672-1,chr11,3392572,3392772,8,"Mir3470a,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185,8430429K09Rik,Pla2g3"
Merged-chr11-3393171-1,chr11,3393071,3393271,8,"Mir3470a,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185,8430429K09Rik,Pla2g3"
Merged-chr11-3393736-1,chr11,3393636,3393836,8,"Mir3470a,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185,8430429K09Rik,Pla2g3"
Merged-chr11-3394103-1,chr11,3394003,3394203,8,"Mir3470a,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185,8430429K09Rik,Pla2g3"
Merged-chr11-3394386-1,chr11,3394286,3394486,9,"Mir3470a,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185,8430429K09Rik,Pla2g3,Inpp5j"
Merged-chr11-3394994-1,chr11,3394894,3395094,9,"Mir3470a,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185,8430429K09Rik,Pla2g3,Inpp5j"
Merged-chr11-3396268-1,chr11,3396168,3396368,9,"Mir3470a,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185,8430429K09Rik,Pla2g3,Inpp5j"
Merged-chr11-3397772-1,chr11,3397672,3397872,9,"Mir3470a,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185,8430429K09Rik,Pla2g3,Inpp5j"
Merged-chr11-3401340-1,chr11,3401240,3401440,9,"Mir3470a,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185,8430429K09Rik,Pla2g3,Inpp5j"
Merged-chr11-3403212-1,chr11,3403112,3403312,9,"Mir3470a,Patz1,Gm11944,Pik3ip1,Limk2,Rnf185,8430429K09Rik,Pla2g3,Inpp5j"
Merged-chr11-3409218-61,chr11,3408998,3409396,8,"Mir3470a,Gm11944,Pik3ip1,Limk2,Rnf185,8430429K09Rik,Pla2g3,Inpp5j"
Merged-chr11-3415535-1,chr11,3415435,3415635,9,"Mir3470a,Gm11944,Pik3ip1,Limk2,Rnf185,8430429K09Rik,Pla2g3,Inpp5j,Selenom"
Merged-chr11-3416184-1,chr11,3416084,3416284,9,"Mir3470a,Gm11944,Pik3ip1,Limk2,Rnf185,8430429K09Rik,Pla2g3,Inpp5j,Selenom"
Merged-chr11-3422493-1,chr11,3422393,3422593,9,"Mir3470a,Pik3ip1,Limk2,Rnf185,8430429K09Rik,Pla2g3,Inpp5j,Selenom,Smtn"
Merged-chr11-3426304-1,chr11,3426204,3426404,9,"Mir3470a,Pik3ip1,Limk2,Rnf185,8430429K09Rik,Pla2g3,Inpp5j,Selenom,Smtn"
Merged-chr11-3427944-1,chr11,3427844,3428044,9,"Mir3470a,Pik3ip1,Limk2,Rnf185,8430429K09Rik,Pla2g3,Inpp5j,Selenom,Smtn"
Merged-chr11-3428780-1,chr11,3428680,3428880,9,"Mir3470a,Pik3ip1,Limk2,Rnf185,8430429K09Rik,Pla2g3,Inpp5j,Selenom,Smtn"
Merged-chr11-3433920-1,chr11,3433820,3434020,9,"Mir3470a,Pik3ip1,Limk2,Rnf185,8430429K09Rik,Pla2g3,Inpp5j,Selenom,Smtn"
Merged-chr11-3437357-1,chr11,3437257,3437457,9,"Mir3470a,Pik3ip1,Limk2,Rnf185,8430429K09Rik,Pla2g3,Inpp5j,Selenom,Smtn"
Merged-chr11-3439523-1,chr11,3439423,3439623,9,"Mir3470a,Pik3ip1,Limk2,Rnf185,8430429K09Rik,Pla2g3,Inpp5j,Selenom,Smtn"
Merged-chr11-3441922-1,chr11,3441822,3442022,9,"Mir3470a,Pik3ip1,Limk2,Rnf185,8430429K09Rik,Pla2g3,Inpp5j,Selenom,Smtn"
Merged-chr11-3442909-2,chr11,3442761,3443058,8,"Mir3470a,Limk2,Rnf185,8430429K09Rik,Pla2g3,Inpp5j,Selenom,Smtn"
Merged-chr11-3443469-2,chr11,3443324,3443614,8,"Mir3470a,Limk2,Rnf185,8430429K09Rik,Pla2g3,Inpp5j,Selenom,Smtn"
Merged-chr11-3451295-1,chr11,3451195,3451395,8,"Mir3470a,Limk2,Rnf185,8430429K09Rik,Pla2g3,Inpp5j,Selenom,Smtn"
Merged-chr11-3452363-62,chr11,3452132,3452510,8,"Mir3470a,Limk2,Rnf185,8430429K09Rik,Pla2g3,Inpp5j,Selenom,Smtn"
Merged-chr11-3456559-3,chr11,3456432,3456683,8,"Mir3470a,Limk2,Rnf185,8430429K09Rik,Pla2g3,Inpp5j,Selenom,Smtn"
Merged-chr11-3461163-2,chr11,3461010,3461316,8,"Mir3470a,Limk2,Rnf185,8430429K09Rik,Pla2g3,Inpp5j,Selenom,Smtn"
Merged-chr11-3461932-1,chr11,3461832,3462032,8,"Mir3470a,Limk2,Rnf185,8430429K09Rik,Pla2g3,Inpp5j,Selenom,Smtn"
Merged-chr11-3464393-1,chr11,3464293,3464493,8,"Mir3470a,Limk2,Rnf185,8430429K09Rik,Pla2g3,Inpp5j,Selenom,Smtn"
Merged-chr11-3470928-4,chr11,3470806,3471061,8,"Mir3470a,Limk2,Rnf185,8430429K09Rik,Pla2g3,Inpp5j,Selenom,Smtn"
Merged-chr11-3472681-36,chr11,3472530,3472826,8,"Mir3470a,Limk2,Rnf185,8430429K09Rik,Pla2g3,Inpp5j,Selenom,Smtn"
Merged-chr11-3477572-2,chr11,3477456,3477688,8,"Mir3470a,Limk2,Rnf185,8430429K09Rik,Pla2g3,Inpp5j,Selenom,Smtn"
Merged-chr11-3480585-1,chr11,3480485,3480685,8,"Mir3470a,Limk2,Rnf185,8430429K09Rik,Pla2g3,Inpp5j,Selenom,Smtn"
Merged-chr11-3482169-3,chr11,3482053,3482291,8,"Mir3470a,Limk2,Rnf185,8430429K09Rik,Pla2g3,Inpp5j,Selenom,Smtn"
Merged-chr11-3484307-1,chr11,3484207,3484407,8,"Mir3470a,Limk2,Rnf185,8430429K09Rik,Pla2g3,Inpp5j,Selenom,Smtn"
Merged-chr11-3488218-1,chr11,3488118,3488318,8,"Mir3470a,Limk2,Rnf185,8430429K09Rik,Pla2g3,Inpp5j,Selenom,Smtn"
