peak_name,chr,start,end
Merged-chr10-3511563-42,chr10,3511350,3511849
Merged-chr10-3516580-33,chr10,3516214,3516819
Merged-chr10-3520269-2,chr10,3520159,3520380
Merged-chr10-3523798-1,chr10,3523698,3523898
Merged-chr10-3526861-1,chr10,3526761,3526961
Merged-chr10-3531582-27,chr10,3531289,3531742
Merged-chr10-3533654-1,chr10,3533554,3533754
Merged-chr10-3534605-6,chr10,3534381,3534858
Merged-chr10-3539296-1,chr10,3539196,3539396
Merged-chr10-3542273-1,chr10,3542173,3542373
Merged-chr10-3544320-1,chr10,3544220,3544420
Merged-chr10-3551461-1,chr10,3551361,3551561
Merged-chr10-3553135-1,chr10,3553035,3553235
Merged-chr10-3554987-1,chr10,3554887,3555087
Merged-chr10-3560374-1,chr10,3560274,3560474
Merged-chr10-3561673-1,chr10,3561573,3561773
Merged-chr10-3562370-3,chr10,3562237,3562490
Merged-chr10-3572303-1,chr10,3572203,3572403
Merged-chr10-3584515-1,chr10,3584415,3584615
Merged-chr10-3587064-1,chr10,3586964,3587164
Merged-chr10-3588871-1,chr10,3588771,3588971
Merged-chr10-3590319-2,chr10,3590120,3590519
Merged-chr10-3592173-1,chr10,3592073,3592273
Merged-chr10-3595899-1,chr10,3595799,3595999
Merged-chr10-3596789-1,chr10,3596689,3596889
Merged-chr10-3597842-1,chr10,3597742,3597942
Merged-chr10-3599689-1,chr10,3599589,3599789
Merged-chr10-3641354-2,chr10,3641194,3641515
Merged-chr10-3649129-1,chr10,3649029,3649229
Merged-chr10-3656181-1,chr10,3656081,3656281
Merged-chr10-3663544-1,chr10,3663444,3663644
Merged-chr10-3689886-1,chr10,3689786,3689986
Merged-chr10-3694928-1,chr10,3694828,3695028
Merged-chr10-3710427-1,chr10,3710327,3710527
Merged-chr10-3711702-1,chr10,3711602,3711802
Merged-chr10-3712289-1,chr10,3712189,3712389
Merged-chr10-3715704-2,chr10,3715587,3715822
Merged-chr10-3718572-1,chr10,3718472,3718672
Merged-chr10-3720330-1,chr10,3720230,3720430
Merged-chr10-3723781-1,chr10,3723681,3723881
Merged-chr10-3740347-1,chr10,3740247,3740447
Merged-chr10-3741070-1,chr10,3740970,3741170
Merged-chr10-3741313-3,chr10,3741204,3741427
Merged-chr10-3754509-1,chr10,3754409,3754609
Merged-chr10-3761780-1,chr10,3761680,3761880
Merged-chr10-3766858-1,chr10,3766758,3766958
Merged-chr10-3767340-1,chr10,3767240,3767440
Merged-chr10-3774522-2,chr10,3774422,3774623
Merged-chr10-3779079-1,chr10,3778979,3779179
Merged-chr10-3779794-1,chr10,3779694,3779894
Merged-chr10-3796077-1,chr10,3795977,3796177
Merged-chr10-3802556-2,chr10,3802391,3802721
Merged-chr10-3806016-1,chr10,3805916,3806116
Merged-chr10-3810377-1,chr10,3810277,3810477
Merged-chr10-3822769-1,chr10,3822669,3822869
Merged-chr10-3826236-1,chr10,3826136,3826336
Merged-chr10-3829002-1,chr10,3828902,3829102
Merged-chr10-3832448-1,chr10,3832348,3832548
Merged-chr10-3833268-1,chr10,3833168,3833368
Merged-chr10-3836583-1,chr10,3836483,3836683
Merged-chr10-3838344-1,chr10,3838244,3838444
Merged-chr10-3843553-1,chr10,3843453,3843653
Merged-chr10-3847675-1,chr10,3847575,3847775
Merged-chr10-3851076-1,chr10,3850976,3851176
Merged-chr10-3857599-1,chr10,3857499,3857699
Merged-chr10-3866520-1,chr10,3866420,3866620
Merged-chr10-3868054-1,chr10,3867954,3868154
Merged-chr10-3870195-2,chr10,3870092,3870298
Merged-chr10-3885709-1,chr10,3885609,3885809
Merged-chr10-3895615-1,chr10,3895515,3895715
Merged-chr10-3905843-1,chr10,3905743,3905943
Merged-chr10-3913120-1,chr10,3913020,3913220
Merged-chr10-3914325-1,chr10,3914225,3914425
Merged-chr10-3917477-1,chr10,3917377,3917577
Merged-chr10-3920822-2,chr10,3920638,3921006
Merged-chr10-3922748-1,chr10,3922648,3922848
Merged-chr10-3930187-1,chr10,3930087,3930287
Merged-chr10-3931905-1,chr10,3931805,3932005
Merged-chr10-3944063-17,chr10,3943907,3944251
Merged-chr10-3944852-2,chr10,3944709,3944996
Merged-chr10-3952836-1,chr10,3952736,3952936
Merged-chr10-3953115-1,chr10,3953015,3953215
Merged-chr10-3955036-1,chr10,3954936,3955136
Merged-chr10-3956972-1,chr10,3956872,3957072
Merged-chr10-3958043-1,chr10,3957943,3958143
Merged-chr10-3958722-1,chr10,3958622,3958822
Merged-chr10-3960006-1,chr10,3959906,3960106
Merged-chr10-3963547-1,chr10,3963447,3963647
Merged-chr10-3964100-2,chr10,3963989,3964211
Merged-chr10-3965396-1,chr10,3965296,3965496
Merged-chr10-3967416-1,chr10,3967316,3967516
Merged-chr10-3973104-56,chr10,3972941,3973258
Merged-chr10-3973784-65,chr10,3973387,3974029
Merged-chr10-3979528-1,chr10,3979428,3979628
Merged-chr10-3982071-1,chr10,3981971,3982171
Merged-chr10-3982730-1,chr10,3982630,3982830
Merged-chr10-3983161-1,chr10,3983061,3983261
Merged-chr10-3985760-1,chr10,3985660,3985860
Merged-chr10-3993572-1,chr10,3993472,3993672
Merged-chr10-3996648-34,chr10,3996486,3996803
Merged-chr10-4001237-1,chr10,4001137,4001337
Merged-chr10-4001709-7,chr10,4001573,4001840
Merged-chr10-4013814-1,chr10,4013714,4013914
Merged-chr10-4014661-2,chr10,4014551,4014772
Merged-chr10-4017601-1,chr10,4017501,4017701
Merged-chr10-4023895-1,chr10,4023795,4023995
Merged-chr10-4024194-1,chr10,4024094,4024294
Merged-chr10-4028808-2,chr10,4028660,4028956
Merged-chr10-4035911-1,chr10,4035811,4036011
Merged-chr10-4036261-1,chr10,4036161,4036361
Merged-chr10-4037899-1,chr10,4037799,4037999
Merged-chr10-4041870-13,chr10,4041720,4042035
Merged-chr10-4043098-1,chr10,4042998,4043198
Merged-chr10-4043526-1,chr10,4043426,4043626
Merged-chr10-4050138-1,chr10,4050038,4050238
Merged-chr10-4052631-1,chr10,4052531,4052731
Merged-chr10-4055989-2,chr10,4055822,4056157
Merged-chr10-4057470-1,chr10,4057370,4057570
Merged-chr10-4062339-1,chr10,4062239,4062439
Merged-chr10-4068333-1,chr10,4068233,4068433
Merged-chr10-4069825-1,chr10,4069725,4069925
Merged-chr10-4076624-1,chr10,4076524,4076724
Merged-chr10-4077158-1,chr10,4077058,4077258
Merged-chr10-4078167-1,chr10,4078067,4078267
Merged-chr10-4079404-12,chr10,4079239,4079550
Merged-chr10-4080075-16,chr10,4079897,4080321
Merged-chr10-4080437-1,chr10,4080337,4080537
Merged-chr10-4089297-25,chr10,4088756,4090083
Merged-chr10-4090639-1,chr10,4090539,4090739
Merged-chr10-4090987-1,chr10,4090887,4091087
Merged-chr10-4092101-12,chr10,4091895,4092283
Merged-chr10-4093321-1,chr10,4093221,4093421
Merged-chr10-4096455-1,chr10,4096355,4096555
Merged-chr10-4097362-1,chr10,4097262,4097462
Merged-chr10-4098883-2,chr10,4098770,4098996
Merged-chr10-4100195-44,chr10,4100017,4100398
Merged-chr10-4101791-1,chr10,4101691,4101891
Merged-chr10-4108478-1,chr10,4108378,4108578
Merged-chr10-4118019-1,chr10,4117919,4118119
Merged-chr10-4120018-1,chr10,4119918,4120118
Merged-chr10-4120877-1,chr10,4120777,4120977
Merged-chr10-4121377-1,chr10,4121277,4121477
Merged-chr10-4123471-2,chr10,4123346,4123596
Merged-chr10-4124318-4,chr10,4124204,4124455
Merged-chr10-4124852-1,chr10,4124752,4124952
Merged-chr10-4126618-1,chr10,4126518,4126718
Merged-chr10-4128755-6,chr10,4128595,4128947
Merged-chr10-4137064-1,chr10,4136964,4137164
Merged-chr10-4143297-1,chr10,4143197,4143397
Merged-chr10-4146023-1,chr10,4145923,4146123
Merged-chr10-4149781-1,chr10,4149681,4149881
Merged-chr10-4154279-1,chr10,4154179,4154379
Merged-chr10-4159887-1,chr10,4159787,4159987
Merged-chr10-4167349-1,chr10,4167249,4167449
Merged-chr10-4172137-1,chr10,4172037,4172237
Merged-chr10-4176859-1,chr10,4176759,4176959
Merged-chr10-4189003-1,chr10,4188903,4189103
Merged-chr10-4189786-1,chr10,4189686,4189886
Merged-chr10-4198606-1,chr10,4198506,4198706
Merged-chr10-4209515-1,chr10,4209415,4209615
Merged-chr10-4210832-2,chr10,4210723,4210942
Merged-chr10-4214529-10,chr10,4214359,4214682
Merged-chr10-4220591-1,chr10,4220491,4220691
Merged-chr10-4225550-1,chr10,4225450,4225650
Merged-chr10-4229115-1,chr10,4229015,4229215
Merged-chr10-4236818-1,chr10,4236718,4236918
Merged-chr10-4237178-1,chr10,4237078,4237278
Merged-chr10-4242734-1,chr10,4242634,4242834
Merged-chr10-4246646-2,chr10,4246546,4246746
Merged-chr10-4247636-1,chr10,4247536,4247736
Merged-chr10-4253253-7,chr10,4253115,4253393
Merged-chr10-4253863-1,chr10,4253763,4253963
Merged-chr10-4260925-1,chr10,4260825,4261025
Merged-chr10-4261557-3,chr10,4261388,4261692
Merged-chr10-4266648-39,chr10,4266409,4266871
Merged-chr10-4267071-3,chr10,4266931,4267241
Merged-chr10-4294503-1,chr10,4294403,4294603
Merged-chr10-4304078-1,chr10,4303978,4304178
Merged-chr10-4311965-1,chr10,4311865,4312065
Merged-chr10-4313668-2,chr10,4313539,4313797
Merged-chr10-4313901-1,chr10,4313801,4314001
Merged-chr10-4320934-1,chr10,4320834,4321034
Merged-chr10-4321364-1,chr10,4321264,4321464
Merged-chr10-4326229-1,chr10,4326129,4326329
Merged-chr10-4329939-1,chr10,4329839,4330039
Merged-chr10-4332937-1,chr10,4332837,4333037
Merged-chr10-4333333-1,chr10,4333233,4333433
Merged-chr10-4333579-6,chr10,4333450,4333698
Merged-chr10-4334457-54,chr10,4334268,4334652
Merged-chr10-4341612-47,chr10,4341462,4341771
Merged-chr10-4346979-55,chr10,4346831,4347122
Merged-chr10-4351544-1,chr10,4351444,4351644
Merged-chr10-4356055-59,chr10,4355771,4356316
Merged-chr10-4357623-41,chr10,4357458,4357804
Merged-chr10-4366615-1,chr10,4366515,4366715
Merged-chr10-4370247-11,chr10,4370048,4370431
Merged-chr10-4372159-33,chr10,4372016,4372324
Merged-chr10-4381575-1,chr10,4381475,4381675
Merged-chr10-4385018-2,chr10,4384910,4385126
Merged-chr10-4386978-117,chr10,4386647,4387410
Merged-chr10-4388236-18,chr10,4388030,4388457
Merged-chr10-4389206-13,chr10,4389052,4389361
Merged-chr10-4392033-17,chr10,4391896,4392158
Merged-chr10-4393016-1,chr10,4392916,4393116
Merged-chr10-4395490-8,chr10,4395346,4395636
Merged-chr10-4398894-1,chr10,4398794,4398994
Merged-chr10-4404565-1,chr10,4404465,4404665
Merged-chr10-4405093-25,chr10,4404962,4405267
Merged-chr10-4405448-1,chr10,4405348,4405548
Merged-chr10-4406832-1,chr10,4406732,4406932
Merged-chr10-4410516-1,chr10,4410416,4410616
Merged-chr10-4421440-1,chr10,4421340,4421540
Merged-chr10-4423594-1,chr10,4423494,4423694
Merged-chr10-4429479-1,chr10,4429379,4429579
Merged-chr10-4432474-61,chr10,4432211,4432719
Merged-chr10-4433539-6,chr10,4433397,4433680
Merged-chr10-4438869-2,chr10,4438701,4439038
Merged-chr10-4444637-1,chr10,4444537,4444737
Merged-chr10-4456043-2,chr10,4455927,4456159
Merged-chr10-4456551-3,chr10,4456364,4456704
Merged-chr10-4457822-1,chr10,4457722,4457922
Merged-chr10-4460422-2,chr10,4460303,4460541
Merged-chr10-4468871-1,chr10,4468771,4468971
Merged-chr10-4469687-1,chr10,4469587,4469787
Merged-chr10-4470232-17,chr10,4470048,4470552
Merged-chr10-4476033-1,chr10,4475933,4476133
Merged-chr10-4479907-1,chr10,4479807,4480007
Merged-chr10-4480191-1,chr10,4480091,4480291
Merged-chr10-4480438-4,chr10,4480330,4480542
Merged-chr10-4482310-1,chr10,4482210,4482410
Merged-chr10-4484047-1,chr10,4483947,4484147
Merged-chr10-4490067-2,chr10,4489962,4490172
Merged-chr10-4490302-1,chr10,4490202,4490402
Merged-chr10-4492226-1,chr10,4492126,4492326
Merged-chr10-4492439-1,chr10,4492339,4492539
Merged-chr10-4493912-1,chr10,4493812,4494012
Merged-chr10-4496344-1,chr10,4496244,4496444
Merged-chr10-4500763-6,chr10,4500560,4500954
Merged-chr10-4504823-1,chr10,4504723,4504923
Merged-chr10-4508043-1,chr10,4507943,4508143
Merged-chr10-4510949-1,chr10,4510849,4511049
Merged-chr10-4511335-2,chr10,4511190,4511480
Merged-chr10-4512600-1,chr10,4512500,4512700
Merged-chr10-4512919-29,chr10,4512707,4513152
Merged-chr10-4513336-1,chr10,4513236,4513436
Merged-chr10-4514067-1,chr10,4513967,4514167
Merged-chr10-4517348-1,chr10,4517248,4517448
Merged-chr10-4518598-24,chr10,4518428,4518774
Merged-chr10-4522360-1,chr10,4522260,4522460
Merged-chr10-4523064-1,chr10,4522964,4523164
Merged-chr10-4544163-1,chr10,4544063,4544263
Merged-chr10-4545666-4,chr10,4545468,4545877
Merged-chr10-4546620-1,chr10,4546520,4546720
Merged-chr10-4550456-1,chr10,4550356,4550556
Merged-chr10-4563973-1,chr10,4563873,4564073
Merged-chr10-4576901-1,chr10,4576801,4577001
Merged-chr10-4580971-1,chr10,4580871,4581071
Merged-chr10-4581284-1,chr10,4581184,4581384
Merged-chr10-4586071-2,chr10,4585925,4586217
Merged-chr10-4590553-1,chr10,4590453,4590653
Merged-chr10-4594028-11,chr10,4593900,4594201
Merged-chr10-4597398-1,chr10,4597298,4597498
Merged-chr10-4598450-17,chr10,4598328,4598629
Merged-chr10-4599265-1,chr10,4599165,4599365
Merged-chr10-4600990-1,chr10,4600890,4601090
Merged-chr10-4601265-2,chr10,4601156,4601374
Merged-chr10-4601815-5,chr10,4601512,4602016
Merged-chr10-4607056-1,chr10,4606956,4607156
Merged-chr10-4609926-1,chr10,4609826,4610026
Merged-chr10-4610230-1,chr10,4610130,4610330
Merged-chr10-4611629-5,chr10,4611399,4611831
Merged-chr10-4612025-3,chr10,4611861,4612185
Merged-chr10-4612573-68,chr10,4612241,4613046
Merged-chr10-4613866-2,chr10,4613680,4614053
Merged-chr10-4614526-2,chr10,4614340,4614712
Merged-chr10-4617310-1,chr10,4617210,4617410
Merged-chr10-4619651-4,chr10,4619506,4619836
Merged-chr10-4621072-12,chr10,4620889,4621237
Merged-chr10-4623292-1,chr10,4623192,4623392
Merged-chr10-4628885-1,chr10,4628785,4628985
Merged-chr10-4632444-85,chr10,4632161,4632885
Merged-chr10-4633284-2,chr10,4633184,4633385
Merged-chr10-4636395-1,chr10,4636295,4636495
Merged-chr10-4637780-1,chr10,4637680,4637880
Merged-chr10-4653927-2,chr10,4653762,4654093
Merged-chr10-4659769-1,chr10,4659669,4659869
Merged-chr10-4671364-12,chr10,4671143,4671694
Merged-chr10-4675158-11,chr10,4675040,4675265
Merged-chr10-4681390-1,chr10,4681290,4681490
Merged-chr10-4683049-1,chr10,4682949,4683149
Merged-chr10-4690857-1,chr10,4690757,4690957
Merged-chr10-4694552-1,chr10,4694452,4694652
Merged-chr10-4703024-1,chr10,4702924,4703124
Merged-chr10-4708057-1,chr10,4707957,4708157
Merged-chr10-4712717-8,chr10,4712488,4712929
Merged-chr10-4721394-1,chr10,4721294,4721494
Merged-chr10-4723346-1,chr10,4723246,4723446
Merged-chr10-4725042-4,chr10,4724921,4725165
Merged-chr10-4735532-1,chr10,4735432,4735632
Merged-chr10-4741800-1,chr10,4741700,4741900
Merged-chr10-4757355-1,chr10,4757255,4757455
Merged-chr10-4780407-1,chr10,4780307,4780507
Merged-chr10-4785578-1,chr10,4785478,4785678
Merged-chr10-4787150-2,chr10,4787014,4787287
Merged-chr10-4794369-1,chr10,4794269,4794469
Merged-chr10-4802894-1,chr10,4802794,4802994
Merged-chr10-4803915-1,chr10,4803815,4804015
Merged-chr10-4809041-1,chr10,4808941,4809141
Merged-chr10-4810941-1,chr10,4810841,4811041
Merged-chr10-4841139-1,chr10,4841039,4841239
Merged-chr10-4843173-1,chr10,4843073,4843273
Merged-chr10-4846256-1,chr10,4846156,4846356
Merged-chr10-4851073-1,chr10,4850973,4851173
Merged-chr10-4859662-1,chr10,4859562,4859762
Merged-chr10-4860380-1,chr10,4860280,4860480
Merged-chr10-4867688-1,chr10,4867588,4867788
Merged-chr10-4868839-1,chr10,4868739,4868939
Merged-chr10-4869402-1,chr10,4869302,4869502
Merged-chr10-4877325-1,chr10,4877225,4877425
Merged-chr10-4882176-1,chr10,4882076,4882276
Merged-chr10-4885046-1,chr10,4884946,4885146
Merged-chr10-4885774-1,chr10,4885674,4885874
Merged-chr10-4886361-1,chr10,4886261,4886461
Merged-chr10-4894154-1,chr10,4894054,4894254
Merged-chr10-4900514-15,chr10,4900268,4900733
Merged-chr10-4907718-1,chr10,4907618,4907818
Merged-chr10-4909407-11,chr10,4909243,4909566
Merged-chr10-4910624-3,chr10,4910487,4910748
Merged-chr10-4912519-1,chr10,4912419,4912619
Merged-chr10-4929098-1,chr10,4928998,4929198
Merged-chr10-4932738-1,chr10,4932638,4932838
Merged-chr10-4941364-1,chr10,4941264,4941464
Merged-chr10-4967789-1,chr10,4967689,4967889
Merged-chr10-4971998-5,chr10,4971863,4972153
Merged-chr10-4976194-1,chr10,4976094,4976294
Merged-chr10-4977529-51,chr10,4977136,4977817
Merged-chr10-4981571-1,chr10,4981471,4981671
Merged-chr10-4988787-2,chr10,4988686,4988888
Merged-chr10-4989255-2,chr10,4989134,4989377
Merged-chr10-4992252-5,chr10,4992045,4992457
Merged-chr10-4993232-2,chr10,4993054,4993410
Merged-chr10-4994719-1,chr10,4994619,4994819
Merged-chr10-5001437-1,chr10,5001337,5001537
Merged-chr10-5010327-1,chr10,5010227,5010427
Merged-chr10-5011964-1,chr10,5011864,5012064
Merged-chr10-5013130-1,chr10,5013030,5013230
Merged-chr10-5014469-1,chr10,5014369,5014569
Merged-chr10-5018728-1,chr10,5018628,5018828
Merged-chr10-5040162-1,chr10,5040062,5040262
Merged-chr10-5044107-1,chr10,5044007,5044207
Merged-chr10-5049920-3,chr10,5049803,5050035
Merged-chr10-5052410-1,chr10,5052310,5052510
Merged-chr10-5056425-2,chr10,5056307,5056544
Merged-chr10-5065290-1,chr10,5065190,5065390
Merged-chr10-5071999-1,chr10,5071899,5072099
Merged-chr10-5078525-1,chr10,5078425,5078625
Merged-chr10-5079206-2,chr10,5079067,5079345
Merged-chr10-5080126-28,chr10,5079940,5080364
Merged-chr10-5101957-1,chr10,5101857,5102057
Merged-chr10-5107245-1,chr10,5107145,5107345
Merged-chr10-5108598-1,chr10,5108498,5108698
Merged-chr10-5115185-1,chr10,5115085,5115285
Merged-chr10-5116223-1,chr10,5116123,5116323
Merged-chr10-5143186-2,chr10,5143047,5143325
Merged-chr10-5150854-1,chr10,5150754,5150954
Merged-chr10-5159703-1,chr10,5159603,5159803
Merged-chr10-5160761-1,chr10,5160661,5160861
Merged-chr10-5161750-4,chr10,5161609,5161877
Merged-chr10-5163981-46,chr10,5163817,5164113
Merged-chr10-5164716-1,chr10,5164616,5164816
Merged-chr10-5164986-1,chr10,5164886,5165086
Merged-chr10-5165559-1,chr10,5165459,5165659
Merged-chr10-5167574-1,chr10,5167474,5167674
Merged-chr10-5168222-1,chr10,5168122,5168322
Merged-chr10-5169683-1,chr10,5169583,5169783
Merged-chr10-5170692-1,chr10,5170592,5170792
Merged-chr10-5171089-1,chr10,5170989,5171189
Merged-chr10-5172857-1,chr10,5172757,5172957
Merged-chr10-5173094-1,chr10,5172994,5173194
Merged-chr10-5177328-1,chr10,5177228,5177428
Merged-chr10-5177748-1,chr10,5177648,5177848
Merged-chr10-5181981-1,chr10,5181881,5182081
Merged-chr10-5182517-1,chr10,5182417,5182617
Merged-chr10-5184157-1,chr10,5184057,5184257
Merged-chr10-5187429-1,chr10,5187329,5187529
Merged-chr10-5188262-6,chr10,5188117,5188400
Merged-chr10-5189127-2,chr10,5189022,5189233
Merged-chr10-5193501-1,chr10,5193401,5193601
Merged-chr10-5194800-62,chr10,5194541,5195230
Merged-chr10-5196445-1,chr10,5196345,5196545
Merged-chr10-5197500-16,chr10,5197333,5197647
Merged-chr10-5200913-1,chr10,5200813,5201013
Merged-chr10-5201364-1,chr10,5201264,5201464
Merged-chr10-5202873-2,chr10,5202706,5203040
Merged-chr10-5204037-25,chr10,5203878,5204239
Merged-chr10-5205437-1,chr10,5205337,5205537
Merged-chr10-5207674-1,chr10,5207574,5207774
Merged-chr10-5214890-1,chr10,5214790,5214990
Merged-chr10-5222350-1,chr10,5222250,5222450
Merged-chr10-5227569-3,chr10,5227438,5227709
Merged-chr10-5229800-1,chr10,5229700,5229900
Merged-chr10-5233518-1,chr10,5233418,5233618
Merged-chr10-5235586-1,chr10,5235486,5235686
Merged-chr10-5238044-1,chr10,5237944,5238144
Merged-chr10-5239916-1,chr10,5239816,5240016
Merged-chr10-5243774-1,chr10,5243674,5243874
Merged-chr10-5246137-1,chr10,5246037,5246237
Merged-chr10-5248210-1,chr10,5248110,5248310
Merged-chr10-5254032-1,chr10,5253932,5254132
Merged-chr10-5263299-1,chr10,5263199,5263399
Merged-chr10-5266286-1,chr10,5266186,5266386
Merged-chr10-5266605-2,chr10,5266472,5266739
Merged-chr10-5272251-1,chr10,5272151,5272351
Merged-chr10-5276443-1,chr10,5276343,5276543
Merged-chr10-5288278-1,chr10,5288178,5288378
Merged-chr10-5292203-1,chr10,5292103,5292303
Merged-chr10-5292818-1,chr10,5292718,5292918
Merged-chr10-5302871-1,chr10,5302771,5302971
Merged-chr10-5312613-1,chr10,5312513,5312713
Merged-chr10-5316739-1,chr10,5316639,5316839
Merged-chr10-5317795-21,chr10,5317642,5317926
Merged-chr10-5318060-1,chr10,5317960,5318160
Merged-chr10-5318984-1,chr10,5318884,5319084
Merged-chr10-5322798-9,chr10,5322622,5322945
Merged-chr10-5323806-1,chr10,5323706,5323906
Merged-chr10-5327528-1,chr10,5327428,5327628
Merged-chr10-5329247-1,chr10,5329147,5329347
Merged-chr10-5330334-1,chr10,5330234,5330434
Merged-chr10-5336594-5,chr10,5336382,5336762
Merged-chr10-5340983-10,chr10,5340761,5341218
Merged-chr10-5341607-3,chr10,5341415,5341844
Merged-chr10-5344760-1,chr10,5344660,5344860
Merged-chr10-5350819-1,chr10,5350719,5350919
Merged-chr10-5351084-6,chr10,5350925,5351218
Merged-chr10-5352026-6,chr10,5351852,5352177
Merged-chr10-5355667-1,chr10,5355567,5355767
Merged-chr10-5359773-1,chr10,5359673,5359873
Merged-chr10-5367622-1,chr10,5367522,5367722
Merged-chr10-5383014-1,chr10,5382914,5383114
Merged-chr10-5384373-57,chr10,5384091,5384730
Merged-chr10-5401550-1,chr10,5401450,5401650
