peak_name,chr,start,end,gene_number,gene_name
Merged-chr17-3451235-37,chr17,3451027,3451425,3,"Tiam2,Tfb1m,Cldn20"
Merged-chr17-3456694-1,chr17,3456594,3456794,3,"Tiam2,Tfb1m,Cldn20"
Merged-chr17-3469417-1,chr17,3469317,3469517,4,"Tiam2,Tfb1m,Cldn20,1700102H20Rik"
Merged-chr17-3470644-1,chr17,3470544,3470744,4,"Tiam2,Tfb1m,Cldn20,1700102H20Rik"
Merged-chr17-3471558-1,chr17,3471458,3471658,4,"Tiam2,Tfb1m,Cldn20,1700102H20Rik"
Merged-chr17-3477914-1,chr17,3477814,3478014,4,"Tiam2,Tfb1m,Cldn20,1700102H20Rik"
Merged-chr17-3482352-1,chr17,3482252,3482452,4,"Tiam2,Tfb1m,Cldn20,1700102H20Rik"
Merged-chr17-3485347-1,chr17,3485247,3485447,4,"Tiam2,Tfb1m,Cldn20,1700102H20Rik"
Merged-chr17-3491211-3,chr17,3491054,3491357,4,"Tiam2,Tfb1m,Cldn20,1700102H20Rik"
Merged-chr17-3494021-1,chr17,3493921,3494121,4,"Tiam2,Tfb1m,Cldn20,1700102H20Rik"
Merged-chr17-3495714-1,chr17,3495614,3495814,4,"Tiam2,Tfb1m,Cldn20,1700102H20Rik"
Merged-chr17-3498325-9,chr17,3498195,3498459,4,"Tiam2,Tfb1m,Cldn20,1700102H20Rik"
Merged-chr17-3502786-1,chr17,3502686,3502886,4,"Tiam2,Tfb1m,Cldn20,1700102H20Rik"
Merged-chr17-3505447-10,chr17,3505298,3505568,4,"Tiam2,Tfb1m,Cldn20,1700102H20Rik"
Merged-chr17-3506707-6,chr17,3506583,3506843,4,"Tiam2,Tfb1m,Cldn20,1700102H20Rik"
Merged-chr17-3510043-43,chr17,3509894,3510201,4,"Tiam2,Tfb1m,Cldn20,1700102H20Rik"
Merged-chr17-3516577-1,chr17,3516477,3516677,4,"Tiam2,Tfb1m,Cldn20,1700102H20Rik"
Merged-chr17-3520993-1,chr17,3520893,3521093,4,"Tiam2,Tfb1m,Cldn20,1700102H20Rik"
Merged-chr17-3521574-44,chr17,3521356,3521809,4,"Tiam2,Tfb1m,Cldn20,1700102H20Rik"
Merged-chr17-3522287-1,chr17,3522187,3522387,4,"Tiam2,Tfb1m,Cldn20,1700102H20Rik"
Merged-chr17-3523185-1,chr17,3523085,3523285,4,"Tiam2,Tfb1m,Cldn20,1700102H20Rik"
Merged-chr17-3526292-1,chr17,3526192,3526392,4,"Tiam2,Tfb1m,Cldn20,1700102H20Rik"
Merged-chr17-3529820-1,chr17,3529720,3529920,4,"Tiam2,Tfb1m,Cldn20,1700102H20Rik"
Merged-chr17-3532895-1,chr17,3532795,3532995,4,"Tiam2,Tfb1m,Cldn20,1700102H20Rik"
Merged-chr17-3533122-1,chr17,3533022,3533222,4,"Tiam2,Tfb1m,Cldn20,1700102H20Rik"
Merged-chr17-3533625-16,chr17,3533497,3533787,4,"Tiam2,Tfb1m,Cldn20,1700102H20Rik"
Merged-chr17-3549227-1,chr17,3549127,3549327,5,"Tiam2,Tfb1m,Cldn20,1700102H20Rik,Nox3"
Merged-chr17-3557711-111,chr17,3557566,3557967,5,"Tiam2,Tfb1m,Cldn20,1700102H20Rik,Nox3"
Merged-chr17-3563098-1,chr17,3562998,3563198,5,"Tiam2,Tfb1m,Cldn20,1700102H20Rik,Nox3"
Merged-chr17-3564777-2,chr17,3564675,3564879,5,"Tiam2,Tfb1m,Cldn20,1700102H20Rik,Nox3"
Merged-chr17-3568268-1,chr17,3568168,3568368,5,"Tiam2,Tfb1m,Cldn20,1700102H20Rik,Nox3"
Merged-chr17-3571078-8,chr17,3570958,3571199,5,"Tiam2,Tfb1m,Cldn20,1700102H20Rik,Nox3"
Merged-chr17-3574222-1,chr17,3574122,3574322,5,"Tiam2,Tfb1m,Cldn20,1700102H20Rik,Nox3"
Merged-chr17-3577216-1,chr17,3577116,3577316,5,"Tiam2,Tfb1m,Cldn20,1700102H20Rik,Nox3"
Merged-chr17-3578135-1,chr17,3578035,3578235,5,"Tiam2,Tfb1m,Cldn20,1700102H20Rik,Nox3"
Merged-chr17-3581266-1,chr17,3581166,3581366,5,"Tiam2,Tfb1m,Cldn20,1700102H20Rik,Nox3"
Merged-chr17-3583253-1,chr17,3583153,3583353,5,"Tiam2,Tfb1m,Cldn20,1700102H20Rik,Nox3"
Merged-chr17-3591075-2,chr17,3590924,3591227,5,"Tiam2,Tfb1m,Cldn20,1700102H20Rik,Nox3"
Merged-chr17-3591598-1,chr17,3591498,3591698,5,"Tiam2,Tfb1m,Cldn20,1700102H20Rik,Nox3"
Merged-chr17-3592753-1,chr17,3592653,3592853,5,"Tiam2,Tfb1m,Cldn20,1700102H20Rik,Nox3"
Merged-chr17-3612026-1,chr17,3611926,3612126,5,"Tiam2,Tfb1m,Cldn20,1700102H20Rik,Nox3"
Merged-chr17-3643809-1,chr17,3643709,3643909,3,"Tfb1m,1700102H20Rik,Nox3"
Merged-chr17-3655171-1,chr17,3655071,3655271,3,"Tfb1m,1700102H20Rik,Nox3"
Merged-chr17-3662694-1,chr17,3662594,3662794,1,Nox3
Merged-chr17-3664222-1,chr17,3664122,3664322,1,Nox3
Merged-chr17-3665742-1,chr17,3665642,3665842,1,Nox3
Merged-chr17-3690980-1,chr17,3690880,3691080,1,Nox3
Merged-chr17-3692994-1,chr17,3692894,3693094,1,Nox3
Merged-chr17-3695486-1,chr17,3695386,3695586,1,Nox3
Merged-chr17-3705437-1,chr17,3705337,3705537,1,Nox3
Merged-chr17-3708323-1,chr17,3708223,3708423,1,Nox3
Merged-chr17-3709360-1,chr17,3709260,3709460,1,Nox3
Merged-chr17-3711248-1,chr17,3711148,3711348,1,Nox3
Merged-chr17-3747296-1,chr17,3747196,3747396,1,Nox3
Merged-chr17-3753075-1,chr17,3752975,3753175,1,Nox3
Merged-chr17-3767400-1,chr17,3767300,3767500,1,Nox3
Merged-chr17-3778965-1,chr17,3778865,3779065,1,Nox3
Merged-chr17-3781263-1,chr17,3781163,3781363,1,Nox3
Merged-chr17-3791591-1,chr17,3791491,3791691,1,Nox3
Merged-chr17-3792805-1,chr17,3792705,3792905,1,Nox3
Merged-chr17-3805310-1,chr17,3805210,3805410,0,NA
Merged-chr17-3808408-1,chr17,3808308,3808508,0,NA
Merged-chr17-3811867-1,chr17,3811767,3811967,0,NA
Merged-chr17-3813074-1,chr17,3812974,3813174,0,NA
Merged-chr17-3816306-1,chr17,3816206,3816406,0,NA
Merged-chr17-3822372-1,chr17,3822272,3822472,0,NA
Merged-chr17-3832630-1,chr17,3832530,3832730,0,NA
Merged-chr17-3867214-1,chr17,3867114,3867314,0,NA
Merged-chr17-3873293-1,chr17,3873193,3873393,0,NA
Merged-chr17-3874364-1,chr17,3874264,3874464,0,NA
Merged-chr17-3884172-1,chr17,3884072,3884272,0,NA
Merged-chr17-3907530-1,chr17,3907430,3907630,0,NA
Merged-chr17-3916331-1,chr17,3916231,3916431,0,NA
Merged-chr17-3920465-2,chr17,3920286,3920644,0,NA
Merged-chr17-3925423-1,chr17,3925323,3925523,0,NA
Merged-chr17-3932105-1,chr17,3932005,3932205,0,NA
Merged-chr17-3937888-1,chr17,3937788,3937988,0,NA
Merged-chr17-3982524-1,chr17,3982424,3982624,1,4930470H14Rik
Merged-chr17-4053005-1,chr17,4052905,4053105,2,"4930470H14Rik,4930548J01Rik"
Merged-chr17-4069893-1,chr17,4069793,4069993,2,"4930470H14Rik,4930548J01Rik"
Merged-chr17-4070404-1,chr17,4070304,4070504,2,"4930470H14Rik,4930548J01Rik"
Merged-chr17-4071707-1,chr17,4071607,4071807,2,"4930470H14Rik,4930548J01Rik"
Merged-chr17-4073317-1,chr17,4073217,4073417,2,"4930470H14Rik,4930548J01Rik"
Merged-chr17-4099715-1,chr17,4099615,4099815,2,"4930470H14Rik,4930548J01Rik"
Merged-chr17-4101415-1,chr17,4101315,4101515,2,"4930470H14Rik,4930548J01Rik"
Merged-chr17-4102365-1,chr17,4102265,4102465,2,"4930470H14Rik,4930548J01Rik"
Merged-chr17-4110260-1,chr17,4110160,4110360,2,"4930470H14Rik,4930548J01Rik"
Merged-chr17-4119936-1,chr17,4119836,4120036,2,"4930470H14Rik,4930548J01Rik"
Merged-chr17-4138121-1,chr17,4138021,4138221,2,"4930470H14Rik,4930548J01Rik"
Merged-chr17-4138381-1,chr17,4138281,4138481,2,"4930470H14Rik,4930548J01Rik"
Merged-chr17-4157569-1,chr17,4157469,4157669,2,"4930470H14Rik,4930548J01Rik"
Merged-chr17-4162338-1,chr17,4162238,4162438,2,"4930470H14Rik,4930548J01Rik"
Merged-chr17-4165988-1,chr17,4165888,4166088,2,"4930470H14Rik,4930548J01Rik"
Merged-chr17-4171911-1,chr17,4171811,4172011,2,"4930470H14Rik,4930548J01Rik"
Merged-chr17-4186962-1,chr17,4186862,4187062,1,4930548J01Rik
Merged-chr17-4189950-1,chr17,4189850,4190050,1,4930548J01Rik
Merged-chr17-4191553-1,chr17,4191453,4191653,1,4930548J01Rik
Merged-chr17-4195181-1,chr17,4195081,4195281,1,4930548J01Rik
Merged-chr17-4196951-1,chr17,4196851,4197051,1,4930548J01Rik
Merged-chr17-4198433-1,chr17,4198333,4198533,1,4930548J01Rik
Merged-chr17-4199738-1,chr17,4199638,4199838,1,4930548J01Rik
Merged-chr17-4200807-1,chr17,4200707,4200907,1,4930548J01Rik
Merged-chr17-4207467-1,chr17,4207367,4207567,1,4930548J01Rik
Merged-chr17-4227565-1,chr17,4227465,4227665,0,NA
Merged-chr17-4237630-1,chr17,4237530,4237730,0,NA
Merged-chr17-4238777-1,chr17,4238677,4238877,0,NA
Merged-chr17-4248874-1,chr17,4248774,4248974,0,NA
Merged-chr17-4251423-1,chr17,4251323,4251523,0,NA
Merged-chr17-4254223-1,chr17,4254123,4254323,0,NA
Merged-chr17-4260134-1,chr17,4260034,4260234,0,NA
Merged-chr17-4276879-1,chr17,4276779,4276979,0,NA
Merged-chr17-4290722-1,chr17,4290622,4290822,0,NA
Merged-chr17-4294155-1,chr17,4294055,4294255,0,NA
Merged-chr17-4296266-1,chr17,4296166,4296366,0,NA
Merged-chr17-4307810-1,chr17,4307710,4307910,0,NA
Merged-chr17-4320858-1,chr17,4320758,4320958,0,NA
Merged-chr17-4321668-1,chr17,4321568,4321768,0,NA
Merged-chr17-4324846-1,chr17,4324746,4324946,0,NA
Merged-chr17-4326005-1,chr17,4325905,4326105,0,NA
Merged-chr17-4326859-1,chr17,4326759,4326959,0,NA
Merged-chr17-4331863-1,chr17,4331763,4331963,0,NA
Merged-chr17-4332374-1,chr17,4332274,4332474,0,NA
Merged-chr17-4338267-1,chr17,4338167,4338367,0,NA
Merged-chr17-4358066-1,chr17,4357966,4358166,0,NA
Merged-chr17-4358956-1,chr17,4358856,4359056,0,NA
Merged-chr17-4367461-1,chr17,4367361,4367561,0,NA
Merged-chr17-4376668-1,chr17,4376568,4376768,0,NA
Merged-chr17-4380606-1,chr17,4380506,4380706,0,NA
Merged-chr17-4384838-1,chr17,4384738,4384938,0,NA
Merged-chr17-4392190-1,chr17,4392090,4392290,0,NA
Merged-chr17-4404038-1,chr17,4403938,4404138,0,NA
Merged-chr17-4433104-1,chr17,4433004,4433204,0,NA
Merged-chr17-4434454-1,chr17,4434354,4434554,0,NA
Merged-chr17-4438254-1,chr17,4438154,4438354,0,NA
Merged-chr17-4439308-1,chr17,4439208,4439408,0,NA
Merged-chr17-4448261-1,chr17,4448161,4448361,0,NA
Merged-chr17-4456515-1,chr17,4456415,4456615,0,NA
Merged-chr17-4468349-2,chr17,4468164,4468535,0,NA
Merged-chr17-4468861-1,chr17,4468761,4468961,0,NA
Merged-chr17-4470539-1,chr17,4470439,4470639,0,NA
Merged-chr17-4470781-1,chr17,4470681,4470881,0,NA
Merged-chr17-4474674-1,chr17,4474574,4474774,0,NA
Merged-chr17-4483309-1,chr17,4483209,4483409,0,NA
Merged-chr17-4484038-1,chr17,4483938,4484138,0,NA
Merged-chr17-4500378-1,chr17,4500278,4500478,0,NA
Merged-chr17-4506399-1,chr17,4506299,4506499,0,NA
Merged-chr17-4508962-1,chr17,4508862,4509062,0,NA
Merged-chr17-4525340-1,chr17,4525240,4525440,0,NA
Merged-chr17-4534573-1,chr17,4534473,4534673,0,NA
Merged-chr17-4538109-1,chr17,4538009,4538209,1,4930517M08Rik
Merged-chr17-4549207-1,chr17,4549107,4549307,1,4930517M08Rik
Merged-chr17-4562689-1,chr17,4562589,4562789,1,4930517M08Rik
Merged-chr17-4571270-1,chr17,4571170,4571370,1,4930517M08Rik
Merged-chr17-4590353-1,chr17,4590253,4590453,1,4930517M08Rik
Merged-chr17-4596048-1,chr17,4595948,4596148,1,4930517M08Rik
Merged-chr17-4596429-1,chr17,4596329,4596529,1,4930517M08Rik
Merged-chr17-4596693-1,chr17,4596593,4596793,1,4930517M08Rik
Merged-chr17-4601697-1,chr17,4601597,4601797,1,4930517M08Rik
Merged-chr17-4606680-1,chr17,4606580,4606780,1,4930517M08Rik
Merged-chr17-4609207-1,chr17,4609107,4609307,1,4930517M08Rik
Merged-chr17-4622192-1,chr17,4622092,4622292,1,4930517M08Rik
Merged-chr17-4632959-1,chr17,4632859,4633059,1,4930517M08Rik
Merged-chr17-4642894-1,chr17,4642794,4642994,1,4930517M08Rik
Merged-chr17-4645112-1,chr17,4645012,4645212,1,4930517M08Rik
Merged-chr17-4647823-1,chr17,4647723,4647923,1,4930517M08Rik
Merged-chr17-4648099-1,chr17,4647999,4648199,1,4930517M08Rik
Merged-chr17-4667430-1,chr17,4667330,4667530,1,4930517M08Rik
Merged-chr17-4675604-1,chr17,4675504,4675704,1,4930517M08Rik
Merged-chr17-4692456-1,chr17,4692356,4692556,1,4930517M08Rik
Merged-chr17-4693389-1,chr17,4693289,4693489,1,4930517M08Rik
Merged-chr17-4702632-1,chr17,4702532,4702732,1,4930517M08Rik
Merged-chr17-4717098-1,chr17,4716998,4717198,1,4930517M08Rik
Merged-chr17-4720522-1,chr17,4720422,4720622,1,4930517M08Rik
Merged-chr17-4722180-1,chr17,4722080,4722280,1,4930517M08Rik
Merged-chr17-4733503-1,chr17,4733403,4733603,1,4930517M08Rik
Merged-chr17-4735514-1,chr17,4735414,4735614,1,4930517M08Rik
Merged-chr17-4738770-1,chr17,4738670,4738870,0,NA
Merged-chr17-4742475-2,chr17,4742347,4742603,0,NA
Merged-chr17-4743998-1,chr17,4743898,4744098,0,NA
Merged-chr17-4751680-1,chr17,4751580,4751780,0,NA
Merged-chr17-4758076-1,chr17,4757976,4758176,0,NA
Merged-chr17-4760289-1,chr17,4760189,4760389,0,NA
Merged-chr17-4767917-1,chr17,4767817,4768017,0,NA
Merged-chr17-4768170-4,chr17,4768046,4768304,0,NA
Merged-chr17-4776580-1,chr17,4776480,4776680,0,NA
Merged-chr17-4777092-1,chr17,4776992,4777192,0,NA
Merged-chr17-4778367-27,chr17,4778195,4778514,0,NA
Merged-chr17-4780390-1,chr17,4780290,4780490,0,NA
Merged-chr17-4781764-1,chr17,4781664,4781864,0,NA
Merged-chr17-4783767-1,chr17,4783667,4783867,0,NA
Merged-chr17-4793625-1,chr17,4793525,4793725,0,NA
Merged-chr17-4809303-1,chr17,4809203,4809403,0,NA
Merged-chr17-4816714-1,chr17,4816614,4816814,0,NA
Merged-chr17-4827716-1,chr17,4827616,4827816,0,NA
Merged-chr17-4833750-1,chr17,4833650,4833850,0,NA
Merged-chr17-4834351-1,chr17,4834251,4834451,0,NA
Merged-chr17-4850632-1,chr17,4850532,4850732,0,NA
Merged-chr17-4861681-1,chr17,4861581,4861781,0,NA
Merged-chr17-4862405-1,chr17,4862305,4862505,0,NA
Merged-chr17-4871256-1,chr17,4871156,4871356,0,NA
Merged-chr17-4874810-1,chr17,4874710,4874910,0,NA
Merged-chr17-4875078-1,chr17,4874978,4875178,0,NA
Merged-chr17-4875608-1,chr17,4875508,4875708,0,NA
Merged-chr17-4886900-1,chr17,4886800,4887000,0,NA
Merged-chr17-4890996-1,chr17,4890896,4891096,0,NA
Merged-chr17-4893888-1,chr17,4893788,4893988,0,NA
