gene_name,chrom,txStart,txEnd
Gm10230,chrX,24848450,35527093
Gm10486,chrX,24848451,35527093
Gm10096,chrX,24848454,35527090
Gm10147,chrX,24848454,35527090
Gm10058,chrX,24848455,35527089
Gm5169,chrX,25177482,25401455
Gm1993,chrX,25448500,25670449
Gm5168,chrX,25928213,26151041
Gm2012,chrX,26100882,26331323
Gm2030,chrX,26187198,26410044
Slx,chrX,26422656,26645565
Gm14525,chrX,26572779,26802638
Gm6121,chrX,26812743,27035669
Gm10487,chrX,27372050,35527076
Gm4836,chrX,27372050,35527076
Gm10488,chrX,27372052,35527074
Btbd35f2,chrX,32178393,32662004
Btbd35f1,chrX,32460054,32662009
Btbd35f21,chrX,32626136,32828057
Btbd35f5,chrX,32873896,33075846
Gm2837,chrX,32956285,33157063
Btbd35f12,chrX,33213337,33415288
Btbd35f14,chrX,33475613,33802349
Btbd35f13,chrX,33557139,33759082
Dock11,chrX,35788831,36176562
Il13ra1,chrX,36012107,36271261
Zcchc12,chrX,36095903,36299158
Lonrf3,chrX,36228408,36466856
Gm6268,chrX,36303476,36504654
Pgrmc1,chrX,36498192,36706079
Akap17b,chrX,36508182,36745414
Slc25a43,chrX,36643631,36877307
Slc25a5,chrX,36695596,36898808
Mdrl,chrX,36714767,36917200
C330007P06Rik,chrX,36748543,36964246
Ube2a,chrX,36774294,36984220
Nkrf,chrX,36787541,37002899
Gm15008,chrX,36810833,37011985
6-Sep,chrX,36811271,37089695
Sowahd,chrX,36948844,37150418
Rpl39,chrX,36982517,37185222
Snora69,chrX,36982911,37183033
Upf3b,chrX,36991677,37210322
Nkap,chrX,37026762,37250746
Akap14,chrX,37050697,37268842
Ndufa1,chrX,37087588,37291238
Rnf113a1,chrX,37091221,37292465
Gm9,chrX,37108501,37311041
Rhox1,chrX,37113804,37322258
Rhox2a,chrX,37144991,37349690
Rhox3a,chrX,37149918,37358978
Rhox3e,chrX,37154877,37650897
Rhox4a,chrX,37165374,37495620
Rhox2b,chrX,37312104,37516806
Rhox4b,chrX,37332493,37537278
Rhox2c,chrX,37353658,37558375
Rhox3c,chrX,37369867,37573961
Rhox4c,chrX,37380336,37585124
Rhox2d,chrX,37393409,37597715
Rhox4d,chrX,37414534,37619175
Rhox2e,chrX,37430467,37641809
Rhox4e,chrX,37457411,37662282
Rhox2f,chrX,37471420,37676159
Rhox3f,chrX,37481351,37685496
Rhox4f,chrX,37502894,37707686
Rhox3g,chrX,37523430,37728139
Rhox2g,chrX,37539111,37743470
Rhox4g,chrX,37546500,37751327
Rhox3h,chrX,37557687,37768764
Rhox2h,chrX,37568996,37773277
Rhox5,chrX,37654607,37908878
Rhox6,chrX,37727054,37929857
Rhox7a,chrX,37731685,37941171
Rhox8,chrX,37774775,37978944
Rhox9,chrX,37799096,38001770
Btg1-ps1,chrX,37913907,38118815
Btg1-ps2,chrX,37938198,38143114
Rhox10,chrX,37966474,38171688
Rhox11,chrX,37976597,38185139
Rhox12,chrX,38004061,38210907
Rhox13,chrX,38020839,38229966
Zbtb33,chrX,38089792,38297046
Tmem255a,chrX,38096572,38352481
Mir3110,chrX,38110440,38310520
Atp1b4,chrX,38216121,38436784
Lamp2,chrX,38301356,38556460
Cul4b,chrX,38431620,38676196
Mcts1,chrX,38500657,38713522
C1galt1c1,chrX,38530782,38735143
6030498E09Rik,chrX,38672779,39062688
Cypt15,chrX,39246265,39446961
Cypt14,chrX,39762918,39963604
Gria3,chrX,41301300,41778601
Thoc2,chrX,41694993,42011901
Xiap,chrX,41967835,42209664
Stag2,chrX,42049411,42377186
Sh2d1a,chrX,42402564,42622095
Tenm1,chrX,42432392,43374784
Tex13c1,chrX,43490988,43693530
Dcaf12l2,chrX,44265456,44468337
Dcaf12l1,chrX,44686566,44890197
Prr32,chrX,44990903,45192790
4930515L19Rik,chrX,46167558,46428911
Actrt1,chrX,46229006,46430345
Smarca1,chrX,47709369,47992552
Ocrl,chrX,47812455,48065866
Apln,chrX,47925145,48134853
Xpnpep2,chrX,48008724,48236981
Sash3,chrX,48046435,48261566
Zdhhc9,chrX,48071970,48308702
Utp14a,chrX,48156933,48382449
9530027J09Rik,chrX,48176791,48385426
Bcorl1,chrX,48241357,48506728
Elf4,chrX,48311048,48563132
Aifm1,chrX,48374943,48613563
Rab33a,chrX,48419284,48630240
Zfp280c,chrX,48441625,48694452
Slc25a14,chrX,48523577,48762298
Gpr119,chrX,48567978,48774478
Rbmx2,chrX,48595003,48810719
Gm595,chrX,48741465,48977713
Enox2,chrX,48909706,49388242
Arhgap36,chrX,49370449,49600250
Olfr1320,chrX,49583503,49784463
Olfr1321,chrX,49626972,49827932
Igsf1,chrX,49682536,49897745
Olfr1322,chrX,49785468,49986401
Olfr1323,chrX,49909305,50110235
Olfr1324,chrX,50325495,50526494
Gm35612,chrX,50437388,50662598
Firre,chrX,50463119,50735321
Stk26,chrX,50741370,50993098
Frmd7,chrX,50792644,51042710
Rap2c,chrX,50903913,51118018
Mbnl3,chrX,51013493,51305990
Hs6st2,chrX,51286636,51781602
Usp26,chrX,51653958,51901233
1700080O16Rik,chrX,51868694,52072772
Gpc4,chrX,51953017,52264923
Gpc3,chrX,52172426,52713974
Mir6384,chrX,52278120,52478181
Mir717,chrX,52322406,52522515
A630012P03Rik,chrX,52475842,52719047
Mir363,chrX,52641692,52841767
Mir92-2,chrX,52641837,52841928
Mir19b-2,chrX,52641982,52842066
Mir20b,chrX,52642112,52842192
Mir18b,chrX,52642330,52842413
Mir106a,chrX,52642502,52842567
Kis2,chrX,52642562,52844593
Ccdc160,chrX,52691199,52899468
Pou5f1-rs8,chrX,52778730,52980395
Phf6,chrX,52812213,53056961
Hprt,chrX,52888077,53121660
Mir450b,chrX,52947996,53148078
Mir450-1,chrX,52948153,53148244
Mir450-2,chrX,52948298,53148367
Mir542,chrX,52949402,53149487
C430049B03Rik,chrX,52953111,53157190
Mir351,chrX,52953254,53153353
Mir503,chrX,52953983,53154054
Mir322,chrX,52954254,53154349
Plac1,chrX,52970001,53214405
Fam122b,chrX,53143414,53369805
Fam122c,chrX,53173432,53401501
Mospd1,chrX,53244593,53470559
Etd,chrX,53334917,53543576
Cxx1c,chrX,53507921,53709134
Cxx1a,chrX,53542488,53743763
Cxx1b,chrX,53569176,53770408
4933416I08Rik,chrX,53586490,53791332
LOC100504039,chrX,53586526,53791325
AW822252,chrX,53596921,53816578
4930502E18Rik,chrX,53624830,53838222
1700013H16Rik,chrX,53642900,53857831
Zfp36l3,chrX,53672685,53876394
Xlr,chrX,53677117,53897706
Gm16405,chrX,54431207,54739016
Gm16430,chrX,54431207,54739016
Slxl1,chrX,55126875,55343736
Gm14625,chrX,55330234,55546892
Gm16404,chrX,55451595,55668457
3830403N18Rik,chrX,56036571,56253496
Gm773,chrX,56089826,56312881
1600025M17Rik,chrX,56217607,56420664
Zfp449,chrX,56246399,56465674
Smim10l2a,chrX,56274516,56478470
Ints6l,chrX,56354838,56607843
Gm648,chrX,56443873,56649606
Mmgt1,chrX,56485511,56697919
Mir5116,chrX,56487851,56687914
Slc9a6,chrX,56509834,56764230
Fhl1,chrX,56631760,56893346
Map7d3,chrX,56697952,56922325
Brs3,chrX,56943073,57148758
Htatsf1,chrX,56953569,57167182
Vgll1,chrX,56988105,57206540
Gm14718,chrX,57100636,57304376
Cd40lg,chrX,57112142,57324042
Arhgef6,chrX,57131484,57438729
Rbmx,chrX,57283347,57493036
Snord61,chrX,57291447,57491509
Gm364,chrX,57309148,57588771
Gpr101,chrX,57396667,57603757
Zic3,chrX,57930627,58136630
4930550L24Rik,chrX,58811460,59020304
Fgf13,chrX,58962145,59685572
Mir504,chrX,58997657,59197736
F9,chrX,59899463,60130760
Mcf2,chrX,59955955,60279089
Atp11c,chrX,60123289,60503981
Mir505,chrX,60294402,60494492
Gm7073,chrX,60336051,60556195
Gm715,chrX,60448007,60649216
Sox3,chrX,60791365,60993430
C230004F18Rik,chrX,61016377,61239460
Cdr1,chrX,61083245,61285558
C030023E24Rik,chrX,61091292,61294164
Ldoc1,chrX,61609615,61810950
4933402E13Rik,chrX,62183498,62392078
1700019B21Rik,chrX,62410538,62627011
Gm6760,chrX,64051404,64252198
3830417A13Rik,chrX,64073547,64278778
Slitrk4,chrX,64169443,64376996
Ctag2,chrX,64947643,65149017
Slitrk2,chrX,66549317,66761402
Mir743,chrX,66676756,66876818
Mir743b,chrX,66677255,66877332
Mir742,chrX,66680372,66880437
Mir883a,chrX,66680757,66880833
Mir883b,chrX,66689889,66889967
Mir471,chrX,66692594,66892661
Mir741,chrX,66696804,66896875
Mir463,chrX,66699222,66899297
Mir880,chrX,66700529,66900607
Mir878,chrX,66701507,66901585
Mir881,chrX,66701943,66902021
Mir871,chrX,66710427,66910504
Mir470,chrX,66713950,66914025
Mir465d,chrX,66722655,66922713
Mir465c-2,chrX,66725954,66932597
Mir465c-1,chrX,66725954,66932597
Mir465b-1,chrX,66729201,66935842
Mir465b-2,chrX,66729201,66935842
Mir465,chrX,66739051,66939125
Gm1140,chrX,67582899,67806350
Gm14692,chrX,67582991,67806258
4933436I01Rik,chrX,67819863,68021450
Mir201,chrX,67888095,68088161
Mir547,chrX,67888373,68088451
Mir509,chrX,67910104,68110179
Fmr1os,chrX,68567513,68778399
Fmr1,chrX,68578540,68817961
Fmr1nb,chrX,68661838,68904560
Gm6812,chrX,68792372,68993053
Aff2,chrX,69260330,69968037
1700111N16Rik,chrX,69829259,70243588
1700020N15Rik,chrX,69845280,70045980
Ids,chrX,70243069,70465085
1110012L19Rik,chrX,70285912,70489416
4930567H17Rik,chrX,70293900,70494740
Tmem185a,chrX,70360055,70577043
Gm14725,chrX,70445557,70646385
Mamld1,chrX,70950255,71254717
Mtm1,chrX,71110766,71415295
Mtmr1,chrX,71264759,71519196
Cd99l2,chrX,71320059,71592849
Hmgb3,chrX,71455916,71660673
Gpr50,chrX,71563666,71769257
Vma21,chrX,71716079,71924706
Gm1141,chrX,71832437,72040871
Prrg3,chrX,71862624,72072722
Fate1,chrX,71872985,72089046
Cnga2,chrX,71891848,72110218
Magea4,chrX,72122016,72322964
Gabre,chrX,72157431,72374721
Mir224,chrX,72161030,72361112
Mir452,chrX,72162223,72362308
Magea10,chrX,72281869,72486858
Gabra3,chrX,72332675,72756246
Mir767,chrX,72489987,72690094
Mir105,chrX,72491499,72691579
Gabrq,chrX,72725177,72942602
Cetn2,chrX,72813564,73018344
Nsdhl,chrX,72818520,73058528
Zfp185,chrX,72887338,73131543
Mir2137,chrX,72892078,73092144
Pnma5,chrX,72933980,73137103
Pnma3,chrX,72964786,73168191
Xlr4a,chrX,72974344,73182507
Xlr3a,chrX,72986292,73197095
Xlr5a,chrX,73007634,73217702
DXBay18,chrX,73017046,73249450
Gm14685,chrX,73023067,73243424
Xlr5b,chrX,73048840,73258399
Spin2d,chrX,73075301,73276989
Xlr3b,chrX,73092178,73302930
Xlr4b,chrX,73114332,73322453
F8a,chrX,73128305,73330795
Xlr4c,chrX,73134075,73343130
Xlr3c,chrX,73154539,73365390
Xlr5c,chrX,73185196,73390515
Zfp275,chrX,73242619,73459080
Zfp92,chrX,73311095,73528382
Trex2,chrX,73333704,73535343
Haus7,chrX,73337314,73559029
Bgn,chrX,73383600,73595936
Atp2b3,chrX,73403085,73673270
Dusp9,chrX,73539440,73743514
Pnck,chrX,73555991,73760070
Slc6a8,chrX,73573132,73782500
Bcap31,chrX,73586177,73817815
Abcd1,chrX,73616596,73838534
Plxnb3,chrX,73657102,73872510
Srpk3,chrX,73674404,73878924
Idh3g,chrX,73678962,73886897
Ssr4,chrX,73687027,73890828
Pdzd4,chrX,73693356,73924969
L1cam,chrX,73753779,73980834
Avpr2,chrX,73792101,73994428
Arhgap4,chrX,73794351,74011298
Naa10,chrX,73816869,74021944
Renbp,chrX,73822120,74030850
Hcfc1,chrX,73842791,74066357
Irak1,chrX,73913913,74123921
Mir5132,chrX,73923527,74123598
Mir718,chrX,73923848,74123936
Mecp2,chrX,73926591,74185690
Opn1mw,chrX,74027465,74250755
Tex28,chrX,74050943,74267838
Tktl1,chrX,74077258,74308498
Flna,chrX,74123460,74346534
Emd,chrX,74154686,74357893
Rpl10,chrX,74170815,74373135
Snora70,chrX,74172491,74372620
Dnase1l1,chrX,74173216,74382333
Mir7091,chrX,74174026,74374105
Taz,chrX,74182717,74390151
Atp6ap1,chrX,74197096,74404721
Gdi1,chrX,74205011,74411867
Fam50a,chrX,74213032,74420149
Mir7092,chrX,74217361,74417429
Plxna3,chrX,74229065,74444689
Lage3,chrX,74252161,74453618
Ubl4a,chrX,74265717,74468548
Gm44504,chrX,74267446,74473349
Slc10a3,chrX,74269218,74473349
Fam3a,chrX,74284719,74493274
Ikbkg,chrX,74293290,74553778
G6pdx,chrX,74309485,74529161
Gm6880,chrX,74380286,74581399
Olfr1325,chrX,74494327,74695275
Gm5640,chrX,74539118,74745635
Gm6890,chrX,74640926,74842188
Gm5936,chrX,74737195,74943369
Gm38425,chrX,74866843,75069125
Gab3,chrX,74888544,75184905
Dkc1,chrX,74995853,75209776
Mpp1,chrX,75009732,75231016
Smim9,chrX,75046056,75263751
F8,chrX,75072714,75480041
Fundc2,chrX,75282398,75497158
Cmc4,chrX,75304845,75516584
Mtcp1,chrX,75310441,75516584
Brcc3,chrX,75316627,75555701
Vbp1,chrX,75414296,75634946
Rab39b,chrX,75472044,75678231
4933407K13Rik,chrX,75625457,75864699
Pls3,chrX,75685652,75975182
Cldn34b3,chrX,76164305,76367673
Cldn34b4,chrX,76293349,76497979
Cldn34d,chrX,76482609,76702924
Mir669m-2,chrX,77064402,77575936
Tbl1x,chrX,77411226,77760265
Cldn34-ps,chrX,77574813,77775452
Prkx,chrX,77662029,77895960
Pbsn,chrX,77737897,77953500
Gm14744,chrX,77764757,77970033
5430402E10Rik,chrX,77819785,78025062
Obp1a,chrX,77985504,78191374
Gm5938,chrX,78025466,78230403
Obp1b,chrX,78086807,78292242
Gm14743,chrX,78140461,78345921
4930480E11Rik,chrX,78269642,78471128
Prrg1,chrX,78349609,78683897
Fam47c,chrX,78637762,78839410
Gm8787,chrX,79230512,79458068
Gm7173,chrX,79382567,79617285
Mageb16,chrX,79523230,79771435
Tmem47,chrX,80970643,81197875
4930595M18Rik,chrX,81319574,81558122
Dmd,chrX,82848869,85305050
Tsga8,chrX,83386675,83587924
Fthl17a,chrX,85149676,85370291
Tab3,chrX,85474021,85734469
Gk,chrX,85601936,85876819
5430427O19Rik,chrX,85770272,85991499
Samt3,chrX,85944198,86147313
Nr0b1,chrX,86091774,86295946
Mageb4,chrX,86150255,86356219
Gm41,chrX,86245474,86454994
Il1rapl1,chrX,86647241,88215623
Mir1906-1,chrX,88659473,88859553
Mir1906-2,chrX,88659473,88859553
Pet2,chrX,89303847,89509689
4932429P05Rik,chrX,89652267,89855491
4930415L06Rik,chrX,89830096,90032852
Gm44,chrX,90792141,90993134
LOC101055749,chrX,91055167,91255789
Mageb1,chrX,91231754,92116333
Mageb2,chrX,91231904,92116183
Gm5072,chrX,91292499,91581160
1700084M14Rik,chrX,91475210,91675911
Gm14781,chrX,91532193,91735671
Mageb5,chrX,91679607,91882976
Gm5071,chrX,91831945,92032980
Mageb18,chrX,92018878,92699572
Gm5941,chrX,92389948,92590679
BC061195,chrX,93056153,93283944
1700003E24Rik,chrX,93056220,93283944
Arx,chrX,93186506,93398355
Pola1,chrX,93204765,93732155
Pcyt1b,chrX,93554862,93849948
Pdk3,chrX,93664615,93932095
AU015836,chrX,93868655,94075470
Zfx,chrX,93974630,94223407
Eif2s3x,chrX,94088708,94312651
Klhl15,chrX,94134929,94373515
Mir7673,chrX,94174573,94374637
Apoo,chrX,94267109,94517092
Apoo-ps,chrX,94267123,94498202
Gm14827,chrX,94342731,94547727
Maged1,chrX,94435473,94642074
Gspt2,chrX,94536068,94738561
Zxdb,chrX,94624568,94830191
Zxda,chrX,94691284,94898289
Spin4,chrX,94922506,95126682
Arhgef9,chrX,94948934,95266539
Amer1,chrX,95320313,95544840
Asb12,chrX,95370198,95657987
Zc4h2,chrX,95539193,95758509
Zc3h12b,chrX,95611677,96027970
1700010D01Rik,chrX,95632589,95833265
Las1l,chrX,95835312,96056974
Msn,chrX,95996044,96268553
F630028O10Rik,chrX,96139925,96343642
Mir223,chrX,96142816,96342926
Vsig4,chrX,96147202,96393438
Hsf3,chrX,96206177,96556294
Heph,chrX,96355435,96674484
Gpr165,chrX,96613467,96819388
Pgr15l,chrX,96972595,97182104
Eda2r,chrX,97233840,97477209
Ar,chrX,98048756,98423218
Ophn1,chrX,98454279,98991025
Yipf6,chrX,98837780,99049020
Stard8,chrX,98942580,99174728
Efnb1,chrX,99036060,99249022
Gm14812,chrX,99305330,99543797
Pja1,chrX,99365733,99570735
Tmem28,chrX,99721068,99946345
Eda,chrX,99875605,100500760
Mir676,chrX,100281096,100481185
Awat2,chrX,100302221,100542717
Otud6a,chrX,100329012,100529885
Igbp1,chrX,100394290,100616125
Dgat2l6,chrX,100424837,100646108
Awat1,chrX,100472246,100678206
P2ry4,chrX,100490153,100694869
Arr3,chrX,100505496,100718493
Pdzd11,chrX,100522905,100725907
Kif4,chrX,100526064,100827271
Gdpd2,chrX,100629846,100838901
Dlg3,chrX,100667721,100918410
Tex11,chrX,100738647,101159639
Slc7a3,chrX,100979209,101185405
Snx12,chrX,100997785,101322563
Foxo4,chrX,101154527,101360873
Gm614,chrX,101161372,101363992
Il2rg,chrX,101164384,101368255
Med12,chrX,101174090,101398934
Nlgn3,chrX,101199178,101421350
Gjb1,chrX,101276375,101485629
Zmym3,chrX,101304383,101520685
Nono,chrX,101329650,101548593
Itgb1bp2,chrX,101349108,101553541
Taf1,chrX,101432734,101701789
Ogt,chrX,101540050,101784351
Cxcr3,chrX,101631534,101834147
Nhsl2,chrX,101749384,102192055
Rgag4,chrX,101966541,102171307
Pin4,chrX,102019464,102227673
Ercc6l,chrX,102042819,102257091
Rps4x,chrX,102084940,102289391
Cited1,chrX,102147377,102352181
Gm14858,chrX,102152650,102357689
Hdac8,chrX,102184637,102605158
Phka1,chrX,102413974,102744246
Gm9112,chrX,102606887,102807670
Dmrtc1b,chrX,102607880,102815209
Gm5166,chrX,102691195,102898389
Dmrtc1c1,chrX,102702962,102954616
Dmrtc1c2,chrX,102702962,102954616
1700031F05Rik,chrX,102759186,102966353
Dmrtc1a,chrX,102803220,103008687
1700011M02Rik,chrX,102808904,103009651
1700018G05Rik,chrX,102828371,103029107
Gm5126,chrX,102832046,103034223
Nap1l2,chrX,103084058,103286664
4930519F16Rik,chrX,103132280,103356606
Cdx4,chrX,103221397,103430224
Chic1,chrX,103256475,103496118
Tsx,chrX,103314466,103524587
Tsix,chrX,103331516,103584957
Xist,chrX,103360372,103583233
Jpx,chrX,103393557,103606425
Gm9159,chrX,103445499,103647699
Ftx,chrX,103460909,103723754
Mir421,chrX,103472920,103672996
Mir374b,chrX,103473059,103673154
Mir374c,chrX,103473084,103673133
Zcchc13,chrX,103530585,103731664
Slc16a2,chrX,103597413,103921988
Rlim,chrX,103857166,104081284
C77370,chrX,103977434,104301117
Mir672,chrX,104016174,104216274
Abcb7,chrX,104180564,104513846
Uprt,chrX,104382781,104606262
Zdhhc15,chrX,104436969,104771064
1700121L16Rik,chrX,104716775,104942455
Magee2,chrX,104754951,104957267
5530601H04Rik,chrX,104940853,105170124
Pbdc1,chrX,104979755,105217090
Magee1,chrX,105020377,105223961
E530001F21Rik,chrX,105064377,105265505
Mir384,chrX,105244281,105444369
5330434G04Rik,chrX,105272993,105491754
Cypt2,chrX,105399771,105600637
Fgf16,chrX,105664476,105876532
Atrx,chrX,105697614,106029372
Magt1,chrX,105868084,106111899
Cox7b,chrX,105915699,106122450
Atp7a,chrX,105927223,106228160
Tlr13,chrX,106043274,106260493
Pgk1,chrX,106087099,106303699
Taf9b,chrX,106106873,106321158
Fnd3c2,chrX,106135245,106355372
Mir6382,chrX,106209825,106409935
Fndc3c1,chrX,106320042,106585229
Cysltr1,chrX,106476508,106703679
Gm5127,chrX,106483185,106810557
Zcchc5,chrX,106737081,106940643
Lpar4,chrX,106820624,107033899
P2ry10,chrX,106989334,107204970
A630033H20Rik,chrX,107048926,107273661
Gpr174,chrX,107155877,107396769
Itm2a,chrX,107297194,107503360
4933401B06Rik,chrX,107442581,107643800
Tbx22,chrX,107567963,107788980
2610002M06Rik,chrX,107682751,107916334
Fam46d,chrX,107692589,107972911
Gm732,chrX,107845734,108048436
Brwd3,chrX,108642207,108934355
2810403D21Rik,chrX,108734477,108986896
5730416F02Rik,chrX,108901484,109102296
Hmgn5,chrX,108904536,109113380
Sh3bgrl,chrX,108995406,109262467
Gm6377,chrX,109096755,109300445
Gm7134,chrX,110272752,110475156
Pou3f4,chrX,110714378,110919108
Cylc1,chrX,111010417,111223874
Rps6ka6,chrX,111287836,111637959
Hdx,chrX,111475203,111797079
Tex16,chrX,111993519,112227326
4933403O08Rik,chrX,112139048,112343852
Apool,chrX,112211351,112472755
