gene_name,chrom,txStart,txEnd
Abca13,chr11,9091941,9784259
Vwc2,chr11,11014015,11363526
Zpbp,chr11,11180039,11562419
4930415F15Rik,chr11,11363743,11615190
4930512M02Rik,chr11,11489222,11727838
Ikzf1,chr11,11585924,11872926
Fignl1,chr11,11700287,11908962
Ddc,chr11,11714100,11998144
1700042O10Rik,chr11,11768122,11985321
Grb10,chr11,11830498,12137420
Cobl,chr11,12136675,12564960
4930554G24Rik,chr11,13972102,14279041
1700046C09Rik,chr11,14460335,14699225
Pom121l12,chr11,14499239,14700316
Vstm2a,chr11,16157723,16384551
Sec61g,chr11,16401637,16608484
Egfr,chr11,16652202,17013907
Eldr,chr11,16834708,17051282
Fbxo48,chr11,16851409,17054772
Plek,chr11,16871205,17108718
Cnrip1,chr11,16951933,17179372
Ppp3r1,chr11,17059297,17300380
Pno1,chr11,17103199,17311589
Wdr92,chr11,17111892,17335200
C1d,chr11,17157546,17369176
Etaa1,chr11,17838748,18053875
Etaa1os,chr11,17853969,18059581
Gm12018,chr11,17995985,18203385
Meis1,chr11,18780427,19118969
4933406G16Rik,chr11,18965274,19175740
Spred2,chr11,19824441,20122597
Actr2,chr11,19962303,20212951
Rab1a,chr11,20101601,20326856
Cep68,chr11,20127036,20349424
Slc1a4,chr11,20202179,20432713
Sertad2,chr11,20443252,20753023
Aftph,chr11,20585084,20841556
Lgalsl,chr11,20723354,20931108
Peli1,chr11,20991323,21250327
Vps54,chr11,21139031,21421133
Ugp2,chr11,21221125,21471267
Mir1933,chr11,21244587,21444675
4932414J04Rik,chr11,21394729,21611180
Mdh1,chr11,21456691,21671934
Wdpcp,chr11,21472280,21998686
Otx1,chr11,21894763,22101651
Ehbp1,chr11,21905825,22386795
Tmem17,chr11,22412282,22619231
B3gnt2,chr11,22734738,22960336
Commd1,chr11,22799727,23082284
Zrsr1,chr11,22872004,23076496
Cct4,chr11,22890592,23103336
Fam161a,chr11,22913386,23123741
1700061J23Rik,chr11,23052139,23266375
Xpo1,chr11,23156040,23397597
Usp34,chr11,23206894,23590560
Ahsa2,chr11,23387881,23598039
1700093K21Rik,chr11,23416202,23619942
Gm12060,chr11,23458059,23658842
0610010F05Rik,chr11,23473250,23733631
Pex13,chr11,23546478,23765935
Pus10,chr11,23565673,23832876
Rel,chr11,23641728,23870970
Papolg,chr11,23762645,23995270
Bcl11a,chr11,23978055,24273558
4933430M04Rik,chr11,24381908,24669951
Gm10466,chr11,24621005,24830722
4933427E13Rik,chr11,25226106,25467137
5730522E02Rik,chr11,25516845,26310576
Mir6372,chr11,26102239,26302348
Fancl,chr11,26287083,26571883
Vrk2,chr11,26371401,26693920
Gm12070,chr11,26685107,26887859
Ccdc85a,chr11,28285683,28684324
2810471M01Rik,chr11,28581563,28793276
Mir216b,chr11,28646190,28846276
Mir216c,chr11,28646197,28846266
Mir216a,chr11,28657011,28857083
Mir217,chr11,28663727,28863835
Efemp1,chr11,28753204,29026743
Pnpt1,chr11,29030750,29261828
Ppp4r3b,chr11,29072906,29320797
Cfap36,chr11,29121535,29347272
Ccdc88a,chr11,29274171,29610808
Prorsd1,chr11,29411756,29615033
Mtif2,chr11,29426396,29645447
Rps27a,chr11,29445841,29648040
Clhc1,chr11,29447949,29678352
Rtn4,chr11,29592897,29844414
Eml6,chr11,29643050,30126033
4931440F15Rik,chr11,29722394,29925668
Sptbn1,chr11,29999394,30319772
4930505A04Rik,chr11,30326005,30571829
Acyp2,chr11,30405991,30749396
Psme4,chr11,30671774,30980361
Gpr75,chr11,30785357,30993725
Erlec1,chr11,30829783,31054131
Asb3,chr11,30854397,31202704
Chac2,chr11,30876706,31086365
Stc2,chr11,31259440,31470061
Bod1,chr11,31565149,31771862
D630024D03Rik,chr11,31700687,31924547
Cpeb4,chr11,31770939,32035635
4930524B15Rik,chr11,31865632,32079651
Nsg2,chr11,31900418,32159211
Gm12108,chr11,31995258,32201228
Il9r,chr11,32088996,32300279
Snrnp25,chr11,32105414,32308995
Rhbdf1,chr11,32109584,32322293
Mpg,chr11,32126504,32332702
Nprl3,chr11,32131962,32367707
Hba-x,chr11,32176599,32378115
Hba-a1,chr11,32183671,32397303
Hba-a2,chr11,32183674,32397310
Hbq1b,chr11,32186963,32387912
Hbq1a,chr11,32200068,32400873
Sh3pxd2b,chr11,32247810,32528183
Ubtd2,chr11,32355371,32618709
Efcab9,chr11,32422732,32627574
Stk10,chr11,32433265,32724595
Fbxw11,chr11,32542554,32846814
Smim23,chr11,32720375,32924594
Fgf18,chr11,33016977,33247400
Npm1,chr11,33052497,33263206
Tlx3,chr11,33100751,33303588
Ranbp17,chr11,33111793,33613746
Gabrp,chr11,33450780,33678957
Kcnip1,chr11,33529340,34093193
Kcnmb1,chr11,33863012,34073638
Lcp2,chr11,33947200,34192280
Foxi1,chr11,34104340,34308089
Dock2,chr11,34126820,34883905
Fam196b,chr11,34214821,34522640
Spdl1,chr11,34709184,34933641
Slit3,chr11,35021455,35808507
Mir218-2,chr11,35516815,35716925
Pank3,chr11,35669494,35891285
Mir103-1,chr11,35682395,35882481
Fbll1,chr11,35697379,35898884
Rars,chr11,35708380,35934528
Wwc1,chr11,35739177,36080089
Tenm2,chr11,35906655,37044241
Gm12128,chr11,37558988,37773166
Gm12130,chr11,38391547,38620045
4930553C11Rik,chr11,39207702,39490225
Mat2b,chr11,40579313,40795203
Hmmr,chr11,40601387,40833437
Nudcd2,chr11,40633660,40840046
Ccng1,chr11,40648551,40855286
Gabrg2,chr11,41810189,42100714
Gabra1,chr11,42030939,42282930
Gabra6,chr11,42206436,42421072
Gabrb2,chr11,42319756,42732591
Atp10b,chr11,43049876,43362286
Mir146,chr11,43274396,43474461
Pttg1,chr11,43320247,43526248
Slu7,chr11,43333730,43547981
C1qtnf2,chr11,43374305,43591525
Ccnjl,chr11,43428748,43686999
Fabp6,chr11,43496039,43701562
Pwwp2a,chr11,43581997,43822633
Ttc1,chr11,43630005,43847973
Adra1b,chr11,43674604,44001237
Il12b,chr11,44300062,44514677
Ublcp1,chr11,44354570,44570548
Rnf145,chr11,44418963,44665520
4930597A21Rik,chr11,44486316,44691229
Ebf1,chr11,44518099,45108096
Gm12159,chr11,45002865,45216928
F630206G17Rik,chr11,45708082,45942878
Clint1,chr11,45751963,46010625
Lsm11,chr11,45828268,46044935
Thg1l,chr11,45845305,46055503
Sox30,chr11,45880309,46117992
Adam19,chr11,45954501,46247347
Mir8100,chr11,46002269,46202390
Nipal4,chr11,46048154,46266359
Mir7239,chr11,46070086,46270143
Cyfip2,chr11,46093848,46412859
Mir6989,chr11,46132134,46681905
Fndc9,chr11,46135556,46339871
Itk,chr11,46225147,46489515
Fam71b,chr11,46304727,46507985
Med7,chr11,46336946,46542721
Havcr2,chr11,46354930,46581254
Gm12169,chr11,46424250,46638156
Gm12171,chr11,46448412,46656068
BC053393,chr11,46471512,46689232
Dppa1,chr11,46507009,46729274
Gm4926,chr11,46536505,46745006
Timd2,chr11,46568959,46807104
Havcr1,chr11,46640222,46879578
Timd4,chr11,46710798,46944333
Sgcd,chr11,46878782,47479302
Mir6380,chr11,47639591,48174583
Rack1,chr11,48700359,48906241
Snord96a,chr11,48702032,48902109
Snord95,chr11,48703138,48903206
Trim41,chr11,48706403,48917391
Trim7,chr11,48726137,48951187
Irgm1,chr11,48765248,48971346
Gm5431,chr11,48787421,49002152
Gm12185,chr11,48804655,49027182
Psme2b,chr11,48845351,49046410
9930111J21Rik1,chr11,48846149,49079381
9930111J21Rik2,chr11,48865816,49151242
Tgtp1,chr11,48885328,49092246
Olfr56,chr11,48950732,49235387
Tgtp2,chr11,48957195,49164212
Ifi47,chr11,48976586,49196987
Olfr1396,chr11,49012776,49213757
Olfr1395,chr11,49048258,49249212
Olfr1394,chr11,49060015,49260954
Btnl9,chr11,49068324,49287089
Zfp62,chr11,49103499,49318816
Mgat1,chr11,49144190,49363024
Olfr1393,chr11,49180149,49381085
Olfr1392,chr11,49193296,49394322
Olfr10,chr11,49217547,49418483
Olfr1391,chr11,49227412,49428348
Olfr1390,chr11,49240533,49441469
Olfr1389,chr11,49330426,49531499
Olfr1388,chr11,49343852,49544788
Olfr1387,chr11,49359680,49560616
Olfr1386,chr11,49370053,49571181
Olfr1385,chr11,49394534,49595464
Olfr1384,chr11,49413617,49614651
Olfr1383,chr11,49423724,49624660
Olfr1382,chr11,49435186,49636122
Olfr1381,chr11,49451748,49652684
Olfr1380,chr11,49463922,49664858
Flt4,chr11,49509678,49752739
Scgb3a1,chr11,49563594,49765118
Cnot6,chr11,49571496,49812722
Gfpt2,chr11,49694154,49938620
Mapk9,chr11,49746750,49986421
Rasgef1c,chr11,49801834,50080223
Rnf130,chr11,49925330,50225719
Mir340,chr11,49969701,50169799
Tbc1d9b,chr11,50031359,50272785
Mrnip,chr11,50074850,50300115
Sqstm1,chr11,50100151,50310820
Mgat4b,chr11,50125334,50335103
Mir6919,chr11,50132244,50332306
Ltc4s,chr11,50136460,50338532
Maml1,chr11,50155634,50392336
Canx,chr11,50193956,50425673
Mir804,chr11,50257784,50457879
Hnrnph1,chr11,50277718,50486528
Rufy1,chr11,50289302,50531111
Adamts2,chr11,50502084,50907573
Zfp354c,chr11,50711084,50927731
Zfp879,chr11,50732030,50941552
Grm6,chr11,50750684,50966208
Zfp454,chr11,50772722,50987443
Zfp2,chr11,50798711,51016176
Zfp354b,chr11,50821785,51031635
Prop1,chr11,50850805,51053632
Olfr1378,chr11,50869019,51069967
Olfr1377,chr11,50884702,51085626
Olfr51,chr11,50906973,51107897
Olfr54,chr11,50927003,51127945
Olfr1375,chr11,50948108,51149050
Zfp354a,chr11,50959224,51172799
9230009I02Rik,chr11,50985086,51191835
Platr20,chr11,51089832,51320418
BC049762,chr11,51153650,51362951
Clk4,chr11,51163113,51381770
Col23a1,chr11,51189919,51683925
Phykpl,chr11,51484756,51703269
Hnrnpab,chr11,51500099,51706881
Nhp2,chr11,51519772,51723714
Rmnd5b,chr11,51523672,51735896
N4bp3,chr11,51543088,51751073
D930048N14Rik,chr11,51550953,51757681
0610009B22Rik,chr11,51585384,51788634
Sec24a,chr11,51592262,51856834
Sar1b,chr11,51663662,51891953
Jade2,chr11,51713455,51957481
Cdkn2aipnl,chr11,51867630,52077336
Ube2b,chr11,51885145,52100466
Cdkl3,chr11,51904220,52184667
Ppp2ca,chr11,51998823,52222749
Mir3061,chr11,52026745,52226836
Olfr1373,chr11,52044592,52245528
Olfr1372-ps1,chr11,52054875,52257907
Olfr1371,chr11,52113051,52313987
Skp1a,chr11,52131994,52346858
Tcf7,chr11,52152282,52383014
Vdac1,chr11,52260861,52489397
9530068E07Rik,chr11,52296427,52508723
Fstl4,chr11,52664705,53287347
Gm11186,chr11,53011450,53220056
Hspa4,chr11,53159813,53400479
Zcchc10,chr11,53224688,53433301
Aff4,chr11,53250766,53521830
Mir6920,chr11,53309196,53509267
Leap2,chr11,53322180,53523136
Uqcrq,chr11,53327921,53530831
Gdf9,chr11,53333285,53537902
Shroom1,chr11,53357204,53567766
Sowaha,chr11,53376577,53580195
8-Sep,chr11,53419735,53649605
Kif3a,chr11,53467368,53704246
Il4,chr11,53512460,53718665
Il13,chr11,53531322,53734702
Rad50,chr11,53549518,53807319
Il5,chr11,53620793,53825103
Mir7671,chr11,53663596,53863654
Irf1,chr11,53670013,53878374
Gm12216,chr11,53685488,53959256
Slc22a5,chr11,53764541,53991703
Slc22a21,chr11,53850823,54080027
Slc22a4,chr11,53883114,54128104
Pdlim4,chr11,53954927,54169017
P4ha2,chr11,54000923,54231667
4933405E24Rik,chr11,54077771,54313288
Csf2,chr11,54147269,54349899
Il3,chr11,54165084,54367279
Acsl6,chr11,54203823,54461539
Meikin,chr11,54270651,54526790
Fnip1,chr11,54338178,54618241
Rapgef6,chr11,54422844,54799286
Cdc42se2,chr11,54617414,54887703
Lyrm7os,chr11,54719918,54924967
Lyrm7,chr11,54739288,54960591
Hint1,chr11,54766437,54970496
Gpx3,chr11,54802853,55010387
Tnip1,chr11,54810786,55062940
Anxa6,chr11,54878952,55133471
Ccdc69,chr11,54949737,55178131
Gm2a,chr11,54997984,55213028
Slc36a3,chr11,55024822,55251706
Slc36a2,chr11,55058467,55285077
Slc36a1os,chr11,55091718,55297682
Slc36a1,chr11,55104339,55336330
Fat2,chr11,55150609,55412257
Sparc,chr11,55294158,55520080
Atox1,chr11,55346642,55561138
G3bp1,chr11,55369751,55600887
Gm12238,chr11,55382705,55582829
Glra1,chr11,55414238,55708198
Nmur2,chr11,55924989,56140987
Gria1,chr11,56911617,57430244
Fam114a2,chr11,57382989,57618644
Mfap3,chr11,57418664,57633817
Galnt10,chr11,57545441,57887500
2010001A14Rik,chr11,57695498,57901467
Sap30l,chr11,57701636,57910615
Hand1,chr11,57728712,57932147
Larp1,chr11,57909063,58162032
Cnot8,chr11,58004152,58218594
Gemin5,chr11,58020000,58268539
Mrpl22,chr11,58071653,58279581
Gm12250,chr11,58083842,58290198
Igtp,chr11,58099555,58307592
Irgm2,chr11,58114976,58322783
Zfp692,chr11,58207068,58414613
Zfp672,chr11,58215113,58430339
Sh3bp5l,chr11,58230706,58447728
Lypd8,chr11,58279031,58490541
1810065E05Rik,chr11,58321110,58526023
Gm12253,chr11,58332558,58541622
4930504O13Rik,chr11,58346142,58552966
Olfr30,chr11,58354914,58555980
Olfr332,chr11,58389718,58592499
Olfr331,chr11,58401597,58602572
Olfr330,chr11,58428928,58634825
Olfr329-ps,chr11,58442446,58643483
Olfr328,chr11,58451304,58652237
Olfr224,chr11,58466398,58667343
Olfr325,chr11,58480836,58681877
Olfr324,chr11,58497344,58698466
2210407C18Rik,chr11,58508205,58713492
Olfr323,chr11,58525072,58726044
Trim58,chr11,58540464,58752404
Olfr322,chr11,58565560,58766544
Olfr320,chr11,58583874,58784795
Olfr319,chr11,58601702,58802623
Olfr318,chr11,58620068,58821094
Olfr317,chr11,58632095,58833223
Olfr316,chr11,58657666,58858587
Olfr315,chr11,58678088,58879086
Olfr314,chr11,58686138,58887269
Fam183b,chr11,58692801,58901960
Olfr313,chr11,58716927,58918001
Olfr312,chr11,58731155,58932082
Olfr311,chr11,58741115,58942042
2810021J22Rik,chr11,58767239,58984338
Zfp39,chr11,58788152,59004225
Btnl10,chr11,58818056,59026965
Rnf187,chr11,58832287,59038906
Hist3h2ba,chr11,58848910,59049372
Hist3h2bb-ps,chr11,58854047,59054512
Hist3h2a,chr11,58854684,59055192
Gm12260,chr11,58861710,59062273
Trim17,chr11,58863780,59073075
Trim11,chr11,58878092,59091462
Obscn,chr11,58894255,59236375
Iba57,chr11,59055368,59263745
Gjc2,chr11,59075563,59283213
Guk1,chr11,59083854,59291952
2610507I01Rik,chr11,59097792,59302431
Mrpl55,chr11,59102485,59306135
2310033P09Rik,chr11,59108360,59310734
Arf1,chr11,59111411,59328267
Wnt3a,chr11,59148041,59390751
Wnt9a,chr11,59206929,59433552
Prss38,chr11,59272668,59475653
Snap47,chr11,59307149,59549956
Jmjd4,chr11,59350044,59558567
Zfp867,chr11,59361196,59572474
Zkscan17,chr11,59385520,59606640
4933439C10Rik,chr11,59405652,59611385
Nlrp3,chr11,59442685,59666956
Olfr222,chr11,59470781,59671738
Olfr223,chr11,59489127,59690087
Olfr225,chr11,59512965,59714225
Mprip,chr11,59562494,59880860
1700007J10Rik,chr11,59625916,59840154
Pld6,chr11,59683892,59887657
Flcn,chr11,59691407,59910039
Gm16062,chr11,59710079,59918362
Cops3,chr11,59717803,59939767
Nt5m,chr11,59748072,59976533
1810063I02Rik,chr11,59821498,60021889
Med9os,chr11,59846891,60048147
Med9,chr11,59848213,60063306
Rasd1,chr11,59863180,60064944
Pemt,chr11,59870613,60146489
Rai1,chr11,60005012,60299195
Srebf1,chr11,60099083,60320627
Mir6921,chr11,60100537,60300617
Mir6922,chr11,60102261,60302327
Tom1l2,chr11,60126713,60452905
Drc3,chr11,60253379,60494333
Atpaf2,chr11,60300623,60517099
Gid4,chr11,60317144,60545277
Drg2,chr11,60354616,60568705
Myo15,chr11,60369338,60628368
Alkbh5,chr11,60437682,60658512
Llgl1,chr11,60599689,60814188
Flii,chr11,60614145,60827263
Mief2,chr11,60628397,60832951
Mir5100,chr11,60628662,60828726
Top3a,chr11,60640058,60877365
Smcr8,chr11,60677524,60888287
Shmt1,chr11,60688896,60911265
Dhrs7b,chr11,60730630,60958423
Tmem11,chr11,60764451,60979038
Natd1,chr11,60802245,61013792
Map2k3os,chr11,60820940,61031867
Map2k3,chr11,60832056,61052803
Kcnj12,chr11,60922563,61173267
Tnfrsf13b,chr11,61040834,61247642
Usp22,chr11,61051780,61275059
Aldh3a1,chr11,61108741,61318416
Aldh3a2,chr11,61123416,61367528
Slc47a2,chr11,61201630,61442860
Slc47a1,chr11,61243399,61478075
Rnf112,chr11,61348416,61553992
Mfap4,chr11,61385430,61588705
Mapk7,chr11,61388811,61594266
B9d1,chr11,61405143,61612931
Epn2,chr11,61417248,61679687
Grap,chr11,61553320,61772777
Slc5a10,chr11,61572781,61820799
Fam83g,chr11,61584409,61809950
Prpsap2,chr11,61629649,61862088
Ulk2,chr11,61675597,61955092
Akap10,chr11,61771306,62030257
Specc1,chr11,61856762,62323013
Adora2b,chr11,62148983,62366452
Zswim7,chr11,62167223,62381395
Ttc19,chr11,62181472,62416441
Ncor1,chr11,62216425,62557332
Pigl,chr11,62358459,62613900
Cenpv,chr11,62424943,62639261
Ubb,chr11,62451170,62653213
Gm1821,chr11,62451503,62653206
Trpv2,chr11,62474485,62700305
2410006H16Rik,chr11,62502876,62704806
Snord49b,chr11,62503085,62703148
Snord49a,chr11,62503459,62703521
Snord65,chr11,62504529,62704586
Lrrc75a,chr11,62504883,62748523
Mmgt2,chr11,62548663,62766359
Zfp287,chr11,62611485,62829093
Zfp286,chr11,62678386,62889417
Trim16,chr11,62720252,62942948
Fbxw10,chr11,62747122,62977462
Tvp23b,chr11,62779489,62995184
Cdrt4,chr11,62851192,63093095
Mir6354,chr11,62860060,63486069
Cdrt4os1,chr11,62890452,63104134
Tekt3,chr11,62961658,63194960
Pmp22,chr11,63028981,63259547
Hs3st3b1,chr11,63784692,64022284
Cox10,chr11,63862626,64179472
9630013K17Rik,chr11,63864225,64068040
2810001G20Rik,chr11,63979483,64183259
F930015N05Rik,chr11,64333134,64536674
Hs3st3a1,chr11,64335331,64622835
Elac2,chr11,64879034,65102076
Arhgap44,chr11,64902038,65262961
Myocd,chr11,65076570,65369989
Gm12295,chr11,65177653,65387833
Map2k4,chr11,65588243,65888359
Mir744,chr11,65634732,65834832
Zkscan6,chr11,65707174,65929239
Dnah9,chr11,65731323,66268551
Shisa6,chr11,66111724,66626126
Gm12298,chr11,66805631,67047086
Pirt,chr11,66811990,67028700
9130409J20Rik,chr11,66856637,67065014
Tmem220,chr11,66925153,67135312
Adprm,chr11,66937879,67152618
Sco1,chr11,66952669,67167440
Myh3,chr11,66978299,67202291
Mir6923,chr11,66999803,67199875
2310065F04Rik,chr11,67012460,67220080
Myh2,chr11,67071026,67297517
Myh1,chr11,67100113,67324575
Gm12300,chr11,67124195,67337281
Myh4,chr11,67137811,67360447
Myh8,chr11,67177123,67408633
Myh13,chr11,67227102,67471502
Gas7,chr11,67432997,67788992
Rcvrn,chr11,67595325,67803355
Glp2r,chr11,67606429,67871153
Gsg1l2,chr11,67674607,67889898
Dhrs7c,chr11,67698270,67916002
Usp43,chr11,67754522,68022153
Cfap52,chr11,67824805,68065642
Stx8,chr11,67866482,68307148
Ntn1,chr11,68109363,68486826
Mir6406,chr11,68120891,68321011
Pik3r5,chr11,68332124,68597846
Pik3r6,chr11,68403018,68652695
Mfsd6l,chr11,68456185,68658245
Ccdc42,chr11,68487036,68697951
Myh10,chr11,68591914,68916624
Ndel1,chr11,68721445,68953131
Rnf222,chr11,68788552,68995015
Rpl26,chr11,68801565,69004534
Gm15772,chr11,68801588,69004534
Odf4,chr11,68821834,69027081
Arhgef15,chr11,68843153,69056858
Slc25a35,chr11,68868130,69072515
Rangrf,chr11,68872483,69075185
Pfas,chr11,68885700,69108460
Mir3062,chr11,68890573,69090678
Ctc1,chr11,68915910,69136473
Aurkb,chr11,68945636,69151664
Borcs6,chr11,68959774,69161576
Tmem107,chr11,68970808,69173293
Snord118,chr11,68973425,69173562
Vamp2,chr11,68988527,69192381
Per1,chr11,68998955,69209957
Hes7,chr11,69020452,69223259
Aloxe3,chr11,69026376,69249115
Alox12b,chr11,69057071,69269791
Alox8,chr11,69083884,69297843
Gucy2e,chr11,69118116,69337022
Cntrob,chr11,69199495,69423873
Trappc1,chr11,69223985,69425793
Kcnab3,chr11,69226257,69433041
Chd3os,chr11,69240768,69442647
Chd3,chr11,69243272,69469426
Cyb5d1,chr11,69293611,69495346
Naa38,chr11,69295790,69496671
Tmem88,chr11,69296515,69498234
Kdm6b,chr11,69298517,69513675
Dnah2,chr11,69320808,69649108
Efnb3,chr11,69454091,69660237
Wrap53,chr11,69461753,69679324
Trp53,chr11,69480358,69691873
Atp1b2,chr11,69499749,69705960
Shbg,chr11,69514815,69717905
Sat2,chr11,69522108,69723869
Fxr2,chr11,69532970,69753297
Sox15,chr11,69555036,69756727
Mpdu1,chr11,69556698,69762649
Mir1934,chr11,69563042,69763125
Cd68,chr11,69564212,69766170
Eif4a1,chr11,69566935,69772423
Senp3,chr11,69573109,69782084
Tnfsf13,chr11,69582576,69785554
Tnfsfm13,chr11,69582576,69796098
Tnfsf12,chr11,69586239,69796098
Polr2a,chr11,69633998,69858633
Slc35g3,chr11,69659885,69861844
Zbtb4,chr11,69665911,69884026
Chrnb1,chr11,69684035,69895937
Fgf11,chr11,69696067,69901716
Tmem102,chr11,69703594,69905624
G630025P09Rik,chr11,69703668,69906038
4933402P03Rik,chr11,69716565,69918440
Spem1,chr11,69720870,69922165
Nlgn2,chr11,69723122,69934849
Tmem256,chr11,69738524,69939558
Plscr3,chr11,69746371,69952058
Tnk1,chr11,69750562,69958730
Tmem95,chr11,69776683,69978018
Kctd11,chr11,69778263,69980985
Acap1,chr11,69781566,69995539
Mir6924,chr11,69782031,69982094
2810408A11Rik,chr11,69797357,70000986
Neurl4,chr11,69801815,70013824
Gps2,chr11,69814191,70016591
Eif5a,chr11,69816711,70021958
Ybx2,chr11,69835898,70041601
Slc2a4,chr11,69842285,70048190
Cldn7,chr11,69864778,70067886
Elp5,chr11,69868225,70081235
Ctdnep1,chr11,69881167,70090600
Gabarap,chr11,69891369,70094949
Phf23,chr11,69895765,70100011
Dvl2,chr11,69900625,70110109
Acadvl,chr11,69910182,70115428
Mir324,chr11,69912042,70112131
Dlg4,chr11,69918604,70145531
Asgr1,chr11,69954123,70157895
Asgr2,chr11,69992643,70206186
Mgl2,chr11,70030356,70237542
Clec10a,chr11,70066622,70270836
Slc16a11,chr11,70113909,70316414
Slc16a13,chr11,70116791,70320994
Bcl6b,chr11,70124126,70329798
Mir497b,chr11,70134691,70334816
Mir497,chr11,70134716,70334800
Mir195a,chr11,70135041,70335135
0610010K14Rik,chr11,70135203,70337914
Rnasek,chr11,70138122,70339852
Alox12,chr11,70141456,70355370
Alox12e,chr11,70215612,70422518
Alox15,chr11,70244146,70452031
Pelp1,chr11,70292880,70510031
Arrb2,chr11,70332579,70540828
Mir7115,chr11,70338254,70538318
Med11,chr11,70351930,70553726
Cxcl16,chr11,70354233,70559984
Zmynd15,chr11,70359432,70566201
Tm4sf5,chr11,70405273,70611183
Vmo1,chr11,70413515,70614616
Gltpd2,chr11,70419208,70620736
Psmb6,chr11,70425356,70627858
Pld2,chr11,70440271,70658110
Mink1,chr11,70462880,70714482
Chrne,chr11,70514882,70719194
4930544D05Rik,chr11,70515893,70716890
Gp1ba,chr11,70539121,70742055
Slc25a11,chr11,70544026,70747039
Rnf167,chr11,70547286,70751414
Pfn1,chr11,70551846,70754650
Eno3,chr11,70557175,70762513
Spag7,chr11,70563768,70769416
Camta2,chr11,70569462,70788105
Inca1,chr11,70588360,70800155
Kif1c,chr11,70600547,70831970
