gene_name,chrom,txStart,txEnd
Wnt16,chr6,22188226,22398522
Fam3c,chr6,22206521,22456081
Ptprz1,chr6,22775501,23152916
Aass,chr6,22972172,23232986
Fezf1,chr6,23145046,23348264
Cadps2,chr6,23162773,23939421
Rnf133,chr6,23548868,23750305
Rnf148,chr6,23553894,23755136
Tas2r118,chr6,23869160,24070060
Slc13a1,chr6,23988282,24268092
Iqub,chr6,24344864,24615067
Ndufa5,chr6,24418663,24627687
Asb15,chr6,24428143,24673164
Lmod2,chr6,24497770,24705414
Wasl,chr6,24513809,24764995
Hyal6,chr6,24633244,24845452
Hyal4,chr6,24648366,24866519
Spam1,chr6,24691187,24901048
Hyal5,chr6,24757996,24991958
Tmem229a,chr6,24851140,25056125
Gpr37,chr6,25568522,25789980
Pot1a,chr6,25643734,25909226
Gm20756,chr6,25831425,26077227
Grm8,chr6,27175120,28234369
Mir592,chr6,27836654,28036750
Zfp800,chr6,28139930,28361601
Gcc1,chr6,28316602,28521724
Arf5,chr6,28323639,28526499
Fscn3,chr6,28327900,28538622
Pax4,chr6,28342333,28549340
Snd1,chr6,28380347,28988832
Lrrc4,chr6,28728125,28931747
Mir129-1,chr6,28922618,29122691
Lep,chr6,28960220,29173876
Rbm28,chr6,29023572,29264724
Prrt4,chr6,29069229,29279584
Impdh1,chr6,29100436,29316364
Hilpda,chr6,29172487,29375449
Fam71f2,chr6,29181140,29390676
Fam71f1,chr6,29219139,29436022
Calu,chr6,29248105,29476675
Opn1sw,chr6,29276670,29480513
Ccdc136,chr6,29296574,29526995
Flnc,chr6,29333152,29561888
Atp6v1f,chr6,29367782,29570509
Gm9047,chr6,29371436,29573429
Kcp,chr6,29382035,29607952
Irf5,chr6,29426624,29641869
Tnpo3,chr6,29440826,29710113
Tspan33,chr6,29594213,29818558
Smo,chr6,29635496,29861366
Ahcyl2,chr6,29668442,30012310
Strip2,chr6,29817012,30059680
Smkr-ps,chr6,29885328,30093531
Nrf1,chr6,29947987,30253458
Mirc35hg,chr6,30058640,30274125
Mir182,chr6,30065917,30265992
Mir96,chr6,30069445,30269551
Mir183,chr6,30069667,30269737
BB283400,chr6,30076622,30278040
Ube2h,chr6,30111289,30404539
Zc3hc1,chr6,30266383,30491020
Klhdc10,chr6,30301854,30555174
1700012C14Rik,chr6,30360984,30563313
Tmem209,chr6,30381038,30609783
Ssmem1,chr6,30409848,30620253
Cpa2,chr6,30441641,30664473
Cpa4,chr6,30468368,30692417
Cpa5,chr6,30511009,30731745
Cpa1,chr6,30539217,30745361
Cep41,chr6,30553456,30793749
Mest,chr6,30633505,30848466
Mir335,chr6,30641298,30841396
Copg2,chr6,30647553,30996794
Tsga13,chr6,30796980,31015573
Klf14,chr6,30856020,31058990
Mir29a,chr6,30962659,31162747
Mir29b-1,chr6,30963022,31163093
Lncpint,chr6,30993562,31318474
2210408F21Rik,chr6,31120350,31437394
Mkln1os,chr6,31266884,31498773
Mkln1,chr6,31298827,31609477
Podxl,chr6,31419492,31663937
1700012A03Rik,chr6,31950287,32158915
Plxna4,chr6,32044556,32688192
Plxna4os1,chr6,32411140,32615576
Chchd3,chr6,32692226,33160152
Exoc4,chr6,33149089,34072930
Lrguk,chr6,33929447,34234034
Slc35b4,chr6,34055878,34277054
Akr1b3,chr6,34203929,34417489
Gm6644,chr6,34203933,34417443
Akr1b8,chr6,34254163,34468454
Akr1b10,chr6,34284246,34496949
Akr1b7,chr6,34312361,34523137
Bpgm,chr6,34376355,34605610
Cald1,chr6,34498503,34875469
Agbl3,chr6,34680431,34959459
Tmem140,chr6,34763145,34974946
3110062M04Rik,chr6,34771770,34978065
Wdr91,chr6,34780425,35010831
Stra8,chr6,34820959,35039342
Slc23a4,chr6,34845294,35077999
Cnot4,chr6,34922064,35233737
Nup205,chr6,35077615,35347598
1810058I24Rik,chr6,35152698,35362059
Slc13a4,chr6,35167952,35408126
Fam180a,chr6,35212745,35426141
1700065J11Rik,chr6,35230845,35436829
Mtpn,chr6,35408823,35639888
9330158H04Rik,chr6,36233137,36488234
Chrm2,chr6,36288083,36624774
Mir490,chr6,36321741,36521825
Ptn,chr6,36615662,36911361
Dgki,chr6,36746021,37399976
Creb3l2,chr6,37231020,37542148
Akr1d1,chr6,37430172,37668815
Trim24,chr6,37770810,38068445
Svopl,chr6,37883738,38146996
Atp6v0a4,chr6,37948482,38224586
Tmem213,chr6,38009352,38215806
D630045J12Rik,chr6,38023173,38354009
Zc3hav1l,chr6,38187393,38399259
Zc3hav1,chr6,38205285,38454603
Ttc26,chr6,38281523,38527647
Ubn2,chr6,38333924,38612763
Mir7670,chr6,38407324,38607393
Fmc1,chr6,38434860,38639449
Luc7l2,chr6,38451333,38709470
Klrg2,chr6,38526659,38737239
Clec2l,chr6,38563068,38780865
Hipk2,chr6,38597839,38976190
Tbxas1,chr6,38818985,39184579
1700025N23Rik,chr6,38963878,39167586
Parp12,chr6,38986411,39218349
4930599N23Rik,chr6,39018472,39248312
Kdm7a,chr6,39036619,39306773
Slc37a3,chr6,39234770,39477707
Rab19,chr6,39281427,39490379
Mkrn1,chr6,39297815,39520369
Dennd2a,chr6,39362377,39657834
Adck2,chr6,39473875,39688769
Ndufb2,chr6,39492582,39699471
Braf,chr6,39503236,39825463
Mrps33,chr6,39701806,39910936
Tmem178b,chr6,40010252,40348353
Agk,chr6,40225477,40496762
E330009J07Rik,chr6,40307497,40536133
Wee2,chr6,40342862,40566815
Ssbp1,chr6,40371414,40581823
Tas2r137,chr6,40391237,40592239
Tas2r108,chr6,40393591,40594485
Prss37,chr6,40414823,40619508
Mir1950,chr6,40429090,41010666
Olfr461,chr6,40444035,40644977
Olfr460,chr6,40471387,40672332
Clec5a,chr6,40474897,40685805
Tas2r138,chr6,40512314,40713310
Mgam,chr6,40528830,40869123
Moxd2,chr6,40778793,40987494
Prss58,chr6,40795261,41000387
1700074P13Rik,chr6,40820459,41040557
1810009J06Rik,chr6,40864771,41068427
Gm2663,chr6,40895821,41099479
2210010C04Rik,chr6,40930267,41135509
Try4,chr6,41202271,41405533
Try5,chr6,41211231,41414710
Try10,chr6,41254104,41457944
Prss3,chr6,41273758,41477613
Gm5771,chr6,41292355,41497256
Gm5409,chr6,41315306,41519593
Gm10334,chr6,41342213,41546097
Prss1,chr6,41358929,41563786
Prss2,chr6,41421775,41625079
Ephb6,chr6,41505481,41720507
Trpv6,chr6,41520618,41736405
Trpv5,chr6,41552769,41780723
1700034O15Rik,chr6,41584430,41785717
Kel,chr6,41586329,41804325
Olfr459,chr6,41671352,41872297
Pip,chr6,41747548,41952062
Sval2,chr6,41760338,41964322
Sval1,chr6,41851627,42056098
Sval3,chr6,41868139,42073090
Sva,chr6,41938393,42142851
Tas2r139,chr6,42040935,42241895
Tas2r144,chr6,42115327,42316287
Gstk1,chr6,42145934,42350441
Tmem139,chr6,42161969,42364555
Casp2,chr6,42164984,42382508
Clcn1,chr6,42186684,42414656
Fam131b,chr6,42215304,42424640
Zyx,chr6,42249827,42460213
Epha1,chr6,42258486,42473268
2010310C07Rik,chr6,42270670,42480558
Tas2r143,chr6,42300237,42501119
Tas2r135,chr6,42305528,42506494
Tas2r126,chr6,42334534,42535461
Olfr458,chr6,42360075,42561017
Olfr457,chr6,42371234,42572176
Olfr456,chr6,42386162,42587214
Olfr455,chr6,42438066,42639020
Tcaf3,chr6,42487212,42697372
Tcaf2,chr6,42523042,42745041
Tcaf1,chr6,42572546,42793059
Olfr453,chr6,42644038,42844992
Olfr38,chr6,42662053,42863007
Olfr452,chr6,42690040,42890994
Olfr450,chr6,42717472,42918405
Olfr449,chr6,42737882,42938818
Olfr448,chr6,42796452,42997385
Olfr447,chr6,42811524,43012457
Olfr446,chr6,42827232,43028159
Olfr444,chr6,42855499,43056432
Olfr441,chr6,43015743,43216676
Olfr237-ps1,chr6,43053306,43254239
1700024N05Rik,chr6,43062453,43274858
Olfr437,chr6,43067059,43267992
Olfr13,chr6,43073987,43274920
Olfr435,chr6,43101645,43302587
Olfr434,chr6,43116914,43317880
Olfr47,chr6,43135609,43336575
Arhgef5,chr6,43165643,43389320
Nobox,chr6,43203673,43409554
Tpk1,chr6,43245000,43766278
9430018G01Rik,chr6,43342428,43574318
Cntnap2,chr6,44960060,47401371
Cul1,chr6,47354323,47626139
Ezh2,chr6,47430273,47695030
Rn4.5s,chr6,47554920,47852925
Pdia4,chr6,47696140,47913512
Mir704,chr6,47703575,47903652
Zfp786,chr6,47719265,47930505
Zfp398,chr6,47735660,47968257
Zfp282,chr6,47777554,48008484
Zfp212,chr6,47820567,48032637
Zfp783,chr6,47843174,48054549
Zfp956,chr6,47853389,48065299
Zfp777,chr6,47924187,48148114
Zfp746,chr6,47962394,48186593
Krba1,chr6,48295585,48519855
Zfp467,chr6,48327691,48545825
Sspo,chr6,48348228,48601250
Zfp862-ps,chr6,48404338,48634832
1700026J14Rik,chr6,48436581,48637474
Atp6v0e2,chr6,48437568,48641800
Lrrc61,chr6,48454798,48670722
Rarres2,chr6,48469695,48672802
Gm5111,chr6,48489444,48690584
Repin1,chr6,48493882,48699082
Zfp775,chr6,48513179,48723227
AI854703,chr6,48528166,48733688
Gimap8,chr6,48547233,48760875
Gimap9,chr6,48576134,48778704
Gimap4,chr6,48584577,48792062
Gimap6,chr6,48601582,48808244
Gimap7,chr6,48618620,48824636
Gimap1,chr6,48639046,48843795
Gimap5,chr6,48646196,48854200
Gimap3,chr6,48664463,48870851
Tmem176b,chr6,48733810,48941374
Tmem176a,chr6,48741482,48945364
Aoc1,chr6,48795254,49009187
1600015I10Rik,chr6,48829895,49033687
Doxl2,chr6,48875142,49078745
4930563H07Rik,chr6,48886615,49099616
Svs1,chr6,48886860,49091724
Gpnmb,chr6,48936517,49158182
Malsu1,chr6,48973794,49184717
Igf2bp3,chr6,48985217,49314954
Tra2a,chr6,49143920,49364052
Ccdc126,chr6,49219273,49441586
Fam221a,chr6,49267738,49489904
Stk31,chr6,49295603,49569502
Npy,chr6,49722709,49929505
Mpp6,chr6,50010240,50298598
Dfna5,chr6,50107402,50361769
Osbpl3,chr6,50193326,50556354
Cycs,chr6,50462562,50666474
5430402O13Rik,chr6,50466642,50694865
Mir6371,chr6,50472397,50672508
4921507P07Rik,chr6,50473303,50696590
Npvf,chr6,50550870,50754393
C530044C16Rik,chr6,50676114,50914894
Mir148a,chr6,51169811,51369910
Gm6559,chr6,51279709,51492791
Nfe2l3,chr6,51332669,51558768
Hnrnpa2b1,chr6,51360434,51569894
Cbx3,chr6,51370615,51583704
Snx10,chr6,51423902,51690670
Skap2,chr6,51759164,52112549
Halr1,chr6,52002948,52213684
Hoxa1,chr6,52055366,52258317
Hotairm2,chr6,52056901,52258529
Hotairm1,chr6,52058523,52262020
Hoxa2,chr6,52062416,52264831
Hoxaas2,chr6,52065673,52269451
Hoxa3,chr6,52069061,52313067
Hoxa4,chr6,52089686,52291703
Hoxaas3,chr6,52101123,52313597
Hoxa5,chr6,52101753,52304587
Hoxa6,chr6,52106364,52308624
Mira,chr6,52114491,52315288
Hoxa7,chr6,52115623,52318573
Hoxa9,chr6,52123096,52327370
Mir196b,chr6,52130080,52330165
Hoxa10,chr6,52131196,52340854
Hoxa11,chr6,52142104,52345810
Hoxa11os,chr6,52145242,52349769
Hoxa13,chr6,52158852,52360880
Hottip,chr6,52162774,52367603
Evx1os,chr6,52208388,52414832
Evx1,chr6,52213497,52418378
1700094M24Rik,chr6,52392450,52600085
Hibadh,chr6,52446229,52740300
Tax1bp1,chr6,52613728,52866779
Jazf1,chr6,52668067,53168624
Gm4872,chr6,53121163,53326599
Creb5,chr6,53187302,53800363
Tril,chr6,53715467,53920825
Cpvl,chr6,53773278,54078673
4921529L05Rik,chr6,53878690,54117383
Chn2,chr6,53939931,54401812
9130019P16Rik,chr6,54169680,54530221
Prr15,chr6,54227011,54430200
Wipf3,chr6,54352882,54603768
Scrn1,chr6,54408815,54666382
Fkbp14,chr6,54477604,54693128
Plekha8,chr6,54495110,54745822
Mturn,chr6,54581623,54803855
Znrf2,chr6,54716915,54990224
Nod1,chr6,54823941,55072612
Ggct,chr6,54885094,55092867
Gars,chr6,54938000,55179504
Crhr2,chr6,54990048,55233016
Inmt,chr6,55070626,55274990
Fam188b,chr6,55103382,55420222
Aqp1,chr6,55236298,55448555
Ghrhr,chr6,55276294,55488530
6430584L05Rik,chr6,55296886,55512285
Adcyap1r1,chr6,55351977,55601455
Neurod6,chr6,55577818,55781263
Gm3279,chr6,55584570,55794574
Ccdc129,chr6,55737017,56078598
Ppp1r17,chr6,55917514,56132688
Pde1c,chr6,55969803,56469634
Lsm5,chr6,56601062,56804699
Avl9,chr6,56614904,56861911
Kbtbd2,chr6,56677524,56897813
Fkbp9,chr6,56732058,56979360
Nt5c3,chr6,56782401,57023932
Vmn1r4,chr6,56856512,57057406
Vmn1r5,chr6,56885341,57086289
Vmn1r6,chr6,56902354,57103266
Vmn1r7,chr6,56924337,57125273
Vmn1r8,chr6,56935912,57137125
Vmn1r9,chr6,56970894,57171945
Vmn1r10,chr6,57013424,57214360
Vmn1r11,chr6,57037352,57238252
Vmn1r12,chr6,57058919,57259843
Vmn1r13,chr6,57109857,57310760
Vmn1r14,chr6,57133438,57334350
Vmn1r15,chr6,57158148,57359048
Vmn1r16,chr6,57222723,57423635
Vmn1r17,chr6,57260466,57461378
Vmn1r18,chr6,57289667,57490567
Vmn1r19,chr6,57304463,57505390
Vmn1r20,chr6,57331690,57532602
Ppm1k,chr6,57406501,57635426
Herc6,chr6,57480991,57765136
Pyurf,chr6,57584738,57792078
Lancl2,chr6,57602454,57839449
Vopp1,chr6,57652263,57925125
Vmn1r21,chr6,57743563,57944457
Vmn1r22,chr6,57800081,58000990
Vmn1r23,chr6,57825882,58026791
Vmn1r24,chr6,57855640,58056531
Vmn1r25,chr6,57878393,58079302
Vmn1r26,chr6,57908182,58109202
Vmn1r27,chr6,58115105,58316017
Vmn1r28,chr6,58165173,58366082
Vmn1r29,chr6,58207296,58408208
Vmn1r30,chr6,58334936,58535845
Vmn1r31,chr6,58371966,58572878
Abcg2,chr6,58496671,58792451
Herc3,chr6,58733699,59020396
Nap1l5,chr6,58805232,59007126
Fam13a,chr6,58833535,59124502
Tigd2,chr6,59108869,59312033
Gprin3,chr6,59252460,59526290
A530053G22Rik,chr6,60179042,60503707
Snca,chr6,60631572,60929855
Mmrn1,chr6,60844316,61089378
A730020E08Rik,chr6,61075603,61280810
Ccser1,chr6,61080324,62482863
Grid2,chr6,63156856,64766279
Atoh1,chr6,64629145,64831235
Smarcad1,chr6,64942666,65216049
Hpgds,chr6,65017292,65244730
C130060K24Rik,chr6,65281293,65558150
Tnip3,chr6,65490397,65734040
Ndnf,chr6,65571610,65806930
Prdm5,chr6,65678961,66036990
4930544G11Rik,chr6,65852570,66054014
Gm31520,chr6,66172504,66384845
Mad2l1,chr6,66435467,66640991
Vmn1r32,chr6,66452182,66659708
Vmn1r33,chr6,66511650,66712568
Vmn1r34,chr6,66536822,66737752
Vmn1r35,chr6,66578793,66779684
Vmn1r36,chr6,66615971,66816889
Vmn1r37,chr6,66631391,66832300
Vmn1r38,chr6,66676221,66877130
Vmn1r39,chr6,66704414,66905332
Gng12,chr6,66796396,67121361
Gadd45a,chr6,66935095,67137407
E230016M11Rik,chr6,66936598,67180652
Serbp1,chr6,67166978,67389302
Il12rb2,chr6,67192017,67476137
Il23r,chr6,67322931,67591855
Tacstd2,chr6,67434058,67635822
4930515G16Rik,chr6,67465233,67665699
Rprl1,chr6,69226936,69427174
Rpia,chr6,70665719,70892175
Eif2ak3,chr6,70744514,71005241
Tex37,chr6,70813088,71018922
Foxi3,chr6,70856605,71061066
Thnsl2,chr6,71028165,71244380
Fabp1,chr6,71099887,71305023
Smyd1,chr6,71113939,71362281
Mir8112,chr6,71171670,71371801
Krcc1,chr6,71172018,71385319
Cd8b1,chr6,71222811,71437451
Cd8a,chr6,71273426,71479171
Rmnd5a,chr6,71288633,71540637
Rnf103,chr6,71393876,71610880
Chmp3,chr6,71443853,71681574
Kdm3a,chr6,71488969,71732917
Reep1,chr6,71607680,71910705
Mrpl35,chr6,71712996,71923784
Immt,chr6,71731319,71975266
Ptcd3,chr6,71780637,72008762
Polr1a,chr6,71809052,72079360
9130221F21Rik,chr6,71913895,72142528
St3gal5,chr6,71997607,72254570
4933431G14Rik,chr6,72020212,72223197
Atoh8,chr6,72106176,72335577
Sftpb,chr6,72204609,72414373
Usp39,chr6,72218675,72445175
0610030E20Rik,chr6,72247316,72453160
Tmem150a,chr6,72255482,72459762
Rnf181,chr6,72259711,72466972
Vamp5,chr6,72268048,72480468
Vamp8,chr6,72285220,72490667
Ggcx,chr6,72314307,72531106
Mat2a,chr6,72332798,72539558
Particl,chr6,72338682,72540615
Capg,chr6,72444390,72662983
Elmod3,chr6,72465921,72698413
Retsat,chr6,72498627,72707488
Tgoln1,chr6,72508420,72717000
Tgoln2,chr6,72510956,72716748
Tcf7l1,chr6,72526370,72889045
Gm15401,chr6,72529287,72737717
Kcmf1,chr6,72741113,72999979
Tmsb10,chr6,72857346,73058748
Dnah6,chr6,72917606,73321631
Suclg1,chr6,73148504,73376907
1700065L07Rik,chr6,73336964,73571021
4931417E11Rik,chr6,73368572,73569667
Ctnna2,chr6,76781636,78079667
Lrrtm1,chr6,77142716,77345517
6330415B21Rik,chr6,77280256,77482475
Reg3b,chr6,78270884,78473466
Reg3d,chr6,78275873,78478865
Reg3a,chr6,78280708,78483839
Reg2,chr6,78305154,78508097
Reg1,chr6,78325982,78528666
Reg3g,chr6,78366268,78568874
Gm20362,chr6,78932041,79135869
Gm20594,chr6,79718030,79918364
Lrrtm4,chr6,79918876,80910143
Mir7232,chr6,81795589,81995663
Mir468,chr6,81796598,81996676
1700009C05Rik,chr6,81800464,82010800
Gcfc2,chr6,81823668,82059098
Mrpl19,chr6,81857841,82065949
Eva1a,chr6,81941627,82193099
Tacr1,chr6,82302474,82660104
Pole4,chr6,82546711,82752865
Hk2,chr6,82625026,82874454
2310069B03Rik,chr6,82777865,82981853
Sema4f,chr6,82811884,83039769
M1ap,chr6,82846921,83130309
Dok1,chr6,82930935,83133471
Loxl3,chr6,82934223,83152564
Mir7040,chr6,82949710,83149773
Htra2,chr6,82951266,83154571
Aup1,chr6,82954520,83157682
Dqx1,chr6,82957843,83167219
Tlx2,chr6,82968324,83170225
Pcgf1,chr6,82978389,83180855
Lbx2,chr6,82986364,83188241
Ccdc142,chr6,83001515,83209121
Mrpl53,chr6,83009107,83209932
Mogs,chr6,83015505,83218898
Wbp1,chr6,83019043,83221461
Ino80b,chr6,83021827,83225029
Rtkn,chr6,83035807,83252579
Wdr54,chr6,83052709,83256379
1700003E16Rik,chr6,83056403,83262975
Dctn1,chr6,83065923,83300118
Slc4a5,chr6,83137374,83404945
Mthfd2,chr6,83205703,83417604
Mob1a,chr6,83226038,83440949
Bola3,chr6,83249483,83458392
Tet3,chr6,83262373,83556392
Mir6374,chr6,83300995,83501102
B230319C09Rik,chr6,83341754,83548322
Dguok,chr6,83380213,83606969
Actg2,chr6,83412908,83636251
Stambp,chr6,83443205,83672504
Gm21284,chr6,83468038,83688126
Clec4f,chr6,83544541,83756116
Cd207,chr6,83571206,83777857
Vax2os,chr6,83592805,83812201
Vax2,chr6,83611263,83838304
Atp6v1b1,chr6,83643016,83858810
1700124L16Rik,chr6,83661758,83862508
Ankrd53,chr6,83662645,83868326
Tex261,chr6,83670413,83875812
Gm7443,chr6,83693351,83894270
Nagk,chr6,83694999,83902556
Paip2b,chr6,83706058,83931741
Zfp638,chr6,83814352,84086871
Dysf,chr6,83908597,84311059
Gm10445,chr6,84312941,84523838
Cyp26b1,chr6,84471413,84693908
Exoc6b,chr6,84518485,85169513
Npm3-ps1,chr6,84976140,85177126
Gm5878,chr6,85011415,85226094
Spr,chr6,85033679,85237764
Emx1,chr6,85087930,85304463
Sfxn5,chr6,85113050,85433422
Rab11fip5,chr6,85234961,85474634
Mir705,chr6,85236291,85436373
Noto,chr6,85323885,85528877
Smyd5,chr6,85331975,85546429
Pradc1,chr6,85346784,85551970
Cct7,chr6,85351504,85568477
Fbxo41,chr6,85369575,85602994
Egr4,chr6,85411121,85613542
Alms1,chr6,85487530,85802751
Nat8f7,chr6,85606706,85808561
Nat8f3,chr6,85660630,85865744
Mir6375,chr6,85690139,85890234
Alms1-ps2,chr6,85692116,85904057
Nat8f6,chr6,85708050,85909877
Nat8f5,chr6,85717217,85920972
Nat8,chr6,85730386,85931890
Nat8f2,chr6,85765421,85969137
Nat8f4,chr6,85799049,86004938
Nat8f1,chr6,85810153,86015677
Tprkb,chr6,85815718,86030284
Dusp11,chr6,85842268,86061667
Figla,chr6,85917190,86120996
Add2,chr6,85928680,86224409
Tgfa,chr6,86095226,86375743
Fam136a,chr6,86265682,86470058
Snrpg,chr6,86271539,86478902
Pcyox1,chr6,86286005,86497150
Tia1,chr6,86304218,86533405
C87436,chr6,86338397,86570387
A430078I02Rik,chr6,86370276,86580830
2310040G24Rik,chr6,86383375,86588227
Pcbp1,chr6,86424496,86626165
1600020E01Rik,chr6,86427329,86664449
Asprv1,chr6,86528173,86729704
Mxd1,chr6,86547044,86769159
Snrnp27,chr6,86575168,86784491
Gmcl1,chr6,86591767,86833378
Anxa4,chr6,86636839,86893584
2610306M01Rik,chr6,86748406,86949440
Aak1,chr6,86749516,87103227
Nfu1,chr6,86909835,87128461
Gfpt1,chr6,86942845,87192207
D6Ertd527e,chr6,87004745,87213003
Antxr1,chr6,87033852,87435775
Gkn1,chr6,87245652,87450915
Gkn2,chr6,87273364,87479494
Gkn3,chr6,87283318,87488935
Bmp10,chr6,87328993,87534512
Arhgap25,chr6,87358544,87633259
Prokr1,chr6,87478591,87690701
Aplf,chr6,87528428,87772168
1810020O05Rik,chr6,87575592,87790847
Efcc1,chr6,87630868,87855911
Gp9,chr6,87678135,87879762
Rab43,chr6,87688852,87912164
Isy1,chr6,87718447,87938759
Cnbp,chr6,87742614,87951106
Copg1,chr6,87787939,88013594
Hmces,chr6,87813975,88036613
H1fx,chr6,87880420,88081482
Gm5577,chr6,87881682,88084180
Rab7,chr6,87899105,88145270
Rpn1,chr6,87984472,88205304
Mir6376,chr6,88004127,88204258
Gata2,chr6,88098663,88307032
Dnajb8,chr6,88122267,88323256
Eefsec,chr6,88157333,88546539
Ruvbl1,chr6,88365408,88597566
Sec61a1,chr6,88403606,88618800
Kbtbd12,chr6,88447721,88727448
Mgll,chr6,88624411,88928360
Abtb1,chr6,88735913,88941935
Podxl2,chr6,88742557,88975044
Gm15612,chr6,88742853,88947274
Mcm2,chr6,88783473,88998780
Tpra1,chr6,88802250,89012240
4933427D06Rik,chr6,88996109,89210039
Gm1965,chr6,89040993,89247370
Gm839,chr6,89112196,89316179
4930512J16Rik,chr6,89169510,89385725
Plxna1,chr6,89216313,89462613
Chchd6,chr6,89283145,89695652
Txnrd3,chr6,89543987,89775529
Vmn1r40,chr6,89614202,89815135
Vmn1r41,chr6,89640887,89847414
Vmn1r42,chr6,89744517,89945615
Vmn1r43,chr6,89769460,89970529
Vmn1r44,chr6,89793273,89994206
Vmn1r45,chr6,89831649,90040507
Vmn1r46,chr6,89876170,90077100
Vmn1r47,chr6,89921887,90122820
Vmn1r48,chr6,89935932,90136841
Vmn1r49,chr6,89972085,90173018
Vmn1r50,chr6,90007274,90208207
Vmn1r51,chr6,90022642,90230645
Vmn1r52,chr6,90078715,90279645
V1ra8,chr6,90102816,90303656
Vmn1r53,chr6,90123316,90324438
Vmn1r54,chr6,90169105,90370053
BC048671,chr6,90201269,90405448
Chst13,chr6,90208350,90425185
Uroc1,chr6,90233288,90464548
Zxdc,chr6,90269493,90503486
Cfap100,chr6,90303735,90528480
Klf15,chr6,90362625,90575209
Aldh1l1,chr6,90450847,90699171
Slc41a3,chr6,90504879,90746412
Iqsec1,chr6,90559597,90910123
Nup210,chr6,90913066,91216826
Hdac11,chr6,91056814,91274683
Fbln2,chr6,91112763,91372540
Wnt7a,chr6,91263982,91511369
4930471M09Rik,chr6,91330459,91540854
1810044D09Rik,chr6,91340986,91541755
Chchd4,chr6,91364275,91573423
Tmem43,chr6,91373750,91588458
Xpc,chr6,91389306,91615888
Lsm3,chr6,91416034,91622620
Slc6a6,chr6,91584066,91859063
Grip2,chr6,91661509,91907393
Ccdc174,chr6,91778052,91999848
4930590J08Rik,chr6,91804232,92050725
Fgd5,chr6,91878964,92176005
Nr2c2,chr6,91991417,92273058
Mrps25,chr6,92069522,92284023
Rbsn,chr6,92086711,92314811
Trh,chr6,92142060,92344650
Prickle2,chr6,92270891,92806184
Adamts9,chr6,92672698,93001441
9530026P05Rik,chr6,92840581,93211749
Magi1,chr6,93575452,94383917
4930511A08Rik,chr6,94032922,94337442
Slc25a26,chr6,94400313,94704652
Lrig1,chr6,94504528,94800145
Mir7041,chr6,94506363,94706415
