peak_name,chr,start,end
Merged-chr3-3710304-1,chr3,3710204,3710404
Merged-chr3-3719488-1,chr3,3719388,3719588
Merged-chr3-3728541-1,chr3,3728441,3728641
Merged-chr3-3732117-1,chr3,3732017,3732217
Merged-chr3-3734514-2,chr3,3734373,3734655
Merged-chr3-3744532-1,chr3,3744432,3744632
Merged-chr3-3768677-1,chr3,3768577,3768777
Merged-chr3-3777936-1,chr3,3777836,3778036
Merged-chr3-3797804-1,chr3,3797704,3797904
Merged-chr3-3822860-1,chr3,3822760,3822960
Merged-chr3-3832125-1,chr3,3832025,3832225
Merged-chr3-3874795-1,chr3,3874695,3874895
Merged-chr3-3875195-1,chr3,3875095,3875295
Merged-chr3-3875948-1,chr3,3875848,3876048
Merged-chr3-3895221-1,chr3,3895121,3895321
Merged-chr3-3896223-1,chr3,3896123,3896323
Merged-chr3-3907224-1,chr3,3907124,3907324
Merged-chr3-3946720-1,chr3,3946620,3946820
Merged-chr3-3968521-1,chr3,3968421,3968621
Merged-chr3-3974729-1,chr3,3974629,3974829
Merged-chr3-3988728-1,chr3,3988628,3988828
Merged-chr3-3993863-1,chr3,3993763,3993963
Merged-chr3-4001964-1,chr3,4001864,4002064
Merged-chr3-4009820-1,chr3,4009720,4009920
Merged-chr3-4018834-1,chr3,4018734,4018934
Merged-chr3-4022019-1,chr3,4021919,4022119
Merged-chr3-4022271-1,chr3,4022171,4022371
Merged-chr3-4042059-1,chr3,4041959,4042159
Merged-chr3-4068268-1,chr3,4068168,4068368
Merged-chr3-4092607-1,chr3,4092507,4092707
Merged-chr3-4092832-1,chr3,4092732,4092932
Merged-chr3-4095211-1,chr3,4095111,4095311
Merged-chr3-4096217-1,chr3,4096117,4096317
Merged-chr3-4130728-1,chr3,4130628,4130828
Merged-chr3-4147518-1,chr3,4147418,4147618
Merged-chr3-4148226-1,chr3,4148126,4148326
Merged-chr3-4155479-1,chr3,4155379,4155579
Merged-chr3-4156884-1,chr3,4156784,4156984
Merged-chr3-4182680-1,chr3,4182580,4182780
Merged-chr3-4207617-1,chr3,4207517,4207717
Merged-chr3-4208732-1,chr3,4208632,4208832
Merged-chr3-4242480-1,chr3,4242380,4242580
Merged-chr3-4246188-2,chr3,4246063,4246313
Merged-chr3-4254058-1,chr3,4253958,4254158
Merged-chr3-4265954-1,chr3,4265854,4266054
Merged-chr3-4267299-1,chr3,4267199,4267399
Merged-chr3-4270844-1,chr3,4270744,4270944
Merged-chr3-4272077-1,chr3,4271977,4272177
Merged-chr3-4282359-1,chr3,4282259,4282459
Merged-chr3-4285114-1,chr3,4285014,4285214
Merged-chr3-4295836-1,chr3,4295736,4295936
Merged-chr3-4314648-2,chr3,4314487,4314810
Merged-chr3-4329491-1,chr3,4329391,4329591
Merged-chr3-4340369-2,chr3,4340201,4340537
Merged-chr3-4342716-1,chr3,4342616,4342816
Merged-chr3-4368454-1,chr3,4368354,4368554
Merged-chr3-4379434-1,chr3,4379334,4379534
Merged-chr3-4384173-1,chr3,4384073,4384273
Merged-chr3-4394359-1,chr3,4394259,4394459
Merged-chr3-4426124-1,chr3,4426024,4426224
Merged-chr3-4428846-1,chr3,4428746,4428946
Merged-chr3-4434326-1,chr3,4434226,4434426
Merged-chr3-4435562-1,chr3,4435462,4435662
Merged-chr3-4435876-1,chr3,4435776,4435976
Merged-chr3-4465734-1,chr3,4465634,4465834
Merged-chr3-4475642-1,chr3,4475542,4475742
Merged-chr3-4475919-1,chr3,4475819,4476019
Merged-chr3-4477170-1,chr3,4477070,4477270
Merged-chr3-4486003-1,chr3,4485903,4486103
Merged-chr3-4490513-1,chr3,4490413,4490613
Merged-chr3-4495687-1,chr3,4495587,4495787
Merged-chr3-4502615-1,chr3,4502515,4502715
Merged-chr3-4520746-1,chr3,4520646,4520846
Merged-chr3-4529289-1,chr3,4529189,4529389
Merged-chr3-4533524-2,chr3,4533420,4533629
Merged-chr3-4534947-2,chr3,4534843,4535052
Merged-chr3-4538444-1,chr3,4538344,4538544
Merged-chr3-4539013-1,chr3,4538913,4539113
Merged-chr3-4558193-1,chr3,4558093,4558293
Merged-chr3-4561244-1,chr3,4561144,4561344
Merged-chr3-4564418-1,chr3,4564318,4564518
Merged-chr3-4566289-1,chr3,4566189,4566389
Merged-chr3-4575037-1,chr3,4574937,4575137
Merged-chr3-4576258-1,chr3,4576158,4576358
Merged-chr3-4576886-1,chr3,4576786,4576986
Merged-chr3-4580429-1,chr3,4580329,4580529
Merged-chr3-4582575-1,chr3,4582475,4582675
Merged-chr3-4592446-1,chr3,4592346,4592546
Merged-chr3-4593421-1,chr3,4593321,4593521
Merged-chr3-4610784-1,chr3,4610684,4610884
Merged-chr3-4612286-1,chr3,4612186,4612386
Merged-chr3-4618392-1,chr3,4618292,4618492
Merged-chr3-4654498-1,chr3,4654398,4654598
Merged-chr3-4664226-1,chr3,4664126,4664326
Merged-chr3-4671750-1,chr3,4671650,4671850
Merged-chr3-4675245-1,chr3,4675145,4675345
Merged-chr3-4676804-1,chr3,4676704,4676904
Merged-chr3-4705402-1,chr3,4705302,4705502
Merged-chr3-4718176-1,chr3,4718076,4718276
Merged-chr3-4725605-1,chr3,4725505,4725705
Merged-chr3-4734315-1,chr3,4734215,4734415
Merged-chr3-4735042-2,chr3,4734908,4735177
Merged-chr3-4743776-6,chr3,4743658,4743924
Merged-chr3-4755735-1,chr3,4755635,4755835
Merged-chr3-4764717-1,chr3,4764617,4764817
Merged-chr3-4765308-1,chr3,4765208,4765408
Merged-chr3-4771960-1,chr3,4771860,4772060
Merged-chr3-4777832-1,chr3,4777732,4777932
Merged-chr3-4780758-1,chr3,4780658,4780858
Merged-chr3-4799878-1,chr3,4799778,4799978
Merged-chr3-4802331-1,chr3,4802231,4802431
Merged-chr3-4807367-1,chr3,4807267,4807467
Merged-chr3-4811791-1,chr3,4811691,4811891
Merged-chr3-4812031-1,chr3,4811931,4812131
Merged-chr3-4825452-1,chr3,4825352,4825552
Merged-chr3-4826001-1,chr3,4825901,4826101
Merged-chr3-4857291-1,chr3,4857191,4857391
Merged-chr3-4857965-1,chr3,4857865,4858065
Merged-chr3-4878247-1,chr3,4878147,4878347
Merged-chr3-4881979-1,chr3,4881879,4882079
Merged-chr3-4891642-1,chr3,4891542,4891742
Merged-chr3-4894825-1,chr3,4894725,4894925
Merged-chr3-4903640-1,chr3,4903540,4903740
Merged-chr3-4917025-1,chr3,4916925,4917125
Merged-chr3-4918527-1,chr3,4918427,4918627
Merged-chr3-4925973-2,chr3,4925784,4926163
Merged-chr3-4939744-1,chr3,4939644,4939844
Merged-chr3-4945250-1,chr3,4945150,4945350
Merged-chr3-4948524-1,chr3,4948424,4948624
Merged-chr3-4952097-1,chr3,4951997,4952197
Merged-chr3-4968653-1,chr3,4968553,4968753
Merged-chr3-4977263-1,chr3,4977163,4977363
Merged-chr3-4981899-1,chr3,4981799,4981999
Merged-chr3-4989960-2,chr3,4989853,4990067
Merged-chr3-4992399-1,chr3,4992299,4992499
Merged-chr3-5003020-1,chr3,5002920,5003120
Merged-chr3-5004525-1,chr3,5004425,5004625
Merged-chr3-5017110-1,chr3,5017010,5017210
Merged-chr3-5023317-1,chr3,5023217,5023417
Merged-chr3-5065242-1,chr3,5065142,5065342
Merged-chr3-5069495-1,chr3,5069395,5069595
Merged-chr3-5077105-1,chr3,5077005,5077205
Merged-chr3-5107054-1,chr3,5106954,5107154
Merged-chr3-5112432-1,chr3,5112332,5112532
Merged-chr3-5118857-1,chr3,5118757,5118957
Merged-chr3-5128253-1,chr3,5128153,5128353
Merged-chr3-5128661-1,chr3,5128561,5128761
Merged-chr3-5129358-1,chr3,5129258,5129458
Merged-chr3-5142631-1,chr3,5142531,5142731
Merged-chr3-5148563-1,chr3,5148463,5148663
Merged-chr3-5153107-1,chr3,5153007,5153207
Merged-chr3-5157455-1,chr3,5157355,5157555
Merged-chr3-5169317-1,chr3,5169217,5169417
Merged-chr3-5178080-1,chr3,5177980,5178180
Merged-chr3-5178668-1,chr3,5178568,5178768
Merged-chr3-5191255-1,chr3,5191155,5191355
Merged-chr3-5199269-1,chr3,5199169,5199369
Merged-chr3-5210353-1,chr3,5210253,5210453
Merged-chr3-5215176-2,chr3,5214978,5215374
Merged-chr3-5215779-1,chr3,5215679,5215879
Merged-chr3-5219022-1,chr3,5218922,5219122
Merged-chr3-5219717-5,chr3,5219419,5219953
Merged-chr3-5226581-1,chr3,5226481,5226681
Merged-chr3-5229184-1,chr3,5229084,5229284
Merged-chr3-5231940-1,chr3,5231840,5232040
Merged-chr3-5233992-1,chr3,5233892,5234092
Merged-chr3-5245453-1,chr3,5245353,5245553
Merged-chr3-5256663-1,chr3,5256563,5256763
Merged-chr3-5266804-1,chr3,5266704,5266904
Merged-chr3-5271640-2,chr3,5271540,5271740
Merged-chr3-5272121-44,chr3,5271792,5272330
Merged-chr3-5280486-1,chr3,5280386,5280586
Merged-chr3-5300332-1,chr3,5300232,5300432
Merged-chr3-5318858-1,chr3,5318758,5318958
Merged-chr3-5326976-1,chr3,5326876,5327076
Merged-chr3-5332744-1,chr3,5332644,5332844
Merged-chr3-5335545-1,chr3,5335445,5335645
Merged-chr3-5362232-1,chr3,5362132,5362332
Merged-chr3-5392840-1,chr3,5392740,5392940
Merged-chr3-5395883-1,chr3,5395783,5395983
Merged-chr3-5399641-1,chr3,5399541,5399741
Merged-chr3-5430847-1,chr3,5430747,5430947
Merged-chr3-5453092-1,chr3,5452992,5453192
Merged-chr3-5468201-1,chr3,5468101,5468301
Merged-chr3-5468985-1,chr3,5468885,5469085
Merged-chr3-5473458-1,chr3,5473358,5473558
Merged-chr3-5478813-1,chr3,5478713,5478913
Merged-chr3-5480054-1,chr3,5479954,5480154
Merged-chr3-5492267-1,chr3,5492167,5492367
Merged-chr3-5498390-2,chr3,5498258,5498522
Merged-chr3-5504086-1,chr3,5503986,5504186
Merged-chr3-5508036-1,chr3,5507936,5508136
Merged-chr3-5510103-1,chr3,5510003,5510203
Merged-chr3-5511633-1,chr3,5511533,5511733
Merged-chr3-5527262-1,chr3,5527162,5527362
Merged-chr3-5528355-1,chr3,5528255,5528455
Merged-chr3-5530806-1,chr3,5530706,5530906
Merged-chr3-5535328-1,chr3,5535228,5535428
Merged-chr3-5537127-1,chr3,5537027,5537227
Merged-chr3-5548134-1,chr3,5548034,5548234
Merged-chr3-5558565-1,chr3,5558465,5558665
Merged-chr3-5559389-2,chr3,5559276,5559502
Merged-chr3-5560666-1,chr3,5560566,5560766
Merged-chr3-5566414-4,chr3,5566191,5566606
Merged-chr3-5572687-12,chr3,5572546,5572820
Merged-chr3-5576165-79,chr3,5575931,5576413
Merged-chr3-5576687-1,chr3,5576587,5576787
Merged-chr3-5590015-1,chr3,5589915,5590115
Merged-chr3-5593148-1,chr3,5593048,5593248
Merged-chr3-5604877-1,chr3,5604777,5604977
Merged-chr3-5617815-1,chr3,5617715,5617915
Merged-chr3-5625104-1,chr3,5625004,5625204
Merged-chr3-5630890-1,chr3,5630790,5630990
Merged-chr3-5633734-1,chr3,5633634,5633834
Merged-chr3-5638386-1,chr3,5638286,5638486
Merged-chr3-5656627-1,chr3,5656527,5656727
Merged-chr3-5658493-1,chr3,5658393,5658593
Merged-chr3-5667151-1,chr3,5667051,5667251
Merged-chr3-5667967-1,chr3,5667867,5668067
Merged-chr3-5680437-1,chr3,5680337,5680537
Merged-chr3-5691461-1,chr3,5691361,5691561
Merged-chr3-5697247-1,chr3,5697147,5697347
Merged-chr3-5698689-1,chr3,5698589,5698789
Merged-chr3-5718910-1,chr3,5718810,5719010
Merged-chr3-5726550-1,chr3,5726450,5726650
Merged-chr3-5728456-1,chr3,5728356,5728556
Merged-chr3-5729342-1,chr3,5729242,5729442
Merged-chr3-5743733-1,chr3,5743633,5743833
Merged-chr3-5750807-2,chr3,5750641,5750974
Merged-chr3-5752570-1,chr3,5752470,5752670
Merged-chr3-5756771-1,chr3,5756671,5756871
Merged-chr3-5765642-1,chr3,5765542,5765742
Merged-chr3-5783298-1,chr3,5783198,5783398
Merged-chr3-5791565-1,chr3,5791465,5791665
Merged-chr3-5796794-1,chr3,5796694,5796894
Merged-chr3-5797135-1,chr3,5797035,5797235
Merged-chr3-5807702-1,chr3,5807602,5807802
Merged-chr3-5828221-1,chr3,5828121,5828321
Merged-chr3-5837032-1,chr3,5836932,5837132
Merged-chr3-5840508-1,chr3,5840408,5840608
Merged-chr3-5851877-2,chr3,5851777,5851977
Merged-chr3-5852109-1,chr3,5852009,5852209
Merged-chr3-5866143-1,chr3,5866043,5866243
Merged-chr3-5866706-1,chr3,5866606,5866806
Merged-chr3-5874114-1,chr3,5874014,5874214
Merged-chr3-5879197-1,chr3,5879097,5879297
Merged-chr3-5907243-1,chr3,5907143,5907343
Merged-chr3-5950437-15,chr3,5950309,5950552
Merged-chr3-5964624-1,chr3,5964524,5964724
Merged-chr3-5965133-1,chr3,5965033,5965233
Merged-chr3-5982783-1,chr3,5982683,5982883
Merged-chr3-5984819-1,chr3,5984719,5984919
Merged-chr3-5994496-2,chr3,5994353,5994639
Merged-chr3-5998836-1,chr3,5998736,5998936
Merged-chr3-6004799-1,chr3,6004699,6004899
Merged-chr3-6017759-1,chr3,6017659,6017859
Merged-chr3-6022938-1,chr3,6022838,6023038
Merged-chr3-6026282-1,chr3,6026182,6026382
Merged-chr3-6031326-1,chr3,6031226,6031426
Merged-chr3-6036307-1,chr3,6036207,6036407
Merged-chr3-6037527-1,chr3,6037427,6037627
Merged-chr3-6041312-1,chr3,6041212,6041412
Merged-chr3-6048728-1,chr3,6048628,6048828
Merged-chr3-6049822-10,chr3,6049644,6050061
Merged-chr3-6052203-2,chr3,6052051,6052356
Merged-chr3-6059615-1,chr3,6059515,6059715
Merged-chr3-6060418-1,chr3,6060318,6060518
Merged-chr3-6066874-1,chr3,6066774,6066974
Merged-chr3-6070987-1,chr3,6070887,6071087
Merged-chr3-6080251-1,chr3,6080151,6080351
Merged-chr3-6084644-1,chr3,6084544,6084744
Merged-chr3-6088532-1,chr3,6088432,6088632
Merged-chr3-6091646-1,chr3,6091546,6091746
Merged-chr3-6116126-3,chr3,6116024,6116230
Merged-chr3-6128674-1,chr3,6128574,6128774
Merged-chr3-6136104-1,chr3,6136004,6136204
Merged-chr3-6167730-1,chr3,6167630,6167830
Merged-chr3-6183353-1,chr3,6183253,6183453
Merged-chr3-6205962-1,chr3,6205862,6206062
Merged-chr3-6223317-1,chr3,6223217,6223417
Merged-chr3-6227858-1,chr3,6227758,6227958
Merged-chr3-6232430-1,chr3,6232330,6232530
Merged-chr3-6243773-1,chr3,6243673,6243873
Merged-chr3-6247187-1,chr3,6247087,6247287
Merged-chr3-6263257-1,chr3,6263157,6263357
Merged-chr3-6281523-1,chr3,6281423,6281623
Merged-chr3-6285635-1,chr3,6285535,6285735
Merged-chr3-6294223-3,chr3,6294067,6294356
Merged-chr3-6318287-1,chr3,6318187,6318387
Merged-chr3-6325751-1,chr3,6325651,6325851
Merged-chr3-6333067-1,chr3,6332967,6333167
Merged-chr3-6333553-1,chr3,6333453,6333653
Merged-chr3-6393692-1,chr3,6393592,6393792
Merged-chr3-6396423-1,chr3,6396323,6396523
Merged-chr3-6400730-1,chr3,6400630,6400830
Merged-chr3-6404804-1,chr3,6404704,6404904
Merged-chr3-6408561-1,chr3,6408461,6408661
Merged-chr3-6417864-1,chr3,6417764,6417964
Merged-chr3-6431893-1,chr3,6431793,6431993
Merged-chr3-6463238-1,chr3,6463138,6463338
Merged-chr3-6498716-1,chr3,6498616,6498816
Merged-chr3-6504163-1,chr3,6504063,6504263
Merged-chr3-6515974-1,chr3,6515874,6516074
Merged-chr3-6526300-1,chr3,6526200,6526400
Merged-chr3-6528154-1,chr3,6528054,6528254
Merged-chr3-6529732-1,chr3,6529632,6529832
Merged-chr3-6543637-1,chr3,6543537,6543737
Merged-chr3-6546940-1,chr3,6546840,6547040
Merged-chr3-6553214-1,chr3,6553114,6553314
Merged-chr3-6558937-1,chr3,6558837,6559037
Merged-chr3-6580355-1,chr3,6580255,6580455
Merged-chr3-6580803-1,chr3,6580703,6580903
Merged-chr3-6611053-1,chr3,6610953,6611153
Merged-chr3-6615807-1,chr3,6615707,6615907
Merged-chr3-6617159-1,chr3,6617059,6617259
Merged-chr3-6643357-1,chr3,6643257,6643457
Merged-chr3-6650114-1,chr3,6650014,6650214
Merged-chr3-6654300-1,chr3,6654200,6654400
Merged-chr3-6669593-1,chr3,6669493,6669693
Merged-chr3-6674552-1,chr3,6674452,6674652
Merged-chr3-6676577-1,chr3,6676477,6676677
Merged-chr3-6686055-1,chr3,6685955,6686155
Merged-chr3-6689283-1,chr3,6689183,6689383
Merged-chr3-6709610-1,chr3,6709510,6709710
Merged-chr3-6716322-1,chr3,6716222,6716422
Merged-chr3-6719182-1,chr3,6719082,6719282
Merged-chr3-6721467-1,chr3,6721367,6721567
Merged-chr3-6749941-1,chr3,6749841,6750041
Merged-chr3-6752212-1,chr3,6752112,6752312
Merged-chr3-6753011-1,chr3,6752911,6753111
Merged-chr3-6760908-1,chr3,6760808,6761008
Merged-chr3-6796966-1,chr3,6796866,6797066
Merged-chr3-6804501-1,chr3,6804401,6804601
Merged-chr3-6824171-1,chr3,6824071,6824271
Merged-chr3-6838348-1,chr3,6838248,6838448
Merged-chr3-6840009-1,chr3,6839909,6840109
Merged-chr3-6842267-1,chr3,6842167,6842367
Merged-chr3-6845338-1,chr3,6845238,6845438
Merged-chr3-6869607-1,chr3,6869507,6869707
Merged-chr3-6878014-1,chr3,6877914,6878114
Merged-chr3-6888430-1,chr3,6888330,6888530
Merged-chr3-6888721-1,chr3,6888621,6888821
Merged-chr3-6889520-1,chr3,6889420,6889620
Merged-chr3-6896541-1,chr3,6896441,6896641
Merged-chr3-6907387-1,chr3,6907287,6907487
Merged-chr3-6927249-1,chr3,6927149,6927349
Merged-chr3-6950387-1,chr3,6950287,6950487
Merged-chr3-6962559-1,chr3,6962459,6962659
Merged-chr3-7028076-1,chr3,7027976,7028176
Merged-chr3-7030152-1,chr3,7030052,7030252
Merged-chr3-7035337-1,chr3,7035237,7035437
Merged-chr3-7038709-1,chr3,7038609,7038809
Merged-chr3-7048472-1,chr3,7048372,7048572
Merged-chr3-7068437-1,chr3,7068337,7068537
Merged-chr3-7072045-1,chr3,7071945,7072145
Merged-chr3-7072532-1,chr3,7072432,7072632
Merged-chr3-7075393-1,chr3,7075293,7075493
Merged-chr3-7079969-2,chr3,7079835,7080104
Merged-chr3-7103144-1,chr3,7103044,7103244
Merged-chr3-7114614-1,chr3,7114514,7114714
Merged-chr3-7118542-1,chr3,7118442,7118642
Merged-chr3-7127907-1,chr3,7127807,7128007
Merged-chr3-7132241-1,chr3,7132141,7132341
Merged-chr3-7135277-3,chr3,7135154,7135399
Merged-chr3-7140951-1,chr3,7140851,7141051
Merged-chr3-7146395-1,chr3,7146295,7146495
Merged-chr3-7150611-1,chr3,7150511,7150711
Merged-chr3-7151176-1,chr3,7151076,7151276
Merged-chr3-7153713-1,chr3,7153613,7153813
Merged-chr3-7158746-1,chr3,7158646,7158846
Merged-chr3-7175673-1,chr3,7175573,7175773
Merged-chr3-7177219-1,chr3,7177119,7177319
Merged-chr3-7255512-1,chr3,7255412,7255612
Merged-chr3-7262856-1,chr3,7262756,7262956
Merged-chr3-7277824-2,chr3,7277630,7278018
Merged-chr3-7296960-1,chr3,7296860,7297060
Merged-chr3-7310579-1,chr3,7310479,7310679
Merged-chr3-7320113-1,chr3,7320013,7320213
Merged-chr3-7341636-1,chr3,7341536,7341736
Merged-chr3-7342643-1,chr3,7342543,7342743
Merged-chr3-7360021-1,chr3,7359921,7360121
Merged-chr3-7367973-1,chr3,7367873,7368073
Merged-chr3-7369106-1,chr3,7369006,7369206
Merged-chr3-7404698-1,chr3,7404598,7404798
Merged-chr3-7424792-1,chr3,7424692,7424892
Merged-chr3-7442431-1,chr3,7442331,7442531
Merged-chr3-7442906-1,chr3,7442806,7443006
Merged-chr3-7444573-1,chr3,7444473,7444673
Merged-chr3-7455668-1,chr3,7455568,7455768
Merged-chr3-7484336-1,chr3,7484236,7484436
Merged-chr3-7484650-1,chr3,7484550,7484750
Merged-chr3-7501561-1,chr3,7501461,7501661
Merged-chr3-7501951-17,chr3,7501685,7502208
Merged-chr3-7503464-58,chr3,7503306,7503627
Merged-chr3-7517239-1,chr3,7517139,7517339
Merged-chr3-7521021-1,chr3,7520921,7521121
Merged-chr3-7526168-1,chr3,7526068,7526268
Merged-chr3-7535342-13,chr3,7535209,7535517
Merged-chr3-7592856-1,chr3,7592756,7592956
Merged-chr3-7605850-1,chr3,7605750,7605950
Merged-chr3-7608171-1,chr3,7608071,7608271
Merged-chr3-7610964-1,chr3,7610864,7611064
Merged-chr3-7613221-43,chr3,7612705,7613875
Merged-chr3-7621771-1,chr3,7621671,7621871
Merged-chr3-7667496-1,chr3,7667396,7667596
Merged-chr3-7672361-1,chr3,7672261,7672461
Merged-chr3-7679287-1,chr3,7679187,7679387
Merged-chr3-7687833-1,chr3,7687733,7687933
Merged-chr3-7689608-1,chr3,7689508,7689708
Merged-chr3-7700913-1,chr3,7700813,7701013
Merged-chr3-7703774-1,chr3,7703674,7703874
Merged-chr3-7715132-1,chr3,7715032,7715232
Merged-chr3-7718761-1,chr3,7718661,7718861
Merged-chr3-7729944-2,chr3,7729750,7730139
Merged-chr3-7732553-1,chr3,7732453,7732653
Merged-chr3-7738117-1,chr3,7738017,7738217
Merged-chr3-7739430-1,chr3,7739330,7739530
Merged-chr3-7784965-1,chr3,7784865,7785065
Merged-chr3-7801779-1,chr3,7801679,7801879
Merged-chr3-7804446-1,chr3,7804346,7804546
Merged-chr3-7807208-1,chr3,7807108,7807308
Merged-chr3-7822279-1,chr3,7822179,7822379
Merged-chr3-7828535-1,chr3,7828435,7828635
Merged-chr3-7885397-1,chr3,7885297,7885497
Merged-chr3-7928626-1,chr3,7928526,7928726
Merged-chr3-7942726-1,chr3,7942626,7942826
Merged-chr3-7944474-1,chr3,7944374,7944574
Merged-chr3-7945298-1,chr3,7945198,7945398
Merged-chr3-7946660-1,chr3,7946560,7946760
Merged-chr3-7977503-1,chr3,7977403,7977603
Merged-chr3-7986674-1,chr3,7986574,7986774
Merged-chr3-8000869-1,chr3,8000769,8000969
Merged-chr3-8014081-1,chr3,8013981,8014181
Merged-chr3-8018621-1,chr3,8018521,8018721
Merged-chr3-8029020-1,chr3,8028920,8029120
Merged-chr3-8029234-1,chr3,8029134,8029334
Merged-chr3-8034444-1,chr3,8034344,8034544
Merged-chr3-8046617-1,chr3,8046517,8046717
Merged-chr3-8048354-1,chr3,8048254,8048454
Merged-chr3-8049690-1,chr3,8049590,8049790
Merged-chr3-8055779-1,chr3,8055679,8055879
Merged-chr3-8072297-1,chr3,8072197,8072397
Merged-chr3-8073429-1,chr3,8073329,8073529
Merged-chr3-8076047-1,chr3,8075947,8076147
Merged-chr3-8079015-1,chr3,8078915,8079115
Merged-chr3-8080097-1,chr3,8079997,8080197
Merged-chr3-8102378-1,chr3,8102278,8102478
Merged-chr3-8103002-1,chr3,8102902,8103102
Merged-chr3-8103225-1,chr3,8103125,8103325
Merged-chr3-8118566-1,chr3,8118466,8118666
Merged-chr3-8121721-1,chr3,8121621,8121821
Merged-chr3-8127147-1,chr3,8127047,8127247
Merged-chr3-8128466-1,chr3,8128366,8128566
Merged-chr3-8139463-1,chr3,8139363,8139563
Merged-chr3-8151291-1,chr3,8151191,8151391
Merged-chr3-8152248-1,chr3,8152148,8152348
Merged-chr3-8153488-1,chr3,8153388,8153588
Merged-chr3-8163070-1,chr3,8162970,8163170
