peak_name,chr,start,end,gene_number,gene_name
Merged-chr16-4011056-1,chr16,4010956,4011156,6,"Cluap1,Nlrc3,Slx4,Dnase1,Trap1,Crebbp"
Merged-chr16-4015753-2,chr16,4015561,4015946,6,"Cluap1,Nlrc3,Slx4,Dnase1,Trap1,Crebbp"
Merged-chr16-4020250-1,chr16,4020150,4020350,6,"Cluap1,Nlrc3,Slx4,Dnase1,Trap1,Crebbp"
Merged-chr16-4024777-1,chr16,4024677,4024877,6,"Cluap1,Nlrc3,Slx4,Dnase1,Trap1,Crebbp"
Merged-chr16-4029757-3,chr16,4029650,4029869,6,"Cluap1,Nlrc3,Slx4,Dnase1,Trap1,Crebbp"
Merged-chr16-4032520-5,chr16,4032383,4032656,6,"Cluap1,Nlrc3,Slx4,Dnase1,Trap1,Crebbp"
Merged-chr16-4037841-1,chr16,4037741,4037941,6,"Cluap1,Nlrc3,Slx4,Dnase1,Trap1,Crebbp"
Merged-chr16-4038655-1,chr16,4038555,4038755,6,"Cluap1,Nlrc3,Slx4,Dnase1,Trap1,Crebbp"
Merged-chr16-4045866-1,chr16,4045766,4045966,5,"Nlrc3,Slx4,Dnase1,Trap1,Crebbp"
Merged-chr16-4047453-1,chr16,4047353,4047553,5,"Nlrc3,Slx4,Dnase1,Trap1,Crebbp"
Merged-chr16-4050991-1,chr16,4050891,4051091,5,"Nlrc3,Slx4,Dnase1,Trap1,Crebbp"
Merged-chr16-4051303-1,chr16,4051203,4051403,5,"Nlrc3,Slx4,Dnase1,Trap1,Crebbp"
Merged-chr16-4052824-1,chr16,4052724,4052924,5,"Nlrc3,Slx4,Dnase1,Trap1,Crebbp"
Merged-chr16-4054387-2,chr16,4054256,4054518,5,"Nlrc3,Slx4,Dnase1,Trap1,Crebbp"
Merged-chr16-4060317-1,chr16,4060217,4060417,5,"Nlrc3,Slx4,Dnase1,Trap1,Crebbp"
Merged-chr16-4067739-1,chr16,4067639,4067839,5,"Nlrc3,Slx4,Dnase1,Trap1,Crebbp"
Merged-chr16-4068816-14,chr16,4068665,4068965,5,"Nlrc3,Slx4,Dnase1,Trap1,Crebbp"
Merged-chr16-4075052-16,chr16,4074893,4075211,5,"Nlrc3,Slx4,Dnase1,Trap1,Crebbp"
Merged-chr16-4075548-1,chr16,4075448,4075648,5,"Nlrc3,Slx4,Dnase1,Trap1,Crebbp"
Merged-chr16-4077745-62,chr16,4077537,4077993,4,"Slx4,Dnase1,Trap1,Crebbp"
Merged-chr16-4084240-1,chr16,4084140,4084340,4,"Slx4,Dnase1,Trap1,Crebbp"
Merged-chr16-4084958-1,chr16,4084858,4085058,4,"Slx4,Dnase1,Trap1,Crebbp"
Merged-chr16-4087339-1,chr16,4087239,4087439,4,"Slx4,Dnase1,Trap1,Crebbp"
Merged-chr16-4087843-2,chr16,4087672,4088014,4,"Slx4,Dnase1,Trap1,Crebbp"
Merged-chr16-4095088-1,chr16,4094988,4095188,4,"Slx4,Dnase1,Trap1,Crebbp"
Merged-chr16-4112608-1,chr16,4112508,4112708,3,"Dnase1,Trap1,Crebbp"
Merged-chr16-4120741-1,chr16,4120641,4120841,4,"Dnase1,Trap1,Crebbp,4930455F16Rik"
Merged-chr16-4125547-1,chr16,4125447,4125647,4,"Dnase1,Trap1,Crebbp,4930455F16Rik"
Merged-chr16-4126246-1,chr16,4126146,4126346,4,"Dnase1,Trap1,Crebbp,4930455F16Rik"
Merged-chr16-4133214-1,chr16,4133114,4133314,5,"Dnase1,Trap1,Crebbp,4930455F16Rik,Gm5766"
Merged-chr16-4134007-1,chr16,4133907,4134107,5,"Dnase1,Trap1,Crebbp,4930455F16Rik,Gm5766"
Merged-chr16-4134221-1,chr16,4134121,4134321,5,"Dnase1,Trap1,Crebbp,4930455F16Rik,Gm5766"
Merged-chr16-4135594-2,chr16,4135476,4135712,5,"Dnase1,Trap1,Crebbp,4930455F16Rik,Gm5766"
Merged-chr16-4136209-3,chr16,4136038,4136428,5,"Dnase1,Trap1,Crebbp,4930455F16Rik,Gm5766"
Merged-chr16-4142487-1,chr16,4142387,4142587,4,"Trap1,Crebbp,4930455F16Rik,Gm5766"
Merged-chr16-4143993-1,chr16,4143893,4144093,4,"Trap1,Crebbp,4930455F16Rik,Gm5766"
Merged-chr16-4147147-2,chr16,4147020,4147275,4,"Trap1,Crebbp,4930455F16Rik,Gm5766"
Merged-chr16-4151468-1,chr16,4151368,4151568,4,"Trap1,Crebbp,4930455F16Rik,Gm5766"
Merged-chr16-4152954-1,chr16,4152854,4153054,4,"Trap1,Crebbp,4930455F16Rik,Gm5766"
Merged-chr16-4157272-1,chr16,4157172,4157372,4,"Trap1,Crebbp,4930455F16Rik,Gm5766"
Merged-chr16-4158260-1,chr16,4158160,4158360,4,"Trap1,Crebbp,4930455F16Rik,Gm5766"
Merged-chr16-4168627-1,chr16,4168527,4168727,4,"Trap1,Crebbp,4930455F16Rik,Gm5766"
Merged-chr16-4172466-2,chr16,4172350,4172583,4,"Trap1,Crebbp,4930455F16Rik,Gm5766"
Merged-chr16-4173190-3,chr16,4173063,4173326,4,"Trap1,Crebbp,4930455F16Rik,Gm5766"
Merged-chr16-4178884-1,chr16,4178784,4178984,3,"Crebbp,4930455F16Rik,Gm5766"
Merged-chr16-4179632-1,chr16,4179532,4179732,3,"Crebbp,4930455F16Rik,Gm5766"
Merged-chr16-4181173-5,chr16,4180984,4181422,3,"Crebbp,4930455F16Rik,Gm5766"
Merged-chr16-4181713-1,chr16,4181613,4181813,3,"Crebbp,4930455F16Rik,Gm5766"
Merged-chr16-4186537-1,chr16,4186437,4186637,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4190927-1,chr16,4190827,4191027,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4192274-1,chr16,4192174,4192374,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4194346-3,chr16,4194225,4194472,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4200250-2,chr16,4200112,4200389,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4201929-1,chr16,4201829,4202029,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4203439-1,chr16,4203339,4203539,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4203773-1,chr16,4203673,4203873,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4206432-1,chr16,4206332,4206532,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4207784-1,chr16,4207684,4207884,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4212672-1,chr16,4212572,4212772,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4213358-38,chr16,4213086,4213557,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4214235-66,chr16,4213776,4214520,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4219806-1,chr16,4219706,4219906,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4223119-1,chr16,4223019,4223219,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4242891-1,chr16,4242791,4242991,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4243969-1,chr16,4243869,4244069,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4249141-1,chr16,4249041,4249241,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4256588-1,chr16,4256488,4256688,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4262889-1,chr16,4262789,4262989,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4265643-1,chr16,4265543,4265743,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4268238-17,chr16,4268025,4268463,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4271817-1,chr16,4271717,4271917,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4272500-6,chr16,4272369,4272663,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4275214-1,chr16,4275114,4275314,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4278057-1,chr16,4277957,4278157,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4281105-1,chr16,4281005,4281205,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4281835-1,chr16,4281735,4281935,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4285468-9,chr16,4285351,4285591,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4286461-1,chr16,4286361,4286561,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4287913-2,chr16,4287744,4288082,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4289720-1,chr16,4289620,4289820,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4295154-1,chr16,4295054,4295254,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4300513-2,chr16,4300411,4300615,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4303042-1,chr16,4302942,4303142,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4304334-1,chr16,4304234,4304434,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4305554-1,chr16,4305454,4305654,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4306615-1,chr16,4306515,4306715,4,"Crebbp,4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4314166-1,chr16,4314066,4314266,3,"4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4316248-40,chr16,4316091,4316410,3,"4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4318825-5,chr16,4318685,4318977,3,"4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4320096-17,chr16,4319969,4320218,3,"4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4325731-1,chr16,4325631,4325831,3,"4930455F16Rik,Gm5766,Adcy9"
Merged-chr16-4329139-1,chr16,4329039,4329239,2,"Gm5766,Adcy9"
Merged-chr16-4332762-1,chr16,4332662,4332862,1,Adcy9
Merged-chr16-4336634-1,chr16,4336534,4336734,1,Adcy9
Merged-chr16-4352961-1,chr16,4352861,4353061,1,Adcy9
Merged-chr16-4363901-2,chr16,4363790,4364013,1,Adcy9
Merged-chr16-4366016-1,chr16,4365916,4366116,1,Adcy9
Merged-chr16-4373839-1,chr16,4373739,4373939,1,Adcy9
Merged-chr16-4378009-1,chr16,4377909,4378109,2,"Adcy9,Srl"
Merged-chr16-4379357-1,chr16,4379257,4379457,2,"Adcy9,Srl"
Merged-chr16-4381605-4,chr16,4381487,4381715,2,"Adcy9,Srl"
Merged-chr16-4393983-1,chr16,4393883,4394083,2,"Adcy9,Srl"
Merged-chr16-4399434-1,chr16,4399334,4399534,2,"Adcy9,Srl"
Merged-chr16-4401273-2,chr16,4401088,4401459,2,"Adcy9,Srl"
Merged-chr16-4404538-1,chr16,4404438,4404638,2,"Adcy9,Srl"
Merged-chr16-4406156-1,chr16,4406056,4406256,2,"Adcy9,Srl"
Merged-chr16-4407988-1,chr16,4407888,4408088,2,"Adcy9,Srl"
Merged-chr16-4414199-2,chr16,4414077,4414322,2,"Adcy9,Srl"
Merged-chr16-4419375-1,chr16,4419275,4419475,2,"Adcy9,Srl"
Merged-chr16-4420006-2,chr16,4419840,4420173,2,"Adcy9,Srl"
Merged-chr16-4420565-56,chr16,4420188,4420848,2,"Adcy9,Srl"
Merged-chr16-4423530-1,chr16,4423430,4423630,2,"Adcy9,Srl"
Merged-chr16-4432739-1,chr16,4432639,4432839,2,"Adcy9,Srl"
Merged-chr16-4434917-1,chr16,4434817,4435017,2,"Adcy9,Srl"
Merged-chr16-4436944-11,chr16,4436803,4437096,2,"Adcy9,Srl"
Merged-chr16-4447890-1,chr16,4447790,4447990,3,"Adcy9,Srl,Tfap4"
Merged-chr16-4448243-1,chr16,4448143,4448343,3,"Adcy9,Srl,Tfap4"
Merged-chr16-4454117-1,chr16,4454017,4454217,3,"Adcy9,Srl,Tfap4"
Merged-chr16-4454854-1,chr16,4454754,4454954,3,"Adcy9,Srl,Tfap4"
Merged-chr16-4458892-1,chr16,4458792,4458992,3,"Adcy9,Srl,Tfap4"
Merged-chr16-4463594-1,chr16,4463494,4463694,3,"Adcy9,Srl,Tfap4"
Merged-chr16-4465699-2,chr16,4465555,4465843,3,"Adcy9,Srl,Tfap4"
