peak_name,chr,start,end
Merged-chr8-3375967-4,chr8,3375854,3376087
Merged-chr8-3376188-1,chr8,3376088,3376288
Merged-chr8-3378025-1,chr8,3377925,3378125
Merged-chr8-3378376-1,chr8,3378276,3378476
Merged-chr8-3378989-3,chr8,3378829,3379140
Merged-chr8-3381872-1,chr8,3381772,3381972
Merged-chr8-3383387-1,chr8,3383287,3383487
Merged-chr8-3383913-1,chr8,3383813,3384013
Merged-chr8-3386488-1,chr8,3386388,3386588
Merged-chr8-3387457-29,chr8,3387318,3387636
Merged-chr8-3390952-1,chr8,3390852,3391052
Merged-chr8-3392743-1,chr8,3392643,3392843
Merged-chr8-3392995-13,chr8,3392845,3393130
Merged-chr8-3393955-1,chr8,3393855,3394055
Merged-chr8-3397970-1,chr8,3397870,3398070
Merged-chr8-3398645-1,chr8,3398545,3398745
Merged-chr8-3399443-1,chr8,3399343,3399543
Merged-chr8-3401872-1,chr8,3401772,3401972
Merged-chr8-3404093-1,chr8,3403993,3404193
Merged-chr8-3406810-2,chr8,3406680,3406940
Merged-chr8-3407751-1,chr8,3407651,3407851
Merged-chr8-3413686-1,chr8,3413586,3413786
Merged-chr8-3415189-1,chr8,3415089,3415289
Merged-chr8-3417576-1,chr8,3417476,3417676
Merged-chr8-3422803-1,chr8,3422703,3422903
Merged-chr8-3425449-1,chr8,3425349,3425549
Merged-chr8-3427256-1,chr8,3427156,3427356
Merged-chr8-3429332-1,chr8,3429232,3429432
Merged-chr8-3433154-1,chr8,3433054,3433254
Merged-chr8-3433496-2,chr8,3433316,3433677
Merged-chr8-3435402-1,chr8,3435302,3435502
Merged-chr8-3435769-1,chr8,3435669,3435869
Merged-chr8-3436087-1,chr8,3435987,3436187
Merged-chr8-3437239-1,chr8,3437139,3437339
Merged-chr8-3442105-1,chr8,3442005,3442205
Merged-chr8-3444416-1,chr8,3444316,3444516
Merged-chr8-3444711-1,chr8,3444611,3444811
Merged-chr8-3446282-1,chr8,3446182,3446382
Merged-chr8-3448864-1,chr8,3448764,3448964
Merged-chr8-3449264-1,chr8,3449164,3449364
Merged-chr8-3449500-1,chr8,3449400,3449600
Merged-chr8-3450201-2,chr8,3450093,3450309
Merged-chr8-3450882-22,chr8,3450722,3451036
Merged-chr8-3453166-1,chr8,3453066,3453266
Merged-chr8-3453415-1,chr8,3453315,3453515
Merged-chr8-3455937-2,chr8,3455788,3456087
Merged-chr8-3461121-1,chr8,3461021,3461221
Merged-chr8-3461852-1,chr8,3461752,3461952
Merged-chr8-3462886-1,chr8,3462786,3462986
Merged-chr8-3464465-17,chr8,3464152,3464623
Merged-chr8-3466009-2,chr8,3465848,3466171
Merged-chr8-3467632-57,chr8,3467434,3467797
Merged-chr8-3469080-1,chr8,3468980,3469180
Merged-chr8-3471417-2,chr8,3471286,3471549
Merged-chr8-3476039-1,chr8,3475939,3476139
Merged-chr8-3476308-5,chr8,3476156,3476448
Merged-chr8-3477643-1,chr8,3477543,3477743
Merged-chr8-3478081-1,chr8,3477981,3478181
Merged-chr8-3481831-3,chr8,3481690,3481976
Merged-chr8-3484267-1,chr8,3484167,3484367
Merged-chr8-3485512-1,chr8,3485412,3485612
Merged-chr8-3490937-1,chr8,3490837,3491037
Merged-chr8-3493173-64,chr8,3492993,3493719
Merged-chr8-3494035-1,chr8,3493935,3494135
Merged-chr8-3495009-1,chr8,3494909,3495109
Merged-chr8-3500499-60,chr8,3500293,3500712
Merged-chr8-3501003-1,chr8,3500903,3501103
Merged-chr8-3501807-1,chr8,3501707,3501907
Merged-chr8-3508160-2,chr8,3508024,3508296
Merged-chr8-3508739-1,chr8,3508639,3508839
Merged-chr8-3515343-41,chr8,3515208,3515483
Merged-chr8-3516218-2,chr8,3516028,3516409
Merged-chr8-3516689-71,chr8,3516430,3516956
Merged-chr8-3517393-1,chr8,3517293,3517493
Merged-chr8-3524047-2,chr8,3523914,3524180
Merged-chr8-3524654-1,chr8,3524554,3524754
Merged-chr8-3531606-1,chr8,3531506,3531706
Merged-chr8-3532029-1,chr8,3531929,3532129
Merged-chr8-3533390-1,chr8,3533290,3533490
Merged-chr8-3534868-1,chr8,3534768,3534968
Merged-chr8-3536251-6,chr8,3536115,3536380
Merged-chr8-3537662-1,chr8,3537562,3537762
Merged-chr8-3537899-1,chr8,3537799,3537999
Merged-chr8-3541405-1,chr8,3541305,3541505
Merged-chr8-3545276-1,chr8,3545176,3545376
Merged-chr8-3556326-1,chr8,3556226,3556426
Merged-chr8-3559383-4,chr8,3559206,3559644
Merged-chr8-3559993-1,chr8,3559893,3560093
Merged-chr8-3564848-1,chr8,3564748,3564948
Merged-chr8-3574759-1,chr8,3574659,3574859
Merged-chr8-3579631-1,chr8,3579531,3579731
Merged-chr8-3582191-1,chr8,3582091,3582291
Merged-chr8-3587207-2,chr8,3587015,3587400
Merged-chr8-3587667-26,chr8,3587477,3587836
Merged-chr8-3593746-1,chr8,3593646,3593846
Merged-chr8-3599069-1,chr8,3598969,3599169
Merged-chr8-3602053-1,chr8,3601953,3602153
Merged-chr8-3602804-1,chr8,3602704,3602904
Merged-chr8-3603796-2,chr8,3603642,3603951
Merged-chr8-3605071-1,chr8,3604971,3605171
Merged-chr8-3621439-61,chr8,3621268,3621601
Merged-chr8-3621920-1,chr8,3621820,3622020
Merged-chr8-3628205-25,chr8,3628057,3628336
Merged-chr8-3630627-1,chr8,3630527,3630727
Merged-chr8-3631085-63,chr8,3630840,3631239
Merged-chr8-3638031-1,chr8,3637931,3638131
Merged-chr8-3638619-1,chr8,3638519,3638719
Merged-chr8-3641951-1,chr8,3641851,3642051
Merged-chr8-3642178-1,chr8,3642078,3642278
Merged-chr8-3642657-1,chr8,3642557,3642757
Merged-chr8-3644955-2,chr8,3644773,3645138
Merged-chr8-3646004-38,chr8,3645822,3646226
Merged-chr8-3646333-1,chr8,3646233,3646433
Merged-chr8-3646836-1,chr8,3646736,3646936
Merged-chr8-3647195-1,chr8,3647095,3647295
Merged-chr8-3651014-1,chr8,3650914,3651114
Merged-chr8-3655645-2,chr8,3655545,3655745
Merged-chr8-3656951-1,chr8,3656851,3657051
Merged-chr8-3657940-1,chr8,3657840,3658040
Merged-chr8-3661116-4,chr8,3660944,3661252
Merged-chr8-3664581-5,chr8,3664415,3664724
Merged-chr8-3670544-2,chr8,3670437,3670651
Merged-chr8-3672110-58,chr8,3671956,3672273
Merged-chr8-3676390-61,chr8,3676149,3676644
Merged-chr8-3676886-2,chr8,3676718,3677054
Merged-chr8-3677658-1,chr8,3677558,3677758
Merged-chr8-3679624-1,chr8,3679524,3679724
Merged-chr8-3682157-1,chr8,3682057,3682257
Merged-chr8-3684432-1,chr8,3684332,3684532
Merged-chr8-3686777-1,chr8,3686677,3686877
Merged-chr8-3687714-3,chr8,3687560,3687846
Merged-chr8-3689297-1,chr8,3689197,3689397
Merged-chr8-3692841-2,chr8,3692719,3692964
Merged-chr8-3693388-1,chr8,3693288,3693488
Merged-chr8-3694297-9,chr8,3694131,3694481
Merged-chr8-3702022-1,chr8,3701922,3702122
Merged-chr8-3707431-1,chr8,3707331,3707531
Merged-chr8-3709879-1,chr8,3709779,3709979
Merged-chr8-3710369-2,chr8,3710224,3710514
Merged-chr8-3711802-26,chr8,3711562,3712037
Merged-chr8-3716056-1,chr8,3715956,3716156
Merged-chr8-3716433-1,chr8,3716333,3716533
Merged-chr8-3717275-1,chr8,3717175,3717375
Merged-chr8-3718729-41,chr8,3718572,3718888
Merged-chr8-3723916-1,chr8,3723816,3724016
Merged-chr8-3753582-1,chr8,3753482,3753682
Merged-chr8-3753943-1,chr8,3753843,3754043
Merged-chr8-3787528-1,chr8,3787428,3787628
Merged-chr8-3793472-1,chr8,3793372,3793572
Merged-chr8-3798349-1,chr8,3798249,3798449
Merged-chr8-3799211-1,chr8,3799111,3799311
Merged-chr8-3800097-1,chr8,3799997,3800197
Merged-chr8-3803291-7,chr8,3803185,3803402
Merged-chr8-3814593-1,chr8,3814493,3814693
Merged-chr8-3815559-2,chr8,3815444,3815674
Merged-chr8-3822415-1,chr8,3822315,3822515
Merged-chr8-3836206-1,chr8,3836106,3836306
Merged-chr8-3871501-1,chr8,3871401,3871601
Merged-chr8-3877848-1,chr8,3877748,3877948
Merged-chr8-3956237-3,chr8,3956108,3956378
Merged-chr8-3970291-1,chr8,3970191,3970391
Merged-chr8-3995447-1,chr8,3995347,3995547
Merged-chr8-4001431-1,chr8,4001331,4001531
Merged-chr8-4006145-1,chr8,4006045,4006245
Merged-chr8-4009765-1,chr8,4009665,4009865
Merged-chr8-4037872-1,chr8,4037772,4037972
Merged-chr8-4045644-1,chr8,4045544,4045744
Merged-chr8-4051186-1,chr8,4051086,4051286
Merged-chr8-4053626-1,chr8,4053526,4053726
Merged-chr8-4068665-1,chr8,4068565,4068765
Merged-chr8-4082966-1,chr8,4082866,4083066
Merged-chr8-4087524-15,chr8,4087362,4087692
Merged-chr8-4089519-1,chr8,4089419,4089619
Merged-chr8-4093871-1,chr8,4093771,4093971
Merged-chr8-4115642-1,chr8,4115542,4115742
Merged-chr8-4124320-1,chr8,4124220,4124420
Merged-chr8-4132716-1,chr8,4132616,4132816
Merged-chr8-4138288-1,chr8,4138188,4138388
Merged-chr8-4140233-34,chr8,4140100,4140381
Merged-chr8-4141923-3,chr8,4141817,4142027
Merged-chr8-4158526-1,chr8,4158426,4158626
Merged-chr8-4165322-1,chr8,4165222,4165422
Merged-chr8-4166260-65,chr8,4166052,4166559
Merged-chr8-4171796-1,chr8,4171696,4171896
Merged-chr8-4173646-1,chr8,4173546,4173746
Merged-chr8-4173882-1,chr8,4173782,4173982
Merged-chr8-4174835-1,chr8,4174735,4174935
Merged-chr8-4179065-1,chr8,4178965,4179165
Merged-chr8-4184622-3,chr8,4184435,4184844
Merged-chr8-4189120-1,chr8,4189020,4189220
Merged-chr8-4190602-1,chr8,4190502,4190702
Merged-chr8-4193426-55,chr8,4193288,4193570
Merged-chr8-4195762-1,chr8,4195662,4195862
Merged-chr8-4198761-1,chr8,4198661,4198861
Merged-chr8-4200074-1,chr8,4199974,4200174
Merged-chr8-4201547-1,chr8,4201447,4201647
Merged-chr8-4202050-3,chr8,4201785,4202303
Merged-chr8-4203934-1,chr8,4203834,4204034
Merged-chr8-4204154-1,chr8,4204054,4204254
Merged-chr8-4213050-2,chr8,4212919,4213182
Merged-chr8-4214185-101,chr8,4213416,4214638
Merged-chr8-4215098-1,chr8,4214998,4215198
Merged-chr8-4216934-1,chr8,4216834,4217034
Merged-chr8-4217333-4,chr8,4217147,4217559
Merged-chr8-4226646-3,chr8,4226495,4226822
Merged-chr8-4233718-1,chr8,4233618,4233818
Merged-chr8-4238963-121,chr8,4238532,4239421
Merged-chr8-4245941-1,chr8,4245841,4246041
Merged-chr8-4246763-1,chr8,4246663,4246863
Merged-chr8-4250781-52,chr8,4250599,4250937
Merged-chr8-4253301-103,chr8,4252913,4253940
Merged-chr8-4258457-50,chr8,4258304,4258712
Merged-chr8-4258900-17,chr8,4258774,4259012
Merged-chr8-4259276-57,chr8,4259043,4259438
Merged-chr8-4267827-16,chr8,4267694,4267976
Merged-chr8-4269810-1,chr8,4269710,4269910
Merged-chr8-4275970-60,chr8,4275824,4276109
Merged-chr8-4276397-1,chr8,4276297,4276497
Merged-chr8-4277017-1,chr8,4276917,4277117
Merged-chr8-4283461-2,chr8,4283285,4283637
Merged-chr8-4284495-2,chr8,4284368,4284623
Merged-chr8-4285693-4,chr8,4285492,4285969
Merged-chr8-4288917-1,chr8,4288817,4289017
Merged-chr8-4289901-1,chr8,4289801,4290001
Merged-chr8-4294981-1,chr8,4294881,4295081
Merged-chr8-4296380-1,chr8,4296280,4296480
Merged-chr8-4302401-1,chr8,4302301,4302501
Merged-chr8-4303200-1,chr8,4303100,4303300
Merged-chr8-4304849-1,chr8,4304749,4304949
Merged-chr8-4306002-8,chr8,4305859,4306147
Merged-chr8-4313810-56,chr8,4313612,4313968
Merged-chr8-4315404-1,chr8,4315304,4315504
Merged-chr8-4319594-1,chr8,4319494,4319694
Merged-chr8-4322665-6,chr8,4322546,4322785
Merged-chr8-4325184-73,chr8,4324929,4325420
Merged-chr8-4325610-3,chr8,4325475,4325751
Merged-chr8-4330581-1,chr8,4330481,4330681
Merged-chr8-4332723-1,chr8,4332623,4332823
Merged-chr8-4334238-1,chr8,4334138,4334338
Merged-chr8-4338628-1,chr8,4338528,4338728
Merged-chr8-4340086-1,chr8,4339986,4340186
Merged-chr8-4341012-1,chr8,4340912,4341112
Merged-chr8-4343563-1,chr8,4343463,4343663
Merged-chr8-4343854-1,chr8,4343754,4343954
Merged-chr8-4347918-1,chr8,4347818,4348018
Merged-chr8-4348460-1,chr8,4348360,4348560
Merged-chr8-4349861-1,chr8,4349761,4349961
Merged-chr8-4354245-1,chr8,4354145,4354345
Merged-chr8-4355002-1,chr8,4354902,4355102
Merged-chr8-4360781-1,chr8,4360681,4360881
Merged-chr8-4366208-1,chr8,4366108,4366308
Merged-chr8-4370338-30,chr8,4370135,4370481
Merged-chr8-4384236-1,chr8,4384136,4384336
Merged-chr8-4389574-1,chr8,4389474,4389674
Merged-chr8-4401407-2,chr8,4401275,4401539
Merged-chr8-4408849-1,chr8,4408749,4408949
Merged-chr8-4413386-7,chr8,4413268,4413505
Merged-chr8-4414610-1,chr8,4414510,4414710
Merged-chr8-4425481-1,chr8,4425381,4425581
Merged-chr8-4425964-1,chr8,4425864,4426064
Merged-chr8-4435730-1,chr8,4435630,4435830
Merged-chr8-4436582-1,chr8,4436482,4436682
Merged-chr8-4447126-1,chr8,4447026,4447226
Merged-chr8-4450396-1,chr8,4450296,4450496
Merged-chr8-4452149-1,chr8,4452049,4452249
Merged-chr8-4453991-1,chr8,4453891,4454091
Merged-chr8-4463670-1,chr8,4463570,4463770
Merged-chr8-4470763-1,chr8,4470663,4470863
Merged-chr8-4474833-18,chr8,4474574,4475115
Merged-chr8-4476433-1,chr8,4476333,4476533
Merged-chr8-4480591-1,chr8,4480491,4480691
Merged-chr8-4483566-1,chr8,4483466,4483666
Merged-chr8-4493398-76,chr8,4492666,4493719
Merged-chr8-4493884-5,chr8,4493738,4494025
Merged-chr8-4500693-1,chr8,4500593,4500793
Merged-chr8-4504714-1,chr8,4504614,4504814
Merged-chr8-4505201-1,chr8,4505101,4505301
Merged-chr8-4506116-2,chr8,4506012,4506221
Merged-chr8-4507710-5,chr8,4507585,4507853
Merged-chr8-4509395-2,chr8,4509209,4509581
Merged-chr8-4511036-4,chr8,4510916,4511154
Merged-chr8-4514137-1,chr8,4514037,4514237
Merged-chr8-4515538-1,chr8,4515438,4515638
Merged-chr8-4516355-18,chr8,4516181,4516514
Merged-chr8-4521722-9,chr8,4521580,4521854
Merged-chr8-4523145-1,chr8,4523045,4523245
Merged-chr8-4552645-1,chr8,4552545,4552745
Merged-chr8-4553918-1,chr8,4553818,4554018
Merged-chr8-4556479-1,chr8,4556379,4556579
Merged-chr8-4587539-1,chr8,4587439,4587639
Merged-chr8-4588485-24,chr8,4588319,4588618
Merged-chr8-4594528-15,chr8,4594409,4594644
Merged-chr8-4597691-2,chr8,4597518,4597864
Merged-chr8-4602411-1,chr8,4602311,4602511
Merged-chr8-4609000-8,chr8,4608881,4609166
Merged-chr8-4610433-3,chr8,4610327,4610538
Merged-chr8-4611155-1,chr8,4611055,4611255
Merged-chr8-4613148-62,chr8,4612986,4613415
Merged-chr8-4617854-1,chr8,4617754,4617954
Merged-chr8-4618210-1,chr8,4618110,4618310
Merged-chr8-4624140-3,chr8,4624005,4624310
Merged-chr8-4627645-1,chr8,4627545,4627745
Merged-chr8-4635296-1,chr8,4635196,4635396
Merged-chr8-4637235-6,chr8,4637102,4637385
Merged-chr8-4638530-2,chr8,4638372,4638689
Merged-chr8-4648173-1,chr8,4648073,4648273
Merged-chr8-4652098-1,chr8,4651998,4652198
Merged-chr8-4659177-1,chr8,4659077,4659277
Merged-chr8-4677989-159,chr8,4677615,4678193
Merged-chr8-4678547-20,chr8,4678359,4678717
Merged-chr8-4689856-8,chr8,4689702,4690022
Merged-chr8-4691063-1,chr8,4690963,4691163
Merged-chr8-4699250-1,chr8,4699150,4699350
Merged-chr8-4701906-1,chr8,4701806,4702006
Merged-chr8-4702958-1,chr8,4702858,4703058
Merged-chr8-4709919-1,chr8,4709819,4710019
Merged-chr8-4724776-1,chr8,4724676,4724876
Merged-chr8-4731124-8,chr8,4731008,4731245
Merged-chr8-4735054-3,chr8,4734870,4735289
Merged-chr8-4753819-1,chr8,4753719,4753919
Merged-chr8-4773656-1,chr8,4773556,4773756
Merged-chr8-4779574-59,chr8,4779341,4779733
Merged-chr8-4789024-1,chr8,4788924,4789124
Merged-chr8-4800745-6,chr8,4800608,4800899
Merged-chr8-4836065-1,chr8,4835965,4836165
Merged-chr8-4839715-1,chr8,4839615,4839815
Merged-chr8-4863171-1,chr8,4863071,4863271
Merged-chr8-4876303-1,chr8,4876203,4876403
Merged-chr8-4881036-1,chr8,4880936,4881136
Merged-chr8-4885880-1,chr8,4885780,4885980
Merged-chr8-4914089-1,chr8,4913989,4914189
Merged-chr8-4922422-1,chr8,4922322,4922522
Merged-chr8-4927552-1,chr8,4927452,4927652
Merged-chr8-4952491-1,chr8,4952391,4952591
Merged-chr8-4958772-1,chr8,4958672,4958872
Merged-chr8-4978285-1,chr8,4978185,4978385
Merged-chr8-4988062-1,chr8,4987962,4988162
Merged-chr8-4990294-1,chr8,4990194,4990394
Merged-chr8-5001323-1,chr8,5001223,5001423
Merged-chr8-5014532-1,chr8,5014432,5014632
Merged-chr8-5031115-1,chr8,5031015,5031215
Merged-chr8-5031763-1,chr8,5031663,5031863
Merged-chr8-5039430-1,chr8,5039330,5039530
Merged-chr8-5046066-1,chr8,5045966,5046166
Merged-chr8-5049115-1,chr8,5049015,5049215
Merged-chr8-5080621-1,chr8,5080521,5080721
Merged-chr8-5081295-1,chr8,5081195,5081395
Merged-chr8-5090378-1,chr8,5090278,5090478
Merged-chr8-5142695-1,chr8,5142595,5142795
Merged-chr8-5150890-1,chr8,5150790,5150990
Merged-chr8-5169840-1,chr8,5169740,5169940
Merged-chr8-5177931-1,chr8,5177831,5178031
Merged-chr8-5180699-1,chr8,5180599,5180799
Merged-chr8-5195578-1,chr8,5195478,5195678
Merged-chr8-5210250-1,chr8,5210150,5210350
Merged-chr8-5210723-1,chr8,5210623,5210823
Merged-chr8-5226032-1,chr8,5225932,5226132
Merged-chr8-5237033-1,chr8,5236933,5237133
Merged-chr8-5238258-1,chr8,5238158,5238358
Merged-chr8-5287501-1,chr8,5287401,5287601
Merged-chr8-5326203-1,chr8,5326103,5326303
Merged-chr8-5328945-1,chr8,5328845,5329045
Merged-chr8-5336006-1,chr8,5335906,5336106
Merged-chr8-5349813-1,chr8,5349713,5349913
Merged-chr8-5353524-1,chr8,5353424,5353624
Merged-chr8-5356887-1,chr8,5356787,5356987
Merged-chr8-5362293-1,chr8,5362193,5362393
Merged-chr8-5364106-1,chr8,5364006,5364206
Merged-chr8-5366166-1,chr8,5366066,5366266
Merged-chr8-5373725-1,chr8,5373625,5373825
Merged-chr8-5391233-2,chr8,5391117,5391350
Merged-chr8-5391921-1,chr8,5391821,5392021
Merged-chr8-5394666-1,chr8,5394566,5394766
Merged-chr8-5404062-1,chr8,5403962,5404162
Merged-chr8-5412143-1,chr8,5412043,5412243
Merged-chr8-5418085-1,chr8,5417985,5418185
Merged-chr8-5421954-1,chr8,5421854,5422054
Merged-chr8-5425199-1,chr8,5425099,5425299
Merged-chr8-5448501-1,chr8,5448401,5448601
Merged-chr8-5451265-2,chr8,5451106,5451424
Merged-chr8-5453220-1,chr8,5453120,5453320
Merged-chr8-5465135-1,chr8,5465035,5465235
Merged-chr8-5466916-1,chr8,5466816,5467016
Merged-chr8-5467385-1,chr8,5467285,5467485
Merged-chr8-5477470-1,chr8,5477370,5477570
Merged-chr8-5496160-1,chr8,5496060,5496260
Merged-chr8-5498472-1,chr8,5498372,5498572
Merged-chr8-5516396-1,chr8,5516296,5516496
Merged-chr8-5524611-1,chr8,5524511,5524711
Merged-chr8-5527862-1,chr8,5527762,5527962
Merged-chr8-5547313-1,chr8,5547213,5547413
Merged-chr8-5549454-1,chr8,5549354,5549554
Merged-chr8-5553244-1,chr8,5553144,5553344
Merged-chr8-5564462-1,chr8,5564362,5564562
Merged-chr8-5578696-1,chr8,5578596,5578796
Merged-chr8-5586734-1,chr8,5586634,5586834
Merged-chr8-5589648-1,chr8,5589548,5589748
Merged-chr8-5593795-1,chr8,5593695,5593895
Merged-chr8-5609465-1,chr8,5609365,5609565
Merged-chr8-5621751-1,chr8,5621651,5621851
Merged-chr8-5634393-2,chr8,5634221,5634565
Merged-chr8-5641724-1,chr8,5641624,5641824
Merged-chr8-5649637-1,chr8,5649537,5649737
Merged-chr8-5658637-1,chr8,5658537,5658737
Merged-chr8-5662289-1,chr8,5662189,5662389
Merged-chr8-5666829-1,chr8,5666729,5666929
Merged-chr8-5668630-1,chr8,5668530,5668730
Merged-chr8-5682060-1,chr8,5681960,5682160
Merged-chr8-5690930-1,chr8,5690830,5691030
Merged-chr8-5694790-1,chr8,5694690,5694890
Merged-chr8-5698067-1,chr8,5697967,5698167
Merged-chr8-5701182-1,chr8,5701082,5701282
Merged-chr8-5706589-1,chr8,5706489,5706689
Merged-chr8-5717337-1,chr8,5717237,5717437
Merged-chr8-5730435-1,chr8,5730335,5730535
Merged-chr8-5739616-1,chr8,5739516,5739716
Merged-chr8-5741796-1,chr8,5741696,5741896
Merged-chr8-5755585-1,chr8,5755485,5755685
Merged-chr8-5756151-1,chr8,5756051,5756251
Merged-chr8-5795403-1,chr8,5795303,5795503
Merged-chr8-5825317-1,chr8,5825217,5825417
Merged-chr8-5826856-1,chr8,5826756,5826956
Merged-chr8-5835106-1,chr8,5835006,5835206
Merged-chr8-5843056-1,chr8,5842956,5843156
Merged-chr8-5853570-1,chr8,5853470,5853670
Merged-chr8-5856961-1,chr8,5856861,5857061
Merged-chr8-5857885-1,chr8,5857785,5857985
Merged-chr8-5859968-1,chr8,5859868,5860068
Merged-chr8-5872784-1,chr8,5872684,5872884
Merged-chr8-5876797-1,chr8,5876697,5876897
Merged-chr8-5882412-1,chr8,5882312,5882512
Merged-chr8-5893232-1,chr8,5893132,5893332
Merged-chr8-5900657-1,chr8,5900557,5900757
Merged-chr8-5911443-1,chr8,5911343,5911543
Merged-chr8-5911751-1,chr8,5911651,5911851
Merged-chr8-5913110-2,chr8,5912993,5913228
Merged-chr8-5915375-1,chr8,5915275,5915475
Merged-chr8-5922277-1,chr8,5922177,5922377
Merged-chr8-5926103-1,chr8,5926003,5926203
Merged-chr8-5933152-2,chr8,5933041,5933263
Merged-chr8-5934154-1,chr8,5934054,5934254
Merged-chr8-5936704-1,chr8,5936604,5936804
Merged-chr8-5950017-1,chr8,5949917,5950117
Merged-chr8-5966681-2,chr8,5966496,5966866
Merged-chr8-5982657-1,chr8,5982557,5982757
Merged-chr8-5991796-1,chr8,5991696,5991896
Merged-chr8-6007294-1,chr8,6007194,6007394
Merged-chr8-6010894-2,chr8,6010715,6011073
Merged-chr8-6021939-1,chr8,6021839,6022039
Merged-chr8-6022491-1,chr8,6022391,6022591
Merged-chr8-6029767-1,chr8,6029667,6029867
Merged-chr8-6035236-1,chr8,6035136,6035336
Merged-chr8-6051093-1,chr8,6050993,6051193
