peak_name,chr,start,end,gene_number,gene_name
Merged-chr15-3284788-1,chr15,3284688,3284888,3,"Selenop,Ccdc152,Ghr"
Merged-chr15-3290620-24,chr15,3290454,3290784,3,"Selenop,Ccdc152,Ghr"
Merged-chr15-3291276-2,chr15,3291078,3291474,3,"Selenop,Ccdc152,Ghr"
Merged-chr15-3294700-1,chr15,3294600,3294800,3,"Selenop,Ccdc152,Ghr"
Merged-chr15-3296192-1,chr15,3296092,3296292,3,"Selenop,Ccdc152,Ghr"
Merged-chr15-3302000-1,chr15,3301900,3302100,3,"Selenop,Ccdc152,Ghr"
Merged-chr15-3303315-1,chr15,3303215,3303415,3,"Selenop,Ccdc152,Ghr"
Merged-chr15-3310038-38,chr15,3309882,3310198,3,"Selenop,Ccdc152,Ghr"
Merged-chr15-3311889-1,chr15,3311789,3311989,3,"Selenop,Ccdc152,Ghr"
Merged-chr15-3316944-1,chr15,3316844,3317044,3,"Selenop,Ccdc152,Ghr"
Merged-chr15-3320348-1,chr15,3320248,3320448,3,"Selenop,Ccdc152,Ghr"
Merged-chr15-3327704-7,chr15,3327572,3327836,3,"Selenop,Ccdc152,Ghr"
Merged-chr15-3329004-33,chr15,3328820,3329185,3,"Selenop,Ccdc152,Ghr"
Merged-chr15-3333379-1,chr15,3333279,3333479,3,"Selenop,Ccdc152,Ghr"
Merged-chr15-3337215-1,chr15,3337115,3337315,3,"Selenop,Ccdc152,Ghr"
Merged-chr15-3339668-1,chr15,3339568,3339768,3,"Selenop,Ccdc152,Ghr"
Merged-chr15-3341667-1,chr15,3341567,3341767,3,"Selenop,Ccdc152,Ghr"
Merged-chr15-3342318-1,chr15,3342218,3342418,3,"Selenop,Ccdc152,Ghr"
Merged-chr15-3347080-1,chr15,3346980,3347180,3,"Selenop,Ccdc152,Ghr"
Merged-chr15-3356503-18,chr15,3356375,3356695,3,"Selenop,Ccdc152,Ghr"
Merged-chr15-3358594-1,chr15,3358494,3358694,3,"Selenop,Ccdc152,Ghr"
Merged-chr15-3385606-1,chr15,3385506,3385706,2,"Ccdc152,Ghr"
Merged-chr15-3389563-1,chr15,3389463,3389663,2,"Ccdc152,Ghr"
Merged-chr15-3399879-1,chr15,3399779,3399979,2,"Ccdc152,Ghr"
Merged-chr15-3413244-3,chr15,3413075,3413442,1,Ghr
Merged-chr15-3415750-1,chr15,3415650,3415850,1,Ghr
Merged-chr15-3418323-1,chr15,3418223,3418423,1,Ghr
Merged-chr15-3428901-1,chr15,3428801,3429001,1,Ghr
Merged-chr15-3440202-1,chr15,3440102,3440302,1,Ghr
Merged-chr15-3441720-6,chr15,3441591,3441846,1,Ghr
Merged-chr15-3444564-1,chr15,3444464,3444664,1,Ghr
Merged-chr15-3458200-1,chr15,3458100,3458300,1,Ghr
Merged-chr15-3462171-1,chr15,3462071,3462271,1,Ghr
Merged-chr15-3467528-1,chr15,3467428,3467628,1,Ghr
Merged-chr15-3477748-1,chr15,3477648,3477848,1,Ghr
Merged-chr15-3496240-1,chr15,3496140,3496340,1,Ghr
Merged-chr15-3496495-1,chr15,3496395,3496595,1,Ghr
Merged-chr15-3497461-1,chr15,3497361,3497561,1,Ghr
Merged-chr15-3509276-1,chr15,3509176,3509376,1,Ghr
Merged-chr15-3532338-1,chr15,3532238,3532438,1,Ghr
Merged-chr15-3540158-1,chr15,3540058,3540258,1,Ghr
Merged-chr15-3546821-1,chr15,3546721,3546921,1,Ghr
Merged-chr15-3547190-1,chr15,3547090,3547290,1,Ghr
Merged-chr15-3547406-1,chr15,3547306,3547506,1,Ghr
Merged-chr15-3562604-1,chr15,3562504,3562704,1,Ghr
Merged-chr15-3563204-1,chr15,3563104,3563304,1,Ghr
Merged-chr15-3575343-1,chr15,3575243,3575443,1,Ghr
Merged-chr15-3581485-1,chr15,3581385,3581585,1,Ghr
Merged-chr15-3583487-51,chr15,3582978,3583661,1,Ghr
Merged-chr15-3585113-1,chr15,3585013,3585213,1,Ghr
Merged-chr15-3587035-1,chr15,3586935,3587135,1,Ghr
Merged-chr15-3590658-1,chr15,3590558,3590758,1,Ghr
Merged-chr15-3591051-1,chr15,3590951,3591151,1,Ghr
Merged-chr15-3604218-1,chr15,3604118,3604318,1,Ghr
Merged-chr15-3615251-1,chr15,3615151,3615351,1,Ghr
Merged-chr15-3621007-1,chr15,3620907,3621107,1,Ghr
Merged-chr15-3622407-1,chr15,3622307,3622507,1,Ghr
Merged-chr15-3626340-1,chr15,3626240,3626440,1,Ghr
Merged-chr15-3639602-1,chr15,3639502,3639702,1,Ghr
Merged-chr15-3662884-1,chr15,3662784,3662984,1,Ghr
Merged-chr15-3677824-1,chr15,3677724,3677924,1,Ghr
Merged-chr15-3684218-1,chr15,3684118,3684318,0,NA
Merged-chr15-3685560-1,chr15,3685460,3685660,0,NA
Merged-chr15-3693998-1,chr15,3693898,3694098,0,NA
Merged-chr15-3695737-1,chr15,3695637,3695837,0,NA
Merged-chr15-3696011-1,chr15,3695911,3696111,0,NA
Merged-chr15-3702217-1,chr15,3702117,3702317,0,NA
Merged-chr15-3724164-1,chr15,3724064,3724264,0,NA
Merged-chr15-3736776-1,chr15,3736676,3736876,0,NA
Merged-chr15-3742319-1,chr15,3742219,3742419,0,NA
Merged-chr15-3750457-1,chr15,3750357,3750557,0,NA
Merged-chr15-3791875-1,chr15,3791775,3791975,0,NA
Merged-chr15-3796475-1,chr15,3796375,3796575,0,NA
Merged-chr15-3827865-2,chr15,3827725,3828005,0,NA
Merged-chr15-3874340-2,chr15,3874179,3874502,1,Fbxo4
Merged-chr15-3887407-1,chr15,3887307,3887507,2,"Fbxo4,AW549877"
Merged-chr15-3899371-1,chr15,3899271,3899471,3,"Fbxo4,AW549877,A630020A06"
Merged-chr15-3903877-1,chr15,3903777,3903977,3,"Fbxo4,AW549877,A630020A06"
Merged-chr15-3936951-1,chr15,3936851,3937051,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-3957451-2,chr15,3957351,3957551,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-3958188-32,chr15,3958026,3958340,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-3963046-1,chr15,3962946,3963146,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-3967703-1,chr15,3967603,3967803,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-3971981-1,chr15,3971881,3972081,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-3979445-85,chr15,3979088,3979713,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-3980070-4,chr15,3979919,3980248,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-3982894-6,chr15,3982783,3983007,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-3983140-1,chr15,3983040,3983240,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-3987422-1,chr15,3987322,3987522,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-3988160-35,chr15,3987942,3988343,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-3994113-1,chr15,3994013,3994213,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-3995870-62,chr15,3995702,3996045,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-4004470-1,chr15,4004370,4004570,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-4011687-1,chr15,4011587,4011787,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-4012669-7,chr15,4012483,4012842,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-4015654-2,chr15,4015547,4015761,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-4026595-57,chr15,4026440,4026810,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-4026955-12,chr15,4026836,4027174,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-4027404-38,chr15,4027205,4027555,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-4028045-1,chr15,4027945,4028145,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-4032545-1,chr15,4032445,4032645,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-4033273-15,chr15,4033051,4033454,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-4033740-1,chr15,4033640,4033840,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-4034879-1,chr15,4034779,4034979,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-4042437-6,chr15,4042181,4042735,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-4043383-61,chr15,4042976,4043643,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-4043845-1,chr15,4043745,4043945,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-4049287-1,chr15,4049187,4049387,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-4050937-1,chr15,4050837,4051037,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-4052172-1,chr15,4052072,4052272,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-4052581-1,chr15,4052481,4052681,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-4052841-1,chr15,4052741,4052941,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-4055195-1,chr15,4055095,4055295,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-4056799-1,chr15,4056699,4056899,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-4058005-1,chr15,4057905,4058105,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-4060995-1,chr15,4060895,4061095,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-4065212-1,chr15,4065112,4065312,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-4067490-1,chr15,4067390,4067590,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-4071112-1,chr15,4071012,4071212,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-4076186-3,chr15,4076067,4076317,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-4077567-1,chr15,4077467,4077667,5,"Fbxo4,AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-4081322-1,chr15,4081222,4081422,4,"AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-4084794-1,chr15,4084694,4084894,4,"AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-4085993-94,chr15,4085648,4086440,4,"AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-4092063-1,chr15,4091963,4092163,4,"AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-4092307-1,chr15,4092207,4092407,4,"AW549877,A630020A06,BC037032,Oxct1"
Merged-chr15-4096385-1,chr15,4096285,4096485,3,"A630020A06,BC037032,Oxct1"
Merged-chr15-4097074-1,chr15,4096974,4097174,3,"A630020A06,BC037032,Oxct1"
Merged-chr15-4102435-1,chr15,4102335,4102535,3,"A630020A06,BC037032,Oxct1"
Merged-chr15-4124851-41,chr15,4124703,4125071,2,"BC037032,Oxct1"
Merged-chr15-4128456-1,chr15,4128356,4128556,1,Oxct1
Merged-chr15-4128947-1,chr15,4128847,4129047,1,Oxct1
Merged-chr15-4130345-1,chr15,4130245,4130445,1,Oxct1
Merged-chr15-4132990-1,chr15,4132890,4133090,1,Oxct1
Merged-chr15-4137774-1,chr15,4137674,4137874,1,Oxct1
Merged-chr15-4141002-1,chr15,4140902,4141102,1,Oxct1
Merged-chr15-4141652-1,chr15,4141552,4141752,1,Oxct1
Merged-chr15-4144959-1,chr15,4144859,4145059,1,Oxct1
Merged-chr15-4146415-1,chr15,4146315,4146515,1,Oxct1
Merged-chr15-4154239-1,chr15,4154139,4154339,1,Oxct1
Merged-chr15-4182195-1,chr15,4182095,4182295,1,Oxct1
Merged-chr15-4187542-1,chr15,4187442,4187642,1,Oxct1
Merged-chr15-4191437-1,chr15,4191337,4191537,1,Oxct1
Merged-chr15-4206079-1,chr15,4205979,4206179,1,Oxct1
Merged-chr15-4212507-1,chr15,4212407,4212607,1,Oxct1
Merged-chr15-4232626-1,chr15,4232526,4232726,1,Oxct1
Merged-chr15-4237103-1,chr15,4237003,4237203,1,Oxct1
Merged-chr15-4268415-1,chr15,4268315,4268515,0,NA
Merged-chr15-4274025-1,chr15,4273925,4274125,0,NA
Merged-chr15-4298554-1,chr15,4298454,4298654,1,Plcxd3
Merged-chr15-4321964-1,chr15,4321864,4322064,1,Plcxd3
Merged-chr15-4322652-1,chr15,4322552,4322752,1,Plcxd3
Merged-chr15-4332139-1,chr15,4332039,4332239,1,Plcxd3
Merged-chr15-4340921-1,chr15,4340821,4341021,1,Plcxd3
Merged-chr15-4371044-1,chr15,4370944,4371144,1,Plcxd3
Merged-chr15-4374067-1,chr15,4373967,4374167,1,Plcxd3
Merged-chr15-4376670-1,chr15,4376570,4376770,1,Plcxd3
Merged-chr15-4387494-1,chr15,4387394,4387594,1,Plcxd3
Merged-chr15-4393972-1,chr15,4393872,4394072,1,Plcxd3
Merged-chr15-4395480-1,chr15,4395380,4395580,1,Plcxd3
Merged-chr15-4428930-1,chr15,4428830,4429030,1,Plcxd3
Merged-chr15-4435769-1,chr15,4435669,4435869,1,Plcxd3
Merged-chr15-4502712-1,chr15,4502612,4502812,1,Plcxd3
Merged-chr15-4518705-1,chr15,4518605,4518805,1,Plcxd3
Merged-chr15-4522728-1,chr15,4522628,4522828,1,Plcxd3
Merged-chr15-4537448-1,chr15,4537348,4537548,1,Plcxd3
Merged-chr15-4541901-1,chr15,4541801,4542001,1,Plcxd3
Merged-chr15-4595703-1,chr15,4595603,4595803,1,Plcxd3
Merged-chr15-4607730-2,chr15,4607571,4607890,1,Plcxd3
Merged-chr15-4609322-1,chr15,4609222,4609422,1,Plcxd3
Merged-chr15-4628228-1,chr15,4628128,4628328,2,"Plcxd3,C6"
Merged-chr15-4630866-1,chr15,4630766,4630966,2,"Plcxd3,C6"
Merged-chr15-4641436-1,chr15,4641336,4641536,2,"Plcxd3,C6"
Merged-chr15-4648856-1,chr15,4648756,4648956,2,"Plcxd3,C6"
Merged-chr15-4649964-1,chr15,4649864,4650064,2,"Plcxd3,C6"
Merged-chr15-4688462-1,chr15,4688362,4688562,1,C6
Merged-chr15-4698099-1,chr15,4697999,4698199,1,C6
Merged-chr15-4725063-1,chr15,4724963,4725163,1,C6
Merged-chr15-4727682-1,chr15,4727582,4727782,1,C6
Merged-chr15-4748858-1,chr15,4748758,4748958,1,C6
Merged-chr15-4806778-1,chr15,4806678,4806878,2,"C6,Mroh2b"
Merged-chr15-4811675-1,chr15,4811575,4811775,2,"C6,Mroh2b"
Merged-chr15-4811902-1,chr15,4811802,4812002,2,"C6,Mroh2b"
Merged-chr15-4816636-1,chr15,4816536,4816736,2,"C6,Mroh2b"
Merged-chr15-4816933-40,chr15,4816741,4817113,2,"C6,Mroh2b"
Merged-chr15-4822102-1,chr15,4822002,4822202,2,"C6,Mroh2b"
Merged-chr15-4826123-1,chr15,4826023,4826223,2,"C6,Mroh2b"
Merged-chr15-4828003-1,chr15,4827903,4828103,2,"C6,Mroh2b"
Merged-chr15-4834413-5,chr15,4834297,4834527,2,"C6,Mroh2b"
Merged-chr15-4836431-1,chr15,4836331,4836531,2,"C6,Mroh2b"
Merged-chr15-4836781-1,chr15,4836681,4836881,2,"C6,Mroh2b"
Merged-chr15-4902201-1,chr15,4902101,4902301,3,"C6,Mroh2b,C7"
Merged-chr15-4906446-1,chr15,4906346,4906546,2,"Mroh2b,C7"
Merged-chr15-4911235-1,chr15,4911135,4911335,2,"Mroh2b,C7"
Merged-chr15-4935426-1,chr15,4935326,4935526,2,"Mroh2b,C7"
Merged-chr15-4947797-1,chr15,4947697,4947897,2,"Mroh2b,C7"
Merged-chr15-4987710-1,chr15,4987610,4987810,2,"Mroh2b,C7"
Merged-chr15-4995834-1,chr15,4995734,4995934,2,"Mroh2b,C7"
Merged-chr15-5012077-1,chr15,5011977,5012177,3,"Mroh2b,C7,Card6"
Merged-chr15-5013818-1,chr15,5013718,5013918,3,"Mroh2b,C7,Card6"
Merged-chr15-5016093-1,chr15,5015993,5016193,3,"Mroh2b,C7,Card6"
Merged-chr15-5018183-1,chr15,5018083,5018283,4,"Mroh2b,C7,Card6,Rpl37"
Merged-chr15-5030884-1,chr15,5030784,5030984,5,"Mroh2b,C7,Card6,Rpl37,Snord72"
Merged-chr15-5046011-10,chr15,5045831,5046156,6,"Mroh2b,C7,Card6,Rpl37,Snord72,Prkaa1"
Merged-chr15-5057110-1,chr15,5057010,5057210,6,"Mroh2b,C7,Card6,Rpl37,Snord72,Prkaa1"
Merged-chr15-5063391-1,chr15,5063291,5063491,5,"C7,Card6,Rpl37,Snord72,Prkaa1"
Merged-chr15-5065413-1,chr15,5065313,5065513,5,"C7,Card6,Rpl37,Snord72,Prkaa1"
Merged-chr15-5066632-1,chr15,5066532,5066732,5,"C7,Card6,Rpl37,Snord72,Prkaa1"
Merged-chr15-5078273-1,chr15,5078173,5078373,5,"C7,Card6,Rpl37,Snord72,Prkaa1"
Merged-chr15-5082725-3,chr15,5082595,5082856,5,"C7,Card6,Rpl37,Snord72,Prkaa1"
Merged-chr15-5083227-8,chr15,5083085,5083396,5,"C7,Card6,Rpl37,Snord72,Prkaa1"
Merged-chr15-5086367-12,chr15,5086215,5086506,6,"C7,Card6,Rpl37,Snord72,Prkaa1,Ttc33"
Merged-chr15-5087708-1,chr15,5087608,5087808,6,"C7,Card6,Rpl37,Snord72,Prkaa1,Ttc33"
Merged-chr15-5091011-1,chr15,5090911,5091111,6,"C7,Card6,Rpl37,Snord72,Prkaa1,Ttc33"
Merged-chr15-5096404-1,chr15,5096304,5096504,6,"C7,Card6,Rpl37,Snord72,Prkaa1,Ttc33"
Merged-chr15-5098316-1,chr15,5098216,5098416,6,"C7,Card6,Rpl37,Snord72,Prkaa1,Ttc33"
Merged-chr15-5098920-1,chr15,5098820,5099020,6,"C7,Card6,Rpl37,Snord72,Prkaa1,Ttc33"
Merged-chr15-5099166-1,chr15,5099066,5099266,6,"C7,Card6,Rpl37,Snord72,Prkaa1,Ttc33"
Merged-chr15-5099977-1,chr15,5099877,5100077,6,"C7,Card6,Rpl37,Snord72,Prkaa1,Ttc33"
Merged-chr15-5106520-1,chr15,5106420,5106620,6,"C7,Card6,Rpl37,Snord72,Prkaa1,Ttc33"
Merged-chr15-5107106-1,chr15,5107006,5107206,6,"C7,Card6,Rpl37,Snord72,Prkaa1,Ttc33"
Merged-chr15-5108557-62,chr15,5108305,5108781,6,"C7,Card6,Rpl37,Snord72,Prkaa1,Ttc33"
Merged-chr15-5110242-2,chr15,5110090,5110394,6,"C7,Card6,Rpl37,Snord72,Prkaa1,Ttc33"
Merged-chr15-5112949-2,chr15,5112837,5113062,6,"C7,Card6,Rpl37,Snord72,Prkaa1,Ttc33"
Merged-chr15-5116494-61,chr15,5116352,5116693,6,"C7,Card6,Rpl37,Snord72,Prkaa1,Ttc33"
Merged-chr15-5117391-5,chr15,5117266,5117515,6,"C7,Card6,Rpl37,Snord72,Prkaa1,Ttc33"
Merged-chr15-5125211-2,chr15,5125011,5125411,6,"C7,Card6,Rpl37,Snord72,Prkaa1,Ttc33"
Merged-chr15-5125600-1,chr15,5125500,5125700,6,"C7,Card6,Rpl37,Snord72,Prkaa1,Ttc33"
Merged-chr15-5127733-1,chr15,5127633,5127833,6,"C7,Card6,Rpl37,Snord72,Prkaa1,Ttc33"
Merged-chr15-5127962-1,chr15,5127862,5128062,6,"C7,Card6,Rpl37,Snord72,Prkaa1,Ttc33"
Merged-chr15-5128179-1,chr15,5128079,5128279,6,"C7,Card6,Rpl37,Snord72,Prkaa1,Ttc33"
Merged-chr15-5129510-2,chr15,5129331,5129690,6,"C7,Card6,Rpl37,Snord72,Prkaa1,Ttc33"
Merged-chr15-5132563-1,chr15,5132463,5132663,6,"C7,Card6,Rpl37,Snord72,Prkaa1,Ttc33"
Merged-chr15-5133897-1,chr15,5133797,5133997,7,"C7,Card6,Rpl37,Snord72,Prkaa1,Ttc33,Ptger4"
Merged-chr15-5137871-1,chr15,5137771,5137971,7,"C7,Card6,Rpl37,Snord72,Prkaa1,Ttc33,Ptger4"
Merged-chr15-5143968-94,chr15,5143355,5144721,7,"C7,Card6,Rpl37,Snord72,Prkaa1,Ttc33,Ptger4"
Merged-chr15-5145757-1,chr15,5145657,5145857,7,"C7,Card6,Rpl37,Snord72,Prkaa1,Ttc33,Ptger4"
Merged-chr15-5154470-1,chr15,5154370,5154570,7,"C7,Card6,Rpl37,Snord72,Prkaa1,Ttc33,Ptger4"
Merged-chr15-5156767-1,chr15,5156667,5156867,7,"C7,Card6,Rpl37,Snord72,Prkaa1,Ttc33,Ptger4"
Merged-chr15-5160133-2,chr15,5159943,5160323,7,"C7,Card6,Rpl37,Snord72,Prkaa1,Ttc33,Ptger4"
Merged-chr15-5160510-1,chr15,5160410,5160610,7,"C7,Card6,Rpl37,Snord72,Prkaa1,Ttc33,Ptger4"
Merged-chr15-5164475-1,chr15,5164375,5164575,6,"Card6,Rpl37,Snord72,Prkaa1,Ttc33,Ptger4"
Merged-chr15-5170122-5,chr15,5169976,5170258,6,"Card6,Rpl37,Snord72,Prkaa1,Ttc33,Ptger4"
Merged-chr15-5175421-1,chr15,5175321,5175521,6,"Card6,Rpl37,Snord72,Prkaa1,Ttc33,Ptger4"
Merged-chr15-5184992-17,chr15,5184787,5185186,6,"Card6,Rpl37,Snord72,Prkaa1,Ttc33,Ptger4"
Merged-chr15-5185750-61,chr15,5185319,5186512,6,"Card6,Rpl37,Snord72,Prkaa1,Ttc33,Ptger4"
Merged-chr15-5187328-6,chr15,5187125,5187517,6,"Card6,Rpl37,Snord72,Prkaa1,Ttc33,Ptger4"
Merged-chr15-5188178-5,chr15,5188059,5188308,6,"Card6,Rpl37,Snord72,Prkaa1,Ttc33,Ptger4"
Merged-chr15-5191130-1,chr15,5191030,5191230,6,"Card6,Rpl37,Snord72,Prkaa1,Ttc33,Ptger4"
Merged-chr15-5194042-2,chr15,5193920,5194165,6,"Card6,Rpl37,Snord72,Prkaa1,Ttc33,Ptger4"
Merged-chr15-5200174-1,chr15,5200074,5200274,6,"Card6,Rpl37,Snord72,Prkaa1,Ttc33,Ptger4"
Merged-chr15-5200589-1,chr15,5200489,5200689,6,"Card6,Rpl37,Snord72,Prkaa1,Ttc33,Ptger4"
Merged-chr15-5202380-1,chr15,5202280,5202480,6,"Card6,Rpl37,Snord72,Prkaa1,Ttc33,Ptger4"
Merged-chr15-5208069-1,chr15,5207969,5208169,6,"Card6,Rpl37,Snord72,Prkaa1,Ttc33,Ptger4"
Merged-chr15-5221276-1,chr15,5221176,5221376,3,"Prkaa1,Ttc33,Ptger4"
Merged-chr15-5229438-1,chr15,5229338,5229538,3,"Prkaa1,Ttc33,Ptger4"
Merged-chr15-5230959-20,chr15,5230784,5231201,3,"Prkaa1,Ttc33,Ptger4"
Merged-chr15-5235616-1,chr15,5235516,5235716,3,"Prkaa1,Ttc33,Ptger4"
Merged-chr15-5236729-40,chr15,5236586,5236858,3,"Prkaa1,Ttc33,Ptger4"
Merged-chr15-5237496-45,chr15,5237342,5237654,3,"Prkaa1,Ttc33,Ptger4"
Merged-chr15-5237886-2,chr15,5237744,5238028,3,"Prkaa1,Ttc33,Ptger4"
Merged-chr15-5238748-7,chr15,5238622,5238878,3,"Prkaa1,Ttc33,Ptger4"
Merged-chr15-5242485-2,chr15,5242385,5242585,3,"Prkaa1,Ttc33,Ptger4"
Merged-chr15-5243692-1,chr15,5243592,5243792,3,"Prkaa1,Ttc33,Ptger4"
Merged-chr15-5244508-116,chr15,5244146,5244897,3,"Prkaa1,Ttc33,Ptger4"
Merged-chr15-5249761-1,chr15,5249661,5249861,3,"Prkaa1,Ttc33,Ptger4"
