peak_name,chr,start,end,gene_number,gene_name
Merged-chr13-3446764-1,chr13,3446664,3446864,3,"2810429I04Rik,1700024F13Rik,Gdi2"
Merged-chr13-3461272-1,chr13,3461172,3461372,3,"2810429I04Rik,1700024F13Rik,Gdi2"
Merged-chr13-3466836-1,chr13,3466736,3466936,4,"2810429I04Rik,1700024F13Rik,Gdi2,Fam208b"
Merged-chr13-3478236-57,chr13,3477951,3478637,4,"2810429I04Rik,1700024F13Rik,Gdi2,Fam208b"
Merged-chr13-3479846-7,chr13,3479735,3479977,4,"2810429I04Rik,1700024F13Rik,Gdi2,Fam208b"
Merged-chr13-3488731-1,chr13,3488631,3488831,4,"2810429I04Rik,1700024F13Rik,Gdi2,Fam208b"
Merged-chr13-3498767-1,chr13,3498667,3498867,4,"2810429I04Rik,1700024F13Rik,Gdi2,Fam208b"
Merged-chr13-3514214-7,chr13,3514087,3514396,4,"2810429I04Rik,1700024F13Rik,Gdi2,Fam208b"
Merged-chr13-3515536-17,chr13,3515379,3515706,4,"2810429I04Rik,1700024F13Rik,Gdi2,Fam208b"
Merged-chr13-3516836-1,chr13,3516736,3516936,4,"2810429I04Rik,1700024F13Rik,Gdi2,Fam208b"
Merged-chr13-3519514-1,chr13,3519414,3519614,4,"2810429I04Rik,1700024F13Rik,Gdi2,Fam208b"
Merged-chr13-3520193-4,chr13,3520054,3520325,4,"2810429I04Rik,1700024F13Rik,Gdi2,Fam208b"
Merged-chr13-3522019-2,chr13,3521901,3522137,4,"2810429I04Rik,1700024F13Rik,Gdi2,Fam208b"
Merged-chr13-3526552-58,chr13,3526373,3526712,4,"2810429I04Rik,1700024F13Rik,Gdi2,Fam208b"
Merged-chr13-3531877-1,chr13,3531777,3531977,4,"2810429I04Rik,1700024F13Rik,Gdi2,Fam208b"
Merged-chr13-3537939-64,chr13,3537761,3538202,5,"2810429I04Rik,1700024F13Rik,Gdi2,Fam208b,Asb13"
Merged-chr13-3538715-1,chr13,3538615,3538815,5,"2810429I04Rik,1700024F13Rik,Gdi2,Fam208b,Asb13"
Merged-chr13-3541493-15,chr13,3541365,3541664,5,"2810429I04Rik,1700024F13Rik,Gdi2,Fam208b,Asb13"
Merged-chr13-3544304-3,chr13,3544182,3544416,5,"2810429I04Rik,1700024F13Rik,Gdi2,Fam208b,Asb13"
Merged-chr13-3545144-12,chr13,3544958,3545335,5,"2810429I04Rik,1700024F13Rik,Gdi2,Fam208b,Asb13"
Merged-chr13-3545736-1,chr13,3545636,3545836,5,"2810429I04Rik,1700024F13Rik,Gdi2,Fam208b,Asb13"
Merged-chr13-3549381-1,chr13,3549281,3549481,5,"2810429I04Rik,1700024F13Rik,Gdi2,Fam208b,Asb13"
Merged-chr13-3555024-1,chr13,3554924,3555124,5,"2810429I04Rik,1700024F13Rik,Gdi2,Fam208b,Asb13"
Merged-chr13-3558101-1,chr13,3558001,3558201,5,"2810429I04Rik,1700024F13Rik,Gdi2,Fam208b,Asb13"
Merged-chr13-3562032-1,chr13,3561932,3562132,5,"2810429I04Rik,1700024F13Rik,Gdi2,Fam208b,Asb13"
Merged-chr13-3562431-1,chr13,3562331,3562531,5,"2810429I04Rik,1700024F13Rik,Gdi2,Fam208b,Asb13"
Merged-chr13-3563336-3,chr13,3563229,3563448,5,"2810429I04Rik,1700024F13Rik,Gdi2,Fam208b,Asb13"
Merged-chr13-3564107-1,chr13,3564007,3564207,5,"2810429I04Rik,1700024F13Rik,Gdi2,Fam208b,Asb13"
Merged-chr13-3568344-4,chr13,3568113,3568543,5,"2810429I04Rik,1700024F13Rik,Gdi2,Fam208b,Asb13"
Merged-chr13-3569773-1,chr13,3569673,3569873,5,"2810429I04Rik,1700024F13Rik,Gdi2,Fam208b,Asb13"
Merged-chr13-3570980-1,chr13,3570880,3571080,5,"2810429I04Rik,1700024F13Rik,Gdi2,Fam208b,Asb13"
Merged-chr13-3572813-1,chr13,3572713,3572913,5,"2810429I04Rik,1700024F13Rik,Gdi2,Fam208b,Asb13"
Merged-chr13-3575046-1,chr13,3574946,3575146,5,"2810429I04Rik,1700024F13Rik,Gdi2,Fam208b,Asb13"
Merged-chr13-3575468-1,chr13,3575368,3575568,5,"2810429I04Rik,1700024F13Rik,Gdi2,Fam208b,Asb13"
Merged-chr13-3575867-1,chr13,3575767,3575967,5,"2810429I04Rik,1700024F13Rik,Gdi2,Fam208b,Asb13"
Merged-chr13-3580361-1,chr13,3580261,3580461,5,"2810429I04Rik,1700024F13Rik,Gdi2,Fam208b,Asb13"
Merged-chr13-3590979-9,chr13,3590859,3591097,5,"2810429I04Rik,1700024F13Rik,Gdi2,Fam208b,Asb13"
Merged-chr13-3591665-2,chr13,3591552,3591778,5,"2810429I04Rik,1700024F13Rik,Gdi2,Fam208b,Asb13"
Merged-chr13-3597640-1,chr13,3597540,3597740,4,"1700024F13Rik,Gdi2,Fam208b,Asb13"
Merged-chr13-3604027-1,chr13,3603927,3604127,3,"Gdi2,Fam208b,Asb13"
Merged-chr13-3604755-1,chr13,3604655,3604855,3,"Gdi2,Fam208b,Asb13"
Merged-chr13-3610356-36,chr13,3609866,3610880,3,"Gdi2,Fam208b,Asb13"
Merged-chr13-3611190-60,chr13,3611038,3611326,3,"Gdi2,Fam208b,Asb13"
Merged-chr13-3634043-61,chr13,3633905,3634225,3,"Gdi2,Fam208b,Asb13"
Merged-chr13-3634586-3,chr13,3634441,3634718,3,"Gdi2,Fam208b,Asb13"
Merged-chr13-3637075-57,chr13,3636921,3637225,3,"Gdi2,Fam208b,Asb13"
Merged-chr13-3638040-1,chr13,3637940,3638140,3,"Gdi2,Fam208b,Asb13"
Merged-chr13-3642275-37,chr13,3642121,3642431,3,"Gdi2,Fam208b,Asb13"
Merged-chr13-3643431-1,chr13,3643331,3643531,3,"Gdi2,Fam208b,Asb13"
Merged-chr13-3646166-1,chr13,3646066,3646266,3,"Gdi2,Fam208b,Asb13"
Merged-chr13-3647949-1,chr13,3647849,3648049,3,"Gdi2,Fam208b,Asb13"
Merged-chr13-3649770-1,chr13,3649670,3649870,3,"Gdi2,Fam208b,Asb13"
Merged-chr13-3650385-1,chr13,3650285,3650485,3,"Gdi2,Fam208b,Asb13"
Merged-chr13-3655225-1,chr13,3655125,3655325,3,"Gdi2,Fam208b,Asb13"
Merged-chr13-3664025-6,chr13,3663904,3664148,3,"Gdi2,Fam208b,Asb13"
Merged-chr13-3664583-2,chr13,3664470,3664696,3,"Gdi2,Fam208b,Asb13"
Merged-chr13-3665497-42,chr13,3665264,3665727,3,"Gdi2,Fam208b,Asb13"
Merged-chr13-3667177-1,chr13,3667077,3667277,2,"Fam208b,Asb13"
Merged-chr13-3679724-2,chr13,3679600,3679849,2,"Fam208b,Asb13"
Merged-chr13-3687498-1,chr13,3687398,3687598,2,"Fam208b,Asb13"
Merged-chr13-3695389-1,chr13,3695289,3695489,2,"Fam208b,Asb13"
Merged-chr13-3713096-1,chr13,3712996,3713196,2,"Asb13,Calml3"
Merged-chr13-3713945-1,chr13,3713845,3714045,2,"Asb13,Calml3"
Merged-chr13-3722567-1,chr13,3722467,3722667,2,"Asb13,Calml3"
Merged-chr13-3724603-1,chr13,3724503,3724703,2,"Asb13,Calml3"
Merged-chr13-3725948-1,chr13,3725848,3726048,2,"Asb13,Calml3"
Merged-chr13-3726398-1,chr13,3726298,3726498,2,"Asb13,Calml3"
Merged-chr13-3740015-1,chr13,3739915,3740115,3,"Asb13,Calml3,Calm4"
Merged-chr13-3743188-5,chr13,3743037,3743345,3,"Asb13,Calml3,Calm4"
Merged-chr13-3749788-12,chr13,3749644,3749981,3,"Asb13,Calml3,Calm4"
Merged-chr13-3759866-1,chr13,3759766,3759966,3,"Calml3,Calm4,Calm5"
Merged-chr13-3764463-1,chr13,3764363,3764563,3,"Calml3,Calm4,Calm5"
Merged-chr13-3773608-1,chr13,3773508,3773708,3,"Calml3,Calm4,Calm5"
Merged-chr13-3775400-1,chr13,3775300,3775500,3,"Calml3,Calm4,Calm5"
Merged-chr13-3777776-1,chr13,3777676,3777876,3,"Calml3,Calm4,Calm5"
Merged-chr13-3782714-8,chr13,3782564,3782856,4,"Calml3,Calm4,Calm5,Net1"
Merged-chr13-3794683-1,chr13,3794583,3794783,4,"Calml3,Calm4,Calm5,Net1"
Merged-chr13-3803897-1,chr13,3803797,3803997,4,"Calml3,Calm4,Calm5,Net1"
Merged-chr13-3809610-1,chr13,3809510,3809710,4,"Calml3,Calm4,Calm5,Net1"
Merged-chr13-3813261-1,chr13,3813161,3813361,4,"Calml3,Calm4,Calm5,Net1"
Merged-chr13-3823548-1,chr13,3823448,3823648,4,"Calml3,Calm4,Calm5,Net1"
Merged-chr13-3823956-1,chr13,3823856,3824056,4,"Calml3,Calm4,Calm5,Net1"
Merged-chr13-3825681-1,chr13,3825581,3825781,5,"Calml3,Calm4,Calm5,Net1,Tubal3"
Merged-chr13-3827398-1,chr13,3827298,3827498,5,"Calml3,Calm4,Calm5,Net1,Tubal3"
Merged-chr13-3831892-3,chr13,3831718,3832032,5,"Calml3,Calm4,Calm5,Net1,Tubal3"
Merged-chr13-3832426-1,chr13,3832326,3832526,5,"Calml3,Calm4,Calm5,Net1,Tubal3"
Merged-chr13-3832655-1,chr13,3832555,3832755,5,"Calml3,Calm4,Calm5,Net1,Tubal3"
Merged-chr13-3837482-1,chr13,3837382,3837582,5,"Calml3,Calm4,Calm5,Net1,Tubal3"
Merged-chr13-3850739-1,chr13,3850639,3850839,6,"Calml3,Calm4,Calm5,Net1,Tubal3,Ucn3"
Merged-chr13-3860019-2,chr13,3859871,3860168,6,"Calml3,Calm4,Calm5,Net1,Tubal3,Ucn3"
Merged-chr13-3863220-1,chr13,3863120,3863320,6,"Calml3,Calm4,Calm5,Net1,Tubal3,Ucn3"
Merged-chr13-3863662-1,chr13,3863562,3863762,6,"Calml3,Calm4,Calm5,Net1,Tubal3,Ucn3"
Merged-chr13-3865837-4,chr13,3865718,3865959,6,"Calml3,Calm4,Calm5,Net1,Tubal3,Ucn3"
Merged-chr13-3867013-1,chr13,3866913,3867113,6,"Calml3,Calm4,Calm5,Net1,Tubal3,Ucn3"
Merged-chr13-3867486-1,chr13,3867386,3867586,6,"Calml3,Calm4,Calm5,Net1,Tubal3,Ucn3"
Merged-chr13-3867742-1,chr13,3867642,3867842,6,"Calml3,Calm4,Calm5,Net1,Tubal3,Ucn3"
Merged-chr13-3870140-1,chr13,3870040,3870240,6,"Calml3,Calm4,Calm5,Net1,Tubal3,Ucn3"
Merged-chr13-3871263-1,chr13,3871163,3871363,6,"Calml3,Calm4,Calm5,Net1,Tubal3,Ucn3"
Merged-chr13-3874627-1,chr13,3874527,3874727,6,"Calml3,Calm4,Calm5,Net1,Tubal3,Ucn3"
Merged-chr13-3878249-1,chr13,3878149,3878349,6,"Calml3,Calm4,Calm5,Net1,Tubal3,Ucn3"
Merged-chr13-3880183-1,chr13,3880083,3880283,6,"Calml3,Calm4,Calm5,Net1,Tubal3,Ucn3"
Merged-chr13-3883018-1,chr13,3882918,3883118,6,"Calml3,Calm4,Calm5,Net1,Tubal3,Ucn3"
Merged-chr13-3886870-5,chr13,3886704,3887023,6,"Calml3,Calm4,Calm5,Net1,Tubal3,Ucn3"
Merged-chr13-3888502-1,chr13,3888402,3888602,6,"Calml3,Calm4,Calm5,Net1,Tubal3,Ucn3"
Merged-chr13-3890394-2,chr13,3890276,3890513,6,"Calml3,Calm4,Calm5,Net1,Tubal3,Ucn3"
Merged-chr13-3891741-1,chr13,3891641,3891841,6,"Calml3,Calm4,Calm5,Net1,Tubal3,Ucn3"
Merged-chr13-3892111-1,chr13,3892011,3892211,6,"Calml3,Calm4,Calm5,Net1,Tubal3,Ucn3"
Merged-chr13-3892829-1,chr13,3892729,3892929,6,"Calml3,Calm4,Calm5,Net1,Tubal3,Ucn3"
Merged-chr13-3893565-61,chr13,3893415,3893704,6,"Calml3,Calm4,Calm5,Net1,Tubal3,Ucn3"
Merged-chr13-3897101-23,chr13,3896851,3897226,6,"Calml3,Calm4,Calm5,Net1,Tubal3,Ucn3"
Merged-chr13-3901146-1,chr13,3901046,3901246,6,"Calml3,Calm4,Calm5,Net1,Tubal3,Ucn3"
Merged-chr13-3907713-2,chr13,3907526,3907900,5,"Calm4,Calm5,Net1,Tubal3,Ucn3"
Merged-chr13-3909265-1,chr13,3909165,3909365,5,"Calm4,Calm5,Net1,Tubal3,Ucn3"
Merged-chr13-3910080-1,chr13,3909980,3910180,5,"Calm4,Calm5,Net1,Tubal3,Ucn3"
Merged-chr13-3918094-71,chr13,3917677,3918352,5,"Calm4,Calm5,Net1,Tubal3,Ucn3"
Merged-chr13-3929472-1,chr13,3929372,3929572,5,"Calm4,Calm5,Net1,Tubal3,Ucn3"
Merged-chr13-3931075-1,chr13,3930975,3931175,5,"Calm4,Calm5,Net1,Tubal3,Ucn3"
Merged-chr13-3932171-1,chr13,3932071,3932271,5,"Calm4,Calm5,Net1,Tubal3,Ucn3"
Merged-chr13-3940904-1,chr13,3940804,3941004,4,"Calm5,Net1,Tubal3,Ucn3"
Merged-chr13-3952766-1,chr13,3952666,3952866,4,"Calm5,Net1,Tubal3,Ucn3"
Merged-chr13-3953419-1,chr13,3953319,3953519,4,"Calm5,Net1,Tubal3,Ucn3"
Merged-chr13-3959026-1,chr13,3958926,3959126,3,"Net1,Tubal3,Ucn3"
Merged-chr13-3985319-1,chr13,3985219,3985419,4,"Net1,Tubal3,Ucn3,Akr1c14"
Merged-chr13-4001898-4,chr13,4001776,4002011,4,"Net1,Tubal3,Ucn3,Akr1c14"
Merged-chr13-4027671-1,chr13,4027571,4027771,3,"Tubal3,Ucn3,Akr1c14"
Merged-chr13-4028060-1,chr13,4027960,4028160,3,"Tubal3,Ucn3,Akr1c14"
Merged-chr13-4029052-1,chr13,4028952,4029152,3,"Tubal3,Ucn3,Akr1c14"
Merged-chr13-4051274-1,chr13,4051174,4051374,2,"Akr1c14,Akr1c18"
Merged-chr13-4056795-1,chr13,4056695,4056895,2,"Akr1c14,Akr1c18"
Merged-chr13-4091866-1,chr13,4091766,4091966,3,"Akr1c14,Akr1c18,Akr1c13"
Merged-chr13-4092095-1,chr13,4091995,4092195,3,"Akr1c14,Akr1c18,Akr1c13"
Merged-chr13-4110693-19,chr13,4110512,4110853,3,"Akr1c14,Akr1c18,Akr1c13"
Merged-chr13-4113056-1,chr13,4112956,4113156,3,"Akr1c14,Akr1c18,Akr1c13"
Merged-chr13-4129318-21,chr13,4129195,4129493,3,"Akr1c14,Akr1c18,Akr1c13"
Merged-chr13-4133285-2,chr13,4133183,4133387,3,"Akr1c14,Akr1c18,Akr1c13"
Merged-chr13-4153732-1,chr13,4153632,4153832,5,"Akr1c14,Akr1c18,Akr1c13,Akr1c19,Marcksl1-ps4"
Merged-chr13-4153954-1,chr13,4153854,4154054,5,"Akr1c14,Akr1c18,Akr1c13,Akr1c19,Marcksl1-ps4"
Merged-chr13-4169921-1,chr13,4169821,4170021,6,"Akr1c14,Akr1c18,Akr1c13,Akr1c19,Marcksl1-ps4,Akr1c12"
Merged-chr13-4170534-1,chr13,4170434,4170634,6,"Akr1c14,Akr1c18,Akr1c13,Akr1c19,Marcksl1-ps4,Akr1c12"
Merged-chr13-4174697-1,chr13,4174597,4174797,6,"Akr1c14,Akr1c18,Akr1c13,Akr1c19,Marcksl1-ps4,Akr1c12"
Merged-chr13-4191171-34,chr13,4191017,4191373,5,"Akr1c18,Akr1c13,Akr1c19,Marcksl1-ps4,Akr1c12"
Merged-chr13-4192079-5,chr13,4191951,4192230,5,"Akr1c18,Akr1c13,Akr1c19,Marcksl1-ps4,Akr1c12"
Merged-chr13-4203127-1,chr13,4203027,4203227,5,"Akr1c18,Akr1c13,Akr1c19,Marcksl1-ps4,Akr1c12"
Merged-chr13-4206381-1,chr13,4206281,4206481,5,"Akr1c18,Akr1c13,Akr1c19,Marcksl1-ps4,Akr1c12"
Merged-chr13-4224967-1,chr13,4224867,4225067,5,"Akr1c18,Akr1c13,Akr1c19,Marcksl1-ps4,Akr1c12"
Merged-chr13-4225572-1,chr13,4225472,4225672,5,"Akr1c18,Akr1c13,Akr1c19,Marcksl1-ps4,Akr1c12"
Merged-chr13-4237920-1,chr13,4237820,4238020,5,"Akr1c18,Akr1c13,Akr1c19,Marcksl1-ps4,Akr1c12"
Merged-chr13-4238724-1,chr13,4238624,4238824,5,"Akr1c18,Akr1c13,Akr1c19,Marcksl1-ps4,Akr1c12"
Merged-chr13-4248883-1,chr13,4248783,4248983,5,"Akr1c18,Akr1c13,Akr1c19,Marcksl1-ps4,Akr1c12"
Merged-chr13-4253019-1,chr13,4252919,4253119,4,"Akr1c13,Akr1c19,Marcksl1-ps4,Akr1c12"
Merged-chr13-4257042-1,chr13,4256942,4257142,4,"Akr1c13,Akr1c19,Marcksl1-ps4,Akr1c12"
Merged-chr13-4279422-3,chr13,4279290,4279541,4,"Akr1c13,Akr1c19,Marcksl1-ps4,Akr1c12"
Merged-chr13-4281686-3,chr13,4281565,4281809,4,"Akr1c13,Akr1c19,Marcksl1-ps4,Akr1c12"
Merged-chr13-4329306-1,chr13,4329206,4329406,3,"Akr1c19,Marcksl1-ps4,Akr1c12"
Merged-chr13-4333803-1,chr13,4333703,4333903,3,"Akr1c19,Marcksl1-ps4,Akr1c12"
Merged-chr13-4355192-1,chr13,4355092,4355292,2,"Akr1c12,Akr1c6"
Merged-chr13-4374302-1,chr13,4374202,4374402,2,"Akr1c12,Akr1c6"
Merged-chr13-4382157-3,chr13,4382006,4382301,1,Akr1c6
Merged-chr13-4405789-1,chr13,4405689,4405889,2,"Akr1c6,Akr1c20"
Merged-chr13-4423703-1,chr13,4423603,4423803,2,"Akr1c6,Akr1c20"
Merged-chr13-4424066-1,chr13,4423966,4424166,2,"Akr1c6,Akr1c20"
Merged-chr13-4428679-1,chr13,4428579,4428779,2,"Akr1c6,Akr1c20"
Merged-chr13-4430576-1,chr13,4430476,4430676,2,"Akr1c6,Akr1c20"
Merged-chr13-4437187-1,chr13,4437087,4437287,2,"Akr1c6,Akr1c20"
Merged-chr13-4458498-1,chr13,4458398,4458598,2,"Akr1c6,Akr1c20"
Merged-chr13-4466581-1,chr13,4466481,4466681,2,"Akr1c6,Akr1c20"
Merged-chr13-4470075-1,chr13,4469975,4470175,2,"Akr1c6,Akr1c20"
Merged-chr13-4471895-1,chr13,4471795,4471995,2,"Akr1c6,Akr1c20"
Merged-chr13-4483547-1,chr13,4483447,4483647,3,"Akr1c6,Akr1c20,Akr1c21"
Merged-chr13-4503490-1,chr13,4503390,4503590,4,"Akr1c6,Akr1c20,Akr1c21,Akr1e1"
Merged-chr13-4523582-1,chr13,4523482,4523682,4,"Akr1c6,Akr1c20,Akr1c21,Akr1e1"
Merged-chr13-4537448-1,chr13,4537348,4537548,4,"Akr1c6,Akr1c20,Akr1c21,Akr1e1"
Merged-chr13-4554327-1,chr13,4554227,4554427,4,"Akr1c6,Akr1c20,Akr1c21,Akr1e1"
Merged-chr13-4560195-1,chr13,4560095,4560295,3,"Akr1c20,Akr1c21,Akr1e1"
Merged-chr13-4561377-9,chr13,4561244,4561514,3,"Akr1c20,Akr1c21,Akr1e1"
Merged-chr13-4572926-2,chr13,4572742,4573110,3,"Akr1c20,Akr1c21,Akr1e1"
Merged-chr13-4579761-1,chr13,4579661,4579861,3,"Akr1c20,Akr1c21,Akr1e1"
Merged-chr13-4588688-1,chr13,4588588,4588788,3,"Akr1c20,Akr1c21,Akr1e1"
Merged-chr13-4597155-1,chr13,4597055,4597255,3,"Akr1c20,Akr1c21,Akr1e1"
Merged-chr13-4609205-60,chr13,4609015,4609354,3,"Akr1c20,Akr1c21,Akr1e1"
Merged-chr13-4621986-1,chr13,4621886,4622086,3,"Akr1c20,Akr1c21,Akr1e1"
Merged-chr13-4627981-1,chr13,4627881,4628081,2,"Akr1c21,Akr1e1"
Merged-chr13-4630896-1,chr13,4630796,4630996,2,"Akr1c21,Akr1e1"
Merged-chr13-4646643-1,chr13,4646543,4646743,2,"Akr1c21,Akr1e1"
Merged-chr13-4646976-1,chr13,4646876,4647076,2,"Akr1c21,Akr1e1"
Merged-chr13-4662515-1,chr13,4662415,4662615,2,"Akr1c21,Akr1e1"
Merged-chr13-4666950-10,chr13,4666816,4667081,2,"Akr1c21,Akr1e1"
Merged-chr13-4675661-1,chr13,4675561,4675761,2,"Akr1c21,Akr1e1"
Merged-chr13-4679318-2,chr13,4679147,4679490,2,"Akr1c21,Akr1e1"
Merged-chr13-4695931-1,chr13,4695831,4696031,1,Akr1e1
Merged-chr13-4707539-4,chr13,4707416,4707679,1,Akr1e1
Merged-chr13-4710557-1,chr13,4710457,4710657,0,NA
Merged-chr13-4710947-1,chr13,4710847,4711047,0,NA
Merged-chr13-4712888-5,chr13,4712763,4713014,0,NA
Merged-chr13-4728597-1,chr13,4728497,4728697,0,NA
Merged-chr13-4734181-1,chr13,4734081,4734281,0,NA
Merged-chr13-4750598-1,chr13,4750498,4750698,0,NA
Merged-chr13-4771654-49,chr13,4771486,4771818,0,NA
Merged-chr13-4777064-13,chr13,4776897,4777216,0,NA
Merged-chr13-4778558-1,chr13,4778458,4778658,0,NA
Merged-chr13-4784696-2,chr13,4784531,4784862,0,NA
Merged-chr13-4798062-1,chr13,4797962,4798162,0,NA
Merged-chr13-4806856-1,chr13,4806756,4806956,0,NA
Merged-chr13-4808353-1,chr13,4808253,4808453,0,NA
Merged-chr13-4811145-1,chr13,4811045,4811245,0,NA
Merged-chr13-4839205-1,chr13,4839105,4839305,0,NA
Merged-chr13-4843161-1,chr13,4843061,4843261,0,NA
Merged-chr13-4843942-1,chr13,4843842,4844042,0,NA
Merged-chr13-4852908-2,chr13,4852800,4853016,0,NA
Merged-chr13-4858524-1,chr13,4858424,4858624,0,NA
Merged-chr13-4861151-1,chr13,4861051,4861251,0,NA
Merged-chr13-4897479-1,chr13,4897379,4897579,0,NA
Merged-chr13-4929060-1,chr13,4928960,4929160,0,NA
Merged-chr13-4932968-1,chr13,4932868,4933068,0,NA
Merged-chr13-4936097-1,chr13,4935997,4936197,0,NA
Merged-chr13-4942642-27,chr13,4942401,4942985,0,NA
Merged-chr13-4943207-3,chr13,4943064,4943351,0,NA
Merged-chr13-4946818-1,chr13,4946718,4946918,0,NA
Merged-chr13-4947556-2,chr13,4947455,4947657,0,NA
Merged-chr13-4949062-1,chr13,4948962,4949162,0,NA
Merged-chr13-4952867-1,chr13,4952767,4952967,0,NA
Merged-chr13-4953777-1,chr13,4953677,4953877,0,NA
Merged-chr13-4956793-1,chr13,4956693,4956893,0,NA
Merged-chr13-4968468-1,chr13,4968368,4968568,0,NA
Merged-chr13-5026735-1,chr13,5026635,5026835,0,NA
Merged-chr13-5044372-1,chr13,5044272,5044472,0,NA
Merged-chr13-5049043-1,chr13,5048943,5049143,0,NA
Merged-chr13-5050092-1,chr13,5049992,5050192,0,NA
Merged-chr13-5053832-1,chr13,5053732,5053932,0,NA
Merged-chr13-5077087-1,chr13,5076987,5077187,0,NA
Merged-chr13-5079809-2,chr13,5079697,5079922,0,NA
Merged-chr13-5089790-1,chr13,5089690,5089890,0,NA
Merged-chr13-5104914-2,chr13,5104722,5105106,0,NA
Merged-chr13-5111697-1,chr13,5111597,5111797,0,NA
Merged-chr13-5112727-1,chr13,5112627,5112827,0,NA
Merged-chr13-5123310-1,chr13,5123210,5123410,0,NA
Merged-chr13-5135941-2,chr13,5135821,5136061,0,NA
Merged-chr13-5144351-1,chr13,5144251,5144451,0,NA
Merged-chr13-5162655-1,chr13,5162555,5162755,0,NA
Merged-chr13-5186550-7,chr13,5186390,5186721,0,NA
Merged-chr13-5192672-1,chr13,5192572,5192772,0,NA
Merged-chr13-5204591-1,chr13,5204491,5204691,0,NA
Merged-chr13-5217048-1,chr13,5216948,5217148,0,NA
Merged-chr13-5223833-4,chr13,5223674,5224007,0,NA
Merged-chr13-5231108-1,chr13,5231008,5231208,0,NA
Merged-chr13-5238228-1,chr13,5238128,5238328,0,NA
Merged-chr13-5251111-1,chr13,5251011,5251211,0,NA
Merged-chr13-5255420-1,chr13,5255320,5255520,0,NA
Merged-chr13-5258592-3,chr13,5258429,5258755,0,NA
Merged-chr13-5274913-1,chr13,5274813,5275013,0,NA
Merged-chr13-5276001-1,chr13,5275901,5276101,0,NA
Merged-chr13-5285611-1,chr13,5285511,5285711,0,NA
Merged-chr13-5286518-6,chr13,5286398,5286674,0,NA
Merged-chr13-5295028-3,chr13,5294905,5295155,0,NA
Merged-chr13-5302372-1,chr13,5302272,5302472,0,NA
Merged-chr13-5303087-1,chr13,5302987,5303187,0,NA
Merged-chr13-5310277-1,chr13,5310177,5310377,0,NA
Merged-chr13-5310934-1,chr13,5310834,5311034,0,NA
Merged-chr13-5313306-10,chr13,5313001,5313720,0,NA
Merged-chr13-5314341-3,chr13,5314175,5314480,0,NA
Merged-chr13-5318385-1,chr13,5318285,5318485,0,NA
Merged-chr13-5318719-6,chr13,5318591,5318891,0,NA
Merged-chr13-5319624-1,chr13,5319524,5319724,0,NA
Merged-chr13-5330248-1,chr13,5330148,5330348,0,NA
Merged-chr13-5337128-2,chr13,5337001,5337255,0,NA
Merged-chr13-5340116-1,chr13,5340016,5340216,0,NA
Merged-chr13-5342258-1,chr13,5342158,5342358,0,NA
Merged-chr13-5359414-1,chr13,5359314,5359514,0,NA
Merged-chr13-5362038-8,chr13,5361903,5362206,0,NA
Merged-chr13-5389330-4,chr13,5389149,5389487,0,NA
Merged-chr13-5392100-1,chr13,5392000,5392200,0,NA
Merged-chr13-5394341-1,chr13,5394241,5394441,0,NA
