peak_name,chr,start,end
Merged-chr6-3757364-1,chr6,3757264,3757464
Merged-chr6-3764066-2,chr6,3763959,3764174
Merged-chr6-3769145-1,chr6,3769045,3769245
Merged-chr6-3856633-1,chr6,3856533,3856733
Merged-chr6-3869652-1,chr6,3869552,3869752
Merged-chr6-3875800-1,chr6,3875700,3875900
Merged-chr6-3877108-1,chr6,3877008,3877208
Merged-chr6-3911593-1,chr6,3911493,3911693
Merged-chr6-3927279-1,chr6,3927179,3927379
Merged-chr6-3942374-1,chr6,3942274,3942474
Merged-chr6-3966894-1,chr6,3966794,3966994
Merged-chr6-3970256-1,chr6,3970156,3970356
Merged-chr6-3973589-1,chr6,3973489,3973689
Merged-chr6-3986310-1,chr6,3986210,3986410
Merged-chr6-4020264-1,chr6,4020164,4020364
Merged-chr6-4024085-1,chr6,4023985,4024185
Merged-chr6-4026418-1,chr6,4026318,4026518
Merged-chr6-4030898-1,chr6,4030798,4030998
Merged-chr6-4036080-1,chr6,4035980,4036180
Merged-chr6-4036488-1,chr6,4036388,4036588
Merged-chr6-4039687-1,chr6,4039587,4039787
Merged-chr6-4047363-3,chr6,4047209,4047521
Merged-chr6-4050634-1,chr6,4050534,4050734
Merged-chr6-4058400-1,chr6,4058300,4058500
Merged-chr6-4064626-1,chr6,4064526,4064726
Merged-chr6-4079798-1,chr6,4079698,4079898
Merged-chr6-4086950-62,chr6,4086724,4087134
Merged-chr6-4105458-1,chr6,4105358,4105558
Merged-chr6-4109945-1,chr6,4109845,4110045
Merged-chr6-4118548-12,chr6,4118376,4118723
Merged-chr6-4119280-1,chr6,4119180,4119380
Merged-chr6-4120755-1,chr6,4120655,4120855
Merged-chr6-4123397-1,chr6,4123297,4123497
Merged-chr6-4145405-1,chr6,4145305,4145505
Merged-chr6-4147471-1,chr6,4147371,4147571
Merged-chr6-4163854-1,chr6,4163754,4163954
Merged-chr6-4189916-1,chr6,4189816,4190016
Merged-chr6-4190932-1,chr6,4190832,4191032
Merged-chr6-4192758-1,chr6,4192658,4192858
Merged-chr6-4196349-1,chr6,4196249,4196449
Merged-chr6-4218823-1,chr6,4218723,4218923
Merged-chr6-4249902-1,chr6,4249802,4250002
Merged-chr6-4250939-1,chr6,4250839,4251039
Merged-chr6-4263390-1,chr6,4263290,4263490
Merged-chr6-4272032-1,chr6,4271932,4272132
Merged-chr6-4281401-1,chr6,4281301,4281501
Merged-chr6-4290229-1,chr6,4290129,4290329
Merged-chr6-4298100-1,chr6,4298000,4298200
Merged-chr6-4344061-1,chr6,4343961,4344161
Merged-chr6-4344265-1,chr6,4344165,4344365
Merged-chr6-4357907-1,chr6,4357807,4358007
Merged-chr6-4361493-1,chr6,4361393,4361593
Merged-chr6-4370578-1,chr6,4370478,4370678
Merged-chr6-4383608-2,chr6,4383480,4383736
Merged-chr6-4385211-1,chr6,4385111,4385311
Merged-chr6-4397106-1,chr6,4397006,4397206
Merged-chr6-4397991-3,chr6,4397858,4398156
Merged-chr6-4403068-1,chr6,4402968,4403168
Merged-chr6-4403695-1,chr6,4403595,4403795
Merged-chr6-4408990-1,chr6,4408890,4409090
Merged-chr6-4412571-1,chr6,4412471,4412671
Merged-chr6-4415582-1,chr6,4415482,4415682
Merged-chr6-4417126-1,chr6,4417026,4417226
Merged-chr6-4424893-2,chr6,4424781,4425006
Merged-chr6-4426396-1,chr6,4426296,4426496
Merged-chr6-4439798-1,chr6,4439698,4439898
Merged-chr6-4464767-1,chr6,4464667,4464867
Merged-chr6-4471009-1,chr6,4470909,4471109
Merged-chr6-4497604-1,chr6,4497504,4497704
Merged-chr6-4505415-1,chr6,4505315,4505515
Merged-chr6-4529917-2,chr6,4529771,4530063
Merged-chr6-4534191-1,chr6,4534091,4534291
Merged-chr6-4536055-1,chr6,4535955,4536155
Merged-chr6-4544756-10,chr6,4544607,4544907
Merged-chr6-4545951-12,chr6,4545787,4546231
Merged-chr6-4551944-1,chr6,4551844,4552044
Merged-chr6-4560146-2,chr6,4560038,4560255
Merged-chr6-4572785-1,chr6,4572685,4572885
Merged-chr6-4583524-1,chr6,4583424,4583624
Merged-chr6-4584609-1,chr6,4584509,4584709
Merged-chr6-4585246-1,chr6,4585146,4585346
Merged-chr6-4589689-1,chr6,4589589,4589789
Merged-chr6-4590299-1,chr6,4590199,4590399
Merged-chr6-4600390-1,chr6,4600290,4600490
Merged-chr6-4601129-110,chr6,4600674,4601695
Merged-chr6-4602925-2,chr6,4602823,4603027
Merged-chr6-4603598-1,chr6,4603498,4603698
Merged-chr6-4604506-1,chr6,4604406,4604606
Merged-chr6-4610099-2,chr6,4609981,4610218
Merged-chr6-4615954-1,chr6,4615854,4616054
Merged-chr6-4618058-1,chr6,4617958,4618158
Merged-chr6-4629117-1,chr6,4629017,4629217
Merged-chr6-4629648-1,chr6,4629548,4629748
Merged-chr6-4633148-1,chr6,4633048,4633248
Merged-chr6-4636697-1,chr6,4636597,4636797
Merged-chr6-4636902-1,chr6,4636802,4637002
Merged-chr6-4638483-1,chr6,4638383,4638583
Merged-chr6-4643549-1,chr6,4643449,4643649
Merged-chr6-4645873-1,chr6,4645773,4645973
Merged-chr6-4659078-1,chr6,4658978,4659178
Merged-chr6-4661110-1,chr6,4661010,4661210
Merged-chr6-4662560-1,chr6,4662460,4662660
Merged-chr6-4664511-6,chr6,4664346,4664659
Merged-chr6-4672927-1,chr6,4672827,4673027
Merged-chr6-4709208-14,chr6,4709019,4709498
Merged-chr6-4709659-1,chr6,4709559,4709759
Merged-chr6-4714798-1,chr6,4714698,4714898
Merged-chr6-4720919-1,chr6,4720819,4721019
Merged-chr6-4728504-3,chr6,4728361,4728664
Merged-chr6-4731004-1,chr6,4730904,4731104
Merged-chr6-4734325-1,chr6,4734225,4734425
Merged-chr6-4743216-1,chr6,4743116,4743316
Merged-chr6-4745553-1,chr6,4745453,4745653
Merged-chr6-4747182-7,chr6,4746858,4747402
Merged-chr6-4748221-11,chr6,4748049,4748362
Merged-chr6-4748682-1,chr6,4748582,4748782
Merged-chr6-4749298-19,chr6,4749080,4749499
Merged-chr6-4754759-1,chr6,4754659,4754859
Merged-chr6-4757690-1,chr6,4757590,4757790
Merged-chr6-4762482-3,chr6,4762360,4762597
Merged-chr6-4764320-2,chr6,4764189,4764451
Merged-chr6-4765436-1,chr6,4765336,4765536
Merged-chr6-4772698-1,chr6,4772598,4772798
Merged-chr6-4785914-1,chr6,4785814,4786014
Merged-chr6-4796875-1,chr6,4796775,4796975
Merged-chr6-4805185-1,chr6,4805085,4805285
Merged-chr6-4806660-1,chr6,4806560,4806760
Merged-chr6-4818885-1,chr6,4818785,4818985
Merged-chr6-4825706-1,chr6,4825606,4825806
Merged-chr6-4831026-1,chr6,4830926,4831126
Merged-chr6-4831462-1,chr6,4831362,4831562
Merged-chr6-4834545-1,chr6,4834445,4834645
Merged-chr6-4834967-1,chr6,4834867,4835067
Merged-chr6-4873189-1,chr6,4873089,4873289
Merged-chr6-4874389-1,chr6,4874289,4874489
Merged-chr6-4877572-1,chr6,4877472,4877672
Merged-chr6-4894591-1,chr6,4894491,4894691
Merged-chr6-4899692-1,chr6,4899592,4899792
Merged-chr6-4903725-1,chr6,4903625,4903825
Merged-chr6-4910270-1,chr6,4910170,4910370
Merged-chr6-4920660-1,chr6,4920560,4920760
Merged-chr6-4922921-1,chr6,4922821,4923021
Merged-chr6-4924026-24,chr6,4923763,4924269
Merged-chr6-4925446-1,chr6,4925346,4925546
Merged-chr6-4926402-1,chr6,4926302,4926502
Merged-chr6-4933623-1,chr6,4933523,4933723
Merged-chr6-4936623-1,chr6,4936523,4936723
Merged-chr6-4940303-1,chr6,4940203,4940403
Merged-chr6-4950253-1,chr6,4950153,4950353
Merged-chr6-4952547-1,chr6,4952447,4952647
Merged-chr6-4956735-1,chr6,4956635,4956835
Merged-chr6-4965116-1,chr6,4965016,4965216
Merged-chr6-4967415-2,chr6,4967309,4967522
Merged-chr6-4969220-1,chr6,4969120,4969320
Merged-chr6-4973653-1,chr6,4973553,4973753
Merged-chr6-4974459-1,chr6,4974359,4974559
Merged-chr6-4976543-1,chr6,4976443,4976643
Merged-chr6-4979093-1,chr6,4978993,4979193
Merged-chr6-4992027-1,chr6,4991927,4992127
Merged-chr6-4993833-2,chr6,4993703,4993964
Merged-chr6-4994685-1,chr6,4994585,4994785
Merged-chr6-4998035-1,chr6,4997935,4998135
Merged-chr6-4999815-1,chr6,4999715,4999915
Merged-chr6-5000838-1,chr6,5000738,5000938
Merged-chr6-5014145-1,chr6,5014045,5014245
Merged-chr6-5027886-1,chr6,5027786,5027986
Merged-chr6-5037370-1,chr6,5037270,5037470
Merged-chr6-5052509-1,chr6,5052409,5052609
Merged-chr6-5056888-1,chr6,5056788,5056988
Merged-chr6-5059384-1,chr6,5059284,5059484
Merged-chr6-5071214-2,chr6,5071046,5071382
Merged-chr6-5086216-1,chr6,5086116,5086316
Merged-chr6-5093512-1,chr6,5093412,5093612
Merged-chr6-5096533-1,chr6,5096433,5096633
Merged-chr6-5103919-3,chr6,5103785,5104050
Merged-chr6-5110594-43,chr6,5110432,5110770
Merged-chr6-5116385-1,chr6,5116285,5116485
Merged-chr6-5134754-1,chr6,5134654,5134854
Merged-chr6-5140762-2,chr6,5140645,5140880
Merged-chr6-5142564-1,chr6,5142464,5142664
Merged-chr6-5148083-17,chr6,5147857,5148247
Merged-chr6-5150093-1,chr6,5149993,5150193
Merged-chr6-5153499-1,chr6,5153399,5153599
Merged-chr6-5161139-1,chr6,5161039,5161239
Merged-chr6-5168657-1,chr6,5168557,5168757
Merged-chr6-5174100-1,chr6,5174000,5174200
Merged-chr6-5175333-1,chr6,5175233,5175433
Merged-chr6-5185235-1,chr6,5185135,5185335
Merged-chr6-5189447-1,chr6,5189347,5189547
Merged-chr6-5191320-1,chr6,5191220,5191420
Merged-chr6-5191683-1,chr6,5191583,5191783
Merged-chr6-5193543-1,chr6,5193443,5193643
Merged-chr6-5212778-1,chr6,5212678,5212878
Merged-chr6-5219664-1,chr6,5219564,5219764
Merged-chr6-5221785-1,chr6,5221685,5221885
Merged-chr6-5235577-1,chr6,5235477,5235677
Merged-chr6-5244128-1,chr6,5244028,5244228
Merged-chr6-5246882-1,chr6,5246782,5246982
Merged-chr6-5250338-1,chr6,5250238,5250438
Merged-chr6-5253714-1,chr6,5253614,5253814
Merged-chr6-5256279-25,chr6,5256060,5256468
Merged-chr6-5264528-1,chr6,5264428,5264628
Merged-chr6-5264960-1,chr6,5264860,5265060
Merged-chr6-5267074-1,chr6,5266974,5267174
Merged-chr6-5273813-1,chr6,5273713,5273913
Merged-chr6-5274097-1,chr6,5273997,5274197
Merged-chr6-5280967-2,chr6,5280867,5281067
Merged-chr6-5282539-2,chr6,5282390,5282689
Merged-chr6-5284280-1,chr6,5284180,5284380
Merged-chr6-5286615-1,chr6,5286515,5286715
Merged-chr6-5289230-1,chr6,5289130,5289330
Merged-chr6-5291656-1,chr6,5291556,5291756
Merged-chr6-5295225-5,chr6,5295098,5295343
Merged-chr6-5297608-51,chr6,5297394,5297768
Merged-chr6-5297949-19,chr6,5297834,5298069
Merged-chr6-5298375-51,chr6,5298167,5298555
Merged-chr6-5308858-1,chr6,5308758,5308958
Merged-chr6-5314228-1,chr6,5314128,5314328
Merged-chr6-5315382-6,chr6,5315225,5315555
Merged-chr6-5334372-1,chr6,5334272,5334472
Merged-chr6-5343755-1,chr6,5343655,5343855
Merged-chr6-5344727-1,chr6,5344627,5344827
Merged-chr6-5353911-1,chr6,5353811,5354011
Merged-chr6-5379281-2,chr6,5379149,5379414
Merged-chr6-5382745-32,chr6,5382588,5382905
Merged-chr6-5384344-17,chr6,5384187,5384508
Merged-chr6-5385319-1,chr6,5385219,5385419
Merged-chr6-5390367-4,chr6,5390226,5390495
Merged-chr6-5394213-2,chr6,5394088,5394338
Merged-chr6-5396404-1,chr6,5396304,5396504
Merged-chr6-5399454-1,chr6,5399354,5399554
Merged-chr6-5401578-42,chr6,5401313,5401733
Merged-chr6-5401872-1,chr6,5401772,5401972
Merged-chr6-5411130-26,chr6,5410960,5411286
Merged-chr6-5411908-1,chr6,5411808,5412008
Merged-chr6-5413456-32,chr6,5413306,5413707
Merged-chr6-5414266-2,chr6,5414135,5414398
Merged-chr6-5421920-3,chr6,5421737,5422123
Merged-chr6-5422556-48,chr6,5422376,5422716
Merged-chr6-5425327-1,chr6,5425227,5425427
Merged-chr6-5427372-3,chr6,5427237,5427500
Merged-chr6-5429630-1,chr6,5429530,5429730
Merged-chr6-5432412-9,chr6,5432257,5432562
Merged-chr6-5434073-1,chr6,5433973,5434173
Merged-chr6-5436789-20,chr6,5436655,5436926
Merged-chr6-5437977-6,chr6,5437815,5438112
Merged-chr6-5438500-1,chr6,5438400,5438600
Merged-chr6-5440481-1,chr6,5440381,5440581
Merged-chr6-5442882-12,chr6,5442736,5443019
Merged-chr6-5443639-2,chr6,5443531,5443748
Merged-chr6-5446043-1,chr6,5445943,5446143
Merged-chr6-5461629-1,chr6,5461529,5461729
Merged-chr6-5474266-15,chr6,5474094,5474432
Merged-chr6-5474804-1,chr6,5474704,5474904
Merged-chr6-5476031-1,chr6,5475931,5476131
Merged-chr6-5486305-4,chr6,5486174,5486432
Merged-chr6-5493156-1,chr6,5493056,5493256
Merged-chr6-5495035-1,chr6,5494935,5495135
Merged-chr6-5497628-1,chr6,5497528,5497728
Merged-chr6-5498227-1,chr6,5498127,5498327
Merged-chr6-5499557-1,chr6,5499457,5499657
Merged-chr6-5517894-1,chr6,5517794,5517994
Merged-chr6-5526141-1,chr6,5526041,5526241
Merged-chr6-5528762-1,chr6,5528662,5528862
Merged-chr6-5535828-1,chr6,5535728,5535928
Merged-chr6-5546566-1,chr6,5546466,5546666
Merged-chr6-5551203-1,chr6,5551103,5551303
Merged-chr6-5551509-1,chr6,5551409,5551609
Merged-chr6-5553874-1,chr6,5553774,5553974
Merged-chr6-5572960-1,chr6,5572860,5573060
Merged-chr6-5578615-1,chr6,5578515,5578715
Merged-chr6-5580275-1,chr6,5580175,5580375
Merged-chr6-5583129-3,chr6,5582967,5583293
Merged-chr6-5589855-40,chr6,5589702,5590016
Merged-chr6-5607778-1,chr6,5607678,5607878
Merged-chr6-5624689-1,chr6,5624589,5624789
Merged-chr6-5633216-4,chr6,5633025,5633386
Merged-chr6-5639935-1,chr6,5639835,5640035
Merged-chr6-5649589-1,chr6,5649489,5649689
Merged-chr6-5688281-1,chr6,5688181,5688381
Merged-chr6-5693654-1,chr6,5693554,5693754
Merged-chr6-5710113-1,chr6,5710013,5710213
Merged-chr6-5719814-1,chr6,5719714,5719914
Merged-chr6-5725929-1,chr6,5725829,5726029
Merged-chr6-5726190-1,chr6,5726090,5726290
Merged-chr6-5733695-3,chr6,5733548,5733886
Merged-chr6-5737822-1,chr6,5737722,5737922
Merged-chr6-5747652-1,chr6,5747552,5747752
Merged-chr6-5750361-1,chr6,5750261,5750461
Merged-chr6-5750754-1,chr6,5750654,5750854
Merged-chr6-5752944-1,chr6,5752844,5753044
Merged-chr6-5758386-1,chr6,5758286,5758486
Merged-chr6-5771497-2,chr6,5771369,5771625
Merged-chr6-5771763-1,chr6,5771663,5771863
Merged-chr6-5790420-1,chr6,5790320,5790520
Merged-chr6-5790996-1,chr6,5790896,5791096
Merged-chr6-5800883-1,chr6,5800783,5800983
Merged-chr6-5802004-1,chr6,5801904,5802104
Merged-chr6-5803959-1,chr6,5803859,5804059
Merged-chr6-5804374-1,chr6,5804274,5804474
Merged-chr6-5827113-1,chr6,5827013,5827213
Merged-chr6-5829560-1,chr6,5829460,5829660
Merged-chr6-5831554-1,chr6,5831454,5831654
Merged-chr6-5851261-2,chr6,5851113,5851409
Merged-chr6-5854249-1,chr6,5854149,5854349
Merged-chr6-5861868-1,chr6,5861768,5861968
Merged-chr6-5882583-1,chr6,5882483,5882683
Merged-chr6-5892370-1,chr6,5892270,5892470
Merged-chr6-5899303-1,chr6,5899203,5899403
Merged-chr6-5914851-1,chr6,5914751,5914951
Merged-chr6-5915165-1,chr6,5915065,5915265
Merged-chr6-5922720-1,chr6,5922620,5922820
Merged-chr6-5932231-1,chr6,5932131,5932331
Merged-chr6-5935682-1,chr6,5935582,5935782
Merged-chr6-5950137-1,chr6,5950037,5950237
Merged-chr6-5970382-1,chr6,5970282,5970482
Merged-chr6-5994876-1,chr6,5994776,5994976
Merged-chr6-5995501-1,chr6,5995401,5995601
Merged-chr6-6004862-1,chr6,6004762,6004962
Merged-chr6-6005848-14,chr6,6005701,6006023
Merged-chr6-6009367-1,chr6,6009267,6009467
Merged-chr6-6013393-2,chr6,6013208,6013579
Merged-chr6-6015486-1,chr6,6015386,6015586
Merged-chr6-6036589-1,chr6,6036489,6036689
Merged-chr6-6057307-1,chr6,6057207,6057407
Merged-chr6-6065286-1,chr6,6065186,6065386
Merged-chr6-6069404-2,chr6,6069232,6069577
Merged-chr6-6075583-1,chr6,6075483,6075683
Merged-chr6-6077566-1,chr6,6077466,6077666
Merged-chr6-6085236-1,chr6,6085136,6085336
Merged-chr6-6087372-1,chr6,6087272,6087472
Merged-chr6-6090748-1,chr6,6090648,6090848
Merged-chr6-6091086-1,chr6,6090986,6091186
Merged-chr6-6093302-1,chr6,6093202,6093402
Merged-chr6-6093736-1,chr6,6093636,6093836
Merged-chr6-6094613-1,chr6,6094513,6094713
Merged-chr6-6099264-2,chr6,6099085,6099444
Merged-chr6-6101260-1,chr6,6101160,6101360
Merged-chr6-6107021-1,chr6,6106921,6107121
Merged-chr6-6112436-1,chr6,6112336,6112536
Merged-chr6-6112708-1,chr6,6112608,6112808
Merged-chr6-6118671-1,chr6,6118571,6118771
Merged-chr6-6120056-1,chr6,6119956,6120156
Merged-chr6-6132856-2,chr6,6132662,6133051
Merged-chr6-6137399-1,chr6,6137299,6137499
Merged-chr6-6141033-1,chr6,6140933,6141133
Merged-chr6-6143280-1,chr6,6143180,6143380
Merged-chr6-6144249-1,chr6,6144149,6144349
Merged-chr6-6149518-28,chr6,6149338,6149849
Merged-chr6-6156252-1,chr6,6156152,6156352
Merged-chr6-6157807-1,chr6,6157707,6157907
Merged-chr6-6159828-1,chr6,6159728,6159928
Merged-chr6-6160040-1,chr6,6159940,6160140
Merged-chr6-6161279-1,chr6,6161179,6161379
Merged-chr6-6163987-1,chr6,6163887,6164087
Merged-chr6-6168599-4,chr6,6168456,6168769
Merged-chr6-6182708-1,chr6,6182608,6182808
Merged-chr6-6183734-1,chr6,6183634,6183834
Merged-chr6-6185293-1,chr6,6185193,6185393
Merged-chr6-6186671-18,chr6,6186467,6186813
Merged-chr6-6187393-16,chr6,6187232,6187579
Merged-chr6-6188018-1,chr6,6187918,6188118
Merged-chr6-6188750-1,chr6,6188650,6188850
Merged-chr6-6196820-1,chr6,6196720,6196920
Merged-chr6-6202894-1,chr6,6202794,6202994
Merged-chr6-6207631-1,chr6,6207531,6207731
Merged-chr6-6209822-1,chr6,6209722,6209922
Merged-chr6-6210301-1,chr6,6210201,6210401
Merged-chr6-6210508-1,chr6,6210408,6210608
Merged-chr6-6210881-1,chr6,6210781,6210981
Merged-chr6-6214240-1,chr6,6214140,6214340
Merged-chr6-6216620-4,chr6,6216393,6216828
Merged-chr6-6217140-60,chr6,6216860,6217418
Merged-chr6-6220545-1,chr6,6220445,6220645
Merged-chr6-6222429-1,chr6,6222329,6222529
Merged-chr6-6252968-1,chr6,6252868,6253068
Merged-chr6-6258889-1,chr6,6258789,6258989
Merged-chr6-6259879-1,chr6,6259779,6259979
Merged-chr6-6263622-1,chr6,6263522,6263722
Merged-chr6-6270702-1,chr6,6270602,6270802
Merged-chr6-6272970-1,chr6,6272870,6273070
Merged-chr6-6281421-1,chr6,6281321,6281521
Merged-chr6-6289986-2,chr6,6289885,6290087
Merged-chr6-6305081-1,chr6,6304981,6305181
Merged-chr6-6305311-1,chr6,6305211,6305411
Merged-chr6-6323292-1,chr6,6323192,6323392
Merged-chr6-6336348-1,chr6,6336248,6336448
Merged-chr6-6366585-1,chr6,6366485,6366685
Merged-chr6-6371927-1,chr6,6371827,6372027
Merged-chr6-6398936-1,chr6,6398836,6399036
Merged-chr6-6414636-1,chr6,6414536,6414736
Merged-chr6-6449063-1,chr6,6448963,6449163
Merged-chr6-6457569-1,chr6,6457469,6457669
