gene_name,chrom,txStart,txEnd
Gba2,chr4,43466927,43678864
Rgp1,chr4,43478734,43687487
Msmp,chr4,43483215,43684494
Npr2,chr4,43531934,43751240
Spag8,chr4,43551329,43753594
Hint2,chr4,43554226,43756445
Fam221b,chr4,43559621,43768859
Tmem8b,chr4,43568970,43792667
Olfr70,chr4,43594999,43800807
Olfr71,chr4,43605627,43806566
Hrct1,chr4,43627197,43828110
5430416O09Rik,chr4,43630033,43834534
A630077J23Rik,chr4,43651858,43859464
Olfr159,chr4,43670049,43871009
Olfr29-ps1,chr4,43681364,43882327
Olfr156,chr4,43720334,43921433
Olfr157,chr4,43734751,43936517
Olfr155,chr4,43754291,43955463
Reck,chr4,43775529,44044806
Glipr2,chr4,43857701,44079118
Ccin,chr4,43883503,44085533
Clta,chr4,43912642,44132848
Gne,chr4,43934074,44184177
Gm12504,chr4,44021892,44224123
Rnf38,chr4,44026211,44268283
Mir5106,chr4,44121194,44321267
Melk,chr4,44200916,44464675
Pax5,chr4,44431505,44810440
5730488B01Rik,chr4,44602799,44805110
Zcchc7,chr4,44656558,45032214
Grhpr,chr4,44881393,45090734
Zbtb5,chr4,44891242,45112412
Polr1e,chr4,44918608,45134279
Fbxo10,chr4,44934247,45184604
Tomm5,chr4,45005209,45208113
Frmpd1,chr4,45084905,45385936
Frmpd1os,chr4,45134722,45343990
Trmt10b,chr4,45197167,45416131
Exosc3,chr4,45216629,45420603
Dcaf10,chr4,45242100,45479722
Slc25a51,chr4,45295923,45508766
Shb,chr4,45323275,45630828
Gm829,chr4,45583588,45823706
Gm12409,chr4,45662376,45864223
Aldh1b1,chr4,45699021,45904608
Igfbpl1,chr4,45709506,45926827
Stra6l,chr4,45748815,45987010
Ccdc180,chr4,45790302,46050774
Tdrd7,chr4,45865334,46134765
Tmod1,chr4,45939221,46216032
Tstd2,chr4,46014745,46238475
Ncbp1,chr4,46038510,46272402
Xpa,chr4,46075221,46296311
Foxe1,chr4,46244193,46445309
Trmo,chr4,46276974,46489437
Hemgn,chr4,46293988,46504183
Anp32b,chr4,46350925,46572656
Nans,chr4,46389328,46603438
Trim14,chr4,46405071,46636141
Coro2a,chr4,46436936,46701929
Tbc1d2,chr4,46504389,46750199
Gabbr2,chr4,46563897,47091714
Anks6,chr4,46915688,47157306
Galnt12,chr4,46991952,47223042
Col15a1,chr4,47108011,47413165
Tgfbr1,chr4,47253221,47514924
Alg2,chr4,47369832,47574367
Sec61b,chr4,47374660,47583233
Nr4a3,chr4,47945304,48186446
Stx17,chr4,48024918,48286506
Erp44,chr4,48093330,48379589
Invs,chr4,48179759,48531953
Tex10,chr4,48330955,48573422
Msantd3,chr4,48439945,48661920
Tmeff1,chr4,48485192,48763131
Murc,chr4,48563513,48773492
Plppr1,chr4,48959461,49440261
Acnat2,chr4,49279844,49508151
Acnat1,chr4,49343531,49551109
Baat,chr4,49389417,49606558
Mrpl50,chr4,49412596,49621083
Zfp189,chr4,49421175,49631558
Aldob,chr4,49435992,49649546
Tmem246,chr4,49484505,49697870
Rnf20,chr4,49532059,49756886
Grin3a,chr4,49561610,49945769
Ppp3r2,chr4,49578746,49781983
Cylc2,chr4,51116677,51329928
C630028M04Rik,chr4,51868093,52151110
Smc2os,chr4,52330283,52538964
Smc2,chr4,52339220,52588365
Toporsl,chr4,52496273,52712163
4930552N02Rik,chr4,52714603,52928269
Olfr275,chr4,52725398,52926358
Olfr273,chr4,52755557,52956511
Olfr272,chr4,52810832,53011792
Olfr270,chr4,52870628,53071567
Nipsnap3a,chr4,52889283,53100854
Nipsnap3b,chr4,52911879,53122060
Abca1,chr4,52930788,53259895
4930522O17Rik,chr4,53146195,53351120
AI427809,chr4,53161355,53370232
Slc44a1,chr4,53340412,53722478
Fsd1l,chr4,53531470,53807009
Fktn,chr4,53614181,53863271
Tal2,chr4,53679704,53886885
Tmem38b,chr4,53726044,53962018
Zfp462,chr4,54847944,55183563
Rad23b,chr4,55250041,55492237
Gm12505,chr4,55310442,55518842
Klf4,chr4,55427136,55632475
Actl7b,chr4,56640004,56841425
Actl7a,chr4,56643421,56844925
Ikbkap,chr4,56649679,56902331
Fam206a,chr4,56702328,56909605
Ctnnal1,chr4,56710934,56965211
Tmem245,chr4,56776012,57047429
Mir32,chr4,56795228,56995298
Frrs1l,chr4,56860135,57090391
Epb41l4b,chr4,56961725,57243156
Gm12530,chr4,57072070,57276554
Ptpn3,chr4,57090840,57401837
1700042G15Rik,chr4,57259791,57464292
Palm2,chr4,57468247,57817128
Pakap,chr4,57468247,57996984
Akap2,chr4,57745247,57996984
D630039A03Rik,chr4,57808383,58016264
Txn1,chr4,57843372,58056411
Txndc8,chr4,57884028,58109124
Svep1,chr4,57942795,58306596
Musk,chr4,58185961,58474303
Lpar1,chr4,58335251,58653491
Mir3095,chr4,58341011,58541098
Olfr267,chr4,58684778,58885720
AI314180,chr4,58700030,59012725
Zkscan16,chr4,58843627,59058355
Ptgr1,chr4,58865589,59087078
Dnajc25,chr4,58903192,59123398
Gng10,chr4,58935155,59141899
Ugcg,chr4,59089549,59322833
Gm12596,chr4,59160050,59369144
Susd1,chr4,59214682,59538633
Ptbp3,chr4,59371867,59649364
Hsdl2,chr4,59481562,59718694
E130308A19Rik,chr4,59526210,59854303
Inip,chr4,59669646,59883855
Snx30,chr4,59705649,60004740
Slc46a2,chr4,59805898,60015056
Mup4,chr4,59856805,60060665
Mup6,chr4,59903548,60106214
Mup7,chr4,59966468,60170475
Mup15,chr4,59966468,61539704
Mup2,chr4,60035912,61539702
Mup8,chr4,60118620,60322599
Mup9,chr4,60318045,60521952
Mup1,chr4,60398012,60601960
Mup10,chr4,60478260,60682155
Mup11,chr4,60558465,60762395
Gm2083,chr4,60558465,61882223
Mup12,chr4,60637380,60841281
Gm21320,chr4,60717585,60921590
Mup13,chr4,61124306,61328286
Mup14,chr4,61200036,61403998
Mup16,chr4,61415592,61619486
Mup17,chr4,61491930,61695832
Mup18,chr4,61570177,61774094
Mup19,chr4,61678327,61882224
Mup5,chr4,61731318,61935180
Mup20,chr4,61950234,62154117
Mup3,chr4,61983475,62187312
Mup21,chr4,62047831,62250841
Zfp37,chr4,62089536,62308546
Slc31a2,chr4,62186428,62398412
Fkbp15,chr4,62200341,62460548
Slc31a1,chr4,62260700,62491769
Cdc26,chr4,62294588,62508623
Prpf4,chr4,62308782,62526990
Rnf183,chr4,62327541,62534726
Wdr31,chr4,62352631,62570895
Bspry,chr4,62380066,62597298
Hdhd3,chr4,62399053,62602200
Alad,chr4,62405983,62620063
Pole3,chr4,62423800,62625014
4933430I17Rik,chr4,62425368,62647993
Rgs3,chr4,62459846,62803019
Zfp618,chr4,62865573,63234030
Ambp,chr4,63043274,63254172
Kif12,chr4,63065629,63272131
Col27a1,chr4,63115411,63434990
Mir455,chr4,63156850,63356932
Orm1,chr4,63244555,63448163
Orm3,chr4,63256161,63459511
Orm2,chr4,63262448,63465877
Akna,chr4,63267122,63503445
Whrn,chr4,63314909,63595991
Atp6v1g1,chr4,63444764,63650701
Tmem268,chr4,63460359,63686353
Gm11213,chr4,63496900,63705261
1700018C11Rik,chr4,63507090,63722429
Tnfsf15,chr4,63624602,63845113
Tnfsf8,chr4,63732823,63961284
Tnc,chr4,63859784,64147015
Pappa,chr4,65024173,65457509
Astn2,chr4,65280802,66504483
Trim32,chr4,65504985,65716240
Tlr4,chr4,66727550,66946581
Brinp1,chr4,68661371,69054397
Cdk5rap2,chr4,70116854,70510435
Megf9,chr4,70331926,70634928
Tle1,chr4,72009944,72300893
C630043F03Rik,chr4,72101243,72303930
Aldoart1,chr4,72750582,72952634
Gm11487,chr4,73301031,73505072
Gm11236,chr4,73505543,73742163
Gm38423,chr4,73505543,73772395
Gm11237,chr4,73505543,73772398
Gm11239,chr4,73505543,73787560
Gm11238,chr4,73550909,73757292
Gm428,chr4,73553245,73787559
Rasef,chr4,73614578,73890602
Gm11240,chr4,73691243,73898378
Gm13871,chr4,73772218,74005921
Gm11758,chr4,73772218,74005953
Gm11757,chr4,73772219,74005921
2310002L09Rik,chr4,73839370,74050846
Frmd3,chr4,73913602,74302214
Kdm4c,chr4,74142496,74505864
Tmem261,chr4,75177353,75378286
Ptprd,chr4,75841236,78311895
A430085M09Rik,chr4,78494046,78697484
Tyrp1,chr4,80734212,80951736
Lurap1l,chr4,80810685,81054301
Mpdz,chr4,81178498,81542815
Mir466h,chr4,81376308,81587013
Gm5860,chr4,81965379,82202807
Nfib,chr4,82190172,82605779
Gm11266,chr4,82407988,82647292
Zdhhc21,chr4,82698737,82959661
Cer1,chr4,82781750,82985151
Frem1,chr4,82797919,83152167
Ttc39b,chr4,83120300,83424189
Gm11413,chr4,83278316,83490668
Snapc3,chr4,83317743,83553340
Psip1,chr4,83355680,83586448
Ccdc171,chr4,83425544,83964670
6030471H07Rik,chr4,83942039,84144879
Bnc2,chr4,84172541,84775086
Cntln,chr4,84784308,85231921
Sh3gl2,chr4,85105455,85489379
Adamtsl1,chr4,85953914,86528382
Saxo1,chr4,86344697,86658303
Saxo1os,chr4,86458443,86659804
Rraga,chr4,86475672,86677283
Haus6,chr4,86481284,86712022
Scarna8,chr4,86486452,86686570
Plin2,chr4,86556564,86770059
Dennd4c,chr4,86648554,86950602
Rps6,chr4,86754098,86957367
Acer2,chr4,86774413,87032490
Slc24a2,chr4,86883125,87330540
Mllt3,chr4,87669924,88133407
Focad,chr4,87994629,88511011
Mir491,chr4,88022039,88222125
Hacd4,chr4,88312929,88538926
Ifnb1,chr4,88422024,88622794
Ifna15,chr4,88457672,88658245
Ifna14,chr4,88471228,88671798
Ifna9,chr4,88491812,88692385
Ifna12,chr4,88502579,88703376
C87499,chr4,88527319,88734186
Ifna13,chr4,88543640,88744459
Ifna16,chr4,88576286,88776856
Ifna2,chr4,88583206,88783779
Ifnab,chr4,88590598,88791268
Klhl9,chr4,88618291,88822508
Gm13271,chr4,88654867,88855416
Gm13286,chr4,88657843,88858392
Gm13283,chr4,88660773,88861584
Gm13289,chr4,88673833,88906993
Gm13290,chr4,88673833,88906993
Gm13285,chr4,88673993,88906734
Gm13272,chr4,88679849,88880660
Ifnz,chr4,88682130,88883592
Gm13276,chr4,88685053,88886515
Gm13277,chr4,88687976,88889438
Gm13278,chr4,88690894,88898203
Gm13279,chr4,88691389,88898204
Gm13275,chr4,88693741,88901130
Gm13287,chr4,88700319,88903802
Gm13288,chr4,88705530,88908380
Ifna7,chr4,88716224,88916800
Ifna11,chr4,88719918,88920565
Ifna6,chr4,88727415,88927985
Ifna5,chr4,88735524,88936094
Ifna4,chr4,88741815,88942459
Ifna1,chr4,88750086,88950656
Ifne,chr4,88779537,88980201
LOC106557447,chr4,88809853,89042042
Mir31,chr4,88810556,89010662
Gm12603,chr4,88950306,89184610
Mtap,chr4,89037369,89281090
Cdkn2a,chr4,89174472,89394619
Gm12610,chr4,89195179,89618621
Cdkn2b,chr4,89206288,89411032
Dmrta1,chr4,89588197,89794766
Zfp352,chr4,90118819,90325687
Gm12633,chr4,90259624,90461314
Elavl2,chr4,91150765,91499984
Mir6402,chr4,91273283,91473363
Izumo3,chr4,92044317,92247221
Tusc1,chr4,93234147,93435511
Caap1,chr4,94400078,94656796
Plaa,chr4,94465138,94703247
Gm12657,chr4,94493649,94700319
Ift74,chr4,94514490,94793233
Lrrc19,chr4,94536659,94750144
Mir872,chr4,94565156,94765237
Tek,chr4,94639288,94974976
Eqtn,chr4,94807266,95028843
Mysm1,chr4,94842040,95079100
Jun,chr4,94949035,95152222
Fggy,chr4,95457506,96026939
9530080O11Rik,chr4,95859710,96067655
Hook1,chr4,95867378,96124274
Cyp2j13,chr4,95942659,96177547
Cyp2j12,chr4,95999317,96241152
Cyp2j11,chr4,96194508,96448680
Cyp2j8,chr4,96344587,96607386
Cyp2j6,chr4,96416137,96653651
Cyp2j9,chr4,96468428,96691485
Cyp2j5,chr4,96527431,96764119
Gm12695,chr4,96623886,96885160
E130114P18Rik,chr4,97467874,97684591
Nfia,chr4,97481942,98218876
Tm2d1,chr4,98255369,98483265
Patj,chr4,98295825,98819603
L1td1,chr4,98626753,98838486
Kank4,chr4,98654891,98917537
Kank4os,chr4,98693767,98899037
Usp1,chr4,98823809,99035542
Dock7,chr4,98836658,99220915
Angptl3,chr4,98930953,99138192
Atg4c,chr4,99093933,99359787
Foxd3,chr4,99556298,99758671
Alg6,chr4,99615629,99863460
Itgb3bp,chr4,99665401,99929118
Efcab7,chr4,99729499,100012783
Pgm2,chr4,99829450,100087294
Ror1,chr4,99995790,100544806
Ube2u,chr4,100378866,100650145
Cachd1,chr4,100676678,101103748
Raver2,chr4,100969037,101252370
Jak1,chr4,101051973,101365282
E130102H24Rik,chr4,101246523,101456248
Mir101a,chr4,101246944,101447027
0610043K17Rik,chr4,101253782,101499185
Ak4,chr4,101319288,101567771
Dnajc6,chr4,101396647,101742799
Leprot,chr4,101547782,101759358
Lepr,chr4,101617406,101915354
B020004J07Rik,chr4,101734968,101944022
C130073F10Rik,chr4,101790019,101993789
Gm12794,chr4,101840406,102043183
Gm12789,chr4,101886839,102090231
Pde4b,chr4,102154741,102707262
Sgip1,chr4,102660134,103072682
Gm12709,chr4,102867265,103089755
Tctex1d1,chr4,102886378,103105594
BB031773,chr4,102904105,103111965
Insl5,chr4,102917872,103126842
Wdr78,chr4,102938064,103214299
Mier1,chr4,103014389,103265754
Slc35d1,chr4,103071717,103314884
4921539E11Rik,chr4,103130444,103390863
4930456L15Rik,chr4,103190958,103411832
Oma1,chr4,103213845,103466428
Gm12718,chr4,103282499,103592188
Dab1,chr4,104267537,104844844
C8b,chr4,104666316,104904548
C8a,chr4,104715679,104976398
1700024P16Rik,chr4,104813455,105116863
Prkaa2,chr4,104929649,105209898
Plpp3,chr4,105057346,105332767
Usp24,chr4,106216212,106541327
Pcsk9,chr4,106342333,106564325
Bsnd,chr4,106383457,106592243
Dhcr24,chr4,106461037,106689113
Lexm,chr4,106490908,106717238
Ttc22,chr4,106522448,106740187
Pars2,chr4,106551068,106755282
Ttc4,chr4,106561807,106778944
Mroh7,chr4,106580416,106827930
Fam151a,chr4,106633914,106848292
Acot11,chr4,106644554,106905007
Ssbp3,chr4,106811469,107149694
Mrpl37,chr4,106955873,107166866
Cyb5rl,chr4,106966987,107187993
Cdcp2,chr4,106996890,107207748
Tceanc2,chr4,107034161,107278366
Tmem59,chr4,107078629,107300996
Ldlrad1,chr4,107109179,107317914
Lrrc42,chr4,107133513,107353533
Hspb11,chr4,107153933,107379888
Dio1,chr4,107191464,107407168
Yipf1,chr4,107214362,107459823
Ndc1,chr4,107267783,107514338
Glis1,chr4,107334718,107735059
Dmrtb1,chr4,107576289,107784162
Lrp8,chr4,107702258,107976840
Magoh,chr4,107779754,107987424
0610037L13Rik,chr4,107789825,107997803
Cpt2,chr4,107803981,108023589
4930407G08Rik,chr4,107853931,108060721
Slc1a7,chr4,107868333,108113532
Podn,chr4,107914792,108132090
Scp2,chr4,107943829,108218547
Mir6397,chr4,107987356,108187449
Echdc2,chr4,108065436,108279308
Zyg11a,chr4,108081933,108317922
Zyg11b,chr4,108127754,108401090
Coa7,chr4,108228151,108440718
Fam159a,chr4,108267776,108483655
Gpx7,chr4,108300216,108506713
Zcchc11,chr4,108359425,108659415
Prpf38a,chr4,108464866,108679336
Orc1,chr4,108479453,108714831
Cc2d1b,chr4,108519955,108734122
Zfyve9,chr4,108537472,108881088
Btf3l4,chr4,108714294,108933584
Txndc12,chr4,108734677,108962119
Kti12,chr4,108747856,108949412
Rab3b,chr4,108779069,109043324
8030443G20Rik,chr4,108842842,109072077
Nrd1,chr4,108900637,109161776
Mir761,chr4,108917654,109117730
Osbpl9,chr4,108961144,109302272
Calr4,chr4,109118412,109354577
Eps15,chr4,109180274,109487816
Ttc39aos1,chr4,109302278,109506257
Ttc39a,chr4,109307099,109544745
Rnf11,chr4,109352856,109576505
4930522H14Rik,chr4,109405331,109631297
Cdkn2c,chr4,109560875,109766756
Faf1,chr4,109576626,110063960
Dmrta2,chr4,109878024,110083684
Elavl4,chr4,110103736,110451911
Agbl4,chr4,110297697,111763024
Bend5,chr4,111315005,111560298
Spata6,chr4,111620009,111929140
Slc5a9,chr4,111775376,112002796
Skint8,chr4,111819554,112050356
Skint7,chr4,111872926,112088221
Skint1,chr4,111906268,112129538
Skint4,chr4,111972015,112268076
Skint3,chr4,112132244,112400468
Skint9,chr4,112285968,112533985
Skint2,chr4,112513739,112752248
Skint10,chr4,112610829,112874861
Skint6,chr4,112704615,113386973
Skint5,chr4,113377890,114099503
Skint11,chr4,114063383,114345028
Trabd2b,chr4,114306723,114715098
Gm12830,chr4,114721719,114956166
Foxd2,chr4,114806279,115008898
Foxd2os,chr4,114809288,115021118
Foxe3,chr4,114825146,115026013
Cmpk1,chr4,114860612,115087228
Stil,chr4,114900117,115143198
Tal1,chr4,114956425,115171755
Pdzk1ip1,chr4,114988707,115193894
Cyp4x1,chr4,115008681,115233977
Cyp4x1os,chr4,115033831,115237864
Cyp4a29,chr4,115142083,115354557
Cyp4a12a,chr4,115199045,115432815
Cyp4a12b,chr4,115311623,115539034
Cyp4a30b,chr4,115352603,115571062
Cyp4a14,chr4,115386199,115596141
Cyp4a10,chr4,115418286,115633649
Cyp4a31,chr4,115463648,115679015
Cyp4b1-ps2,chr4,115482037,115683127
Cyp4a32,chr4,115500937,115722366
Cyp4b1,chr4,115524727,115747705
Efcab14,chr4,115638072,115877327
Tex38,chr4,115679833,115881034
Atpaf1,chr4,115684813,115912314
Mob3c,chr4,115728091,115936183
Mknk1,chr4,115739197,115979256
Kncn,chr4,115784399,115987882
Dmbx1,chr4,115815118,116039926
Faah,chr4,115896655,116117902
Nsun4,chr4,115931769,116153876
Uqcrh,chr4,115966964,116175070
Lrrc41,chr4,115975268,116197109
Rad54l,chr4,115996954,116223690
2510003B16Rik,chr4,116023839,116238841
Lurap1,chr4,116036727,116244616
Pomgnt1,chr4,116050517,116259844
Tspan1,chr4,116061880,116267598
1700042G07Rik,chr4,116073371,116274297
Pik3r3,chr4,116121913,116403056
Mast2,chr4,116206759,116564181
Ipp,chr4,116407548,116638235
Tmem69,chr4,116451527,116655943
Gpbp1l1,chr4,116457726,116693882
C530005A16Rik,chr4,116489732,116697630
Ccdc17,chr4,116496729,116700266
Nasp,chr4,116501051,116727951
Akr1a1,chr4,116536509,116751674
AV051173,chr4,116584964,116786022
Prdx1,chr4,116585598,116800000
Mmachc,chr4,116602433,116808385
Ccdc163,chr4,116608929,116815104
Tesk2,chr4,116620954,116904248
Toe1,chr4,116704002,116907559
Mutyh,chr4,116707733,116919431
Hpdl,chr4,116719906,116921508
Zswim5,chr4,116777401,117089105
Urod,chr4,116889964,117094413
Hectd3,chr4,116895347,117105277
Eif2b3,chr4,116919407,117186852
Ptch2,chr4,116996055,117216101
Btbd19,chr4,117019217,117225725
Tctex1d4,chr4,117026812,117228730
Plk3,chr4,117028654,117233963
Rps8,chr4,117053835,117256132
Snord38a,chr4,117054515,117254574
Snord55,chr4,117055770,117255848
Kif2c,chr4,117059632,117282624
Gm1661,chr4,117113332,117351917
Tmem53,chr4,117151950,117368588
Rnf220,chr4,117171462,117597052
Eri3,chr4,117450323,117774297
Dmap1,chr4,117574685,117782225
Klf17,chr4,117656658,117865666
Slc6a9,chr4,117735257,117969305
Ccdc24,chr4,117769259,117972470
