gene_name,chrom,txStart,txEnd
Olfr724,chr14,49860090,50061096
Olfr725,chr14,49934390,50135500
Olfr726,chr14,49983713,50184679
Olfr727,chr14,50026552,50227587
Olfr728,chr14,50039701,50240637
Olfr729,chr14,50047900,50248872
Olfr730,chr14,50086261,50287218
Olfr731,chr14,50137902,50338883
Olfr732,chr14,50181227,50382271
Olfr733,chr14,50198336,50399330
Olfr734,chr14,50219891,50420833
Olfr735,chr14,50245375,50446440
Tlr11,chr14,50257913,50463663
Olfr736,chr14,50292757,50493696
Olfr738,chr14,50313545,50514481
Olfr739,chr14,50324520,50525450
Olfr740,chr14,50353053,50553989
Olfr741,chr14,50373056,50586395
4930413M19Rik,chr14,50403768,50620943
Olfr742,chr14,50415120,50616240
Olfr743,chr14,50433413,50634349
Olfr744,chr14,50518223,50719195
Olfr745,chr14,50542194,50743369
Olfr746,chr14,50553238,50754183
Olfr747,chr14,50580690,50781645
Olfr748,chr14,50610331,50811255
Olfr749,chr14,50636218,50844324
Ttc5,chr14,50665408,50885520
Ccnb1ip1,chr14,50689248,50895728
Rpph1,chr14,50707446,50907771
Parp2,chr14,50707945,50921300
Tep1,chr14,50724060,50970554
Klhl33,chr14,50791388,50993255
Osgep,chr14,50815373,51024893
Apex1,chr14,50824948,51027188
Tmem55b,chr14,50827214,51030849
Pnp,chr14,50844302,51053412
Pnp2,chr14,50856140,51064749
Rnase10,chr14,50907750,51110758
Rnase9,chr14,50938458,51141867
Rnase11,chr14,50949450,51150163
Rnase12,chr14,50956697,51157242
Olfr750,chr14,50970310,51171442
Ang,chr14,50991076,51202009
Rnase4,chr14,50991076,51206151
Eddm3b,chr14,51016552,51217791
Rnase6,chr14,51029067,51231121
Rnase1,chr14,51045001,51246767
Rnase2b,chr14,51062259,51263018
Ang2,chr14,51095485,51295923
Ear4,chr14,51103689,51304156
Ear14,chr14,51103694,51304156
Rnase2a,chr14,51155261,51356112
4930597G03Rik,chr14,51217334,51445489
Vmn2r88,chr14,51311000,51518882
Vmn2r89,chr14,51351961,51561293
Gm5622,chr14,51452789,51762953
Gm5800,chr14,51611643,51817132
Ang4,chr14,51663891,51873590
AY358078,chr14,51700045,51926359
Ear6,chr14,51753767,51954642
Ear7,chr14,51753997,51954465
Mettl17,chr14,51784841,51991868
Slc39a2,chr14,51793609,51996745
Ndrg2,chr14,51805270,52013488
Tppp2,chr14,51818760,52020700
Rnase13,chr14,51822159,52022773
Arhgef40,chr14,51884832,52106247
Gm16617,chr14,51886388,52088829
Zfp219,chr14,51906074,52120733
Tmem253,chr14,51916864,52119787
Olfr221,chr14,51935173,52136109
Snord58b,chr14,51969314,52169368
Hnrnpc,chr14,51973379,52204028
Rpgrip1,chr14,52010902,52261339
Supt16,chr14,52060418,52297239
Chd8,chr14,52098150,52337572
Snord8,chr14,52109785,52309884
Rab2b,chr14,52161758,52379395
Tox4,chr14,52179145,52395509
Mettl3,chr14,52194841,52405124
Sall2,chr14,52211176,52428670
Olfr1513,chr14,52249102,52450044
Olfr1512,chr14,52272109,52473051
Olfr1511,chr14,52289814,52490771
Olfr1510,chr14,52309888,52510927
Olfr1509,chr14,52350392,52551402
Olfr1508,chr14,52362720,52567461
Olfr1507,chr14,52389934,52595695
Dad1,chr14,54135484,54353929
Abhd4,chr14,54154128,54369169
Olfr49,chr14,54181895,54382925
Oxa1l,chr14,54260840,54469669
Slc7a7,chr14,54269441,54517702
Mrpl52,chr14,54326908,54529750
Mmp14,chr14,54331597,54542456
Lrp10,chr14,54364146,54570291
Rem2,chr14,54376099,54580434
Prmt5,chr14,54407181,54617470
Haus4,chr14,54441784,54654361
Ajuba,chr14,54467468,54677661
4931414P19Rik,chr14,54483662,54705908
Psmb5,chr14,54514119,54717995
Mir686,chr14,54516676,54716785
Psmb11,chr14,54525309,54729556
Cdh24,chr14,54531991,54741364
Acin1,chr14,54542160,54786931
Mir6948,chr14,54543048,54743110
4930579G18Rik,chr14,54550510,54755100
1700123O20Rik,chr14,54586170,54790742
Cebpe,chr14,54610362,54812174
Slc7a8,chr14,54622214,54881886
Homez,chr14,54752736,54964158
Ppp1r3e,chr14,54775596,54977538
Bcl2l2,chr14,54783424,54988234
Pabpn1,chr14,54794142,54998927
Slc22a17,chr14,54806726,55013132
Efs,chr14,54816542,55026788
Il25,chr14,54832694,55035836
Cmtm5,chr14,54836469,55039277
Myh6,chr14,54841920,55066607
Mir208a,chr14,54849059,55049142
Mhrt,chr14,54868786,55074349
Myh7,chr14,54870687,55094549
Mir208b,chr14,54875699,55075776
Ngdn,chr14,54915453,55124137
Gm10364,chr14,54938461,55142976
Zfhx2,chr14,54961658,55192048
Zfhx2os,chr14,54973090,55175874
Thtpa,chr14,54994783,55198995
Ap1g2,chr14,54998834,55206593
Jph4,chr14,55006825,55216935
Dhrs2,chr14,55122006,55341440
Dhrs4,chr14,55378757,55590340
Carmil3,chr14,55391092,55608264
Cpne6,chr14,55410447,55617431
Nrl,chr14,55418977,55624981
Pck2,chr14,55440265,55650017
Dcaf11,chr14,55460028,55670065
Fitm1,chr14,55475673,55676952
Psme1,chr14,55478493,55681527
Emc9,chr14,55481523,55685254
Psme2,chr14,55487439,55691101
Rnf31,chr14,55491789,55703671
Irf9,chr14,55503984,55710030
Rec8,chr14,55518165,55725395
Ipo4,chr14,55525628,55735678
Tm9sf1,chr14,55535965,55743806
Tssk4,chr14,55550183,55752539
Mdp1,chr14,55557878,55760508
Nedd8,chr14,55562266,55771906
Gmpr2,chr14,55572234,55778751
Tinf2,chr14,55579079,55781817
Tgm1,chr14,55600008,55813492
Rabggta,chr14,55615876,55822176
Dhrs1,chr14,55639019,55845684
Nop9,chr14,55645692,55855634
Cideb,chr14,55654054,55858424
Ltb4r2,chr14,55661427,55863229
Ltb4r1,chr14,55665961,55868492
Adcy4,chr14,55669091,55884019
Ripk3,chr14,55684994,55888857
Nfatc4,chr14,55724794,55933943
Nynrin,chr14,55754114,55974736
Cbln3,chr14,55778919,55984256
Khnyn,chr14,55784941,55998780
Sdr39u1,chr14,55797284,56000232
Cma1,chr14,55841450,56044675
Mcpt-ps1,chr14,55849808,56052371
Cma2,chr14,55871427,56073995
Gm5801,chr14,55910291,56111480
Mcpt1,chr14,55917963,56120391
Mcpt9,chr14,55926863,56130495
Mcpt2,chr14,55942122,56144634
Mcpt4,chr14,55959743,56162310
Mcpt8,chr14,55982163,56185197
Mir6949,chr14,55982400,56182468
Ctsg,chr14,55999884,56202574
Gzme,chr14,56017618,56220625
Gzmd,chr14,56029567,56232593
Gzmg,chr14,56056580,56259579
Gzmn,chr14,56065795,56274599
Gzmf,chr14,56105262,56311407
Gzmc,chr14,56131400,56334657
Gzmb,chr14,56158835,56362334
Atp12a,chr14,56265067,56488551
Rnf17,chr14,56302696,56625031
Cenpj,chr14,56426760,56671846
Parp4,chr14,56475618,56759798
Mphosph8,chr14,56568247,56797429
Gm16973,chr14,56596274,56801000
Pspc1,chr14,56622448,56878316
Zmym5,chr14,56690584,56911716
Zmym2,chr14,56787794,57062579
B020004C17Rik,chr14,56915133,57118982
Gja3,chr14,56934459,57158030
Gjb2,chr14,56998601,57204702
Gjb6,chr14,57023300,57233611
Cryl1,chr14,57175033,57498483
Ift88,chr14,57324070,57617936
Il17d,chr14,57424828,57643166
Eef1akmt1,chr14,57449597,57671569
Xpo4,chr14,57482270,57764956
Lats2,chr14,57589661,57846123
Sap18,chr14,57698188,57904980
Sap18b,chr14,57698217,57902330
Mir3077,chr14,57698423,57898487
Ska3,chr14,57706560,57926163
Mrpl57,chr14,57726238,57928745
Zdhhc20,chr14,57732701,57990262
Micu2,chr14,57816279,58099262
Fgf9,chr14,57972685,58212720
1700129C05Rik,chr14,59033039,59242893
Gm5142,chr14,59058502,59278749
Rcbtb1,chr14,59101227,59337265
Gm6904,chr14,59144440,59360216
Phf11a,chr14,59176912,59397522
Phf11b,chr14,59220963,59441330
Phf11d,chr14,59247406,59465490
Phf11c,chr14,59280832,59493512
Gm45935,chr14,59280832,59540880
Setdb2,chr14,59302008,59540880
Cab39l,chr14,59340980,59648903
Cdadc1,chr14,59459387,59697959
Shisa2,chr14,59525280,59731660
Atp8a2,chr14,59547740,60186834
Nupl1,chr14,60119467,60351378
Mir719,chr14,60128805,60328915
Mtmr6,chr14,60165204,60402371
Amer2,chr14,60278285,60481003
Spata13,chr14,60534704,60864556
C1qtnf9,chr14,60668133,60880869
Mipep,chr14,60684565,61005480
Tnfrsf19,chr14,60863833,61146855
Sacs,chr14,61038456,61340693
Sgcg,chr14,61119114,61358490
1700109G14Rik,chr14,61192982,61405334
Arl11,chr14,61209752,61411936
Ebpl,chr14,61239762,61460445
Kpna3,chr14,61265185,61539947
4930556J02Rik,chr14,61392687,61600382
Spryd7,chr14,61431850,61656886
Trim13,chr14,61498225,61705945
Dleu2,chr14,61502835,61782373
Kcnrg,chr14,61507456,61712833
Mir16-1,chr14,61531879,61731972
Mir15a,chr14,61532026,61732110
Dleu7,chr14,62176228,62392979
Rnaseh2b,chr14,62232104,62472992
Gucy1b2,chr14,62292669,62556289
Fam124a,chr14,62455736,62708485
Serpine3,chr14,62563666,62792243
Ints6,chr14,62576324,62861112
4931440J10Rik,chr14,62660500,62930126
Wdfy2,chr14,62737689,63056886
Mir8098,chr14,62737720,62937857
Mir6541,chr14,62765541,62965651
Defb48,chr14,62877523,63084510
Defb47,chr14,62898076,63101160
Defb43,chr14,62911770,63118088
Defb30,chr14,62934086,63137846
Defb42,chr14,62946990,63148606
2700070H01Rik,chr14,62955072,63158149
Ctsb,chr14,63022461,63245923
Fdft1,chr14,63045150,63279578
Neil2,chr14,63082444,63293525
Gata4,chr14,63098913,63345271
Blk,chr14,63272836,63517187
Fam167a,chr14,63336393,63565502
Tdh,chr14,63392346,63609092
Mtmr9,chr14,63423609,63643953
Xkr6,chr14,63506529,63920410
Mir598,chr14,63627188,63827267
Pinx1,chr14,63760311,64019859
Sox7,chr14,63843705,64050732
4930578I06Rik,chr14,63871121,64087780
Rp1l1,chr14,63892430,64133506
Prss55,chr14,63975442,64185389
Prss51,chr14,63986279,64197672
4930471C04Rik,chr14,63999294,64204235
Prss52,chr14,64004322,64213751
Msra,chr14,64022620,64555903
Mir124a-1hg,chr14,64488114,64693961
Mir124a-1,chr14,64490656,64690741
Mir3078,chr14,64491184,64691271
Kif13b,chr14,64552530,64906296
Hmbox1,chr14,64711599,65049857
Ints9,chr14,64850044,65139835
Extl3,chr14,64952058,65198106
Fzd3,chr14,65092440,65362463
Fbxo16,chr14,65166700,65421502
Zfp395,chr14,65258675,65498930
Pnoc,chr14,65300672,65525472
Elp3,chr14,65430445,65693112
Nuggc,chr14,65505266,65748443
Scara5,chr14,65566402,65864826
Pbk,chr14,65705910,65917822
Esco2,chr14,65719026,65933969
Ccdc25,chr14,65737301,65966604
Scara3,chr14,65819394,66053744
Clu,chr14,65868482,66081548
Gulo,chr14,65886786,66109210
Adam2,chr14,65927321,66177769
Ephx2,chr14,65984371,66224522
Chrna2,chr14,66040959,66252948
Ptk2b,chr14,66053256,66381052
1700001G11Rik,chr14,66195328,66397129
Trim35,chr14,66197024,66411424
Stmn4,chr14,66244295,66461680
Adra1a,chr14,66535250,66871168
Dpysl2,chr14,66702863,66968600
Gm5464,chr14,66768849,66971005
Pnma2,chr14,66811207,67020061
Bnip3l,chr14,66885239,67108877
Ppp2r2a,chr14,66914055,67172471
Ebf2,chr14,67133291,67530952
Gm6878,chr14,67204887,67414711
4930438E09Rik,chr14,67232041,67497742
Cdca2,chr14,67576353,67815841
Kctd9,chr14,67616097,67842310
Gnrh1,chr14,67645180,67849436
Dock5,chr14,67651927,68033572
Mir6539,chr14,67759635,67959745
Nefl,chr14,67983883,68187737
Nefm,chr14,68019544,68225004
A230070E04Rik,chr14,68023751,68231371
Adam7,chr14,68397336,68633689
Adamdec1,chr14,68463386,68682072
Adam28,chr14,68504997,68755842
Stc1,chr14,68929288,69141401
1700092C10Rik,chr14,69064798,69271843
Nkx2-6,chr14,69071801,69275540
Nkx3-1,chr14,69090691,69294658
Slc25a37,chr14,69141850,69385103
Synb,chr14,69190397,69612549
Gm16677,chr14,69229706,69655387
Entpd4,chr14,69237150,69684992
Loxl2,chr14,69509475,69795834
Mir6950,chr14,69592247,69792320
R3hcc1,chr14,69597303,69814809
Chmp7,chr14,69616978,69832570
4930480K23Rik,chr14,69632783,69867113
Tnfrsf10b,chr14,69667471,69884411
Rhobtb2,chr14,69684989,69905545
Pebp4,chr14,69740406,70159918
Egr3,chr14,69977444,70182613
Bin3,chr14,70000144,70238206
Ccar2,chr14,70038168,70253791
9930012K11Rik,chr14,70054404,70259502
Pdlim2,chr14,70064217,70277672
Sorbs3,chr14,70080467,70307671
Ppp3cc,chr14,70117864,70389497
Slc39a14,chr14,70203466,70451424
Piwil2,chr14,70272479,70529094
Polr3d,chr14,70338747,70543471
Mir320,chr14,70343509,70543591
Phyhip,chr14,70357516,70568824
Bmp1,chr14,70374554,70620260
Sftpc,chr14,70420941,70624081
Lgi3,chr14,70430820,70638324
Reep4,chr14,70445250,70648935
Hr,chr14,70454055,70673548
Nudt18,chr14,70477846,70682571
Fam160b2,chr14,70483294,70699835
Dmtn,chr14,70502183,70736048
Fgf17,chr14,70536204,70742268
Npm2,chr14,70547301,70753084
Xpo7,chr14,70554245,70866628
Dok2,chr14,70674380,70878494
2410012E07Rik,chr14,70752932,70973954
Gfra2,chr14,70790106,71079840
Gm4251,chr14,71151272,71371059
4930434J06Rik,chr14,71756708,72020438
Fndc3a,chr14,72437952,72810003
Gm9199,chr14,72925602,73126890
Cysltr2,chr14,72929127,73149114
Rcbtb2,chr14,73042509,73284054
Rb1,chr14,73095501,73425791
Mir687,chr14,73106762,73306851
Lpar6,chr14,73137890,73340358
Itm2b,chr14,73262231,73485271
Med4,chr14,73410048,73618545
Nudt15,chr14,73419863,73648242
Sucla2,chr14,73452785,73696142
4933402J15Rik,chr14,74255526,74469741
Htr2a,chr14,74540839,74806859
Esd,chr14,74632296,74850765
Lrch1,chr14,74654672,75047877
Gm4278,chr14,74875085,75087104
Mir466f-3,chr14,74904109,75488146
Rubcnl,chr14,74916026,75152532
Lrrc63,chr14,74984302,75230883
Lcp1,chr14,75031122,75330842
Cpb2,chr14,75142286,75383553
Zc3h13,chr14,75184372,75444426
Siah3,chr14,75355981,75626141
Spert,chr14,75482833,75693116
Erich6b,chr14,75542258,75767137
Cog3,chr14,75602350,75854493
Slc25a30,chr14,75661998,75887037
Gm4285,chr14,75742917,75944964
Tpt1,chr14,75745255,75948303
Snora31,chr14,75747922,75948034
Gtf2f2,chr14,75796936,76110865
Kctd4,chr14,75855002,76065217
Gpalpp1,chr14,75986231,76210815
Nufip1,chr14,76010890,76237379
Tsc22d1,chr14,76314960,76607765
4930444M15Rik,chr14,76414557,76620855
Serp2,chr14,76432811,76656889
1700108F19Rik,chr14,76577567,76787108
Lacc1,chr14,76924200,77136617
Ccdc122,chr14,76936771,77212263
Enox1,chr14,77056762,77821763
Gm6994,chr14,77379482,77606868
Gm1587,chr14,77693944,77898968
Dnajc15,chr14,77726216,77974917
Epsti1,chr14,77804238,78102656
Fam216b,chr14,77981023,78189007
Mir1971,chr14,78091372,78291478
Tnfsf11,chr14,78177445,78408043
Akap11,chr14,78392245,78636860
Dgkh,chr14,78469608,78825089
Vwa8,chr14,78749177,79302310
Zfp957,chr14,79112354,79347367
Rgcc,chr14,79188749,79401635
Naa16,chr14,79234506,79490668
