peak_name,chr,start,end,gene_number,gene_name
Merged-chr6-3345262-17,chr6,3345136,3345414,2,"Gm8579,Samd9l"
Merged-chr6-3346110-59,chr6,3345906,3346566,2,"Gm8579,Samd9l"
Merged-chr6-3352992-1,chr6,3352892,3353092,2,"Gm8579,Samd9l"
Merged-chr6-3353282-1,chr6,3353182,3353382,2,"Gm8579,Samd9l"
Merged-chr6-3359198-1,chr6,3359098,3359298,3,"Gm8579,Samd9l,Hepacam2"
Merged-chr6-3363682-1,chr6,3363582,3363782,3,"Gm8579,Samd9l,Hepacam2"
Merged-chr6-3367235-7,chr6,3367066,3367381,3,"Gm8579,Samd9l,Hepacam2"
Merged-chr6-3369300-1,chr6,3369200,3369400,3,"Gm8579,Samd9l,Hepacam2"
Merged-chr6-3369644-1,chr6,3369544,3369744,3,"Gm8579,Samd9l,Hepacam2"
Merged-chr6-3370332-1,chr6,3370232,3370432,3,"Gm8579,Samd9l,Hepacam2"
Merged-chr6-3371487-1,chr6,3371387,3371587,3,"Gm8579,Samd9l,Hepacam2"
Merged-chr6-3374237-1,chr6,3374137,3374337,3,"Gm8579,Samd9l,Hepacam2"
Merged-chr6-3374667-1,chr6,3374567,3374767,3,"Gm8579,Samd9l,Hepacam2"
Merged-chr6-3374939-1,chr6,3374839,3375039,3,"Gm8579,Samd9l,Hepacam2"
Merged-chr6-3375551-2,chr6,3375434,3375668,3,"Gm8579,Samd9l,Hepacam2"
Merged-chr6-3379310-2,chr6,3379149,3379471,3,"Gm8579,Samd9l,Hepacam2"
Merged-chr6-3380893-1,chr6,3380793,3380993,3,"Gm8579,Samd9l,Hepacam2"
Merged-chr6-3381668-1,chr6,3381568,3381768,3,"Gm8579,Samd9l,Hepacam2"
Merged-chr6-3383606-8,chr6,3383433,3383738,3,"Gm8579,Samd9l,Hepacam2"
Merged-chr6-3384363-16,chr6,3384205,3384569,3,"Gm8579,Samd9l,Hepacam2"
Merged-chr6-3385026-14,chr6,3384867,3385178,3,"Gm8579,Samd9l,Hepacam2"
Merged-chr6-3385966-1,chr6,3385866,3386066,3,"Gm8579,Samd9l,Hepacam2"
Merged-chr6-3386784-41,chr6,3386581,3386943,3,"Gm8579,Samd9l,Hepacam2"
Merged-chr6-3387136-1,chr6,3387036,3387236,3,"Gm8579,Samd9l,Hepacam2"
Merged-chr6-3388933-4,chr6,3388747,3389075,3,"Gm8579,Samd9l,Hepacam2"
Merged-chr6-3391216-2,chr6,3391054,3391379,3,"Gm8579,Samd9l,Hepacam2"
Merged-chr6-3392342-3,chr6,3392204,3392461,3,"Gm8579,Samd9l,Hepacam2"
Merged-chr6-3394645-1,chr6,3394545,3394745,3,"Gm8579,Samd9l,Hepacam2"
Merged-chr6-3395923-5,chr6,3395806,3396046,3,"Gm8579,Samd9l,Hepacam2"
Merged-chr6-3396186-1,chr6,3396086,3396286,3,"Gm8579,Samd9l,Hepacam2"
Merged-chr6-3397570-25,chr6,3397250,3397978,3,"Gm8579,Samd9l,Hepacam2"
Merged-chr6-3398871-2,chr6,3398676,3399067,4,"Gm8579,Samd9l,Hepacam2,Vps50"
Merged-chr6-3399505-59,chr6,3399357,3399652,4,"Gm8579,Samd9l,Hepacam2,Vps50"
Merged-chr6-3401557-1,chr6,3401457,3401657,4,"Gm8579,Samd9l,Hepacam2,Vps50"
Merged-chr6-3407875-1,chr6,3407775,3407975,4,"Gm8579,Samd9l,Hepacam2,Vps50"
Merged-chr6-3408331-1,chr6,3408231,3408431,4,"Gm8579,Samd9l,Hepacam2,Vps50"
Merged-chr6-3414527-1,chr6,3414427,3414627,4,"Gm8579,Samd9l,Hepacam2,Vps50"
Merged-chr6-3424872-18,chr6,3424735,3425043,3,"Samd9l,Hepacam2,Vps50"
Merged-chr6-3425490-10,chr6,3425343,3425623,3,"Samd9l,Hepacam2,Vps50"
Merged-chr6-3427355-2,chr6,3427227,3427483,3,"Samd9l,Hepacam2,Vps50"
Merged-chr6-3427658-1,chr6,3427558,3427758,3,"Samd9l,Hepacam2,Vps50"
Merged-chr6-3428528-2,chr6,3428408,3428648,3,"Samd9l,Hepacam2,Vps50"
Merged-chr6-3429259-1,chr6,3429159,3429359,3,"Samd9l,Hepacam2,Vps50"
Merged-chr6-3434337-1,chr6,3434237,3434437,3,"Samd9l,Hepacam2,Vps50"
Merged-chr6-3437229-1,chr6,3437129,3437329,3,"Samd9l,Hepacam2,Vps50"
Merged-chr6-3442224-1,chr6,3442124,3442324,3,"Samd9l,Hepacam2,Vps50"
Merged-chr6-3445503-1,chr6,3445403,3445603,3,"Samd9l,Hepacam2,Vps50"
Merged-chr6-3446344-1,chr6,3446244,3446444,3,"Samd9l,Hepacam2,Vps50"
Merged-chr6-3447109-1,chr6,3447009,3447209,3,"Samd9l,Hepacam2,Vps50"
Merged-chr6-3447600-60,chr6,3447413,3447748,3,"Samd9l,Hepacam2,Vps50"
Merged-chr6-3452925-1,chr6,3452825,3453025,3,"Samd9l,Hepacam2,Vps50"
Merged-chr6-3453126-1,chr6,3453026,3453226,3,"Samd9l,Hepacam2,Vps50"
Merged-chr6-3456093-2,chr6,3455950,3456237,3,"Samd9l,Hepacam2,Vps50"
Merged-chr6-3460047-1,chr6,3459947,3460147,3,"Samd9l,Hepacam2,Vps50"
Merged-chr6-3462770-1,chr6,3462670,3462870,3,"Samd9l,Hepacam2,Vps50"
Merged-chr6-3463178-4,chr6,3463022,3463328,3,"Samd9l,Hepacam2,Vps50"
Merged-chr6-3463811-4,chr6,3463674,3463928,3,"Samd9l,Hepacam2,Vps50"
Merged-chr6-3482869-1,chr6,3482769,3482969,3,"Samd9l,Hepacam2,Vps50"
Merged-chr6-3483218-1,chr6,3483118,3483318,3,"Samd9l,Hepacam2,Vps50"
Merged-chr6-3485298-3,chr6,3485154,3485434,3,"Samd9l,Hepacam2,Vps50"
Merged-chr6-3487032-1,chr6,3486932,3487132,3,"Samd9l,Hepacam2,Vps50"
Merged-chr6-3487551-1,chr6,3487451,3487651,3,"Samd9l,Hepacam2,Vps50"
Merged-chr6-3492765-1,chr6,3492665,3492865,3,"Samd9l,Hepacam2,Vps50"
Merged-chr6-3495827-1,chr6,3495727,3495927,3,"Samd9l,Hepacam2,Vps50"
Merged-chr6-3496397-17,chr6,3496281,3496528,3,"Samd9l,Hepacam2,Vps50"
Merged-chr6-3498404-62,chr6,3498213,3498695,3,"Samd9l,Hepacam2,Vps50"
Merged-chr6-3501871-1,chr6,3501771,3501971,2,"Hepacam2,Vps50"
Merged-chr6-3504972-6,chr6,3504836,3505102,2,"Hepacam2,Vps50"
Merged-chr6-3505489-1,chr6,3505389,3505589,2,"Hepacam2,Vps50"
Merged-chr6-3506007-1,chr6,3505907,3506107,2,"Hepacam2,Vps50"
Merged-chr6-3509449-1,chr6,3509349,3509549,2,"Hepacam2,Vps50"
Merged-chr6-3509971-37,chr6,3509810,3510119,2,"Hepacam2,Vps50"
Merged-chr6-3510475-6,chr6,3510344,3510662,2,"Hepacam2,Vps50"
Merged-chr6-3513466-1,chr6,3513366,3513566,2,"Hepacam2,Vps50"
Merged-chr6-3514016-1,chr6,3513916,3514116,2,"Hepacam2,Vps50"
Merged-chr6-3517578-1,chr6,3517478,3517678,2,"Hepacam2,Vps50"
Merged-chr6-3518100-1,chr6,3518000,3518200,2,"Hepacam2,Vps50"
Merged-chr6-3523813-1,chr6,3523713,3523913,2,"Hepacam2,Vps50"
Merged-chr6-3528365-1,chr6,3528265,3528465,2,"Hepacam2,Vps50"
Merged-chr6-3530086-1,chr6,3529986,3530186,2,"Hepacam2,Vps50"
Merged-chr6-3532220-1,chr6,3532120,3532320,2,"Hepacam2,Vps50"
Merged-chr6-3536289-38,chr6,3536139,3536488,2,"Hepacam2,Vps50"
Merged-chr6-3538184-2,chr6,3538063,3538305,2,"Hepacam2,Vps50"
Merged-chr6-3541162-2,chr6,3541032,3541293,2,"Hepacam2,Vps50"
Merged-chr6-3544450-1,chr6,3544350,3544550,2,"Hepacam2,Vps50"
Merged-chr6-3549314-1,chr6,3549214,3549414,2,"Hepacam2,Vps50"
Merged-chr6-3553689-1,chr6,3553589,3553789,2,"Hepacam2,Vps50"
Merged-chr6-3554339-1,chr6,3554239,3554439,2,"Hepacam2,Vps50"
Merged-chr6-3555880-1,chr6,3555780,3555980,2,"Hepacam2,Vps50"
Merged-chr6-3556834-1,chr6,3556734,3556934,2,"Hepacam2,Vps50"
Merged-chr6-3560292-6,chr6,3560111,3560442,2,"Hepacam2,Vps50"
Merged-chr6-3561717-1,chr6,3561617,3561817,2,"Hepacam2,Vps50"
Merged-chr6-3564077-1,chr6,3563977,3564177,2,"Hepacam2,Vps50"
Merged-chr6-3565144-3,chr6,3565019,3565265,2,"Hepacam2,Vps50"
Merged-chr6-3573300-1,chr6,3573200,3573400,2,"Hepacam2,Vps50"
Merged-chr6-3575948-1,chr6,3575848,3576048,2,"Hepacam2,Vps50"
Merged-chr6-3576567-1,chr6,3576467,3576667,2,"Hepacam2,Vps50"
Merged-chr6-3580873-1,chr6,3580773,3580973,2,"Hepacam2,Vps50"
Merged-chr6-3590221-1,chr6,3590121,3590321,3,"Hepacam2,Vps50,Calcr"
Merged-chr6-3592817-1,chr6,3592717,3592917,3,"Hepacam2,Vps50,Calcr"
Merged-chr6-3593076-1,chr6,3592976,3593176,3,"Hepacam2,Vps50,Calcr"
Merged-chr6-3596346-1,chr6,3596246,3596446,2,"Vps50,Calcr"
Merged-chr6-3602508-1,chr6,3602408,3602608,2,"Vps50,Calcr"
Merged-chr6-3604465-4,chr6,3604308,3604649,2,"Vps50,Calcr"
Merged-chr6-3620679-27,chr6,3620511,3620829,2,"Vps50,Calcr"
Merged-chr6-3629348-1,chr6,3629248,3629448,4,"Vps50,Calcr,Mir653,Mir489"
Merged-chr6-3631851-1,chr6,3631751,3631951,4,"Vps50,Calcr,Mir653,Mir489"
Merged-chr6-3704433-1,chr6,3704333,3704533,3,"Calcr,Mir653,Mir489"
Merged-chr6-3712925-1,chr6,3712825,3713025,3,"Calcr,Mir653,Mir489"
Merged-chr6-3715908-1,chr6,3715808,3716008,3,"Calcr,Mir653,Mir489"
Merged-chr6-3718293-1,chr6,3718193,3718393,3,"Calcr,Mir653,Mir489"
Merged-chr6-3727581-1,chr6,3727481,3727681,3,"Calcr,Mir653,Mir489"
Merged-chr6-3736274-1,chr6,3736174,3736374,3,"Calcr,Mir653,Mir489"
Merged-chr6-3743948-1,chr6,3743848,3744048,3,"Calcr,Mir653,Mir489"
Merged-chr6-3755459-1,chr6,3755359,3755559,3,"Calcr,Mir653,Mir489"
Merged-chr6-3757364-1,chr6,3757264,3757464,3,"Calcr,Mir653,Mir489"
Merged-chr6-3764066-2,chr6,3763959,3764174,3,"Calcr,Mir653,Mir489"
Merged-chr6-3769145-1,chr6,3769045,3769245,3,"Calcr,Mir653,Mir489"
Merged-chr6-3856633-1,chr6,3856533,3856733,1,Calcr
Merged-chr6-3869652-1,chr6,3869552,3869752,1,Tfpi2
Merged-chr6-3875800-1,chr6,3875700,3875900,1,Tfpi2
Merged-chr6-3877108-1,chr6,3877008,3877208,1,Tfpi2
Merged-chr6-3911593-1,chr6,3911493,3911693,3,"Tfpi2,Gngt1,Gng11"
Merged-chr6-3927279-1,chr6,3927179,3927379,3,"Tfpi2,Gngt1,Gng11"
Merged-chr6-3942374-1,chr6,3942274,3942474,4,"Tfpi2,Gngt1,Gng11,4930528H21Rik"
Merged-chr6-3966894-1,chr6,3966794,3966994,4,"Tfpi2,Gngt1,Gng11,4930528H21Rik"
Merged-chr6-3970256-1,chr6,3970156,3970356,4,"Tfpi2,Gngt1,Gng11,4930528H21Rik"
Merged-chr6-3973589-1,chr6,3973489,3973689,4,"Tfpi2,Gngt1,Gng11,4930528H21Rik"
Merged-chr6-3986310-1,chr6,3986210,3986410,5,"Tfpi2,Gngt1,Gng11,4930528H21Rik,Bet1"
Merged-chr6-4020264-1,chr6,4020164,4020364,5,"Tfpi2,Gngt1,Gng11,4930528H21Rik,Bet1"
Merged-chr6-4024085-1,chr6,4023985,4024185,5,"Tfpi2,Gngt1,Gng11,4930528H21Rik,Bet1"
Merged-chr6-4026418-1,chr6,4026318,4026518,5,"Tfpi2,Gngt1,Gng11,4930528H21Rik,Bet1"
Merged-chr6-4030898-1,chr6,4030798,4030998,5,"Tfpi2,Gngt1,Gng11,4930528H21Rik,Bet1"
Merged-chr6-4036080-1,chr6,4035980,4036180,5,"Tfpi2,Gngt1,Gng11,4930528H21Rik,Bet1"
Merged-chr6-4036488-1,chr6,4036388,4036588,5,"Tfpi2,Gngt1,Gng11,4930528H21Rik,Bet1"
Merged-chr6-4039687-1,chr6,4039587,4039787,5,"Tfpi2,Gngt1,Gng11,4930528H21Rik,Bet1"
Merged-chr6-4047363-3,chr6,4047209,4047521,5,"Tfpi2,Gngt1,Gng11,4930528H21Rik,Bet1"
Merged-chr6-4050634-1,chr6,4050534,4050734,5,"Tfpi2,Gngt1,Gng11,4930528H21Rik,Bet1"
Merged-chr6-4058400-1,chr6,4058300,4058500,5,"Tfpi2,Gngt1,Gng11,4930528H21Rik,Bet1"
Merged-chr6-4064626-1,chr6,4064526,4064726,5,"Tfpi2,Gngt1,Gng11,4930528H21Rik,Bet1"
Merged-chr6-4079798-1,chr6,4079698,4079898,5,"Tfpi2,Gngt1,Gng11,4930528H21Rik,Bet1"
Merged-chr6-4086950-62,chr6,4086724,4087134,5,"Tfpi2,Gngt1,Gng11,4930528H21Rik,Bet1"
Merged-chr6-4105458-1,chr6,4105358,4105558,3,"Gng11,4930528H21Rik,Bet1"
Merged-chr6-4109945-1,chr6,4109845,4110045,2,"4930528H21Rik,Bet1"
Merged-chr6-4118548-12,chr6,4118376,4118723,2,"4930528H21Rik,Bet1"
Merged-chr6-4119280-1,chr6,4119180,4119380,2,"4930528H21Rik,Bet1"
Merged-chr6-4120755-1,chr6,4120655,4120855,2,"4930528H21Rik,Bet1"
Merged-chr6-4123397-1,chr6,4123297,4123497,2,"4930528H21Rik,Bet1"
Merged-chr6-4145405-1,chr6,4145305,4145505,2,"4930528H21Rik,Bet1"
Merged-chr6-4147471-1,chr6,4147371,4147571,2,"4930528H21Rik,Bet1"
Merged-chr6-4163854-1,chr6,4163754,4163954,1,Bet1
Merged-chr6-4189916-1,chr6,4189816,4190016,0,NA
Merged-chr6-4190932-1,chr6,4190832,4191032,0,NA
Merged-chr6-4192758-1,chr6,4192658,4192858,0,NA
Merged-chr6-4196349-1,chr6,4196249,4196449,0,NA
Merged-chr6-4218823-1,chr6,4218723,4218923,0,NA
Merged-chr6-4249902-1,chr6,4249802,4250002,0,NA
Merged-chr6-4250939-1,chr6,4250839,4251039,0,NA
Merged-chr6-4263390-1,chr6,4263290,4263490,0,NA
Merged-chr6-4272032-1,chr6,4271932,4272132,0,NA
Merged-chr6-4281401-1,chr6,4281301,4281501,0,NA
Merged-chr6-4290229-1,chr6,4290129,4290329,0,NA
Merged-chr6-4298100-1,chr6,4298000,4298200,0,NA
Merged-chr6-4344061-1,chr6,4343961,4344161,0,NA
Merged-chr6-4344265-1,chr6,4344165,4344365,0,NA
Merged-chr6-4357907-1,chr6,4357807,4358007,0,NA
Merged-chr6-4361493-1,chr6,4361393,4361593,0,NA
Merged-chr6-4370578-1,chr6,4370478,4370678,0,NA
Merged-chr6-4383608-2,chr6,4383480,4383736,0,NA
Merged-chr6-4385211-1,chr6,4385111,4385311,0,NA
Merged-chr6-4397106-1,chr6,4397006,4397206,0,NA
Merged-chr6-4397991-3,chr6,4397858,4398156,0,NA
Merged-chr6-4403068-1,chr6,4402968,4403168,0,NA
Merged-chr6-4403695-1,chr6,4403595,4403795,0,NA
Merged-chr6-4408990-1,chr6,4408890,4409090,1,Col1a2
Merged-chr6-4412571-1,chr6,4412471,4412671,1,Col1a2
Merged-chr6-4415582-1,chr6,4415482,4415682,1,Col1a2
Merged-chr6-4417126-1,chr6,4417026,4417226,1,Col1a2
Merged-chr6-4424893-2,chr6,4424781,4425006,1,Col1a2
Merged-chr6-4426396-1,chr6,4426296,4426496,1,Col1a2
Merged-chr6-4439798-1,chr6,4439698,4439898,1,Col1a2
Merged-chr6-4464767-1,chr6,4464667,4464867,1,Col1a2
Merged-chr6-4471009-1,chr6,4470909,4471109,1,Col1a2
Merged-chr6-4497604-1,chr6,4497504,4497704,1,Col1a2
Merged-chr6-4505415-1,chr6,4505315,4505515,2,"Col1a2,Casd1"
Merged-chr6-4529917-2,chr6,4529771,4530063,2,"Col1a2,Casd1"
Merged-chr6-4534191-1,chr6,4534091,4534291,2,"Col1a2,Casd1"
Merged-chr6-4536055-1,chr6,4535955,4536155,2,"Col1a2,Casd1"
Merged-chr6-4544756-10,chr6,4544607,4544907,2,"Col1a2,Casd1"
Merged-chr6-4545951-12,chr6,4545787,4546231,2,"Col1a2,Casd1"
Merged-chr6-4551944-1,chr6,4551844,4552044,2,"Col1a2,Casd1"
Merged-chr6-4560146-2,chr6,4560038,4560255,2,"Col1a2,Casd1"
Merged-chr6-4572785-1,chr6,4572685,4572885,2,"Col1a2,Casd1"
Merged-chr6-4583524-1,chr6,4583424,4583624,3,"Col1a2,Casd1,Sgce"
Merged-chr6-4584609-1,chr6,4584509,4584709,3,"Col1a2,Casd1,Sgce"
Merged-chr6-4585246-1,chr6,4585146,4585346,3,"Col1a2,Casd1,Sgce"
Merged-chr6-4589689-1,chr6,4589589,4589789,3,"Col1a2,Casd1,Sgce"
Merged-chr6-4590299-1,chr6,4590199,4590399,3,"Col1a2,Casd1,Sgce"
Merged-chr6-4600390-1,chr6,4600290,4600490,3,"Col1a2,Casd1,Sgce"
Merged-chr6-4601129-110,chr6,4600674,4601695,3,"Col1a2,Casd1,Sgce"
Merged-chr6-4602925-2,chr6,4602823,4603027,3,"Col1a2,Casd1,Sgce"
Merged-chr6-4603598-1,chr6,4603498,4603698,3,"Col1a2,Casd1,Sgce"
Merged-chr6-4604506-1,chr6,4604406,4604606,3,"Col1a2,Casd1,Sgce"
Merged-chr6-4610099-2,chr6,4609981,4610218,3,"Col1a2,Casd1,Sgce"
Merged-chr6-4615954-1,chr6,4615854,4616054,3,"Col1a2,Casd1,Sgce"
Merged-chr6-4618058-1,chr6,4617958,4618158,3,"Col1a2,Casd1,Sgce"
Merged-chr6-4629117-1,chr6,4629017,4629217,3,"Col1a2,Casd1,Sgce"
Merged-chr6-4629648-1,chr6,4629548,4629748,3,"Col1a2,Casd1,Sgce"
Merged-chr6-4633148-1,chr6,4633048,4633248,3,"Col1a2,Casd1,Sgce"
Merged-chr6-4636697-1,chr6,4636597,4636797,3,"Col1a2,Casd1,Sgce"
Merged-chr6-4636902-1,chr6,4636802,4637002,3,"Col1a2,Casd1,Sgce"
Merged-chr6-4638483-1,chr6,4638383,4638583,3,"Col1a2,Casd1,Sgce"
Merged-chr6-4643549-1,chr6,4643449,4643649,2,"Casd1,Sgce"
Merged-chr6-4645873-1,chr6,4645773,4645973,2,"Casd1,Sgce"
Merged-chr6-4659078-1,chr6,4658978,4659178,3,"Casd1,Sgce,Peg10"
Merged-chr6-4661110-1,chr6,4661010,4661210,3,"Casd1,Sgce,Peg10"
Merged-chr6-4662560-1,chr6,4662460,4662660,3,"Casd1,Sgce,Peg10"
Merged-chr6-4664511-6,chr6,4664346,4664659,3,"Casd1,Sgce,Peg10"
Merged-chr6-4672927-1,chr6,4672827,4673027,3,"Casd1,Sgce,Peg10"
Merged-chr6-4709208-14,chr6,4709019,4709498,3,"Casd1,Sgce,Peg10"
Merged-chr6-4709659-1,chr6,4709559,4709759,3,"Casd1,Sgce,Peg10"
Merged-chr6-4714798-1,chr6,4714698,4714898,3,"Casd1,Sgce,Peg10"
Merged-chr6-4720919-1,chr6,4720819,4721019,3,"Casd1,Sgce,Peg10"
Merged-chr6-4728504-3,chr6,4728361,4728664,3,"Casd1,Sgce,Peg10"
Merged-chr6-4731004-1,chr6,4730904,4731104,3,"Casd1,Sgce,Peg10"
Merged-chr6-4734325-1,chr6,4734225,4734425,3,"Casd1,Sgce,Peg10"
Merged-chr6-4743216-1,chr6,4743116,4743316,3,"Casd1,Sgce,Peg10"
Merged-chr6-4745553-1,chr6,4745453,4745653,2,"Sgce,Peg10"
Merged-chr6-4747182-7,chr6,4746858,4747402,2,"Sgce,Peg10"
Merged-chr6-4748221-11,chr6,4748049,4748362,2,"Sgce,Peg10"
Merged-chr6-4748682-1,chr6,4748582,4748782,2,"Sgce,Peg10"
Merged-chr6-4749298-19,chr6,4749080,4749499,2,"Sgce,Peg10"
Merged-chr6-4754759-1,chr6,4754659,4754859,2,"Sgce,Peg10"
Merged-chr6-4757690-1,chr6,4757590,4757790,2,"Sgce,Peg10"
Merged-chr6-4762482-3,chr6,4762360,4762597,2,"Sgce,Peg10"
Merged-chr6-4764320-2,chr6,4764189,4764451,2,"Sgce,Peg10"
Merged-chr6-4765436-1,chr6,4765336,4765536,2,"Sgce,Peg10"
Merged-chr6-4772698-1,chr6,4772598,4772798,2,"Sgce,Peg10"
Merged-chr6-4785914-1,chr6,4785814,4786014,2,"Sgce,Peg10"
Merged-chr6-4796875-1,chr6,4796775,4796975,2,"Sgce,Peg10"
Merged-chr6-4805185-1,chr6,4805085,4805285,3,"Sgce,Peg10,Ppp1r9a"
Merged-chr6-4806660-1,chr6,4806560,4806760,3,"Sgce,Peg10,Ppp1r9a"
Merged-chr6-4818885-1,chr6,4818785,4818985,3,"Sgce,Peg10,Ppp1r9a"
Merged-chr6-4825706-1,chr6,4825606,4825806,3,"Sgce,Peg10,Ppp1r9a"
Merged-chr6-4831026-1,chr6,4830926,4831126,3,"Sgce,Peg10,Ppp1r9a"
Merged-chr6-4831462-1,chr6,4831362,4831562,3,"Sgce,Peg10,Ppp1r9a"
Merged-chr6-4834545-1,chr6,4834445,4834645,3,"Sgce,Peg10,Ppp1r9a"
Merged-chr6-4834967-1,chr6,4834867,4835067,3,"Sgce,Peg10,Ppp1r9a"
Merged-chr6-4873189-1,chr6,4873089,4873289,1,Ppp1r9a
Merged-chr6-4874389-1,chr6,4874289,4874489,1,Ppp1r9a
Merged-chr6-4877572-1,chr6,4877472,4877672,1,Ppp1r9a
Merged-chr6-4894591-1,chr6,4894491,4894691,1,Ppp1r9a
Merged-chr6-4899692-1,chr6,4899592,4899792,1,Ppp1r9a
Merged-chr6-4903725-1,chr6,4903625,4903825,1,Ppp1r9a
Merged-chr6-4910270-1,chr6,4910170,4910370,1,Ppp1r9a
Merged-chr6-4920660-1,chr6,4920560,4920760,1,Ppp1r9a
Merged-chr6-4922921-1,chr6,4922821,4923021,1,Ppp1r9a
Merged-chr6-4924026-24,chr6,4923763,4924269,1,Ppp1r9a
Merged-chr6-4925446-1,chr6,4925346,4925546,1,Ppp1r9a
Merged-chr6-4926402-1,chr6,4926302,4926502,1,Ppp1r9a
Merged-chr6-4933623-1,chr6,4933523,4933723,1,Ppp1r9a
Merged-chr6-4936623-1,chr6,4936523,4936723,1,Ppp1r9a
Merged-chr6-4940303-1,chr6,4940203,4940403,1,Ppp1r9a
Merged-chr6-4950253-1,chr6,4950153,4950353,1,Ppp1r9a
Merged-chr6-4952547-1,chr6,4952447,4952647,1,Ppp1r9a
Merged-chr6-4956735-1,chr6,4956635,4956835,1,Ppp1r9a
Merged-chr6-4965116-1,chr6,4965016,4965216,1,Ppp1r9a
Merged-chr6-4967415-2,chr6,4967309,4967522,1,Ppp1r9a
Merged-chr6-4969220-1,chr6,4969120,4969320,1,Ppp1r9a
Merged-chr6-4973653-1,chr6,4973553,4973753,1,Ppp1r9a
Merged-chr6-4974459-1,chr6,4974359,4974559,1,Ppp1r9a
Merged-chr6-4976543-1,chr6,4976443,4976643,1,Ppp1r9a
Merged-chr6-4979093-1,chr6,4978993,4979193,1,Ppp1r9a
Merged-chr6-4992027-1,chr6,4991927,4992127,1,Ppp1r9a
Merged-chr6-4993833-2,chr6,4993703,4993964,1,Ppp1r9a
Merged-chr6-4994685-1,chr6,4994585,4994785,1,Ppp1r9a
Merged-chr6-4998035-1,chr6,4997935,4998135,1,Ppp1r9a
Merged-chr6-4999815-1,chr6,4999715,4999915,1,Ppp1r9a
Merged-chr6-5000838-1,chr6,5000738,5000938,1,Ppp1r9a
Merged-chr6-5014145-1,chr6,5014045,5014245,1,Ppp1r9a
Merged-chr6-5027886-1,chr6,5027786,5027986,1,Ppp1r9a
Merged-chr6-5037370-1,chr6,5037270,5037470,1,Ppp1r9a
Merged-chr6-5052509-1,chr6,5052409,5052609,1,Ppp1r9a
Merged-chr6-5056888-1,chr6,5056788,5056988,1,Ppp1r9a
Merged-chr6-5059384-1,chr6,5059284,5059484,1,Ppp1r9a
Merged-chr6-5071214-2,chr6,5071046,5071382,2,"Ppp1r9a,Pon1"
Merged-chr6-5086216-1,chr6,5086116,5086316,2,"Ppp1r9a,Pon1"
Merged-chr6-5093512-1,chr6,5093412,5093612,2,"Ppp1r9a,Pon1"
Merged-chr6-5096533-1,chr6,5096433,5096633,2,"Ppp1r9a,Pon1"
Merged-chr6-5103919-3,chr6,5103785,5104050,2,"Ppp1r9a,Pon1"
Merged-chr6-5110594-43,chr6,5110432,5110770,2,"Ppp1r9a,Pon1"
Merged-chr6-5116385-1,chr6,5116285,5116485,2,"Ppp1r9a,Pon1"
Merged-chr6-5134754-1,chr6,5134654,5134854,3,"Ppp1r9a,Pon1,Pon3"
Merged-chr6-5140762-2,chr6,5140645,5140880,3,"Ppp1r9a,Pon1,Pon3"
Merged-chr6-5142564-1,chr6,5142464,5142664,3,"Ppp1r9a,Pon1,Pon3"
Merged-chr6-5148083-17,chr6,5147857,5148247,3,"Ppp1r9a,Pon1,Pon3"
