gene_name,chrom,txStart,txEnd
1700010I14Rik,chr17,8888332,9108319
6530411M01Rik,chr17,9047718,9268022
Pabpc6,chr17,9566496,9769704
4930452A19Rik,chr17,9650751,9875866
Qk,chr17,10106470,10419361
Cahm,chr17,10219918,10421141
1700110C19Rik,chr17,10224601,10429312
Pacrg,chr17,10303011,10940191
A230009B12Rik,chr17,10356215,10593057
Park2,chr17,10740358,12163366
D17Ertd648e,chr17,11763069,11983189
Agpat4,chr17,12019283,12319640
Map3k4,chr17,12127620,12418660
4732491K20Rik,chr17,12218852,12427250
Plg,chr17,12278608,12519384
Slc22a3,chr17,12319973,12607704
C030013G03Rik,chr17,12366843,12579577
Slc22a2,chr17,12484188,12728488
Slc22a1,chr17,12548874,12775838
Igf2r,chr17,12582405,12869706
Airn,chr17,12641310,12959884
Mas1,chr17,12738840,12968143
Mrgprh,chr17,12776033,12977842
Pnldc1,chr17,12788901,13010000
Mrpl18,chr17,12811354,13016091
Tcp1,chr17,12816328,13025067
Snora20,chr17,12822856,13022917
Acat3,chr17,12823958,13040396
Acat2,chr17,12843041,13060725
Wtap,chr17,12866798,13092539
Sod2,chr17,12907838,13118119
Gpr31b,chr17,12951320,13152280
Tcp10b,chr17,12961110,13182226
Gm11166,chr17,12996659,13198472
Unc93a,chr17,13008616,13231791
Gm10512,chr17,13105041,13306211
Smok2a,chr17,13121187,13327658
Smok2b,chr17,13130262,13337189
Tcp10c,chr17,13254571,13477223
2700054A10Rik,chr17,13387020,13654094
Smok4a,chr17,13421455,13628434
Tcte2,chr17,13616435,13861394
Afdn,chr17,13660540,14005794
Gm7168,chr17,13848372,14050678
Dact2,chr17,14095229,14303831
Smoc2,chr17,14179505,14504790
4930474M22Rik,chr17,14289106,14498942
Thbs2,chr17,14565499,14794262
Wdr27,chr17,14718671,15043124
1600012H06Rik,chr17,14843183,15045939
Phf10,chr17,14844994,15061260
LOC106740,chr17,14847735,15048823
Gm3417,chr17,14864188,15141559
Gm3448,chr17,14864188,15141559
Tcte3,chr17,14864191,15141559
9030025P20Rik,chr17,14878863,15091577
Gm3435,chr17,14909839,15122449
Ermard,chr17,14941611,15164232
Gm5091,chr17,15131584,15340783
Gm10510,chr17,15250812,15454461
Dll1,chr17,15267353,15475823
Fam120b,chr17,15296201,15533581
Psmb1,chr17,15375720,15598276
Tbp,chr17,15399887,15617427
Pdcd2,chr17,15421574,15627301
Prdm9,chr17,15443078,15663323
4933401D09Rik,chr17,15531787,15741102
Chd1,chr17,15604966,15872612
Rgmb,chr17,15706252,15926586
Zfp960,chr17,16964102,17189631
Zfp97,chr17,17021382,17246878
Gm6712,chr17,17194442,17419585
Riok2,chr17,17274331,17494899
Lix1,chr17,17302685,17559388
Lnpep,chr17,17427722,17724489
Vmn2r90,chr17,17603940,17834167
Mir99b,chr17,17730187,17930257
Mirlet7e,chr17,17730351,17930444
Mir125a,chr17,17730811,17930879
Spaca6,chr17,17730974,17939071
Has1,chr17,17743325,17955188
Fpr1,chr17,17776470,17983939
Fpr2,chr17,17787823,17993952
Fpr3,chr17,17870457,18071677
Fpr-rs4,chr17,17921732,18122704
Vmn2r124,chr17,17949483,18174220
Vmn2r91,chr17,17985056,18236643
Vmn2r92,chr17,18051929,18285178
Vmn2r94,chr17,18143569,18377566
Vmn2r93,chr17,18198280,18426441
Vmn2r95,chr17,18324103,18552324
Vmn2r96,chr17,18481726,18698157
Vmn2r97,chr17,18814321,19048071
Vmn2r98,chr17,18953492,19181311
Vmn2r99,chr17,19262134,19494590
Vmn2r100,chr17,19404810,19632060
Vmn2r101,chr17,19477230,19712317
Vmn2r102,chr17,19560398,19794748
Vmn2r103,chr17,19673362,19912536
Vmn2r104,chr17,19929424,20148205
Fpr-rs6,chr17,20082077,20283097
Vmn2r105,chr17,20108229,20334872
Vmn2r106,chr17,20167546,20385430
Vmn2r107,chr17,20245424,20475772
Vmn1r224,chr17,20319162,20520059
Vmn2r108,chr17,20362372,20581236
Vmn1r225,chr17,20402298,20603195
Vmn2r109,chr17,20440516,20664756
Vmn2r110,chr17,20473828,20696259
Fpr-rs3,chr17,20523845,20724877
Vmn1r226,chr17,20587507,20788404
Vmn1r227,chr17,20635099,20836126
Vmn1r228,chr17,20676058,20877501
Vmn1r229,chr17,20714494,20915415
Vmn1r230,chr17,20746550,20947501
Vmn1r231,chr17,20789715,20990651
Vmn1r232,chr17,20813204,21014363
Ppp2r1a,chr17,20845453,21065905
Vmn1r233,chr17,20893726,21094686
Zfp160,chr17,20908940,21128856
Gm5092,chr17,20991207,21203347
Vmn1r234,chr17,21128825,21329815
Vmn1r235,chr17,21160426,21362863
Vmn1r236,chr17,21186532,21387653
Vmn1r237,chr17,21214016,21414886
Zfp677,chr17,21283747,21499265
Zfp54,chr17,21323226,21535384
Zfp51,chr17,21350373,21565589
Zfp53,chr17,21388987,21610477
9330136K24Rik,chr17,21428195,21635878
Zfp52,chr17,21435538,21662601
Zfp948,chr17,21467045,21688682
Zfp983,chr17,21550610,21764966
Gm10509,chr17,21590211,21792213
Zfp760,chr17,21607740,21825636
Zfp229,chr17,21633723,21848969
Zfp820,chr17,21716875,21945759
Zfp995,chr17,21779569,22009926
Zfp942,chr17,21826962,22062464
Zfp943,chr17,21862558,22094366
Zfp947,chr17,22044358,22265977
Zfp994,chr17,22097264,22325614
Zfp944,chr17,22237988,22461400
Zfp758,chr17,22261452,22477281
Zfp946,chr17,22324201,22556689
Vmn2r111,chr17,22447940,22673273
Vmn2r112,chr17,22501147,22719133
Gm16386,chr17,22676229,22917747
Zfp945,chr17,22746696,22967134
Vmn2r113,chr17,22843183,23058814
Vmn2r-ps129,chr17,22904970,23106659
Zfp40,chr17,23073868,23293228
Vmn2r114,chr17,23190933,23412313
Vmn2r115,chr17,23243976,23460128
Vmn2r116,chr17,23284802,23501864
Vmn2r117,chr17,23359674,23579597
6330415G19Rik,chr17,23450798,23665294
Zfp213,chr17,23456766,23664226
Zfp13,chr17,23475851,23699487
Zscan10,chr17,23500825,23711019
Mmp25,chr17,23529175,23745269
Bicdl2,chr17,23560505,23768619
Thoc6,chr17,23568618,23773770
Hcfc1r1,chr17,23573607,23775524
Tnfrsf12a,chr17,23575444,23777449
Cldn6,chr17,23579364,23782446
Cldn9,chr17,23582583,23784026
Pkmyt1,chr17,23626335,23836729
Paqr4,chr17,23636185,23840330
Kremen2,chr17,23641198,23845829
9530082P21Rik,chr17,23649235,23854065
Flywch1,chr17,23655422,23871591
Flywch2,chr17,23676917,23886077
Srrm2,chr17,23703186,23924743
Elob,chr17,23724739,23929109
Prss33,chr17,23733360,23935767
Prss41,chr17,23736784,23944156
Prss32,chr17,23753771,23959776
Prss21,chr17,23768071,23973113
Dcpp1,chr17,23780875,23982853
Dcpp2,chr17,23798721,24000787
Dcpp3,chr17,23817457,24019441
Sbp,chr17,23841995,24045607
Sbpl,chr17,23853084,24055273
Prss30,chr17,23872126,24075230
Prss22,chr17,23893533,24098100
Prss27,chr17,23938242,24145949
Kctd5,chr17,23947719,24173485
Pdpk1,chr17,23973679,24250922
Amdhd2,chr17,24055832,24263733
Atp6v0c-ps2,chr17,24063864,24269395
Atp6v0c,chr17,24063865,24269429
Tbc1d24,chr17,24075430,24305562
Ntn3,chr17,24103842,24309387
1600002H07Rik,chr17,24115055,24320769
Ccnf,chr17,24123231,24351409
Mir5134,chr17,24134526,24334604
Mir6965,chr17,24140883,24340947
Abca17,chr17,24164278,24447252
Abca3,chr17,24252022,24510204
D330041H03Rik,chr17,24309480,24514513
Rnps1,chr17,24314674,24525897
Eci1,chr17,24326682,24539316
Dnase1l2,chr17,24340767,24543101
E4f1,chr17,24343777,24555392
Pgp,chr17,24370472,24571596
Mlst8,chr17,24373549,24579078
Bricd5,chr17,24373883,24575469
Caskin1,chr17,24388782,24608907
Traf7,chr17,24408849,24627938
Rab26os,chr17,24428250,24628744
Rab26,chr17,24429053,24633747
Pkd1,chr17,24449949,24696514
Tsc2,chr17,24495815,24732627
Nthl1,chr17,24532681,24738838
Slc9a3r2,chr17,24539281,24750305
Npw,chr17,24557329,24758425
Zfp598,chr17,24569686,24782023
Syngr3,chr17,24585091,24789949
Gfer,chr17,24593190,24796156
Noxo1,chr17,24596233,24800529
Tbl3,chr17,24600652,24807653
Rnf151,chr17,24615839,24818057
Snhg9,chr17,24619530,24819965
Snora78,chr17,24619675,24819832
Rps2,chr17,24620062,24821927
Snora64,chr17,24620788,24820905
Ndufb10,chr17,24622066,24824388
Rpl3l,chr17,24627828,24836149
Msrb1,chr17,24636592,24842778
Hs3st6,chr17,24653002,24858684
Meiob,chr17,24704381,24939787
Fahd1,chr17,24748895,24950302
Hagh,chr17,24750489,24964450
Igfals,chr17,24778769,24982008
Nubp2,chr17,24782610,24986350
Spsb3,chr17,24786673,24992147
Eme2,chr17,24792151,24995087
Mrps34,chr17,24795119,24996273
Nme3,chr17,24796499,24997529
Mapk8ip3,chr17,24797505,25036977
Hn1l,chr17,24842469,25060623
Cramp1l,chr17,24861225,25115230
Ift140,chr17,24916085,25199497
Tmem204,chr17,24957701,25181114
Telo2,chr17,24999568,25215967
Ptx4,chr17,25020759,25225268
Clcn7,chr17,25033390,25262103
Ccdc154,chr17,25062460,25271913
BC003965,chr17,25084560,25287662
Unkl,chr17,25088399,25334443
Gnptg,chr17,25134295,25340140
Tsr3,chr17,25140169,25342799
Baiap3,chr17,25142658,25356364
Mir3547,chr17,25145550,25345638
Ube2i,chr17,25160510,25374310
Gm17801,chr17,25174123,25375528
Prss34,chr17,25198393,25400161
Prss28,chr17,25208645,25411876
Prss29,chr17,25218653,25422684
Tpsab1,chr17,25243244,25445562
Tpsb2,chr17,25266332,25468092
Tpsg1,chr17,25270552,25474442
Cacna1h,chr17,25274286,25533783
Tekt4,chr17,25371589,25576594
Sstr5,chr17,25389874,25597288
Sox8,chr17,25465892,25670686
2810468N07Rik,chr17,25470810,25675043
Lmf1,chr17,25479173,25762826
Gng13,chr17,25617171,25819102
Chtf18,chr17,25619029,25827415
Rpusd1,chr17,25627750,25831456
Mslnl,chr17,25636039,25848330
Msln,chr17,25648612,25854327
Narfl,chr17,25673775,25883332
Haghl,chr17,25679842,25885586
Mir6966,chr17,25680807,25880879
Ccdc78,chr17,25686579,25890513
Fam173a,chr17,25690499,25892394
Metrn,chr17,25694570,25897045
Fbxl16,chr17,25709084,25921265
Wdr24,chr17,25723626,25928730
Jmjd8,chr17,25729042,25931843
Stub1,chr17,25730635,25933361
Mir3082,chr17,25731364,25931428
Rhbdl1,chr17,25734464,25937127
Rhot2,chr17,25738837,25944851
Wdr90,chr17,25744733,25961515
Fam195a,chr17,25763697,25968738
Mettl26,chr17,25775499,25977163
Wfikkn1,chr17,25777627,25980858
Rab40c,chr17,25782113,26019714
Gm10012,chr17,25801855,26002227
Pigq,chr17,25826419,26041989
Nhlrc4,chr17,25842232,26044931
Capn15,chr17,25858363,26085874
Rab11fip3,chr17,25889035,26169177
Decr2,chr17,25981210,26190164
Nme4,chr17,25991744,26195470
Tmem8,chr17,26013315,26223253
Mrpl28,chr17,26023502,26226613
Axin1,chr17,26038685,26295811
Pdia2,chr17,26095998,26299087
Arhgdig,chr17,26099182,26301350
Rgs11,chr17,26102961,26311324
Fam234a,chr17,26112691,26344242
Luc7l,chr17,26152909,26385506
Neurl1b,chr17,26314964,26546342
Dusp1,chr17,26405590,26608472
Ergic1,chr17,26461511,26756933
Atp6v0e,chr17,26576395,26799646
Crebrf,chr17,26615649,26876626
Bnip1,chr17,26681078,26892521
Nkx2-5,chr17,26738664,26941565
Kifc5b,chr17,26817090,27032579
Gm27775,chr17,26820961,33986733
Gm27740,chr17,26820961,33986733
Phf1,chr17,26833126,27037908
Mir6968,chr17,26835471,27035539
Cuta,chr17,26837971,27039538
Syngap1,chr17,26841451,27070645
Mir3083,chr17,26848055,27048119
Zbtb9,chr17,26873178,27076203
Ggnbp1,chr17,26918034,27136378
Bak1,chr17,26919811,27128626
Itpr3,chr17,26957303,27222223
Mir7677,chr17,26991244,27191311
Uqcc2,chr17,27022664,27233891
Ip6k3,chr17,27043970,27267764
Lemd2,chr17,27089599,27304438
9630028I04Rik,chr17,27135074,27348066
Mir7214,chr17,27217034,27417095
Mir7216,chr17,27228384,27428460
Mir7217,chr17,27255737,27455799
Mir7218,chr17,27258096,27458155
Grm4,chr17,27322387,27603533
Hmga1,chr17,27456573,27663672
Hmga1-rs1,chr17,27456652,27663671
AI413582,chr17,27463768,27665727
Nudt3,chr17,27479381,27723452
Rps10,chr17,27530428,27735242
Pacsin1,chr17,27555590,27811117
Spdef,chr17,27614446,27828951
D17Wsu92e,chr17,27651231,27920542
Snrpc,chr17,27740086,27951967
Uhrf1bp1,chr17,27756506,28000040
Taf11,chr17,27801127,28007724
Anks1,chr17,27809305,28162779
Tcp11,chr17,27966746,28180639
Mir5098,chr17,28027350,28373622
Scube3,chr17,28042525,28271345
Zfp523,chr17,28077417,28305886
Def6,chr17,28107777,28328608
Ppard,chr17,28132753,28401469
1810013A23Rik,chr17,28171707,28373163
Fance,chr17,28213529,28426574
Rpl10a,chr17,28228470,28431033
Tead3,chr17,28231672,28450805
Tulp1,chr17,28251514,28465216
Fkbp5,chr17,28298752,28586149
Armc12,chr17,28430860,28638975
Clpsl2,chr17,28449486,28652618
Clps,chr17,28458209,28660766
Mir6969,chr17,28458440,28658501
Lhfpl5,chr17,28475718,28683593
Srpk1,chr17,28489587,28722521
Slc26a8,chr17,28537778,28789987
Mapk14,chr17,28591341,28848405
Mapk13,chr17,28669316,28878704
Brpf3,chr17,28701125,28938789
Pnpla1,chr17,28758410,28990308
4930539E08Rik,chr17,28796394,29015324
1700030A11Rik,chr17,28805264,29006771
Pxt1,chr17,28833985,29042262
Kctd20,chr17,28853215,29067937
Stk38,chr17,28870884,29107937
Srsf3,chr17,28932659,29143372
Trp53cor1,chr17,28957473,29179126
Cdkn1a,chr17,28990978,29200722
Rab44,chr17,29035055,29248976
Cpne5,chr17,29056520,29337790
Ppil1,chr17,29150834,29363971
BC004004,chr17,29168787,29402887
Pi16,chr17,29218881,29428902
Mtch1,chr17,29232075,29447932
Fgd2,chr17,29260913,29479535
Pim1,chr17,29391044,29595459
Tmem217,chr17,29426017,29649593
Tbc1d22b,chr17,29449801,29706808
Tbc1d22bos,chr17,29478815,29696305
Rnf8,chr17,29514788,29741664
Gm28043,chr17,29514788,29805979
Cmtr1,chr17,29560594,29805979
Ccdc167,chr17,29595976,29817017
Mdga1,chr17,29727957,29987882
Zfand3,chr17,29905086,30310020
Btbd9,chr17,30115523,30676287
Mir6412,chr17,30156456,30356535
Gm6402,chr17,30294824,30496180
Glo1,chr17,30492861,30712659
1700097N02Rik,chr17,30522440,30726905
Dnah8,chr17,30526935,30975264
Glp1r,chr17,30801866,31036510
Umodl1,chr17,30854682,31110710
Abcg1,chr17,30957693,31217981
Tff3,chr17,31025305,31229611
Tff2,chr17,31041061,31244282
LOC102631757,chr17,31052751,31263052
Tff1,chr17,31061395,31265053
Tmprss3,chr17,31079267,31298974
Ubash3a,chr17,31108065,31342403
Rsph1,chr17,31155019,31377356
Slc37a1,chr17,31195482,31450698
Pde9a,chr17,31286233,31576309
Wdr4,chr17,31394321,31612487
Ndufv3,chr17,31420114,31631325
Pknox1,chr17,31464772,31707693
Cbs,chr17,31512622,31737205
U2af1,chr17,31547081,31758754
Cryaa,chr17,31577930,31781730
Sik1,chr17,31744247,31955804
Hsf2bp,chr17,31844768,32134508
Rrp1b,chr17,31936161,32162862
Pdxk-ps,chr17,31976082,32191423
Notch3,chr17,32020892,32266852
Ephx3,chr17,32083769,32289549
Brd4,chr17,32096271,32384133
Gm4432,chr17,32141919,32342855
Akap8,chr17,32203671,32421238
Akap8l,chr17,32221423,32450577
Wiz,chr17,32254049,32489439
Rasal3,chr17,32290658,32503582
A530088E08Rik,chr17,32303013,32504808
Pglyrp2,chr17,32312460,32524167
Cyp4f39,chr17,32352722,32593320
Cyp4f17,chr17,32406461,32628894
Cyp4f16,chr17,32436628,32651797
Cyp4f37,chr17,32521318,32736184
Cyp4f40,chr17,32559482,32776480
Cyp4f15,chr17,32585630,32803352
Zfp871,chr17,32665495,32888287
Zfp811,chr17,32695675,32909931
Zfp799,chr17,32715452,32930261
Zfp870,chr17,32779220,32991603
Cyp4f14,chr17,32805069,33017342
Cyp4f13,chr17,32824687,33047361
Cyp4f41-ps,chr17,32850960,33065716
Zfp472,chr17,32865830,33079211
Zfp952,chr17,32893138,33105457
Zfp763,chr17,32916863,33133381
4921501E09Rik,chr17,32964142,33168058
Zfp563,chr17,32989366,33210704
Morc2b,chr17,33035589,33239683
Olfr55,chr17,33076415,33277363
Olfr239,chr17,33099061,33300009
Gm4461,chr17,33115260,33316351
Zfp955a,chr17,33139506,33355145
Olfr63,chr17,33168725,33369676
Zfp955b,chr17,33189543,33404689
Zfp81,chr17,33233727,33458878
Zfp101,chr17,33280178,33494637
Actl9,chr17,33332898,33534267
Adamts10,chr17,33424084,33653782
Myo1f,chr17,33455706,33707764
Zfp414,chr17,33529091,33731714
Pram1,chr17,33538055,33745706
Hnrnpm,chr17,33546232,33785458
2-Mar,chr17,33585691,33818677
Rab11b,chr17,33642483,33860486
Angptl4,chr17,33674899,33881575
Kank3,chr17,33710522,33922914
Rps28,chr17,33723036,33924498
Ndufa7,chr17,33724571,33938316
Cd320,chr17,33743090,33949774
Kifc1,chr17,33775665,33990633
Platr17,chr17,33805134,34006675
BC051226,chr17,33808181,34009178
Daxx,chr17,33809444,34015590
Zbtb22,chr17,33816175,34019325
Tapbp,chr17,33819477,34029290
Rgl2,chr17,33829893,34037687
Pfdn6,chr17,33838908,34040343
Wdr46,chr17,33840722,34049695
B3galt4,chr17,33849911,34051488
Rps18,chr17,33851998,34055641
Vps52,chr17,33855881,34066488
H2-K2,chr17,33874658,34078791
AA388235,chr17,33881491,34085358
H2-K1,chr17,33896011,34100347
Ring1,chr17,33920791,34124680
Mir219a-1,chr17,33924982,34125092
Mir219c,chr17,33925011,34125071
H2-Ke6,chr17,33926032,34128055
Slc39a7,chr17,33928265,34131690
Rxrb,chr17,33931811,34138403
Col11a2,chr17,33939137,34166684
BC051537,chr17,33983842,34195309
H2-Oa,chr17,33992378,34195234
Brd2,chr17,34012018,34222607
H2-DMa,chr17,34022831,34239101
H2-DMb2,chr17,34045415,34251095
H2-DMb1,chr17,34053190,34260229
Psmb9,chr17,34082098,34287330
Tap1,chr17,34087555,34297225
Psmb8,chr17,34098194,34301454
Tap2,chr17,34104478,34316321
H2-Ob,chr17,34138904,34345908
H2-Ab1,chr17,34163226,34369418
H2-Aa,chr17,34182750,34387771
H2-Eb1,chr17,34205866,34416674
H2-Eb2,chr17,34225674,34441410
H2-Ea-ps,chr17,34242211,34444645
Btnl2,chr17,34254821,34469492
Btnl1,chr17,34277131,34486028
BC051142,chr17,34298819,34560734
Btnl4,chr17,34369041,34575937
Btnl5-ps,chr17,34387405,34597429
Btnl6,chr17,34407934,34617352
Notch4,chr17,34464294,34688543
Gpsm3,chr17,34489805,34691754
Pbx2,chr17,34492470,34697341
Ager,chr17,34497849,34700937
Rnf5,chr17,34501098,34703561
Agpat1,chr17,34505860,34713449
Egfl8,chr17,34513349,34715971
Ppt2,chr17,34516661,34728279
Prrt1,chr17,34529685,34732260
Fkbpl,chr17,34544882,34746327
Atf6b,chr17,34547145,34755074
Tnxb,chr17,34570534,34819815
C4b,chr17,34628380,34843897
Cyp21a1,chr17,34701347,34904426
C4a,chr17,34709091,34923454
Stk19,chr17,34723992,34936903
Dxo,chr17,34737018,34939186
Skiv2l,chr17,34739225,34950204
Mir6971,chr17,34741808,34941871
Mir6970,chr17,34745100,34945167
Nelfe,chr17,34750390,34956372
Cfb,chr17,34756373,34962514
Mir6972,chr17,34757568,34957632
C2,chr17,34762601,34982100
Zbtb12,chr17,34794558,34996844
Ehmt2,chr17,34798491,35014050
Slc44a4,chr17,34814465,35030436
Neu1,chr17,34831252,35037297
1110038B12Rik,chr17,34850235,35052471
Snord52,chr17,34850949,35051008
Hspa1b,chr17,34856428,35059238
Hspa1a,chr17,34869358,35072156
Hspa1l,chr17,34872702,35079228
Lsm2,chr17,34881853,35085893
D17H6S56E-5,chr17,34896723,35100746
Vars,chr17,34900906,35116329
Vwa7,chr17,34916578,35126741
Sapcd1,chr17,34925972,35128016
Msh5,chr17,34928604,35146745
Clic1,chr17,34950242,35158719
Ddah2,chr17,34959034,35162099
G6b,chr17,34962692,35166184
G6bos,chr17,34964436,35165596
Ly6g6c,chr17,34967324,35170048
Ly6g6d,chr17,34971347,35174464
Ly6g6e,chr17,34976941,35178804
Ly6g6f,chr17,34980537,35185595
Abhd16a,chr17,34989290,35202987
Ly6g5c,chr17,35008299,35211953
Ly6g5b,chr17,35013945,35215400
Csnk2b,chr17,35016194,35222053
Gpank1,chr17,35021495,35224815
D17H6S53E,chr17,35026401,35228855
Apom,chr17,35028996,35231752
Bag6,chr17,35035177,35247322
Prrc2a,chr17,35049085,35264877
Aif1,chr17,35070991,35276001
Lst1,chr17,35085094,35288440
Ltb,chr17,35094506,35296305
Mir6973a,chr17,35094971,35295049
Tnf,chr17,35099366,35302007
Lta,chr17,35103164,35305351
Mir6974,chr17,35104474,35304557
Nfkbil1,chr17,35120174,35335815
Atp6v1g2,chr17,35135009,35338768
Ddx39b,chr17,35141745,35353707
Mir6975,chr17,35144074,35344135
Mir8094,chr17,35151288,35351405
H2-D1,chr17,35163093,35367497
H2-L,chr17,35163122,35366730
H2-Q1,chr17,35220557,35425099
H2-Q2,chr17,35242332,35445722
H2-Q4,chr17,35279616,35484674
H2-Q5,chr17,35294098,35495630
H2-Q8,chr17,35324846,35528361
H2-Q6,chr17,35324876,35528361
H2-Q7,chr17,35339154,35543773
H2-Q9,chr17,35339166,35543770
H2-Q10,chr17,35370088,35574563
Pou5f1,chr17,35406031,35610777
Tcf19,chr17,35412734,35616824
Cchcr1,chr17,35417115,35631015
Psors1c2,chr17,35433200,35634648
Cdsn,chr17,35452127,35657180
2300002M23Rik,chr17,35467484,35668945
Gm9573,chr17,35517922,35726637
Dpcr1,chr17,35535754,35743695
Sfta2,chr17,35549707,35750569
Vars2,chr17,35555634,35767592
Gtf2h4,chr17,35567727,35773743
Ddr1,chr17,35581566,35804139
4833427F10Rik,chr17,35672449,35880687
Ier3,chr17,35721712,35922911
Flot1,chr17,35723356,35932787
Tubb5,chr17,35733919,35938301
Mdc1,chr17,35741497,35959670
Nrm,chr17,35761317,35965400
Ppp1r18,chr17,35765594,35975596
Dhx16,chr17,35779777,35992668
2310061I04Rik,chr17,35792676,35997378
Atat1,chr17,35797595,36010075
Mrps18b,chr17,35810379,36016440
Ppp1r10,chr17,35817195,36032283
Mir1894,chr17,35817888,36017969
Gm8801,chr17,35847153,36053317
Abcf1,chr17,35856818,36069750
Mir877,chr17,35860729,36060814
Prr3,chr17,35872538,36079825
Gnl1,chr17,35879954,36089462
A930015D03Rik,chr17,35894503,36138174
H2-T24,chr17,35905694,36120560
H2-T23,chr17,35929976,36132701
H2-T22,chr17,35937127,36142742
H2-T9,chr17,35938408,36142692
Gm6034,chr17,35942960,36158645
Gm11127,chr17,35955815,36158371
H2-Bl,chr17,35980188,36184249
H2-T-ps,chr17,36009029,36211676
H2-T10,chr17,36015870,36221444
Gm7030,chr17,36027608,36229425
2410017I17Rik,chr17,36045017,36262374
Gm8909,chr17,36064443,36268537
Gm6623,chr17,36078776,36281364
H2-T3,chr17,36085570,36290151
Rpp21,chr17,36155672,36357846
Trim39,chr17,36158872,36372004
H2-M10.2,chr17,36184280,36386421
H2-M10.1,chr17,36222859,36426150
H2-M10.3,chr17,36265003,36468417
H2-M10.4,chr17,36360163,36562329
H2-M11,chr17,36447074,36649252
H2-M9,chr17,36540424,36742644
H2-M1,chr17,36570007,36772197
H2-M10.5,chr17,36672909,36876235
H2-M10.6,chr17,36712174,36915566
Trim26,chr17,36737145,36959398
Trim15,chr17,36760690,36967210
Trim10,chr17,36769573,36977833
Trim40,chr17,36781597,36990125
Trim31,chr17,36798129,37010217
1700031A10Rik,chr17,36823791,37033432
Rnf39,chr17,36843050,37047986
Ppp1r11,chr17,36848354,37051792
Znrd1,chr17,36854357,37058428
Znrd1as,chr17,36858591,37065623
2410137M14Rik,chr17,36877700,37081237
H2-M5,chr17,36886854,37089504
Zfp57,chr17,36901162,37110729
Mog,chr17,36910739,37123398
Gabbr1,chr17,36945965,37174305
Olfr90,chr17,36985190,37186236
Olfr91,chr17,36992933,37193872
Olfr92,chr17,37011041,37211980
Olfr93,chr17,37051031,37251970
Ubd,chr17,37093891,37296101
Olfr94,chr17,37096805,37297966
Olfr95,chr17,37110912,37311851
Olfr96,chr17,37125126,37326068
Olfr97,chr17,37131435,37332368
Olfr98,chr17,37162732,37363662
H2-M3,chr17,37170233,37374485
Olfr99,chr17,37179500,37380418
Olfr101,chr17,37199493,37400420
Olfr102,chr17,37213410,37414437
Olfr100,chr17,37213455,37414382
Olfr103,chr17,37236288,37437230
Olfr107,chr17,37305476,37506509
Olfr108,chr17,37345479,37546517
Olfr109,chr17,37366207,37567152
H2-M2,chr17,37380850,37583554
Olfr110,chr17,37392467,37599674
Olfr111,chr17,37429956,37630997
Olfr112,chr17,37463238,37669451
Olfr113,chr17,37474482,37675421
Olfr114,chr17,37489412,37690351
Olfr115,chr17,37509784,37710779
Olfr116,chr17,37523667,37724633
Olfr117,chr17,37559377,37760331
Olfr118,chr17,37572024,37772990
Olfr119,chr17,37596684,37801637
Olfr120,chr17,37625998,37826991
Olfr121,chr17,37648865,37853004
Olfr122,chr17,37668641,37872620
Olfr123,chr17,37695445,37896375
Olfr124,chr17,37705068,37906190
Olfr125,chr17,37734910,37936028
