peak_name,chr,start,end
Merged-chr12-3423686-1,chr12,3423586,3423786
Merged-chr12-3426169-2,chr12,3426058,3426281
Merged-chr12-3426789-61,chr12,3426628,3426987
Merged-chr12-3427675-41,chr12,3427470,3427904
Merged-chr12-3437375-7,chr12,3436992,3437615
Merged-chr12-3437989-3,chr12,3437838,3438120
Merged-chr12-3441038-1,chr12,3440938,3441138
Merged-chr12-3441596-28,chr12,3441418,3441746
Merged-chr12-3449678-1,chr12,3449578,3449778
Merged-chr12-3450909-1,chr12,3450809,3451009
Merged-chr12-3453700-8,chr12,3453445,3453935
Merged-chr12-3457459-1,chr12,3457359,3457559
Merged-chr12-3463272-12,chr12,3463076,3463463
Merged-chr12-3464072-1,chr12,3463972,3464172
Merged-chr12-3485775-1,chr12,3485675,3485875
Merged-chr12-3488051-1,chr12,3487951,3488151
Merged-chr12-3502055-1,chr12,3501955,3502155
Merged-chr12-3503209-1,chr12,3503109,3503309
Merged-chr12-3507720-1,chr12,3507620,3507820
Merged-chr12-3521146-1,chr12,3521046,3521246
Merged-chr12-3524359-1,chr12,3524259,3524459
Merged-chr12-3527574-1,chr12,3527474,3527674
Merged-chr12-3537926-1,chr12,3537826,3538026
Merged-chr12-3543360-2,chr12,3543166,3543554
Merged-chr12-3545641-1,chr12,3545541,3545741
Merged-chr12-3547034-1,chr12,3546934,3547134
Merged-chr12-3547683-41,chr12,3547515,3547866
Merged-chr12-3548754-31,chr12,3548492,3549020
Merged-chr12-3549576-6,chr12,3549456,3549703
Merged-chr12-3549988-1,chr12,3549888,3550088
Merged-chr12-3557711-1,chr12,3557611,3557811
Merged-chr12-3558180-2,chr12,3558038,3558323
Merged-chr12-3558568-1,chr12,3558468,3558668
Merged-chr12-3560815-57,chr12,3560634,3561086
Merged-chr12-3563863-1,chr12,3563763,3563963
Merged-chr12-3568923-20,chr12,3568782,3569098
Merged-chr12-3571017-1,chr12,3570917,3571117
Merged-chr12-3572432-96,chr12,3571864,3572986
Merged-chr12-3574562-1,chr12,3574462,3574662
Merged-chr12-3574878-2,chr12,3574769,3574988
Merged-chr12-3580310-4,chr12,3580191,3580431
Merged-chr12-3587302-1,chr12,3587202,3587402
Merged-chr12-3590138-1,chr12,3590038,3590238
Merged-chr12-3594103-1,chr12,3594003,3594203
Merged-chr12-3598389-1,chr12,3598289,3598489
Merged-chr12-3609959-4,chr12,3609842,3610102
Merged-chr12-3613293-1,chr12,3613193,3613393
Merged-chr12-3614477-1,chr12,3614377,3614577
Merged-chr12-3632504-1,chr12,3632404,3632604
Merged-chr12-3634520-1,chr12,3634420,3634620
Merged-chr12-3642163-7,chr12,3642013,3642321
Merged-chr12-3648426-1,chr12,3648326,3648526
Merged-chr12-3661458-3,chr12,3661349,3661569
Merged-chr12-3662870-1,chr12,3662770,3662970
Merged-chr12-3671388-5,chr12,3671186,3671572
Merged-chr12-3672921-2,chr12,3672785,3673057
Merged-chr12-3684020-1,chr12,3683920,3684120
Merged-chr12-3695938-25,chr12,3695765,3696082
Merged-chr12-3697199-1,chr12,3697099,3697299
Merged-chr12-3700062-1,chr12,3699962,3700162
Merged-chr12-3702681-1,chr12,3702581,3702781
Merged-chr12-3706395-1,chr12,3706295,3706495
Merged-chr12-3707529-1,chr12,3707429,3707629
Merged-chr12-3712661-1,chr12,3712561,3712761
Merged-chr12-3718362-1,chr12,3718262,3718462
Merged-chr12-3719729-1,chr12,3719629,3719829
Merged-chr12-3727408-1,chr12,3727308,3727508
Merged-chr12-3729806-12,chr12,3729663,3729957
Merged-chr12-3734587-1,chr12,3734487,3734687
Merged-chr12-3736382-1,chr12,3736282,3736482
Merged-chr12-3740319-43,chr12,3740046,3740599
Merged-chr12-3745286-1,chr12,3745186,3745386
Merged-chr12-3745848-19,chr12,3745523,3746094
Merged-chr12-3747524-1,chr12,3747424,3747624
Merged-chr12-3747739-1,chr12,3747639,3747839
Merged-chr12-3749584-1,chr12,3749484,3749684
Merged-chr12-3750870-1,chr12,3750770,3750970
Merged-chr12-3751899-1,chr12,3751799,3751999
Merged-chr12-3755711-17,chr12,3755560,3755892
Merged-chr12-3758517-1,chr12,3758417,3758617
Merged-chr12-3759199-1,chr12,3759099,3759299
Merged-chr12-3759637-31,chr12,3759493,3759834
Merged-chr12-3760367-1,chr12,3760267,3760467
Merged-chr12-3761278-1,chr12,3761178,3761378
Merged-chr12-3770735-1,chr12,3770635,3770835
Merged-chr12-3771279-3,chr12,3771141,3771407
Merged-chr12-3772744-1,chr12,3772644,3772844
Merged-chr12-3773126-1,chr12,3773026,3773226
Merged-chr12-3773787-2,chr12,3773642,3773932
Merged-chr12-3780467-34,chr12,3780326,3780679
Merged-chr12-3781687-59,chr12,3781471,3781847
Merged-chr12-3789675-1,chr12,3789575,3789775
Merged-chr12-3791967-61,chr12,3791790,3792114
Merged-chr12-3793691-1,chr12,3793591,3793791
Merged-chr12-3801797-1,chr12,3801697,3801897
Merged-chr12-3806598-88,chr12,3806150,3807121
Merged-chr12-3807340-2,chr12,3807181,3807500
Merged-chr12-3807933-22,chr12,3807618,3808474
Merged-chr12-3808745-1,chr12,3808645,3808845
Merged-chr12-3811295-1,chr12,3811195,3811395
Merged-chr12-3812360-1,chr12,3812260,3812460
Merged-chr12-3816919-1,chr12,3816819,3817019
Merged-chr12-3817273-8,chr12,3817139,3817434
Merged-chr12-3818511-1,chr12,3818411,3818611
Merged-chr12-3821964-1,chr12,3821864,3822064
Merged-chr12-3823669-47,chr12,3823486,3823872
Merged-chr12-3827968-1,chr12,3827868,3828068
Merged-chr12-3828918-1,chr12,3828818,3829018
Merged-chr12-3829428-6,chr12,3829234,3829632
Merged-chr12-3834697-64,chr12,3834450,3835001
Merged-chr12-3835199-7,chr12,3835022,3835345
Merged-chr12-3835805-27,chr12,3835643,3836006
Merged-chr12-3837156-1,chr12,3837056,3837256
Merged-chr12-3839586-1,chr12,3839486,3839686
Merged-chr12-3842205-1,chr12,3842105,3842305
Merged-chr12-3844498-1,chr12,3844398,3844598
Merged-chr12-3844752-1,chr12,3844652,3844852
Merged-chr12-3845265-2,chr12,3845132,3845398
Merged-chr12-3845782-1,chr12,3845682,3845882
Merged-chr12-3846357-12,chr12,3846129,3846584
Merged-chr12-3847727-6,chr12,3847594,3847849
Merged-chr12-3849908-1,chr12,3849808,3850008
Merged-chr12-3852710-7,chr12,3852591,3852833
Merged-chr12-3856064-70,chr12,3855805,3856486
Merged-chr12-3861822-5,chr12,3861687,3861963
Merged-chr12-3862156-2,chr12,3862056,3862256
Merged-chr12-3862426-15,chr12,3862262,3862575
Merged-chr12-3862732-1,chr12,3862632,3862832
Merged-chr12-3863486-1,chr12,3863386,3863586
Merged-chr12-3864968-1,chr12,3864868,3865068
Merged-chr12-3868423-1,chr12,3868323,3868523
Merged-chr12-3868689-3,chr12,3868546,3868861
Merged-chr12-3871186-65,chr12,3870857,3871359
Merged-chr12-3873096-3,chr12,3872905,3873286
Merged-chr12-3878622-1,chr12,3878522,3878722
Merged-chr12-3883024-1,chr12,3882924,3883124
Merged-chr12-3886451-10,chr12,3886288,3886720
Merged-chr12-3889262-1,chr12,3889162,3889362
Merged-chr12-3890268-1,chr12,3890168,3890368
Merged-chr12-3891339-46,chr12,3890932,3891699
Merged-chr12-3892057-21,chr12,3891819,3892271
Merged-chr12-3896859-1,chr12,3896759,3896959
Merged-chr12-3897250-30,chr12,3897045,3897548
Merged-chr12-3899783-1,chr12,3899683,3899883
Merged-chr12-3900163-1,chr12,3900063,3900263
Merged-chr12-3902884-1,chr12,3902784,3902984
Merged-chr12-3907233-1,chr12,3907133,3907333
Merged-chr12-3915215-1,chr12,3915115,3915315
Merged-chr12-3915532-1,chr12,3915432,3915632
Merged-chr12-3926330-22,chr12,3926176,3926476
Merged-chr12-3929126-1,chr12,3929026,3929226
Merged-chr12-3936687-1,chr12,3936587,3936787
Merged-chr12-3942243-1,chr12,3942143,3942343
Merged-chr12-3944959-1,chr12,3944859,3945059
Merged-chr12-3947638-1,chr12,3947538,3947738
Merged-chr12-3948442-1,chr12,3948342,3948542
Merged-chr12-3959987-60,chr12,3959828,3960194
Merged-chr12-3960376-1,chr12,3960276,3960476
Merged-chr12-3961744-1,chr12,3961644,3961844
Merged-chr12-3964125-1,chr12,3964025,3964225
Merged-chr12-3965663-2,chr12,3965541,3965786
Merged-chr12-3966610-1,chr12,3966510,3966710
Merged-chr12-3968492-3,chr12,3968384,3968598
Merged-chr12-3973731-1,chr12,3973631,3973831
Merged-chr12-3975273-2,chr12,3975158,3975388
Merged-chr12-3981600-61,chr12,3981403,3981805
Merged-chr12-3982460-1,chr12,3982360,3982560
Merged-chr12-3983546-1,chr12,3983446,3983646
Merged-chr12-3983912-12,chr12,3983750,3984053
Merged-chr12-3987420-1,chr12,3987320,3987520
Merged-chr12-3990042-9,chr12,3989864,3990274
Merged-chr12-3992041-1,chr12,3991941,3992141
Merged-chr12-3998775-1,chr12,3998675,3998875
Merged-chr12-4006237-1,chr12,4006137,4006337
Merged-chr12-4009153-1,chr12,4009053,4009253
Merged-chr12-4015864-1,chr12,4015764,4015964
Merged-chr12-4018803-1,chr12,4018703,4018903
Merged-chr12-4021220-1,chr12,4021120,4021320
Merged-chr12-4028180-1,chr12,4028080,4028280
Merged-chr12-4030878-1,chr12,4030778,4030978
Merged-chr12-4036254-1,chr12,4036154,4036354
Merged-chr12-4038350-2,chr12,4038250,4038451
Merged-chr12-4038907-52,chr12,4038692,4039082
Merged-chr12-4043628-1,chr12,4043528,4043728
Merged-chr12-4048249-1,chr12,4048149,4048349
Merged-chr12-4048904-2,chr12,4048774,4049034
Merged-chr12-4049589-1,chr12,4049489,4049689
Merged-chr12-4053271-2,chr12,4053167,4053375
Merged-chr12-4054354-1,chr12,4054254,4054454
Merged-chr12-4065720-49,chr12,4065530,4065914
Merged-chr12-4070051-1,chr12,4069951,4070151
Merged-chr12-4075862-1,chr12,4075762,4075962
Merged-chr12-4080502-5,chr12,4080377,4080658
Merged-chr12-4082810-69,chr12,4082519,4083055
Merged-chr12-4083818-1,chr12,4083718,4083918
Merged-chr12-4088779-2,chr12,4088672,4088886
Merged-chr12-4089123-1,chr12,4089023,4089223
Merged-chr12-4090563-1,chr12,4090463,4090663
Merged-chr12-4092273-1,chr12,4092173,4092373
Merged-chr12-4095729-1,chr12,4095629,4095829
Merged-chr12-4097470-1,chr12,4097370,4097570
Merged-chr12-4100577-1,chr12,4100477,4100677
Merged-chr12-4107544-20,chr12,4107365,4107664
Merged-chr12-4116046-1,chr12,4115946,4116146
Merged-chr12-4118833-1,chr12,4118733,4118933
Merged-chr12-4123083-1,chr12,4122983,4123183
Merged-chr12-4126943-1,chr12,4126843,4127043
Merged-chr12-4127314-1,chr12,4127214,4127414
Merged-chr12-4133207-71,chr12,4132952,4133393
Merged-chr12-4139682-1,chr12,4139582,4139782
Merged-chr12-4140515-1,chr12,4140415,4140615
Merged-chr12-4143376-8,chr12,4143255,4143506
Merged-chr12-4144392-2,chr12,4144195,4144589
Merged-chr12-4146171-1,chr12,4146071,4146271
Merged-chr12-4152305-1,chr12,4152205,4152405
Merged-chr12-4153238-1,chr12,4153138,4153338
Merged-chr12-4158394-2,chr12,4158292,4158496
Merged-chr12-4160839-1,chr12,4160739,4160939
Merged-chr12-4164495-1,chr12,4164395,4164595
Merged-chr12-4173237-1,chr12,4173137,4173337
Merged-chr12-4173457-1,chr12,4173357,4173557
Merged-chr12-4178281-1,chr12,4178181,4178381
Merged-chr12-4178801-1,chr12,4178701,4178901
Merged-chr12-4179485-1,chr12,4179385,4179585
Merged-chr12-4179758-1,chr12,4179658,4179858
Merged-chr12-4180698-2,chr12,4180562,4180834
Merged-chr12-4182525-2,chr12,4182416,4182635
Merged-chr12-4188498-1,chr12,4188398,4188598
Merged-chr12-4189227-4,chr12,4189108,4189350
Merged-chr12-4191830-1,chr12,4191730,4191930
Merged-chr12-4193464-1,chr12,4193364,4193564
Merged-chr12-4193824-1,chr12,4193724,4193924
Merged-chr12-4195121-1,chr12,4195021,4195221
Merged-chr12-4199706-1,chr12,4199606,4199806
Merged-chr12-4202483-1,chr12,4202383,4202583
Merged-chr12-4203144-1,chr12,4203044,4203244
Merged-chr12-4208967-23,chr12,4208831,4209128
Merged-chr12-4209251-1,chr12,4209151,4209351
Merged-chr12-4210198-2,chr12,4210012,4210385
Merged-chr12-4211251-6,chr12,4210891,4211486
Merged-chr12-4216462-2,chr12,4216334,4216591
Merged-chr12-4216810-1,chr12,4216710,4216910
Merged-chr12-4217975-1,chr12,4217875,4218075
Merged-chr12-4219418-1,chr12,4219318,4219518
Merged-chr12-4220475-2,chr12,4220363,4220588
Merged-chr12-4221363-1,chr12,4221263,4221463
Merged-chr12-4222931-1,chr12,4222831,4223031
Merged-chr12-4224187-1,chr12,4224087,4224287
Merged-chr12-4228709-1,chr12,4228609,4228809
Merged-chr12-4234189-101,chr12,4233797,4234429
Merged-chr12-4239917-1,chr12,4239817,4240017
Merged-chr12-4244466-1,chr12,4244366,4244566
Merged-chr12-4245266-1,chr12,4245166,4245366
Merged-chr12-4249816-1,chr12,4249716,4249916
Merged-chr12-4256102-1,chr12,4256002,4256202
Merged-chr12-4259128-1,chr12,4259028,4259228
Merged-chr12-4261445-1,chr12,4261345,4261545
Merged-chr12-4278642-1,chr12,4278542,4278742
Merged-chr12-4279511-16,chr12,4279324,4279684
Merged-chr12-4279979-1,chr12,4279879,4280079
Merged-chr12-4280319-1,chr12,4280219,4280419
Merged-chr12-4284580-1,chr12,4284480,4284680
Merged-chr12-4294017-1,chr12,4293917,4294117
Merged-chr12-4299465-3,chr12,4299309,4299612
Merged-chr12-4305037-1,chr12,4304937,4305137
Merged-chr12-4311261-1,chr12,4311161,4311361
Merged-chr12-4315920-1,chr12,4315820,4316020
Merged-chr12-4327453-1,chr12,4327353,4327553
Merged-chr12-4333993-2,chr12,4333888,4334099
Merged-chr12-4347203-1,chr12,4347103,4347303
Merged-chr12-4357594-1,chr12,4357494,4357694
Merged-chr12-4361526-1,chr12,4361426,4361626
Merged-chr12-4361946-1,chr12,4361846,4362046
Merged-chr12-4366173-5,chr12,4366042,4366356
Merged-chr12-4378259-1,chr12,4378159,4378359
Merged-chr12-4379804-1,chr12,4379704,4379904
Merged-chr12-4392816-2,chr12,4392681,4392952
Merged-chr12-4398142-1,chr12,4398042,4398242
Merged-chr12-4415856-1,chr12,4415756,4415956
Merged-chr12-4421092-1,chr12,4420992,4421192
Merged-chr12-4421615-1,chr12,4421515,4421715
Merged-chr12-4425403-1,chr12,4425303,4425503
Merged-chr12-4432132-1,chr12,4432032,4432232
Merged-chr12-4433768-5,chr12,4433602,4433948
Merged-chr12-4436399-25,chr12,4436243,4436584
Merged-chr12-4445161-42,chr12,4444998,4445344
Merged-chr12-4446865-1,chr12,4446765,4446965
Merged-chr12-4448375-16,chr12,4448117,4448572
Merged-chr12-4452738-1,chr12,4452638,4452838
Merged-chr12-4453893-1,chr12,4453793,4453993
Merged-chr12-4454422-33,chr12,4454255,4454598
Merged-chr12-4455199-5,chr12,4455015,4455392
Merged-chr12-4456963-1,chr12,4456863,4457063
Merged-chr12-4461160-1,chr12,4461060,4461260
Merged-chr12-4462086-1,chr12,4461986,4462186
Merged-chr12-4465944-2,chr12,4465809,4466079
Merged-chr12-4470410-1,chr12,4470310,4470510
Merged-chr12-4475819-3,chr12,4475651,4475954
Merged-chr12-4476502-38,chr12,4476277,4476751
Merged-chr12-4477246-62,chr12,4476780,4477631
Merged-chr12-4477815-2,chr12,4477705,4477926
Merged-chr12-4496618-1,chr12,4496518,4496718
Merged-chr12-4501992-1,chr12,4501892,4502092
Merged-chr12-4515107-1,chr12,4515007,4515207
Merged-chr12-4534471-2,chr12,4534288,4534654
Merged-chr12-4542731-1,chr12,4542631,4542831
Merged-chr12-4544677-1,chr12,4544577,4544777
Merged-chr12-4545674-1,chr12,4545574,4545774
Merged-chr12-4548838-47,chr12,4548664,4549001
Merged-chr12-4552200-2,chr12,4552067,4552334
Merged-chr12-4556800-1,chr12,4556700,4556900
Merged-chr12-4559066-22,chr12,4558895,4559281
Merged-chr12-4569284-1,chr12,4569184,4569384
Merged-chr12-4572085-43,chr12,4571917,4572241
Merged-chr12-4574263-4,chr12,4574139,4574397
Merged-chr12-4580965-1,chr12,4580865,4581065
Merged-chr12-4581892-1,chr12,4581792,4581992
Merged-chr12-4592021-1,chr12,4591921,4592121
Merged-chr12-4592323-1,chr12,4592223,4592423
Merged-chr12-4593184-88,chr12,4592774,4593817
Merged-chr12-4595245-18,chr12,4595087,4595372
Merged-chr12-4596672-1,chr12,4596572,4596772
Merged-chr12-4599878-3,chr12,4599757,4599999
Merged-chr12-4603721-1,chr12,4603621,4603821
Merged-chr12-4604038-1,chr12,4603938,4604138
Merged-chr12-4605080-1,chr12,4604980,4605180
Merged-chr12-4615152-1,chr12,4615052,4615252
Merged-chr12-4622449-2,chr12,4622323,4622576
Merged-chr12-4622792-1,chr12,4622692,4622892
Merged-chr12-4624362-20,chr12,4624203,4624514
Merged-chr12-4628530-1,chr12,4628430,4628630
Merged-chr12-4631044-1,chr12,4630944,4631144
Merged-chr12-4636921-2,chr12,4636820,4637022
Merged-chr12-4638718-2,chr12,4638562,4638874
Merged-chr12-4652898-1,chr12,4652798,4652998
Merged-chr12-4653146-1,chr12,4653046,4653246
Merged-chr12-4661824-2,chr12,4661656,4661992
Merged-chr12-4665037-1,chr12,4664937,4665137
Merged-chr12-4680118-1,chr12,4680018,4680218
Merged-chr12-4682889-1,chr12,4682789,4682989
Merged-chr12-4683224-1,chr12,4683124,4683324
Merged-chr12-4685595-1,chr12,4685495,4685695
Merged-chr12-4686825-1,chr12,4686725,4686925
Merged-chr12-4688770-1,chr12,4688670,4688870
Merged-chr12-4690533-1,chr12,4690433,4690633
Merged-chr12-4697980-1,chr12,4697880,4698080
Merged-chr12-4698658-1,chr12,4698558,4698758
Merged-chr12-4707782-2,chr12,4707639,4707926
Merged-chr12-4708223-1,chr12,4708123,4708323
Merged-chr12-4708582-1,chr12,4708482,4708682
Merged-chr12-4709862-1,chr12,4709762,4709962
Merged-chr12-4715678-1,chr12,4715578,4715778
Merged-chr12-4717088-1,chr12,4716988,4717188
Merged-chr12-4717604-39,chr12,4717472,4717735
Merged-chr12-4718001-1,chr12,4717901,4718101
Merged-chr12-4720571-1,chr12,4720471,4720671
Merged-chr12-4733985-1,chr12,4733885,4734085
Merged-chr12-4736001-6,chr12,4735838,4736135
Merged-chr12-4738182-1,chr12,4738082,4738282
Merged-chr12-4742075-1,chr12,4741975,4742175
Merged-chr12-4744640-1,chr12,4744540,4744740
Merged-chr12-4765670-1,chr12,4765570,4765770
Merged-chr12-4769124-65,chr12,4768853,4769372
Merged-chr12-4775682-7,chr12,4775341,4775914
Merged-chr12-4779415-1,chr12,4779315,4779515
Merged-chr12-4781502-1,chr12,4781402,4781602
Merged-chr12-4783783-3,chr12,4783643,4783914
Merged-chr12-4784650-1,chr12,4784550,4784750
Merged-chr12-4792972-18,chr12,4792830,4793123
Merged-chr12-4793920-1,chr12,4793820,4794020
Merged-chr12-4800806-1,chr12,4800706,4800906
Merged-chr12-4816616-1,chr12,4816516,4816716
Merged-chr12-4817530-63,chr12,4817330,4817787
Merged-chr12-4817958-1,chr12,4817858,4818058
Merged-chr12-4826382-1,chr12,4826282,4826482
Merged-chr12-4827466-3,chr12,4827332,4827595
Merged-chr12-4830707-1,chr12,4830607,4830807
Merged-chr12-4833636-2,chr12,4833517,4833756
Merged-chr12-4834780-5,chr12,4834614,4834929
Merged-chr12-4841636-41,chr12,4841379,4841803
Merged-chr12-4843330-60,chr12,4843194,4843530
Merged-chr12-4850874-1,chr12,4850774,4850974
Merged-chr12-4855550-2,chr12,4855436,4855664
Merged-chr12-4856411-1,chr12,4856311,4856511
Merged-chr12-4862868-2,chr12,4862744,4862992
Merged-chr12-4864469-1,chr12,4864369,4864569
Merged-chr12-4865323-1,chr12,4865223,4865423
Merged-chr12-4867034-1,chr12,4866934,4867134
Merged-chr12-4870625-1,chr12,4870525,4870725
Merged-chr12-4871879-1,chr12,4871779,4871979
Merged-chr12-4872953-1,chr12,4872853,4873053
Merged-chr12-4874385-44,chr12,4874214,4874552
Merged-chr12-4874733-1,chr12,4874633,4874833
Merged-chr12-4881175-1,chr12,4881075,4881275
Merged-chr12-4883688-1,chr12,4883588,4883788
Merged-chr12-4892399-1,chr12,4892299,4892499
Merged-chr12-4900707-1,chr12,4900607,4900807
Merged-chr12-4906987-1,chr12,4906887,4907087
Merged-chr12-4907493-99,chr12,4907135,4907879
Merged-chr12-4908783-1,chr12,4908683,4908883
Merged-chr12-4910649-4,chr12,4910419,4910883
Merged-chr12-4917346-61,chr12,4917196,4917520
Merged-chr12-4918348-52,chr12,4918120,4918522
Merged-chr12-4923600-2,chr12,4923413,4923787
Merged-chr12-4924154-1,chr12,4924054,4924254
Merged-chr12-4929869-4,chr12,4929703,4930042
Merged-chr12-4931418-3,chr12,4931226,4931608
Merged-chr12-4933760-1,chr12,4933660,4933860
Merged-chr12-4935304-1,chr12,4935204,4935404
Merged-chr12-4937136-1,chr12,4937036,4937236
Merged-chr12-4953944-1,chr12,4953844,4954044
Merged-chr12-4955180-1,chr12,4955080,4955280
Merged-chr12-4973144-18,chr12,4972977,4973282
Merged-chr12-4981498-8,chr12,4981388,4981620
Merged-chr12-4998895-1,chr12,4998795,4998995
Merged-chr12-5011003-1,chr12,5010903,5011103
Merged-chr12-5015281-1,chr12,5015181,5015381
Merged-chr12-5032805-1,chr12,5032705,5032905
Merged-chr12-5036518-1,chr12,5036418,5036618
Merged-chr12-5038958-1,chr12,5038858,5039058
Merged-chr12-5041910-1,chr12,5041810,5042010
Merged-chr12-5050196-1,chr12,5050096,5050296
Merged-chr12-5060654-1,chr12,5060554,5060754
Merged-chr12-5071641-1,chr12,5071541,5071741
Merged-chr12-5076400-1,chr12,5076300,5076500
Merged-chr12-5078596-1,chr12,5078496,5078696
Merged-chr12-5081308-1,chr12,5081208,5081408
Merged-chr12-5082330-1,chr12,5082230,5082430
Merged-chr12-5101054-1,chr12,5100954,5101154
Merged-chr12-5103418-1,chr12,5103318,5103518
Merged-chr12-5105495-1,chr12,5105395,5105595
Merged-chr12-5111207-1,chr12,5111107,5111307
Merged-chr12-5112149-1,chr12,5112049,5112249
Merged-chr12-5120006-2,chr12,5119882,5120131
Merged-chr12-5120489-1,chr12,5120389,5120589
Merged-chr12-5123796-1,chr12,5123696,5123896
Merged-chr12-5124545-1,chr12,5124445,5124645
Merged-chr12-5145261-1,chr12,5145161,5145361
Merged-chr12-5148366-1,chr12,5148266,5148466
Merged-chr12-5150845-1,chr12,5150745,5150945
Merged-chr12-5153091-2,chr12,5152981,5153201
Merged-chr12-5170960-1,chr12,5170860,5171060
Merged-chr12-5177632-1,chr12,5177532,5177732
Merged-chr12-5178775-1,chr12,5178675,5178875
Merged-chr12-5180048-1,chr12,5179948,5180148
Merged-chr12-5180507-1,chr12,5180407,5180607
Merged-chr12-5182176-1,chr12,5182076,5182276
