gene_name,chrom,txStart,txEnd
Rad21,chr15,51862603,52091760
Aard,chr15,51940106,52145722
Slc30a8,chr15,52195552,52435733
Med30,chr15,52612444,52830431
Ext1,chr15,52968260,53446183
Samd12,chr15,53361800,54002436
Tnfrsf11b,chr15,54150618,54378484
Colec10,chr15,54310773,54566358
Mal2,chr15,54471365,54702846
Nov,chr15,54645927,54853761
Enpp2,chr15,54738900,55020146
Taf2,chr15,54915128,55172152
Dscc1,chr15,54976100,55190478
Gm9920,chr15,54999916,55213582
Deptor,chr15,55012316,55359273
Col14a1,chr15,55207749,55620803
Mrpl13,chr15,55434094,55657312
Mtbp,chr15,55457407,55726423
Sntb1,chr15,55539153,56006949
Has2,chr15,56565626,56794546
Has2os,chr15,56589943,56794460
Slc22a22,chr15,57143770,57577625
Zhx2,chr15,57594666,57939832
Derl1,chr15,57769501,57992418
Tbc1d31,chr15,57812198,58070068
Fam83a,chr15,57885902,58110702
9130401M01Rik,chr15,57922270,58134294
Zhx1,chr15,57947002,58176508
Atad2,chr15,57994046,58235082
Wdyhv1,chr15,58041365,58258654
Fbxo32,chr15,58075878,58314892
Klhl38,chr15,58214572,58424169
Anxa13,chr15,58241463,58489274
Fam91a1,chr15,58315467,58557801
Tmem65,chr15,58682268,58923427
Trmt12,chr15,58772648,58976781
Rnf139,chr15,58789228,59002390
Tatdn1,chr15,58790152,59033730
Ndufb9,chr15,58833809,59039489
Mtss1,chr15,58841233,59182026
Zfp572,chr15,59206947,59412013
Sqle,chr15,59215091,59431193
Washc5,chr15,59231996,59474152
Nsmce2,chr15,59274197,59701684
Trib1,chr15,59548653,59757099
Gm19510,chr15,59688416,59894959
4933412E24Rik,chr15,59914865,60116618
Fam84b,chr15,60718995,60925080
9930014A18Rik,chr15,60722964,60931400
A1bg,chr15,60817588,61021270
D030024E09Rik,chr15,61599283,61874451
Myc,chr15,61885340,62090361
Pvt1,chr15,61937985,62360212
H2afy3,chr15,62117540,62319451
Gm20740,chr15,63314396,63579608
Gsdmc,chr15,63675970,63908739
1700065I16Rik,chr15,63717187,63919540
Gsdmc2,chr15,63724345,63945176
Gsdmcl1,chr15,63747308,63950942
Gsdmc3,chr15,63757724,63978558
Gsdmcl2,chr15,63780706,63989073
Gsdmc4,chr15,63791264,64012297
Gsdmcl-ps,chr15,63814460,64025453
Fam49b,chr15,63829093,64160448
Asap1,chr15,63986839,64482919
Adcy8,chr15,64599034,65022296
Efr3a,chr15,65687040,65973812
Oc90,chr15,65776052,66012287
Hhla1,chr15,65822442,66076804
Kcnq3,chr15,65894914,66386224
Lrrc6,chr15,66279857,66600910
Tmem71,chr15,66426211,66661046
Phf20l1,chr15,66477571,66745255
Tg,chr15,66570769,66950720
Sla,chr15,66680818,66931829
Wisp1,chr15,66791392,67023199
Ndrg1,chr15,66829317,67069641
St3gal1,chr15,67002874,67276882
1700012I11Rik,chr15,67126768,67477094
Zfat,chr15,67983737,68358856
Mir30b,chr15,68237414,68437510
Mir30d,chr15,68241207,68441289
Khdrbs3,chr15,68828419,69193518
4930504C09Rik,chr15,69170532,69374718
Gm19782,chr15,69824232,70178204
Fam135b,chr15,71345677,71827838
Col22a1,chr15,71698475,72134227
Kcnk9,chr15,72412118,72646279
Trappc9,chr15,72489619,73161204
Peg13,chr15,72705599,72910324
Chrac1,chr15,72990411,73194075
Ago2,chr15,73001624,73284947
Ptk2,chr15,73105104,73523191
Mir151,chr15,73154814,73354882
Dennd3,chr15,73412559,73672242
Slc45a4,chr15,73480290,73724744
Gpr20,chr15,73594606,73807505
Ptp4a3,chr15,73623144,73858766
Mroh5,chr15,73686935,73939671
Gm32168,chr15,74313121,74587646
Adgrb1,chr15,74416195,74689464
Mroh4,chr15,74506027,74736318
Arc,chr15,74569080,74772570
Jrk,chr15,74602411,74809322
4933427E11Rik,chr15,74609160,74810374
Psca,chr15,74614838,74817065
Them6,chr15,74621233,74824373
Slurp1,chr15,74626643,74828026
Lypd2,chr15,74632251,74834313
Slurp2,chr15,74642838,74846687
Lynx1,chr15,74647855,74852979
Ly6d,chr15,74662055,74863567
D730001G18Rik,chr15,74670907,74878859
Ly6k,chr15,74696873,74899968
Gml,chr15,74713454,74918815
Gml2,chr15,74719075,74924436
Cyp11b1,chr15,74734891,74941643
Cyp11b2,chr15,74751009,74956318
2010109I03Rik,chr15,74778335,74981704
Ly6e,chr15,74855050,75059905
Ly6i,chr15,74879811,75083430
Ly6a,chr15,74894876,75098031
Ly6c1,chr15,74944017,75148837
Ly6c2,chr15,75008160,75211949
Ly6g,chr15,75055260,75259128
Ly6f,chr15,75168420,75372234
9030619P08Rik,chr15,75327605,75531829
Ly6l,chr15,75349451,75551813
Ly6h,chr15,75464744,75667182
Gpihbp1,chr15,75496657,75698213
Zfp41,chr15,75516683,75725300
Top1mt,chr15,75557032,75778790
Rhpn1,chr15,75604287,75814419
Mafa,chr15,75646842,75847922
Zc3h3,chr15,75654446,75941908
Gsdmd,chr15,75762338,75967404
Mroh6,chr15,75782933,75988723
Naprt,chr15,75790963,75994481
Eef1d,chr15,75794795,76009556
Tigd5,chr15,75809734,76014535
Pycrl,chr15,75816462,76021560
Tsta3,chr15,75824682,76029730
Zfp623,chr15,75840951,76049400
Zfp707,chr15,75869184,76075865
Ccdc166,chr15,75879871,76082285
Mapk15,chr15,75893768,76099153
Fam83h,chr15,75901091,76114336
Scrib,chr15,75947162,76169784
Mir6952,chr15,75964827,76164888
Puf60,chr15,75970181,76180946
Nrbp2,chr15,75985593,76190013
Eppk1,chr15,76001487,76220195
BC024139,chr15,76019517,76226556
Plec,chr15,76070973,76331378
Mir1942,chr15,76115610,76315673
Parp10,chr15,76132994,76343440
Grina,chr15,76146806,76349904
Mir6953,chr15,76148190,76348258
Mirt2,chr15,76166786,76369839
Spatc1,chr15,76168088,76392572
Smpd5,chr15,76194433,76396896
Oplah,chr15,76196602,76407245
Exosc4,chr15,76227396,76430670
Gpaa1,chr15,76231293,76434899
Cyc1,chr15,76243522,76445934
Sharpin,chr15,76247039,76451110
Maf1,chr15,76251293,76454378
Hgh1,chr15,76268897,76471411
Tssk5,chr15,76271957,76474938
Mroh1,chr15,76280512,76553039
Mir6954,chr15,76333213,76533273
Bop1,chr15,76352995,76577269
Scx,chr15,76357437,76559468
Hsf1,chr15,76377361,76601155
Dgat1,chr15,76402011,76611994
Scrt1,chr15,76416202,76622129
Fbxl6,chr15,76435727,76638746
Slc52a2,chr15,76438942,76642130
Adck5,chr15,76476358,76695811
Cpsf1,chr15,76495807,76707591
Slc39a4,chr15,76512382,76716852
Vps28,chr15,76522085,76726084
Tonsl,chr15,76526236,76739929
Cyhr1,chr15,76543394,76760208
Kifc2,chr15,76560640,76768196
Foxh1,chr15,76568223,76769948
Ppp1r16a,chr15,76571679,76794915
Gpt,chr15,76596725,76799675
Mfsd3,chr15,76601541,76804239
Recql4,chr15,76603552,76810559
Lrrc14,chr15,76610739,76815091
Lrrc24,chr15,76615275,76822173
C030006K11Rik,chr15,76621464,76823845
Arhgap39,chr15,76623984,76918170
Zfp251,chr15,76752140,76971435
Zfp7,chr15,76779275,76992394
Commd5,chr15,76799940,77001297
Rpl8,chr15,76804070,77006318
Zfp647,chr15,76810369,77025448
1110038F14Rik,chr15,76848260,77050979
Mb,chr15,76915486,77150668
Apol6,chr15,76945074,77157108
Rbfox2,chr15,76978989,77407053
1700109K24Rik,chr15,76984397,77196314
Apol7a,chr15,77288216,77499110
Apol9a,chr15,77303788,77511080
Apol7b,chr15,77322208,77547460
Apol10a,chr15,77377046,77591069
Apol11a,chr15,77408270,77617319
Apol7c,chr15,77424866,77633315
1700025B11Rik,chr15,77458239,77661892
Apol10b,chr15,77484157,77696125
Apol11b,chr15,77533950,77743286
Apol7e,chr15,77598888,77819288
Apol9b,chr15,77629071,77836382
Apol8,chr15,77648612,77855229
Myh9,chr15,77660584,77942175
Txn2,chr15,77815050,78028994
Foxred2,chr15,77840521,78056722
Eif3d,chr15,77858997,78070824
Cacng2,chr15,77893622,78219280
Ift27,chr15,78059462,78274108
Pvalb,chr15,78091111,78306400
Ncf4,chr15,78144810,78362580
Csf2rb2,chr15,78182507,78405721
Mir7676-1,chr15,78184787,78448660
Mir7676-2,chr15,78184787,78448660
Csf2rb,chr15,78225989,78451001
Tex33,chr15,78278399,78495912
Tst,chr15,78299555,78505859
Mpst,chr15,78306711,78514015
Kctd17,chr15,78328563,78539303
Tmprss6,chr15,78339666,78568634
Il2rb,chr15,78380548,78595066
C1qtnf6,chr15,78423345,78629651
Sstr3,chr15,78437014,78644345
Rac2,chr15,78459168,78672783
Cyth4,chr15,78497046,78722019
Elfn2,chr15,78570006,78818113
Mfng,chr15,78655882,78873445
Card10,chr15,78675135,78903042
Cdc42ep1,chr15,78742646,78950902
Lgals2,chr15,78750859,78955529
Gga1,chr15,78777189,78994585
Mir6955,chr15,78791839,78991913
Sh3bp1,chr15,78799767,79012052
Pdxp,chr15,78813918,79019517
Lgals1,chr15,78826724,79030465
Nol12,chr15,78834932,79041910
Triobp,chr15,78847723,79105869
Gm10865,chr15,78894954,79111041
Mir6956,chr15,78902222,79102284
H1f0,chr15,78928211,79130500
Gcat,chr15,78930873,79142531
Galr3,chr15,78941884,79143558
Ankrd54,chr15,78953093,79162859
Eif3l,chr15,78975222,79194400
Micall1,chr15,79008982,79236901
1700088E04Rik,chr15,79034654,79241251
Polr2f,chr15,79041324,79251774
Sox10,chr15,79054912,79264490
Gm10863,chr15,79066065,79316401
Pick1,chr15,79129172,79349466
Slc16a8,chr15,79151015,79354748
Baiap2l2,chr15,79158194,79385509
Pla2g6,chr15,79186227,79428371
Maff,chr15,79246620,79459076
Tmem184b,chr15,79260683,79503303
Mir1943,chr15,79275227,79475300
Csnk1e,chr15,79317851,79542057
Kcnj4,chr15,79383713,79605241
Kdelr3,chr15,79416407,79627739
Ddx17,chr15,79427695,79646741
Dmc1,chr15,79461497,79705109
Fam227a,chr15,79509575,79758956
Cby1,chr15,79559226,79767660
Tomm22,chr15,79570867,79772862
Josd1,chr15,79574249,79787872
Gtpbp1,chr15,79590895,79821479
Sun2,chr15,79624067,79842536
Gm16576,chr15,79642697,79857394
Dnal4,chr15,79661448,79874467
Nptxr,chr15,79686350,79904709
Npcd,chr15,79686350,79934333
Cbx6,chr15,79723897,79934333
D730005E14Rik,chr15,79789531,79993138
Apobec3,chr15,79792407,80008429
Cbx7,chr15,79815806,80032646
Pdgfb,chr15,79895875,80114808
Mir7213,chr15,79898969,80099026
Rpl3,chr15,79977780,80183406
Snord83b,chr15,79978502,80178579
Snord43,chr15,79982858,80182906
Syngr1,chr15,79991333,80219501
Tab1,chr15,80033153,80261702
Mgat3,chr15,80073720,80315519
Mief1,chr15,80134079,80353371
Atf4,chr15,80155183,80357545
Rps19bp1,chr15,80160613,80364306
Cacna1i,chr15,80187237,80498292
Enthd1,chr15,80352239,80660470
Grap2,chr15,80472596,80752854
Mir6957,chr15,80546072,80746136
Fam83f,chr15,80571846,80800425
A430088P11Rik,chr15,80591024,80797610
Tnrc6b,chr15,80611312,81041086
Mir5113,chr15,80840038,81040120
Adsl,chr15,80848489,81070947
Sgsm3,chr15,80877764,81112290
Mkl1,chr15,80912280,81290757
4930483J18Rik,chr15,81090852,81292757
Mchr1,chr15,81135498,81338964
8430426J06Rik,chr15,81142653,81351862
Slc25a17,chr15,81218920,81460765
St13,chr15,81265043,81499694
Xpnpep3,chr15,81300137,81557482
Dnajb7,chr15,81307087,81508273
Rbx1,chr15,81366315,81576369
Ep300,chr15,81486213,81752077
L3mbtl2,chr15,81563888,81788315
Chadl,chr15,81586166,81797287
Rangap1,chr15,81604247,81829919
Zc3h7b,chr15,81644847,81896269
Tef,chr15,81702672,81926863
Tob2,chr15,81748269,81958326
Phf5a,chr15,81764515,81971892
Aco2,chr15,81772462,82015137
Polr3h,chr15,81815029,82026213
Csdc2,chr15,81836758,82050941
Pmm1,chr15,81851105,82060930
1700029P11Rik,chr15,81880539,82081563
Desi1,chr15,81892522,82116140
Xrcc6,chr15,81916368,82140084
Snu13,chr15,81941344,82147598
4930407I10Rik,chr15,81959150,82166538
Mei1,chr15,81970116,82226814
Ccdc134,chr15,82027921,82242202
Srebf2,chr15,82047268,82304960
Mir33,chr15,82098121,82298190
Shisa8,chr15,82106951,82312815
Tnfrsf13c,chr15,82121743,82324336
Cenpm,chr15,82133775,82344747
1500009C09Rik,chr15,82152396,82360753
3-Sep,chr15,82174934,82394442
Wbp2nl,chr15,82198983,82414558
Naga,chr15,82229531,82438826
Fam109b,chr15,82241178,82445710
Smdt1,chr15,82246045,82449062
Ndufa6,chr15,82250138,82454291
Cyp2d22,chr15,82270526,82480260
Cyp2d11,chr15,82289153,82494022
Mir7684,chr15,82293918,82493978
Cyp2d10,chr15,82302845,82507194
Cyp2d9,chr15,82352376,82556827
Cyp2d12,chr15,82455097,82659413
Cyp2d34,chr15,82515964,82720907
Cyp2d13,chr15,82536749,82742045
Cyp2d37-ps,chr15,82588749,82790058
Cyp2d40,chr15,82659832,82864122
Cyp2d26,chr15,82690106,82894245
Tcf20,chr15,82708625,83012134
Tbrg3,chr15,82790482,82998461
Gm20324,chr15,82799079,83005816
Mir3080,chr15,82859217,83059296
Nfam1,chr15,82896735,83133397
Serhl,chr15,83000204,83216671
Rrp7a,chr15,83015845,83222801
Poldip3,chr15,83025967,83249378
Rnu12,chr15,83049644,83249794
Cyb5r3,chr15,83053500,83272208
A4galt,chr15,83126721,83351774
Arfgap3,chr15,83199739,83450247
1700001L05Rik,chr15,83253846,83467297
Pacsin2,chr15,83275606,83564606
Ttll1,chr15,83383768,83610907
Bik,chr15,83426861,83644635
Mcat,chr15,83446796,83655711
Tspo,chr15,83463572,83674203
Ttll12,chr15,83475093,83695157
Scube1,chr15,83502582,83825039
Mpped1,chr15,83680022,83958474
Efcab6,chr15,83766711,84165349
Sult4a1,chr15,83976096,84205754
Pnpla5,chr15,84012620,84223175
Pnpla3,chr15,84067815,84289521
Mir6392,chr15,84068269,84268377
Samm50,chr15,84092232,84314303
Parvb,chr15,84132042,84415609
Parvg,chr15,84224719,84442978
1810041L15Rik,chr15,84279202,84547097
Ldoc1l,chr15,84453397,84657823
Prr5,chr15,84563205,84806402
Gm20556,chr15,84614628,84820266
Arhgap8,chr15,84620051,84872207
Phf21b,chr15,84685375,84956129
Nup50,chr15,84823427,85042963
5031439G07Rik,chr15,84845719,85087971
Mir1249,chr15,84851525,85051623
Upk3a,chr15,84917140,85122560
Fam118a,chr15,84937061,85162830
Smc1b,chr15,84964688,85231957
Ribc2,chr15,85032098,85244569
Gm19277,chr15,85049253,85256132
Fbln1,chr15,85105948,85386294
Atxn10,chr15,85236380,85563836
7530416G11Rik,chr15,85392735,85603227
Wnt7b,chr15,85435436,85681821
AU022754,chr15,85481141,85693708
Lncppara,chr15,85603772,85807524
Mirlet7c-2,chr15,85606602,85806697
Mirlet7b,chr15,85607318,85807403
Ppara,chr15,85635563,85906851
Cdpf1,chr15,85706971,85911697
Pkdrej,chr15,85714675,85921733
Ttc38,chr15,85732303,85958822
Gtse1,chr15,85759706,85976573
Trmu,chr15,85779326,85997393
Celsr1,chr15,85798757,86133777
Gramd4,chr15,85957694,86237636
Cerk,chr15,86039100,86286141
Tbc1d22a,chr15,86114458,86598503
Fam19a5,chr15,87444298,87859364
Mir6393,chr15,87695849,87895943
B230214G05Rik,chr15,88214873,88472651
Zdhhc25,chr15,88500301,88701669
Brd1,chr15,88587034,88834219
Zbed4,chr15,88651710,88884516
Alg12,chr15,88705242,88919318
Creld2,chr15,88719645,88926681
Pim3,chr15,88762193,88965726
Ttll8,chr15,88813897,89054418
Mlc1,chr15,88855883,89078553
Mov10l1,chr15,88882993,89155152
Panx2,chr15,88959725,89170907
1810021B22Rik,chr15,88971197,89175854
Trabd,chr15,88976063,89187075
Selenoo,chr15,88989037,89200339
Tubgcp6,chr15,88999097,89223150
Hdac10,chr15,89023302,89228700
Mapk12,chr15,89030583,89240703
Mapk11,chr15,89042483,89249606
Plxnb2,chr15,89055545,89280788
Mir7118,chr15,89062847,89262908
Dennd6b,chr15,89082212,89296474
Mir6958,chr15,89085464,89285537
Ppp6r2,chr15,89111558,89386261
Sbf1,chr15,89188235,89415311
Mir6959,chr15,89205657,89405732
Adm2,chr15,89222719,89424730
Miox,chr15,89234472,89437007
Lmf2,chr15,89251003,89455659
Ncaph2,chr15,89255718,89472850
Sco2,chr15,89271636,89473818
Tymp,chr15,89271930,89477037
Odf3b,chr15,89277448,89479254
Klhdc7b,chr15,89286890,89488708
Syce3,chr15,89290173,89510503
Cpt1b,chr15,89316404,89525862
Gm44502,chr15,89316404,89529927
Chkb,chr15,89326348,89529927
Mapk8ip2,chr15,89353910,89562447
Arsa,chr15,89372475,89577424
C230037L18Rik,chr15,89376251,89584850
Shank3,chr15,89399856,89660260
Acr,chr15,89468325,89674585
Rabl2,chr15,89482526,89691923
Syt10,chr15,89682392,89941860
Alg10b,chr15,90124310,90330554
Mir7648,chr15,90124359,90324412
Cpne8,chr15,90387480,90779388
Spn-ps,chr15,90791395,90998476
Kif21a,chr15,90833274,91149951
Abcd2,chr15,91045870,91291807
Slc2a13,chr15,91167690,91673261
Lrrk2,chr15,91573223,91916124
Muc19,chr15,91738325,92034555
Smgc,chr15,91738327,91961435
Cntn1,chr15,91951164,92441967
Pdzrn4,chr15,92296809,92871819
Gxylt1,chr15,93139729,93375179
Yaf2,chr15,93183832,93436935
Zcrb1,chr15,93286105,93498334
Pphln1,chr15,93298349,93591912
Prickle1,chr15,93399113,93695891
9430014N10Rik,chr15,93804855,94027111
D630010B17Rik,chr15,94147201,94355606
Adamts20,chr15,94168320,94504350
Pus7l,chr15,94422639,94643507
Irak4,chr15,94443659,94668316
Twf1,chr15,94477947,94689824
Tmem117,chr15,94529184,95196097
LOC100043315,chr15,94997621,95249318
Nell2,chr15,95119439,95628252
Dbx2,chr15,95523562,95754771
Gm6961,chr15,95647246,95851591
Ano6,chr15,95690842,96075472
D030018L15Rik,chr15,95951615,96179553
Gm4371,chr15,96082799,96303470
2610037D02Rik,chr15,96090473,96297974
4833422M21Rik,chr15,96131869,96354684
E330033B04Rik,chr15,96168563,96375275
Arid2,chr15,96187521,96505463
Scaf11,chr15,96311697,96560843
Slc38a1,chr15,96471417,96742913
Slc38a2,chr15,96587391,96799698
Slc38a4,chr15,96894822,97155956
Amigo2,chr15,97144073,97347287
Pced1b,chr15,97147106,97485691
Rpap3,chr15,97575104,97805822
Endou,chr15,97611018,97831405
Rapgef3,chr15,97644769,97867666
Slc48a1,chr15,97684364,97892692
Hdac7,chr15,97692663,97944502
Vdr,chr15,97754426,98008296
Tmem106c,chr15,97864228,98070286
Col2a1,chr15,97875601,98104724
Senp1,chr15,97938743,98193569
Pfkm,chr15,97992588,98232447
Asb8,chr15,98034639,98265578
Ccdc184,chr15,98067805,98270134
Olfr288,chr15,98086012,98295542
Olfr287,chr15,98106970,98321056
Olfr286,chr15,98126674,98334450
H1fnt,chr15,98155981,98357307
Zfp641,chr15,98186121,98396083
Olfr257,chr15,98212588,98413548
Olfr285,chr15,98212588,98413548
Olfr284,chr15,98240021,98440939
Olfr283,chr15,98278178,98479108
1700031M16Rik,chr15,98298444,98516135
Olfr282,chr15,98337469,98538397
Olfr281,chr15,98356311,98557247
Lalba,chr15,98380399,98582683
Olfr279,chr15,98397473,98598406
Kansl2,chr15,98417657,98634269
Snora34,chr15,98419716,98619834
Mir1291,chr15,98419761,98619878
Snora2b,chr15,98426347,98626459
Ccnt1,chr15,98443210,98667636
9330020H09Rik,chr15,98467323,98670864
4930415O20Rik,chr15,98471003,98689588
Adcy6,chr15,98489985,98707633
Cacnb3,chr15,98532327,98744536
Ddx23,chr15,98545506,98762889
Rnd1,chr15,98569204,98777461
Ccdc65,chr15,98608226,98823333
Fkbp11,chr15,98624367,98828198
Arf3,chr15,98637625,98863118
Wnt10b,chr15,98671751,98878150
Wnt1,chr15,98689856,98893830
Ddn,chr15,98703781,98907925
Prkag1,chr15,98712796,98931508
Kmt2d,chr15,98731668,98971205
Rhebl1,chr15,98777759,98981414
Dhh,chr15,98791154,98998540
Lmbr1l,chr15,98803920,99018098
Tuba1b,chr15,98831430,99034390
Tuba1a,chr15,98849846,99053501
4930578M01Rik,chr15,98885964,99089281
Tuba1c,chr15,98929890,99138105
Prph,chr15,98955173,99158978
Troap,chr15,98974972,99183409
Mir6960,chr15,98980804,99180865
C1ql4,chr15,98984753,99187728
Dnajc22,chr15,98999483,99204707
Spats2,chr15,99026844,99312466
Kcnh3,chr15,99124975,99342817
Mcrs1,chr15,99142816,99351961
1700120C14Rik,chr15,99151787,99362041
Fam186b,chr15,99171017,99387180
Prpf40b,chr15,99195240,99417018
Fmnl3,chr15,99217211,99470482
Tmbim6,chr15,99292946,99510049
