peak_name,chr,start,end,gene_number,gene_name
Merged-chr10-3229076-1,chr10,3228976,3229176,2,"B020014A21Rik,H60c"
Merged-chr10-3232342-2,chr10,3232211,3232473,2,"B020014A21Rik,H60c"
Merged-chr10-3235513-1,chr10,3235413,3235613,1,H60c
Merged-chr10-3237214-17,chr10,3237026,3237369,1,H60c
Merged-chr10-3238056-1,chr10,3237956,3238156,1,H60c
Merged-chr10-3238609-10,chr10,3238429,3238757,1,H60c
Merged-chr10-3240034-2,chr10,3239884,3240184,1,H60c
Merged-chr10-3247279-1,chr10,3247179,3247379,1,H60c
Merged-chr10-3248031-1,chr10,3247931,3248131,1,H60c
Merged-chr10-3257397-2,chr10,3257210,3257585,1,H60c
Merged-chr10-3261585-1,chr10,3261485,3261685,1,H60c
Merged-chr10-3261872-1,chr10,3261772,3261972,1,H60c
Merged-chr10-3264020-1,chr10,3263920,3264120,1,H60c
Merged-chr10-3266413-1,chr10,3266313,3266513,2,"H60c,Ppp1r14c"
Merged-chr10-3267445-2,chr10,3267262,3267629,2,"H60c,Ppp1r14c"
Merged-chr10-3281169-24,chr10,3281011,3281337,2,"H60c,Ppp1r14c"
Merged-chr10-3281814-5,chr10,3281563,3282129,2,"H60c,Ppp1r14c"
Merged-chr10-3302994-1,chr10,3302894,3303094,2,"H60c,Ppp1r14c"
Merged-chr10-3311180-1,chr10,3311080,3311280,2,"H60c,Ppp1r14c"
Merged-chr10-3311506-1,chr10,3311406,3311606,2,"H60c,Ppp1r14c"
Merged-chr10-3330405-1,chr10,3330305,3330505,2,"H60c,Ppp1r14c"
Merged-chr10-3333080-24,chr10,3332903,3333231,2,"H60c,Ppp1r14c"
Merged-chr10-3333575-2,chr10,3333429,3333722,2,"H60c,Ppp1r14c"
Merged-chr10-3334248-3,chr10,3334118,3334379,2,"H60c,Ppp1r14c"
Merged-chr10-3334770-14,chr10,3334603,3334919,2,"H60c,Ppp1r14c"
Merged-chr10-3341330-1,chr10,3341230,3341430,2,"H60c,Ppp1r14c"
Merged-chr10-3345860-1,chr10,3345760,3345960,2,"H60c,Ppp1r14c"
Merged-chr10-3346505-1,chr10,3346405,3346605,2,"H60c,Ppp1r14c"
Merged-chr10-3348543-1,chr10,3348443,3348643,2,"H60c,Ppp1r14c"
Merged-chr10-3354094-1,chr10,3353994,3354194,2,"H60c,Ppp1r14c"
Merged-chr10-3355638-1,chr10,3355538,3355738,2,"H60c,Ppp1r14c"
Merged-chr10-3359841-1,chr10,3359741,3359941,2,"H60c,Ppp1r14c"
Merged-chr10-3366587-8,chr10,3366332,3366925,2,"H60c,Ppp1r14c"
Merged-chr10-3370442-1,chr10,3370342,3370542,1,Ppp1r14c
Merged-chr10-3377684-1,chr10,3377584,3377784,1,Ppp1r14c
Merged-chr10-3385006-1,chr10,3384906,3385106,1,Ppp1r14c
Merged-chr10-3387625-1,chr10,3387525,3387725,1,Ppp1r14c
Merged-chr10-3396079-1,chr10,3395979,3396179,1,Ppp1r14c
Merged-chr10-3396699-1,chr10,3396599,3396799,1,Ppp1r14c
Merged-chr10-3404587-1,chr10,3404487,3404687,1,Ppp1r14c
Merged-chr10-3417055-1,chr10,3416955,3417155,1,Ppp1r14c
Merged-chr10-3420289-1,chr10,3420189,3420389,1,Ppp1r14c
Merged-chr10-3420699-1,chr10,3420599,3420799,1,Ppp1r14c
Merged-chr10-3428193-1,chr10,3428093,3428293,1,Ppp1r14c
Merged-chr10-3429461-1,chr10,3429361,3429561,1,Ppp1r14c
Merged-chr10-3435035-2,chr10,3434902,3435169,1,Ppp1r14c
Merged-chr10-3438183-1,chr10,3438083,3438283,1,Ppp1r14c
Merged-chr10-3444247-2,chr10,3444069,3444426,2,"Ppp1r14c,Iyd"
Merged-chr10-3448346-1,chr10,3448246,3448446,2,"Ppp1r14c,Iyd"
Merged-chr10-3451749-1,chr10,3451649,3451849,2,"Ppp1r14c,Iyd"
Merged-chr10-3452890-1,chr10,3452790,3452990,2,"Ppp1r14c,Iyd"
Merged-chr10-3455715-1,chr10,3455615,3455815,2,"Ppp1r14c,Iyd"
Merged-chr10-3459556-1,chr10,3459456,3459656,2,"Ppp1r14c,Iyd"
Merged-chr10-3462525-1,chr10,3462425,3462625,2,"Ppp1r14c,Iyd"
Merged-chr10-3475466-1,chr10,3475366,3475566,2,"Ppp1r14c,Iyd"
Merged-chr10-3493307-1,chr10,3493207,3493407,2,"Ppp1r14c,Iyd"
Merged-chr10-3498493-3,chr10,3498354,3498628,2,"Ppp1r14c,Iyd"
Merged-chr10-3500603-1,chr10,3500503,3500703,2,"Ppp1r14c,Iyd"
Merged-chr10-3500846-1,chr10,3500746,3500946,2,"Ppp1r14c,Iyd"
Merged-chr10-3507446-2,chr10,3507276,3507617,2,"Ppp1r14c,Iyd"
Merged-chr10-3508335-1,chr10,3508235,3508435,2,"Ppp1r14c,Iyd"
Merged-chr10-3509758-1,chr10,3509658,3509858,2,"Ppp1r14c,Iyd"
Merged-chr10-3510676-44,chr10,3510530,3510851,2,"Ppp1r14c,Iyd"
Merged-chr10-3511563-42,chr10,3511350,3511849,2,"Ppp1r14c,Iyd"
Merged-chr10-3516580-33,chr10,3516214,3516819,2,"Ppp1r14c,Iyd"
Merged-chr10-3520269-2,chr10,3520159,3520380,2,"Ppp1r14c,Iyd"
Merged-chr10-3523798-1,chr10,3523698,3523898,2,"Ppp1r14c,Iyd"
Merged-chr10-3526861-1,chr10,3526761,3526961,2,"Ppp1r14c,Iyd"
Merged-chr10-3531582-27,chr10,3531289,3531742,2,"Ppp1r14c,Iyd"
Merged-chr10-3533654-1,chr10,3533554,3533754,2,"Ppp1r14c,Iyd"
Merged-chr10-3534605-6,chr10,3534381,3534858,2,"Ppp1r14c,Iyd"
Merged-chr10-3539296-1,chr10,3539196,3539396,2,"Ppp1r14c,Iyd"
Merged-chr10-3542273-1,chr10,3542173,3542373,2,"Ppp1r14c,Iyd"
Merged-chr10-3544320-1,chr10,3544220,3544420,2,"Ppp1r14c,Iyd"
Merged-chr10-3551461-1,chr10,3551361,3551561,2,"Ppp1r14c,Iyd"
Merged-chr10-3553135-1,chr10,3553035,3553235,2,"Ppp1r14c,Iyd"
Merged-chr10-3554987-1,chr10,3554887,3555087,2,"Ppp1r14c,Iyd"
Merged-chr10-3560374-1,chr10,3560274,3560474,2,"Ppp1r14c,Iyd"
Merged-chr10-3561673-1,chr10,3561573,3561773,2,"Ppp1r14c,Iyd"
Merged-chr10-3562370-3,chr10,3562237,3562490,2,"Ppp1r14c,Iyd"
Merged-chr10-3572303-1,chr10,3572203,3572403,1,Iyd
Merged-chr10-3584515-1,chr10,3584415,3584615,1,Iyd
Merged-chr10-3587064-1,chr10,3586964,3587164,1,Iyd
Merged-chr10-3588871-1,chr10,3588771,3588971,1,Iyd
Merged-chr10-3590319-2,chr10,3590120,3590519,1,Iyd
Merged-chr10-3592173-1,chr10,3592073,3592273,1,Iyd
Merged-chr10-3595899-1,chr10,3595799,3595999,1,Iyd
Merged-chr10-3596789-1,chr10,3596689,3596889,1,Iyd
Merged-chr10-3597842-1,chr10,3597742,3597942,1,Iyd
Merged-chr10-3599689-1,chr10,3599589,3599789,1,Iyd
Merged-chr10-3641354-2,chr10,3641194,3641515,2,"Iyd,Plekhg1"
Merged-chr10-3649129-1,chr10,3649029,3649229,2,"Iyd,Plekhg1"
Merged-chr10-3656181-1,chr10,3656081,3656281,1,Plekhg1
Merged-chr10-3663544-1,chr10,3663444,3663644,1,Plekhg1
Merged-chr10-3689886-1,chr10,3689786,3689986,1,Plekhg1
Merged-chr10-3694928-1,chr10,3694828,3695028,1,Plekhg1
Merged-chr10-3710427-1,chr10,3710327,3710527,1,Plekhg1
Merged-chr10-3711702-1,chr10,3711602,3711802,1,Plekhg1
Merged-chr10-3712289-1,chr10,3712189,3712389,1,Plekhg1
Merged-chr10-3715704-2,chr10,3715587,3715822,1,Plekhg1
Merged-chr10-3718572-1,chr10,3718472,3718672,1,Plekhg1
Merged-chr10-3720330-1,chr10,3720230,3720430,1,Plekhg1
Merged-chr10-3723781-1,chr10,3723681,3723881,1,Plekhg1
Merged-chr10-3740347-1,chr10,3740247,3740447,1,Plekhg1
Merged-chr10-3741070-1,chr10,3740970,3741170,1,Plekhg1
Merged-chr10-3741313-3,chr10,3741204,3741427,1,Plekhg1
Merged-chr10-3754509-1,chr10,3754409,3754609,1,Plekhg1
Merged-chr10-3761780-1,chr10,3761680,3761880,1,Plekhg1
Merged-chr10-3766858-1,chr10,3766758,3766958,1,Plekhg1
Merged-chr10-3767340-1,chr10,3767240,3767440,1,Plekhg1
Merged-chr10-3774522-2,chr10,3774422,3774623,1,Plekhg1
Merged-chr10-3779079-1,chr10,3778979,3779179,1,Plekhg1
Merged-chr10-3779794-1,chr10,3779694,3779894,1,Plekhg1
Merged-chr10-3796077-1,chr10,3795977,3796177,1,Plekhg1
Merged-chr10-3802556-2,chr10,3802391,3802721,1,Plekhg1
Merged-chr10-3806016-1,chr10,3805916,3806116,1,Plekhg1
Merged-chr10-3810377-1,chr10,3810277,3810477,1,Plekhg1
Merged-chr10-3822769-1,chr10,3822669,3822869,1,Plekhg1
Merged-chr10-3826236-1,chr10,3826136,3826336,1,Plekhg1
Merged-chr10-3829002-1,chr10,3828902,3829102,1,Plekhg1
Merged-chr10-3832448-1,chr10,3832348,3832548,1,Plekhg1
Merged-chr10-3833268-1,chr10,3833168,3833368,1,Plekhg1
Merged-chr10-3836583-1,chr10,3836483,3836683,1,Plekhg1
Merged-chr10-3838344-1,chr10,3838244,3838444,1,Plekhg1
Merged-chr10-3843553-1,chr10,3843453,3843653,1,Plekhg1
Merged-chr10-3847675-1,chr10,3847575,3847775,1,Plekhg1
Merged-chr10-3851076-1,chr10,3850976,3851176,1,Plekhg1
Merged-chr10-3857599-1,chr10,3857499,3857699,1,Plekhg1
Merged-chr10-3866520-1,chr10,3866420,3866620,1,Plekhg1
Merged-chr10-3868054-1,chr10,3867954,3868154,1,Plekhg1
Merged-chr10-3870195-2,chr10,3870092,3870298,1,Plekhg1
Merged-chr10-3885709-1,chr10,3885609,3885809,2,"Plekhg1,Mthfd1l"
Merged-chr10-3895615-1,chr10,3895515,3895715,2,"Plekhg1,Mthfd1l"
Merged-chr10-3905843-1,chr10,3905743,3905943,2,"Plekhg1,Mthfd1l"
Merged-chr10-3913120-1,chr10,3913020,3913220,2,"Plekhg1,Mthfd1l"
Merged-chr10-3914325-1,chr10,3914225,3914425,2,"Plekhg1,Mthfd1l"
Merged-chr10-3917477-1,chr10,3917377,3917577,2,"Plekhg1,Mthfd1l"
Merged-chr10-3920822-2,chr10,3920638,3921006,2,"Plekhg1,Mthfd1l"
Merged-chr10-3922748-1,chr10,3922648,3922848,2,"Plekhg1,Mthfd1l"
Merged-chr10-3930187-1,chr10,3930087,3930287,2,"Plekhg1,Mthfd1l"
Merged-chr10-3931905-1,chr10,3931805,3932005,2,"Plekhg1,Mthfd1l"
Merged-chr10-3944063-17,chr10,3943907,3944251,2,"Plekhg1,Mthfd1l"
Merged-chr10-3944852-2,chr10,3944709,3944996,2,"Plekhg1,Mthfd1l"
Merged-chr10-3952836-1,chr10,3952736,3952936,2,"Plekhg1,Mthfd1l"
Merged-chr10-3953115-1,chr10,3953015,3953215,2,"Plekhg1,Mthfd1l"
Merged-chr10-3955036-1,chr10,3954936,3955136,2,"Plekhg1,Mthfd1l"
Merged-chr10-3956972-1,chr10,3956872,3957072,2,"Plekhg1,Mthfd1l"
Merged-chr10-3958043-1,chr10,3957943,3958143,2,"Plekhg1,Mthfd1l"
Merged-chr10-3958722-1,chr10,3958622,3958822,2,"Plekhg1,Mthfd1l"
Merged-chr10-3960006-1,chr10,3959906,3960106,2,"Plekhg1,Mthfd1l"
Merged-chr10-3963547-1,chr10,3963447,3963647,2,"Plekhg1,Mthfd1l"
Merged-chr10-3964100-2,chr10,3963989,3964211,2,"Plekhg1,Mthfd1l"
Merged-chr10-3965396-1,chr10,3965296,3965496,2,"Plekhg1,Mthfd1l"
Merged-chr10-3967416-1,chr10,3967316,3967516,2,"Plekhg1,Mthfd1l"
Merged-chr10-3973104-56,chr10,3972941,3973258,2,"Plekhg1,Mthfd1l"
Merged-chr10-3973784-65,chr10,3973387,3974029,2,"Plekhg1,Mthfd1l"
Merged-chr10-3979528-1,chr10,3979428,3979628,2,"Plekhg1,Mthfd1l"
Merged-chr10-3982071-1,chr10,3981971,3982171,2,"Plekhg1,Mthfd1l"
Merged-chr10-3982730-1,chr10,3982630,3982830,2,"Plekhg1,Mthfd1l"
Merged-chr10-3983161-1,chr10,3983061,3983261,2,"Plekhg1,Mthfd1l"
Merged-chr10-3985760-1,chr10,3985660,3985860,2,"Plekhg1,Mthfd1l"
Merged-chr10-3993572-1,chr10,3993472,3993672,2,"Plekhg1,Mthfd1l"
Merged-chr10-3996648-34,chr10,3996486,3996803,2,"Plekhg1,Mthfd1l"
Merged-chr10-4001237-1,chr10,4001137,4001337,2,"Plekhg1,Mthfd1l"
Merged-chr10-4001709-7,chr10,4001573,4001840,2,"Plekhg1,Mthfd1l"
Merged-chr10-4013814-1,chr10,4013714,4013914,2,"Plekhg1,Mthfd1l"
Merged-chr10-4014661-2,chr10,4014551,4014772,2,"Plekhg1,Mthfd1l"
Merged-chr10-4017601-1,chr10,4017501,4017701,2,"Plekhg1,Mthfd1l"
Merged-chr10-4023895-1,chr10,4023795,4023995,2,"Plekhg1,Mthfd1l"
Merged-chr10-4024194-1,chr10,4024094,4024294,2,"Plekhg1,Mthfd1l"
Merged-chr10-4028808-2,chr10,4028660,4028956,2,"Plekhg1,Mthfd1l"
Merged-chr10-4035911-1,chr10,4035811,4036011,2,"Plekhg1,Mthfd1l"
Merged-chr10-4036261-1,chr10,4036161,4036361,2,"Plekhg1,Mthfd1l"
Merged-chr10-4037899-1,chr10,4037799,4037999,2,"Plekhg1,Mthfd1l"
Merged-chr10-4041870-13,chr10,4041720,4042035,2,"Plekhg1,Mthfd1l"
Merged-chr10-4043098-1,chr10,4042998,4043198,2,"Plekhg1,Mthfd1l"
Merged-chr10-4043526-1,chr10,4043426,4043626,2,"Plekhg1,Mthfd1l"
Merged-chr10-4050138-1,chr10,4050038,4050238,2,"Plekhg1,Mthfd1l"
Merged-chr10-4052631-1,chr10,4052531,4052731,2,"Plekhg1,Mthfd1l"
Merged-chr10-4055989-2,chr10,4055822,4056157,2,"Plekhg1,Mthfd1l"
Merged-chr10-4057470-1,chr10,4057370,4057570,2,"Plekhg1,Mthfd1l"
Merged-chr10-4062339-1,chr10,4062239,4062439,2,"Plekhg1,Mthfd1l"
Merged-chr10-4068333-1,chr10,4068233,4068433,1,Mthfd1l
Merged-chr10-4069825-1,chr10,4069725,4069925,1,Mthfd1l
Merged-chr10-4076624-1,chr10,4076524,4076724,1,Mthfd1l
Merged-chr10-4077158-1,chr10,4077058,4077258,1,Mthfd1l
Merged-chr10-4078167-1,chr10,4078067,4078267,1,Mthfd1l
Merged-chr10-4079404-12,chr10,4079239,4079550,1,Mthfd1l
Merged-chr10-4080075-16,chr10,4079897,4080321,1,Mthfd1l
Merged-chr10-4080437-1,chr10,4080337,4080537,1,Mthfd1l
Merged-chr10-4089297-25,chr10,4088756,4090083,1,Mthfd1l
Merged-chr10-4090639-1,chr10,4090539,4090739,1,Mthfd1l
Merged-chr10-4090987-1,chr10,4090887,4091087,1,Mthfd1l
Merged-chr10-4092101-12,chr10,4091895,4092283,1,Mthfd1l
Merged-chr10-4093321-1,chr10,4093221,4093421,1,Mthfd1l
Merged-chr10-4096455-1,chr10,4096355,4096555,1,Mthfd1l
Merged-chr10-4097362-1,chr10,4097262,4097462,1,Mthfd1l
Merged-chr10-4098883-2,chr10,4098770,4098996,1,Mthfd1l
Merged-chr10-4100195-44,chr10,4100017,4100398,1,Mthfd1l
Merged-chr10-4101791-1,chr10,4101691,4101891,1,Mthfd1l
Merged-chr10-4108478-1,chr10,4108378,4108578,1,Mthfd1l
Merged-chr10-4118019-1,chr10,4117919,4118119,1,Mthfd1l
Merged-chr10-4120018-1,chr10,4119918,4120118,1,Mthfd1l
Merged-chr10-4120877-1,chr10,4120777,4120977,1,Mthfd1l
Merged-chr10-4121377-1,chr10,4121277,4121477,1,Mthfd1l
Merged-chr10-4123471-2,chr10,4123346,4123596,1,Mthfd1l
Merged-chr10-4124318-4,chr10,4124204,4124455,1,Mthfd1l
Merged-chr10-4124852-1,chr10,4124752,4124952,1,Mthfd1l
Merged-chr10-4126618-1,chr10,4126518,4126718,1,Mthfd1l
Merged-chr10-4128755-6,chr10,4128595,4128947,1,Mthfd1l
Merged-chr10-4137064-1,chr10,4136964,4137164,1,Mthfd1l
Merged-chr10-4143297-1,chr10,4143197,4143397,1,Mthfd1l
Merged-chr10-4146023-1,chr10,4145923,4146123,1,Mthfd1l
Merged-chr10-4149781-1,chr10,4149681,4149881,1,Mthfd1l
Merged-chr10-4154279-1,chr10,4154179,4154379,1,Mthfd1l
Merged-chr10-4159887-1,chr10,4159787,4159987,1,Mthfd1l
Merged-chr10-4167349-1,chr10,4167249,4167449,2,"Mthfd1l,Akap12"
Merged-chr10-4172137-1,chr10,4172037,4172237,2,"Mthfd1l,Akap12"
Merged-chr10-4176859-1,chr10,4176759,4176959,2,"Mthfd1l,Akap12"
Merged-chr10-4189003-1,chr10,4188903,4189103,2,"Mthfd1l,Akap12"
Merged-chr10-4189786-1,chr10,4189686,4189886,2,"Mthfd1l,Akap12"
Merged-chr10-4198606-1,chr10,4198506,4198706,2,"Mthfd1l,Akap12"
Merged-chr10-4209515-1,chr10,4209415,4209615,2,"Mthfd1l,Akap12"
Merged-chr10-4210832-2,chr10,4210723,4210942,2,"Mthfd1l,Akap12"
Merged-chr10-4214529-10,chr10,4214359,4214682,2,"Mthfd1l,Akap12"
Merged-chr10-4220591-1,chr10,4220491,4220691,2,"Mthfd1l,Akap12"
Merged-chr10-4225550-1,chr10,4225450,4225650,2,"Mthfd1l,Akap12"
Merged-chr10-4229115-1,chr10,4229015,4229215,2,"Mthfd1l,Akap12"
Merged-chr10-4236818-1,chr10,4236718,4236918,2,"Mthfd1l,Akap12"
Merged-chr10-4237178-1,chr10,4237078,4237278,2,"Mthfd1l,Akap12"
Merged-chr10-4242734-1,chr10,4242634,4242834,2,"Mthfd1l,Akap12"
Merged-chr10-4246646-2,chr10,4246546,4246746,2,"Mthfd1l,Akap12"
Merged-chr10-4247636-1,chr10,4247536,4247736,2,"Mthfd1l,Akap12"
Merged-chr10-4253253-7,chr10,4253115,4253393,2,"Mthfd1l,Akap12"
Merged-chr10-4253863-1,chr10,4253763,4253963,2,"Mthfd1l,Akap12"
Merged-chr10-4260925-1,chr10,4260825,4261025,2,"Mthfd1l,Akap12"
Merged-chr10-4261557-3,chr10,4261388,4261692,2,"Mthfd1l,Akap12"
Merged-chr10-4266648-39,chr10,4266409,4266871,2,"Mthfd1l,Akap12"
Merged-chr10-4267071-3,chr10,4266931,4267241,1,Akap12
Merged-chr10-4294503-1,chr10,4294403,4294603,2,"Akap12,Zbtb2"
Merged-chr10-4304078-1,chr10,4303978,4304178,4,"Akap12,Zbtb2,Rmnd1,Gm5512"
Merged-chr10-4311965-1,chr10,4311865,4312065,4,"Akap12,Zbtb2,Rmnd1,Gm5512"
Merged-chr10-4313668-2,chr10,4313539,4313797,4,"Akap12,Zbtb2,Rmnd1,Gm5512"
Merged-chr10-4313901-1,chr10,4313801,4314001,4,"Akap12,Zbtb2,Rmnd1,Gm5512"
Merged-chr10-4320934-1,chr10,4320834,4321034,4,"Akap12,Zbtb2,Rmnd1,Gm5512"
Merged-chr10-4321364-1,chr10,4321264,4321464,4,"Akap12,Zbtb2,Rmnd1,Gm5512"
Merged-chr10-4326229-1,chr10,4326129,4326329,4,"Akap12,Zbtb2,Rmnd1,Gm5512"
Merged-chr10-4329939-1,chr10,4329839,4330039,4,"Akap12,Zbtb2,Rmnd1,Gm5512"
Merged-chr10-4332937-1,chr10,4332837,4333037,5,"Akap12,Zbtb2,Rmnd1,Gm5512,Armt1"
Merged-chr10-4333333-1,chr10,4333233,4333433,5,"Akap12,Zbtb2,Rmnd1,Gm5512,Armt1"
Merged-chr10-4333579-6,chr10,4333450,4333698,5,"Akap12,Zbtb2,Rmnd1,Gm5512,Armt1"
Merged-chr10-4334457-54,chr10,4334268,4334652,5,"Akap12,Zbtb2,Rmnd1,Gm5512,Armt1"
Merged-chr10-4341612-47,chr10,4341462,4341771,5,"Akap12,Zbtb2,Rmnd1,Gm5512,Armt1"
Merged-chr10-4346979-55,chr10,4346831,4347122,5,"Akap12,Zbtb2,Rmnd1,Gm5512,Armt1"
Merged-chr10-4351544-1,chr10,4351444,4351644,5,"Akap12,Zbtb2,Rmnd1,Gm5512,Armt1"
Merged-chr10-4356055-59,chr10,4355771,4356316,5,"Akap12,Zbtb2,Rmnd1,Gm5512,Armt1"
Merged-chr10-4357623-41,chr10,4357458,4357804,5,"Akap12,Zbtb2,Rmnd1,Gm5512,Armt1"
Merged-chr10-4366615-1,chr10,4366515,4366715,5,"Akap12,Zbtb2,Rmnd1,Gm5512,Armt1"
Merged-chr10-4370247-11,chr10,4370048,4370431,5,"Akap12,Zbtb2,Rmnd1,Gm5512,Armt1"
Merged-chr10-4372159-33,chr10,4372016,4372324,5,"Akap12,Zbtb2,Rmnd1,Gm5512,Armt1"
Merged-chr10-4381575-1,chr10,4381475,4381675,5,"Akap12,Zbtb2,Rmnd1,Gm5512,Armt1"
Merged-chr10-4385018-2,chr10,4384910,4385126,5,"Akap12,Zbtb2,Rmnd1,Gm5512,Armt1"
Merged-chr10-4386978-117,chr10,4386647,4387410,5,"Akap12,Zbtb2,Rmnd1,Gm5512,Armt1"
Merged-chr10-4388236-18,chr10,4388030,4388457,5,"Akap12,Zbtb2,Rmnd1,Gm5512,Armt1"
Merged-chr10-4389206-13,chr10,4389052,4389361,5,"Akap12,Zbtb2,Rmnd1,Gm5512,Armt1"
Merged-chr10-4392033-17,chr10,4391896,4392158,5,"Akap12,Zbtb2,Rmnd1,Gm5512,Armt1"
Merged-chr10-4393016-1,chr10,4392916,4393116,5,"Akap12,Zbtb2,Rmnd1,Gm5512,Armt1"
Merged-chr10-4395490-8,chr10,4395346,4395636,5,"Akap12,Zbtb2,Rmnd1,Gm5512,Armt1"
Merged-chr10-4398894-1,chr10,4398794,4398994,5,"Akap12,Zbtb2,Rmnd1,Gm5512,Armt1"
Merged-chr10-4404565-1,chr10,4404465,4404665,5,"Akap12,Zbtb2,Rmnd1,Gm5512,Armt1"
Merged-chr10-4405093-25,chr10,4404962,4405267,5,"Akap12,Zbtb2,Rmnd1,Gm5512,Armt1"
Merged-chr10-4405448-1,chr10,4405348,4405548,5,"Akap12,Zbtb2,Rmnd1,Gm5512,Armt1"
Merged-chr10-4406832-1,chr10,4406732,4406932,5,"Akap12,Zbtb2,Rmnd1,Gm5512,Armt1"
Merged-chr10-4410516-1,chr10,4410416,4410616,6,"Akap12,Zbtb2,Rmnd1,Gm5512,Armt1,Ccdc170"
Merged-chr10-4421440-1,chr10,4421340,4421540,6,"Akap12,Zbtb2,Rmnd1,Gm5512,Armt1,Ccdc170"
Merged-chr10-4423594-1,chr10,4423494,4423694,6,"Akap12,Zbtb2,Rmnd1,Gm5512,Armt1,Ccdc170"
Merged-chr10-4429479-1,chr10,4429379,4429579,6,"Akap12,Zbtb2,Rmnd1,Gm5512,Armt1,Ccdc170"
Merged-chr10-4432474-61,chr10,4432211,4432719,6,"Akap12,Zbtb2,Rmnd1,Gm5512,Armt1,Ccdc170"
Merged-chr10-4433539-6,chr10,4433397,4433680,6,"Akap12,Zbtb2,Rmnd1,Gm5512,Armt1,Ccdc170"
Merged-chr10-4438869-2,chr10,4438701,4439038,6,"Akap12,Zbtb2,Rmnd1,Gm5512,Armt1,Ccdc170"
Merged-chr10-4444637-1,chr10,4444537,4444737,6,"Akap12,Zbtb2,Rmnd1,Gm5512,Armt1,Ccdc170"
Merged-chr10-4456043-2,chr10,4455927,4456159,6,"Akap12,Zbtb2,Rmnd1,Gm5512,Armt1,Ccdc170"
Merged-chr10-4456551-3,chr10,4456364,4456704,6,"Akap12,Zbtb2,Rmnd1,Gm5512,Armt1,Ccdc170"
Merged-chr10-4457822-1,chr10,4457722,4457922,6,"Akap12,Zbtb2,Rmnd1,Gm5512,Armt1,Ccdc170"
Merged-chr10-4460422-2,chr10,4460303,4460541,5,"Zbtb2,Rmnd1,Gm5512,Armt1,Ccdc170"
Merged-chr10-4468871-1,chr10,4468771,4468971,5,"Zbtb2,Rmnd1,Gm5512,Armt1,Ccdc170"
Merged-chr10-4469687-1,chr10,4469587,4469787,5,"Zbtb2,Rmnd1,Gm5512,Armt1,Ccdc170"
Merged-chr10-4470232-17,chr10,4470048,4470552,5,"Zbtb2,Rmnd1,Gm5512,Armt1,Ccdc170"
Merged-chr10-4476033-1,chr10,4475933,4476133,5,"Zbtb2,Rmnd1,Gm5512,Armt1,Ccdc170"
Merged-chr10-4479907-1,chr10,4479807,4480007,5,"Zbtb2,Rmnd1,Gm5512,Armt1,Ccdc170"
