peak_name,chr,start,end,gene_number,gene_name
Merged-chr4-3648454-3,chr4,3648344,3648559,5,"Tmem68,Tgs1,2210414B05Rik,Lyn,6330407A03Rik"
Merged-chr4-3648700-1,chr4,3648600,3648800,5,"Tmem68,Tgs1,2210414B05Rik,Lyn,6330407A03Rik"
Merged-chr4-3649147-34,chr4,3648839,3649443,5,"Tmem68,Tgs1,2210414B05Rik,Lyn,6330407A03Rik"
Merged-chr4-3652110-1,chr4,3652010,3652210,5,"Tmem68,Tgs1,2210414B05Rik,Lyn,6330407A03Rik"
Merged-chr4-3653576-1,chr4,3653476,3653676,5,"Tmem68,Tgs1,2210414B05Rik,Lyn,6330407A03Rik"
Merged-chr4-3656275-5,chr4,3656022,3656486,5,"Tmem68,Tgs1,2210414B05Rik,Lyn,6330407A03Rik"
Merged-chr4-3660122-27,chr4,3659758,3660275,5,"Tmem68,Tgs1,2210414B05Rik,Lyn,6330407A03Rik"
Merged-chr4-3661563-1,chr4,3661463,3661663,5,"Tmem68,Tgs1,2210414B05Rik,Lyn,6330407A03Rik"
Merged-chr4-3666887-1,chr4,3666787,3666987,5,"Tmem68,Tgs1,2210414B05Rik,Lyn,6330407A03Rik"
Merged-chr4-3678370-34,chr4,3677749,3679029,4,"Tgs1,2210414B05Rik,Lyn,6330407A03Rik"
Merged-chr4-3679720-1,chr4,3679620,3679820,4,"Tgs1,2210414B05Rik,Lyn,6330407A03Rik"
Merged-chr4-3683073-4,chr4,3682929,3683228,4,"Tgs1,2210414B05Rik,Lyn,6330407A03Rik"
Merged-chr4-3686293-1,chr4,3686193,3686393,4,"Tgs1,2210414B05Rik,Lyn,6330407A03Rik"
Merged-chr4-3693158-1,chr4,3693058,3693258,4,"Tgs1,2210414B05Rik,Lyn,6330407A03Rik"
Merged-chr4-3698361-2,chr4,3698225,3698497,4,"Tgs1,2210414B05Rik,Lyn,6330407A03Rik"
Merged-chr4-3710655-1,chr4,3710555,3710755,4,"Tgs1,2210414B05Rik,Lyn,6330407A03Rik"
Merged-chr4-3712377-1,chr4,3712277,3712477,4,"Tgs1,2210414B05Rik,Lyn,6330407A03Rik"
Merged-chr4-3712676-1,chr4,3712576,3712776,4,"Tgs1,2210414B05Rik,Lyn,6330407A03Rik"
Merged-chr4-3724646-1,chr4,3724546,3724746,3,"2210414B05Rik,Lyn,6330407A03Rik"
Merged-chr4-3724902-6,chr4,3724783,3725028,3,"2210414B05Rik,Lyn,6330407A03Rik"
Merged-chr4-3727922-1,chr4,3727822,3728022,3,"2210414B05Rik,Lyn,6330407A03Rik"
Merged-chr4-3730563-4,chr4,3730442,3730697,3,"2210414B05Rik,Lyn,6330407A03Rik"
Merged-chr4-3737181-1,chr4,3737081,3737281,4,"2210414B05Rik,Lyn,6330407A03Rik,Rps20"
Merged-chr4-3743445-1,chr4,3743345,3743545,4,"2210414B05Rik,Lyn,6330407A03Rik,Rps20"
Merged-chr4-3744225-1,chr4,3744125,3744325,4,"2210414B05Rik,Lyn,6330407A03Rik,Rps20"
Merged-chr4-3745500-1,chr4,3745400,3745600,4,"2210414B05Rik,Lyn,6330407A03Rik,Rps20"
Merged-chr4-3750370-1,chr4,3750270,3750470,4,"2210414B05Rik,Lyn,6330407A03Rik,Rps20"
Merged-chr4-3757775-1,chr4,3757675,3757875,4,"2210414B05Rik,Lyn,6330407A03Rik,Rps20"
Merged-chr4-3759114-3,chr4,3758961,3759302,4,"2210414B05Rik,Lyn,6330407A03Rik,Rps20"
Merged-chr4-3760822-4,chr4,3760707,3760937,4,"2210414B05Rik,Lyn,6330407A03Rik,Rps20"
Merged-chr4-3763272-1,chr4,3763172,3763372,3,"Lyn,6330407A03Rik,Rps20"
Merged-chr4-3770448-1,chr4,3770348,3770548,3,"Lyn,6330407A03Rik,Rps20"
Merged-chr4-3775762-1,chr4,3775662,3775862,4,"Lyn,6330407A03Rik,Rps20,Mos"
Merged-chr4-3777630-3,chr4,3777398,3777847,4,"Lyn,6330407A03Rik,Rps20,Mos"
Merged-chr4-3778942-3,chr4,3778800,3779088,4,"Lyn,6330407A03Rik,Rps20,Mos"
Merged-chr4-3779943-1,chr4,3779843,3780043,4,"Lyn,6330407A03Rik,Rps20,Mos"
Merged-chr4-3783044-1,chr4,3782944,3783144,4,"Lyn,6330407A03Rik,Rps20,Mos"
Merged-chr4-3783612-1,chr4,3783512,3783712,4,"Lyn,6330407A03Rik,Rps20,Mos"
Merged-chr4-3786012-2,chr4,3785898,3786126,4,"Lyn,6330407A03Rik,Rps20,Mos"
Merged-chr4-3786980-1,chr4,3786880,3787080,4,"Lyn,6330407A03Rik,Rps20,Mos"
Merged-chr4-3790078-1,chr4,3789978,3790178,4,"Lyn,6330407A03Rik,Rps20,Mos"
Merged-chr4-3795049-1,chr4,3794949,3795149,4,"Lyn,6330407A03Rik,Rps20,Mos"
Merged-chr4-3796140-1,chr4,3796040,3796240,4,"Lyn,6330407A03Rik,Rps20,Mos"
Merged-chr4-3800556-1,chr4,3800456,3800656,4,"Lyn,6330407A03Rik,Rps20,Mos"
Merged-chr4-3807405-1,chr4,3807305,3807505,5,"Lyn,6330407A03Rik,Rps20,Mos,Plag1"
Merged-chr4-3810437-43,chr4,3810316,3810584,5,"Lyn,6330407A03Rik,Rps20,Mos,Plag1"
Merged-chr4-3812641-4,chr4,3812524,3812763,5,"Lyn,6330407A03Rik,Rps20,Mos,Plag1"
Merged-chr4-3824925-12,chr4,3824782,3825089,4,"Lyn,Rps20,Mos,Plag1"
Merged-chr4-3827084-40,chr4,3826920,3827317,4,"Lyn,Rps20,Mos,Plag1"
Merged-chr4-3827628-1,chr4,3827528,3827728,4,"Lyn,Rps20,Mos,Plag1"
Merged-chr4-3830457-1,chr4,3830357,3830557,4,"Lyn,Rps20,Mos,Plag1"
Merged-chr4-3833656-1,chr4,3833556,3833756,4,"Lyn,Rps20,Mos,Plag1"
Merged-chr4-3834293-2,chr4,3834192,3834394,4,"Lyn,Rps20,Mos,Plag1"
Merged-chr4-3835002-12,chr4,3834768,3835194,4,"Lyn,Rps20,Mos,Plag1"
Merged-chr4-3835686-61,chr4,3835519,3835870,4,"Lyn,Rps20,Mos,Plag1"
Merged-chr4-3836635-1,chr4,3836535,3836735,4,"Lyn,Rps20,Mos,Plag1"
Merged-chr4-3842144-1,chr4,3842044,3842244,5,"Lyn,Rps20,Mos,Plag1,Chchd7"
Merged-chr4-3849926-1,chr4,3849826,3850026,5,"Lyn,Rps20,Mos,Plag1,Chchd7"
Merged-chr4-3851837-1,chr4,3851737,3851937,5,"Lyn,Rps20,Mos,Plag1,Chchd7"
Merged-chr4-3858272-2,chr4,3858117,3858427,5,"Lyn,Rps20,Mos,Plag1,Chchd7"
Merged-chr4-3859262-1,chr4,3859162,3859362,5,"Lyn,Rps20,Mos,Plag1,Chchd7"
Merged-chr4-3863585-1,chr4,3863485,3863685,5,"Lyn,Rps20,Mos,Plag1,Chchd7"
Merged-chr4-3866884-1,chr4,3866784,3866984,5,"Lyn,Rps20,Mos,Plag1,Chchd7"
Merged-chr4-3870888-18,chr4,3870710,3871054,5,"Lyn,Rps20,Mos,Plag1,Chchd7"
Merged-chr4-3871782-1,chr4,3871682,3871882,5,"Lyn,Rps20,Mos,Plag1,Chchd7"
Merged-chr4-3873714-7,chr4,3873576,3873861,5,"Lyn,Rps20,Mos,Plag1,Chchd7"
Merged-chr4-3875193-58,chr4,3874899,3875370,5,"Lyn,Rps20,Mos,Plag1,Chchd7"
Merged-chr4-3893162-3,chr4,3893044,3893293,4,"Rps20,Mos,Plag1,Chchd7"
Merged-chr4-3894208-1,chr4,3894108,3894308,4,"Rps20,Mos,Plag1,Chchd7"
Merged-chr4-3899726-1,chr4,3899626,3899826,5,"Rps20,Mos,Plag1,Chchd7,Sdr16c5"
Merged-chr4-3905143-1,chr4,3905043,3905243,5,"Rps20,Mos,Plag1,Chchd7,Sdr16c5"
Merged-chr4-3913605-1,chr4,3913505,3913705,5,"Rps20,Mos,Plag1,Chchd7,Sdr16c5"
Merged-chr4-3916644-6,chr4,3916524,3916796,5,"Rps20,Mos,Plag1,Chchd7,Sdr16c5"
Merged-chr4-3924571-21,chr4,3924428,3924701,5,"Rps20,Mos,Plag1,Chchd7,Sdr16c5"
Merged-chr4-3929756-59,chr4,3929617,3929892,5,"Rps20,Mos,Plag1,Chchd7,Sdr16c5"
Merged-chr4-3938792-71,chr4,3938522,3939004,4,"Mos,Plag1,Chchd7,Sdr16c5"
Merged-chr4-3939252-1,chr4,3939152,3939352,4,"Mos,Plag1,Chchd7,Sdr16c5"
Merged-chr4-3945543-1,chr4,3945443,3945643,4,"Mos,Plag1,Chchd7,Sdr16c5"
Merged-chr4-3947833-1,chr4,3947733,3947933,4,"Mos,Plag1,Chchd7,Sdr16c5"
Merged-chr4-3952748-10,chr4,3952479,3952980,4,"Mos,Plag1,Chchd7,Sdr16c5"
Merged-chr4-3953589-5,chr4,3953479,3953698,4,"Mos,Plag1,Chchd7,Sdr16c5"
Merged-chr4-3954182-36,chr4,3953879,3954418,4,"Mos,Plag1,Chchd7,Sdr16c5"
Merged-chr4-3958300-1,chr4,3958200,3958400,5,"Mos,Plag1,Chchd7,Sdr16c5,Sdr16c6"
Merged-chr4-3967740-58,chr4,3967609,3967965,5,"Mos,Plag1,Chchd7,Sdr16c5,Sdr16c6"
Merged-chr4-3974734-1,chr4,3974634,3974834,4,"Plag1,Chchd7,Sdr16c5,Sdr16c6"
Merged-chr4-3975182-40,chr4,3975060,3975336,4,"Plag1,Chchd7,Sdr16c5,Sdr16c6"
Merged-chr4-3975793-1,chr4,3975693,3975893,4,"Plag1,Chchd7,Sdr16c5,Sdr16c6"
Merged-chr4-3976404-1,chr4,3976304,3976504,4,"Plag1,Chchd7,Sdr16c5,Sdr16c6"
Merged-chr4-3977995-1,chr4,3977895,3978095,4,"Plag1,Chchd7,Sdr16c5,Sdr16c6"
Merged-chr4-3980102-1,chr4,3980002,3980202,4,"Plag1,Chchd7,Sdr16c5,Sdr16c6"
Merged-chr4-3982302-1,chr4,3982202,3982402,4,"Plag1,Chchd7,Sdr16c5,Sdr16c6"
Merged-chr4-3983104-1,chr4,3983004,3983204,4,"Plag1,Chchd7,Sdr16c5,Sdr16c6"
Merged-chr4-3984583-1,chr4,3984483,3984683,4,"Plag1,Chchd7,Sdr16c5,Sdr16c6"
Merged-chr4-3987382-1,chr4,3987282,3987482,4,"Plag1,Chchd7,Sdr16c5,Sdr16c6"
Merged-chr4-3991702-2,chr4,3991563,3991842,4,"Plag1,Chchd7,Sdr16c5,Sdr16c6"
Merged-chr4-3992758-1,chr4,3992658,3992858,4,"Plag1,Chchd7,Sdr16c5,Sdr16c6"
Merged-chr4-3998246-1,chr4,3998146,3998346,4,"Plag1,Chchd7,Sdr16c5,Sdr16c6"
Merged-chr4-4016442-1,chr4,4016342,4016542,4,"Plag1,Chchd7,Sdr16c5,Sdr16c6"
Merged-chr4-4017035-1,chr4,4016935,4017135,4,"Plag1,Chchd7,Sdr16c5,Sdr16c6"
Merged-chr4-4024067-1,chr4,4023967,4024167,4,"Plag1,Chchd7,Sdr16c5,Sdr16c6"
Merged-chr4-4038430-1,chr4,4038330,4038530,4,"Chchd7,Sdr16c5,Sdr16c6,Penk"
Merged-chr4-4054266-1,chr4,4054166,4054366,3,"Sdr16c5,Sdr16c6,Penk"
Merged-chr4-4057500-1,chr4,4057400,4057600,3,"Sdr16c5,Sdr16c6,Penk"
Merged-chr4-4073878-1,chr4,4073778,4073978,3,"Sdr16c5,Sdr16c6,Penk"
Merged-chr4-4087876-1,chr4,4087776,4087976,3,"Sdr16c5,Sdr16c6,Penk"
Merged-chr4-4100080-1,chr4,4099980,4100180,3,"Sdr16c5,Sdr16c6,Penk"
Merged-chr4-4130987-1,chr4,4130887,4131087,2,"Sdr16c6,Penk"
Merged-chr4-4131208-1,chr4,4131108,4131308,2,"Sdr16c6,Penk"
Merged-chr4-4134190-1,chr4,4134090,4134290,2,"Sdr16c6,Penk"
Merged-chr4-4136092-1,chr4,4135992,4136192,2,"Sdr16c6,Penk"
Merged-chr4-4138905-7,chr4,4138729,4139077,2,"Sdr16c6,Penk"
Merged-chr4-4140279-7,chr4,4140173,4140403,2,"Sdr16c6,Penk"
Merged-chr4-4148541-1,chr4,4148441,4148641,2,"Sdr16c6,Penk"
Merged-chr4-4153843-1,chr4,4153743,4153943,2,"Sdr16c6,Penk"
Merged-chr4-4154073-1,chr4,4153973,4154173,2,"Sdr16c6,Penk"
Merged-chr4-4154886-1,chr4,4154786,4154986,2,"Sdr16c6,Penk"
Merged-chr4-4174993-1,chr4,4174893,4175093,2,"Sdr16c6,Penk"
Merged-chr4-4179330-1,chr4,4179230,4179430,1,Penk
Merged-chr4-4188252-1,chr4,4188152,4188352,1,Penk
Merged-chr4-4190010-1,chr4,4189910,4190110,1,Penk
Merged-chr4-4192799-1,chr4,4192699,4192899,1,Penk
Merged-chr4-4196292-1,chr4,4196192,4196392,1,Penk
Merged-chr4-4204906-1,chr4,4204806,4205006,1,Penk
Merged-chr4-4207449-1,chr4,4207349,4207549,1,Penk
Merged-chr4-4214789-1,chr4,4214689,4214889,1,Penk
Merged-chr4-4217041-1,chr4,4216941,4217141,1,Penk
Merged-chr4-4229095-1,chr4,4228995,4229195,1,Penk
Merged-chr4-4229864-1,chr4,4229764,4229964,1,Penk
Merged-chr4-4230115-1,chr4,4230015,4230215,1,Penk
Merged-chr4-4246923-1,chr4,4246823,4247023,0,NA
Merged-chr4-4256913-1,chr4,4256813,4257013,0,NA
Merged-chr4-4263185-1,chr4,4263085,4263285,0,NA
Merged-chr4-4290100-1,chr4,4290000,4290200,0,NA
Merged-chr4-4291596-1,chr4,4291496,4291696,0,NA
Merged-chr4-4326782-1,chr4,4326682,4326882,0,NA
Merged-chr4-4328568-1,chr4,4328468,4328668,0,NA
Merged-chr4-4342150-4,chr4,4342037,4342269,0,NA
Merged-chr4-4376434-1,chr4,4376334,4376534,0,NA
Merged-chr4-4381511-2,chr4,4381337,4381685,0,NA
Merged-chr4-4384531-1,chr4,4384431,4384631,0,NA
Merged-chr4-4396763-1,chr4,4396663,4396863,0,NA
Merged-chr4-4397584-1,chr4,4397484,4397684,0,NA
Merged-chr4-4403295-1,chr4,4403195,4403395,0,NA
Merged-chr4-4426204-1,chr4,4426104,4426304,0,NA
Merged-chr4-4431903-1,chr4,4431803,4432003,1,Gm11780
Merged-chr4-4433547-1,chr4,4433447,4433647,1,Gm11780
Merged-chr4-4435328-1,chr4,4435228,4435428,1,Gm11780
Merged-chr4-4437579-1,chr4,4437479,4437679,1,Gm11780
Merged-chr4-4443763-1,chr4,4443663,4443863,1,Gm11780
Merged-chr4-4445504-1,chr4,4445404,4445604,1,Gm11780
Merged-chr4-4445983-1,chr4,4445883,4446083,1,Gm11780
Merged-chr4-4455164-2,chr4,4455041,4455287,1,Gm11780
Merged-chr4-4457018-1,chr4,4456918,4457118,1,Gm11780
Merged-chr4-4459456-4,chr4,4459328,4459583,1,Gm11780
Merged-chr4-4464988-1,chr4,4464888,4465088,1,Gm11780
Merged-chr4-4467714-2,chr4,4467571,4467858,1,Gm11780
Merged-chr4-4501089-1,chr4,4500989,4501189,1,Gm11780
Merged-chr4-4509108-1,chr4,4509008,4509208,1,Gm11780
Merged-chr4-4531334-1,chr4,4531234,4531434,1,Gm11780
Merged-chr4-4583049-1,chr4,4582949,4583149,1,Gm11780
Merged-chr4-4590102-1,chr4,4590002,4590202,1,Gm11780
Merged-chr4-4596145-1,chr4,4596045,4596245,1,Gm11780
Merged-chr4-4622276-1,chr4,4622176,4622376,1,Gm11780
Merged-chr4-4633572-1,chr4,4633472,4633672,0,NA
Merged-chr4-4635598-1,chr4,4635498,4635698,0,NA
Merged-chr4-4638780-1,chr4,4638680,4638880,0,NA
Merged-chr4-4669856-1,chr4,4669756,4669956,1,Impad1
Merged-chr4-4674720-1,chr4,4674620,4674820,1,Impad1
Merged-chr4-4675654-1,chr4,4675554,4675754,1,Impad1
Merged-chr4-4682677-1,chr4,4682577,4682777,1,Impad1
Merged-chr4-4704882-1,chr4,4704782,4704982,1,Impad1
Merged-chr4-4727258-1,chr4,4727158,4727358,1,Impad1
Merged-chr4-4729618-16,chr4,4729499,4729770,1,Impad1
Merged-chr4-4731388-1,chr4,4731288,4731488,1,Impad1
Merged-chr4-4732738-1,chr4,4732638,4732838,1,Impad1
Merged-chr4-4735469-1,chr4,4735369,4735569,1,Impad1
Merged-chr4-4758576-5,chr4,4758459,4758707,1,Impad1
Merged-chr4-4759393-1,chr4,4759293,4759493,1,Impad1
Merged-chr4-4769092-1,chr4,4768992,4769192,1,Impad1
Merged-chr4-4771846-2,chr4,4771658,4772034,1,Impad1
Merged-chr4-4773552-1,chr4,4773452,4773652,1,Impad1
Merged-chr4-4774469-3,chr4,4774220,4774692,1,Impad1
Merged-chr4-4776212-1,chr4,4776112,4776312,1,Impad1
Merged-chr4-4782350-1,chr4,4782250,4782450,1,Impad1
Merged-chr4-4783193-1,chr4,4783093,4783293,1,Impad1
Merged-chr4-4783667-1,chr4,4783567,4783767,1,Impad1
Merged-chr4-4786939-1,chr4,4786839,4787039,1,Impad1
Merged-chr4-4790335-46,chr4,4790098,4790548,1,Impad1
Merged-chr4-4792008-1,chr4,4791908,4792108,1,Impad1
Merged-chr4-4792626-22,chr4,4792471,4792946,1,Impad1
Merged-chr4-4793071-2,chr4,4792971,4793171,1,Impad1
Merged-chr4-4793341-59,chr4,4793178,4793514,1,Impad1
Merged-chr4-4798682-1,chr4,4798582,4798782,1,Impad1
Merged-chr4-4802694-1,chr4,4802594,4802794,1,Impad1
Merged-chr4-4803205-1,chr4,4803105,4803305,1,Impad1
Merged-chr4-4805998-1,chr4,4805898,4806098,1,Impad1
Merged-chr4-4809968-1,chr4,4809868,4810068,1,Impad1
Merged-chr4-4811117-1,chr4,4811017,4811217,1,Impad1
Merged-chr4-4814289-1,chr4,4814189,4814389,1,Impad1
Merged-chr4-4816828-1,chr4,4816728,4816928,1,Impad1
Merged-chr4-4831385-1,chr4,4831285,4831485,1,Impad1
Merged-chr4-4838400-1,chr4,4838300,4838500,1,Impad1
Merged-chr4-4838951-1,chr4,4838851,4839051,1,Impad1
Merged-chr4-4849533-1,chr4,4849433,4849633,1,Impad1
Merged-chr4-4863181-1,chr4,4863081,4863281,1,Impad1
Merged-chr4-4873570-1,chr4,4873470,4873670,1,Impad1
Merged-chr4-4874650-1,chr4,4874550,4874750,1,Impad1
Merged-chr4-4907597-1,chr4,4907497,4907697,0,NA
