peak_name,chr,start,end,gene_number,gene_name
Merged-chr12-3404239-1,chr12,3404139,3404339,4,"Rab10,Kif3c,1110002L01Rik,Asxl2"
Merged-chr12-3409407-1,chr12,3409307,3409507,4,"Rab10,Kif3c,1110002L01Rik,Asxl2"
Merged-chr12-3409997-1,chr12,3409897,3410097,3,"Kif3c,1110002L01Rik,Asxl2"
Merged-chr12-3419419-1,chr12,3419319,3419519,3,"Kif3c,1110002L01Rik,Asxl2"
Merged-chr12-3421802-1,chr12,3421702,3421902,3,"Kif3c,1110002L01Rik,Asxl2"
Merged-chr12-3423686-1,chr12,3423586,3423786,3,"Kif3c,1110002L01Rik,Asxl2"
Merged-chr12-3426169-2,chr12,3426058,3426281,3,"Kif3c,1110002L01Rik,Asxl2"
Merged-chr12-3426789-61,chr12,3426628,3426987,3,"Kif3c,1110002L01Rik,Asxl2"
Merged-chr12-3427675-41,chr12,3427470,3427904,3,"Kif3c,1110002L01Rik,Asxl2"
Merged-chr12-3437375-7,chr12,3436992,3437615,3,"Kif3c,1110002L01Rik,Asxl2"
Merged-chr12-3437989-3,chr12,3437838,3438120,3,"Kif3c,1110002L01Rik,Asxl2"
Merged-chr12-3441038-1,chr12,3440938,3441138,3,"Kif3c,1110002L01Rik,Asxl2"
Merged-chr12-3441596-28,chr12,3441418,3441746,3,"Kif3c,1110002L01Rik,Asxl2"
Merged-chr12-3449678-1,chr12,3449578,3449778,3,"Kif3c,1110002L01Rik,Asxl2"
Merged-chr12-3450909-1,chr12,3450809,3451009,3,"Kif3c,1110002L01Rik,Asxl2"
Merged-chr12-3453700-8,chr12,3453445,3453935,3,"Kif3c,1110002L01Rik,Asxl2"
Merged-chr12-3457459-1,chr12,3457359,3457559,3,"Kif3c,1110002L01Rik,Asxl2"
Merged-chr12-3463272-12,chr12,3463076,3463463,3,"Kif3c,1110002L01Rik,Asxl2"
Merged-chr12-3464072-1,chr12,3463972,3464172,3,"Kif3c,1110002L01Rik,Asxl2"
Merged-chr12-3485775-1,chr12,3485675,3485875,4,"Kif3c,1110002L01Rik,Asxl2,Dtnb"
Merged-chr12-3488051-1,chr12,3487951,3488151,4,"Kif3c,1110002L01Rik,Asxl2,Dtnb"
Merged-chr12-3502055-1,chr12,3501955,3502155,4,"Kif3c,1110002L01Rik,Asxl2,Dtnb"
Merged-chr12-3503209-1,chr12,3503109,3503309,4,"Kif3c,1110002L01Rik,Asxl2,Dtnb"
Merged-chr12-3507720-1,chr12,3507620,3507820,3,"1110002L01Rik,Asxl2,Dtnb"
Merged-chr12-3521146-1,chr12,3521046,3521246,3,"1110002L01Rik,Asxl2,Dtnb"
Merged-chr12-3524359-1,chr12,3524259,3524459,3,"1110002L01Rik,Asxl2,Dtnb"
Merged-chr12-3527574-1,chr12,3527474,3527674,2,"Asxl2,Dtnb"
Merged-chr12-3537926-1,chr12,3537826,3538026,2,"Asxl2,Dtnb"
Merged-chr12-3543360-2,chr12,3543166,3543554,2,"Asxl2,Dtnb"
Merged-chr12-3545641-1,chr12,3545541,3545741,2,"Asxl2,Dtnb"
Merged-chr12-3547034-1,chr12,3546934,3547134,2,"Asxl2,Dtnb"
Merged-chr12-3547683-41,chr12,3547515,3547866,2,"Asxl2,Dtnb"
Merged-chr12-3548754-31,chr12,3548492,3549020,2,"Asxl2,Dtnb"
Merged-chr12-3549576-6,chr12,3549456,3549703,2,"Asxl2,Dtnb"
Merged-chr12-3549988-1,chr12,3549888,3550088,2,"Asxl2,Dtnb"
Merged-chr12-3557711-1,chr12,3557611,3557811,2,"Asxl2,Dtnb"
Merged-chr12-3558180-2,chr12,3558038,3558323,2,"Asxl2,Dtnb"
Merged-chr12-3558568-1,chr12,3558468,3558668,2,"Asxl2,Dtnb"
Merged-chr12-3560815-57,chr12,3560634,3561086,2,"Asxl2,Dtnb"
Merged-chr12-3563863-1,chr12,3563763,3563963,2,"Asxl2,Dtnb"
Merged-chr12-3568923-20,chr12,3568782,3569098,2,"Asxl2,Dtnb"
Merged-chr12-3571017-1,chr12,3570917,3571117,2,"Asxl2,Dtnb"
Merged-chr12-3572432-96,chr12,3571864,3572986,2,"Asxl2,Dtnb"
Merged-chr12-3574562-1,chr12,3574462,3574662,2,"Asxl2,Dtnb"
Merged-chr12-3574878-2,chr12,3574769,3574988,2,"Asxl2,Dtnb"
Merged-chr12-3580310-4,chr12,3580191,3580431,2,"Asxl2,Dtnb"
Merged-chr12-3587302-1,chr12,3587202,3587402,2,"Asxl2,Dtnb"
Merged-chr12-3590138-1,chr12,3590038,3590238,2,"Asxl2,Dtnb"
Merged-chr12-3594103-1,chr12,3594003,3594203,2,"Asxl2,Dtnb"
Merged-chr12-3598389-1,chr12,3598289,3598489,2,"Asxl2,Dtnb"
Merged-chr12-3609959-4,chr12,3609842,3610102,1,Dtnb
Merged-chr12-3613293-1,chr12,3613193,3613393,1,Dtnb
Merged-chr12-3614477-1,chr12,3614377,3614577,1,Dtnb
Merged-chr12-3632504-1,chr12,3632404,3632604,1,Dtnb
Merged-chr12-3634520-1,chr12,3634420,3634620,1,Dtnb
Merged-chr12-3642163-7,chr12,3642013,3642321,1,Dtnb
Merged-chr12-3648426-1,chr12,3648326,3648526,1,Dtnb
Merged-chr12-3661458-3,chr12,3661349,3661569,1,Dtnb
Merged-chr12-3662870-1,chr12,3662770,3662970,1,Dtnb
Merged-chr12-3671388-5,chr12,3671186,3671572,1,Dtnb
Merged-chr12-3672921-2,chr12,3672785,3673057,1,Dtnb
Merged-chr12-3684020-1,chr12,3683920,3684120,1,Dtnb
Merged-chr12-3695938-25,chr12,3695765,3696082,1,Dtnb
Merged-chr12-3697199-1,chr12,3697099,3697299,1,Dtnb
Merged-chr12-3700062-1,chr12,3699962,3700162,1,Dtnb
Merged-chr12-3702681-1,chr12,3702581,3702781,1,Dtnb
Merged-chr12-3706395-1,chr12,3706295,3706495,1,Dtnb
Merged-chr12-3707529-1,chr12,3707429,3707629,2,"Dtnb,Dnmt3a"
Merged-chr12-3712661-1,chr12,3712561,3712761,2,"Dtnb,Dnmt3a"
Merged-chr12-3718362-1,chr12,3718262,3718462,2,"Dtnb,Dnmt3a"
Merged-chr12-3719729-1,chr12,3719629,3719829,2,"Dtnb,Dnmt3a"
Merged-chr12-3727408-1,chr12,3727308,3727508,2,"Dtnb,Dnmt3a"
Merged-chr12-3729806-12,chr12,3729663,3729957,2,"Dtnb,Dnmt3a"
Merged-chr12-3734587-1,chr12,3734487,3734687,2,"Dtnb,Dnmt3a"
Merged-chr12-3736382-1,chr12,3736282,3736482,2,"Dtnb,Dnmt3a"
Merged-chr12-3740319-43,chr12,3740046,3740599,2,"Dtnb,Dnmt3a"
Merged-chr12-3745286-1,chr12,3745186,3745386,2,"Dtnb,Dnmt3a"
Merged-chr12-3745848-19,chr12,3745523,3746094,2,"Dtnb,Dnmt3a"
Merged-chr12-3747524-1,chr12,3747424,3747624,2,"Dtnb,Dnmt3a"
Merged-chr12-3747739-1,chr12,3747639,3747839,2,"Dtnb,Dnmt3a"
Merged-chr12-3749584-1,chr12,3749484,3749684,2,"Dtnb,Dnmt3a"
Merged-chr12-3750870-1,chr12,3750770,3750970,2,"Dtnb,Dnmt3a"
Merged-chr12-3751899-1,chr12,3751799,3751999,2,"Dtnb,Dnmt3a"
Merged-chr12-3755711-17,chr12,3755560,3755892,2,"Dtnb,Dnmt3a"
Merged-chr12-3758517-1,chr12,3758417,3758617,2,"Dtnb,Dnmt3a"
Merged-chr12-3759199-1,chr12,3759099,3759299,2,"Dtnb,Dnmt3a"
Merged-chr12-3759637-31,chr12,3759493,3759834,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3760367-1,chr12,3760267,3760467,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3761278-1,chr12,3761178,3761378,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3770735-1,chr12,3770635,3770835,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3771279-3,chr12,3771141,3771407,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3772744-1,chr12,3772644,3772844,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3773126-1,chr12,3773026,3773226,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3773787-2,chr12,3773642,3773932,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3780467-34,chr12,3780326,3780679,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3781687-59,chr12,3781471,3781847,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3789675-1,chr12,3789575,3789775,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3791967-61,chr12,3791790,3792114,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3793691-1,chr12,3793591,3793791,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3801797-1,chr12,3801697,3801897,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3806598-88,chr12,3806150,3807121,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3807340-2,chr12,3807181,3807500,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3807933-22,chr12,3807618,3808474,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3808745-1,chr12,3808645,3808845,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3811295-1,chr12,3811195,3811395,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3812360-1,chr12,3812260,3812460,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3816919-1,chr12,3816819,3817019,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3817273-8,chr12,3817139,3817434,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3818511-1,chr12,3818411,3818611,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3821964-1,chr12,3821864,3822064,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3823669-47,chr12,3823486,3823872,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3827968-1,chr12,3827868,3828068,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3828918-1,chr12,3828818,3829018,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3829428-6,chr12,3829234,3829632,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3834697-64,chr12,3834450,3835001,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3835199-7,chr12,3835022,3835345,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3835805-27,chr12,3835643,3836006,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3837156-1,chr12,3837056,3837256,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3839586-1,chr12,3839486,3839686,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3842205-1,chr12,3842105,3842305,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3844498-1,chr12,3844398,3844598,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3844752-1,chr12,3844652,3844852,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3845265-2,chr12,3845132,3845398,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3845782-1,chr12,3845682,3845882,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3846357-12,chr12,3846129,3846584,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3847727-6,chr12,3847594,3847849,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3849908-1,chr12,3849808,3850008,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3852710-7,chr12,3852591,3852833,3,"Dtnb,Dnmt3a,Dnmt3aos"
Merged-chr12-3856064-70,chr12,3855805,3856486,4,"Dtnb,Dnmt3a,Dnmt3aos,Pomc"
Merged-chr12-3861822-5,chr12,3861687,3861963,4,"Dtnb,Dnmt3a,Dnmt3aos,Pomc"
Merged-chr12-3862156-2,chr12,3862056,3862256,4,"Dtnb,Dnmt3a,Dnmt3aos,Pomc"
Merged-chr12-3862426-15,chr12,3862262,3862575,4,"Dtnb,Dnmt3a,Dnmt3aos,Pomc"
Merged-chr12-3862732-1,chr12,3862632,3862832,5,"Dtnb,Dnmt3a,Dnmt3aos,Pomc,Efr3b"
Merged-chr12-3863486-1,chr12,3863386,3863586,5,"Dtnb,Dnmt3a,Dnmt3aos,Pomc,Efr3b"
Merged-chr12-3864968-1,chr12,3864868,3865068,5,"Dtnb,Dnmt3a,Dnmt3aos,Pomc,Efr3b"
Merged-chr12-3868423-1,chr12,3868323,3868523,5,"Dtnb,Dnmt3a,Dnmt3aos,Pomc,Efr3b"
Merged-chr12-3868689-3,chr12,3868546,3868861,5,"Dtnb,Dnmt3a,Dnmt3aos,Pomc,Efr3b"
Merged-chr12-3871186-65,chr12,3870857,3871359,5,"Dtnb,Dnmt3a,Dnmt3aos,Pomc,Efr3b"
Merged-chr12-3873096-3,chr12,3872905,3873286,5,"Dtnb,Dnmt3a,Dnmt3aos,Pomc,Efr3b"
Merged-chr12-3878622-1,chr12,3878522,3878722,5,"Dtnb,Dnmt3a,Dnmt3aos,Pomc,Efr3b"
Merged-chr12-3883024-1,chr12,3882924,3883124,4,"Dnmt3a,Dnmt3aos,Pomc,Efr3b"
Merged-chr12-3886451-10,chr12,3886288,3886720,4,"Dnmt3a,Dnmt3aos,Pomc,Efr3b"
Merged-chr12-3889262-1,chr12,3889162,3889362,4,"Dnmt3a,Dnmt3aos,Pomc,Efr3b"
Merged-chr12-3890268-1,chr12,3890168,3890368,4,"Dnmt3a,Dnmt3aos,Pomc,Efr3b"
Merged-chr12-3891339-46,chr12,3890932,3891699,4,"Dnmt3a,Dnmt3aos,Pomc,Efr3b"
Merged-chr12-3892057-21,chr12,3891819,3892271,4,"Dnmt3a,Dnmt3aos,Pomc,Efr3b"
Merged-chr12-3896859-1,chr12,3896759,3896959,4,"Dnmt3a,Dnmt3aos,Pomc,Efr3b"
Merged-chr12-3897250-30,chr12,3897045,3897548,4,"Dnmt3a,Dnmt3aos,Pomc,Efr3b"
Merged-chr12-3899783-1,chr12,3899683,3899883,4,"Dnmt3a,Dnmt3aos,Pomc,Efr3b"
Merged-chr12-3900163-1,chr12,3900063,3900263,4,"Dnmt3a,Dnmt3aos,Pomc,Efr3b"
Merged-chr12-3902884-1,chr12,3902784,3902984,4,"Dnmt3a,Dnmt3aos,Pomc,Efr3b"
Merged-chr12-3907233-1,chr12,3907133,3907333,4,"Dnmt3a,Dnmt3aos,Pomc,Efr3b"
Merged-chr12-3915215-1,chr12,3915115,3915315,4,"Dnmt3a,Dnmt3aos,Pomc,Efr3b"
Merged-chr12-3915532-1,chr12,3915432,3915632,4,"Dnmt3a,Dnmt3aos,Pomc,Efr3b"
Merged-chr12-3926330-22,chr12,3926176,3926476,4,"Dnmt3a,Dnmt3aos,Pomc,Efr3b"
Merged-chr12-3929126-1,chr12,3929026,3929226,4,"Dnmt3a,Dnmt3aos,Pomc,Efr3b"
Merged-chr12-3936687-1,chr12,3936587,3936787,4,"Dnmt3a,Dnmt3aos,Pomc,Efr3b"
Merged-chr12-3942243-1,chr12,3942143,3942343,4,"Dnmt3a,Dnmt3aos,Pomc,Efr3b"
Merged-chr12-3944959-1,chr12,3944859,3945059,4,"Dnmt3a,Dnmt3aos,Pomc,Efr3b"
Merged-chr12-3947638-1,chr12,3947538,3947738,4,"Dnmt3a,Dnmt3aos,Pomc,Efr3b"
Merged-chr12-3948442-1,chr12,3948342,3948542,4,"Dnmt3a,Dnmt3aos,Pomc,Efr3b"
Merged-chr12-3959987-60,chr12,3959828,3960194,4,"Dnmt3a,Dnmt3aos,Pomc,Efr3b"
Merged-chr12-3960376-1,chr12,3960276,3960476,4,"Dnmt3a,Dnmt3aos,Pomc,Efr3b"
Merged-chr12-3961744-1,chr12,3961644,3961844,4,"Dnmt3a,Dnmt3aos,Pomc,Efr3b"
Merged-chr12-3964125-1,chr12,3964025,3964225,3,"Dnmt3a,Pomc,Efr3b"
Merged-chr12-3965663-2,chr12,3965541,3965786,3,"Dnmt3a,Pomc,Efr3b"
Merged-chr12-3966610-1,chr12,3966510,3966710,3,"Dnmt3a,Pomc,Efr3b"
Merged-chr12-3968492-3,chr12,3968384,3968598,3,"Dnmt3a,Pomc,Efr3b"
Merged-chr12-3973731-1,chr12,3973631,3973831,3,"Dnmt3a,Pomc,Efr3b"
Merged-chr12-3975273-2,chr12,3975158,3975388,3,"Dnmt3a,Pomc,Efr3b"
Merged-chr12-3981600-61,chr12,3981403,3981805,3,"Dnmt3a,Pomc,Efr3b"
Merged-chr12-3982460-1,chr12,3982360,3982560,3,"Dnmt3a,Pomc,Efr3b"
Merged-chr12-3983546-1,chr12,3983446,3983646,4,"Dnmt3a,Pomc,Efr3b,Dnajc27"
Merged-chr12-3983912-12,chr12,3983750,3984053,4,"Dnmt3a,Pomc,Efr3b,Dnajc27"
Merged-chr12-3987420-1,chr12,3987320,3987520,4,"Dnmt3a,Pomc,Efr3b,Dnajc27"
Merged-chr12-3990042-9,chr12,3989864,3990274,4,"Dnmt3a,Pomc,Efr3b,Dnajc27"
Merged-chr12-3992041-1,chr12,3991941,3992141,4,"Dnmt3a,Pomc,Efr3b,Dnajc27"
Merged-chr12-3998775-1,chr12,3998675,3998875,4,"Dnmt3a,Pomc,Efr3b,Dnajc27"
Merged-chr12-4006237-1,chr12,4006137,4006337,4,"Dnmt3a,Pomc,Efr3b,Dnajc27"
Merged-chr12-4009153-1,chr12,4009053,4009253,4,"Dnmt3a,Pomc,Efr3b,Dnajc27"
Merged-chr12-4015864-1,chr12,4015764,4015964,3,"Pomc,Efr3b,Dnajc27"
Merged-chr12-4018803-1,chr12,4018703,4018903,3,"Pomc,Efr3b,Dnajc27"
Merged-chr12-4021220-1,chr12,4021120,4021320,3,"Pomc,Efr3b,Dnajc27"
Merged-chr12-4028180-1,chr12,4028080,4028280,3,"Pomc,Efr3b,Dnajc27"
Merged-chr12-4030878-1,chr12,4030778,4030978,3,"Pomc,Efr3b,Dnajc27"
Merged-chr12-4036254-1,chr12,4036154,4036354,4,"Pomc,Efr3b,Dnajc27,Adcy3"
Merged-chr12-4038350-2,chr12,4038250,4038451,4,"Pomc,Efr3b,Dnajc27,Adcy3"
Merged-chr12-4038907-52,chr12,4038692,4039082,4,"Pomc,Efr3b,Dnajc27,Adcy3"
Merged-chr12-4043628-1,chr12,4043528,4043728,4,"Pomc,Efr3b,Dnajc27,Adcy3"
Merged-chr12-4048249-1,chr12,4048149,4048349,4,"Pomc,Efr3b,Dnajc27,Adcy3"
Merged-chr12-4048904-2,chr12,4048774,4049034,4,"Pomc,Efr3b,Dnajc27,Adcy3"
Merged-chr12-4049589-1,chr12,4049489,4049689,4,"Pomc,Efr3b,Dnajc27,Adcy3"
Merged-chr12-4053271-2,chr12,4053167,4053375,4,"Pomc,Efr3b,Dnajc27,Adcy3"
Merged-chr12-4054354-1,chr12,4054254,4054454,4,"Pomc,Efr3b,Dnajc27,Adcy3"
Merged-chr12-4065720-49,chr12,4065530,4065914,3,"Efr3b,Dnajc27,Adcy3"
Merged-chr12-4070051-1,chr12,4069951,4070151,3,"Efr3b,Dnajc27,Adcy3"
