gene_name,chrom,txStart,txEnd
Slc5a4a,chr10,76047450,76289265
Prmt2,chr10,76107225,76337865
Mir678,chr10,76107325,76307409
S100b,chr10,76153835,76361319
Dip2a,chr10,76163048,76445291
Pcnt,chr10,76251253,76542912
1700094J05Rik,chr10,76289014,76501507
2610028H24Rik,chr10,76349080,76561218
Ybey,chr10,76359566,76569114
Mcm3ap,chr10,76368970,76615857
Lss,chr10,76431604,76657139
4930483K19Rik,chr10,76445870,76662226
Spatc1l,chr10,76462271,76670200
Ftcd,chr10,76475647,76690338
Col6a2,chr10,76495755,76723630
Col6a1,chr10,76608791,76826044
Pcbp3,chr10,76661853,77061947
Gm10787,chr10,76911994,77122214
Slc19a1,chr10,76932738,77150432
Col18a1,chr10,76952178,77266530
Gm10941,chr10,77157772,77359223
Pofut2,chr10,77159299,77369586
Adarb1,chr10,77190726,77518273
Gm17769,chr10,77318375,77520939
Fam207a,chr10,77386654,77615813
Itgb2,chr10,77430347,77665674
Pttg1ip,chr10,77481766,77698732
Sumo3,chr10,77506096,77718331
Ube2g2,chr10,77522320,77745990
Mir1930,chr10,77541223,77741307
Tspear,chr10,77586568,77986769
Gm19402,chr10,77589956,77790757
Gm10272,chr10,77606586,77806986
Gm10024,chr10,77611445,77812009
Gm10142,chr10,77615806,77816169
Krtap12-1,chr10,77620585,77821256
Gm10100,chr10,77626485,77826848
Gm3238,chr10,77670632,77871325
Gm19668,chr10,77698386,77899133
Gm2696,chr10,77714681,77915404
Krtap10-4,chr10,77726168,77927070
Krtap10-10,chr10,77735946,77937251
Gm10318,chr10,77752858,77953788
Gm3285,chr10,77761974,77962638
1700009J07Rik,chr10,77793419,77996111
Lrrc3,chr10,77797575,78002536
Trpm2,chr10,77807721,78069872
1810043G02Rik,chr10,77878649,78085438
Pfkl,chr10,77886948,78109796
Aire,chr10,77930021,78143610
Dnmt3l,chr10,77942286,78163622
Icosl,chr10,77969367,78179525
D10Jhu81e,chr10,78062066,78269768
Pwp2,chr10,78070909,78285149
Trappc10,chr10,78086725,78344642
Agpat3,chr10,78171562,78451700
Mir7659,chr10,78240149,78440207
Rrp1,chr10,78300361,78513043
Mir6907,chr10,78308474,78508545
Cstb,chr10,78325669,78527622
Mir6410,chr10,78334798,78534902
Pdxk,chr10,78336746,78564948
Mir6908,chr10,78345094,78545157
Ilvbl,chr10,78474499,78684502
Syde1,chr10,78484502,78691964
Olfr1357,chr10,78511668,78718074
Casp14,chr10,78611994,78818293
Ccdc105,chr10,78646923,78853067
Slc1a6,chr10,78680495,78914825
Olfr1356,chr10,78746950,78947913
Olfr1355,chr10,78775548,78980106
Olfr1354,chr10,78816841,79017936
Olfr8,chr10,78855206,79056139
Olfr1353,chr10,78863308,79070612
Olfr1352,chr10,78881049,79084721
Olfr1351,chr10,78917323,79118283
Olfr57,chr10,78934722,79135802
2610008E11Rik,chr10,78964373,79197600
Vmn2r80,chr10,79048815,79294933
Vmn2r81,chr10,79147776,79394535
Vmn2r82,chr10,79256590,79496766
Vmn2r83,chr10,79368957,79592154
Plpp2,chr10,79426423,79633787
Mir6909,chr10,79431028,79631090
Mier2,chr10,79440244,79655128
Theg,chr10,79476476,79687136
C2cd4c,chr10,79506853,79714025
Shc2,chr10,79517937,79737918
Odf3l2,chr10,79539525,79745738
Madcam1,chr10,79564573,79768536
Tpgs1,chr10,79569409,79776126
Cdc34,chr10,79582194,79788398
Gzmm,chr10,79589019,79795261
Bc1,chr10,79597304,80469637
Bsg,chr10,79604357,79811979
Hcn2,chr10,79616633,79836108
Polrmt,chr10,79636124,79846581
Fgf22,chr10,79655118,79856961
Rnf126,chr10,79658514,79866952
Fstl3,chr10,79677273,79882630
Prss57,chr10,79681473,79888985
Palm,chr10,79693571,79920896
Misp,chr10,79721020,79930452
E130317F20Rik,chr10,79751376,79954971
Ptbp1,chr10,79754431,79964435
Plppr3,chr10,79760474,79974634
Mir6910,chr10,79762586,79962652
Prtn3,chr10,79779666,79983172
Elane,chr10,79786311,79988216
Cfd,chr10,79790852,79992655
Med16,chr10,79794706,80008938
R3hdm4,chr10,79810052,80016930
Kiss1r,chr10,79816970,80022272
Arid3a,chr10,79827042,80055018
Wdr18,chr10,79860151,80069246
Grin3b,chr10,79870723,80077190
Tmem259,chr10,79877119,80084330
Cnn2,chr10,79888599,80095400
Abca7,chr10,79897607,80115572
Arhgap45,chr10,79916671,80131471
Polr2e,chr10,79935952,80139659
Gpx4,chr10,79947165,80156439
Sbno2,chr10,79957013,80202702
Stk11,chr10,80015802,80230685
Cbarp,chr10,80030433,80239367
Atp5d,chr10,80042274,80245828
Midn,chr10,80048271,80258368
Cirbp,chr10,80067840,80271653
1600002K03Rik,chr10,80072943,80275119
Efna2,chr10,80079481,80290010
Mum1,chr10,80126597,80345144
Ndufs7,chr10,80149451,80356792
Gamt,chr10,80158150,80361012
Dazap1,chr10,80164990,80388413
Mir6911,chr10,80178163,80378232
Rps15,chr10,80192430,80394114
Apc2,chr10,80201819,80418256
2310011J03Rik,chr10,80218254,80420548
Pcsk4,chr10,80221282,80429473
Reep6,chr10,80230144,80436441
Adamtsl5,chr10,80239792,80448448
Plk5,chr10,80256458,80465489
Mex3d,chr10,80280354,80487651
Mbd3,chr10,80292538,80499531
Uqcr11,chr10,80302996,80506821
Tcf3,chr10,80309164,80533653
Onecut3,chr10,80394905,80617260
Atp8b3,chr10,80419584,80639124
Rexo1,chr10,80440925,80661560
Klf16,chr10,80467120,80677296
Abhd17a,chr10,80483648,80690341
Adat3,chr10,80502879,80707654
Scamp4,chr10,80502881,80715783
Mir6912,chr10,80509259,80709329
Csnk1g2,chr10,80522779,80740771
Btbd2,chr10,80542616,80757071
Mknk2,chr10,80565317,80776293
Mob3a,chr10,80585252,80801820
Izumo4,chr10,80602692,80805382
Ap3d1,chr10,80606977,80842211
Dot1l,chr10,80655205,80894347
Plekhj1,chr10,80696098,80898626
Sf3a2,chr10,80698734,80904922
Amh,chr10,80705247,80907648
Jsrp1,chr10,80708495,80913498
Oaz1,chr10,80726655,80929290
Oaz1-ps,chr10,80726695,80929217
Mir1982,chr10,80728796,80928870
Lingo3,chr10,80732800,80944039
Lsm7,chr10,80752824,80955209
Sppl2b,chr10,80755274,80968708
Tmprss9,chr10,80779815,80999494
Timm13,chr10,80799449,81000969
Lmnb2,chr10,80801362,81018245
Gadd45b,chr10,80830090,81032204
Gng7,chr10,80848623,81114925
Diras1,chr10,80919589,81125377
Slc39a3,chr10,80928539,81133912
Sgta,chr10,80944072,81160154
Thop1,chr10,80970082,81182360
Creb3l3,chr10,80984332,81198872
Mir5615-1,chr10,81004613,81204673
Mir5615-2,chr10,81004615,81204675
Map2k2,chr10,81005914,81224697
Zbtb7a,chr10,81036270,81251657
Pias4,chr10,81053965,81267720
Eef2,chr10,81076630,81282509
Snord37,chr10,81078960,81279013
Dapk3,chr10,81083006,81293197
Atcayos,chr10,81094690,81308370
Nmrk2,chr10,81098169,81302037
Atcay,chr10,81104512,81330779
Zfr2,chr10,81133162,81352123
Matk,chr10,81152934,81362981
Mrpl54,chr10,81164721,81366926
Apba3,chr10,81168171,81373247
Mir3057,chr10,81171596,81371687
Tjp3,chr10,81173187,81391581
Pip5k1c,chr10,81192962,81419974
Cactin,chr10,81221102,81426251
Tbxa2r,chr10,81228702,81435174
Gipc3,chr10,81237761,81443266
Hmg20b,chr10,81246045,81450457
Mfsd12,chr10,81257569,81464035
4930404N11Rik,chr10,81264023,81465820
Fzr1,chr10,81266878,81478370
Dohh,chr10,81284427,81488352
Mir6913,chr10,81286346,81486412
Smim24,chr10,81293063,81495079
Nfic,chr10,81296190,81527173
Mir1191b,chr10,81316239,81516297
Celf5,chr10,81359226,81582709
Ncln,chr10,81386458,81596363
S1pr4,chr10,81397744,81600137
Gna15,chr10,81402313,81624225
Gna11,chr10,81428731,81645046
Aes,chr10,81459443,81666371
Tle2,chr10,81475286,81690845
Tle6,chr10,81490903,81700900
BC025920,chr10,81506307,81709836
Sirt6,chr10,81521785,81727608
Ankrd24,chr10,81528539,81747612
Gm10778,chr10,81549068,81926490
Zfp433,chr10,81604824,81981086
Zfp781,chr10,81642820,82030480
Gm3055,chr10,81642876,82030512
Zfp873,chr10,81948122,82161586
AU041133,chr10,82028012,82253065
Zfp938,chr10,82124855,82341275
Gm1553,chr10,82386532,82592618
1190007I07Rik,chr10,82519850,82723228
Tdg,chr10,82529837,82750494
Gm9855,chr10,82529841,82750277
Glt8d2,chr10,82550432,82790650
Hcfc2,chr10,82599006,82841392
Nfyb,chr10,82648699,82864141
1700028I16Rik,chr10,82712122,82924242
Txnrd1,chr10,82733950,82997724
Eid3,chr10,82766625,82967929
Chst11,chr10,82885496,83295891
Slc41a2,chr10,83131138,83437817
D10Wsu102e,chr10,83260220,83468835
Aldh1l2,chr10,83387446,83634140
Washc4,chr10,83443940,83696473
Appl2,chr10,83500033,83748664
1500009L16Rik,chr10,83622864,83862762
Nuak1,chr10,84271318,84540471
4930463O16Rik,chr10,84388292,84597676
Ckap4,chr10,84426304,84633888
Platr7,chr10,84447416,84653338
Tcp11l2,chr10,84476946,84714355
Polr3b,chr10,84522436,84827178
Rfx4,chr10,84656047,85006538
Ric8b,chr10,84817612,85118337
Fhl4,chr10,84997018,85202495
Tmem263,chr10,85002626,85217747
Mterf2,chr10,85019432,85228027
Cry1,chr10,85031699,85285054
Btbd11,chr10,85286813,85760292
Pwp1,chr10,85771830,85989103
Prdm4,chr10,85791967,86016986
Ascl4,chr10,85828490,86029647
Rtcb,chr10,85838636,86057793
Bpifc,chr10,85859690,86111860
Fbxo7,chr10,85921928,86151873
Syn3,chr10,85948745,86598896
4930486F22Rik,chr10,85995853,86213585
Timp3,chr10,86200411,86449505
1810014B01Rik,chr10,86585526,86789954
Hsp90b1,chr10,86590840,86805444
Ttc41,chr10,86605810,86876843
Nt5dc3,chr10,86679004,86938389
Stab2,chr10,86741209,87107942
1700113H08Rik,chr10,86958045,87330599
Ascl1,chr10,87391040,87593660
Pah,chr10,87421794,87684137
Igf1,chr10,87758264,88037047
Tyms-ps,chr10,87866670,88068017
Pmch,chr10,87991071,88192374
Parpbp,chr10,87991397,88246941
Nup37,chr10,88046991,88278395
Washc3,chr10,88101096,88346158
Dram1,chr10,88222803,88457075
Gnptab,chr10,88279411,88547329
Sycp3,chr10,88359586,88573236
Chpt1,chr10,88372812,88603970
Mybpc1,chr10,88418278,88705152
Spic,chr10,88575269,88783023
Gm4925,chr10,88629540,88831101
Arl1,chr10,88631413,88843202
Utp20,chr10,88646606,88926814
Slc5a8,chr10,88785991,89029515
Ano4,chr10,88848993,89357790
Gas2l3,chr10,89308822,89543967
Nr1h4,chr10,89354233,89633622
Slc17a8,chr10,89474019,89721249
Scyl2,chr10,89540106,89786285
1500026H17Rik,chr10,89586362,89800866
Actr6,chr10,89611972,89832295
